,group,variable,month,PERSONAS DE 5 A 9 AÑOS NUEVOS,PERSONAS DE 5 A 9 AÑOS NUEVOS,PERSONAS DE 5 A 9 AÑOS REPETIDOS,PERSONAS DE 5 A 9 AÑOS REPETIDOS,TOTALES,TOTALES,TOTALES
POSTRER VALLE,consulta externa,personas de 5 a 9 anos,2009-07-01,10,8,0,1,10,9,19
POTOSI,consulta externa,personas de 5 a 9 anos,2009-07-01,946,970,344,364,1290,1334,2624
PRESTO,consulta externa,personas de 5 a 9 anos,2009-07-01,37,28,1,0,38,28,66
PUCARA,consulta externa,personas de 5 a 9 anos,2009-07-01,9,4,0,1,9,5,14
PUCARANI,consulta externa,personas de 5 a 9 anos,2009-07-01,29,25,0,2,29,27,56
PUERTO ACOSTA,consulta externa,personas de 5 a 9 anos,2009-07-01,43,30,1,2,44,32,76
PUERTO CARABUCO,consulta externa,personas de 5 a 9 anos,2009-07-01,24,31,1,1,25,32,57
PUERTO GONZALO MORENO,consulta externa,personas de 5 a 9 anos,2009-07-01,22,28,0,0,22,28,50
PUERTO PEREZ,consulta externa,personas de 5 a 9 anos,2009-07-01,6,4,0,0,6,4,10
PUERTO QUIJARRO,consulta externa,personas de 5 a 9 anos,2009-07-01,49,46,2,2,51,48,99
PUERTO RICO,consulta externa,personas de 5 a 9 anos,2009-07-01,50,54,3,3,53,57,110
PUERTO SILES,consulta externa,personas de 5 a 9 anos,2009-07-01,7,5,12,12,19,17,36
PUERTO SUAREZ,consulta externa,personas de 5 a 9 anos,2009-07-01,66,81,7,4,73,85,158
PUERTO VILLARROEL,consulta externa,personas de 5 a 9 anos,2009-07-01,215,217,7,6,222,223,445
PUNA,consulta externa,personas de 5 a 9 anos,2009-07-01,137,100,1,4,138,104,242
PUNATA,consulta externa,personas de 5 a 9 anos,2009-07-01,64,72,16,10,80,82,162
QUIABAYA,consulta externa,personas de 5 a 9 anos,2009-07-01,6,3,0,0,6,3,9
QUILLACOLLO,consulta externa,personas de 5 a 9 anos,2009-07-01,218,233,92,63,310,296,606
QUIME,consulta externa,personas de 5 a 9 anos,2009-07-01,30,30,3,3,33,33,66
QUIRUSILLAS,consulta externa,personas de 5 a 9 anos,2009-07-01,6,7,0,1,6,8,14
RAVELO,consulta externa,personas de 5 a 9 anos,2009-07-01,42,23,0,0,42,23,65
REYES,consulta externa,personas de 5 a 9 anos,2009-07-01,50,57,2,7,52,64,116
RIBERALTA,consulta externa,personas de 5 a 9 anos,2009-07-01,297,325,10,10,307,335,642
ROBORE,consulta externa,personas de 5 a 9 anos,2009-07-01,66,56,2,8,68,64,132
RURRENABAQUE,consulta externa,personas de 5 a 9 anos,2009-07-01,42,48,20,0,62,48,110
SABAYA,consulta externa,personas de 5 a 9 anos,2009-07-01,9,9,0,0,9,9,18
SACABA,consulta externa,personas de 5 a 9 anos,2009-07-01,281,264,86,93,367,357,724
SACABAMBA,consulta externa,personas de 5 a 9 anos,2009-07-01,11,11,0,0,11,11,22
SACACA,consulta externa,personas de 5 a 9 anos,2009-07-01,44,55,0,0,44,55,99
SAIPINA,consulta externa,personas de 5 a 9 anos,2009-07-01,20,21,2,0,22,21,43
SALINAS DE GARCI MENDOZA,consulta externa,personas de 5 a 9 anos,2009-07-01,23,27,0,0,23,27,50
SAMAIPATA,consulta externa,personas de 5 a 9 anos,2009-07-01,35,16,1,0,36,16,52
SAN AGUSTIN,consulta externa,personas de 5 a 9 anos,2009-07-01,4,6,0,0,4,6,10
SAN ANDRES,consulta externa,personas de 5 a 9 anos,2009-07-01,60,46,1,2,61,48,109
SAN ANDRES DE MACHACA,consulta externa,personas de 5 a 9 anos,2009-07-01,19,12,0,1,19,13,32
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 5 a 9 anos,2009-07-01,7,6,0,0,7,6,13
SAN ANTONIO DE LOMERIO,consulta externa,personas de 5 a 9 anos,2009-07-01,19,19,2,2,21,21,42
SAN BENITO,consulta externa,personas de 5 a 9 anos,2009-07-01,38,41,3,4,41,45,86
SAN BORJA,consulta externa,personas de 5 a 9 anos,2009-07-01,150,141,9,6,159,147,306
SAN BUENA VENTURA,consulta externa,personas de 5 a 9 anos,2009-07-01,61,62,1,1,62,63,125
SAN CARLOS,consulta externa,personas de 5 a 9 anos,2009-07-01,56,50,1,1,57,51,108
SAN IGNACIO,consulta externa,personas de 5 a 9 anos,2009-07-01,139,146,6,6,145,152,297
SAN IGNACIO DE VELASCO,consulta externa,personas de 5 a 9 anos,2009-07-01,157,133,21,25,178,158,336
SAN JAVIER(BNI),consulta externa,personas de 5 a 9 anos,2009-07-01,28,19,0,1,28,20,48
SAN JAVIER(STC),consulta externa,personas de 5 a 9 anos,2009-07-01,26,20,2,3,28,23,51
SAN JOAQUIN,consulta externa,personas de 5 a 9 anos,2009-07-01,25,19,300,300,325,319,644
SAN JOSE DE CHIQUITOS,consulta externa,personas de 5 a 9 anos,2009-07-01,117,113,7,3,124,116,240
SAN JUAN DE YAPACANI,consulta externa,personas de 5 a 9 anos,2009-07-01,51,52,12,16,63,68,131
SAN JULIAN,consulta externa,personas de 5 a 9 anos,2009-07-01,228,231,3,4,231,235,466
SAN LORENZO(PND),consulta externa,personas de 5 a 9 anos,2009-07-01,11,13,0,0,11,13,24
SAN LORENZO(TJA),consulta externa,personas de 5 a 9 anos,2009-07-01,264,251,5,3,269,254,523
SAN LUCAS,consulta externa,personas de 5 a 9 anos,2009-07-01,141,152,12,9,153,161,314
SAN MATIAS,consulta externa,personas de 5 a 9 anos,2009-07-01,19,20,4,0,23,20,43
SAN MIGUEL DE VELASCO,consulta externa,personas de 5 a 9 anos,2009-07-01,39,24,11,1,50,25,75
SAN PABLO DE LIPEZ,consulta externa,personas de 5 a 9 anos,2009-07-01,22,26,2,5,24,31,55
SAN PEDRO,consulta externa,personas de 5 a 9 anos,2009-07-01,114,97,4,4,118,101,219
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 5 a 9 anos,2009-07-01,43,30,0,0,43,30,73
SAN PEDRO DE CURAHUARA,consulta externa,personas de 5 a 9 anos,2009-07-01,49,25,0,0,49,25,74
SAN PEDRO DE QUEMES,consulta externa,personas de 5 a 9 anos,2009-07-01,0,1,0,0,0,1,1
SAN PEDRO DE TIQUINA,consulta externa,personas de 5 a 9 anos,2009-07-01,7,8,0,3,7,11,18
SAN PEDRO(PND),consulta externa,personas de 5 a 9 anos,2009-07-01,21,23,0,0,21,23,44
SAN RAFAEL,consulta externa,personas de 5 a 9 anos,2009-07-01,16,10,1,0,17,10,27
SAN RAMON,consulta externa,personas de 5 a 9 anos,2009-07-01,38,40,8,6,46,46,92
SAN RAMON,consulta externa,personas de 5 a 9 anos,2009-07-01,31,21,0,0,31,21,52
SANTA ANA,consulta externa,personas de 5 a 9 anos,2009-07-01,49,44,1,2,50,46,96
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 5 a 9 anos,2009-07-01,6904,6737,1703,1810,8607,8547,17154
SANTA ROSA,consulta externa,personas de 5 a 9 anos,2009-07-01,101,99,0,0,101,99,200
SANTA ROSA DEL SARA,consulta externa,personas de 5 a 9 anos,2009-07-01,63,63,1,1,64,64,128
SANTIAGO DE CALLAPA,consulta externa,personas de 5 a 9 anos,2009-07-01,8,8,0,0,8,8,16
SANTIAGO DE HUARI,consulta externa,personas de 5 a 9 anos,2009-07-01,20,18,0,3,20,21,41
SANTIAGO DE MACHACA,consulta externa,personas de 5 a 9 anos,2009-07-01,5,5,1,0,6,5,11
SANTIVAÑES,consulta externa,personas de 5 a 9 anos,2009-07-01,29,33,1,0,30,33,63
SANTUARIO DE QUILLACAS,consulta externa,personas de 5 a 9 anos,2009-07-01,6,0,0,0,6,0,6
SAPAHAQUI,consulta externa,personas de 5 a 9 anos,2009-07-01,25,37,1,0,26,37,63
SENA,consulta externa,personas de 5 a 9 anos,2009-07-01,8,8,0,0,8,8,16
SICA SICA (VILLA AROMA),consulta externa,personas de 5 a 9 anos,2009-07-01,35,16,0,0,35,16,51
SICAYA,consulta externa,personas de 5 a 9 anos,2009-07-01,3,4,0,0,3,4,7
SIPE SIPE,consulta externa,personas de 5 a 9 anos,2009-07-01,45,49,2,3,47,52,99
SOPACHUY,consulta externa,personas de 5 a 9 anos,2009-07-01,47,19,0,2,47,21,68
SORACACHI,consulta externa,personas de 5 a 9 anos,2009-07-01,14,26,3,0,17,26,43
SORATA,consulta externa,personas de 5 a 9 anos,2009-07-01,53,54,2,6,55,60,115
SUCRE,consulta externa,personas de 5 a 9 anos,2009-07-01,1971,2058,648,509,2619,2567,5186
TACACHI,consulta externa,personas de 5 a 9 anos,2009-07-01,4,1,0,0,4,1,5
TACACOMA,consulta externa,personas de 5 a 9 anos,2009-07-01,20,21,1,0,21,21,42
TACOBAMBA,consulta externa,personas de 5 a 9 anos,2009-07-01,31,28,4,1,35,29,64
TACOPAYA,consulta externa,personas de 5 a 9 anos,2009-07-01,9,14,0,0,9,14,23
TAHUA,consulta externa,personas de 5 a 9 anos,2009-07-01,4,9,0,0,4,9,13
TAPACARI,consulta externa,personas de 5 a 9 anos,2009-07-01,45,31,0,0,45,31,76
TARABUCO,consulta externa,personas de 5 a 9 anos,2009-07-01,75,75,0,1,75,76,151
TARACO,consulta externa,personas de 5 a 9 anos,2009-07-01,4,9,0,0,4,9,13
TARATA,consulta externa,personas de 5 a 9 anos,2009-07-01,16,17,0,0,16,17,33
TARIJA,consulta externa,personas de 5 a 9 anos,2009-07-01,1932,2152,431,419,2363,2571,4934
TARVITA,consulta externa,personas de 5 a 9 anos,2009-07-01,89,73,1,1,90,74,164
TEOPONTE,consulta externa,personas de 5 a 9 anos,2009-07-01,27,28,0,4,27,32,59
TIAWANACU,consulta externa,personas de 5 a 9 anos,2009-07-01,10,11,0,0,10,11,21
TINGUIPAYA,consulta externa,personas de 5 a 9 anos,2009-07-01,40,35,2,2,42,37,79
TIPUANI,consulta externa,personas de 5 a 9 anos,2009-07-01,28,21,1,2,29,23,52
TIQUIPAYA,consulta externa,personas de 5 a 9 anos,2009-07-01,183,170,16,17,199,187,386
TIRAQUE (CBBA),consulta externa,personas de 5 a 9 anos,2009-07-01,126,97,14,12,140,109,249
TITO YUPANQUI (PARQUIPUJIO),consulta externa,personas de 5 a 9 anos,2009-07-01,5,4,0,0,5,4,9
TOCO,consulta externa,personas de 5 a 9 anos,2009-07-01,12,10,0,3,12,13,25
TODOS SANTOS,consulta externa,personas de 5 a 9 anos,2009-07-01,2,2,0,0,2,2,4
TOLATA,consulta externa,personas de 5 a 9 anos,2009-07-01,23,34,3,0,26,34,60
TOLEDO,consulta externa,personas de 5 a 9 anos,2009-07-01,11,8,9,0,20,8,28
TOMAVE,consulta externa,personas de 5 a 9 anos,2009-07-01,33,28,0,0,33,28,61
TOMINA,consulta externa,personas de 5 a 9 anos,2009-07-01,67,63,2,4,69,67,136
TORO TORO,consulta externa,personas de 5 a 9 anos,2009-07-01,23,21,0,0,23,21,44
TOTORA(CBBA),consulta externa,personas de 5 a 9 anos,2009-07-01,16,16,1,4,17,20,37
TOTORA(ORR),consulta externa,personas de 5 a 9 anos,2009-07-01,15,20,0,0,15,20,35
TRIGAL,consulta externa,personas de 5 a 9 anos,2009-07-01,8,10,0,1,8,11,19
TRINIDAD,consulta externa,personas de 5 a 9 anos,2009-07-01,426,422,69,69,495,491,986
TUPIZA,consulta externa,personas de 5 a 9 anos,2009-07-01,237,274,12,11,249,285,534
TURCO,consulta externa,personas de 5 a 9 anos,2009-07-01,12,19,4,0,16,19,35
UMALA,consulta externa,personas de 5 a 9 anos,2009-07-01,22,11,3,0,25,11,36
UNCIA,consulta externa,personas de 5 a 9 anos,2009-07-01,26,31,0,0,26,31,57
URIONDO (A. CONCEPCION),consulta externa,personas de 5 a 9 anos,2009-07-01,168,205,2,6,170,211,381
URUBICHA,consulta externa,personas de 5 a 9 anos,2009-07-01,33,34,1,0,34,34,68
UYUNI,consulta externa,personas de 5 a 9 anos,2009-07-01,59,35,5,2,64,37,101
VACAS,consulta externa,personas de 5 a 9 anos,2009-07-01,14,18,0,1,14,19,33
VALLEGRANDE,consulta externa,personas de 5 a 9 anos,2009-07-01,65,44,39,53,104,97,201
VIACHA,consulta externa,personas de 5 a 9 anos,2009-07-01,158,163,68,64,226,227,453
VILA VILA,consulta externa,personas de 5 a 9 anos,2009-07-01,8,12,0,0,8,12,20
VILLA MONTES,consulta externa,personas de 5 a 9 anos,2009-07-01,268,255,17,16,285,271,556
VILLA NUEVA (LOMA ALTA),consulta externa,personas de 5 a 9 anos,2009-07-01,7,12,0,0,7,12,19
VILLA RIVERO,consulta externa,personas de 5 a 9 anos,2009-07-01,14,8,1,0,15,8,23
VILLA SERRANO,consulta externa,personas de 5 a 9 anos,2009-07-01,25,36,0,0,25,36,61
VILLA TUNARI,consulta externa,personas de 5 a 9 anos,2009-07-01,197,158,19,9,216,167,383
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,personas de 5 a 9 anos,2009-07-01,82,96,0,2,82,98,180
VILLAZON,consulta externa,personas de 5 a 9 anos,2009-07-01,222,239,18,11,240,250,490
VINTO,consulta externa,personas de 5 a 9 anos,2009-07-01,80,118,37,35,117,153,270
VITICHI,consulta externa,personas de 5 a 9 anos,2009-07-01,42,37,4,0,46,37,83
WALDO BALLIVIAN,consulta externa,personas de 5 a 9 anos,2009-07-01,3,4,1,0,4,4,8
WARNES,consulta externa,personas de 5 a 9 anos,2009-07-01,326,285,2,1,328,286,614
YACO,consulta externa,personas de 5 a 9 anos,2009-07-01,29,32,0,3,29,35,64
YACUIBA,consulta externa,personas de 5 a 9 anos,2009-07-01,903,874,100,107,1003,981,1984
YAMPARAEZ,consulta externa,personas de 5 a 9 anos,2009-07-01,28,29,0,1,28,30,58
YANACACHI,consulta externa,personas de 5 a 9 anos,2009-07-01,9,21,1,0,10,21,31
YAPACANI,consulta externa,personas de 5 a 9 anos,2009-07-01,110,101,4,8,114,109,223
YOCALLA,consulta externa,personas de 5 a 9 anos,2009-07-01,14,9,0,0,14,9,23
YOTALA,consulta externa,personas de 5 a 9 anos,2009-07-01,26,17,2,2,28,19,47
YUNCHARA,consulta externa,personas de 5 a 9 anos,2009-07-01,70,73,0,0,70,73,143
ZUDAÑEZ,consulta externa,personas de 5 a 9 anos,2009-07-01,19,25,0,0,19,25,44
ACACIO,consulta externa,personas de 5 a 9 anos,2009-08-01,29,26,1,0,30,26,56
ACHACACHI,consulta externa,personas de 5 a 9 anos,2009-08-01,117,99,6,6,123,105,228
ACHOCALLA,consulta externa,personas de 5 a 9 anos,2009-08-01,23,24,1,1,24,25,49
AIQUILE,consulta externa,personas de 5 a 9 anos,2009-08-01,131,131,8,5,139,136,275
ALALAY,consulta externa,personas de 5 a 9 anos,2009-08-01,3,7,0,0,3,7,10
ALCALA,consulta externa,personas de 5 a 9 anos,2009-08-01,64,69,1,3,65,72,137
ANCORAIMES,consulta externa,personas de 5 a 9 anos,2009-08-01,33,16,0,0,33,16,49
ANDAMARCA,consulta externa,personas de 5 a 9 anos,2009-08-01,16,25,0,2,16,27,43
ANTEQUERA,consulta externa,personas de 5 a 9 anos,2009-08-01,33,34,1,3,34,37,71
ANZALDO,consulta externa,personas de 5 a 9 anos,2009-08-01,24,28,3,3,27,31,58
APOLO,consulta externa,personas de 5 a 9 anos,2009-08-01,71,88,0,0,71,88,159
ARAMPAMPA,consulta externa,personas de 5 a 9 anos,2009-08-01,8,10,0,0,8,10,18
ARANI,consulta externa,personas de 5 a 9 anos,2009-08-01,23,9,0,0,23,9,32
ARBIETO,consulta externa,personas de 5 a 9 anos,2009-08-01,42,47,9,20,51,67,118
ARQUE,consulta externa,personas de 5 a 9 anos,2009-08-01,14,24,0,0,14,24,38
ASCENCION DE GUARAYOS,consulta externa,personas de 5 a 9 anos,2009-08-01,56,47,5,4,61,51,112
ATOCHA,consulta externa,personas de 5 a 9 anos,2009-08-01,29,30,0,0,29,30,59
AUCAPATA,consulta externa,personas de 5 a 9 anos,2009-08-01,21,18,0,0,21,18,39
AYATA,consulta externa,personas de 5 a 9 anos,2009-08-01,40,24,2,0,42,24,66
AYO AYO,consulta externa,personas de 5 a 9 anos,2009-08-01,20,18,1,0,21,18,39
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 5 a 9 anos,2009-08-01,40,103,0,3,40,106,146
AZURDUY,consulta externa,personas de 5 a 9 anos,2009-08-01,168,170,1,0,169,170,339
BATALLAS,consulta externa,personas de 5 a 9 anos,2009-08-01,25,32,0,0,25,32,57
BAURES,consulta externa,personas de 5 a 9 anos,2009-08-01,22,11,1,0,23,11,34
BELEN DE ANDAMARCA,consulta externa,personas de 5 a 9 anos,2009-08-01,2,5,0,0,2,5,7
BELEN DE URMIRI,consulta externa,personas de 5 a 9 anos,2009-08-01,15,26,1,3,16,29,45
BELLA FLOR,consulta externa,personas de 5 a 9 anos,2009-08-01,10,8,0,0,10,8,18
BERMEJO,consulta externa,personas de 5 a 9 anos,2009-08-01,466,529,54,47,520,576,1096
BETANZOS,consulta externa,personas de 5 a 9 anos,2009-08-01,316,265,11,10,327,275,602
BOLIVAR,consulta externa,personas de 5 a 9 anos,2009-08-01,7,16,1,0,8,16,24
BOLPEBRA,consulta externa,personas de 5 a 9 anos,2009-08-01,16,11,1,1,17,12,29
BOYUIBE,consulta externa,personas de 5 a 9 anos,2009-08-01,88,97,4,8,92,105,197
BUENA VISTA,consulta externa,personas de 5 a 9 anos,2009-08-01,103,94,3,3,106,97,203
CABEZAS,consulta externa,personas de 5 a 9 anos,2009-08-01,199,169,13,0,212,169,381
CAIROMA,consulta externa,personas de 5 a 9 anos,2009-08-01,41,37,1,0,42,37,79
"CAIZA ""D""",consulta externa,personas de 5 a 9 anos,2009-08-01,97,81,22,10,119,91,210
CAJUATA,consulta externa,personas de 5 a 9 anos,2009-08-01,50,26,0,0,50,26,76
CALACOTO,consulta externa,personas de 5 a 9 anos,2009-08-01,26,25,0,1,26,26,52
CALAMARCA,consulta externa,personas de 5 a 9 anos,2009-08-01,40,23,5,7,45,30,75
CAMARGO,consulta externa,personas de 5 a 9 anos,2009-08-01,109,104,0,1,109,105,214
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 5 a 9 anos,2009-08-01,20,19,0,1,20,20,40
CAMIRI,consulta externa,personas de 5 a 9 anos,2009-08-01,511,547,50,37,561,584,1145
CAPINOTA,consulta externa,personas de 5 a 9 anos,2009-08-01,99,93,11,8,110,101,211
CAQUIAVIRI,consulta externa,personas de 5 a 9 anos,2009-08-01,21,29,1,1,22,30,52
CARACOLLO,consulta externa,personas de 5 a 9 anos,2009-08-01,78,73,1,3,79,76,155
CARANAVI,consulta externa,personas de 5 a 9 anos,2009-08-01,223,213,6,3,229,216,445
CARANGAS,consulta externa,personas de 5 a 9 anos,2009-08-01,2,3,0,0,2,3,5
CARAPARI,consulta externa,personas de 5 a 9 anos,2009-08-01,324,326,1,4,325,330,655
CARIPUYO,consulta externa,personas de 5 a 9 anos,2009-08-01,42,37,0,0,42,37,79
CARMEN RIVERO TORREZ,consulta externa,personas de 5 a 9 anos,2009-08-01,35,25,1,10,36,35,71
CATACORA,consulta externa,personas de 5 a 9 anos,2009-08-01,14,3,1,0,15,3,18
CHACARILLA,consulta externa,personas de 5 a 9 anos,2009-08-01,1,9,0,0,1,9,10
CHALLAPATA,consulta externa,personas de 5 a 9 anos,2009-08-01,67,72,1,0,68,72,140
CHAQUI,consulta externa,personas de 5 a 9 anos,2009-08-01,70,89,1,0,71,89,160
CHARAGUA,consulta externa,personas de 5 a 9 anos,2009-08-01,122,138,1,2,123,140,263
CHARAÑA,consulta externa,personas de 5 a 9 anos,2009-08-01,16,14,0,0,16,14,30
CHAYANTA,consulta externa,personas de 5 a 9 anos,2009-08-01,45,58,1,1,46,59,105
CHIMORE,consulta externa,personas de 5 a 9 anos,2009-08-01,81,72,2,3,83,75,158
CHIPAYA,consulta externa,personas de 5 a 9 anos,2009-08-01,10,7,0,0,10,7,17
CHOQUE COTA,consulta externa,personas de 5 a 9 anos,2009-08-01,8,4,1,0,9,4,13
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 5 a 9 anos,2009-08-01,63,58,1,3,64,61,125
CHUMA,consulta externa,personas de 5 a 9 anos,2009-08-01,43,42,2,1,45,43,88
CLIZA,consulta externa,personas de 5 a 9 anos,2009-08-01,52,52,9,4,61,56,117
COBIJA,consulta externa,personas de 5 a 9 anos,2009-08-01,201,189,15,15,216,204,420
COCHABAMBA,consulta externa,personas de 5 a 9 anos,2009-08-01,3471,3638,1559,1623,5030,5261,10291
COIPASA,consulta externa,personas de 5 a 9 anos,2009-08-01,0,7,0,0,0,7,7
COLCAPIRHUA,consulta externa,personas de 5 a 9 anos,2009-08-01,107,78,66,35,173,113,286
"COLCHA ""K""",consulta externa,personas de 5 a 9 anos,2009-08-01,29,41,0,0,29,41,70
COLLANA,consulta externa,personas de 5 a 9 anos,2009-08-01,7,5,0,1,7,6,13
COLOMI,consulta externa,personas de 5 a 9 anos,2009-08-01,30,16,0,0,30,16,46
COLPA BELGICA,consulta externa,personas de 5 a 9 anos,2009-08-01,45,54,9,4,54,58,112
COLQUECHACA,consulta externa,personas de 5 a 9 anos,2009-08-01,97,110,5,7,102,117,219
COLQUENCHA,consulta externa,personas de 5 a 9 anos,2009-08-01,26,40,0,2,26,42,68
COLQUIRI,consulta externa,personas de 5 a 9 anos,2009-08-01,30,36,0,0,30,36,66
COMANCHE,consulta externa,personas de 5 a 9 anos,2009-08-01,16,14,1,3,17,17,34
COMARAPA,consulta externa,personas de 5 a 9 anos,2009-08-01,136,150,6,8,142,158,300
COMBAYA,consulta externa,personas de 5 a 9 anos,2009-08-01,9,7,1,0,10,7,17
CONCEPCION,consulta externa,personas de 5 a 9 anos,2009-08-01,18,12,1,2,19,14,33
COPACABANA,consulta externa,personas de 5 a 9 anos,2009-08-01,31,26,1,0,32,26,58
CORIPATA,consulta externa,personas de 5 a 9 anos,2009-08-01,48,45,4,1,52,46,98
CORO CORO,consulta externa,personas de 5 a 9 anos,2009-08-01,22,15,0,0,22,15,37
COROICO,consulta externa,personas de 5 a 9 anos,2009-08-01,66,48,13,6,79,54,133
CORQUE,consulta externa,personas de 5 a 9 anos,2009-08-01,19,29,4,2,23,31,54
COTAGAITA,consulta externa,personas de 5 a 9 anos,2009-08-01,189,185,3,1,192,186,378
COTOCA,consulta externa,personas de 5 a 9 anos,2009-08-01,205,194,6,4,211,198,409
CUATRO CAÑADAS,consulta externa,personas de 5 a 9 anos,2009-08-01,120,122,13,10,133,132,265
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 5 a 9 anos,2009-08-01,8,7,2,0,10,7,17
CUEVO,consulta externa,personas de 5 a 9 anos,2009-08-01,67,74,1,0,68,74,142
CULPINA,consulta externa,personas de 5 a 9 anos,2009-08-01,114,109,3,1,117,110,227
CURAHUARA DE CARANGAS,consulta externa,personas de 5 a 9 anos,2009-08-01,32,28,1,0,33,28,61
CURVA,consulta externa,personas de 5 a 9 anos,2009-08-01,6,7,2,0,8,7,15
DESAGUADERO,consulta externa,personas de 5 a 9 anos,2009-08-01,12,10,0,0,12,10,22
EL ALTO,consulta externa,personas de 5 a 9 anos,2009-08-01,4440,4397,688,718,5128,5115,10243
EL CHORO,consulta externa,personas de 5 a 9 anos,2009-08-01,15,19,0,0,15,19,34
EL PUENTE(STC),consulta externa,personas de 5 a 9 anos,2009-08-01,72,84,1,1,73,85,158
EL PUENTE(TJA),consulta externa,personas de 5 a 9 anos,2009-08-01,182,179,0,1,182,180,362
EL TORNO,consulta externa,personas de 5 a 9 anos,2009-08-01,407,386,37,17,444,403,847
EL VILLAR,consulta externa,personas de 5 a 9 anos,2009-08-01,54,50,1,2,55,52,107
ENTRE RIOS,consulta externa,personas de 5 a 9 anos,2009-08-01,85,92,3,4,88,96,184
ENTRE RIOS,consulta externa,personas de 5 a 9 anos,2009-08-01,351,387,7,13,358,400,758
ESCARA,consulta externa,personas de 5 a 9 anos,2009-08-01,0,1,0,0,0,1,1
ESMERALDA,consulta externa,personas de 5 a 9 anos,2009-08-01,1,0,0,0,1,0,1
EUCALIPTUS,consulta externa,personas de 5 a 9 anos,2009-08-01,48,34,3,4,51,38,89
EUREKA (SANTOS MERCADO),consulta externa,personas de 5 a 9 anos,2009-08-01,2,2,0,0,2,2,4
EXALTACION,consulta externa,personas de 5 a 9 anos,2009-08-01,12,14,1,2,13,16,29
FERNANDEZ ALONSO,consulta externa,personas de 5 a 9 anos,2009-08-01,100,95,3,2,103,97,200
FILADELFIA,consulta externa,personas de 5 a 9 anos,2009-08-01,23,26,0,0,23,26,49
GENERAL SAAVEDRA,consulta externa,personas de 5 a 9 anos,2009-08-01,82,84,2,1,84,85,169
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 5 a 9 anos,2009-08-01,45,59,1,3,46,62,108
GUANAY,consulta externa,personas de 5 a 9 anos,2009-08-01,48,21,7,5,55,26,81
GUAQUI,consulta externa,personas de 5 a 9 anos,2009-08-01,27,12,2,0,29,12,41
GUAYARAMERIN,consulta externa,personas de 5 a 9 anos,2009-08-01,274,248,70,74,344,322,666
GUTIERREZ,consulta externa,personas de 5 a 9 anos,2009-08-01,203,197,2,0,205,197,402
HUACARETA,consulta externa,personas de 5 a 9 anos,2009-08-01,64,57,12,16,76,73,149
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 5 a 9 anos,2009-08-01,42,32,0,0,42,32,74
HUACHACALLA,consulta externa,personas de 5 a 9 anos,2009-08-01,33,28,0,0,33,28,61
HUANUNI,consulta externa,personas de 5 a 9 anos,2009-08-01,196,137,29,25,225,162,387
HUARACAJE,consulta externa,personas de 5 a 9 anos,2009-08-01,11,8,0,0,11,8,19
HUAYLLAMARCA,consulta externa,personas de 5 a 9 anos,2009-08-01,9,10,0,0,9,10,19
ICHOCA,consulta externa,personas de 5 a 9 anos,2009-08-01,8,7,0,1,8,8,16
ICLA,consulta externa,personas de 5 a 9 anos,2009-08-01,82,80,1,3,83,83,166
INCAHUASI,consulta externa,personas de 5 a 9 anos,2009-08-01,137,528,1,36,138,564,702
INGAVI (HUMAITA),consulta externa,personas de 5 a 9 anos,2009-08-01,16,8,3,4,19,12,31
INQUISIVI,consulta externa,personas de 5 a 9 anos,2009-08-01,13,13,0,0,13,13,26
