,group,variable,month,PENTAVALENTE 5TA. DOSIS DENTRO,PENTAVALENTE 5TA. DOSIS DENTRO,PENTAVALENTE 5TA. DOSIS FUERA,PENTAVALENTE 5TA. DOSIS FUERA,TOTALES
CUATRO CAÑADAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,8,7,2,5,22
CUCHUMUELA (V. G. VILLARROEL),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,0,0,1,0,1
CUEVO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,2,0,2,5,9
CULPINA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,0,2,6,3,11
CURAHUARA DE CARANGAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,1,1,0,1,3
CURVA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,0,0,1,1,2
EL ALTO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,60,61,57,51,229
EL PUENTE(STC),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,2,1,7,8,18
EL PUENTE(TJA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,0,4,2,3,9
EL TORNO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,23,36,3,4,66
EL VILLAR,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,3,0,2,0,5
ENTRE RIOS TRJ,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,4,8,1,3,16
ENTRE RIOS CBBA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,5,10,5,1,21
ESCARA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,0,1,0,0,1
ESCOMA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,1,0,3,3,7
ESMERALDA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,1,0,0,0,1
EUCALIPTUS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,1,2,1,3,7
EUREKA (SANTOS MERCADO),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,0,0,1,0,1
FERNANDEZ ALONSO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,1,4,15,10,30
FILADELFIA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,1,1,3,5,10
GENERAL SAAVEDRA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,4,6,0,0,10
GRAL. J.J. PEREZ (CHARAZANI),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,1,1,1,1,4
GUANAY,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,1,2,5,2,10
GUAQUI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,0,2,0,2,4
GUAYARAMERIN,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,13,7,6,2,28
GUTIERREZ,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,7,10,6,9,32
HUACARETA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,3,4,2,1,10
HUACAYA (VILLA DE HUACAYA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,1,2,0,1,4
HUANUNI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,4,1,0,0,5
HUARACAJE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,5,5,0,0,10
HUARINA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,0,0,0,2,2
HUAYLLAMARCA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,0,0,0,1,1
HUMANATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,0,0,1,0,1
ICLA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,2,4,2,0,8
INCAHUASI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,1,0,1,2,4
INQUISIVI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,0,4,1,0,5
IRUPANA (VILLA DE LANZA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,5,3,2,0,10
IXIAMAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,1,2,2,1,6
JESUS DE MACHACA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,5,2,1,0,8
LA ASUNTA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,9,5,0,0,14
LA GUARDIA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,26,18,11,11,66
LA PAZ,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,79,61,9,9,158
LAGUNILLAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,2,1,9,7,19
LAJA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,1,1,1,0,3
LAS CARRERAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,5,2,3,0,10
LICOMA PAMPA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,1,1,0,0,2
LLALLAGUA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,5,6,6,4,21
LORETO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,0,0,0,2,2
LURIBAY,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,3,2,1,3,9
MACHARETI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,1,4,6,11,22
MAGDALENA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,0,0,9,6,15
MAIRANA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,6,2,1,2,11
MAPIRI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,0,1,0,1,2
MECAPACA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,1,4,0,1,6
MINEROS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,4,2,4,11,21
MIZQUE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,2,2,5,5,14
MOCOMOCO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,2,4,2,6,14
MOJINETE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,0,0,0,1,1
MOJOCOYA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,7,7,1,2,17
MONTEAGUDO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,15,16,5,7,43
MONTERO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,30,32,136,119,317
MORO MORO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,1,0,3,2,6
MOROCHATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,1,2,3,3,9
NACEBE (SANTA ROSA DEL ABUNA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,0,0,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,0,0,2,4,6
OCURI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,0,1,0,2,3
OKINAWA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,1,3,6,2,12
OMEREQUE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,0,0,5,2,7
ORURO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,23,21,8,8,60
PADCAYA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,8,8,3,1,20
PADILLA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,1,2,2,3,8
PAILON,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,3,1,30,29,63
PALCA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,4,1,0,0,5
PALOS BLANCOS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,6,8,3,6,23
PAMPA AULLAGAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,2,2,0,0,4
PAMPA GRANDE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,1,2,0,0,3
PAPEL PAMPA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,2,0,0,0,2
PASORAPA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,0,0,2,0,2
PATACAMAYA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,3,2,1,1,7
PAZÑA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,4,2,1,0,7
PELECHUCO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,3,6,0,1,10
POCOATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,2,0,0,4,6
POCONA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,0,5,5,3,13
POJO (CBBA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,2,1,3,1,7
POOPO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,1,0,1,1,3
PORCO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,3,2,5,4,14
POROMA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,1,1,2,0,4
PORONGO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,6,8,5,2,21
PORTACHUELO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,3,2,2,0,7
PORVENIR,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,0,0,4,4,8
POSTRER VALLE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,2,1,0,0,3
POTOSI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,44,38,4,5,91
PRESTO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,0,1,1,1,3
PUCARA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,1,5,0,0,6
PUCARANI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,3,4,1,1,9
PUERTO ACOSTA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,2,0,0,0,2
PUERTO CARABUCO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,1,2,3,8,14
PUERTO GONZALO MORENO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,1,0,2,2,5
PUERTO PEREZ,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,0,0,2,2,4
PUERTO QUIJARRO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,2,1,0,0,3
PUERTO RICO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,0,1,1,0,2
PUERTO SUAREZ,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,2,3,6,3,14
PUERTO VILLARROEL,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,12,19,12,11,54
PUNA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,4,2,3,5,14
PUNATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,6,4,4,5,19
QUIABAYA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,0,2,1,1,4
QUILLACOLLO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,7,3,12,12,34
QUIME,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,0,1,1,0,2
QUIRUSILLAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,1,0,2,2,5
RAQAYPAMPA(ETA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,0,0,2,1,3
RAVELO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,3,1,7,10,21
REYES,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,1,2,0,0,3
RIBERALTA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,18,8,0,0,26
ROBORE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,4,1,1,0,6
RURRENABAQUE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,2,4,3,0,9
SACABA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,23,23,5,8,59
SACABAMBA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,0,0,1,0,1
SACACA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,4,3,1,3,11
SALINAS DE GARCI MENDOZA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,4,1,1,2,8
SAMAIPATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,2,3,4,3,12
SAN AGUSTIN,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,0,1,0,0,1
SAN ANDRES,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,4,5,5,3,17
SAN ANDRES DE MACHACA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,0,1,0,0,1
SAN ANTONIO DE ESMORUCO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,1,0,0,0,1
SAN ANTONIO DE LOMERIO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,2,4,1,0,7
SAN BENITO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,0,2,0,0,2
SAN BORJA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,6,11,0,5,22
SAN BUENA VENTURA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,0,2,3,2,7
SAN CARLOS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,0,1,8,11,20
SAN IGNACIO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,1,1,2,3,7
SAN IGNACIO DE VELASCO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,1,3,20,25,49
SAN JAVIER(BNI),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,1,0,0,0,1
SAN JAVIER(STC),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,14,7,3,2,26
SAN JOSE DE CHIQUITOS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,5,7,3,0,15
SAN JUAN DE YAPACANI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,1,5,1,2,9
SAN JULIAN,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,13,12,3,3,31
SAN LORENZO(PND),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,1,1,1,1,4
SAN LORENZO(TJA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,3,0,1,1,5
SAN LUCAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,3,4,2,3,12
SAN MATIAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,3,4,0,0,7
SAN MIGUEL DE VELASCO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,3,2,0,0,5
SAN PABLO DE LIPEZ,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,2,0,0,0,2
SAN PEDRO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,11,12,13,9,45
SAN PEDRO DE BUENA VISTA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,4,8,5,6,23
SAN PEDRO DE CURAHUARA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,5,3,0,0,8
SAN PEDRO(PND),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,2,1,0,1,4
SAN RAMON BENI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,1,0,3,6,10
SANTA ANA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,0,1,2,4,7
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,222,222,64,58,566
SANTA ROSA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,0,0,0,2,2
SANTA ROSA DEL SARA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,9,3,2,7,21
SANTIAGO DE HUARI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,0,0,0,1,1
SANTIAGO DE HUATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,0,2,0,0,2
SANTIAGO DE MACHACA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,2,0,0,0,2
SANTIVAÑES,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,0,1,0,1,2
SANTUARIO DE QUILLACAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,1,2,0,1,4
SAPAHAQUI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,1,1,4,1,7
SENA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,1,1,3,1,6
SHINAOTA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,7,4,1,1,13
SICA SICA (VILLA AROMA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,2,1,2,5,10
SICAYA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,0,1,1,0,2
SIPE SIPE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,6,6,1,2,15
SOPACHUY,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,0,0,2,3,5
SORACACHI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,3,1,0,0,4
SORATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,3,2,4,4,13
SUCRE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,52,34,0,0,86
TACACHI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,0,1,0,1,2
TACACOMA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,1,1,0,0,2
TACOBAMBA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,2,2,3,3,10
TACOPAYA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,1,1,3,7,12
TAHUA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,0,0,1,3,4
TAPACARI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,2,6,6,7,21
TARABUCO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,2,4,3,1,10
TARACO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,0,1,0,0,1
TARATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,0,0,0,1,1
TARIJA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,23,30,5,4,62
TARVITA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,3,2,5,6,16
TEOPONTE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,0,4,2,2,8
TIAHUANACU,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,2,3,0,0,5
TINGUIPAYA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,0,1,4,0,5
TIPUANI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,0,1,3,1,5
TIQUIPAYA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,2,7,1,1,11
TIRAQUE (CBBA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,4,3,5,6,18
TITO YUPANQUI (PARQUIPUJIO),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,0,0,0,1,1
TOCO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,1,2,6,3,12
TOLATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,0,0,3,0,3
TOMAVE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,1,7,2,1,11
TOMINA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,4,3,2,0,9
TORO TORO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,1,0,1,0,2
TOTORA(CBBA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,3,0,1,0,4
TOTORA(ORR),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,1,2,1,0,4
TRIGAL,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,0,1,1,1,3
TRINIDAD,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,21,22,57,72,172
TUPIZA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,21,16,2,5,44
TURCO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,0,0,1,0,1
UMALA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,0,2,0,0,2
UNCIA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,4,1,1,1,7
URIONDO (A. CONCEPCION),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,1,2,4,4,11
URUBICHA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,3,1,1,0,5
UYUNI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,2,4,2,0,8
VACAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,5,0,3,1,9
VALLEGRANDE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,10,10,3,2,25
VIACHA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,7,4,4,4,19
VILA VILA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,0,0,0,2,2
VILLA CHARCAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,1,0,2,2,5
VILLA MONTES,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,11,10,3,3,27
VILLA NUEVA (LOMA ALTA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,2,1,1,0,4
VILLA RIVERO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,0,1,1,1,3
VILLA SERRANO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,4,3,5,2,14
VILLA TUNARI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,18,20,15,11,64
VILLA VACA GUZMAN (MUYUPAMPA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,2,0,1,1,4
VILLAZON,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,12,9,3,0,24
VINTO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,4,3,4,6,17
VITICHI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,3,2,2,4,11
WALDO BALLIVIAN,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,1,0,0,0,1
WARNES,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,44,31,6,1,82
YACUIBA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,17,12,14,11,54
YAMPARAEZ,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,3,3,1,1,8
YANACACHI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,2,1,0,0,3
YAPACANI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,11,9,24,23,67
YOCALLA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,0,6,0,1,7
YOTALA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,1,0,2,4,7
YUNCHARA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,2,0,2,2,6
ZUDAÑEZ,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-07-01,1,1,3,1,6
ACACIO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-08-01,0,0,1,0,1
ACHACACHI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-08-01,6,7,7,8,28
ACHOCALLA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-08-01,4,6,0,0,10
AIQUILE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-08-01,0,1,9,4,14
ALCALA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-08-01,1,0,0,2,3
ALTO BENI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-08-01,4,4,0,0,8
ANCORAIMES,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-08-01,4,0,0,0,4
ANDAMARCA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-08-01,1,0,3,1,5
ANTEQUERA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-08-01,1,1,1,1,4
ANZALDO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-08-01,0,0,3,2,5
APOLO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-08-01,4,3,0,5,12
ARAMPAMPA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-08-01,0,0,1,1,2
ARANI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-08-01,0,1,1,0,2
ARBIETO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-08-01,2,5,7,8,22
ARQUE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-08-01,1,3,4,4,12
ASCENCION DE GUARAYOS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-08-01,11,13,9,8,41
ATOCHA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-08-01,3,5,4,6,18
AUCAPATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-08-01,1,2,0,0,3
AYATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-08-01,0,2,5,1,8
AYO AYO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-08-01,0,1,0,0,1
AYOPAYA (V. DE INDEPENDENCIA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-08-01,2,4,13,8,27
AZURDUY,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-08-01,4,1,5,4,14
