,group,variable,month,INFLUENZA ESTACIONAL DOSIS ÚNICA DENTRO,INFLUENZA ESTACIONAL DOSIS ÚNICA DENTRO,INFLUENZA ESTACIONAL DOSIS ÚNICA FUERA,INFLUENZA ESTACIONAL DOSIS ÚNICA FUERA,TOTALES,TOTALES,TOTALES
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,3,2,3,1,6,3,9
CATACORA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,0,2,2,1,2,3,5
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,2,6,4,2,6,8,14
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,0,1,2,0,2,1,3
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,0,1,3,1,3,2,5
CHIMORE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,21,25,18,22,39,47,86
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,7,1,4,1,11,2,13
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,33,21,4,2,37,23,60
CHUMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,0,0,3,4,3,4,7
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,3,6,0,6,3,12,15
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,4,4,11,1,15,5,20
CLIZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,13,25,9,12,22,37,59
COBIJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,56,56,16,12,72,68,140
COCAPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,3,4,4,7,7,11,18
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,352,367,39,58,391,425,816
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,13,13,6,11,19,24,43
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,7,10,0,1,7,11,18
COLLANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,1,1,0,0,1,1,2
COLOMI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,14,16,1,0,15,16,31
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,0,1,0,1,0,2,2
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,1,1,0,0,1,1,2
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,2,6,3,1,5,7,12
COMANCHE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,0,0,1,1,1,1,2
COPACABANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,1,0,3,1,4,1,5
CORIPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,19,9,47,38,66,47,113
CORO CORO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,0,2,2,1,2,3,5
COROICO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,5,6,15,17,20,23,43
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,2,3,1,1,3,4,7
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,0,0,25,24,25,24,49
CULPINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,27,22,32,30,59,52,111
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,1,1,0,0,1,1,2
CURVA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,0,1,4,5,4,6,10
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,4,5,0,0,4,5,9
EL ALTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,135,139,47,51,182,190,372
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,3,4,3,1,6,5,11
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,3,4,3,0,6,4,10
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,21,15,34,48,55,63,118
ESCOMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,1,1,1,0,2,1,3
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,2,2,0,0,2,2,4
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,0,3,6,6,6,9,15
EXALTACION,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,1,0,0,2,1,2,3
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,1,3,0,0,1,3,4
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,3,3,0,0,3,3,6
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,4,3,2,1,6,4,10
GUANAY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,3,1,0,0,3,1,4
GUAQUI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,1,1,10,10,11,11,22
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,73,50,38,42,111,92,203
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,2,1,0,0,2,1,3
HUACARETA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,1,1,0,0,1,1,2
HUANUNI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,5,10,1,0,6,10,16
HUARINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,2,1,4,10,6,11,17
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,0,0,3,2,3,2,5
ICHOCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,1,6,0,2,1,8,9
ICLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,0,0,0,1,0,1,1
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,0,0,2,1,2,1,3
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,2,5,9,5,11,10,21
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,27,13,16,12,43,25,68
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,1,2,4,5,5,7,12
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,54,64,22,19,76,83,159
LA PAZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,166,161,14,23,180,184,364
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,1,2,0,0,1,2,3
LAJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,14,20,2,4,16,24,40
LURIBAY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,0,0,6,7,6,7,13
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,14,6,0,0,14,6,20
MAPIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,10,16,0,0,10,16,26
MECAPACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,1,1,0,0,1,1,2
MINEROS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,4,1,0,0,4,1,5
MIZQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,26,17,33,36,59,53,112
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,0,0,2,2,2,2,4
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,7,8,0,1,7,9,16
MONTERO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,52,36,13,16,65,52,117
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,1,0,3,2,4,2,6
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,1,1,5,0,6,1,7
OCURI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,4,2,2,3,6,5,11
ORURO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,129,163,16,17,145,180,325
PADCAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,3,0,0,0,3,0,3
PADILLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,0,2,2,1,2,3,5
PAILON,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,0,0,3,5,3,5,8
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,2,2,0,0,2,2,4
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,6,2,0,0,6,2,8
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,17,13,38,29,55,42,97
PASORAPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,1,0,1,0,2,0,2
POCONA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,4,5,21,23,25,28,53
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,7,15,17,14,24,29,53
POOPO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,3,4,8,6,11,10,21
PORCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,0,0,10,2,10,2,12
PORVENIR,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,6,5,6,1,12,6,18
POTOSI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,37,28,22,40,59,68,127
PUCARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,0,1,0,0,0,1,1
PUCARANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,13,13,27,17,40,30,70
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,0,0,10,17,10,17,27
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,2,4,13,12,15,16,31
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,1,1,2,6,3,7,10
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,0,1,0,0,0,1,1
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,6,8,2,4,8,12,20
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,6,6,0,0,6,6,12
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,22,13,13,8,35,21,56
PUNA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,0,0,4,3,4,3,7
PUNATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,13,13,0,0,13,13,26
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,6,4,0,0,6,4,10
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,29,35,29,32,58,67,125
QUIME,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,3,3,4,7,7,10,17
QUIRUSILLAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,1,0,0,0,1,0,1
RAVELO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,4,2,7,4,11,6,17
REYES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,17,16,11,10,28,26,54
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,24,18,6,6,30,24,54
SABAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,0,0,3,1,3,1,4
SACABA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,134,133,36,41,170,174,344
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,0,2,2,3,2,5,7
SACACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,0,0,2,1,2,1,3
SAIPINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,0,0,0,1,0,1,1
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,3,3,1,0,4,3,7
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,1,2,1,2,2,4,6
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,2,0,0,1,2,1,3
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,13,25,60,61,73,86,159
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,50,36,2,8,52,44,96
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,14,12,5,2,19,14,33
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,20,18,6,2,26,20,46
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,12,4,0,0,12,4,16
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,40,24,8,34,48,58,106
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,0,0,0,1,0,1,1
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,6,5,4,1,10,6,16
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,11,12,2,0,13,12,25
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,0,0,4,2,4,2,6
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,1,3,9,4,10,7,17
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,11,11,16,14,27,25,52
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,7,4,24,19,31,23,54
SAN PEDRO DE QUEMES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,0,1,0,0,0,1,1
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,2,5,0,1,2,6,8
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,0,0,2,1,2,1,3
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,19,11,0,0,19,11,30
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,196,185,4,3,200,188,388
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,6,10,4,3,10,13,23
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,2,1,1,2,3,3,6
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,2,2,2,1,4,3,7
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,0,4,6,4,6,8,14
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,7,10,2,3,9,13,22
SENA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,11,8,7,6,18,14,32
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,29,23,16,12,45,35,80
SICAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,2,4,13,10,15,14,29
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,4,4,5,5,9,9,18
SORACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,1,1,0,0,1,1,2
SORATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,10,9,22,27,32,36,68
SUCRE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,14,10,0,0,14,10,24
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,1,5,0,0,1,5,6
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,10,14,20,16,30,30,60
TAPACARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,30,23,66,62,96,85,181
TARATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,11,7,4,3,15,10,25
TARIJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,145,161,84,75,229,236,465
TARVITA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,0,0,4,1,4,1,5
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,1,0,0,0,1,0,1
TIAWANACU,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,2,4,7,18,9,22,31
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,13,19,21,28,34,47,81
TIPUANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,3,2,2,0,5,2,7
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,26,16,29,40,55,56,111
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,9,7,76,84,85,91,176
TOCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,1,4,4,7,5,11,16
TOLATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,3,5,10,9,13,14,27
TOLEDO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,0,0,1,0,1,0,1
TOMAVE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,2,3,2,3,4,6,10
TOMINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,0,0,1,2,1,2,3
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,19,15,37,43,56,58,114
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,9,5,0,0,9,5,14
TUPIZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,8,22,1,1,9,23,32
UMALA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,6,5,12,14,18,19,37
UNCIA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,0,0,1,2,1,2,3
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,1,2,1,3,2,5,7
UYUNI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,11,22,15,24,26,46,72
VACAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,1,2,84,77,85,79,164
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,1,3,0,3,1,6,7
VIACHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,17,37,7,4,24,41,65
VILA VILA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,0,1,2,5,2,6,8
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,5,4,0,0,5,4,9
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,33,34,33,25,66,59,125
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,5,3,2,0,7,3,10
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,0,1,30,31,30,32,62
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,76,71,34,30,110,101,211
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,3,3,0,1,3,4,7
VILLAZON,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,0,2,0,0,0,2,2
VINTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,30,32,80,71,110,103,213
VITICHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,0,0,2,1,2,1,3
WARNES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,2,1,0,0,2,1,3
YACUIBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,66,46,33,31,99,77,176
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-08-01,1,0,1,0,2,0,2
