,group,variable,month,TOTAL 21.5 MUJERES DE 10 A 49 AÑOS 5TA DOSIS DE DT CANTIDAD,TOTAL 21.5 MUJERES DE 10 A 49 AÑOS 5TA DOSIS DE DT CANTIDAD,TOTALES,TOTALES,TOTALES
MACHACAMARCA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,0,1,0,1,1
MACHARETI,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,1,7,1,7,8
MAGDALENA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,2,0,2,0,2
MAIRANA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,1,1,1,1,2
MAPIRI,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,1,0,1,0,1
MECAPACA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,1,0,1,0,1
MINEROS,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,6,0,6,0,6
MIZQUE,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,1,2,1,2,3
MOJOCOYA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,2,66,2,66,68
MONTEAGUDO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,1,4,1,4,5
MONTERO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,29,21,29,21,50
MORO MORO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,0,2,0,2,2
OCURI,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,0,1,0,1,1
OKINAWA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,0,8,0,8,8
OMEREQUE,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,2,6,2,6,8
ORURO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,26,4,26,4,30
PADCAYA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,2,0,2,0,2
PADILLA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,0,3,0,3,3
PAILON,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,4,24,4,24,28
PALCA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,0,2,0,2,2
PALOS BLANCOS,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,3,1,3,1,4
PAMPA GRANDE,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,2,0,2,0,2
PASORAPA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,0,1,0,1,1
POCONA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,6,25,6,25,31
POJO (CBBA),otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,0,1,0,1,1
POROMA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,1,1,1,1,2
PORONGO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,5,34,5,34,39
PORTACHUELO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,6,4,6,4,10
POSTRER VALLE,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,7,0,7,0,7
POTOSI,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,9,2,9,2,11
PUCARA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,1,0,1,0,1
PUCARANI,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,1,11,1,11,12
PUERTO CARABUCO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,2,0,2,0,2
PUERTO GONZALO MORENO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,0,3,0,3,3
PUERTO RICO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,0,1,0,1,1
PUERTO SUAREZ,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,3,0,3,0,3
PUERTO VILLARROEL,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,5,1,5,1,6
PUNATA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,5,1,5,1,6
QUILLACOLLO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,5,17,5,17,22
QUIME,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,1,0,1,0,1
QUIRUSILLAS,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,3,0,3,0,3
RIBERALTA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,2,0,2,0,2
SACABA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,13,7,13,7,20
SACABAMBA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,1,2,1,2,3
SACACA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,3,12,3,12,15
SALINAS DE GARCI MENDOZA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,4,0,4,0,4
SAMAIPATA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,5,2,5,2,7
SAN ANDRES DE MACHACA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,0,5,0,5,5
SAN ANTONIO DE ESMORUCO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,0,8,0,8,8
SAN ANTONIO DE LOMERIO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,1,1,1,1,2
SAN BENITO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,1,0,1,0,1
SAN BORJA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,2,2,2,2,4
SAN BUENA VENTURA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,1,0,1,0,1
SAN CARLOS,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,8,30,8,30,38
SAN IGNACIO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,5,4,5,4,9
SAN IGNACIO DE VELASCO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,47,2,47,2,49
SAN JAVIER(STC),otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,2,0,2,0,2
SAN JOSE DE CHIQUITOS,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,0,58,0,58,58
SAN JUAN DE YAPACANI,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,0,25,0,25,25
SAN JULIAN,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,0,9,0,9,9
SAN LORENZO(TJA),otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,1,0,1,0,1
SAN LUCAS,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,7,2,7,2,9
SAN MATIAS,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,6,1,6,1,7
SAN MIGUEL DE VELASCO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,1,0,1,0,1
SAN PEDRO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,4,2,4,2,6
SAN PEDRO DE BUENA VISTA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,0,2,0,2,2
SAN PEDRO DE TIQUINA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,0,1,0,1,1
SAN PEDRO(PND),otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,0,2,0,2,2
SAN RAFAEL,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,1,20,1,20,21
SAN RAMON BENI,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,5,1,5,1,6
SAN RAMON SCZ,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,2,0,2,0,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,192,90,192,90,282
SANTA ROSA DEL SARA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,3,0,3,0,3
SANTIAGO DE HUARI,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,0,1,0,1,1
SANTIVAÑES,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,1,1,1,1,2
SHINAOTA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,1,6,1,6,7
SICA SICA (VILLA AROMA),otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,0,2,0,2,2
SIPE SIPE,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,1,2,1,2,3
SORACACHI,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,0,1,0,1,1
SUCRE,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,25,32,25,32,57
TACACOMA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,1,0,1,0,1
TAPACARI,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,0,5,0,5,5
TARABUCO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,4,2,4,2,6
TARATA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,0,2,0,2,2
TARIJA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,13,32,13,32,45
TARVITA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,2,0,2,0,2
TEOPONTE,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,1,6,1,6,7
TIQUIPAYA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,1,15,1,15,16
TIRAQUE (CBBA),otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,1,0,1,0,1
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,2,0,2,0,2
TOCO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,0,1,0,1,1
TOLATA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,1,0,1,0,1
TOMINA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,0,3,0,3,3
TOTORA(CBBA),otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,0,3,0,3,3
TRIGAL,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,0,4,0,4,4
TRINIDAD,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,18,9,18,9,27
TUPIZA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,6,14,6,14,20
TURCO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,1,0,1,0,1
URUBICHA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,2,2,2,2,4
VACAS,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,2,1,2,1,3
VALLEGRANDE,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,12,1,12,1,13
VIACHA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,12,10,12,10,22
VILLA CHARCAS,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,0,1,0,1,1
VILLA MONTES,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,1,3,1,3,4
VILLA SERRANO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,1,0,1,0,1
VILLA TUNARI,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,13,69,13,69,82
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,2,1,2,1,3
VILLAZON,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,5,0,5,0,5
VINTO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,10,4,10,4,14
WARNES,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,8,11,8,11,19
YACUIBA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,4,3,4,3,7
YAMPARAEZ,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,0,5,0,5,5
YAPACANI,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,6,4,6,4,10
YOTALA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,1,0,1,0,1
ZUDAÑEZ,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-08-01,0,9,0,9,9
ACHACACHI,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,0,3,0,3,3
ACHOCALLA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,0,1,0,1,1
AIQUILE,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,1,0,1,0,1
ALTO BENI,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,2,11,2,11,13
ANCORAIMES,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,0,1,0,1,1
ANTEQUERA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,1,17,1,17,18
APOLO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,1,0,1,0,1
ARAMPAMPA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,3,1,3,1,4
ARBIETO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,2,8,2,8,10
ARQUE,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,0,1,0,1,1
ASCENCION DE GUARAYOS,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,5,2,5,2,7
ATOCHA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,0,1,0,1,1
AYO AYO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,1,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,3,26,3,26,29
BATALLAS,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,1,0,1,0,1
BELLA FLOR,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,0,3,0,3,3
BERMEJO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,6,3,6,3,9
BETANZOS,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,2,1,2,1,3
BOLIVAR,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,4,0,4,0,4
BOLPEBRA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,0,1,0,1,1
BOYUIBE,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,3,0,3,0,3
BUENA VISTA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,4,9,4,9,13
CABEZAS,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,1,22,1,22,23
CAJUATA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,1,0,1,0,1
CALACOTO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,1,0,1,0,1
CALAMARCA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,0,1,0,1,1
CAMARGO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,1,0,1,0,1
CAMIRI,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,1,0,1,0,1
CAPINOTA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,1,3,1,3,4
CARACOLLO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,1,0,1,0,1
CARANAVI,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,2,19,2,19,21
CARAPARI,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,1,0,1,0,1
CARIPUYO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,4,6,4,6,10
CHALLAPATA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,1,0,1,0,1
CHAQUI,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,0,1,0,1,1
CHARAGUA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,2,15,2,15,17
CHIMORE,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,2,5,2,5,7
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,1,11,1,11,12
CLIZA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,1,6,1,6,7
COBIJA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,11,0,11,0,11
COCHABAMBA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,47,72,47,72,119
COLCAPIRHUA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,22,34,22,34,56
"COLCHA ""K""",otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,3,19,3,19,22
COLOMI,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,4,0,4,0,4
COLQUIRI,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,5,3,5,3,8
COMARAPA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,11,8,11,8,19
CONCEPCION,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,6,0,6,0,6
COPACABANA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,0,1,0,1,1
CORO CORO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,0,4,0,4,4
COROICO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,1,0,1,0,1
COTAGAITA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,1,8,1,8,9
COTOCA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,10,10,10,10,20
CUATRO CAÑADAS,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,5,4,5,4,9
CULPINA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,5,1,5,1,6
CURVA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,0,6,0,6,6
EL ALTO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,186,192,186,192,378
EL PUENTE(STC),otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,1,0,1,0,1
EL TORNO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,16,2,16,2,18
EL VILLAR,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,1,0,1,0,1
ENTRE RIOS TRJ,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,1,3,1,3,4
ENTRE RIOS CBBA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,6,101,6,101,107
FERNANDEZ ALONSO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,5,0,5,0,5
FILADELFIA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,0,3,0,3,3
GENERAL SAAVEDRA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,0,38,0,38,38
GUANAY,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,0,6,0,6,6
GUAQUI,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,1,4,1,4,5
GUAYARAMERIN,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,4,0,4,0,4
GUTIERREZ,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,0,1,0,1,1
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,6,3,6,3,9
HUANUNI,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,3,2,3,2,5
HUARINA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,1,0,1,0,1
ICLA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,2,1,2,1,3
INCAHUASI,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,1,1,1,1,2
INQUISIVI,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,4,0,4,0,4
IRUPANA (VILLA DE LANZA),otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,0,3,0,3,3
LA ASUNTA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,1,3,1,3,4
LA GUARDIA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,11,9,11,9,20
LA PAZ,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,167,31,167,31,198
LAGUNILLAS,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,1,0,1,0,1
LLALLAGUA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,0,10,0,10,10
LORETO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,23,8,23,8,31
MAPIRI,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,1,0,1,0,1
MECAPACA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,1,1,1,1,2
MINEROS,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,2,1,2,1,3
MIZQUE,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,1,2,1,2,3
MOCOMOCO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,2,9,2,9,11
MOJOCOYA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,1,0,1,0,1
MONTEAGUDO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,6,15,6,15,21
MONTERO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,24,10,24,10,34
MORO MORO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,1,1,1,1,2
OCURI,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,0,3,0,3,3
OKINAWA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,3,3,3,3,6
OMEREQUE,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,0,1,0,1,1
ORURO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,24,14,24,14,38
PADCAYA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,0,1,0,1,1
PAILON,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,2,4,2,4,6
PALCA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,1,0,1,0,1
PALOS BLANCOS,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,1,1,1,1,2
PAMPA GRANDE,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,2,0,2,0,2
PASORAPA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,1,0,1,0,1
PAZÑA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,1,0,1,0,1
POCONA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,3,16,3,16,19
POJO (CBBA),otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,1,1,1,1,2
PORONGO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,4,21,4,21,25
PORTACHUELO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,1,0,1,0,1
PORVENIR,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,0,2,0,2,2
POTOSI,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,10,1,10,1,11
PRESTO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,1,1,1,1,2
PUCARA,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,0,1,0,1,1
PUCARANI,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,4,8,4,8,12
PUERTO CARABUCO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,1,2,1,2,3
PUERTO GONZALO MORENO,otras vacunaciones,      mujeres de 10 a 49 anos 5ta dosis de dt,2014-09-01,0,1,0,1,1
