,group,variable,month,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,TOTALES
CAMATAQUI (C. VILLA ABECIA),vih,no de personas con prueba rapida,2017-12-01,2,11,13
CAMIRI,vih,no de personas con prueba rapida,2017-12-01,3,1,4
CAPINOTA,vih,no de personas con prueba rapida,2017-12-01,9,13,22
CARACOLLO,vih,no de personas con prueba rapida,2017-12-01,0,16,16
CARANAVI,vih,no de personas con prueba rapida,2017-12-01,61,29,90
CARANGAS,vih,no de personas con prueba rapida,2017-12-01,12,5,17
CARIPUYO,vih,no de personas con prueba rapida,2017-12-01,1,0,1
CHALLAPATA,vih,no de personas con prueba rapida,2017-12-01,20,130,150
CHARAGUA,vih,no de personas con prueba rapida,2017-12-01,0,11,11
CHOQUE COTA,vih,no de personas con prueba rapida,2017-12-01,3,5,8
CHULUMANI (V. DE LA LIBERTAD),vih,no de personas con prueba rapida,2017-12-01,5,6,11
CHUMA,vih,no de personas con prueba rapida,2017-12-01,23,30,53
CKOCHAS,vih,no de personas con prueba rapida,2017-12-01,0,1,1
COBIJA,vih,no de personas con prueba rapida,2017-12-01,257,159,416
COCHABAMBA,vih,no de personas con prueba rapida,2017-12-01,328,477,805
COLCAPIRHUA,vih,no de personas con prueba rapida,2017-12-01,41,62,103
COLOMI,vih,no de personas con prueba rapida,2017-12-01,0,2,2
COLPA BELGICA,vih,no de personas con prueba rapida,2017-12-01,28,22,50
COLQUECHACA,vih,no de personas con prueba rapida,2017-12-01,0,3,3
COLQUIRI,vih,no de personas con prueba rapida,2017-12-01,1,0,1
COMARAPA,vih,no de personas con prueba rapida,2017-12-01,4,7,11
CONCEPCION,vih,no de personas con prueba rapida,2017-12-01,9,37,46
COPACABANA,vih,no de personas con prueba rapida,2017-12-01,1,0,1
CORIPATA,vih,no de personas con prueba rapida,2017-12-01,0,4,4
COROICO,vih,no de personas con prueba rapida,2017-12-01,8,5,13
COTAGAITA,vih,no de personas con prueba rapida,2017-12-01,22,32,54
COTOCA,vih,no de personas con prueba rapida,2017-12-01,15,11,26
CUCHUMUELA (V. G. VILLARROEL),vih,no de personas con prueba rapida,2017-12-01,2,1,3
CUEVO,vih,no de personas con prueba rapida,2017-12-01,3,10,13
CULPINA,vih,no de personas con prueba rapida,2017-12-01,1,24,25
CURAHUARA DE CARANGAS,vih,no de personas con prueba rapida,2017-12-01,0,8,8
DESAGUADERO,vih,no de personas con prueba rapida,2017-12-01,16,20,36
EL ALTO,vih,no de personas con prueba rapida,2017-12-01,583,1117,1700
EL PUENTE(STC),vih,no de personas con prueba rapida,2017-12-01,23,24,47
EL TORNO,vih,no de personas con prueba rapida,2017-12-01,44,98,142
ENTRE RIOS TRJ,vih,no de personas con prueba rapida,2017-12-01,2,2,4
ENTRE RIOS CBBA,vih,no de personas con prueba rapida,2017-12-01,12,19,31
ESCOMA,vih,no de personas con prueba rapida,2017-12-01,1,19,20
EUCALIPTUS,vih,no de personas con prueba rapida,2017-12-01,0,1,1
FERNANDEZ ALONSO,vih,no de personas con prueba rapida,2017-12-01,8,49,57
FILADELFIA,vih,no de personas con prueba rapida,2017-12-01,0,2,2
GENERAL SAAVEDRA,vih,no de personas con prueba rapida,2017-12-01,2,1,3
GRAL. J.J. PEREZ (CHARAZANI),vih,no de personas con prueba rapida,2017-12-01,11,16,27
GUANAY,vih,no de personas con prueba rapida,2017-12-01,11,9,20
GUAQUI,vih,no de personas con prueba rapida,2017-12-01,7,13,20
GUAYARAMERIN,vih,no de personas con prueba rapida,2017-12-01,131,86,217
HUACARETA,vih,no de personas con prueba rapida,2017-12-01,0,7,7
HUACHACALLA,vih,no de personas con prueba rapida,2017-12-01,0,1,1
HUANUNI,vih,no de personas con prueba rapida,2017-12-01,42,37,79
ICLA,vih,no de personas con prueba rapida,2017-12-01,2,4,6
INCAHUASI,vih,no de personas con prueba rapida,2017-12-01,6,16,22
INGAVI (HUMAITA),vih,no de personas con prueba rapida,2017-12-01,1,0,1
IRUPANA (VILLA DE LANZA),vih,no de personas con prueba rapida,2017-12-01,2,2,4
IXIAMAS,vih,no de personas con prueba rapida,2017-12-01,27,75,102
JESUS DE MACHACA,vih,no de personas con prueba rapida,2017-12-01,34,24,58
LA ASUNTA,vih,no de personas con prueba rapida,2017-12-01,0,72,72
LA GUARDIA,vih,no de personas con prueba rapida,2017-12-01,59,96,155
LA PAZ,vih,no de personas con prueba rapida,2017-12-01,441,1194,1635
LAGUNILLAS,vih,no de personas con prueba rapida,2017-12-01,0,1,1
LLALLAGUA,vih,no de personas con prueba rapida,2017-12-01,28,10,38
LURIBAY,vih,no de personas con prueba rapida,2017-12-01,0,51,51
MACHACAMARCA,vih,no de personas con prueba rapida,2017-12-01,28,188,216
MAGDALENA,vih,no de personas con prueba rapida,2017-12-01,6,13,19
MAIRANA,vih,no de personas con prueba rapida,2017-12-01,2,0,2
MINEROS,vih,no de personas con prueba rapida,2017-12-01,7,20,27
MIZQUE,vih,no de personas con prueba rapida,2017-12-01,14,15,29
MOJOCOYA,vih,no de personas con prueba rapida,2017-12-01,0,1,1
MONTEAGUDO,vih,no de personas con prueba rapida,2017-12-01,17,47,64
MONTERO,vih,no de personas con prueba rapida,2017-12-01,196,363,559
OCURI,vih,no de personas con prueba rapida,2017-12-01,0,2,2
OKINAWA,vih,no de personas con prueba rapida,2017-12-01,1,0,1
OMEREQUE,vih,no de personas con prueba rapida,2017-12-01,1,0,1
ORURO,vih,no de personas con prueba rapida,2017-12-01,80,160,240
PADCAYA,vih,no de personas con prueba rapida,2017-12-01,0,2,2
PADILLA,vih,no de personas con prueba rapida,2017-12-01,1,9,10
PAILON,vih,no de personas con prueba rapida,2017-12-01,11,34,45
PAMPA GRANDE,vih,no de personas con prueba rapida,2017-12-01,1,1,2
PASORAPA,vih,no de personas con prueba rapida,2017-12-01,3,7,10
PAZÑA,vih,no de personas con prueba rapida,2017-12-01,0,1,1
POCONA,vih,no de personas con prueba rapida,2017-12-01,3,0,3
POOPO,vih,no de personas con prueba rapida,2017-12-01,11,39,50
PORCO,vih,no de personas con prueba rapida,2017-12-01,0,1,1
PORONGO,vih,no de personas con prueba rapida,2017-12-01,4,2,6
PORTACHUELO,vih,no de personas con prueba rapida,2017-12-01,0,2,2
PORVENIR,vih,no de personas con prueba rapida,2017-12-01,0,6,6
POTOSI,vih,no de personas con prueba rapida,2017-12-01,9,1,10
PRESTO,vih,no de personas con prueba rapida,2017-12-01,63,35,98
PUCARANI,vih,no de personas con prueba rapida,2017-12-01,11,14,25
PUERTO GONZALO MORENO,vih,no de personas con prueba rapida,2017-12-01,0,7,7
PUERTO QUIJARRO,vih,no de personas con prueba rapida,2017-12-01,8,12,20
PUERTO RICO,vih,no de personas con prueba rapida,2017-12-01,0,2,2
PUERTO SUAREZ,vih,no de personas con prueba rapida,2017-12-01,51,13,64
PUERTO VILLARROEL,vih,no de personas con prueba rapida,2017-12-01,128,334,462
PUNA,vih,no de personas con prueba rapida,2017-12-01,0,1,1
PUNATA,vih,no de personas con prueba rapida,2017-12-01,46,189,235
QUILLACOLLO,vih,no de personas con prueba rapida,2017-12-01,32,75,107
QUIME,vih,no de personas con prueba rapida,2017-12-01,31,51,82
RIBERALTA,vih,no de personas con prueba rapida,2017-12-01,231,385,616
RURRENABAQUE,vih,no de personas con prueba rapida,2017-12-01,31,42,73
SABAYA,vih,no de personas con prueba rapida,2017-12-01,7,5,12
SACABA,vih,no de personas con prueba rapida,2017-12-01,59,65,124
SACACA,vih,no de personas con prueba rapida,2017-12-01,1,4,5
SAIPINA,vih,no de personas con prueba rapida,2017-12-01,1,0,1
SALINAS DE GARCI MENDOZA,vih,no de personas con prueba rapida,2017-12-01,35,29,64
SAMAIPATA,vih,no de personas con prueba rapida,2017-12-01,1,3,4
SAN ANTONIO DE LOMERIO,vih,no de personas con prueba rapida,2017-12-01,1,0,1
SAN BENITO,vih,no de personas con prueba rapida,2017-12-01,2,1,3
SAN BORJA,vih,no de personas con prueba rapida,2017-12-01,1,4,5
SAN BUENA VENTURA,vih,no de personas con prueba rapida,2017-12-01,0,9,9
SAN CARLOS,vih,no de personas con prueba rapida,2017-12-01,18,23,41
SAN IGNACIO,vih,no de personas con prueba rapida,2017-12-01,2,20,22
SAN IGNACIO DE VELASCO,vih,no de personas con prueba rapida,2017-12-01,9,19,28
SAN JAVIER(BNI),vih,no de personas con prueba rapida,2017-12-01,0,1,1
SAN JAVIER(STC),vih,no de personas con prueba rapida,2017-12-01,4,34,38
SAN JOSE DE CHIQUITOS,vih,no de personas con prueba rapida,2017-12-01,47,79,126
SAN JUAN DE YAPACANI,vih,no de personas con prueba rapida,2017-12-01,1,1,2
SAN JULIAN,vih,no de personas con prueba rapida,2017-12-01,16,26,42
SAN LORENZO(PND),vih,no de personas con prueba rapida,2017-12-01,0,10,10
SAN LORENZO(TJA),vih,no de personas con prueba rapida,2017-12-01,1,0,1
SAN LUCAS,vih,no de personas con prueba rapida,2017-12-01,1,7,8
SAN MIGUEL DE VELASCO,vih,no de personas con prueba rapida,2017-12-01,0,2,2
SAN PEDRO,vih,no de personas con prueba rapida,2017-12-01,41,83,124
SAN PEDRO DE BUENA VISTA,vih,no de personas con prueba rapida,2017-12-01,2,3,5
SAN RAFAEL,vih,no de personas con prueba rapida,2017-12-01,3,0,3
SANTA ANA,vih,no de personas con prueba rapida,2017-12-01,50,25,75
SANTA CRUZ DE LA SIERRA,vih,no de personas con prueba rapida,2017-12-01,550,477,1027
SANTA ROSA,vih,no de personas con prueba rapida,2017-12-01,5,0,5
SANTA ROSA DEL SARA,vih,no de personas con prueba rapida,2017-12-01,0,5,5
SANTIAGO DE HUARI,vih,no de personas con prueba rapida,2017-12-01,26,18,44
SANTIVAÑES,vih,no de personas con prueba rapida,2017-12-01,2,1,3
SANTUARIO DE QUILLACAS,vih,no de personas con prueba rapida,2017-12-01,6,3,9
SICAYA,vih,no de personas con prueba rapida,2017-12-01,0,2,2
SIPE SIPE,vih,no de personas con prueba rapida,2017-12-01,2,18,20
SOPACHUY,vih,no de personas con prueba rapida,2017-12-01,6,22,28
SORACACHI,vih,no de personas con prueba rapida,2017-12-01,0,1,1
SUCRE,vih,no de personas con prueba rapida,2017-12-01,165,279,444
TACACHI,vih,no de personas con prueba rapida,2017-12-01,1,1,2
TACACOMA,vih,no de personas con prueba rapida,2017-12-01,13,15,28
TACOPAYA,vih,no de personas con prueba rapida,2017-12-01,5,3,8
TAPACARI,vih,no de personas con prueba rapida,2017-12-01,3,8,11
TARABUCO,vih,no de personas con prueba rapida,2017-12-01,10,22,32
TARIJA,vih,no de personas con prueba rapida,2017-12-01,109,98,207
TARVITA,vih,no de personas con prueba rapida,2017-12-01,3,14,17
TEOPONTE,vih,no de personas con prueba rapida,2017-12-01,2,0,2
TIAWANACU,vih,no de personas con prueba rapida,2017-12-01,4,3,7
TIPUANI,vih,no de personas con prueba rapida,2017-12-01,1,1,2
TIQUIPAYA,vih,no de personas con prueba rapida,2017-12-01,29,48,77
TOLATA,vih,no de personas con prueba rapida,2017-12-01,2,5,7
TOLEDO,vih,no de personas con prueba rapida,2017-12-01,1,4,5
TOMAVE,vih,no de personas con prueba rapida,2017-12-01,0,1,1
TOMINA,vih,no de personas con prueba rapida,2017-12-01,1,0,1
TOTORA(CBBA),vih,no de personas con prueba rapida,2017-12-01,1,12,13
TOTORA(ORR),vih,no de personas con prueba rapida,2017-12-01,1,2,3
TRINIDAD,vih,no de personas con prueba rapida,2017-12-01,10,239,249
TUPIZA,vih,no de personas con prueba rapida,2017-12-01,19,116,135
UNCIA,vih,no de personas con prueba rapida,2017-12-01,7,6,13
URUBICHA,vih,no de personas con prueba rapida,2017-12-01,33,18,51
UYUNI,vih,no de personas con prueba rapida,2017-12-01,1,10,11
VALLEGRANDE,vih,no de personas con prueba rapida,2017-12-01,32,41,73
VIACHA,vih,no de personas con prueba rapida,2017-12-01,19,11,30
VILLA CHARCAS,vih,no de personas con prueba rapida,2017-12-01,4,9,13
VILLA MONTES,vih,no de personas con prueba rapida,2017-12-01,18,25,43
VILLA RIVERO,vih,no de personas con prueba rapida,2017-12-01,1,2,3
VILLA SERRANO,vih,no de personas con prueba rapida,2017-12-01,8,13,21
VILLA TUNARI,vih,no de personas con prueba rapida,2017-12-01,56,6,62
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de personas con prueba rapida,2017-12-01,15,27,42
VILLAZON,vih,no de personas con prueba rapida,2017-12-01,25,58,83
VINTO,vih,no de personas con prueba rapida,2017-12-01,3,10,13
WARNES,vih,no de personas con prueba rapida,2017-12-01,25,43,68
YACUIBA,vih,no de personas con prueba rapida,2017-12-01,11,37,48
YAMPARAEZ,vih,no de personas con prueba rapida,2017-12-01,0,4,4
YOTALA,vih,no de personas con prueba rapida,2017-12-01,1,5,6
YUNCHARA,vih,no de personas con prueba rapida,2017-12-01,1,0,1
ZUDAÑEZ,vih,no de personas con prueba rapida,2017-12-01,12,25,37
