,group,variable,month,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS FUERA,SRP 2DA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,2,4,5,2,7,6,13
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,0,0,7,5,7,5,12
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,11,16,18,12,29,28,57
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,1,2,0,0,1,2,3
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,3,12,0,0,3,12,15
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,13,32,1,2,14,34,48
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,3,8,0,0,3,8,11
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,3,3,0,0,3,3,6
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,13,14,35,36,48,50,98
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,6,3,0,0,6,3,9
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,39,29,4,3,43,32,75
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,14,8,6,2,20,10,30
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,4,3,7,5,11,8,19
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,12,5,3,3,15,8,23
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,6,7,1,2,7,9,16
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,7,6,2,1,9,7,16
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,1,4,4,6,5,10,15
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,2,2,0,1,2,3,5
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,0,0,2,0,2,0,2
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,3,1,0,1,3,2,5
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,3,1,0,0,3,1,4
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,12,10,0,0,12,10,22
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,427,375,11,15,438,390,828
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,4,2,15,1,19,3,22
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,35,30,1,4,36,34,70
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,1,2,1,6,2,8,10
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,0,3,0,1,0,4,4
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,0,0,1,0,1,0,1
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,0,1,0,0,0,1,1
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,1,0,0,0,1,0,1
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,0,2,1,0,1,2,3
SENA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,5,5,0,0,5,5,10
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,6,1,0,0,6,1,7
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,4,7,3,2,7,9,16
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,2,2,4,2,6,4,10
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,1,0,0,0,1,0,1
SORATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,4,4,4,2,8,6,14
SUCRE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,193,199,12,16,205,215,420
TACACOMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,0,4,3,0,3,4,7
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,0,1,5,2,5,3,8
TAPACARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,2,2,3,6,5,8,13
TARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,5,1,6,4,11,5,16
TARACO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,0,1,0,0,0,1,1
TARATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,7,7,1,1,8,8,16
TARIJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,93,110,21,31,114,141,255
TARVITA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,6,4,5,2,11,6,17
TIAWANACU,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,8,3,0,0,8,3,11
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,0,3,4,3,4,6,10
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,5,0,16,8,21,8,29
TOCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,2,3,1,1,3,4,7
TOMAVE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,2,2,1,3,3,5,8
TOMINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,9,2,0,2,9,4,13
TORO TORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,3,2,2,0,5,2,7
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,4,2,0,0,4,2,6
TRIGAL,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,1,0,0,0,1,0,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,22,12,2,2,24,14,38
TUPIZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,16,13,2,4,18,17,35
TURCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,2,0,0,0,2,0,2
UNCIA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,10,7,2,0,12,7,19
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,10,5,0,9,10,14,24
URUBICHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,5,3,0,0,5,3,8
UYUNI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,4,6,0,0,4,6,10
VACAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,5,2,4,1,9,3,12
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,14,13,1,2,15,15,30
VIACHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,16,11,1,2,17,13,30
VILA VILA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,1,1,1,1,2,2,4
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,5,4,9,3,14,7,21
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,27,22,5,7,32,29,61
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,0,0,0,1,0,1,1
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,5,5,0,0,5,5,10
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,6,2,0,0,6,2,8
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,8,4,2,0,10,4,14
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,2,3,2,0,4,3,7
VILLAZON,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,19,27,0,2,19,29,48
WARNES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,56,69,3,8,59,77,136
YACUIBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,43,63,6,4,49,67,116
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,1,1,1,0,2,1,3
YANACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,3,3,1,0,4,3,7
YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,2,1,2,5,4,6,10
YOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,0,0,7,2,7,2,9
YOTALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,0,2,1,0,1,2,3
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,0,0,0,1,0,1,1
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-08-01,2,5,1,4,3,9,12
ACACIO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,1,0,0,0,1,0,1
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,1,2,2,3,3,5,8
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,8,11,0,0,8,11,19
AIQUILE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,0,0,6,6,6,6,12
ALCALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,3,3,1,1,4,4,8
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,3,7,1,0,4,7,11
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,4,1,0,0,4,1,5
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,0,1,0,0,0,1,1
ANZALDO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,0,0,1,1,1,1,2
APOLO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,4,6,2,3,6,9,15
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,0,0,3,3,3,3,6
ARANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,3,3,1,1,4,4,8
ARBIETO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,3,9,1,6,4,15,19
ARQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,2,1,1,0,3,1,4
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,14,13,0,0,14,13,27
ATOCHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,5,3,0,1,5,4,9
AYATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,4,3,1,0,5,3,8
AYO AYO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,1,4,0,0,1,4,5
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,8,7,1,1,9,8,17
BATALLAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,1,6,0,0,1,6,7
BAURES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,2,4,2,2,4,6,10
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,0,0,1,2,1,2,3
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,2,0,1,1,3,1,4
BERMEJO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,5,12,1,2,6,14,20
BETANZOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,5,3,3,0,8,3,11
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,1,1,1,0,2,1,3
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,4,5,1,0,5,5,10
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,6,2,1,0,7,2,9
CABEZAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,4,1,1,1,5,2,7
CAIROMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,1,4,0,0,1,4,5
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,1,1,1,0,2,1,3
CAJUATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,4,3,2,0,6,3,9
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,1,4,0,0,1,4,5
CAMARGO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,8,7,5,2,13,9,22
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,1,0,0,0,1,0,1
CAMIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,8,8,0,0,8,8,16
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,11,9,0,1,11,10,21
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,3,3,3,1,6,4,10
CARANAVI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,25,14,2,1,27,15,42
CARAPARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,23,14,5,12,28,26,54
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,3,1,1,5,4,6,10
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,1,5,0,0,1,5,6
CATACORA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,1,2,1,0,2,2,4
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,1,3,2,1,3,4,7
CHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,0,3,0,0,0,3,3
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,0,2,8,2,8,4,12
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,0,0,1,1,1,1,2
CHIMORE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,5,3,1,2,6,5,11
CHOQUE COTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,1,1,0,0,1,1,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,1,5,0,0,1,5,6
CHUMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,1,0,3,1,4,1,5
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,1,0,4,0,5,0,5
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,0,1,3,0,3,1,4
CLIZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,3,3,3,1,6,4,10
COBIJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,31,22,9,15,40,37,77
COCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,0,1,2,2,2,3,5
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,199,184,3,2,202,186,388
COIPASA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,0,0,1,0,1,0,1
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,4,3,0,1,4,4,8
COLOMI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,6,6,0,0,6,6,12
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,3,5,0,0,3,5,8
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,3,5,18,13,21,18,39
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,6,5,0,0,6,5,11
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,5,8,7,5,12,13,25
COMARAPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,16,17,1,0,17,17,34
COMBAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,0,0,0,1,0,1,1
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,10,13,7,2,17,15,32
COPACABANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,1,1,0,0,1,1,2
CORIPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,5,3,0,0,5,3,8
CORO CORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,1,0,1,0,2,0,2
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,6,9,7,4,13,13,26
COTOCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,29,32,1,5,30,37,67
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,8,9,3,4,11,13,24
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,0,0,1,1,1,1,2
CUEVO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,2,1,0,1,2,2,4
CULPINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,10,11,3,3,13,14,27
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,0,1,0,0,0,1,1
CURVA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,1,0,0,0,1,0,1
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,3,7,0,0,3,7,10
EL ALTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,223,239,74,71,297,310,607
EL CHORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,0,1,0,0,0,1,1
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,5,2,0,0,5,2,7
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,5,2,4,2,9,4,13
EL TORNO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,52,35,3,1,55,36,91
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,10,7,1,0,11,7,18
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,0,2,0,0,0,2,2
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,11,7,5,3,16,10,26
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,2,1,2,3,4,4,8
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,7,3,1,0,8,3,11
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,0,3,0,0,0,3,3
GUAQUI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,0,0,0,4,0,4,4
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,21,24,4,2,25,26,51
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,1,0,0,0,1,0,1
HUACARETA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,1,0,2,3,3,3,6
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,0,0,2,3,2,3,5
HUANUNI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,5,2,2,1,7,3,10
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,2,2,0,0,2,2,4
HUARINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,1,2,0,0,1,2,3
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,1,0,0,0,1,0,1
HUMANATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,2,0,1,0,3,0,3
ICHOCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,0,0,0,2,0,2,2
ICLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,2,3,0,0,2,3,5
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,0,0,4,3,4,3,7
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,1,2,1,1,2,3,5
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,3,1,0,0,3,1,4
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,0,4,0,3,0,7,7
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,10,8,1,1,11,9,20
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,10,15,2,4,12,19,31
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,67,56,17,5,84,61,145
LA PAZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,255,250,4,5,259,255,514
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,4,4,2,2,6,6,12
LAJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,1,4,0,0,1,4,5
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,0,1,1,0,1,1,2
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,4,2,3,2,7,4,11
LLICA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,0,1,0,0,0,1,1
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,0,1,0,0,0,1,1
MACHARETI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,2,1,1,1,3,2,5
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,9,4,0,0,9,4,13
MAIRANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,2,1,0,0,2,1,3
MAPIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,2,4,0,0,2,4,6
MECAPACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,3,4,0,0,3,4,7
MINEROS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,18,12,4,2,22,14,36
MIZQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,0,0,1,0,1,0,1
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,2,3,0,2,2,5,7
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,0,0,0,1,0,1,1
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,26,26,0,2,26,28,54
MONTERO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,74,79,7,10,81,89,170
MORO MORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,2,2,1,2,3,4,7
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,1,0,0,0,1,0,1
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,1,1,1,2,2,3,5
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,0,0,1,6,1,6,7
OCURI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,2,2,2,1,4,3,7
OKINAWA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,5,5,0,0,5,5,10
ORURO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,153,142,14,19,167,161,328
PADCAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,10,7,0,1,10,8,18
PADILLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,7,7,1,1,8,8,16
PAILON,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,21,14,42,27,63,41,104
PALCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,2,0,1,4,3,4,7
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,4,1,0,1,4,2,6
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,1,0,1,2,2,2,4
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,8,8,0,0,8,8,16
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-09-01,0,1,0,3,0,4,4
