,group,variable,month,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS FUERA,SRP 1RA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-06-01,47,56,18,11,65,67,132
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-06-01,2,2,8,4,10,6,16
VILLAZON,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-06-01,25,23,9,8,34,31,65
VINTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-06-01,25,21,8,4,33,25,58
VITICHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-06-01,3,3,6,4,9,7,16
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-06-01,0,3,0,0,0,3,3
WARNES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-06-01,119,105,5,15,124,120,244
YACO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-06-01,2,1,1,0,3,1,4
YACUIBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-06-01,69,55,27,20,96,75,171
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-06-01,2,5,0,3,2,8,10
YANACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-06-01,3,3,1,0,4,3,7
YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-06-01,28,37,22,17,50,54,104
YOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-06-01,3,1,1,1,4,2,6
YOTALA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-06-01,1,2,1,2,2,4,6
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-06-01,2,0,2,2,4,2,6
YUNGUYO DE LITORAL,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-06-01,2,0,0,0,2,0,2
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-06-01,2,1,2,0,4,1,5
ACACIO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,0,0,3,5,3,5,8
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,15,21,12,12,27,33,60
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,12,21,2,1,14,22,36
AIQUILE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,15,11,1,2,16,13,29
ALALAY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,0,0,4,2,4,2,6
ALCALA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,3,5,0,0,3,5,8
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,4,5,2,2,6,7,13
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,5,7,3,1,8,8,16
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,2,5,0,0,2,5,7
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,1,1,0,0,1,1,2
ANZALDO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,0,0,3,3,3,3,6
APOLO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,1,4,3,8,4,12,16
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,2,0,1,4,3,4,7
ARANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,2,6,0,0,2,6,8
ARBIETO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,8,14,6,3,14,17,31
ARQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,2,4,4,3,6,7,13
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,34,22,0,0,34,22,56
ATOCHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,5,5,12,3,17,8,25
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,3,5,0,0,3,5,8
AYATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,3,1,5,7,8,8,16
AYO AYO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,3,5,1,4,4,9,13
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,13,12,10,13,23,25,48
AZURDUY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,0,0,6,1,6,1,7
BATALLAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,8,9,3,2,11,11,22
BAURES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,6,3,0,3,6,6,12
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,0,1,0,0,0,1,1
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,0,1,4,5,4,6,10
BERMEJO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,31,25,0,3,31,28,59
BETANZOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,10,7,13,18,23,25,48
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,1,0,0,0,1,0,1
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,1,0,0,0,1,0,1
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,2,0,2,5,4,5,9
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,4,4,1,5,5,9,14
CABEZAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,13,13,10,19,23,32,55
CAIROMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,5,2,1,4,6,6,12
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,6,1,8,5,14,6,20
CAJUATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,14,9,1,2,15,11,26
CALACOTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,0,0,1,2,1,2,3
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,6,5,5,2,11,7,18
CAMARGO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,4,6,2,0,6,6,12
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,0,0,1,0,1,0,1
CAMIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,29,47,2,2,31,49,80
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,11,14,2,5,13,19,32
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,2,2,1,3,3,5,8
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,9,8,10,10,19,18,37
CARANAVI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,39,44,2,4,41,48,89
CARAPARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,1,5,9,6,10,11,21
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,1,1,4,4,5,5,10
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,2,0,7,2,9,2,11
CATACORA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,0,3,0,1,0,4,4
CHACARILLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,1,2,0,0,1,2,3
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,10,12,5,8,15,20,35
CHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,7,7,2,0,9,7,16
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,6,4,11,16,17,20,37
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,7,7,10,5,17,12,29
CHIMORE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,24,13,7,7,31,20,51
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,3,2,0,0,3,2,5
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,2,3,0,0,2,3,5
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,8,5,1,1,9,6,15
CHUMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,1,1,2,2,3,3,6
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,3,2,1,3,4,5,9
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,0,1,6,6,6,7,13
CLIZA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,20,20,3,8,23,28,51
COBIJA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,20,21,21,10,41,31,72
COCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,3,0,8,14,11,14,25
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,613,502,11,16,624,518,1142
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,31,41,7,6,38,47,85
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,4,8,1,1,5,9,14
COLLANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,3,2,2,0,5,2,7
COLOMI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,7,8,2,3,9,11,20
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,6,5,4,1,10,6,16
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,24,15,14,20,38,35,73
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,1,0,7,7,8,7,15
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,12,8,2,3,14,11,25
COMANCHE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,5,0,1,1,6,1,7
COMARAPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,14,22,5,0,19,22,41
COMBAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,0,0,2,1,2,1,3
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,13,27,13,4,26,31,57
COPACABANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,7,3,4,2,11,5,16
CORIPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,13,8,0,0,13,8,21
CORO CORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,1,2,0,0,1,2,3
COROICO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,12,5,3,3,15,8,23
CORQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,2,3,1,4,3,7,10
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,11,10,1,3,12,13,25
COTOCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,57,53,8,4,65,57,122
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,7,18,2,1,9,19,28
CUEVO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,0,3,1,0,1,3,4
CULPINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,2,11,2,2,4,13,17
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,1,3,2,0,3,3,6
CURVA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,1,0,0,0,1,0,1
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,4,1,0,0,4,1,5
EL ALTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,564,504,274,231,838,735,1573
EL CHORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,0,0,1,0,1,0,1
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,7,5,5,6,12,11,23
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,2,3,4,3,6,6,12
EL TORNO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,32,30,13,15,45,45,90
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,1,0,0,0,1,0,1
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,16,12,8,8,24,20,44
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,50,34,0,0,50,34,84
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,1,7,0,0,1,7,8
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,0,2,0,0,0,2,2
EXALTACION,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,0,1,0,0,0,1,1
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,8,10,12,11,20,21,41
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,0,0,4,1,4,1,5
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,28,22,6,0,34,22,56
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,3,5,10,14,13,19,32
GUANAY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,13,11,6,5,19,16,35
GUAQUI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,3,7,2,3,5,10,15
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,28,31,8,9,36,40,76
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,4,6,3,3,7,9,16
HUACARETA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,8,6,2,4,10,10,20
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,0,1,3,3,3,4,7
HUANUNI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,6,6,9,6,15,12,27
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,3,1,6,8,9,9,18
HUARINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,3,0,2,3,5,3,8
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,6,2,0,0,6,2,8
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,3,2,0,0,3,2,5
HUMANATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,1,0,3,3,4,3,7
ICHOCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,4,5,0,1,4,6,10
ICLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,2,2,0,4,2,6,8
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,5,4,6,8,11,12,23
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,0,0,0,2,0,2,2
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,4,5,3,3,7,8,15
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,8,3,4,1,12,4,16
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,6,10,6,2,12,12,24
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,3,3,1,0,4,3,7
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,28,32,1,3,29,35,64
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,113,102,14,12,127,114,241
LA PAZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,493,482,26,27,519,509,1028
LA RIVERA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,1,0,0,0,1,0,1
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,1,1,5,10,6,11,17
LAJA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,7,8,2,4,9,12,21
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,0,1,4,2,4,3,7
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,2,4,1,0,3,4,7
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,18,12,25,30,43,42,85
LLICA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,1,1,0,0,1,1,2
LURIBAY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,5,3,0,0,5,3,8
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,4,4,0,0,4,4,8
MACHARETI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,2,2,6,5,8,7,15
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,3,5,19,15,22,20,42
MAIRANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,5,10,0,0,5,10,15
MALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,0,0,3,3,3,3,6
MAPIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,13,10,0,0,13,10,23
MECAPACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,3,2,1,0,4,2,6
MINEROS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,25,17,5,11,30,28,58
MIZQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,4,5,14,7,18,12,30
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,4,4,2,3,6,7,13
MOJINETE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,1,0,0,1,1,1,2
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,4,4,1,0,5,4,9
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,15,18,3,2,18,20,38
MONTERO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,134,124,10,12,144,136,280
MORO MORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,3,0,2,0,5,0,5
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,2,3,0,2,2,5,7
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,2,0,0,3,2,3,5
NAZACARA DE PACAJES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,1,3,0,0,1,3,4
OCURI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,4,3,4,2,8,5,13
OKINAWA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,5,13,0,0,5,13,18
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,0,0,6,4,6,4,10
ORURO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,244,235,16,21,260,256,516
PADCAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,7,5,5,1,12,6,18
PADILLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,9,7,0,0,9,7,16
PAILON,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,24,20,13,12,37,32,69
PALCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,10,8,6,7,16,15,31
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,19,13,5,8,24,21,45
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,3,8,1,5,4,13,17
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,0,4,0,0,0,4,4
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,14,17,3,3,17,20,37
PAZÑA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,1,2,4,3,5,5,10
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,2,2,4,1,6,3,9
POCOATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,2,3,13,9,15,12,27
POCONA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,1,1,7,8,8,9,17
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,8,4,1,0,9,4,13
POOPO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,1,2,1,0,2,2,4
PORCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,6,7,6,8,12,15,27
POROMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,4,6,3,5,7,11,18
PORONGO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,0,1,11,10,11,11,22
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,17,7,2,3,19,10,29
PORVENIR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,1,3,7,10,8,13,21
POSTRER VALLE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,3,0,2,0,5,0,5
POTOSI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,120,137,55,36,175,173,348
PRESTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,4,1,0,3,4,4,8
PUCARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,0,3,0,0,0,3,3
PUCARANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,10,11,21,12,31,23,54
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,0,0,3,1,3,1,4
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,2,6,4,9,6,15,21
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,1,1,7,2,8,3,11
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,0,2,1,1,1,3,4
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,8,10,0,0,8,10,18
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,11,3,0,3,11,6,17
PUERTO SILES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,2,0,3,0,5,0,5
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,8,11,15,9,23,20,43
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,54,47,3,6,57,53,110
PUNA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,7,2,2,2,9,4,13
PUNATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,40,34,11,6,51,40,91
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,1,2,0,0,1,2,3
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,90,84,65,85,155,169,324
QUIME,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,0,0,5,11,5,11,16
QUIRUSILLAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,0,0,0,3,0,3,3
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,5,5,3,7,8,12,20
RAVELO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,7,1,1,3,8,4,12
REYES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,10,5,2,2,12,7,19
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,74,67,28,46,102,113,215
ROBORE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,19,19,4,5,23,24,47
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,13,17,7,5,20,22,42
SABAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,1,4,0,0,1,4,5
SACABA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,90,83,23,30,113,113,226
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,2,1,0,0,2,1,3
SACACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-07-01,6,6,7,5,13,11,24
