,group,variable,month,INFLUENZA ESTACIONAL DOSIS ÚNICA DENTRO,INFLUENZA ESTACIONAL DOSIS ÚNICA DENTRO,INFLUENZA ESTACIONAL DOSIS ÚNICA FUERA,INFLUENZA ESTACIONAL DOSIS ÚNICA FUERA,TOTALES,TOTALES,TOTALES
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,14,22,0,1,14,23,37
PAZÑA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,0,2,3,0,3,2,5
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,4,7,5,2,9,9,18
POCOATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,2,0,12,10,14,10,24
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,15,13,3,3,18,16,34
POOPO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,2,3,1,0,3,3,6
PORCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,7,8,1,0,8,8,16
POROMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,2,1,1,2,3,3,6
PORONGO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,2,3,0,0,2,3,5
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,13,4,1,1,14,5,19
PORVENIR,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,3,6,3,3,6,9,15
POTOSI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,83,76,85,74,168,150,318
PRESTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,0,0,1,0,1,0,1
PUCARANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,16,18,6,15,22,33,55
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,0,4,2,1,2,5,7
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,3,3,5,2,8,5,13
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,5,6,4,2,9,8,17
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,0,0,4,4,4,4,8
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,20,16,0,0,20,16,36
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,8,10,1,3,9,13,22
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,16,22,9,5,25,27,52
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,18,12,16,13,34,25,59
PUNA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,2,2,3,0,5,2,7
PUNATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,17,22,34,33,51,55,106
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,4,3,1,0,5,3,8
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,55,58,33,53,88,111,199
QUIRUSILLAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,0,0,0,1,0,1,1
RAVELO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,1,2,2,4,3,6,9
REYES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,14,9,14,12,28,21,49
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,16,20,11,7,27,27,54
ROBORE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,8,14,2,6,10,20,30
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,7,5,14,16,21,21,42
SABAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,0,1,5,3,5,4,9
SACABA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,118,104,57,64,175,168,343
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,1,2,1,0,2,2,4
SACACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,2,0,2,3,4,3,7
SAIPINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,1,1,0,1,1,2,3
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,5,3,6,3,11,6,17
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,7,12,4,5,11,17,28
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,2,0,0,0,2,0,2
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,1,0,0,0,1,0,1
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,1,0,2,1,3,1,4
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,52,53,36,33,88,86,174
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,8,4,1,3,9,7,16
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,11,5,2,0,13,5,18
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,11,9,3,0,14,9,23
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,34,43,7,7,41,50,91
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,3,7,0,0,3,7,10
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,5,5,0,0,5,5,10
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,9,7,33,34,42,41,83
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,2,4,0,3,2,7,9
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,37,40,14,25,51,65,116
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,3,5,15,16,18,21,39
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,11,3,3,2,14,5,19
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,2,3,1,1,3,4,7
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,9,6,0,0,9,6,15
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,2,0,0,1,2,1,3
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,1,1,0,0,1,1,2
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,4,8,0,1,4,9,13
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,8,14,9,8,17,22,39
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,1,2,10,4,11,6,17
SAN PEDRO DE QUEMES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,0,0,0,1,0,1,1
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,3,3,1,0,4,3,7
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,0,0,1,3,1,3,4
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,6,0,0,1,6,1,7
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,8,12,0,0,8,12,20
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,10,10,1,1,11,11,22
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,761,701,173,198,934,899,1833
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,0,0,2,7,2,7,9
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,6,2,0,3,6,5,11
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,1,0,0,1,1,1,2
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,3,4,1,2,4,6,10
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,0,1,1,0,1,1,2
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,5,5,4,3,9,8,17
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,3,4,1,3,4,7,11
SENA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,8,5,0,0,8,5,13
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,2,1,1,0,3,1,4
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,2,2,7,9,9,11,20
SICAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,0,2,4,0,4,2,6
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,0,0,1,1,1,1,2
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,5,8,6,7,11,15,26
SORACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,3,1,2,1,5,2,7
SORATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,4,3,9,7,13,10,23
SUCRE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,176,170,49,68,225,238,463
TACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,2,0,5,5,7,5,12
TACACOMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,2,6,7,4,9,10,19
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,0,1,5,2,5,3,8
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,1,3,9,8,10,11,21
TAPACARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,2,6,6,4,8,10,18
TARABUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,1,1,1,2,2,3,5
TARACO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,5,3,0,0,5,3,8
TARATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,5,7,2,1,7,8,15
TARIJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,144,128,33,37,177,165,342
TARVITA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,0,1,1,1,1,2,3
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,4,13,1,2,5,15,20
TIAWANACU,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,2,0,1,0,3,0,3
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,1,0,1,0,2,0,2
TIPUANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,7,3,3,1,10,4,14
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,23,25,104,98,127,123,250
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,4,5,10,7,14,12,26
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,1,0,0,0,1,0,1
TOCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,4,2,2,2,6,4,10
TOLATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,1,0,4,2,5,2,7
TOLEDO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,0,1,3,3,3,4,7
TOMAVE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,3,4,6,4,9,8,17
TOMINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,2,2,0,0,2,2,4
TORO TORO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,2,1,7,8,9,9,18
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,9,9,9,6,18,15,33
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,0,2,1,0,1,2,3
TRIGAL,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,1,0,0,0,1,0,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,103,92,9,9,112,101,213
TUPIZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,20,27,3,3,23,30,53
TURCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,1,0,0,0,1,0,1
UMALA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,2,2,0,0,2,2,4
UNCIA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,3,8,3,1,6,9,15
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,1,3,1,1,2,4,6
URUBICHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,1,2,4,8,5,10,15
UYUNI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,22,20,3,1,25,21,46
VACAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,3,3,3,3,6,6,12
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,11,14,1,0,12,14,26
VIACHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,95,70,295,218,390,288,678
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,4,2,1,4,5,6,11
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,22,18,10,4,32,22,54
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,0,1,3,2,3,3,6
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,4,3,1,1,5,4,9
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,1,1,0,0,1,1,2
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,18,17,10,13,28,30,58
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,2,2,3,14,5,16,21
VILLAZON,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,30,30,3,3,33,33,66
VINTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,60,50,38,19,98,69,167
VITICHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,1,0,0,0,1,0,1
WARNES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,72,81,1,8,73,89,162
YACUIBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,44,43,4,8,48,51,99
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,1,0,0,0,1,0,1
YANACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,1,3,3,4,4,7,11
YAPACANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,29,28,33,16,62,44,106
YOCALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,1,1,0,0,1,1,2
YOTALA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,0,1,0,0,0,1,1
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-08-01,1,2,2,1,3,3,6
ACACIO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,1,0,0,4,1,4,5
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,6,2,3,5,9,7,16
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,7,8,0,0,7,8,15
AIQUILE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,0,0,5,14,5,14,19
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,0,0,1,2,1,2,3
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,5,3,1,1,6,4,10
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,0,1,0,1,0,2,2
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,0,1,0,0,0,1,1
ANZALDO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,1,1,0,0,1,1,2
APOLO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,0,0,0,1,0,1,1
ARQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,1,2,1,0,2,2,4
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,24,14,0,0,24,14,38
ATOCHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,5,0,3,1,8,1,9
AYO AYO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,1,0,0,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,3,1,7,3,10,4,14
BATALLAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,5,5,0,0,5,5,10
BAURES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,0,1,0,0,0,1,1
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,0,0,1,0,1,0,1
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,0,0,2,1,2,1,3
BERMEJO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,19,14,7,9,26,23,49
BETANZOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,2,5,2,7,4,12,16
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,0,0,2,2,2,2,4
CABEZAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,3,4,2,0,5,4,9
CAIROMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,1,1,5,11,6,12,18
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,1,2,2,0,3,2,5
CAJUATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,0,1,0,0,0,1,1
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,0,4,0,0,0,4,4
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,0,0,1,2,1,2,3
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,6,4,4,1,10,5,15
CARANAVI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,25,21,0,0,25,21,46
CARAPARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,2,1,0,0,2,1,3
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,1,2,1,0,2,2,4
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,7,3,0,0,7,3,10
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,14,10,0,4,14,14,28
CHAQUI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,0,2,1,1,1,3,4
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,1,0,0,0,1,0,1
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,0,0,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,5,7,18,22,23,29,52
CHUMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,0,1,0,0,0,1,1
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,0,0,0,2,0,2,2
CLIZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,6,9,8,5,14,14,28
COBIJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,39,26,4,14,43,40,83
COCAPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,2,1,3,2,5,3,8
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,190,243,81,69,271,312,583
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,0,0,7,8,7,8,15
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,3,4,0,0,3,4,7
COLOMI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,10,12,5,1,15,13,28
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,1,0,0,0,1,0,1
