municipality,group,variable,month,Mujeres de 15 a 49 años 1ra dosis de dT,TOTAL
POROMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,53,53
PORONGO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,25,25
PORTACHUELO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,11,11
PORVENIR,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,15,15
POSTRER VALLE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,5,5
POTOSI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,761,761
PRESTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,13,13
PUCARA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,1,1
PUCARANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,51,51
PUERTO ACOSTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,39,39
PUERTO CARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,10,10
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,54,54
PUERTO PEREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,4,4
PUERTO QUIJARRO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,181,181
PUERTO RICO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,33,33
PUERTO SILES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,2,2
PUERTO SUAREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,51,51
PUERTO VILLARROEL,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,225,225
PUNA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,54,54
PUNATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,46,46
QUIABAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,9,9
QUILLACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,352,352
QUIME,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,10,10
QUIRUSILLAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,3,3
RAVELO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,30,30
REYES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,14,14
RIBERALTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,368,368
ROBORE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,62,62
RURRENABAQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,153,153
SABAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,5,5
SACABA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,727,727
SACABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,20,20
SACACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,61,61
SAIPINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,31,31
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,15,15
SAMAIPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,44,44
SAN ANDRES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,28,28
SAN ANDRES DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,8,8
SAN ANTONIO DE ESMORUCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,2,2
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,6,6
SAN BENITO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,5,5
SAN BORJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,96,96
SAN BUENA VENTURA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,22,22
SAN CARLOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,32,32
SAN IGNACIO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,41,41
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,93,93
SAN JAVIER(BNI),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,14,14
SAN JAVIER(STC),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,94,94
SAN JOAQUIN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,45,45
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,46,46
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,20,20
SAN JULIAN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,130,130
SAN LORENZO(PND),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,12,12
SAN LORENZO(TJA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,26,26
SAN LUCAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,292,292
SAN MATIAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,30,30
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,14,14
SAN PABLO DE LIPEZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,2,2
SAN PEDRO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,14,14
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,171,171
SAN PEDRO DE CURAHUARA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,10,10
SAN PEDRO DE QUEMES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,2,2
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,2,2
SAN PEDRO(PND),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,3,3
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,5,5
SANTA ANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,20,20
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,3861,3861
SANTA ROSA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,14,14
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,44,44
SANTIAGO DE CALLAPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,6,6
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,8,8
SANTIAGO DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,2,2
SANTIVAÑES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,20,20
SAPAHAQUI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,28,28
SENA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,16,16
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,113,113
SICAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,3,3
SIPE SIPE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,128,128
SOPACHUY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,22,22
SORACACHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,387,387
SORATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,33,33
SUCRE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,977,977
TACACOMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,26,26
TACOBAMBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,28,28
TACOPAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,30,30
TAPACARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,195,195
TARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,33,33
TARACO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,16,16
TARATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,14,14
TARIJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,487,487
TARVITA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,31,31
TEOPONTE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,5,5
TIAWANACU,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,27,27
TINGUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,84,84
TIPUANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,43,43
TIQUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,159,159
TIRAQUE (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,111,111
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,2,2
TOCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,68,68
TOLATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,13,13
TOLEDO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,12,12
TOMAVE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,26,26
TOMINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,25,25
TORO TORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,201,201
TOTORA(CBBA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,33,33
TOTORA(ORR),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,14,14
TRIGAL,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,2,2
TRINIDAD,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,399,399
TUPIZA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,111,111
TURCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,17,17
UMALA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,12,12
UNCIA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,85,85
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,12,12
URUBICHA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,33,33
UYUNI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,40,40
VACAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,24,24
VALLEGRANDE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,34,34
VIACHA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,298,298
VILA VILA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,2,2
VILLA MONTES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,71,71
VILLA RIVERO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,4,4
VILLA SERRANO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,17,17
VILLA TUNARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,338,338
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,193,193
VILLAZON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,147,147
VINTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,211,211
VITICHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,23,23
WARNES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,136,136
YACO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,22,22
YACUIBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,71,71
YAMPARAEZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,24,24
YANACACHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,23,23
YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,93,93
YOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,9,9
YUNCHARA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,8,8
ZUDAÑEZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-07-01,46,46
ACACIO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,17,17
ACHACACHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,419,419
ACHOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,7,7
AIQUILE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,43,43
ALALAY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,52,52
ALCALA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,15,15
ANCORAIMES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,205,205
ANDAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,30,30
ANTEQUERA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,18,18
ANZALDO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,5,5
APOLO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,28,28
ARAMPAMPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,47,47
ARANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,22,22
ARBIETO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,105,105
ARQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,41,41
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,102,102
ATOCHA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,121,121
AUCAPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,3,3
AYATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,2,2
AYO AYO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,46,46
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,159,159
AZURDUY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,37,37
BATALLAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,84,84
BAURES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,141,141
BELEN DE ANDAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,9,9
BELEN DE URMIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,3,3
BELLA FLOR,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,4,4
BERMEJO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,141,141
BETANZOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,118,118
BOLIVAR,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,19,19
BOLPEBRA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,10,10
BOYUIBE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,22,22
BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,75,75
CABEZAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,18,18
CAIROMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,65,65
"CAIZA ""D""",otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,8,8
CAJUATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,62,62
CALACOTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,8,8
CALAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,20,20
CAMARGO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,124,124
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,9,9
CAMIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,129,129
CAPINOTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,108,108
CAQUIAVIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,39,39
CARACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,14,14
CARANAVI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,457,457
CARANGAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,1,1
CARAPARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,29,29
CARIPUYO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,23,23
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,13,13
CATACORA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,1,1
CHALLAPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,65,65
CHAQUI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,6,6
CHARAGUA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,114,114
CHARAÑA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,5,5
CHAYANTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,20,20
CHIMORE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,22,22
CHIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,4,4
CHOQUE COTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,2,2
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,120,120
CHUMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,6,6
CLIZA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,74,74
COBIJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,392,392
COCHABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,4142,4142
COLCAPIRHUA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,140,140
"COLCHA ""K""",otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,6,6
COLLANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,3,3
COLOMI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,77,77
COLPA BELGICA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,26,26
COLQUECHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,161,161
COLQUENCHA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,10,10
COLQUIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,122,122
COMANCHE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,7,7
COMARAPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,45,45
COMBAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,7,7
CONCEPCION,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,34,34
COPACABANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,24,24
CORIPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,79,79
CORO CORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,14,14
COROICO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,88,88
CORQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,12,12
COTAGAITA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,59,59
COTOCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,110,110
CUATRO CAÑADAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,221,221
CUEVO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,10,10
CULPINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,133,133
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,24,24
CURVA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,5,5
DESAGUADERO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,45,45
EL ALTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,3632,3632
EL CHORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,15,15
EL PUENTE(STC),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,3,3
EL PUENTE(TJA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,20,20
EL TORNO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,235,235
EL VILLAR,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,114,114
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,136,136
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,51,51
EUCALIPTUS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,7,7
EUREKA (SANTOS MERCADO),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,11,11
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,117,117
FILADELFIA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,42,42
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,49,49
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,31,31
GUANAY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,49,49
GUAQUI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,35,35
GUAYARAMERIN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,382,382
GUTIERREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,19,19
HUACARETA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,54,54
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,4,4
HUACHACALLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,2,2
HUANUNI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,343,343
HUARACAJE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,97,97
HUAYLLAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,11,11
ICHOCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,8,8
ICLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,17,17
INCAHUASI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,59,59
INGAVI (HUMAITA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,9,9
INQUISIVI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,27,27
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,86,86
IXIAMAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,11,11
JESUS DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-08-01,20,20
