,group,variable,month,ENDODONCIA MENORES DE 5 AÑOS,ENDODONCIA MENORES DE 5 AÑOS,ENDODONCIA 5 A 13 AÑOS,ENDODONCIA 5 A 13 AÑOS,ENDODONCIA 14 A 19 AÑOS,ENDODONCIA 14 A 19 AÑOS,ENDODONCIA 20 A 59 AÑOS,ENDODONCIA 20 A 59 AÑOS,ENDODONCIA 60 AÑOS Y MAS,ENDODONCIA 60 AÑOS Y MAS,ENDODONCIA EMB,ENDODONCIA EMB,ENDODONCIA POST,ENDODONCIA POST,TOTALES,TOTALES,TOTALES
AYATA,atencion odontologica,endodoncia,2015-08-01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2
AYO AYO,atencion odontologica,endodoncia,2015-08-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,endodoncia,2015-08-01,2,1,1,4,3,4,11,9,6,0,0,0,0,0,23,18,41
AZURDUY,atencion odontologica,endodoncia,2015-08-01,0,1,0,2,0,1,1,10,0,0,0,0,0,0,1,14,15
BATALLAS,atencion odontologica,endodoncia,2015-08-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
BAURES,atencion odontologica,endodoncia,2015-08-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2
BELEN DE ANDAMARCA,atencion odontologica,endodoncia,2015-08-01,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2
BELEN DE URMIRI,atencion odontologica,endodoncia,2015-08-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
BERMEJO,atencion odontologica,endodoncia,2015-08-01,2,2,12,9,6,12,22,30,0,7,0,0,0,0,42,60,102
BETANZOS,atencion odontologica,endodoncia,2015-08-01,1,0,0,2,2,5,2,7,1,0,0,0,0,0,6,14,20
BOYUIBE,atencion odontologica,endodoncia,2015-08-01,0,0,1,0,0,2,1,1,0,0,0,0,0,0,2,3,5
BUENA VISTA,atencion odontologica,endodoncia,2015-08-01,0,0,0,1,1,1,0,3,1,0,0,0,0,0,2,5,7
CABEZAS,atencion odontologica,endodoncia,2015-08-01,4,0,0,0,5,10,0,3,3,4,0,0,0,0,12,17,29
CAIROMA,atencion odontologica,endodoncia,2015-08-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
"CAIZA ""D""",atencion odontologica,endodoncia,2015-08-01,2,2,2,0,0,0,0,2,0,0,0,0,0,0,4,4,8
CAJUATA,atencion odontologica,endodoncia,2015-08-01,0,1,1,1,0,1,1,4,0,0,0,0,0,0,2,7,9
CALAMARCA,atencion odontologica,endodoncia,2015-08-01,1,1,0,1,0,6,0,2,0,0,0,0,0,0,1,10,11
CAMARGO,atencion odontologica,endodoncia,2015-08-01,0,1,0,0,0,0,0,2,2,0,0,0,0,0,2,3,5
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,endodoncia,2015-08-01,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,3,4
CAMIRI,atencion odontologica,endodoncia,2015-08-01,6,6,5,4,6,17,13,44,2,0,0,0,0,0,32,71,103
CAPINOTA,atencion odontologica,endodoncia,2015-08-01,2,0,2,1,1,0,3,5,4,0,0,0,0,0,12,6,18
CAQUIAVIRI,atencion odontologica,endodoncia,2015-08-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CARACOLLO,atencion odontologica,endodoncia,2015-08-01,4,3,12,1,0,5,4,6,3,0,0,0,0,0,23,15,38
CARANAVI,atencion odontologica,endodoncia,2015-08-01,20,14,3,3,2,10,6,13,4,1,0,0,0,0,35,41,76
CARAPARI,atencion odontologica,endodoncia,2015-08-01,1,0,1,3,11,7,6,13,0,0,0,0,0,0,19,23,42
CARIPUYO,atencion odontologica,endodoncia,2015-08-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
CHALLAPATA,atencion odontologica,endodoncia,2015-08-01,19,10,2,2,0,2,1,11,2,0,0,0,0,0,24,25,49
CHARAGUA,atencion odontologica,endodoncia,2015-08-01,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,8,8
CHAYANTA,atencion odontologica,endodoncia,2015-08-01,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,2,3
CHIMORE,atencion odontologica,endodoncia,2015-08-01,3,0,0,0,5,1,1,9,2,1,0,0,0,0,11,11,22
CHUA COCANI,atencion odontologica,endodoncia,2015-08-01,0,1,1,1,0,1,1,0,0,0,0,0,0,0,2,3,5
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,endodoncia,2015-08-01,23,2,1,0,0,0,3,9,0,0,0,0,0,0,27,11,38
CHUMA,atencion odontologica,endodoncia,2015-08-01,0,0,0,0,0,2,6,6,1,0,0,0,0,0,7,8,15
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,endodoncia,2015-08-01,1,3,0,0,3,0,0,4,2,0,0,0,0,0,6,7,13
CKOCHAS,atencion odontologica,endodoncia,2015-08-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,3
CLIZA,atencion odontologica,endodoncia,2015-08-01,1,8,2,3,2,3,5,13,2,1,0,0,0,0,12,28,40
COBIJA,atencion odontologica,endodoncia,2015-08-01,3,7,1,6,2,8,13,22,2,1,0,0,0,0,21,44,65
COCAPATA,atencion odontologica,endodoncia,2015-08-01,0,0,1,0,0,2,3,3,0,0,0,0,0,0,4,5,9
COCHABAMBA,atencion odontologica,endodoncia,2015-08-01,193,145,183,143,86,117,177,438,113,61,0,0,0,0,752,904,1656
COIPASA,atencion odontologica,endodoncia,2015-08-01,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,5
COLCAPIRHUA,atencion odontologica,endodoncia,2015-08-01,11,15,2,0,0,0,2,4,1,4,0,0,0,0,16,23,39
"COLCHA ""K""",atencion odontologica,endodoncia,2015-08-01,1,4,0,0,0,0,0,2,1,1,0,0,0,0,2,7,9
COLLANA,atencion odontologica,endodoncia,2015-08-01,1,1,0,1,0,1,7,2,0,0,0,0,0,0,8,5,13
COLOMI,atencion odontologica,endodoncia,2015-08-01,9,7,0,0,0,0,0,2,0,0,0,0,0,0,9,9,18
COLQUECHACA,atencion odontologica,endodoncia,2015-08-01,5,4,0,0,1,4,2,10,1,2,0,0,0,0,9,20,29
COLQUENCHA,atencion odontologica,endodoncia,2015-08-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2
COLQUIRI,atencion odontologica,endodoncia,2015-08-01,0,1,0,0,0,2,1,2,0,0,0,0,0,0,1,5,6
COMARAPA,atencion odontologica,endodoncia,2015-08-01,5,4,1,0,1,18,2,23,0,0,0,0,0,0,9,45,54
CONCEPCION,atencion odontologica,endodoncia,2015-08-01,0,0,2,3,0,4,0,1,0,0,0,0,0,0,2,8,10
COPACABANA,atencion odontologica,endodoncia,2015-08-01,3,1,0,2,1,3,0,3,0,0,0,0,0,0,4,9,13
CORIPATA,atencion odontologica,endodoncia,2015-08-01,4,0,0,0,0,1,0,3,0,0,0,0,0,0,4,4,8
COROICO,atencion odontologica,endodoncia,2015-08-01,2,3,2,5,0,3,3,6,1,0,0,0,0,0,8,17,25
CORQUE,atencion odontologica,endodoncia,2015-08-01,0,0,0,0,0,0,1,1,2,2,0,0,0,0,3,3,6
COTAGAITA,atencion odontologica,endodoncia,2015-08-01,3,3,3,8,4,5,14,17,8,0,0,0,0,0,32,33,65
COTOCA,atencion odontologica,endodoncia,2015-08-01,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,4,4
CUATRO CAÑADAS,atencion odontologica,endodoncia,2015-08-01,2,2,0,0,1,0,0,1,2,0,0,0,0,0,5,3,8
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,endodoncia,2015-08-01,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,5,5
CUEVO,atencion odontologica,endodoncia,2015-08-01,0,0,0,0,0,1,2,1,0,1,0,0,0,0,2,3,5
CULPINA,atencion odontologica,endodoncia,2015-08-01,1,4,1,1,0,1,2,16,3,0,0,0,0,0,7,22,29
CURAHUARA DE CARANGAS,atencion odontologica,endodoncia,2015-08-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
EL ALTO,atencion odontologica,endodoncia,2015-08-01,169,162,164,185,79,113,77,190,20,15,0,0,0,0,509,665,1174
EL CHORO,atencion odontologica,endodoncia,2015-08-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
EL PUENTE(STC),atencion odontologica,endodoncia,2015-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
EL PUENTE(TJA),atencion odontologica,endodoncia,2015-08-01,2,1,0,0,2,0,5,9,3,0,0,0,0,0,12,10,22
EL TORNO,atencion odontologica,endodoncia,2015-08-01,12,5,10,3,5,22,11,41,5,4,0,0,0,0,43,75,118
EL VILLAR,atencion odontologica,endodoncia,2015-08-01,0,0,1,4,0,0,1,4,0,1,0,0,0,0,2,9,11
ENTRE RIOS TRJ,atencion odontologica,endodoncia,2015-08-01,0,0,2,3,6,4,6,13,1,0,0,0,0,0,15,20,35
ENTRE RIOS CBBA,atencion odontologica,endodoncia,2015-08-01,6,5,0,0,0,1,1,4,1,2,0,0,0,0,8,12,20
ESCOMA,atencion odontologica,endodoncia,2015-08-01,2,3,1,0,2,3,3,3,0,0,0,0,0,0,8,9,17
EUCALIPTUS,atencion odontologica,endodoncia,2015-08-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2
FERNANDEZ ALONSO,atencion odontologica,endodoncia,2015-08-01,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,3,4
FILADELFIA,atencion odontologica,endodoncia,2015-08-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
GENERAL SAAVEDRA,atencion odontologica,endodoncia,2015-08-01,0,1,0,0,1,1,0,4,0,1,0,0,0,0,1,7,8
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,endodoncia,2015-08-01,0,0,2,1,0,2,4,7,0,0,0,0,0,0,6,10,16
GUANAY,atencion odontologica,endodoncia,2015-08-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
GUAQUI,atencion odontologica,endodoncia,2015-08-01,0,1,1,2,0,3,3,6,1,0,0,0,0,0,5,12,17
GUAYARAMERIN,atencion odontologica,endodoncia,2015-08-01,8,6,7,15,6,12,15,10,1,1,0,0,0,0,37,44,81
HUACARETA,atencion odontologica,endodoncia,2015-08-01,0,0,0,0,0,1,0,3,1,0,0,0,0,0,1,4,5
HUACAYA (VILLA DE HUACAYA),atencion odontologica,endodoncia,2015-08-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4
HUANUNI,atencion odontologica,endodoncia,2015-08-01,5,4,6,3,0,2,12,13,0,0,0,0,0,0,23,22,45
HUARINA,atencion odontologica,endodoncia,2015-08-01,0,0,0,2,1,1,0,3,1,1,0,0,0,0,2,7,9
HUATAJATA,atencion odontologica,endodoncia,2015-08-01,0,1,1,0,0,1,0,2,0,2,0,0,0,0,1,6,7
HUAYLLAMARCA,atencion odontologica,endodoncia,2015-08-01,0,0,0,0,0,0,1,4,3,0,0,0,0,0,4,4,8
HUMANATA,atencion odontologica,endodoncia,2015-08-01,4,5,0,0,0,0,0,2,5,1,0,0,0,0,9,8,17
ICHOCA,atencion odontologica,endodoncia,2015-08-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ICLA,atencion odontologica,endodoncia,2015-08-01,0,1,0,3,2,8,0,6,0,0,0,0,0,0,2,18,20
INCAHUASI,atencion odontologica,endodoncia,2015-08-01,1,3,0,5,2,0,2,9,0,0,0,0,0,0,5,17,22
IRUPANA (VILLA DE LANZA),atencion odontologica,endodoncia,2015-08-01,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,6,6
IXIAMAS,atencion odontologica,endodoncia,2015-08-01,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,5,5
JESUS DE MACHACA,atencion odontologica,endodoncia,2015-08-01,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,1,3
LA ASUNTA,atencion odontologica,endodoncia,2015-08-01,4,5,2,8,4,3,15,19,0,0,0,0,0,0,25,35,60
LA GUARDIA,atencion odontologica,endodoncia,2015-08-01,3,7,0,0,0,1,2,10,3,1,0,0,0,0,8,19,27
LA PAZ,atencion odontologica,endodoncia,2015-08-01,143,124,109,307,113,172,407,642,66,86,0,0,0,0,838,1331,2169
LAGUNILLAS,atencion odontologica,endodoncia,2015-08-01,2,0,0,0,2,1,1,3,0,0,0,0,0,0,5,4,9
LAJA,atencion odontologica,endodoncia,2015-08-01,1,3,0,0,3,9,6,9,0,0,0,0,0,0,10,21,31
LAS CARRERAS,atencion odontologica,endodoncia,2015-08-01,0,0,2,2,0,2,9,6,3,0,0,0,0,0,14,10,24
LICOMA PAMPA,atencion odontologica,endodoncia,2015-08-01,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,1,4
LLALLAGUA,atencion odontologica,endodoncia,2015-08-01,23,14,2,7,2,7,5,37,10,3,0,0,0,0,42,68,110
LLICA,atencion odontologica,endodoncia,2015-08-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
LURIBAY,atencion odontologica,endodoncia,2015-08-01,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,4,4
MACHACAMARCA,atencion odontologica,endodoncia,2015-08-01,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2
MACHARETI,atencion odontologica,endodoncia,2015-08-01,0,0,1,0,0,0,2,8,0,6,0,0,0,0,3,14,17
MAGDALENA,atencion odontologica,endodoncia,2015-08-01,0,1,0,0,0,0,1,2,0,1,0,0,0,0,1,4,5
MAIRANA,atencion odontologica,endodoncia,2015-08-01,0,2,0,1,0,0,0,1,1,0,0,0,0,0,1,4,5
MAPIRI,atencion odontologica,endodoncia,2015-08-01,1,1,1,1,0,6,1,5,0,0,0,0,0,0,3,13,16
MECAPACA,atencion odontologica,endodoncia,2015-08-01,1,1,0,0,1,1,1,2,0,0,0,0,0,0,3,4,7
MIZQUE,atencion odontologica,endodoncia,2015-08-01,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,3,4
MOCOMOCO,atencion odontologica,endodoncia,2015-08-01,0,0,0,1,1,1,3,3,1,0,0,0,0,0,5,5,10
MOJINETE,atencion odontologica,endodoncia,2015-08-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
MOJOCOYA,atencion odontologica,endodoncia,2015-08-01,0,0,1,2,1,6,0,4,1,1,0,0,0,0,3,13,16
MONTEAGUDO,atencion odontologica,endodoncia,2015-08-01,8,6,0,4,1,3,2,8,0,1,0,0,0,0,11,22,33
MONTERO,atencion odontologica,endodoncia,2015-08-01,4,0,1,4,0,4,6,20,3,1,0,0,0,0,14,29,43
MORO MORO,atencion odontologica,endodoncia,2015-08-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
MOROCHATA,atencion odontologica,endodoncia,2015-08-01,1,1,1,1,0,0,3,9,2,4,0,0,0,0,7,15,22
OCURI,atencion odontologica,endodoncia,2015-08-01,0,0,0,0,0,0,2,2,1,1,0,0,0,0,3,3,6
OMEREQUE,atencion odontologica,endodoncia,2015-08-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ORURO,atencion odontologica,endodoncia,2015-08-01,134,118,56,58,12,44,102,292,22,17,0,0,0,0,326,529,855
PADCAYA,atencion odontologica,endodoncia,2015-08-01,0,0,3,9,2,6,7,19,0,0,0,0,0,0,12,34,46
PADILLA,atencion odontologica,endodoncia,2015-08-01,2,1,1,2,1,6,2,10,3,1,0,0,0,0,9,20,29
PAILON,atencion odontologica,endodoncia,2015-08-01,2,2,1,1,0,0,0,2,0,0,0,0,0,0,3,5,8
PALCA,atencion odontologica,endodoncia,2015-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
PALOS BLANCOS,atencion odontologica,endodoncia,2015-08-01,7,4,0,1,1,3,2,19,5,0,0,0,0,0,15,27,42
PAMPA AULLAGAS,atencion odontologica,endodoncia,2015-08-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
PAMPA GRANDE,atencion odontologica,endodoncia,2015-08-01,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,3
PASORAPA,atencion odontologica,endodoncia,2015-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
PATACAMAYA,atencion odontologica,endodoncia,2015-08-01,5,14,2,4,0,7,1,19,4,0,0,0,0,0,12,44,56
PAZÑA,atencion odontologica,endodoncia,2015-08-01,4,2,0,0,0,0,0,7,0,1,0,0,0,0,4,10,14
PELECHUCO,atencion odontologica,endodoncia,2015-08-01,3,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5
POCOATA,atencion odontologica,endodoncia,2015-08-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2
POCONA,atencion odontologica,endodoncia,2015-08-01,3,5,0,0,1,0,3,6,1,1,0,0,0,0,8,12,20
POJO (CBBA),atencion odontologica,endodoncia,2015-08-01,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,4,6
POOPO,atencion odontologica,endodoncia,2015-08-01,0,3,2,3,1,2,2,3,1,0,0,0,0,0,6,11,17
PORCO,atencion odontologica,endodoncia,2015-08-01,2,0,0,3,0,0,0,7,0,0,0,0,0,0,2,10,12
POROMA,atencion odontologica,endodoncia,2015-08-01,0,0,0,0,2,1,4,2,0,1,0,0,0,0,6,4,10
PORTACHUELO,atencion odontologica,endodoncia,2015-08-01,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3
PORVENIR,atencion odontologica,endodoncia,2015-08-01,0,0,1,0,0,0,0,4,0,0,0,0,0,0,1,4,5
POSTRER VALLE,atencion odontologica,endodoncia,2015-08-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
POTOSI,atencion odontologica,endodoncia,2015-08-01,84,81,79,42,65,63,74,160,17,11,0,0,0,0,319,357,676
PRESTO,atencion odontologica,endodoncia,2015-08-01,1,2,3,9,2,1,0,6,0,0,0,0,0,0,6,18,24
PUCARANI,atencion odontologica,endodoncia,2015-08-01,1,4,1,1,1,0,7,17,5,4,0,0,0,0,15,26,41
PUERTO ACOSTA,atencion odontologica,endodoncia,2015-08-01,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,6
PUERTO CARABUCO,atencion odontologica,endodoncia,2015-08-01,2,0,0,1,1,3,3,4,0,0,0,0,0,0,6,8,14
PUERTO GONZALO MORENO,atencion odontologica,endodoncia,2015-08-01,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,3,4
PUERTO PEREZ,atencion odontologica,endodoncia,2015-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
PUERTO RICO,atencion odontologica,endodoncia,2015-08-01,0,0,0,0,0,0,2,3,3,0,0,0,0,0,5,3,8
PUERTO SUAREZ,atencion odontologica,endodoncia,2015-08-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
PUERTO VILLARROEL,atencion odontologica,endodoncia,2015-08-01,14,9,2,5,2,16,4,13,2,2,0,0,0,0,24,45,69
PUNA,atencion odontologica,endodoncia,2015-08-01,1,1,0,0,2,2,2,4,0,0,0,0,0,0,5,7,12
PUNATA,atencion odontologica,endodoncia,2015-08-01,6,20,4,5,0,1,3,15,6,3,0,0,0,0,19,44,63
QUIABAYA,atencion odontologica,endodoncia,2015-08-01,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3,3
QUILLACOLLO,atencion odontologica,endodoncia,2015-08-01,57,61,54,45,65,39,74,108,41,47,0,0,0,0,291,300,591
QUIME,atencion odontologica,endodoncia,2015-08-01,2,3,0,1,0,12,2,5,3,3,0,0,0,0,7,24,31
QUIRUSILLAS,atencion odontologica,endodoncia,2015-08-01,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,3
RAVELO,atencion odontologica,endodoncia,2015-08-01,0,3,2,0,0,1,0,4,0,2,0,0,0,0,2,10,12
REYES,atencion odontologica,endodoncia,2015-08-01,1,0,0,16,0,0,3,3,0,0,0,0,0,0,4,19,23
RIBERALTA,atencion odontologica,endodoncia,2015-08-01,4,3,0,3,4,9,6,22,0,0,0,0,0,0,14,37,51
SABAYA,atencion odontologica,endodoncia,2015-08-01,2,2,1,1,0,0,0,6,3,2,0,0,0,0,6,11,17
SACABA,atencion odontologica,endodoncia,2015-08-01,32,22,54,49,11,17,20,36,12,19,0,0,0,0,129,143,272
SACABAMBA,atencion odontologica,endodoncia,2015-08-01,1,0,1,0,0,0,2,0,0,0,0,0,0,0,4,0,4
SACACA,atencion odontologica,endodoncia,2015-08-01,0,0,1,0,0,0,1,3,0,0,0,0,0,0,2,3,5
SAIPINA,atencion odontologica,endodoncia,2015-08-01,2,0,0,0,0,1,6,9,2,0,0,0,0,0,10,10,20
SALINAS DE GARCI MENDOZA,atencion odontologica,endodoncia,2015-08-01,4,1,2,4,0,3,2,5,1,3,0,0,0,0,9,16,25
SAMAIPATA,atencion odontologica,endodoncia,2015-08-01,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,3,3
SAN AGUSTIN,atencion odontologica,endodoncia,2015-08-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SAN ANDRES,atencion odontologica,endodoncia,2015-08-01,1,0,2,3,5,3,3,12,0,0,0,0,0,0,11,18,29
SAN ANDRES DE MACHACA,atencion odontologica,endodoncia,2015-08-01,0,0,0,0,0,3,0,9,0,1,0,0,0,0,0,13,13
SAN BENITO,atencion odontologica,endodoncia,2015-08-01,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2
SAN BORJA,atencion odontologica,endodoncia,2015-08-01,0,3,2,1,1,5,4,11,3,0,0,0,0,0,10,20,30
SAN BUENA VENTURA,atencion odontologica,endodoncia,2015-08-01,1,2,2,1,1,8,4,6,4,4,0,0,0,0,12,21,33
SAN CARLOS,atencion odontologica,endodoncia,2015-08-01,10,2,4,1,5,9,7,19,3,0,0,0,0,0,29,31,60
SAN IGNACIO,atencion odontologica,endodoncia,2015-08-01,4,2,1,0,0,1,1,7,0,0,0,0,0,0,6,10,16
SAN IGNACIO DE VELASCO,atencion odontologica,endodoncia,2015-08-01,5,15,0,2,0,6,3,12,2,0,0,0,0,0,10,35,45
SAN JAVIER(BNI),atencion odontologica,endodoncia,2015-08-01,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,3,4
SAN JAVIER(STC),atencion odontologica,endodoncia,2015-08-01,3,4,0,2,0,0,0,3,0,1,0,0,0,0,3,10,13
SAN JOAQUIN,atencion odontologica,endodoncia,2015-08-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SAN JOSE DE CHIQUITOS,atencion odontologica,endodoncia,2015-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN JUAN DE YAPACANI,atencion odontologica,endodoncia,2015-08-01,2,2,0,0,0,0,0,1,0,0,0,0,0,0,2,3,5
SAN JULIAN,atencion odontologica,endodoncia,2015-08-01,4,3,0,0,0,0,1,3,2,1,0,0,0,0,7,7,14
SAN LORENZO(TJA),atencion odontologica,endodoncia,2015-08-01,2,1,2,0,2,1,3,9,0,0,0,0,0,0,9,11,20
SAN LUCAS,atencion odontologica,endodoncia,2015-08-01,0,2,2,4,0,4,3,13,0,0,0,0,0,0,5,23,28
SAN MATIAS,atencion odontologica,endodoncia,2015-08-01,7,11,1,3,1,2,0,3,2,0,0,0,0,0,11,19,30
SAN MIGUEL DE VELASCO,atencion odontologica,endodoncia,2015-08-01,0,0,0,0,0,2,1,2,0,0,0,0,0,0,1,4,5
SAN PEDRO,atencion odontologica,endodoncia,2015-08-01,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,4,4
SAN PEDRO DE BUENA VISTA,atencion odontologica,endodoncia,2015-08-01,0,2,0,0,0,1,0,6,0,0,0,0,0,0,0,9,9
SAN PEDRO DE CURAHUARA,atencion odontologica,endodoncia,2015-08-01,1,1,0,0,0,2,0,1,1,0,0,0,0,0,2,4,6
SAN PEDRO DE TIQUINA,atencion odontologica,endodoncia,2015-08-01,2,1,0,0,1,0,1,1,0,0,0,0,0,0,4,2,6
SAN RAFAEL,atencion odontologica,endodoncia,2015-08-01,1,0,0,1,0,2,0,3,0,0,0,0,0,0,1,6,7
SAN RAMON BENI,atencion odontologica,endodoncia,2015-08-01,0,0,1,0,0,0,3,1,0,0,0,0,0,0,4,1,5
SAN RAMON SCZ,atencion odontologica,endodoncia,2015-08-01,10,12,2,3,4,5,6,7,0,0,0,0,0,0,22,27,49
SANTA ANA,atencion odontologica,endodoncia,2015-08-01,2,0,0,0,0,2,0,3,0,4,0,0,0,0,2,9,11
SANTA CRUZ DE LA SIERRA,atencion odontologica,endodoncia,2015-08-01,115,94,55,52,39,96,314,585,91,101,0,0,0,0,614,928,1542
SANTA ROSA DEL SARA,atencion odontologica,endodoncia,2015-08-01,2,0,1,1,1,8,1,5,0,0,0,0,0,0,5,14,19
SANTIAGO DE HUARI,atencion odontologica,endodoncia,2015-08-01,2,0,2,5,0,1,1,5,1,1,0,0,0,0,6,12,18
SANTIAGO DE HUATA,atencion odontologica,endodoncia,2015-08-01,0,1,2,1,3,3,4,6,3,3,0,0,0,0,12,14,26
SANTIAGO DE MACHACA,atencion odontologica,endodoncia,2015-08-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
SANTIVAÑES,atencion odontologica,endodoncia,2015-08-01,0,0,1,1,0,0,0,3,0,2,0,0,0,0,1,6,7
SANTUARIO DE QUILLACAS,atencion odontologica,endodoncia,2015-08-01,1,1,1,1,0,1,0,3,0,1,0,0,0,0,2,7,9
SAPAHAQUI,atencion odontologica,endodoncia,2015-08-01,2,0,1,0,0,3,2,6,0,0,0,0,0,0,5,9,14
SENA,atencion odontologica,endodoncia,2015-08-01,0,0,0,0,1,1,1,3,0,0,0,0,0,0,2,4,6
SHINAOTA,atencion odontologica,endodoncia,2015-08-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
SICA SICA (VILLA AROMA),atencion odontologica,endodoncia,2015-08-01,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,5,5
SIPE SIPE,atencion odontologica,endodoncia,2015-08-01,17,23,2,5,0,3,5,25,0,5,0,0,0,0,24,61,85
SOPACHUY,atencion odontologica,endodoncia,2015-08-01,2,5,2,2,1,4,5,14,0,0,0,0,0,0,10,25,35
SORACACHI,atencion odontologica,endodoncia,2015-08-01,5,0,3,0,0,1,1,2,0,0,0,0,0,0,9,3,12
SORATA,atencion odontologica,endodoncia,2015-08-01,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4
SUCRE,atencion odontologica,endodoncia,2015-08-01,124,121,92,118,46,109,110,327,19,26,0,0,0,0,391,701,1092
TACACOMA,atencion odontologica,endodoncia,2015-08-01,0,1,0,0,2,3,2,1,0,0,0,0,0,0,4,5,9
TACOPAYA,atencion odontologica,endodoncia,2015-08-01,0,0,1,1,0,0,0,2,0,1,0,0,0,0,1,4,5
TAPACARI,atencion odontologica,endodoncia,2015-08-01,1,2,0,0,0,2,0,1,1,0,0,0,0,0,2,5,7
TARABUCO,atencion odontologica,endodoncia,2015-08-01,0,2,0,0,1,2,0,5,0,0,0,0,0,0,1,9,10
TARATA,atencion odontologica,endodoncia,2015-08-01,1,0,1,1,1,0,2,2,0,0,0,0,0,0,5,3,8
TARIJA,atencion odontologica,endodoncia,2015-08-01,15,27,101,68,43,67,198,330,53,19,0,0,0,0,410,511,921
TARVITA,atencion odontologica,endodoncia,2015-08-01,1,0,2,0,0,2,1,0,0,0,0,0,0,0,4,2,6
