,group,variable,month,PERIODONCIA MENORES DE 5 AÑOS,PERIODONCIA MENORES DE 5 AÑOS,PERIODONCIA 5 A 13 AÑOS,PERIODONCIA 5 A 13 AÑOS,PERIODONCIA 14 A 19 AÑOS,PERIODONCIA 14 A 19 AÑOS,PERIODONCIA 20 A 59 AÑOS,PERIODONCIA 20 A 59 AÑOS,PERIODONCIA 60 AÑOS Y MAS,PERIODONCIA 60 AÑOS Y MAS,PERIODONCIA EMB,PERIODONCIA EMB,PERIODONCIA POST,PERIODONCIA POST,TOTALES,TOTALES,TOTALES
ROBORE,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,1,6,2,12,0,1,0,0,0,0,3,19,22
RURRENABAQUE,atencion odontologica,periodoncia,2015-08-01,0,0,1,0,1,1,1,0,8,5,0,0,0,0,11,6,17
SACABA,atencion odontologica,periodoncia,2015-08-01,0,0,5,13,8,21,34,45,7,9,0,0,0,0,54,88,142
SACACA,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
SAIPINA,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SALINAS DE GARCI MENDOZA,atencion odontologica,periodoncia,2015-08-01,0,0,0,1,0,1,0,5,0,2,0,0,0,0,0,9,9
SAMAIPATA,atencion odontologica,periodoncia,2015-08-01,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,2,3
SAN AGUSTIN,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
SAN ANDRES,atencion odontologica,periodoncia,2015-08-01,0,0,0,1,3,4,1,6,0,0,0,0,0,0,4,11,15
SAN ANDRES DE MACHACA,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,0,0,1,5,0,1,0,0,0,0,1,6,7
SAN ANTONIO DE LOMERIO,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN BENITO,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,0,2,1,5,0,0,0,0,0,0,1,7,8
SAN BORJA,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,0,1,12,11,10,0,0,0,0,0,22,12,34
SAN BUENA VENTURA,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,3,1,0,2,2,6,0,0,0,0,5,9,14
SAN CARLOS,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0,8,8
SAN IGNACIO,atencion odontologica,periodoncia,2015-08-01,0,0,1,2,3,6,4,9,1,1,0,0,0,0,9,18,27
SAN IGNACIO DE VELASCO,atencion odontologica,periodoncia,2015-08-01,0,0,1,3,0,3,2,3,5,0,0,0,0,0,8,9,17
SAN JAVIER(STC),atencion odontologica,periodoncia,2015-08-01,0,0,0,0,0,0,1,3,2,1,0,0,0,0,3,4,7
SAN JOAQUIN,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN JOSE DE CHIQUITOS,atencion odontologica,periodoncia,2015-08-01,0,0,1,0,1,6,2,8,2,0,0,0,0,0,6,14,20
SAN JULIAN,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,3,4
SAN LORENZO(TJA),atencion odontologica,periodoncia,2015-08-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2
SAN LUCAS,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,1,1,1,13,1,0,0,0,0,0,3,14,17
SAN MATIAS,atencion odontologica,periodoncia,2015-08-01,0,0,1,1,1,2,0,8,2,2,0,0,0,0,4,13,17
SAN MIGUEL DE VELASCO,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2
SAN PEDRO,atencion odontologica,periodoncia,2015-08-01,0,0,1,0,1,2,0,3,0,0,0,0,0,0,2,5,7
SAN PEDRO DE BUENA VISTA,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,0,1,0,2,4,0,0,0,0,0,4,3,7
SAN PEDRO DE CURAHUARA,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,0,2,0,0,5,1,0,0,0,0,5,3,8
SAN RAFAEL,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN RAMON SCZ,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,0,0,15,18,0,0,0,0,0,0,15,18,33
SANTA CRUZ DE LA SIERRA,atencion odontologica,periodoncia,2015-08-01,0,0,65,94,47,169,246,900,287,185,0,0,0,0,645,1348,1993
SANTA ROSA,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SANTA ROSA DEL SARA,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,4,4
SANTIAGO DE HUARI,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,0,0,9,12,0,0,0,0,0,0,9,12,21
SANTIAGO DE HUATA,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,3,4
SANTIAGO DE MACHACA,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,0,11,2,3,0,1,0,0,0,0,2,15,17
SANTIVAÑES,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,1,1,1,5,0,0,0,0,0,0,2,6,8
SAPAHAQUI,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
SENA,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SICAYA,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,0,0,2,3,0,2,0,0,0,0,2,5,7
SIPE SIPE,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,0,3,3,34,0,8,0,0,0,0,3,45,48
SOPACHUY,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,0,2,3,4,0,0,0,0,0,0,3,6,9
SORACACHI,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,1,0,1,0,1,2,0,0,0,0,3,2,5
SORATA,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2
SUCRE,atencion odontologica,periodoncia,2015-08-01,0,0,16,25,29,56,107,160,10,20,0,0,0,0,162,261,423
TACOPAYA,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
TAPACARI,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,0,0,0,5,1,4,0,0,0,0,1,9,10
TARABUCO,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,0,3,2,9,8,5,0,0,0,0,10,17,27
TARACO,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2
TARATA,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,1,0,4,4,0,3,0,0,0,0,5,7,12
TARIJA,atencion odontologica,periodoncia,2015-08-01,0,0,9,13,30,63,166,217,18,9,0,0,0,0,223,302,525
TARVITA,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,5
TEOPONTE,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,1,2,12,2,0,0,0,0,0,0,13,4,17
TIAWANACU,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,1,0,1,2,0,0,0,0,0,0,2,2,4
TINGUIPAYA,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
TIQUIPAYA,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,0,11,2,36,1,4,0,0,0,0,3,51,54
TIRAQUE (CBBA),atencion odontologica,periodoncia,2015-08-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2
TOCO,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,11,11
TODOS SANTOS,atencion odontologica,periodoncia,2015-08-01,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,5,5
TOLATA,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,0,0,0,5,3,1,0,0,0,0,3,6,9
TOMAVE,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,1,1,3,2,1,1,0,0,0,0,5,4,9
TOMINA,atencion odontologica,periodoncia,2015-08-01,0,0,18,20,9,7,2,11,0,0,0,0,0,0,29,38,67
TORO TORO,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,0,3,4,10,0,0,0,0,0,0,4,13,17
TOTORA(CBBA),atencion odontologica,periodoncia,2015-08-01,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,3,4
TRIGAL,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,0,0,2,3,0,0,0,0,0,0,2,3,5
TRINIDAD,atencion odontologica,periodoncia,2015-08-01,0,0,18,25,24,58,48,69,5,6,0,0,0,0,95,158,253
TUPIZA,atencion odontologica,periodoncia,2015-08-01,0,0,2,1,0,0,1,8,3,2,0,0,0,0,6,11,17
TURCO,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,0,0,3,7,1,1,0,0,0,0,4,8,12
UNCIA,atencion odontologica,periodoncia,2015-08-01,0,0,1,0,0,4,3,3,0,0,0,0,0,0,4,7,11
URIONDO (A. CONCEPCION),atencion odontologica,periodoncia,2015-08-01,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,4,6
UYUNI,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
VACAS,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,3
VALLEGRANDE,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,6,16,5,2,1,1,0,0,0,0,12,19,31
VIACHA,atencion odontologica,periodoncia,2015-08-01,0,0,1,0,1,14,0,52,4,3,0,0,0,0,6,69,75
VILLA CHARCAS,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,3
VILLA MONTES,atencion odontologica,periodoncia,2015-08-01,0,0,4,2,2,13,26,17,0,1,0,0,0,0,32,33,65
VILLA RIVERO,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,3,3
VILLA SERRANO,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
VILLA TUNARI,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,0,3,2,18,4,1,0,0,0,0,6,22,28
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,periodoncia,2015-08-01,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2
VILLAZON,atencion odontologica,periodoncia,2015-08-01,0,0,1,0,0,6,5,22,7,8,0,0,0,0,13,36,49
VINTO,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,0,1,2,11,0,2,0,0,0,0,2,14,16
VITICHI,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,0,0,0,4,1,0,0,0,0,0,1,4,5
WARNES,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,0,2,0,11,2,3,0,0,0,0,2,16,18
YACUIBA,atencion odontologica,periodoncia,2015-08-01,0,0,3,6,3,15,19,37,2,0,0,0,0,0,27,58,85
YAMPARAEZ,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,7,7
YANACACHI,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,1,0,1,4,1,0,0,0,0,0,3,4,7
YAPACANI,atencion odontologica,periodoncia,2015-08-01,0,0,0,1,0,20,1,18,1,2,0,0,0,0,2,41,43
YOCALLA,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
YOTALA,atencion odontologica,periodoncia,2015-08-01,0,0,0,2,0,3,0,9,0,0,0,0,0,0,0,14,14
YUNCHARA,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,0,0,2,3,1,0,0,0,0,0,3,3,6
ZUDAÑEZ,atencion odontologica,periodoncia,2015-08-01,0,0,0,0,0,3,4,1,0,0,0,0,0,0,4,4,8
ACACIO,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
ACHACACHI,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,1,0,7,0,5,0,0,0,0,0,13,13
ACHOCALLA,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,1,2,6,0,0,0,0,0,0,2,7,9
AIQUILE,atencion odontologica,periodoncia,2015-09-01,0,0,0,6,1,0,3,33,3,3,0,0,0,0,7,42,49
ALALAY,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ALCALA,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,3,4
ANCORAIMES,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,2,1,6,1,1,0,0,0,0,2,9,11
ANDAMARCA,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
ANTEQUERA,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,2
ANZALDO,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,2,3
APOLO,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,5,5
ARAMPAMPA,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,4,4
ARANI,atencion odontologica,periodoncia,2015-09-01,0,0,0,1,0,0,0,3,1,1,0,0,0,0,1,5,6
ARBIETO,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,4,0,7,3,4,0,0,0,0,3,15,18
ARQUE,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,1,2,3,2,0,0,0,0,0,4,4,8
ATOCHA,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,0,10,8,12,8,0,0,0,0,22,16,38
AYO AYO,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,5,4,12,2,2,0,0,0,0,6,19,25
AZURDUY,atencion odontologica,periodoncia,2015-09-01,0,0,1,1,0,6,0,3,0,1,0,0,0,0,1,11,12
BELEN DE ANDAMARCA,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,3,4
BERMEJO,atencion odontologica,periodoncia,2015-09-01,0,0,2,1,1,16,33,49,3,1,0,0,0,0,39,67,106
BETANZOS,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,0,7,2,0,0,0,0,0,0,7,2,9
BOLIVAR,atencion odontologica,periodoncia,2015-09-01,0,0,2,0,0,3,0,7,1,0,0,0,0,0,3,10,13
BUENA VISTA,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,1,0,0,3,2,0,0,0,0,0,3,3,6
CABEZAS,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,3,4
CAIROMA,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,1,1,2,5,0,0,0,0,0,0,3,6,9
"CAIZA ""D""",atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
CAJUATA,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,5,6
CALAMARCA,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2
CAMARGO,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,3
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,7,7
CAMIRI,atencion odontologica,periodoncia,2015-09-01,0,0,0,2,0,5,7,22,0,1,0,0,0,0,7,30,37
CAPINOTA,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,1,0,11,1,5,0,0,0,0,1,17,18
CAQUIAVIRI,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CARACOLLO,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,0,3,1,0,0,0,0,0,0,3,1,4
CARANAVI,atencion odontologica,periodoncia,2015-09-01,0,0,8,6,7,16,13,31,11,12,0,0,0,0,39,65,104
CARAPARI,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,1,1,6,3,0,0,0,0,0,0,7,4,11
CARIPUYO,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CARMEN RIVERO TORREZ,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,1,3,11,0,2,0,0,0,0,3,14,17
CATACORA,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
CHALLAPATA,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,1,0,6,16,1,2,0,0,0,0,8,18,26
CHAQUI,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
CHARAGUA,atencion odontologica,periodoncia,2015-09-01,0,0,1,0,0,0,2,13,0,0,0,0,0,0,3,13,16
CHAYANTA,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,1,1,3,6,1,0,0,0,0,0,5,7,12
CHIMORE,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
CHOQUE COTA,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
CHUA COCANI,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,4,4
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,periodoncia,2015-09-01,0,0,0,2,0,1,1,4,8,1,0,0,0,0,9,8,17
CHUMA,atencion odontologica,periodoncia,2015-09-01,0,0,1,4,1,4,6,5,1,0,0,0,0,0,9,13,22
CKOCHAS,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3,3
CLIZA,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,2,3,1,15,5,13,0,0,0,0,8,31,39
COBIJA,atencion odontologica,periodoncia,2015-09-01,0,0,2,2,1,1,5,13,2,3,0,0,0,0,10,19,29
COCAPATA,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
COCHABAMBA,atencion odontologica,periodoncia,2015-09-01,0,0,46,42,72,121,427,797,114,70,0,0,0,0,659,1030,1689
COIPASA,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
COLCAPIRHUA,atencion odontologica,periodoncia,2015-09-01,0,0,0,1,0,0,0,17,0,9,0,0,0,0,0,27,27
"COLCHA ""K""",atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2
COLOMI,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,0,0,5,3,2,0,0,0,0,3,7,10
COLPA BELGICA,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
COLQUECHACA,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,2,1,3,4,0,1,0,0,0,0,5,6,11
COLQUENCHA,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
COLQUIRI,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,11,11
COMARAPA,atencion odontologica,periodoncia,2015-09-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COMBAYA,atencion odontologica,periodoncia,2015-09-01,0,0,1,0,0,0,0,2,11,6,0,0,0,0,12,8,20
COPACABANA,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,1,0,3,2,0,0,0,0,0,2,4,6
CORO CORO,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
COROICO,atencion odontologica,periodoncia,2015-09-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2
CORQUE,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,0,1,1,4,6,0,0,0,0,5,7,12
COTAGAITA,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,1,0,1,12,0,0,0,0,0,0,2,12,14
COTOCA,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,1,6,18,0,0,0,0,0,0,6,19,25
CUATRO CAÑADAS,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2
CUEVO,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
CULPINA,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,1,0,0,1,1,1,0,0,0,0,2,2,4
CURAHUARA DE CARANGAS,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,10,10
DESAGUADERO,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
EL ALTO,atencion odontologica,periodoncia,2015-09-01,0,0,20,26,42,77,113,252,50,30,0,0,0,0,225,385,610
EL CHORO,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,4,4
EL PUENTE(STC),atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
EL TORNO,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,2,13,5,37,6,1,0,0,0,0,13,51,64
EL VILLAR,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
ENTRE RIOS TRJ,atencion odontologica,periodoncia,2015-09-01,0,0,4,8,0,2,1,6,0,7,0,0,0,0,5,23,28
ENTRE RIOS CBBA,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,3
ESCOMA,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,0,0,1,2,1,0,0,0,0,2,2,4
EUCALIPTUS,atencion odontologica,periodoncia,2015-09-01,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,2
FERNANDEZ ALONSO,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
FILADELFIA,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
GENERAL SAAVEDRA,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3
GUANAY,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
GUAYARAMERIN,atencion odontologica,periodoncia,2015-09-01,0,0,2,3,4,5,3,8,0,0,0,0,0,0,9,16,25
GUTIERREZ,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
HUACHACALLA,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,1,3
HUANUNI,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,2,12,8,0,0,0,0,0,0,12,10,22
HUARINA,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
HUATAJATA,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,2,4
HUAYLLAMARCA,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,0,1,2,1,2,0,0,0,0,2,4,6
HUMANATA,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,0,0,0,10,14,0,0,0,0,10,14,24
ICHOCA,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,0,0,0,2,3,0,0,0,0,2,3,5
ICLA,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,2,4
INCAHUASI,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,3
IRUPANA (VILLA DE LANZA),atencion odontologica,periodoncia,2015-09-01,0,0,0,0,1,3,1,2,0,2,0,0,0,0,2,7,9
IXIAMAS,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
JESUS DE MACHACA,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
LA ASUNTA,atencion odontologica,periodoncia,2015-09-01,0,0,0,1,2,4,2,13,0,0,0,0,0,0,4,18,22
LA GUARDIA,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,1,0,11,5,1,0,0,0,0,5,13,18
LA PAZ,atencion odontologica,periodoncia,2015-09-01,0,0,39,58,67,106,307,662,84,93,0,0,0,0,497,919,1416
LAJA,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
LAS CARRERAS,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
LICOMA PAMPA,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
LLALLAGUA,atencion odontologica,periodoncia,2015-09-01,0,0,1,0,0,1,2,9,3,6,0,0,0,0,6,16,22
LLICA,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,6
LURIBAY,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,0,4,1,0,0,0,0,0,0,4,1,5
MACHACAMARCA,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,0,2,2,2,1,0,0,0,0,4,3,7
MACHARETI,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,4,1,3,1,2,0,0,0,0,2,9,11
MAGDALENA,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
MAIRANA,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,1,0,3,5,3,6,0,0,0,0,7,11,18
MAPIRI,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,6,6
MECAPACA,atencion odontologica,periodoncia,2015-09-01,0,0,1,5,0,2,4,8,1,8,0,0,0,0,6,23,29
MINEROS,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
MIZQUE,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,3,4
MOCOMOCO,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,1,1,2,0,0,0,0,0,0,0,3,1,4
MOJOCOYA,atencion odontologica,periodoncia,2015-09-01,0,0,0,0,0,2,6,3,0,0,0,0,0,0,6,5,11
MONTEAGUDO,atencion odontologica,periodoncia,2015-09-01,0,0,0,1,1,1,7,9,0,0,0,0,0,0,8,11,19
