municipality,group,variable,month,Pulpotomías,TOTAL
ORURO,consultas odontologicas,pulpotomias,2006-08-01,1579,1579
PADCAYA,consultas odontologicas,pulpotomias,2006-08-01,112,112
PADILLA,consultas odontologicas,pulpotomias,2006-08-01,51,51
PAILON,consultas odontologicas,pulpotomias,2006-08-01,65,65
PALCA,consultas odontologicas,pulpotomias,2006-08-01,29,29
PALOS BLANCOS,consultas odontologicas,pulpotomias,2006-08-01,101,101
PAMPA AULLAGAS,consultas odontologicas,pulpotomias,2006-08-01,12,12
PAMPA GRANDE,consultas odontologicas,pulpotomias,2006-08-01,14,14
PAPEL PAMPA,consultas odontologicas,pulpotomias,2006-08-01,9,9
PASORAPA,consultas odontologicas,pulpotomias,2006-08-01,33,33
PATACAMAYA,consultas odontologicas,pulpotomias,2006-08-01,33,33
PAZÑA,consultas odontologicas,pulpotomias,2006-08-01,35,35
PELECHUCO,consultas odontologicas,pulpotomias,2006-08-01,59,59
POCOATA,consultas odontologicas,pulpotomias,2006-08-01,27,27
POCONA,consultas odontologicas,pulpotomias,2006-08-01,4,4
POJO (CBBA),consultas odontologicas,pulpotomias,2006-08-01,17,17
POOPO,consultas odontologicas,pulpotomias,2006-08-01,76,76
PORCO,consultas odontologicas,pulpotomias,2006-08-01,2,2
POROMA,consultas odontologicas,pulpotomias,2006-08-01,18,18
PORONGO,consultas odontologicas,pulpotomias,2006-08-01,93,93
PORTACHUELO,consultas odontologicas,pulpotomias,2006-08-01,155,155
PORVENIR,consultas odontologicas,pulpotomias,2006-08-01,41,41
POSTRER VALLE,consultas odontologicas,pulpotomias,2006-08-01,22,22
POTOSI,consultas odontologicas,pulpotomias,2006-08-01,630,630
PRESTO,consultas odontologicas,pulpotomias,2006-08-01,27,27
PUCARA,consultas odontologicas,pulpotomias,2006-08-01,42,42
PUCARANI,consultas odontologicas,pulpotomias,2006-08-01,135,135
PUERTO ACOSTA,consultas odontologicas,pulpotomias,2006-08-01,246,246
PUERTO CARABUCO,consultas odontologicas,pulpotomias,2006-08-01,142,142
PUERTO GONZALO MORENO,consultas odontologicas,pulpotomias,2006-08-01,6,6
PUERTO PEREZ,consultas odontologicas,pulpotomias,2006-08-01,7,7
PUERTO QUIJARRO,consultas odontologicas,pulpotomias,2006-08-01,38,38
PUERTO RICO,consultas odontologicas,pulpotomias,2006-08-01,37,37
PUERTO SUAREZ,consultas odontologicas,pulpotomias,2006-08-01,75,75
PUERTO VILLARROEL,consultas odontologicas,pulpotomias,2006-08-01,82,82
PUNA,consultas odontologicas,pulpotomias,2006-08-01,86,86
PUNATA,consultas odontologicas,pulpotomias,2006-08-01,67,67
QUIABAYA,consultas odontologicas,pulpotomias,2006-08-01,28,28
QUILLACOLLO,consultas odontologicas,pulpotomias,2006-08-01,87,87
QUIME,consultas odontologicas,pulpotomias,2006-08-01,135,135
QUIRUSILLAS,consultas odontologicas,pulpotomias,2006-08-01,10,10
RAVELO,consultas odontologicas,pulpotomias,2006-08-01,39,39
REYES,consultas odontologicas,pulpotomias,2006-08-01,108,108
RIBERALTA,consultas odontologicas,pulpotomias,2006-08-01,210,210
ROBORE,consultas odontologicas,pulpotomias,2006-08-01,223,223
RURRENABAQUE,consultas odontologicas,pulpotomias,2006-08-01,168,168
SABAYA,consultas odontologicas,pulpotomias,2006-08-01,23,23
SACABA,consultas odontologicas,pulpotomias,2006-08-01,308,308
SACACA,consultas odontologicas,pulpotomias,2006-08-01,28,28
SALINAS DE GARCI MENDOZA,consultas odontologicas,pulpotomias,2006-08-01,25,25
SAMAIPATA,consultas odontologicas,pulpotomias,2006-08-01,44,44
SAN AGUSTIN,consultas odontologicas,pulpotomias,2006-08-01,36,36
SAN ANDRES,consultas odontologicas,pulpotomias,2006-08-01,80,80
SAN ANDRES DE MACHACA,consultas odontologicas,pulpotomias,2006-08-01,54,54
SAN ANTONIO DE LOMERIO,consultas odontologicas,pulpotomias,2006-08-01,18,18
SAN BENITO,consultas odontologicas,pulpotomias,2006-08-01,34,34
SAN BORJA,consultas odontologicas,pulpotomias,2006-08-01,135,135
SAN BUENA VENTURA,consultas odontologicas,pulpotomias,2006-08-01,93,93
SAN CARLOS,consultas odontologicas,pulpotomias,2006-08-01,39,39
SAN IGNACIO,consultas odontologicas,pulpotomias,2006-08-01,118,118
SAN IGNACIO DE VELASCO,consultas odontologicas,pulpotomias,2006-08-01,218,218
SAN JAVIER(BNI),consultas odontologicas,pulpotomias,2006-08-01,23,23
SAN JAVIER(STC),consultas odontologicas,pulpotomias,2006-08-01,8,8
SAN JOAQUIN,consultas odontologicas,pulpotomias,2006-08-01,37,37
SAN JOSE DE CHIQUITOS,consultas odontologicas,pulpotomias,2006-08-01,80,80
SAN JUAN DE YAPACANI,consultas odontologicas,pulpotomias,2006-08-01,30,30
SAN JULIAN,consultas odontologicas,pulpotomias,2006-08-01,170,170
SAN LORENZO(PND),consultas odontologicas,pulpotomias,2006-08-01,36,36
SAN LORENZO(TJA),consultas odontologicas,pulpotomias,2006-08-01,141,141
SAN LUCAS,consultas odontologicas,pulpotomias,2006-08-01,74,74
SAN MATIAS,consultas odontologicas,pulpotomias,2006-08-01,58,58
SAN MIGUEL DE VELASCO,consultas odontologicas,pulpotomias,2006-08-01,99,99
SAN PEDRO,consultas odontologicas,pulpotomias,2006-08-01,15,15
SAN PEDRO DE BUENA VISTA,consultas odontologicas,pulpotomias,2006-08-01,18,18
SAN PEDRO DE TIQUINA,consultas odontologicas,pulpotomias,2006-08-01,85,85
SAN PEDRO(PND),consultas odontologicas,pulpotomias,2006-08-01,5,5
SAN RAFAEL,consultas odontologicas,pulpotomias,2006-08-01,47,47
SAN RAMON,consultas odontologicas,pulpotomias,2006-08-01,44,44
SAN RAMON,consultas odontologicas,pulpotomias,2006-08-01,11,11
SANTA ANA,consultas odontologicas,pulpotomias,2006-08-01,52,52
SANTA CRUZ DE LA SIERRA,consultas odontologicas,pulpotomias,2006-08-01,2327,2327
SANTA ROSA DEL SARA,consultas odontologicas,pulpotomias,2006-08-01,151,151
SANTIAGO DE CALLAPA,consultas odontologicas,pulpotomias,2006-08-01,5,5
SANTIAGO DE HUARI,consultas odontologicas,pulpotomias,2006-08-01,78,78
SANTIAGO DE MACHACA,consultas odontologicas,pulpotomias,2006-08-01,32,32
SANTIVAÑES,consultas odontologicas,pulpotomias,2006-08-01,9,9
SANTUARIO DE QUILLACAS,consultas odontologicas,pulpotomias,2006-08-01,23,23
SAPAHAQUI,consultas odontologicas,pulpotomias,2006-08-01,67,67
SENA,consultas odontologicas,pulpotomias,2006-08-01,14,14
SICA SICA (VILLA AROMA),consultas odontologicas,pulpotomias,2006-08-01,70,70
SICAYA,consultas odontologicas,pulpotomias,2006-08-01,16,16
SIPE SIPE,consultas odontologicas,pulpotomias,2006-08-01,114,114
SOPACHUY,consultas odontologicas,pulpotomias,2006-08-01,86,86
SORATA,consultas odontologicas,pulpotomias,2006-08-01,41,41
SUCRE,consultas odontologicas,pulpotomias,2006-08-01,855,855
TACACOMA,consultas odontologicas,pulpotomias,2006-08-01,83,83
TACOPAYA,consultas odontologicas,pulpotomias,2006-08-01,6,6
TAHUA,consultas odontologicas,pulpotomias,2006-08-01,7,7
TAPACARI,consultas odontologicas,pulpotomias,2006-08-01,23,23
TARABUCO,consultas odontologicas,pulpotomias,2006-08-01,67,67
TARACO,consultas odontologicas,pulpotomias,2006-08-01,15,15
TARATA,consultas odontologicas,pulpotomias,2006-08-01,25,25
TARIJA,consultas odontologicas,pulpotomias,2006-08-01,283,283
TARVITA,consultas odontologicas,pulpotomias,2006-08-01,21,21
TEOPONTE,consultas odontologicas,pulpotomias,2006-08-01,31,31
TIAWANACU,consultas odontologicas,pulpotomias,2006-08-01,242,242
TINGUIPAYA,consultas odontologicas,pulpotomias,2006-08-01,38,38
TIPUANI,consultas odontologicas,pulpotomias,2006-08-01,99,99
TIQUIPAYA,consultas odontologicas,pulpotomias,2006-08-01,81,81
TIRAQUE (CBBA),consultas odontologicas,pulpotomias,2006-08-01,98,98
TOCO,consultas odontologicas,pulpotomias,2006-08-01,2,2
TOLATA,consultas odontologicas,pulpotomias,2006-08-01,20,20
TOLEDO,consultas odontologicas,pulpotomias,2006-08-01,30,30
TOMAVE,consultas odontologicas,pulpotomias,2006-08-01,13,13
TOMINA,consultas odontologicas,pulpotomias,2006-08-01,24,24
TORO TORO,consultas odontologicas,pulpotomias,2006-08-01,20,20
TOTORA(CBBA),consultas odontologicas,pulpotomias,2006-08-01,30,30
TOTORA(ORR),consultas odontologicas,pulpotomias,2006-08-01,9,9
TRIGAL,consultas odontologicas,pulpotomias,2006-08-01,30,30
TRINIDAD,consultas odontologicas,pulpotomias,2006-08-01,599,599
TUPIZA,consultas odontologicas,pulpotomias,2006-08-01,156,156
TURCO,consultas odontologicas,pulpotomias,2006-08-01,14,14
UMALA,consultas odontologicas,pulpotomias,2006-08-01,40,40
UNCIA,consultas odontologicas,pulpotomias,2006-08-01,63,63
URIONDO (A. CONCEPCION),consultas odontologicas,pulpotomias,2006-08-01,41,41
URUBICHA,consultas odontologicas,pulpotomias,2006-08-01,239,239
UYUNI,consultas odontologicas,pulpotomias,2006-08-01,124,124
VACAS,consultas odontologicas,pulpotomias,2006-08-01,19,19
VALLEGRANDE,consultas odontologicas,pulpotomias,2006-08-01,154,154
VIACHA,consultas odontologicas,pulpotomias,2006-08-01,255,255
VILLA MONTES,consultas odontologicas,pulpotomias,2006-08-01,103,103
VILLA NUEVA (LOMA ALTA),consultas odontologicas,pulpotomias,2006-08-01,30,30
VILLA RIVERO,consultas odontologicas,pulpotomias,2006-08-01,29,29
VILLA SERRANO,consultas odontologicas,pulpotomias,2006-08-01,22,22
VILLA TUNARI,consultas odontologicas,pulpotomias,2006-08-01,217,217
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,pulpotomias,2006-08-01,29,29
VILLAZON,consultas odontologicas,pulpotomias,2006-08-01,220,220
VINTO,consultas odontologicas,pulpotomias,2006-08-01,37,37
VITICHI,consultas odontologicas,pulpotomias,2006-08-01,12,12
WALDO BALLIVIAN,consultas odontologicas,pulpotomias,2006-08-01,6,6
WARNES,consultas odontologicas,pulpotomias,2006-08-01,105,105
YACO,consultas odontologicas,pulpotomias,2006-08-01,46,46
YACUIBA,consultas odontologicas,pulpotomias,2006-08-01,204,204
YAMPARAEZ,consultas odontologicas,pulpotomias,2006-08-01,54,54
YANACACHI,consultas odontologicas,pulpotomias,2006-08-01,31,31
YAPACANI,consultas odontologicas,pulpotomias,2006-08-01,65,65
YOCALLA,consultas odontologicas,pulpotomias,2006-08-01,10,10
YOTALA,consultas odontologicas,pulpotomias,2006-08-01,42,42
YUNCHARA,consultas odontologicas,pulpotomias,2006-08-01,79,79
ZUDAÑEZ,consultas odontologicas,pulpotomias,2006-08-01,27,27
ACACIO,consultas odontologicas,pulpotomias,2006-09-01,65,65
ACHACACHI,consultas odontologicas,pulpotomias,2006-09-01,136,136
ACHOCALLA,consultas odontologicas,pulpotomias,2006-09-01,4,4
AIQUILE,consultas odontologicas,pulpotomias,2006-09-01,50,50
ALCALA,consultas odontologicas,pulpotomias,2006-09-01,60,60
ANCORAIMES,consultas odontologicas,pulpotomias,2006-09-01,62,62
ANDAMARCA,consultas odontologicas,pulpotomias,2006-09-01,25,25
ANTEQUERA,consultas odontologicas,pulpotomias,2006-09-01,25,25
ANZALDO,consultas odontologicas,pulpotomias,2006-09-01,18,18
APOLO,consultas odontologicas,pulpotomias,2006-09-01,176,176
ARANI,consultas odontologicas,pulpotomias,2006-09-01,37,37
ARBIETO,consultas odontologicas,pulpotomias,2006-09-01,6,6
ARQUE,consultas odontologicas,pulpotomias,2006-09-01,22,22
ASCENCION DE GUARAYOS,consultas odontologicas,pulpotomias,2006-09-01,115,115
ATOCHA,consultas odontologicas,pulpotomias,2006-09-01,131,131
AYATA,consultas odontologicas,pulpotomias,2006-09-01,58,58
AYO AYO,consultas odontologicas,pulpotomias,2006-09-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,pulpotomias,2006-09-01,84,84
AZURDUY,consultas odontologicas,pulpotomias,2006-09-01,98,98
BATALLAS,consultas odontologicas,pulpotomias,2006-09-01,9,9
BAURES,consultas odontologicas,pulpotomias,2006-09-01,63,63
BERMEJO,consultas odontologicas,pulpotomias,2006-09-01,156,156
BETANZOS,consultas odontologicas,pulpotomias,2006-09-01,31,31
BOLIVAR,consultas odontologicas,pulpotomias,2006-09-01,20,20
BOYUIBE,consultas odontologicas,pulpotomias,2006-09-01,36,36
CABEZAS,consultas odontologicas,pulpotomias,2006-09-01,72,72
CAIROMA,consultas odontologicas,pulpotomias,2006-09-01,56,56
"CAIZA ""D""",consultas odontologicas,pulpotomias,2006-09-01,22,22
CAJUATA,consultas odontologicas,pulpotomias,2006-09-01,48,48
CALACOTO,consultas odontologicas,pulpotomias,2006-09-01,29,29
CALAMARCA,consultas odontologicas,pulpotomias,2006-09-01,65,65
CAMARGO,consultas odontologicas,pulpotomias,2006-09-01,148,148
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,pulpotomias,2006-09-01,17,17
CAMIRI,consultas odontologicas,pulpotomias,2006-09-01,220,220
CAPINOTA,consultas odontologicas,pulpotomias,2006-09-01,57,57
CAQUIAVIRI,consultas odontologicas,pulpotomias,2006-09-01,47,47
CARACOLLO,consultas odontologicas,pulpotomias,2006-09-01,231,231
CARANAVI,consultas odontologicas,pulpotomias,2006-09-01,103,103
CARAPARI,consultas odontologicas,pulpotomias,2006-09-01,31,31
CARIPUYO,consultas odontologicas,pulpotomias,2006-09-01,6,6
CARMEN RIVERO TORREZ,consultas odontologicas,pulpotomias,2006-09-01,15,15
CHALLAPATA,consultas odontologicas,pulpotomias,2006-09-01,110,110
CHARAGUA,consultas odontologicas,pulpotomias,2006-09-01,128,128
CHAYANTA,consultas odontologicas,pulpotomias,2006-09-01,61,61
CHIMORE,consultas odontologicas,pulpotomias,2006-09-01,39,39
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,pulpotomias,2006-09-01,55,55
CHUMA,consultas odontologicas,pulpotomias,2006-09-01,82,82
CLIZA,consultas odontologicas,pulpotomias,2006-09-01,15,15
COBIJA,consultas odontologicas,pulpotomias,2006-09-01,143,143
COCHABAMBA,consultas odontologicas,pulpotomias,2006-09-01,1641,1641
COLCAPIRHUA,consultas odontologicas,pulpotomias,2006-09-01,32,32
"COLCHA ""K""",consultas odontologicas,pulpotomias,2006-09-01,34,34
COLOMI,consultas odontologicas,pulpotomias,2006-09-01,21,21
COLPA BELGICA,consultas odontologicas,pulpotomias,2006-09-01,24,24
COLQUECHACA,consultas odontologicas,pulpotomias,2006-09-01,57,57
COLQUIRI,consultas odontologicas,pulpotomias,2006-09-01,135,135
COMARAPA,consultas odontologicas,pulpotomias,2006-09-01,82,82
CONCEPCION,consultas odontologicas,pulpotomias,2006-09-01,32,32
COPACABANA,consultas odontologicas,pulpotomias,2006-09-01,50,50
CORIPATA,consultas odontologicas,pulpotomias,2006-09-01,65,65
CORO CORO,consultas odontologicas,pulpotomias,2006-09-01,30,30
COROICO,consultas odontologicas,pulpotomias,2006-09-01,163,163
CORQUE,consultas odontologicas,pulpotomias,2006-09-01,28,28
COTAGAITA,consultas odontologicas,pulpotomias,2006-09-01,63,63
COTOCA,consultas odontologicas,pulpotomias,2006-09-01,53,53
CUATRO CAÑADAS,consultas odontologicas,pulpotomias,2006-09-01,108,108
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,pulpotomias,2006-09-01,5,5
CUEVO,consultas odontologicas,pulpotomias,2006-09-01,23,23
CULPINA,consultas odontologicas,pulpotomias,2006-09-01,92,92
CURAHUARA DE CARANGAS,consultas odontologicas,pulpotomias,2006-09-01,69,69
CURVA,consultas odontologicas,pulpotomias,2006-09-01,9,9
DESAGUADERO,consultas odontologicas,pulpotomias,2006-09-01,79,79
EL ALTO,consultas odontologicas,pulpotomias,2006-09-01,3830,3830
EL PUENTE(STC),consultas odontologicas,pulpotomias,2006-09-01,20,20
EL PUENTE(TJA),consultas odontologicas,pulpotomias,2006-09-01,17,17
EL TORNO,consultas odontologicas,pulpotomias,2006-09-01,48,48
EL VILLAR,consultas odontologicas,pulpotomias,2006-09-01,58,58
ENTRE RIOS,consultas odontologicas,pulpotomias,2006-09-01,39,39
ENTRE RIOS,consultas odontologicas,pulpotomias,2006-09-01,103,103
EUCALIPTUS,consultas odontologicas,pulpotomias,2006-09-01,11,11
EUREKA (SANTOS MERCADO),consultas odontologicas,pulpotomias,2006-09-01,1,1
EXALTACION,consultas odontologicas,pulpotomias,2006-09-01,41,41
FERNANDEZ ALONSO,consultas odontologicas,pulpotomias,2006-09-01,62,62
FILADELFIA,consultas odontologicas,pulpotomias,2006-09-01,10,10
GENERAL SAAVEDRA,consultas odontologicas,pulpotomias,2006-09-01,23,23
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,pulpotomias,2006-09-01,81,81
GUANAY,consultas odontologicas,pulpotomias,2006-09-01,108,108
GUAQUI,consultas odontologicas,pulpotomias,2006-09-01,44,44
GUAYARAMERIN,consultas odontologicas,pulpotomias,2006-09-01,235,235
GUTIERREZ,consultas odontologicas,pulpotomias,2006-09-01,52,52
HUACARETA,consultas odontologicas,pulpotomias,2006-09-01,25,25
HUACAYA (VILLA DE HUACAYA),consultas odontologicas,pulpotomias,2006-09-01,18,18
HUACHACALLA,consultas odontologicas,pulpotomias,2006-09-01,12,12
HUANUNI,consultas odontologicas,pulpotomias,2006-09-01,95,95
HUARACAJE,consultas odontologicas,pulpotomias,2006-09-01,6,6
HUAYLLAMARCA,consultas odontologicas,pulpotomias,2006-09-01,9,9
ICHOCA,consultas odontologicas,pulpotomias,2006-09-01,21,21
INCAHUASI,consultas odontologicas,pulpotomias,2006-09-01,45,45
INQUISIVI,consultas odontologicas,pulpotomias,2006-09-01,57,57
IRUPANA (VILLA DE LANZA),consultas odontologicas,pulpotomias,2006-09-01,158,158
IXIAMAS,consultas odontologicas,pulpotomias,2006-09-01,99,99
JESUS DE MACHACA,consultas odontologicas,pulpotomias,2006-09-01,93,93
LA ASUNTA,consultas odontologicas,pulpotomias,2006-09-01,67,67
LA GUARDIA,consultas odontologicas,pulpotomias,2006-09-01,75,75
LA PAZ,consultas odontologicas,pulpotomias,2006-09-01,3307,3307
LAGUNILLAS,consultas odontologicas,pulpotomias,2006-09-01,38,38
LAJA,consultas odontologicas,pulpotomias,2006-09-01,103,103
LICOMA PAMPA,consultas odontologicas,pulpotomias,2006-09-01,47,47
LLALLAGUA,consultas odontologicas,pulpotomias,2006-09-01,102,102
LLICA,consultas odontologicas,pulpotomias,2006-09-01,35,35
LORETO,consultas odontologicas,pulpotomias,2006-09-01,12,12
LURIBAY,consultas odontologicas,pulpotomias,2006-09-01,25,25
MACHACAMARCA,consultas odontologicas,pulpotomias,2006-09-01,10,10
MAGDALENA,consultas odontologicas,pulpotomias,2006-09-01,46,46
MAIRANA,consultas odontologicas,pulpotomias,2006-09-01,8,8
MAPIRI,consultas odontologicas,pulpotomias,2006-09-01,52,52
MECAPACA,consultas odontologicas,pulpotomias,2006-09-01,25,25
MINEROS,consultas odontologicas,pulpotomias,2006-09-01,13,13
MIZQUE,consultas odontologicas,pulpotomias,2006-09-01,28,28
MOCOMOCO,consultas odontologicas,pulpotomias,2006-09-01,142,142
MOJOCOYA,consultas odontologicas,pulpotomias,2006-09-01,32,32
MONTEAGUDO,consultas odontologicas,pulpotomias,2006-09-01,66,66
MONTERO,consultas odontologicas,pulpotomias,2006-09-01,259,259
MORO MORO,consultas odontologicas,pulpotomias,2006-09-01,8,8
MOROCHATA,consultas odontologicas,pulpotomias,2006-09-01,29,29
NACEBE (SANTA ROSA DEL ABUNA),consultas odontologicas,pulpotomias,2006-09-01,7,7
NUEVO MANOA (NUEVA ESPERANZA),consultas odontologicas,pulpotomias,2006-09-01,12,12
OCURI,consultas odontologicas,pulpotomias,2006-09-01,44,44
OKINAWA,consultas odontologicas,pulpotomias,2006-09-01,3,3
OMEREQUE,consultas odontologicas,pulpotomias,2006-09-01,22,22
ORURO,consultas odontologicas,pulpotomias,2006-09-01,1565,1565
PADCAYA,consultas odontologicas,pulpotomias,2006-09-01,131,131
PADILLA,consultas odontologicas,pulpotomias,2006-09-01,44,44
PAILON,consultas odontologicas,pulpotomias,2006-09-01,38,38
PALCA,consultas odontologicas,pulpotomias,2006-09-01,88,88
PALOS BLANCOS,consultas odontologicas,pulpotomias,2006-09-01,101,101
PAMPA AULLAGAS,consultas odontologicas,pulpotomias,2006-09-01,3,3
PAMPA GRANDE,consultas odontologicas,pulpotomias,2006-09-01,6,6
PAPEL PAMPA,consultas odontologicas,pulpotomias,2006-09-01,11,11
PASORAPA,consultas odontologicas,pulpotomias,2006-09-01,5,5
PATACAMAYA,consultas odontologicas,pulpotomias,2006-09-01,14,14
PAZÑA,consultas odontologicas,pulpotomias,2006-09-01,54,54
PELECHUCO,consultas odontologicas,pulpotomias,2006-09-01,12,12
POCOATA,consultas odontologicas,pulpotomias,2006-09-01,34,34
POCONA,consultas odontologicas,pulpotomias,2006-09-01,5,5
POJO (CBBA),consultas odontologicas,pulpotomias,2006-09-01,58,58
POOPO,consultas odontologicas,pulpotomias,2006-09-01,54,54
PORCO,consultas odontologicas,pulpotomias,2006-09-01,7,7
POROMA,consultas odontologicas,pulpotomias,2006-09-01,99,99
PORONGO,consultas odontologicas,pulpotomias,2006-09-01,28,28
PORTACHUELO,consultas odontologicas,pulpotomias,2006-09-01,98,98
PORVENIR,consultas odontologicas,pulpotomias,2006-09-01,88,88
POSTRER VALLE,consultas odontologicas,pulpotomias,2006-09-01,15,15
POTOSI,consultas odontologicas,pulpotomias,2006-09-01,580,580
PRESTO,consultas odontologicas,pulpotomias,2006-09-01,62,62
PUCARA,consultas odontologicas,pulpotomias,2006-09-01,4,4
PUCARANI,consultas odontologicas,pulpotomias,2006-09-01,105,105
PUERTO ACOSTA,consultas odontologicas,pulpotomias,2006-09-01,355,355
PUERTO CARABUCO,consultas odontologicas,pulpotomias,2006-09-01,121,121
PUERTO GONZALO MORENO,consultas odontologicas,pulpotomias,2006-09-01,2,2
PUERTO PEREZ,consultas odontologicas,pulpotomias,2006-09-01,4,4
PUERTO QUIJARRO,consultas odontologicas,pulpotomias,2006-09-01,69,69
