municipality,group,variable,month,Consultas repetidas en menores de 5 años,TOTAL
PUCARANI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,2,2
PUERTO ACOSTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,27,27
PUERTO CARABUCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,66,66
PUERTO QUIJARRO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,7,7
PUERTO RICO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,58,58
PUERTO SUAREZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,37,37
PUERTO VILLARROEL,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,14,14
PUNATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,152,152
QUILLACOLLO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,135,135
QUIRUSILLAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,1,1
RAVELO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,9,9
REYES,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,25,25
RIBERALTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,15,15
ROBORE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,19,19
RURRENABAQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,124,124
SABAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,11,11
SACABA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,386,386
SAIPINA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,14,14
SALINAS DE GARCI MENDOZA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,3,3
SAN AGUSTIN,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,22,22
SAN ANDRES,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,9,9
SAN ANDRES DE MACHACA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,5,5
SAN BENITO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,15,15
SAN BORJA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,126,126
SAN CARLOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,11,11
SAN IGNACIO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,4,4
SAN IGNACIO DE VELASCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,43,43
SAN JOAQUIN,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,20,20
SAN JOSE DE CHIQUITOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,5,5
SAN JUAN DE YAPACANI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,4,4
SAN JULIAN,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,31,31
SAN LORENZO(TJA),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,38,38
SAN LUCAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,9,9
SAN MIGUEL DE VELASCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,3,3
SAN RAFAEL,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,39,39
SAN RAMON,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,7,7
SAN RAMON,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,12,12
SANTA CRUZ DE LA SIERRA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,2124,2124
SANTA ROSA DEL SARA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,37,37
SANTIAGO DE HUARI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,19,19
SAPAHAQUI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,42,42
SICA SICA (VILLA AROMA),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,2,2
SICAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,18,18
SIPE SIPE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,98,98
SOPACHUY,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,3,3
SORATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,5,5
SUCRE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,723,723
TACACOMA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,4,4
TACOPAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,75,75
TAHUA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,2,2
TARIJA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,477,477
TARVITA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,17,17
TEOPONTE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,4,4
TIAWANACU,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,2,2
TINGUIPAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,45,45
TIPUANI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,15,15
TIQUIPAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,39,39
TIRAQUE (CBBA),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,14,14
TOLATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,3,3
TOLEDO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,109,109
TOMAVE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,1,1
TOMINA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,43,43
TORO TORO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,4,4
TOTORA(CBBA),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,7,7
TRIGAL,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,1,1
TRINIDAD,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,473,473
TUPIZA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,86,86
TURCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,6,6
UNCIA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,42,42
URIONDO (A. CONCEPCION),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,17,17
URUBICHA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,5,5
UYUNI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,2,2
VALLEGRANDE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,77,77
VIACHA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,16,16
VILLA RIVERO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,1,1
VILLA SERRANO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,59,59
VILLA TUNARI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,37,37
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,3,3
VILLAZON,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,16,16
VINTO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,37,37
VITICHI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,78,78
WALDO BALLIVIAN,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,7,7
WARNES,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,25,25
YACUIBA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,104,104
YAPACANI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,9,9
YUNCHARA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,118,118
ZUDAÑEZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,3,3
ACACIO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,9,9
AIQUILE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,20,20
ALCALA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,1,1
ANDAMARCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,3,3
ANTEQUERA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,5,5
ANZALDO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,2,2
ASCENCION DE GUARAYOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,5,5
ATOCHA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,33,33
AYO AYO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,404,404
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,62,62
AZURDUY,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,7,7
BAURES,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,11,11
BERMEJO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,106,106
BETANZOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,1,1
BOLIVAR,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,103,103
CABEZAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,11,11
CAMARGO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,80,80
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,19,19
CAMIRI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,60,60
CAPINOTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,65,65
CARACOLLO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,70,70
CARANAVI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,76,76
CARAPARI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,4,4
CHALLAPATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,53,53
CHAYANTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,36,36
CHOQUE COTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,22,22
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,4,4
CLIZA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,16,16
COBIJA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,52,52
COCHABAMBA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,1932,1932
COLCAPIRHUA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,16,16
COLLANA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,39,39
COLOMI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,7,7
COLQUECHACA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,12,12
CONCEPCION,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,1,1
CORO CORO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,2,2
COROICO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,3,3
CORQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,5,5
COTAGAITA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,29,29
COTOCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,43,43
CUATRO CAÑADAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,26,26
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,15,15
CUEVO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,4,4
CULPINA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,1,1
CURAHUARA DE CARANGAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,12,12
EL ALTO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,891,891
EL PUENTE(TJA),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,5,5
EL TORNO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,10,10
EL VILLAR,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,4,4
ENTRE RIOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,217,217
ENTRE RIOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,1,1
EUCALIPTUS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,3,3
FERNANDEZ ALONSO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,6,6
GENERAL SAAVEDRA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,6,6
GUANAY,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,30,30
GUAQUI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,10,10
GUAYARAMERIN,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,84,84
GUTIERREZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,189,189
HUACARETA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,18,18
HUANUNI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,32,32
HUARACAJE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,2,2
HUAYLLAMARCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,6,6
INCAHUASI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,2,2
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,9,9
IXIAMAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,1,1
JESUS DE MACHACA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,1,1
LA GUARDIA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,62,62
LA PAZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,1791,1791
LAGUNILLAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,2,2
LAJA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,11,11
LLALLAGUA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,14,14
LURIBAY,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,9,9
MACHACAMARCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,2,2
MAGDALENA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,52,52
MAIRANA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,6,6
MECAPACA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,1,1
MINEROS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,1,1
MIZQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,3,3
MOJOCOYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,3,3
MONTEAGUDO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,3,3
MONTERO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,60,60
MORO MORO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,1,1
MOROCHATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,1,1
OCURI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,1,1
OKINAWA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,12,12
OMEREQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,7,7
ORURO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,548,548
PADCAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,10,10
PADILLA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,193,193
PAILON,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,4,4
PALCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,9,9
PALOS BLANCOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,2,2
PASORAPA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,123,123
PATACAMAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,7,7
PAZÑA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,14,14
POCOATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,95,95
