municipality,group,variable,month,Acciones preventivas,TOTAL
MALLA,consultas odontologicas,acciones preventivas,2006-08-01,2,2
MAPIRI,consultas odontologicas,acciones preventivas,2006-08-01,93,93
MECAPACA,consultas odontologicas,acciones preventivas,2006-08-01,9,9
MIZQUE,consultas odontologicas,acciones preventivas,2006-08-01,195,195
MOCOMOCO,consultas odontologicas,acciones preventivas,2006-08-01,260,260
MOJOCOYA,consultas odontologicas,acciones preventivas,2006-08-01,56,56
MONTEAGUDO,consultas odontologicas,acciones preventivas,2006-08-01,547,547
MONTERO,consultas odontologicas,acciones preventivas,2006-08-01,682,682
MORO MORO,consultas odontologicas,acciones preventivas,2006-08-01,4,4
MOROCHATA,consultas odontologicas,acciones preventivas,2006-08-01,217,217
NACEBE (SANTA ROSA DEL ABUNA),consultas odontologicas,acciones preventivas,2006-08-01,12,12
OCURI,consultas odontologicas,acciones preventivas,2006-08-01,5,5
OKINAWA,consultas odontologicas,acciones preventivas,2006-08-01,11,11
OMEREQUE,consultas odontologicas,acciones preventivas,2006-08-01,58,58
ORURO,consultas odontologicas,acciones preventivas,2006-08-01,3362,3362
PADCAYA,consultas odontologicas,acciones preventivas,2006-08-01,172,172
PADILLA,consultas odontologicas,acciones preventivas,2006-08-01,30,30
PALCA,consultas odontologicas,acciones preventivas,2006-08-01,384,384
PALOS BLANCOS,consultas odontologicas,acciones preventivas,2006-08-01,236,236
PAMPA AULLAGAS,consultas odontologicas,acciones preventivas,2006-08-01,48,48
PAMPA GRANDE,consultas odontologicas,acciones preventivas,2006-08-01,11,11
PAPEL PAMPA,consultas odontologicas,acciones preventivas,2006-08-01,3,3
PASORAPA,consultas odontologicas,acciones preventivas,2006-08-01,97,97
PATACAMAYA,consultas odontologicas,acciones preventivas,2006-08-01,12,12
PAZÑA,consultas odontologicas,acciones preventivas,2006-08-01,67,67
PELECHUCO,consultas odontologicas,acciones preventivas,2006-08-01,39,39
POCOATA,consultas odontologicas,acciones preventivas,2006-08-01,393,393
POCONA,consultas odontologicas,acciones preventivas,2006-08-01,12,12
POJO (CBBA),consultas odontologicas,acciones preventivas,2006-08-01,9,9
POOPO,consultas odontologicas,acciones preventivas,2006-08-01,17,17
PORCO,consultas odontologicas,acciones preventivas,2006-08-01,10,10
POROMA,consultas odontologicas,acciones preventivas,2006-08-01,13,13
PORONGO,consultas odontologicas,acciones preventivas,2006-08-01,648,648
PORTACHUELO,consultas odontologicas,acciones preventivas,2006-08-01,860,860
PORVENIR,consultas odontologicas,acciones preventivas,2006-08-01,16,16
POSTRER VALLE,consultas odontologicas,acciones preventivas,2006-08-01,4,4
POTOSI,consultas odontologicas,acciones preventivas,2006-08-01,667,667
PRESTO,consultas odontologicas,acciones preventivas,2006-08-01,148,148
PUCARA,consultas odontologicas,acciones preventivas,2006-08-01,53,53
PUCARANI,consultas odontologicas,acciones preventivas,2006-08-01,1075,1075
PUERTO ACOSTA,consultas odontologicas,acciones preventivas,2006-08-01,812,812
PUERTO CARABUCO,consultas odontologicas,acciones preventivas,2006-08-01,105,105
PUERTO GONZALO MORENO,consultas odontologicas,acciones preventivas,2006-08-01,23,23
PUERTO PEREZ,consultas odontologicas,acciones preventivas,2006-08-01,612,612
PUERTO QUIJARRO,consultas odontologicas,acciones preventivas,2006-08-01,177,177
PUERTO RICO,consultas odontologicas,acciones preventivas,2006-08-01,133,133
PUERTO SUAREZ,consultas odontologicas,acciones preventivas,2006-08-01,82,82
PUERTO VILLARROEL,consultas odontologicas,acciones preventivas,2006-08-01,76,76
PUNA,consultas odontologicas,acciones preventivas,2006-08-01,560,560
PUNATA,consultas odontologicas,acciones preventivas,2006-08-01,567,567
QUIABAYA,consultas odontologicas,acciones preventivas,2006-08-01,39,39
QUILLACOLLO,consultas odontologicas,acciones preventivas,2006-08-01,103,103
QUIME,consultas odontologicas,acciones preventivas,2006-08-01,47,47
QUIRUSILLAS,consultas odontologicas,acciones preventivas,2006-08-01,36,36
REYES,consultas odontologicas,acciones preventivas,2006-08-01,169,169
RIBERALTA,consultas odontologicas,acciones preventivas,2006-08-01,837,837
ROBORE,consultas odontologicas,acciones preventivas,2006-08-01,458,458
RURRENABAQUE,consultas odontologicas,acciones preventivas,2006-08-01,614,614
SABAYA,consultas odontologicas,acciones preventivas,2006-08-01,70,70
SACABA,consultas odontologicas,acciones preventivas,2006-08-01,339,339
SACACA,consultas odontologicas,acciones preventivas,2006-08-01,17,17
SAIPINA,consultas odontologicas,acciones preventivas,2006-08-01,350,350
SAMAIPATA,consultas odontologicas,acciones preventivas,2006-08-01,17,17
SAN AGUSTIN,consultas odontologicas,acciones preventivas,2006-08-01,2,2
SAN ANDRES,consultas odontologicas,acciones preventivas,2006-08-01,218,218
SAN ANDRES DE MACHACA,consultas odontologicas,acciones preventivas,2006-08-01,26,26
SAN BENITO,consultas odontologicas,acciones preventivas,2006-08-01,46,46
SAN BORJA,consultas odontologicas,acciones preventivas,2006-08-01,34,34
SAN BUENA VENTURA,consultas odontologicas,acciones preventivas,2006-08-01,39,39
SAN CARLOS,consultas odontologicas,acciones preventivas,2006-08-01,329,329
SAN IGNACIO,consultas odontologicas,acciones preventivas,2006-08-01,211,211
SAN IGNACIO DE VELASCO,consultas odontologicas,acciones preventivas,2006-08-01,270,270
SAN JAVIER(BNI),consultas odontologicas,acciones preventivas,2006-08-01,20,20
SAN JAVIER(STC),consultas odontologicas,acciones preventivas,2006-08-01,2,2
SAN JOAQUIN,consultas odontologicas,acciones preventivas,2006-08-01,530,530
SAN JOSE DE CHIQUITOS,consultas odontologicas,acciones preventivas,2006-08-01,24,24
SAN JUAN DE YAPACANI,consultas odontologicas,acciones preventivas,2006-08-01,33,33
SAN JULIAN,consultas odontologicas,acciones preventivas,2006-08-01,56,56
SAN LORENZO(PND),consultas odontologicas,acciones preventivas,2006-08-01,181,181
SAN LORENZO(TJA),consultas odontologicas,acciones preventivas,2006-08-01,533,533
SAN LUCAS,consultas odontologicas,acciones preventivas,2006-08-01,78,78
SAN MATIAS,consultas odontologicas,acciones preventivas,2006-08-01,170,170
SAN PEDRO DE BUENA VISTA,consultas odontologicas,acciones preventivas,2006-08-01,38,38
SAN PEDRO(PND),consultas odontologicas,acciones preventivas,2006-08-01,82,82
SAN RAFAEL,consultas odontologicas,acciones preventivas,2006-08-01,36,36
SAN RAMON,consultas odontologicas,acciones preventivas,2006-08-01,51,51
SAN RAMON,consultas odontologicas,acciones preventivas,2006-08-01,43,43
SANTA ANA,consultas odontologicas,acciones preventivas,2006-08-01,84,84
SANTA CRUZ DE LA SIERRA,consultas odontologicas,acciones preventivas,2006-08-01,9086,9086
SANTA ROSA DEL SARA,consultas odontologicas,acciones preventivas,2006-08-01,746,746
SANTIAGO DE CALLAPA,consultas odontologicas,acciones preventivas,2006-08-01,213,213
SANTIAGO DE HUARI,consultas odontologicas,acciones preventivas,2006-08-01,97,97
SANTIAGO DE MACHACA,consultas odontologicas,acciones preventivas,2006-08-01,141,141
SANTUARIO DE QUILLACAS,consultas odontologicas,acciones preventivas,2006-08-01,24,24
SAPAHAQUI,consultas odontologicas,acciones preventivas,2006-08-01,506,506
SENA,consultas odontologicas,acciones preventivas,2006-08-01,48,48
SICA SICA (VILLA AROMA),consultas odontologicas,acciones preventivas,2006-08-01,728,728
SICAYA,consultas odontologicas,acciones preventivas,2006-08-01,7,7
SIPE SIPE,consultas odontologicas,acciones preventivas,2006-08-01,53,53
SORACACHI,consultas odontologicas,acciones preventivas,2006-08-01,4,4
SORATA,consultas odontologicas,acciones preventivas,2006-08-01,19,19
SUCRE,consultas odontologicas,acciones preventivas,2006-08-01,3643,3643
TACACOMA,consultas odontologicas,acciones preventivas,2006-08-01,39,39
TACOPAYA,consultas odontologicas,acciones preventivas,2006-08-01,11,11
TAHUA,consultas odontologicas,acciones preventivas,2006-08-01,33,33
TAPACARI,consultas odontologicas,acciones preventivas,2006-08-01,10,10
TARABUCO,consultas odontologicas,acciones preventivas,2006-08-01,1120,1120
TARACO,consultas odontologicas,acciones preventivas,2006-08-01,11,11
TARATA,consultas odontologicas,acciones preventivas,2006-08-01,70,70
TARIJA,consultas odontologicas,acciones preventivas,2006-08-01,3583,3583
TARVITA,consultas odontologicas,acciones preventivas,2006-08-01,187,187
TEOPONTE,consultas odontologicas,acciones preventivas,2006-08-01,39,39
TIAWANACU,consultas odontologicas,acciones preventivas,2006-08-01,982,982
TINGUIPAYA,consultas odontologicas,acciones preventivas,2006-08-01,71,71
TIPUANI,consultas odontologicas,acciones preventivas,2006-08-01,1107,1107
TIQUIPAYA,consultas odontologicas,acciones preventivas,2006-08-01,413,413
TIRAQUE (CBBA),consultas odontologicas,acciones preventivas,2006-08-01,1014,1014
TOCO,consultas odontologicas,acciones preventivas,2006-08-01,14,14
TOLATA,consultas odontologicas,acciones preventivas,2006-08-01,147,147
TOLEDO,consultas odontologicas,acciones preventivas,2006-08-01,59,59
TOMINA,consultas odontologicas,acciones preventivas,2006-08-01,149,149
TOTORA(CBBA),consultas odontologicas,acciones preventivas,2006-08-01,1988,1988
TOTORA(ORR),consultas odontologicas,acciones preventivas,2006-08-01,2,2
TRIGAL,consultas odontologicas,acciones preventivas,2006-08-01,155,155
TRINIDAD,consultas odontologicas,acciones preventivas,2006-08-01,1935,1935
TUPIZA,consultas odontologicas,acciones preventivas,2006-08-01,48,48
TURCO,consultas odontologicas,acciones preventivas,2006-08-01,14,14
UMALA,consultas odontologicas,acciones preventivas,2006-08-01,153,153
UNCIA,consultas odontologicas,acciones preventivas,2006-08-01,1403,1403
URIONDO (A. CONCEPCION),consultas odontologicas,acciones preventivas,2006-08-01,1786,1786
UYUNI,consultas odontologicas,acciones preventivas,2006-08-01,1,1
VACAS,consultas odontologicas,acciones preventivas,2006-08-01,118,118
VALLEGRANDE,consultas odontologicas,acciones preventivas,2006-08-01,9,9
VIACHA,consultas odontologicas,acciones preventivas,2006-08-01,908,908
VILLA MONTES,consultas odontologicas,acciones preventivas,2006-08-01,1312,1312
VILLA NUEVA (LOMA ALTA),consultas odontologicas,acciones preventivas,2006-08-01,4,4
VILLA RIVERO,consultas odontologicas,acciones preventivas,2006-08-01,288,288
VILLA SERRANO,consultas odontologicas,acciones preventivas,2006-08-01,36,36
VILLA TUNARI,consultas odontologicas,acciones preventivas,2006-08-01,475,475
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,acciones preventivas,2006-08-01,48,48
VILLAZON,consultas odontologicas,acciones preventivas,2006-08-01,100,100
VINTO,consultas odontologicas,acciones preventivas,2006-08-01,219,219
VITICHI,consultas odontologicas,acciones preventivas,2006-08-01,43,43
WALDO BALLIVIAN,consultas odontologicas,acciones preventivas,2006-08-01,2,2
WARNES,consultas odontologicas,acciones preventivas,2006-08-01,186,186
YACO,consultas odontologicas,acciones preventivas,2006-08-01,4,4
YACUIBA,consultas odontologicas,acciones preventivas,2006-08-01,910,910
YAMPARAEZ,consultas odontologicas,acciones preventivas,2006-08-01,94,94
YANACACHI,consultas odontologicas,acciones preventivas,2006-08-01,85,85
YAPACANI,consultas odontologicas,acciones preventivas,2006-08-01,5,5
YOTALA,consultas odontologicas,acciones preventivas,2006-08-01,83,83
YUNCHARA,consultas odontologicas,acciones preventivas,2006-08-01,114,114
ZUDAÑEZ,consultas odontologicas,acciones preventivas,2006-08-01,87,87
ACACIO,consultas odontologicas,acciones preventivas,2006-09-01,3,3
ACHACACHI,consultas odontologicas,acciones preventivas,2006-09-01,828,828
ACHOCALLA,consultas odontologicas,acciones preventivas,2006-09-01,30,30
AIQUILE,consultas odontologicas,acciones preventivas,2006-09-01,1117,1117
ALCALA,consultas odontologicas,acciones preventivas,2006-09-01,231,231
ANCORAIMES,consultas odontologicas,acciones preventivas,2006-09-01,362,362
ANDAMARCA,consultas odontologicas,acciones preventivas,2006-09-01,10,10
ANZALDO,consultas odontologicas,acciones preventivas,2006-09-01,37,37
APOLO,consultas odontologicas,acciones preventivas,2006-09-01,21,21
ARANI,consultas odontologicas,acciones preventivas,2006-09-01,45,45
ARBIETO,consultas odontologicas,acciones preventivas,2006-09-01,184,184
ARQUE,consultas odontologicas,acciones preventivas,2006-09-01,49,49
ASCENCION DE GUARAYOS,consultas odontologicas,acciones preventivas,2006-09-01,8,8
ATOCHA,consultas odontologicas,acciones preventivas,2006-09-01,173,173
AYATA,consultas odontologicas,acciones preventivas,2006-09-01,496,496
AYO AYO,consultas odontologicas,acciones preventivas,2006-09-01,328,328
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,acciones preventivas,2006-09-01,211,211
AZURDUY,consultas odontologicas,acciones preventivas,2006-09-01,135,135
BATALLAS,consultas odontologicas,acciones preventivas,2006-09-01,284,284
BELLA FLOR,consultas odontologicas,acciones preventivas,2006-09-01,21,21
BERMEJO,consultas odontologicas,acciones preventivas,2006-09-01,337,337
BOLIVAR,consultas odontologicas,acciones preventivas,2006-09-01,69,69
BOYUIBE,consultas odontologicas,acciones preventivas,2006-09-01,355,355
CABEZAS,consultas odontologicas,acciones preventivas,2006-09-01,62,62
CAIROMA,consultas odontologicas,acciones preventivas,2006-09-01,108,108
"CAIZA ""D""",consultas odontologicas,acciones preventivas,2006-09-01,212,212
CAJUATA,consultas odontologicas,acciones preventivas,2006-09-01,8,8
CALACOTO,consultas odontologicas,acciones preventivas,2006-09-01,115,115
CALAMARCA,consultas odontologicas,acciones preventivas,2006-09-01,63,63
CAMARGO,consultas odontologicas,acciones preventivas,2006-09-01,408,408
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,acciones preventivas,2006-09-01,27,27
CAMIRI,consultas odontologicas,acciones preventivas,2006-09-01,1560,1560
CAPINOTA,consultas odontologicas,acciones preventivas,2006-09-01,67,67
CAQUIAVIRI,consultas odontologicas,acciones preventivas,2006-09-01,73,73
CARACOLLO,consultas odontologicas,acciones preventivas,2006-09-01,361,361
CARANAVI,consultas odontologicas,acciones preventivas,2006-09-01,174,174
CARAPARI,consultas odontologicas,acciones preventivas,2006-09-01,293,293
CARIPUYO,consultas odontologicas,acciones preventivas,2006-09-01,34,34
CARMEN RIVERO TORREZ,consultas odontologicas,acciones preventivas,2006-09-01,8,8
CHALLAPATA,consultas odontologicas,acciones preventivas,2006-09-01,135,135
CHARAGUA,consultas odontologicas,acciones preventivas,2006-09-01,57,57
CHAYANTA,consultas odontologicas,acciones preventivas,2006-09-01,80,80
CHIMORE,consultas odontologicas,acciones preventivas,2006-09-01,115,115
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,acciones preventivas,2006-09-01,118,118
CHUMA,consultas odontologicas,acciones preventivas,2006-09-01,53,53
CLIZA,consultas odontologicas,acciones preventivas,2006-09-01,745,745
COBIJA,consultas odontologicas,acciones preventivas,2006-09-01,340,340
COCHABAMBA,consultas odontologicas,acciones preventivas,2006-09-01,8851,8851
COLCAPIRHUA,consultas odontologicas,acciones preventivas,2006-09-01,10,10
"COLCHA ""K""",consultas odontologicas,acciones preventivas,2006-09-01,26,26
COLOMI,consultas odontologicas,acciones preventivas,2006-09-01,845,845
COLPA BELGICA,consultas odontologicas,acciones preventivas,2006-09-01,200,200
COLQUECHACA,consultas odontologicas,acciones preventivas,2006-09-01,2,2
COLQUIRI,consultas odontologicas,acciones preventivas,2006-09-01,350,350
COMARAPA,consultas odontologicas,acciones preventivas,2006-09-01,295,295
COPACABANA,consultas odontologicas,acciones preventivas,2006-09-01,121,121
CORIPATA,consultas odontologicas,acciones preventivas,2006-09-01,29,29
CORO CORO,consultas odontologicas,acciones preventivas,2006-09-01,3,3
COROICO,consultas odontologicas,acciones preventivas,2006-09-01,57,57
CORQUE,consultas odontologicas,acciones preventivas,2006-09-01,40,40
COTAGAITA,consultas odontologicas,acciones preventivas,2006-09-01,61,61
COTOCA,consultas odontologicas,acciones preventivas,2006-09-01,302,302
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,acciones preventivas,2006-09-01,15,15
CUEVO,consultas odontologicas,acciones preventivas,2006-09-01,42,42
CULPINA,consultas odontologicas,acciones preventivas,2006-09-01,199,199
CURAHUARA DE CARANGAS,consultas odontologicas,acciones preventivas,2006-09-01,51,51
CURVA,consultas odontologicas,acciones preventivas,2006-09-01,214,214
DESAGUADERO,consultas odontologicas,acciones preventivas,2006-09-01,52,52
EL ALTO,consultas odontologicas,acciones preventivas,2006-09-01,4429,4429
EL PUENTE(TJA),consultas odontologicas,acciones preventivas,2006-09-01,40,40
EL TORNO,consultas odontologicas,acciones preventivas,2006-09-01,27,27
EL VILLAR,consultas odontologicas,acciones preventivas,2006-09-01,48,48
ENTRE RIOS,consultas odontologicas,acciones preventivas,2006-09-01,302,302
ENTRE RIOS,consultas odontologicas,acciones preventivas,2006-09-01,198,198
EUCALIPTUS,consultas odontologicas,acciones preventivas,2006-09-01,18,18
EUREKA (SANTOS MERCADO),consultas odontologicas,acciones preventivas,2006-09-01,136,136
EXALTACION,consultas odontologicas,acciones preventivas,2006-09-01,23,23
FERNANDEZ ALONSO,consultas odontologicas,acciones preventivas,2006-09-01,2,2
FILADELFIA,consultas odontologicas,acciones preventivas,2006-09-01,38,38
GENERAL SAAVEDRA,consultas odontologicas,acciones preventivas,2006-09-01,359,359
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,acciones preventivas,2006-09-01,711,711
GUANAY,consultas odontologicas,acciones preventivas,2006-09-01,15,15
