municipality,group,variable,month,Consultas nuevas en personas de 5 años y más,TOTAL
INCAHUASI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,109,109
INQUISIVI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,192,192
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,180,180
IXIAMAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,216,216
JESUS DE MACHACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,127,127
LA ASUNTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,94,94
LA GUARDIA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,990,990
LA PAZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,13149,13149
LAGUNILLAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,189,189
LAJA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,150,150
LLALLAGUA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,313,313
LLICA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,40,40
LORETO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,21,21
LURIBAY,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,73,73
MACHACAMARCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,126,126
MAGDALENA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,38,38
MAIRANA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,117,117
MAPIRI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,267,267
MECAPACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,87,87
MIZQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,10,10
MOCOMOCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,138,138
MOJOCOYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,113,113
MONTEAGUDO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,181,181
MONTERO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,895,895
MORO MORO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,42,42
MOROCHATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,5,5
NACEBE (SANTA ROSA DEL ABUNA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,69,69
OCURI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,84,84
OKINAWA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,126,126
OMEREQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,73,73
ORURO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,5164,5164
PADCAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,302,302
PADILLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,264,264
PAILON,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,134,134
PALCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,85,85
PALOS BLANCOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,202,202
PAMPA AULLAGAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,41,41
PAMPA GRANDE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,139,139
PAPEL PAMPA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,33,33
PASORAPA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,43,43
PATACAMAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,51,51
PAZÑA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,123,123
POCOATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,175,175
POJO (CBBA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,159,159
POOPO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,156,156
PORCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,20,20
POROMA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,399,399
PORONGO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,146,146
PORTACHUELO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,638,638
PORVENIR,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,80,80
POSTRER VALLE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,23,23
POTOSI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,1678,1678
PRESTO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,246,246
PUCARA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,54,54
PUCARANI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,205,205
PUERTO ACOSTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,300,300
PUERTO CARABUCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,312,312
PUERTO GONZALO MORENO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,59,59
PUERTO PEREZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,25,25
PUERTO QUIJARRO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,543,543
PUERTO RICO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,152,152
PUERTO SILES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,96,96
PUERTO SUAREZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,209,209
PUERTO VILLARROEL,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,242,242
PUNA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,502,502
PUNATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,352,352
QUILLACOLLO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,387,387
QUIME,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,293,293
QUIRUSILLAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,94,94
RAVELO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,35,35
REYES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,102,102
RIBERALTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,1636,1636
ROBORE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,174,174
RURRENABAQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,282,282
SABAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,25,25
SACABA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,591,591
SACACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,43,43
SAIPINA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,213,213
SALINAS DE GARCI MENDOZA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,329,329
SAMAIPATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,96,96
SAN AGUSTIN,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,54,54
SAN ANDRES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,343,343
SAN ANDRES DE MACHACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,65,65
SAN ANTONIO DE LOMERIO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,44,44
SAN BENITO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,95,95
SAN BORJA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,129,129
SAN BUENA VENTURA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,97,97
SAN CARLOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,195,195
SAN IGNACIO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,144,144
SAN IGNACIO DE VELASCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,433,433
SAN JAVIER(BNI),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,69,69
SAN JOAQUIN,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,239,239
SAN JOSE DE CHIQUITOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,84,84
SAN JUAN DE YAPACANI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,34,34
SAN JULIAN,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,243,243
SAN LORENZO(PND),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,206,206
SAN LORENZO(TJA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,1241,1241
SAN LUCAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,242,242
SAN MATIAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,295,295
SAN MIGUEL DE VELASCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,110,110
SAN PEDRO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,74,74
SAN PEDRO DE BUENA VISTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,92,92
SAN PEDRO DE TIQUINA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,25,25
SAN PEDRO(PND),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,15,15
SAN RAFAEL,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,77,77
SAN RAMON,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,403,403
SAN RAMON,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,180,180
SANTA ANA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,84,84
SANTA CRUZ DE LA SIERRA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,7956,7956
SANTA ROSA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,75,75
SANTA ROSA DEL SARA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,1218,1218
SANTIAGO DE CALLAPA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,15,15
SANTIAGO DE HUARI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,237,237
SANTIAGO DE MACHACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,247,247
SANTIVAÑES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,72,72
SANTUARIO DE QUILLACAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,98,98
SAPAHAQUI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,588,588
SENA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,276,276
SICA SICA (VILLA AROMA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,84,84
SICAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,4,4
SIPE SIPE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,158,158
SOPACHUY,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,177,177
SORACACHI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,22,22
SORATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,3,3
SUCRE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,4090,4090
TACACOMA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,137,137
TACOPAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,78,78
TAHUA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,36,36
TAPACARI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,127,127
TARABUCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,443,443
TARACO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,36,36
TARATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,88,88
TARIJA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,1050,1050
TARVITA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,101,101
TEOPONTE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,32,32
TIAWANACU,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,125,125
TIPUANI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,175,175
TIQUIPAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,247,247
TIRAQUE (CBBA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,620,620
TOCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,48,48
TOLATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,49,49
TOLEDO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,151,151
TOMAVE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,24,24
TOMINA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,96,96
TORO TORO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,38,38
TOTORA(CBBA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,52,52
TOTORA(ORR),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,18,18
TRIGAL,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,13,13
TRINIDAD,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,1359,1359
TUPIZA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,361,361
TURCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,57,57
UMALA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,11,11
UNCIA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,210,210
URIONDO (A. CONCEPCION),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,712,712
URUBICHA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,336,336
UYUNI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,262,262
VACAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,28,28
VALLEGRANDE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,2311,2311
VIACHA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,595,595
VILA VILA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,1,1
VILLA MONTES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,279,279
VILLA NUEVA (LOMA ALTA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,163,163
VILLA RIVERO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,55,55
VILLA SERRANO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,75,75
VILLA TUNARI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,511,511
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,419,419
VILLAZON,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,501,501
VINTO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,182,182
VITICHI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,36,36
WARNES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,453,453
YACO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,13,13
YACUIBA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,504,504
YAMPARAEZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,273,273
YANACACHI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,43,43
