municipality,group,variable,month,Consultas nuevas en menores de 5 años,TOTAL
DESAGUADERO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,49,49
EL ALTO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,2509,2509
EL PUENTE(STC),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,4,4
EL PUENTE(TJA),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,15,15
EL TORNO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,45,45
EL VILLAR,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,158,158
ENTRE RIOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,104,104
ENTRE RIOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,63,63
EUCALIPTUS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,26,26
EUREKA (SANTOS MERCADO),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,37,37
FERNANDEZ ALONSO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,50,50
FILADELFIA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,26,26
GENERAL SAAVEDRA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,151,151
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,32,32
GUANAY,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,49,49
GUAQUI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,44,44
GUAYARAMERIN,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,135,135
GUTIERREZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,86,86
HUACARETA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,117,117
HUACHACALLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,9,9
HUANUNI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,63,63
HUARACAJE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,20,20
HUAYLLAMARCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,20,20
ICHOCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,112,112
ICLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,432,432
INCAHUASI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,395,395
INGAVI (HUMAITA),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,15,15
INQUISIVI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,47,47
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,40,40
IXIAMAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,81,81
JESUS DE MACHACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,30,30
LA ASUNTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,5,5
LA GUARDIA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,120,120
LA PAZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,4173,4173
LAGUNILLAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,58,58
LAJA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,45,45
LICOMA PAMPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,11,11
LLALLAGUA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,148,148
LLICA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,6,6
LURIBAY,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,64,64
MACHACAMARCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,3,3
MAGDALENA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,14,14
MAIRANA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,65,65
MALLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,5,5
MAPIRI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,166,166
MECAPACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,14,14
MINEROS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,19,19
MIZQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,51,51
MOCOMOCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,140,140
MOJOCOYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,53,53
MONTEAGUDO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,129,129
MONTERO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,146,146
MORO MORO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,13,13
MOROCHATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,84,84
NACEBE (SANTA ROSA DEL ABUNA),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,23,23
OCURI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,20,20
OKINAWA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,34,34
OMEREQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,51,51
ORURO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,1588,1588
PADCAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,111,111
PADILLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,14,14
PAILON,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,45,45
PALCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,142,142
PALOS BLANCOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,236,236
PAMPA AULLAGAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,52,52
PAMPA GRANDE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,73,73
PAPEL PAMPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,5,5
PASORAPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,40,40
PATACAMAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,20,20
PAZÑA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,27,27
PELECHUCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,21,21
POCOATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,15,15
POCONA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,12,12
POJO (CBBA),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,20,20
POOPO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,33,33
PORCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,10,10
POROMA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,7,7
PORONGO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,85,85
PORTACHUELO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,20,20
PORVENIR,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,21,21
POSTRER VALLE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,17,17
POTOSI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,453,453
PRESTO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,133,133
PUCARA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,75,75
PUCARANI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,40,40
PUERTO ACOSTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,105,105
PUERTO CARABUCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,34,34
PUERTO GONZALO MORENO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,18,18
PUERTO PEREZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,1,1
PUERTO QUIJARRO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,65,65
PUERTO RICO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,109,109
PUERTO SUAREZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,93,93
PUERTO VILLARROEL,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,111,111
PUNA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,302,302
PUNATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,118,118
QUIABAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,39,39
QUILLACOLLO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,669,669
QUIME,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,159,159
QUIRUSILLAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,38,38
RAVELO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,8,8
REYES,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,88,88
RIBERALTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,350,350
ROBORE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,124,124
RURRENABAQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,34,34
SABAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,16,16
SACABA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,477,477
SACACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,70,70
SAIPINA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,96,96
SALINAS DE GARCI MENDOZA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,30,30
SAMAIPATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,118,118
SAN AGUSTIN,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,31,31
SAN ANDRES,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,122,122
SAN ANDRES DE MACHACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,60,60
SAN BENITO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,60,60
SAN BORJA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,47,47
SAN BUENA VENTURA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,62,62
SAN CARLOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,43,43
SAN IGNACIO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,113,113
SAN IGNACIO DE VELASCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,30,30
SAN JAVIER(BNI),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,36,36
SAN JAVIER(STC),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,10,10
SAN JOAQUIN,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,46,46
SAN JOSE DE CHIQUITOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,23,23
SAN JUAN DE YAPACANI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,46,46
SAN JULIAN,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,27,27
SAN LORENZO(PND),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,101,101
SAN LORENZO(TJA),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,246,246
SAN LUCAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,67,67
SAN MATIAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,67,67
SAN MIGUEL DE VELASCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,2,2
SAN PEDRO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,2,2
SAN PEDRO DE BUENA VISTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,24,24
SAN PEDRO DE TIQUINA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,2,2
SAN PEDRO(PND),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,49,49
SAN RAFAEL,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,35,35
SAN RAMON,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,18,18
SAN RAMON,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,87,87
SANTA ANA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,7,7
SANTA CRUZ DE LA SIERRA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,7030,7030
SANTA ROSA DEL SARA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,165,165
SANTIAGO DE CALLAPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,33,33
SANTIAGO DE HUARI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,107,107
SANTIAGO DE MACHACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,8,8
SANTIVAÑES,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,4,4
SANTUARIO DE QUILLACAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,18,18
SAPAHAQUI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,177,177
SENA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,37,37
SICA SICA (VILLA AROMA),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,47,47
SICAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,4,4
SIPE SIPE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,25,25
SOPACHUY,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,2,2
SORACACHI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,1,1
SORATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,14,14
SUCRE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,826,826
TACACOMA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,51,51
TACOPAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,7,7
TAHUA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,11,11
TAPACARI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,13,13
TARABUCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,404,404
TARACO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,12,12
TARATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,38,38
TARIJA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,430,430
TARVITA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,190,190
TEOPONTE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,111,111
TIAWANACU,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,13,13
TINGUIPAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,101,101
TIPUANI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,70,70
TIQUIPAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,471,471
TIRAQUE (CBBA),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,152,152
TOCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,30,30
TOLATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,103,103
TOLEDO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,28,28
TOMAVE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,2,2
TOMINA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,16,16
TORO TORO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,9,9
TOTORA(CBBA),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,15,15
TOTORA(ORR),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,4,4
TRIGAL,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,27,27
TRINIDAD,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,567,567
TUPIZA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,86,86
TURCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,10,10
UMALA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,93,93
UNCIA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,42,42
URIONDO (A. CONCEPCION),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,19,19
UYUNI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,15,15
VACAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,98,98
VALLEGRANDE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,92,92
VIACHA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,121,121
VILLA MONTES,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,33,33
VILLA RIVERO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,48,48
VILLA SERRANO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,12,12
VILLA TUNARI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,424,424
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,24,24
VILLAZON,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,119,119
VINTO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,48,48
