,group,variable,month,ANTIROTAVIRUS 1RA. DOSIS,ANTIROTAVIRUS 1RA. DOSIS,ANTIROTAVIRUS 1RA. DOSIS,ANTIROTAVIRUS 1RA. DOSIS,TOTALES,TOTALES,TOTALES
OCURI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,11.0,30.0,0.0,0.0,11.0,30.0,41.0
OKINAWA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,12.0,1.0,0.0,0.0,12.0,1.0,13.0
OMEREQUE,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,3.0,8.0,0.0,0.0,3.0,8.0,11.0
ORURO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,593.0,2.0,0.0,0.0,593.0,2.0,595.0
PADCAYA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,17.0,6.0,0.0,0.0,17.0,6.0,23.0
PADILLA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,13.0,11.0,0.0,0.0,13.0,11.0,24.0
PAILON,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,36.0,1.0,0.0,0.0,36.0,1.0,37.0
PALCA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,6.0,13.0,0.0,0.0,6.0,13.0,19.0
PALOS BLANCOS,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,22.0,2.0,0.0,0.0,22.0,2.0,24.0
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,4.0,2.0,0.0,0.0,4.0,2.0,6.0
PAMPA GRANDE,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,12.0,4.0,0.0,0.0,12.0,4.0,16.0
PAPEL PAMPA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
PASORAPA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,9.0,0.0,0.0,0.0,9.0,0.0,9.0
PATACAMAYA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,6.0,20.0,0.0,0.0,6.0,20.0,26.0
PAZÑA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,7.0,1.0,0.0,0.0,7.0,1.0,8.0
PELECHUCO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,3.0,7.0,0.0,0.0,3.0,7.0,10.0
POCOATA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,12.0,52.0,0.0,0.0,12.0,52.0,64.0
POCONA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,7.0,4.0,0.0,0.0,7.0,4.0,11.0
POJO (CBBA),vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,27.0,8.0,0.0,0.0,27.0,8.0,35.0
POOPO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,5.0,1.0,0.0,0.0,5.0,1.0,6.0
PORCO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,9.0,0.0,0.0,0.0,9.0,0.0,9.0
POROMA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,3.0,7.0,0.0,0.0,3.0,7.0,10.0
PORONGO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,7.0,0.0,0.0,0.0,7.0,0.0,7.0
PORTACHUELO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,23.0,2.0,0.0,0.0,23.0,2.0,25.0
PORVENIR,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
POSTRER VALLE,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,6.0,1.0,0.0,0.0,6.0,1.0,7.0
POTOSI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,27.0,2.0,0.0,0.0,27.0,2.0,29.0
PRESTO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,1.0,15.0,0.0,0.0,1.0,15.0,16.0
PUCARA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
PUCARANI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,22.0,4.0,0.0,0.0,22.0,4.0,26.0
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,3.0,0.0,0.0,0.0,3.0,0.0,3.0
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,5.0,13.0,0.0,0.0,5.0,13.0,18.0
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,3.0,7.0,0.0,0.0,3.0,7.0,10.0
PUERTO PEREZ,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,0.0,7.0,0.0,0.0,0.0,7.0,7.0
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,19.0,4.0,0.0,0.0,19.0,4.0,23.0
PUERTO RICO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,14.0,0.0,0.0,0.0,14.0,0.0,14.0
PUERTO SILES,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,2.0,0.0,0.0,0.0,2.0,0.0,2.0
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,27.0,4.0,0.0,0.0,27.0,4.0,31.0
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,104.0,10.0,0.0,0.0,104.0,10.0,114.0
PUNA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,15.0,36.0,0.0,0.0,15.0,36.0,51.0
PUNATA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,40.0,2.0,0.0,0.0,40.0,2.0,42.0
QUIABAYA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,2.0,7.0,0.0,0.0,2.0,7.0,9.0
QUILLACOLLO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,204.0,1.0,0.0,0.0,204.0,1.0,205.0
QUIME,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
QUIRUSILLAS,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,4.0,2.0,0.0,0.0,4.0,2.0,6.0
RAVELO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,9.0,31.0,0.0,0.0,9.0,31.0,40.0
REYES,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,17.0,0.0,0.0,0.0,17.0,0.0,17.0
RIBERALTA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,5.0,1.0,0.0,0.0,5.0,1.0,6.0
ROBORE,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,42.0,4.0,0.0,0.0,42.0,4.0,46.0
RURRENABAQUE,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
SABAYA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,2.0,0.0,0.0,0.0,2.0,0.0,2.0
SACABA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,172.0,22.0,0.0,0.0,172.0,22.0,194.0
SACABAMBA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,1.0,4.0,0.0,0.0,1.0,4.0,5.0
SACACA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,13.0,18.0,0.0,0.0,13.0,18.0,31.0
SAIPINA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,10.0,2.0,0.0,0.0,10.0,2.0,12.0
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,6.0,6.0,0.0,0.0,6.0,6.0,12.0
SAMAIPATA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,8.0,1.0,0.0,0.0,8.0,1.0,9.0
SAN ANDRES,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,3.0,9.0,0.0,0.0,3.0,9.0,12.0
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,2.0,6.0,0.0,0.0,2.0,6.0,8.0
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,9.0,1.0,0.0,0.0,9.0,1.0,10.0
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,4.0,5.0,0.0,0.0,4.0,5.0,9.0
SAN BENITO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,21.0,3.0,0.0,0.0,21.0,3.0,24.0
SAN BORJA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,11.0,0.0,0.0,0.0,11.0,0.0,11.0
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,11.0,9.0,0.0,0.0,11.0,9.0,20.0
SAN CARLOS,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,26.0,0.0,0.0,0.0,26.0,0.0,26.0
SAN IGNACIO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,8.0,0.0,0.0,0.0,8.0,0.0,8.0
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,78.0,16.0,0.0,0.0,78.0,16.0,94.0
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,6.0,0.0,0.0,0.0,6.0,0.0,6.0
SAN JOAQUIN,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,4.0,0.0,0.0,0.0,4.0,0.0,4.0
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,22.0,23.0,0.0,0.0,22.0,23.0,45.0
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,7.0,0.0,0.0,0.0,7.0,0.0,7.0
SAN JULIAN,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,49.0,68.0,0.0,0.0,49.0,68.0,117.0
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,11.0,18.0,0.0,0.0,11.0,18.0,29.0
SAN LUCAS,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,5.0,10.0,0.0,0.0,5.0,10.0,15.0
SAN MATIAS,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,30.0,12.0,0.0,0.0,30.0,12.0,42.0
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,26.0,4.0,0.0,0.0,26.0,4.0,30.0
SAN PEDRO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,29.0,0.0,0.0,0.0,29.0,0.0,29.0
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,12.0,72.0,0.0,0.0,12.0,72.0,84.0
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,3.0,7.0,0.0,0.0,3.0,7.0,10.0
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,4.0,0.0,0.0,0.0,4.0,0.0,4.0
SAN RAFAEL,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,7.0,1.0,0.0,0.0,7.0,1.0,8.0
SAN RAMON,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,2.0,0.0,0.0,0.0,2.0,0.0,2.0
SAN RAMON,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,4.0,0.0,0.0,0.0,4.0,0.0,4.0
SANTA ANA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,24.0,7.0,0.0,0.0,24.0,7.0,31.0
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,532.0,26.0,0.0,0.0,532.0,26.0,558.0
SANTA ROSA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,13.0,0.0,0.0,0.0,13.0,0.0,13.0
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,18.0,4.0,0.0,0.0,18.0,4.0,22.0
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,0.0,9.0,0.0,0.0,0.0,9.0,9.0
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,6.0,8.0,0.0,0.0,6.0,8.0,14.0
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,0.0,5.0,0.0,0.0,0.0,5.0,5.0
SANTIVAÑES,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,3.0,1.0,0.0,0.0,3.0,1.0,4.0
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,3.0,2.0,0.0,0.0,3.0,2.0,5.0
SAPAHAQUI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
SENA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,10.0,2.0,0.0,0.0,10.0,2.0,12.0
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,9.0,25.0,0.0,0.0,9.0,25.0,34.0
SICAYA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,2.0,0.0,0.0,0.0,2.0,0.0,2.0
SIPE SIPE,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,53.0,0.0,0.0,0.0,53.0,0.0,53.0
SORACACHI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,7.0,11.0,0.0,0.0,7.0,11.0,18.0
SORATA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,10.0,30.0,0.0,0.0,10.0,30.0,40.0
SUCRE,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,367.0,21.0,0.0,0.0,367.0,21.0,388.0
TACACHI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
TACACOMA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,3.0,1.0,0.0,0.0,3.0,1.0,4.0
TACOBAMBA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,6.0,18.0,0.0,0.0,6.0,18.0,24.0
TACOPAYA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,10.0,16.0,0.0,0.0,10.0,16.0,26.0
TAPACARI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,43.0,24.0,0.0,0.0,43.0,24.0,67.0
TARABUCO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,14.0,12.0,0.0,0.0,14.0,12.0,26.0
TARACO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,7.0,3.0,0.0,0.0,7.0,3.0,10.0
TARATA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,11.0,4.0,0.0,0.0,11.0,4.0,15.0
TARIJA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,56.0,9.0,0.0,0.0,56.0,9.0,65.0
TARVITA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,6.0,7.0,0.0,0.0,6.0,7.0,13.0
TEOPONTE,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,1.0,2.0,0.0,0.0,1.0,2.0,3.0
TIAWANACU,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,0.0,9.0,0.0,0.0,0.0,9.0,9.0
TINGUIPAYA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,10.0,18.0,0.0,0.0,10.0,18.0,28.0
TIPUANI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,7.0,1.0,0.0,0.0,7.0,1.0,8.0
TIQUIPAYA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,87.0,3.0,0.0,0.0,87.0,3.0,90.0
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,88.0,3.0,0.0,0.0,88.0,3.0,91.0
TOCO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,12.0,0.0,0.0,0.0,12.0,0.0,12.0
TODOS SANTOS,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
TOLATA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,8.0,1.0,0.0,0.0,8.0,1.0,9.0
TOLEDO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,3.0,2.0,0.0,0.0,3.0,2.0,5.0
TOMAVE,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,5.0,5.0,0.0,0.0,5.0,5.0,10.0
TOMINA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,9.0,10.0,0.0,0.0,9.0,10.0,19.0
TORO TORO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,5.0,27.0,0.0,0.0,5.0,27.0,32.0
TOTORA(CBBA),vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,17.0,3.0,0.0,0.0,17.0,3.0,20.0
TOTORA(ORR),vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,1.0,2.0,0.0,0.0,1.0,2.0,3.0
TRIGAL,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
TRINIDAD,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,6.0,0.0,0.0,0.0,6.0,0.0,6.0
TUPIZA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,2.0,2.0,0.0,0.0,2.0,2.0,4.0
TURCO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,5.0,3.0,0.0,0.0,5.0,3.0,8.0
UMALA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,0.0,11.0,0.0,0.0,0.0,11.0,11.0
UNCIA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,14.0,19.0,0.0,0.0,14.0,19.0,33.0
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,13.0,3.0,0.0,0.0,13.0,3.0,16.0
URUBICHA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,1.0,5.0,0.0,0.0,1.0,5.0,6.0
UYUNI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,21.0,1.0,0.0,0.0,21.0,1.0,22.0
VACAS,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,10.0,17.0,0.0,0.0,10.0,17.0,27.0
VALLEGRANDE,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,19.0,3.0,0.0,0.0,19.0,3.0,22.0
VIACHA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,41.0,16.0,0.0,0.0,41.0,16.0,57.0
VILA VILA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
VILLA MONTES,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,25.0,0.0,0.0,0.0,25.0,0.0,25.0
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,2.0,0.0,0.0,0.0,2.0,0.0,2.0
VILLA RIVERO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,6.0,1.0,0.0,0.0,6.0,1.0,7.0
VILLA SERRANO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,13.0,4.0,0.0,0.0,13.0,4.0,17.0
VILLA TUNARI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,150.0,15.0,0.0,0.0,150.0,15.0,165.0
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,8.0,2.0,0.0,0.0,8.0,2.0,10.0
VILLAZON,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,34.0,3.0,0.0,0.0,34.0,3.0,37.0
VINTO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,67.0,2.0,0.0,0.0,67.0,2.0,69.0
VITICHI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,5.0,7.0,0.0,0.0,5.0,7.0,12.0
WARNES,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,49.0,10.0,0.0,0.0,49.0,10.0,59.0
YACO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,4.0,10.0,0.0,0.0,4.0,10.0,14.0
YACUIBA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,116.0,13.0,0.0,0.0,116.0,13.0,129.0
YAMPARAEZ,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,4.0,4.0,0.0,0.0,4.0,4.0,8.0
YANACACHI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,5.0,2.0,0.0,0.0,5.0,2.0,7.0
YAPACANI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,7.0,0.0,0.0,0.0,7.0,0.0,7.0
YOCALLA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,2.0,12.0,0.0,0.0,2.0,12.0,14.0
YOTALA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,7.0,2.0,0.0,0.0,7.0,2.0,9.0
YUNCHARA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,2.0,5.0,0.0,0.0,2.0,5.0,7.0
ZUDAÑEZ,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
ACACIO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,2.0,7.0,0.0,0.0,2.0,7.0,9.0
ACHACACHI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,24.0,29.0,0.0,0.0,24.0,29.0,53.0
ACHOCALLA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,4.0,0.0,0.0,0.0,4.0,0.0,4.0
AIQUILE,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,24.0,17.0,0.0,0.0,24.0,17.0,41.0
ALALAY,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,0.0,17.0,0.0,0.0,0.0,17.0,17.0
ALCALA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,8.0,2.0,0.0,0.0,8.0,2.0,10.0
ANCORAIMES,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,5.0,5.0,0.0,0.0,5.0,5.0,10.0
ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
ANTEQUERA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,5.0,0.0,0.0,0.0,5.0,0.0,5.0
ANZALDO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,3.0,16.0,0.0,0.0,3.0,16.0,19.0
APOLO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,8.0,4.0,0.0,0.0,8.0,4.0,12.0
ARAMPAMPA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,3.0,14.0,0.0,0.0,3.0,14.0,17.0
ARANI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,10.0,7.0,0.0,0.0,10.0,7.0,17.0
ARBIETO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,7.0,11.0,0.0,0.0,7.0,11.0,18.0
ARQUE,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,13.0,3.0,0.0,0.0,13.0,3.0,16.0
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,59.0,5.0,0.0,0.0,59.0,5.0,64.0
ATOCHA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,2.0,1.0,0.0,0.0,2.0,1.0,3.0
AUCAPATA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,1.0,2.0,0.0,0.0,1.0,2.0,3.0
AYATA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,1.0,15.0,0.0,0.0,1.0,15.0,16.0
AYO AYO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,24.0,16.0,0.0,0.0,24.0,16.0,40.0
AZURDUY,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,5.0,0.0,0.0,0.0,5.0,0.0,5.0
BATALLAS,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,5.0,1.0,0.0,0.0,5.0,1.0,6.0
BAURES,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,10.0,0.0,0.0,0.0,10.0,0.0,10.0
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-12-01,1.0,2.0,0.0,0.0,1.0,2.0,3.0
