,group,variable,month,ANTIROTAVIRUS 2RA. DOSIS,ANTIROTAVIRUS 2RA. DOSIS,ANTIROTAVIRUS 2RA. DOSIS,ANTIROTAVIRUS 2RA. DOSIS,TOTALES,TOTALES,TOTALES
RAVELO,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,6.0,26.0,0.0,0.0,6.0,26.0,32.0
REYES,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,9.0,0.0,0.0,0.0,9.0,0.0,9.0
RIBERALTA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,20.0,6.0,0.0,0.0,20.0,6.0,26.0
ROBORE,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,11.0,0.0,0.0,0.0,11.0,0.0,11.0
RURRENABAQUE,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,10.0,0.0,0.0,0.0,10.0,0.0,10.0
SABAYA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,4.0,2.0,0.0,0.0,4.0,2.0,6.0
SACABA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,107.0,7.0,0.0,0.0,107.0,7.0,114.0
SACABAMBA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
SACACA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,10.0,19.0,0.0,0.0,10.0,19.0,29.0
SAIPINA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,2.0,3.0,0.0,0.0,2.0,3.0,5.0
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,3.0,6.0,0.0,0.0,3.0,6.0,9.0
SAMAIPATA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,9.0,3.0,0.0,0.0,9.0,3.0,12.0
SAN AGUSTIN,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,4.0,0.0,0.0,0.0,4.0,0.0,4.0
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,1.0,4.0,0.0,0.0,1.0,4.0,5.0
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,4.0,0.0,0.0,0.0,4.0,0.0,4.0
SAN BENITO,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,12.0,0.0,0.0,0.0,12.0,0.0,12.0
SAN BORJA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,34.0,2.0,0.0,0.0,34.0,2.0,36.0
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,5.0,2.0,0.0,0.0,5.0,2.0,7.0
SAN CARLOS,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,24.0,0.0,0.0,0.0,24.0,0.0,24.0
SAN IGNACIO,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,11.0,9.0,0.0,0.0,11.0,9.0,20.0
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,78.0,16.0,0.0,0.0,78.0,16.0,94.0
SAN JOAQUIN,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,4.0,12.0,0.0,0.0,4.0,12.0,16.0
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,25.0,5.0,0.0,0.0,25.0,5.0,30.0
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,2.0,0.0,0.0,0.0,2.0,0.0,2.0
SAN JULIAN,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,18.0,30.0,0.0,0.0,18.0,30.0,48.0
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,13.0,13.0,0.0,0.0,13.0,13.0,26.0
SAN LUCAS,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,17.0,17.0,0.0,0.0,17.0,17.0,34.0
SAN MATIAS,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,18.0,1.0,0.0,0.0,18.0,1.0,19.0
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,16.0,0.0,0.0,0.0,16.0,0.0,16.0
SAN PEDRO,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,22.0,6.0,0.0,0.0,22.0,6.0,28.0
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,3.0,36.0,0.0,0.0,3.0,36.0,39.0
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,2.0,11.0,0.0,0.0,2.0,11.0,13.0
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,7.0,2.0,0.0,0.0,7.0,2.0,9.0
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,0.0,4.0,0.0,0.0,0.0,4.0,4.0
SAN RAFAEL,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,2.0,1.0,0.0,0.0,2.0,1.0,3.0
SAN RAMON,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,16.0,0.0,0.0,0.0,16.0,0.0,16.0
SAN RAMON,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
SANTA ANA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,10.0,3.0,0.0,0.0,10.0,3.0,13.0
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,1411.0,133.0,0.0,0.0,1411.0,133.0,1544.0
SANTA ROSA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,10.0,0.0,0.0,0.0,10.0,0.0,10.0
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,20.0,1.0,0.0,0.0,20.0,1.0,21.0
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,3.0,1.0,0.0,0.0,3.0,1.0,4.0
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,4.0,3.0,0.0,0.0,4.0,3.0,7.0
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,0.0,8.0,0.0,0.0,0.0,8.0,8.0
SANTIVAÑES,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,3.0,2.0,0.0,0.0,3.0,2.0,5.0
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,2.0,1.0,0.0,0.0,2.0,1.0,3.0
SENA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,6.0,5.0,0.0,0.0,6.0,5.0,11.0
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,2.0,31.0,0.0,0.0,2.0,31.0,33.0
SICAYA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
SIPE SIPE,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,41.0,2.0,0.0,0.0,41.0,2.0,43.0
SOPACHUY,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,6.0,6.0,0.0,0.0,6.0,6.0,12.0
SORACACHI,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,1.0,18.0,0.0,0.0,1.0,18.0,19.0
SORATA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,3.0,15.0,0.0,0.0,3.0,15.0,18.0
SUCRE,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,322.0,22.0,0.0,0.0,322.0,22.0,344.0
TACACOMA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,3.0,3.0,0.0,0.0,3.0,3.0,6.0
TACOBAMBA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,3.0,6.0,0.0,0.0,3.0,6.0,9.0
TACOPAYA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,5.0,7.0,0.0,0.0,5.0,7.0,12.0
TAHUA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,3.0,0.0,0.0,0.0,3.0,0.0,3.0
TAPACARI,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,27.0,14.0,0.0,0.0,27.0,14.0,41.0
TARABUCO,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,20.0,27.0,0.0,0.0,20.0,27.0,47.0
TARACO,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,4.0,0.0,0.0,0.0,4.0,0.0,4.0
TARATA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,15.0,4.0,0.0,0.0,15.0,4.0,19.0
TARIJA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,274.0,13.0,0.0,0.0,274.0,13.0,287.0
TARVITA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,13.0,22.0,0.0,0.0,13.0,22.0,35.0
TEOPONTE,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,1.0,2.0,0.0,0.0,1.0,2.0,3.0
TIAWANACU,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,4.0,9.0,0.0,0.0,4.0,9.0,13.0
TINGUIPAYA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,4.0,13.0,0.0,0.0,4.0,13.0,17.0
TIQUIPAYA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,59.0,0.0,0.0,0.0,59.0,0.0,59.0
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,45.0,6.0,0.0,0.0,45.0,6.0,51.0
TOCO,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,3.0,0.0,0.0,0.0,3.0,0.0,3.0
TODOS SANTOS,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
TOLATA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,0.0,9.0,0.0,0.0,0.0,9.0,9.0
TOLEDO,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,7.0,3.0,0.0,0.0,7.0,3.0,10.0
TOMAVE,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,7.0,5.0,0.0,0.0,7.0,5.0,12.0
TOMINA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,7.0,7.0,0.0,0.0,7.0,7.0,14.0
TORO TORO,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,1.0,13.0,0.0,0.0,1.0,13.0,14.0
TOTORA(CBBA),vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,6.0,0.0,0.0,0.0,6.0,0.0,6.0
TOTORA(ORR),vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,2.0,1.0,0.0,0.0,2.0,1.0,3.0
TRIGAL,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
TRINIDAD,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,88.0,23.0,0.0,0.0,88.0,23.0,111.0
TUPIZA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,34.0,11.0,0.0,0.0,34.0,11.0,45.0
TURCO,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,3.0,4.0,0.0,0.0,3.0,4.0,7.0
UMALA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,0.0,8.0,0.0,0.0,0.0,8.0,8.0
UNCIA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,19.0,37.0,0.0,0.0,19.0,37.0,56.0
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,9.0,4.0,0.0,0.0,9.0,4.0,13.0
URUBICHA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,0.0,24.0,0.0,0.0,0.0,24.0,24.0
UYUNI,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,32.0,0.0,0.0,0.0,32.0,0.0,32.0
VACAS,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,8.0,9.0,0.0,0.0,8.0,9.0,17.0
VALLEGRANDE,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,18.0,0.0,0.0,0.0,18.0,0.0,18.0
VIACHA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,32.0,1.0,0.0,0.0,32.0,1.0,33.0
VILA VILA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,0.0,9.0,0.0,0.0,0.0,9.0,9.0
VILLA MONTES,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,56.0,3.0,0.0,0.0,56.0,3.0,59.0
VILLA RIVERO,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,2.0,1.0,0.0,0.0,2.0,1.0,3.0
VILLA SERRANO,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,8.0,6.0,0.0,0.0,8.0,6.0,14.0
VILLA TUNARI,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,68.0,12.0,0.0,0.0,68.0,12.0,80.0
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,3.0,6.0,0.0,0.0,3.0,6.0,9.0
VILLAZON,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,9.0,1.0,0.0,0.0,9.0,1.0,10.0
VINTO,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,51.0,1.0,0.0,0.0,51.0,1.0,52.0
VITICHI,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,7.0,10.0,0.0,0.0,7.0,10.0,17.0
WARNES,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,30.0,17.0,0.0,0.0,30.0,17.0,47.0
YACO,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
YACUIBA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,96.0,9.0,0.0,0.0,96.0,9.0,105.0
YAMPARAEZ,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,10.0,1.0,0.0,0.0,10.0,1.0,11.0
YANACACHI,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
YAPACANI,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,33.0,0.0,0.0,0.0,33.0,0.0,33.0
YOCALLA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,2.0,9.0,0.0,0.0,2.0,9.0,11.0
YOTALA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,23.0,3.0,0.0,0.0,23.0,3.0,26.0
YUNCHARA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,1.0,4.0,0.0,0.0,1.0,4.0,5.0
ZUDAÑEZ,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,11.0,7.0,0.0,0.0,11.0,7.0,18.0
