,group,variable,month,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS FUERA,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
EL VILLAR,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,3,0,3,0,6,6
ENTRE RIOS TRJ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,21,0,70,0,91,91
FERNANDEZ ALONSO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,111,0,111,111
FILADELFIA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,2,0,28,0,30,30
GAIOC JATUN AYLLU YURA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,3,0,20,0,23,23
GENERAL SAAVEDRA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,11,0,41,0,52,52
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,14,0,14,14
GUANAY,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,5,0,31,0,36,36
GUAQUI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,4,0,16,0,20,20
GUAYARAMERIN,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,7,0,155,0,162,162
GUTIERREZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,16,0,8,0,24,24
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,8,0,8,8
HUANUNI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,4,0,36,0,40,40
HUARINA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,4,0,2,0,6,6
HUATAJATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,2,0,2,2
HUAYLLAMARCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,5,0,5,5
ICHOCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,11,0,11,11
ICLA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,13,0,12,0,25,25
INCAHUASI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,3,0,21,0,24,24
INGAVI (HUMAITA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,4,0,4,4
INQUISIVI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,24,0,24,24
IRUPANA (VILLA DE LANZA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,23,0,23,23
IXIAMAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,8,0,8,8
JESUS DE MACHACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,5,0,23,0,28,28
LA ASUNTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,25,0,230,0,255,255
LA GUARDIA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,37,0,153,0,190,190
LA PAZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,104,0,517,0,621,621
LA RIVERA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,1,0,1,0,2,2
LAGUNILLAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,6,0,39,0,45,45
LAJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,12,0,65,0,77,77
LAS CARRERAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,1,0,0,0,1,1
LICOMA PAMPA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,23,0,23,23
LLALLAGUA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,8,0,203,0,211,211
LLICA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,1,0,24,0,25,25
LORETO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,4,0,4,4
LURIBAY,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,43,0,43,43
MACHACAMARCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,2,0,4,0,6,6
MACHARETI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,1,0,1,1
MAGDALENA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,11,0,11,11
MAIRANA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,4,0,60,0,64,64
MAPIRI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,2,0,84,0,86,86
MECAPACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,5,0,5,5
MINEROS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,13,0,183,0,196,196
MIZQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,12,0,71,0,83,83
MOCOMOCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,1,0,30,0,31,31
MONTEAGUDO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,2,0,0,0,2,2
MONTERO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,15,0,337,0,352,352
MORO MORO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,3,0,7,0,10,10
MOROCHATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,9,0,9,9
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,7,0,7,7
OCURI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,2,0,2,2
OKINAWA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,3,0,6,0,9,9
OMEREQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,10,0,10,10
ORURO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,36,0,292,0,328,328
PADCAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,13,0,37,0,50,50
PAILON,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,19,0,5,0,24,24
PALCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,3,0,46,0,49,49
PALOS BLANCOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,2,0,108,0,110,110
PAMPA GRANDE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,61,0,61,61
PAPEL PAMPA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,2,0,3,0,5,5
PASORAPA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,1,0,7,0,8,8
PATACAMAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,1,0,12,0,13,13
PAZÑA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,17,0,17,17
PELECHUCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,50,0,50,50
POCOATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,1,0,14,0,15,15
POCONA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,24,0,24,24
POJO (CBBA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,7,0,102,0,109,109
POOPO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,3,0,20,0,23,23
PORCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,2,0,2,2
PORONGO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,7,0,63,0,70,70
PORTACHUELO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,86,0,3,0,89,89
PORVENIR,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,3,0,3,3
POSTRER VALLE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,1,0,0,0,1,1
POTOSI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,33,0,502,0,535,535
PRESTO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,3,0,28,0,31,31
PUCARA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,2,0,0,0,2,2
PUCARANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,1,0,123,0,124,124
PUERTO ACOSTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,1,0,1,1
PUERTO CARABUCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,6,0,6,6
PUERTO GONZALO MORENO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,2,0,19,0,21,21
PUERTO PEREZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,6,0,6,6
PUERTO QUIJARRO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,8,0,0,0,8,8
PUERTO RICO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,68,0,68,68
PUERTO SILES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,1,0,1,1
PUERTO SUAREZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,37,0,16,0,53,53
PUERTO VILLARROEL,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,3,0,3,3
PUNA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,4,0,58,0,62,62
PUNATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,2,0,9,0,11,11
QUIABAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,1,0,19,0,20,20
QUILLACOLLO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,20,0,112,0,132,132
QUIME,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,4,0,4,4
QUIRUSILLAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,2,0,4,0,6,6
RAQAYPAMPA(ETA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,33,0,33,33
RAVELO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,5,0,40,0,45,45
REYES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,22,0,22,22
RIBERALTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,22,0,623,0,645,645
ROBORE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,5,0,3,0,8,8
RURRENABAQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,2,0,2,2
SABAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,1,0,0,0,1,1
SACABA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,5,0,138,0,143,143
SACABAMBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,6,0,6,6
SACACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,1,0,10,0,11,11
SAIPINA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,67,0,1,0,68,68
SALINAS DE GARCI MENDOZA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,3,0,55,0,58,58
SAMAIPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,55,0,55,55
SAN AGUSTIN,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,5,0,3,0,8,8
SAN ANDRES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,1,0,5,0,6,6
SAN ANDRES DE MACHACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,2,0,6,0,8,8
SAN ANTONIO DE ESMORUCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,4,0,4,4
SAN ANTONIO DE LOMERIO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,2,0,1,0,3,3
SAN BORJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,15,0,46,0,61,61
SAN BUENA VENTURA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,9,0,4,0,13,13
SAN CARLOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,13,0,129,0,142,142
SAN IGNACIO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,7,0,38,0,45,45
SAN IGNACIO DE VELASCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,26,0,5,0,31,31
SAN JAVIER(STC),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,30,0,0,0,30,30
SAN JOAQUIN,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,1,0,5,0,6,6
SAN JOSE DE CHIQUITOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,37,0,9,0,46,46
SAN JUAN DE YAPACANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,50,0,50,50
SAN JULIAN,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,21,0,88,0,109,109
SAN LORENZO(PND),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,27,0,27,27
SAN LORENZO(TJA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,11,0,43,0,54,54
SAN LUCAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,64,0,64,64
SAN MATIAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,3,0,140,0,143,143
SAN MIGUEL DE VELASCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,86,0,86,86
SAN PABLO DE LIPEZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,9,0,5,0,14,14
SAN PEDRO DE BUENA VISTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,59,0,59,59
SAN PEDRO DE CURAHUARA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,10,0,10,10
SAN PEDRO DE MACHA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,2,0,10,0,12,12
SAN PEDRO DE QUEMES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,3,0,3,3
SAN PEDRO DE TIQUINA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,2,0,0,0,2,2
SAN PEDRO(PND),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,10,0,10,10
SAN RAMON BENI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,18,0,18,18
SAN RAMON SCZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,3,0,0,0,3,3
SANTA ANA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,6,0,6,6
SANTA CRUZ DE LA SIERRA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,209,0,1175,0,1384,1384
SANTA ROSA DEL SARA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,58,0,90,0,148,148
SANTIAGO DE HUARI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,5,0,33,0,38,38
SANTIAGO DE HUATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,2,0,18,0,20,20
SANTIAGO DE MACHACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,2,0,2,0,4,4
SANTIVAÑES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,11,0,11,11
SANTUARIO DE QUILLACAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,12,0,12,12
SAPAHAQUI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,1,0,21,0,22,22
SENA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,1,0,49,0,50,50
SHINAOTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,1,0,33,0,34,34
SICA SICA (VILLA AROMA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,1,0,13,0,14,14
SICAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,11,0,11,11
SIPE SIPE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,2,0,131,0,133,133
SOPACHUY,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,1,0,0,0,1,1
SORACACHI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,4,0,20,0,24,24
SORATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,36,0,36,36
SUCRE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,61,0,285,0,346,346
TACACOMA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,9,0,10,0,19,19
TACOBAMBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,5,0,5,5
TAPACARI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,17,0,92,0,109,109
TARABUCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,2,0,25,0,27,27
TARACO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,2,0,12,0,14,14
TARATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,1,0,49,0,50,50
TARIJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,66,0,190,0,256,256
TARVITA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,8,0,8,8
TEOPONTE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,4,0,41,0,45,45
TIAHUANACU,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,2,0,25,0,27,27
TINGUIPAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,3,0,45,0,48,48
TIPUANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,1,0,7,0,8,8
TIQUIPAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,15,0,62,0,77,77
TIRAQUE (CBBA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,13,0,13,13
TOCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,1,0,12,0,13,13
TODOS SANTOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,1,0,0,0,1,1
TOLATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,30,0,30,30
TOLEDO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,1,0,4,0,5,5
TOMAVE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,5,0,18,0,23,23
TOMINA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,20,0,7,0,27,27
TORO TORO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,4,0,26,0,30,30
TOTORA(CBBA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,6,0,38,0,44,44
TOTORA(ORR),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,5,0,6,0,11,11
TRINIDAD,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,32,0,114,0,146,146
TUPIZA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,33,0,106,0,139,139
TURCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,2,0,9,0,11,11
UMALA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,2,0,2,2
UNCIA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,1,0,55,0,56,56
URIONDO (A. CONCEPCION),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,11,0,11,11
URUBICHA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,34,0,29,0,63,63
UYUNI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,10,0,99,0,109,109
VACAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,14,0,14,14
VALLEGRANDE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,28,0,3,0,31,31
VIACHA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,7,0,245,0,252,252
VILA VILA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,32,0,32,32
VILLA CHARCAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,38,0,38,38
VILLA MONTES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,14,0,48,0,62,62
VILLA NUEVA (LOMA ALTA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,2,0,2,0,4,4
VILLA RIVERO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,29,0,29,29
VILLA SERRANO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,7,0,44,0,51,51
VILLA TUNARI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,35,0,202,0,237,237
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,3,0,38,0,41,41
VILLAZON,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,6,0,135,0,141,141
VINTO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,22,0,278,0,300,300
VITICHI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,7,0,52,0,59,59
WARNES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,41,0,279,0,320,320
YACO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,18,0,18,18
YACUIBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,6,0,65,0,71,71
YAMPARAEZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,2,0,2,2
YANACACHI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,8,0,10,0,18,18
YAPACANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,7,0,78,0,85,85
YOCALLA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,11,0,17,0,28,28
YOTALA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,22,0,22,22
YUNCHARA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,3,0,10,0,13,13
ZUDAÑEZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,1,0,8,0,9,9
