,group,variable,month,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,TOTALES,TOTALES,TOTALES
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,18,35,65,79,83,114,197
ENTRE RIOS CBBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,25,32,316,99,341,131,472
ESCOMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,3,2,1,0,4,2,6
EUCALIPTUS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,0,0,2,2,2,2,4
EUREKA (SANTOS MERCADO),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,2,1,0,0,2,1,3
EXALTACION,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,2,0,0,0,2,0,2
FERNANDEZ ALONSO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,3,1,5,21,8,22,30
FILADELFIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,0,0,6,3,6,3,9
GAIOC JATUN AYLLU YURA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,2,5,19,20,21,25,46
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,22,46,2,9,24,55,79
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,5,2,4,9,9,11,20
GUANAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,14,4,66,84,80,88,168
GUAQUI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,5,8,6,6,11,14,25
GUAYARAMERIN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,28,65,11,25,39,90,129
GUTIERREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,3,15,1,0,4,15,19
HUACARETA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,8,16,16,23,24,39,63
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,3,3,7,6,10,9,19
HUANUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,0,4,13,20,13,24,37
HUARACAJE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,2,9,0,0,2,9,11
HUARINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,4,8,18,40,22,48,70
HUAYLLAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,0,0,0,2,0,2,2
HUMANATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,0,0,2,0,2,0,2
ICHOCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,0,3,9,7,9,10,19
ICLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,55,101,39,57,94,158,252
INCAHUASI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,6,38,11,30,17,68,85
INGAVI (HUMAITA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,1,1,1,0,2,1,3
INQUISIVI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,0,1,18,18,18,19,37
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,15,10,18,19,33,29,62
IXIAMAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,3,6,0,3,3,9,12
JESUS DE MACHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,6,17,11,15,17,32,49
LA ASUNTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,14,14,46,32,60,46,106
LA GUARDIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,191,296,308,391,499,687,1186
LA PAZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,942,1509,760,888,1702,2397,4099
LAGUNILLAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,8,13,6,7,14,20,34
LAJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,8,16,9,8,17,24,41
LAS CARRERAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,1,4,1,4,2,8,10
LLALLAGUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,15,25,70,99,85,124,209
LLICA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,1,2,2,3,3,5,8
LORETO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,3,4,0,0,3,4,7
LURIBAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,0,5,12,16,12,21,33
MACHACAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,0,0,1,2,1,2,3
MACHARETI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,1,4,3,5,4,9,13
MAGDALENA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,0,4,9,18,9,22,31
MAIRANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,0,6,1,4,1,10,11
MALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,0,0,2,3,2,3,5
MAPIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,2,1,3,4,5,5,10
MECAPACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,0,6,4,5,4,11,15
MINEROS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,12,12,35,56,47,68,115
MIZQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,11,22,49,65,60,87,147
MOCOMOCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,4,14,5,9,9,23,32
MOJINETE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,0,0,2,3,2,3,5
MOJOCOYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,3,5,0,0,3,5,8
MONTEAGUDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,45,38,43,49,88,87,175
MONTERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,93,184,331,622,424,806,1230
MORO MORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,0,1,0,4,0,5,5
MOROCHATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,9,15,16,27,25,42,67
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,1,0,6,6,7,6,13
NAZACARA DE PACAJES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,0,1,0,0,0,1,1
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,0,0,3,3,3,3,6
OCURI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,0,3,2,5,2,8,10
OKINAWA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,1,0,1,2,2,2,4
OMEREQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,0,0,1,1,1,1,2
ORURO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,143,232,97,182,240,414,654
PADCAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,26,43,19,38,45,81,126
PADILLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,9,13,34,66,43,79,122
PAILON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,30,43,55,58,85,101,186
PALCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,15,29,26,29,41,58,99
PALOS BLANCOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,4,4,1,1,5,5,10
PAMPA GRANDE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,9,9,8,20,17,29,46
PAPEL PAMPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,0,3,0,1,0,4,4
PATACAMAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,20,23,6,6,26,29,55
PELECHUCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,16,28,8,8,24,36,60
POCOATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,2,2,15,11,17,13,30
POCONA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,1,3,10,19,11,22,33
POJO (CBBA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,5,8,14,18,19,26,45
POOPO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,1,0,0,0,1,0,1
PORCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,2,3,72,35,74,38,112
POROMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,5,11,13,16,18,27,45
PORONGO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,50,61,4,11,54,72,126
PORTACHUELO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,87,92,6,1,93,93,186
PORVENIR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,2,2,23,12,25,14,39
POSTRER VALLE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,3,6,1,1,4,7,11
POTOSI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,164,198,123,101,287,299,586
PRESTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,2,10,6,9,8,19,27
PUCARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,6,8,0,0,6,8,14
PUCARANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,8,29,29,51,37,80,117
PUERTO ACOSTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,4,5,2,15,6,20,26
PUERTO CARABUCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,4,2,4,3,8,5,13
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,0,0,1,0,1,0,1
PUERTO PEREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,2,1,11,16,13,17,30
PUERTO QUIJARRO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,9,15,37,37,46,52,98
PUERTO RICO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,0,0,1,0,1,0,1
PUERTO SILES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,0,3,0,0,0,3,3
PUERTO SUAREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,38,65,3,8,41,73,114
PUERTO VILLARROEL,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,42,45,299,419,341,464,805
PUNA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,4,6,2,1,6,7,13
PUNATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,48,80,194,313,242,393,635
QUIABAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,6,6,2,7,8,13,21
QUILLACOLLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,129,182,207,259,336,441,777
QUIME,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,2,6,52,59,54,65,119
QUIRUSILLAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,2,4,3,5,5,9,14
RAQAYPAMPA(ETA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,2,6,2,5,4,11,15
RAVELO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,4,2,9,16,13,18,31
REYES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,4,3,6,5,10,8,18
RIBERALTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,97,159,197,99,294,258,552
ROBORE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,28,29,4,10,32,39,71
RURRENABAQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,17,19,5,14,22,33,55
SABAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,1,1,0,0,1,1,2
SACABA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,31,54,102,151,133,205,338
SACABAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,1,2,2,2,3,4,7
SACACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,19,23,24,33,43,56,99
SAIPINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,8,8,8,10,16,18,34
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,7,9,0,0,7,9,16
SAMAIPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,13,11,12,21,25,32,57
SAN ANDRES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,21,34,7,15,28,49,77
SAN ANDRES DE MACHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,12,6,22,23,34,29,63
SAN ANTONIO DE ESMORUCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,0,1,0,0,0,1,1
SAN ANTONIO DE LOMERIO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,1,4,0,0,1,4,5
SAN BENITO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,0,0,1,3,1,3,4
SAN BORJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,12,22,23,48,35,70,105
SAN BUENA VENTURA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,0,1,6,11,6,12,18
SAN CARLOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,3,3,8,5,11,8,19
SAN IGNACIO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,3,5,10,12,13,17,30
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,66,134,13,82,79,216,295
SAN JAVIER(BNI),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,2,8,8,9,10,17,27
SAN JAVIER(STC),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,11,27,0,0,11,27,38
SAN JOAQUIN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,6,6,0,0,6,6,12
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,7,22,18,33,25,55,80
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,6,13,31,26,37,39,76
SAN JULIAN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,147,246,95,119,242,365,607
SAN LORENZO(PND),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,1,3,6,7,7,10,17
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,51,97,92,112,143,209,352
SAN LUCAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,3,17,2,13,5,30,35
SAN MATIAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,18,29,8,13,26,42,68
SAN MIGUEL DE VELASCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,7,9,7,14,14,23,37
SAN PABLO DE LIPEZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,0,0,0,1,0,1,1
SAN PEDRO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,15,16,22,43,37,59,96
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,20,35,63,55,83,90,173
SAN PEDRO DE CURAHUARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,0,0,1,1,1,1,2
SAN PEDRO DE MACHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,4,2,0,7,4,9,13
SAN PEDRO DE QUEMES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,0,0,5,3,5,3,8
SAN PEDRO DE TIQUINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,2,3,7,5,9,8,17
SAN PEDRO(PND),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,0,0,3,2,3,2,5
SAN RAFAEL,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,6,14,0,0,6,14,20
SAN RAMON BENI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,0,1,0,1,0,2,2
SAN RAMON SCZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,52,64,0,0,52,64,116
SANTA ANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,4,3,0,0,4,3,7
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-07-01,3325,4593,1796,2410,5121,7003,12124
