,group,variable,month,DPT 4TA DOSIS CANTIDAD,DPT 4TA DOSIS CANTIDAD,TOTALES
CORO CORO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,5,5,10
COTAGAITA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,0,18,18
COTOCA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,15,2,17
CULPINA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,0,1,1
EL ALTO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,132,37,169
EL PUENTE(TJA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,1,1,2
EL TORNO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,27,12,39
EL VILLAR,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,0,1,1
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,2,1,3
GUAYARAMERIN,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,2,20,22
HUANUNI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,5,2,7
HUARACAJE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,0,1,1
ICLA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,2,0,2
INCAHUASI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,14,7,21
INQUISIVI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,0,1,1
JESUS DE MACHACA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,1,1,2
LA GUARDIA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,0,2,2
LA PAZ,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,108,40,148
LAJA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,0,5,5
LAS CARRERAS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,0,3,3
LLALLAGUA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,0,16,16
LORETO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,2,2,4
MACHARETI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,6,10,16
MAGDALENA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,2,0,2
MAIRANA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,2,0,2
MOJOCOYA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,2,0,2
MONTEAGUDO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,11,2,13
MONTERO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,20,6,26
MOROCHATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,2,6,8
OKINAWA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,5,10,15
OMEREQUE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,0,2,2
ORURO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,48,18,66
PAMPA GRANDE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,1,0,1
PAZÑA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,6,7,13
POCOATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,9,0,9
POCONA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,5,1,6
POROMA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,0,3,3
PORONGO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,2,0,2
PORTACHUELO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,1,8,9
PORVENIR,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,0,1,1
POTOSI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,22,0,22
PRESTO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,0,4,4
PUCARANI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,1,4,5
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,0,2,2
PUERTO SUAREZ,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,5,0,5
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,15,2,17
QUILLACOLLO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,10,4,14
RAVELO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,0,7,7
REYES,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,0,4,4
RIBERALTA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,15,4,19
RURRENABAQUE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,1,5,6
SACABA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,6,0,6
SAN ANDRES,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,9,6,15
SAN BORJA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,18,27,45
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,1,0,1
SAN IGNACIO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,23,8,31
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,8,0,8
SAN JOAQUIN,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,2,7,9
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,3,0,3
SAN LORENZO(PND),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,0,1,1
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,0,1,1
SAN LUCAS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,12,63,75
SAN MATIAS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,4,0,4
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,4,1,5
SAN RAMON BENI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,2,3,5
SANTA ANA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,16,3,19
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,315,48,363
SANTA ROSA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,6,0,6
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,2,1,3
SANTIVAÑES,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,0,5,5
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,20,4,24
SIPE SIPE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,16,4,20
SORACACHI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,0,4,4
SORATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,0,4,4
SUCRE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,47,23,70
TAPACARI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,2,4,6
TARATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,2,0,2
TARIJA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,33,3,36
TARVITA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,3,19,22
TOMINA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,0,11,11
TRINIDAD,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,17,18,35
TUPIZA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,7,10,17
UMALA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,0,1,1
UNCIA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,0,1,1
VALLEGRANDE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,6,0,6
VILA VILA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,5,0,5
VILLA CHARCAS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,6,10,16
VILLA MONTES,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,8,1,9
VILLA SERRANO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,5,42,47
VILLA TUNARI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,5,1,6
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,1,2,3
VILLAZON,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,14,0,14
WARNES,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,17,17,34
YACUIBA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,18,25,43
YOTALA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,0,5,5
YUNCHARA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,1,0,1
