,group,variable,month,MUJERES DE 10 A 49 AÑOS 2DA DOSIS DE DT CANTIDAD,MUJERES DE 10 A 49 AÑOS 2DA DOSIS DE DT CANTIDAD,TOTALES,TOTALES,TOTALES
ZUDAÑEZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-07-01,0,1,0,1,1
ACACIO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,7,1,7,1,8
ACHACACHI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,29,32,29,32,61
ACHOCALLA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,3,7,3,7,10
AIQUILE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,2,0,2,0,2
ALALAY,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,1,2,1,2,3
ALCALA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,1,5,1,5,6
ALTO BENI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,75,32,75,32,107
ANCORAIMES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,10,0,10,0,10
ANDAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,0,23,0,23,23
ANTEQUERA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,0,4,0,4,4
ANZALDO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,7,45,7,45,52
APOLO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,10,40,10,40,50
ARAMPAMPA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,5,3,5,3,8
ARANI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,14,1,14,1,15
ARBIETO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,25,25,25,25,50
ARQUE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,9,17,9,17,26
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,10,0,10,0,10
ATOCHA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,8,21,8,21,29
AUCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,3,66,3,66,69
AYATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,10,4,10,4,14
AYO AYO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,3,0,3,0,3
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,15,64,15,64,79
AZURDUY,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,5,21,5,21,26
BATALLAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,16,186,16,186,202
BAURES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,2,0,2,0,2
BELEN DE ANDAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,1,1,1,1,2
BELEN DE URMIRI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,0,1,0,1,1
BELLA FLOR,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,8,7,8,7,15
BERMEJO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,59,134,59,134,193
BETANZOS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,28,12,28,12,40
BOLIVAR,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,3,58,3,58,61
BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,16,31,16,31,47
CABEZAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,37,114,37,114,151
CAIROMA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,3,3,3,3,6
"CAIZA ""D""",otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,5,45,5,45,50
CAJUATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,3,1,3,1,4
CALACOTO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,6,48,6,48,54
CALAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,9,0,9,0,9
CAMARGO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,2,15,2,15,17
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,3,1,3,1,4
CAMIRI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,19,93,19,93,112
CAPINOTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,31,5,31,5,36
CAQUIAVIRI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,5,38,5,38,43
CARACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,7,38,7,38,45
CARANAVI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,63,53,63,53,116
CARAPARI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,29,0,29,0,29
CARIPUYO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,0,3,0,3,3
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,0,1,0,1,1
CATACORA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,1,0,1,0,1
CHALLAPATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,40,481,40,481,521
CHAQUI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,0,3,0,3,3
CHARAGUA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,34,30,34,30,64
CHARAÑA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,4,2,4,2,6
CHAYANTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,22,137,22,137,159
CHIMORE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,16,16,16,16,32
CHIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,3,2,3,2,5
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,0,32,0,32,32
CHUMA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,6,3,6,3,9
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,2,8,2,8,10
CKOCHAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,1,19,1,19,20
CLIZA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,22,17,22,17,39
COBIJA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,118,20,118,20,138
COCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,23,17,23,17,40
COCHABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,676,1258,676,1258,1934
COLCAPIRHUA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,95,135,95,135,230
"COLCHA ""K""",otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,12,7,12,7,19
COLOMI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,24,20,24,20,44
COLPA BELGICA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,5,2,5,2,7
COLQUECHACA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,32,66,32,66,98
COLQUENCHA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,6,0,6,0,6
COLQUIRI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,13,123,13,123,136
COMANCHE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,0,12,0,12,12
COMARAPA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,25,3,25,3,28
COMBAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,0,3,0,3,3
CONCEPCION,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,20,13,20,13,33
COPACABANA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,11,2,11,2,13
CORIPATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,11,4,11,4,15
CORO CORO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,5,38,5,38,43
COROICO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,1,34,1,34,35
CORQUE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,9,0,9,0,9
COTAGAITA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,48,34,48,34,82
COTOCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,81,38,81,38,119
CUATRO CAÑADAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,23,3,23,3,26
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,3,0,3,0,3
CUEVO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,3,7,3,7,10
CULPINA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,27,18,27,18,45
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,4,0,4,0,4
CURVA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,0,4,0,4,4
DESAGUADERO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,4,0,4,0,4
EL ALTO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,1641,856,1641,856,2497
EL CHORO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,2,11,2,11,13
EL PUENTE(STC),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,5,0,5,0,5
EL PUENTE(TJA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,7,22,7,22,29
EL TORNO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,74,65,74,65,139
EL VILLAR,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,0,13,0,13,13
ENTRE RIOS TRJ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,15,11,15,11,26
ENTRE RIOS CBBA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,61,162,61,162,223
ESCARA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,3,0,3,0,3
ESCOMA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,8,2,8,2,10
EUCALIPTUS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,3,9,3,9,12
EUREKA (SANTOS MERCADO),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,2,0,2,0,2
EXALTACION,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,1,0,1,0,1
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,18,4,18,4,22
FILADELFIA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,3,10,3,10,13
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,20,87,20,87,107
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,2,10,2,10,12
GUANAY,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,23,19,23,19,42
GUAQUI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,6,18,6,18,24
GUAYARAMERIN,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,67,458,67,458,525
GUTIERREZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,61,51,61,51,112
HUACARETA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,2,10,2,10,12
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,3,29,3,29,32
HUANUNI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,19,223,19,223,242
HUARACAJE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,1,0,1,0,1
HUARINA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,5,0,5,0,5
HUAYLLAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,11,9,11,9,20
HUMANATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,4,0,4,0,4
ICLA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,4,10,4,10,14
INCAHUASI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,33,81,33,81,114
INQUISIVI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,4,25,4,25,29
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,1,2,1,2,3
IXIAMAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,2,0,2,0,2
JESUS DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,1,35,1,35,36
LA ASUNTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,51,91,51,91,142
LA GUARDIA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,82,117,82,117,199
LA PAZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,1231,736,1231,736,1967
LA RIVERA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,1,0,1,0,1
LAGUNILLAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,7,13,7,13,20
LAJA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,12,49,12,49,61
LAS CARRERAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,1,8,1,8,9
LICOMA PAMPA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,5,0,5,0,5
LLALLAGUA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,56,112,56,112,168
LORETO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,14,53,14,53,67
LURIBAY,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,3,18,3,18,21
MACHACAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,1,56,1,56,57
MACHARETI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,5,14,5,14,19
MAGDALENA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,12,43,12,43,55
MAIRANA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,10,0,10,0,10
MAPIRI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,21,1,21,1,22
MECAPACA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,6,1,6,1,7
MINEROS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,57,24,57,24,81
MIZQUE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,44,39,44,39,83
MOCOMOCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,8,4,8,4,12
MOJOCOYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,6,90,6,90,96
MONTEAGUDO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,19,27,19,27,46
MONTERO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,206,227,206,227,433
MORO MORO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,2,3,2,3,5
MOROCHATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,4,10,4,10,14
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,0,3,0,3,3
OCURI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,10,57,10,57,67
OKINAWA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,30,44,30,44,74
OMEREQUE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,11,4,11,4,15
ORURO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,569,166,569,166,735
PADCAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,13,0,13,0,13
PADILLA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,0,6,0,6,6
PAILON,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,30,46,30,46,76
PALCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,13,26,13,26,39
PALOS BLANCOS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,65,90,65,90,155
PAMPA AULLAGAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,0,7,0,7,7
PAMPA GRANDE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,7,0,7,0,7
PAPEL PAMPA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,0,9,0,9,9
PASORAPA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,2,0,2,0,2
PATACAMAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,38,2,38,2,40
PAZÑA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,3,3,3,3,6
PELECHUCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,4,7,4,7,11
POCOATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,4,29,4,29,33
POCONA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,11,17,11,17,28
POJO (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,18,28,18,28,46
POOPO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,6,3,6,3,9
PORCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,9,175,9,175,184
POROMA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,36,115,36,115,151
PORONGO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,10,21,10,21,31
PORTACHUELO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,68,30,68,30,98
PORVENIR,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,8,0,8,0,8
POSTRER VALLE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,2,0,2,0,2
POTOSI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,337,967,337,967,1304
PRESTO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,1,47,1,47,48
PUCARA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,2,4,2,4,6
PUCARANI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,23,66,23,66,89
PUERTO ACOSTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,3,2,3,2,5
PUERTO CARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,0,41,0,41,41
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,1,5,1,5,6
PUERTO PEREZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,2,32,2,32,34
PUERTO QUIJARRO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,17,16,17,16,33
PUERTO RICO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,21,10,21,10,31
PUERTO SILES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,0,11,0,11,11
PUERTO SUAREZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,13,0,13,0,13
PUERTO VILLARROEL,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,86,66,86,66,152
PUNA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,18,191,18,191,209
PUNATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,40,34,40,34,74
QUIABAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,3,3,3,3,6
QUILLACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,49,389,49,389,438
QUIME,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,1,12,1,12,13
RAVELO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,13,19,13,19,32
REYES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,41,82,41,82,123
RIBERALTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,185,85,185,85,270
ROBORE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,24,6,24,6,30
RURRENABAQUE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,14,8,14,8,22
SABAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,7,0,7,0,7
SACABA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,184,260,184,260,444
SACABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,2,0,2,0,2
SACACA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,21,66,21,66,87
SAIPINA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,11,2,11,2,13
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,3,52,3,52,55
SAMAIPATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,5,16,5,16,21
SAN AGUSTIN,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,16,0,16,0,16
SAN ANDRES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,16,109,16,109,125
SAN ANDRES DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,2,7,2,7,9
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,5,12,5,12,17
SAN BENITO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,12,12,12,12,24
SAN BORJA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,55,131,55,131,186
SAN BUENA VENTURA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,18,4,18,4,22
SAN CARLOS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,27,33,27,33,60
SAN IGNACIO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,57,7,57,7,64
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,57,86,57,86,143
SAN JAVIER(BNI),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,4,1,4,1,5
SAN JAVIER(STC),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,15,82,15,82,97
SAN JOAQUIN,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,5,2,5,2,7
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,2,10,2,10,12
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,4,9,4,9,13
SAN JULIAN,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,75,45,75,45,120
SAN LORENZO(PND),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,4,1,4,1,5
SAN LORENZO(TJA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,8,14,8,14,22
SAN LUCAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,85,172,85,172,257
SAN MATIAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,22,12,22,12,34
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,23,3,23,3,26
SAN PABLO DE LIPEZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,1,0,1,0,1
SAN PEDRO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,93,0,93,0,93
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,43,78,43,78,121
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,0,4,0,4,4
SAN PEDRO(PND),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,2,2,2,2,4
SAN RAFAEL,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,0,27,0,27,27
SAN RAMON BENI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-08-01,5,14,5,14,19
