,group,variable,month,MUJERES DE 10 A 49 AÑOS 1RA DOSIS DE DT CANTIDAD,MUJERES DE 10 A 49 AÑOS 1RA DOSIS DE DT CANTIDAD,TOTALES,TOTALES,TOTALES
TAPACARI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-06-01,23,100,23,100,123
TARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-06-01,2,17,2,17,19
TARACO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-06-01,2,21,2,21,23
TARATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-06-01,41,5,41,5,46
TARIJA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-06-01,478,987,478,987,1465
TARVITA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-06-01,10,45,10,45,55
TEOPONTE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-06-01,4,21,4,21,25
TIAWANACU,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-06-01,20,90,20,90,110
TINGUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-06-01,37,107,37,107,144
TIPUANI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-06-01,11,2,11,2,13
TIQUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-06-01,48,327,48,327,375
TIRAQUE (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-06-01,75,36,75,36,111
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-06-01,2,0,2,0,2
TOCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-06-01,4,17,4,17,21
TOLATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-06-01,3,13,3,13,16
TOLEDO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-06-01,5,6,5,6,11
TOMAVE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-06-01,10,8,10,8,18
TOMINA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-06-01,13,27,13,27,40
TORO TORO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-06-01,12,140,12,140,152
TOTORA(CBBA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-06-01,14,12,14,12,26
TOTORA(ORR),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-06-01,13,6,13,6,19
TRIGAL,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-06-01,1,0,1,0,1
TRINIDAD,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-06-01,314,126,314,126,440
TUPIZA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-06-01,69,35,69,35,104
TURCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-06-01,1,11,1,11,12
UMALA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-06-01,15,8,15,8,23
UNCIA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-06-01,76,49,76,49,125
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-06-01,22,49,22,49,71
URUBICHA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-06-01,6,9,6,9,15
UYUNI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-06-01,22,42,22,42,64
VACAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-06-01,7,68,7,68,75
VALLEGRANDE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-06-01,22,20,22,20,42
VIACHA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-06-01,117,21,117,21,138
VILA VILA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-06-01,13,5,13,5,18
VILLA CHARCAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-06-01,15,26,15,26,41
VILLA MONTES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-06-01,43,384,43,384,427
VILLA NUEVA (LOMA ALTA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-06-01,4,0,4,0,4
VILLA RIVERO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-06-01,9,9,9,9,18
VILLA SERRANO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-06-01,6,29,6,29,35
VILLA TUNARI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-06-01,67,440,67,440,507
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-06-01,36,10,36,10,46
VILLAZON,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-06-01,69,341,69,341,410
VINTO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-06-01,123,166,123,166,289
VITICHI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-06-01,7,2,7,2,9
WARNES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-06-01,124,154,124,154,278
YACO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-06-01,4,16,4,16,20
YACUIBA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-06-01,222,1723,222,1723,1945
YAMPARAEZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-06-01,23,31,23,31,54
YANACACHI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-06-01,6,0,6,0,6
YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-06-01,4,16,4,16,20
YOCALLA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-06-01,36,39,36,39,75
YOTALA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-06-01,14,4,14,4,18
YUNCHARA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-06-01,4,43,4,43,47
YUNGUYO DE LITORAL,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-06-01,0,13,0,13,13
ZUDAÑEZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-06-01,4,7,4,7,11
ACACIO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,14,7,14,7,21
ACHACACHI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,45,20,45,20,65
ACHOCALLA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,21,20,21,20,41
AIQUILE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,20,4,20,4,24
ALALAY,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,0,9,0,9,9
ALTO BENI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,4,0,4,0,4
ANCORAIMES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,11,5,11,5,16
ANDAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,1,8,1,8,9
ANTEQUERA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,0,5,0,5,5
ANZALDO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,4,18,4,18,22
APOLO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,8,1,8,1,9
ARAMPAMPA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,9,41,9,41,50
ARANI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,9,6,9,6,15
ARBIETO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,3,50,3,50,53
ARQUE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,8,1,8,1,9
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,48,5,48,5,53
ATOCHA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,19,6,19,6,25
AUCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,4,4,4,4,8
AYATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,13,17,13,17,30
AYO AYO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,10,1,10,1,11
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,30,79,30,79,109
AZURDUY,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,16,42,16,42,58
BATALLAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,23,11,23,11,34
BAURES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,2,0,2,0,2
BELEN DE ANDAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,0,1,0,1,1
BELLA FLOR,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,1,3,1,3,4
BERMEJO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,70,150,70,150,220
BETANZOS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,31,38,31,38,69
BOLIVAR,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,2,2,2,2,4
BOLPEBRA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,2,1,2,1,3
BOYUIBE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,0,1,0,1,1
BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,9,29,9,29,38
CABEZAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,6,85,6,85,91
CAIROMA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,8,5,8,5,13
"CAIZA ""D""",otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,16,64,16,64,80
CAJUATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,9,7,9,7,16
CALACOTO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,0,20,0,20,20
CALAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,16,3,16,3,19
CAMARGO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,2,17,2,17,19
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,5,0,5,0,5
CAMIRI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,20,1,20,1,21
CAPINOTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,21,1,21,1,22
CAQUIAVIRI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,1,0,1,0,1
CARACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,24,48,24,48,72
CARANAVI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,48,9,48,9,57
CARAPARI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,35,7,35,7,42
CARIPUYO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,1,2,1,2,3
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,5,0,5,0,5
CHALLAPATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,42,79,42,79,121
CHAQUI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,6,8,6,8,14
CHARAGUA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,9,6,9,6,15
CHARAÑA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,3,5,3,5,8
CHAYANTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,6,99,6,99,105
CHIMORE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,25,7,25,7,32
CHIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,4,0,4,0,4
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,4,10,4,10,14
CHUMA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,5,1,5,1,6
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,8,0,8,0,8
CKOCHAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,26,2,26,2,28
CLIZA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,34,23,34,23,57
COBIJA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,160,14,160,14,174
COCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,2,37,2,37,39
COCHABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,877,851,877,851,1728
COIPASA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,2,1,2,1,3
COLCAPIRHUA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,81,209,81,209,290
"COLCHA ""K""",otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,14,8,14,8,22
COLOMI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,19,10,19,10,29
COLPA BELGICA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,6,2,6,2,8
COLQUECHACA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,41,96,41,96,137
COLQUENCHA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,9,0,9,0,9
COLQUIRI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,17,106,17,106,123
COMANCHE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,0,27,0,27,27
COMARAPA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,5,17,5,17,22
COMBAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,0,5,0,5,5
CONCEPCION,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,7,26,7,26,33
COPACABANA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,9,1,9,1,10
CORIPATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,30,13,30,13,43
CORO CORO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,4,2,4,2,6
COROICO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,5,8,5,8,13
CORQUE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,1,9,1,9,10
COTAGAITA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,21,19,21,19,40
COTOCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,63,29,63,29,92
CUATRO CAÑADAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,6,7,6,7,13
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,2,1,2,1,3
CUEVO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,5,0,5,0,5
CULPINA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,50,6,50,6,56
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,3,0,3,0,3
CURVA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,3,15,3,15,18
DESAGUADERO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,6,0,6,0,6
EL ALTO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,1529,595,1529,595,2124
EL CHORO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,1,1,1,1,2
EL PUENTE(STC),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,8,0,8,0,8
EL PUENTE(TJA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,15,49,15,49,64
EL TORNO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,54,63,54,63,117
EL VILLAR,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,0,2,0,2,2
ENTRE RIOS TRJ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,15,29,15,29,44
ENTRE RIOS CBBA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,47,20,47,20,67
ESCOMA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,6,1,6,1,7
EUCALIPTUS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,3,0,3,0,3
EUREKA (SANTOS MERCADO),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,1,3,1,3,4
EXALTACION,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,1,17,1,17,18
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,13,23,13,23,36
FILADELFIA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,11,10,11,10,21
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,19,17,19,17,36
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,3,3,3,3,6
GUANAY,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,32,6,32,6,38
GUAQUI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,3,15,3,15,18
GUAYARAMERIN,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,86,722,86,722,808
GUTIERREZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,8,29,8,29,37
HUACARETA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,8,36,8,36,44
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,8,24,8,24,32
HUANUNI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,29,132,29,132,161
HUARACAJE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,9,20,9,20,29
HUARINA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,2,0,2,0,2
HUAYLLAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,10,4,10,4,14
HUMANATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,2,1,2,1,3
ICHOCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,1,12,1,12,13
ICLA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,6,20,6,20,26
INCAHUASI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,22,47,22,47,69
INGAVI (HUMAITA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,0,8,0,8,8
INQUISIVI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,3,19,3,19,22
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,2,0,2,0,2
IXIAMAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,14,5,14,5,19
JESUS DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,10,0,10,0,10
LA ASUNTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,75,127,75,127,202
LA GUARDIA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,68,20,68,20,88
LA PAZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,1346,463,1346,463,1809
LA RIVERA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,1,0,1,0,1
LAGUNILLAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,8,0,8,0,8
LAJA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,1,0,1,0,1
LAS CARRERAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,9,4,9,4,13
LICOMA PAMPA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,8,0,8,0,8
LLALLAGUA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,15,53,15,53,68
LLICA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,3,2,3,2,5
LORETO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,2,21,2,21,23
LURIBAY,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,5,18,5,18,23
MACHACAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,2,6,2,6,8
MACHARETI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,6,5,6,5,11
MAGDALENA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,4,29,4,29,33
MAIRANA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,9,2,9,2,11
MAPIRI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,19,1,19,1,20
MECAPACA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,15,10,15,10,25
MINEROS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,16,7,16,7,23
MIZQUE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,44,59,44,59,103
MOCOMOCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,10,7,10,7,17
MOJOCOYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,7,1,7,1,8
MONTEAGUDO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,44,61,44,61,105
MONTERO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,174,466,174,466,640
MORO MORO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,4,0,4,0,4
MOROCHATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,5,16,5,16,21
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,3,0,3,0,3
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,4,3,4,3,7
OCURI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,25,46,25,46,71
OKINAWA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,34,1,34,1,35
OMEREQUE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,8,13,8,13,21
ORURO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,707,255,707,255,962
PADCAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,13,9,13,9,22
PADILLA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,3,5,3,5,8
PAILON,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,8,65,8,65,73
PALCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,9,47,9,47,56
PALOS BLANCOS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,34,13,34,13,47
PAMPA GRANDE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,3,6,3,6,9
PAPEL PAMPA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,1,0,1,0,1
PASORAPA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,1,0,1,0,1
PATACAMAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,33,5,33,5,38
PAZÑA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,6,0,6,0,6
PELECHUCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,4,6,4,6,10
POCOATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,6,106,6,106,112
POCONA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,13,16,13,16,29
POJO (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,13,27,13,27,40
POOPO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,14,8,14,8,22
PORCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,15,0,15,0,15
POROMA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,12,28,12,28,40
PORONGO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,6,44,6,44,50
PORTACHUELO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,19,0,19,0,19
PORVENIR,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,19,50,19,50,69
POSTRER VALLE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-07-01,0,2,0,2,2
