,group,variable,month,MUJERES CON 4TA CONSULTA PRENATAL TOTAL 4.4 MUJERES CON 4TA CONSULTA PRENATAL,MUJERES CON 4TA CONSULTA PRENATAL TOTAL 4.4 MUJERES CON 4TA CONSULTA PRENATAL,TOTALES
TIPUANI,consultas prenatales,mujeres con 4ta consulta prenatal,2011-07-01,34,0,34
TIQUIPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-07-01,103,0,103
TIRAQUE (CBBA),consultas prenatales,mujeres con 4ta consulta prenatal,2011-07-01,48,5,53
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,mujeres con 4ta consulta prenatal,2011-07-01,1,0,1
TOCO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-07-01,11,0,11
TODOS SANTOS,consultas prenatales,mujeres con 4ta consulta prenatal,2011-07-01,1,0,1
TOLATA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-07-01,15,0,15
TOLEDO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-07-01,2,1,3
TOMAVE,consultas prenatales,mujeres con 4ta consulta prenatal,2011-07-01,6,5,11
TOMINA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-07-01,11,0,11
TORO TORO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-07-01,11,6,17
TOTORA(CBBA),consultas prenatales,mujeres con 4ta consulta prenatal,2011-07-01,63,3,66
TOTORA(ORR),consultas prenatales,mujeres con 4ta consulta prenatal,2011-07-01,4,3,7
TRIGAL,consultas prenatales,mujeres con 4ta consulta prenatal,2011-07-01,1,0,1
TRINIDAD,consultas prenatales,mujeres con 4ta consulta prenatal,2011-07-01,272,3,275
TUPIZA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-07-01,68,1,69
TURCO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-07-01,2,0,2
UMALA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-07-01,2,5,7
UNCIA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-07-01,13,8,21
URIONDO (A. CONCEPCION),consultas prenatales,mujeres con 4ta consulta prenatal,2011-07-01,20,3,23
URUBICHA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-07-01,8,0,8
UYUNI,consultas prenatales,mujeres con 4ta consulta prenatal,2011-07-01,37,2,39
VACAS,consultas prenatales,mujeres con 4ta consulta prenatal,2011-07-01,14,2,16
VALLEGRANDE,consultas prenatales,mujeres con 4ta consulta prenatal,2011-07-01,33,1,34
VIACHA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-07-01,76,0,76
VILA VILA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-07-01,4,0,4
VILLA CHARCAS,consultas prenatales,mujeres con 4ta consulta prenatal,2011-07-01,22,11,33
VILLA MONTES,consultas prenatales,mujeres con 4ta consulta prenatal,2011-07-01,59,3,62
VILLA NUEVA (LOMA ALTA),consultas prenatales,mujeres con 4ta consulta prenatal,2011-07-01,5,1,6
VILLA RIVERO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-07-01,7,0,7
VILLA SERRANO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-07-01,11,5,16
VILLA TUNARI,consultas prenatales,mujeres con 4ta consulta prenatal,2011-07-01,85,0,85
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,mujeres con 4ta consulta prenatal,2011-07-01,23,6,29
VILLAZON,consultas prenatales,mujeres con 4ta consulta prenatal,2011-07-01,53,2,55
VINTO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-07-01,66,2,68
VITICHI,consultas prenatales,mujeres con 4ta consulta prenatal,2011-07-01,12,0,12
WALDO BALLIVIAN,consultas prenatales,mujeres con 4ta consulta prenatal,2011-07-01,1,0,1
WARNES,consultas prenatales,mujeres con 4ta consulta prenatal,2011-07-01,138,0,138
YACO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-07-01,1,3,4
YACUIBA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-07-01,90,0,90
YAMPARAEZ,consultas prenatales,mujeres con 4ta consulta prenatal,2011-07-01,11,1,12
YANACACHI,consultas prenatales,mujeres con 4ta consulta prenatal,2011-07-01,4,0,4
YAPACANI,consultas prenatales,mujeres con 4ta consulta prenatal,2011-07-01,46,0,46
YOCALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-07-01,6,1,7
YOTALA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-07-01,18,0,18
YUNCHARA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-07-01,2,3,5
ZUDAÑEZ,consultas prenatales,mujeres con 4ta consulta prenatal,2011-07-01,1,5,6
ACACIO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,3,0,3
ACHACACHI,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,29,3,32
ACHOCALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,7,1,8
AIQUILE,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,47,4,51
ALALAY,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,1,0,1
ALCALA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,1,0,1
ALTO BENI,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,15,0,15
ANCORAIMES,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,10,1,11
ANDAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,3,0,3
ANTEQUERA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,6,0,6
ANZALDO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,2,3,5
APOLO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,29,2,31
ARAMPAMPA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,3,1,4
ARANI,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,2,1,3
ARBIETO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,11,1,12
ARQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,20,0,20
ASCENCION DE GUARAYOS,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,51,0,51
ATOCHA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,23,0,23
AUCAPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,3,1,4
AYATA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,6,2,8
AYO AYO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,11,0,11
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,17,7,24
AZURDUY,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,12,7,19
BATALLAS,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,22,1,23
BAURES,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,11,0,11
BELEN DE ANDAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,1,0,1
BELEN DE URMIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,1,1,2
BELLA FLOR,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,1,1,2
BERMEJO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,53,0,53
BETANZOS,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,27,6,33
BOLIVAR,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,5,1,6
BOLPEBRA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,1,0,1
BOYUIBE,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,6,3,9
BUENA VISTA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,12,0,12
CABEZAS,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,35,0,35
CAIROMA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,7,2,9
"CAIZA ""D""",consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,11,0,11
CAJUATA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,15,1,16
CALACOTO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,3,6,9
CALAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,8,0,8
CAMARGO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,33,8,41
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,2,1,3
CAMIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,42,0,42
CAPINOTA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,28,0,28
CAQUIAVIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,5,0,5
CARACOLLO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,13,2,15
CARANAVI,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,80,5,85
CARANGAS,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,1,0,1
CARAPARI,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,11,0,11
CARIPUYO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,10,7,17
CARMEN RIVERO TORREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,3,0,3
CATACORA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,1,0,1
CHACARILLA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,1,0,1
CHALLAPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,49,4,53
CHAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,6,0,6
CHARAGUA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,28,0,28
CHARAÑA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,3,0,3
CHAYANTA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,14,3,17
CHIMORE,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,31,0,31
CHIPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,3,0,3
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,11,0,11
CHUMA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,8,0,8
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,8,6,14
CKOCHAS,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,21,4,25
CLIZA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,28,0,28
COBIJA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,103,1,104
COCAPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,6,29,35
COCHABAMBA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,1172,0,1172
COIPASA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,1,0,1
COLCAPIRHUA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,84,0,84
"COLCHA ""K""",consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,2,3,5
COLLANA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,1,0,1
COLOMI,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,31,0,31
COLPA BELGICA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,12,0,12
COLQUECHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,33,6,39
COLQUENCHA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,16,0,16
COLQUIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,14,27,41
COMARAPA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,27,0,27
COMBAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,0,6,6
CONCEPCION,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,22,2,24
COPACABANA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,11,2,13
CORIPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,19,1,20
CORO CORO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,4,1,5
COROICO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,18,1,19
CORQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,8,1,9
COTAGAITA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,28,1,29
COTOCA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,74,0,74
CUATRO CAÑADAS,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,9,2,11
CUEVO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,6,1,7
CULPINA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,27,7,34
CURAHUARA DE CARANGAS,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,10,0,10
CURVA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,0,2,2
DESAGUADERO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,7,0,7
EL ALTO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,1195,23,1218
EL CHORO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,5,4,9
EL PUENTE(STC),consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,10,0,10
EL PUENTE(TJA),consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,10,1,11
EL TORNO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,96,0,96
EL VILLAR,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,5,0,5
ENTRE RIOS TRJ,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,29,5,34
ENTRE RIOS CBBA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,53,0,53
ESCOMA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,16,1,17
EUCALIPTUS,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,3,0,3
EUREKA (SANTOS MERCADO),consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,1,2,3
EXALTACION,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,2,0,2
FERNANDEZ ALONSO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,28,0,28
FILADELFIA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,6,0,6
GENERAL SAAVEDRA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,27,1,28
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,9,1,10
GUANAY,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,25,3,28
GUAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,5,3,8
GUAYARAMERIN,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,97,2,99
GUTIERREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,7,4,11
HUACARETA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,6,2,8
HUACAYA (VILLA DE HUACAYA),consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,2,6,8
HUANUNI,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,52,0,52
HUARACAJE,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,6,0,6
HUARINA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,5,0,5
HUAYLLAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,3,1,4
HUMANATA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,2,1,3
ICHOCA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,0,1,1
ICLA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,9,5,14
INCAHUASI,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,9,12,21
INGAVI (HUMAITA),consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,2,1,3
INQUISIVI,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,6,6,12
IRUPANA (VILLA DE LANZA),consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,15,0,15
IXIAMAS,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,5,3,8
JESUS DE MACHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,13,1,14
LA ASUNTA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,72,1,73
LA GUARDIA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,96,0,96
LA PAZ,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,976,0,976
LAGUNILLAS,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,11,0,11
LAJA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,9,1,10
LAS CARRERAS,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,4,2,6
LLALLAGUA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,82,2,84
LLICA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,5,1,6
LORETO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,5,3,8
LURIBAY,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,7,3,10
MACHACAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,4,0,4
MACHARETI,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,13,0,13
MAGDALENA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,20,1,21
MAIRANA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,18,0,18
MALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,2,1,3
MAPIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,20,2,22
MECAPACA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,4,1,5
MINEROS,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,28,0,28
MIZQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,33,0,33
MOCOMOCO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,17,2,19
MOJINETE,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,3,0,3
MOJOCOYA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,7,2,9
MONTEAGUDO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,55,1,56
MONTERO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,164,0,164
MOROCHATA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,14,12,26
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,4,0,4
NAZACARA DE PACAJES,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,4,2,6
OCURI,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,8,10,18
OKINAWA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,20,0,20
OMEREQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,8,0,8
ORURO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,425,0,425
PADCAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,24,1,25
PADILLA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,12,2,14
PAILON,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,25,0,25
PALCA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,15,4,19
PALOS BLANCOS,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,39,1,40
PAMPA AULLAGAS,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,2,1,3
PAMPA GRANDE,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,14,0,14
PAPEL PAMPA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,2,1,3
PASORAPA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,3,0,3
PATACAMAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,53,1,54
PAZÑA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,5,0,5
PELECHUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,3,0,3
POCOATA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,23,17,40
POCONA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,16,0,16
POJO (CBBA),consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,19,4,23
POOPO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,5,0,5
PORCO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,9,0,9
POROMA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,24,6,30
PORONGO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,12,0,12
PORTACHUELO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,59,1,60
PORVENIR,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,16,0,16
POSTRER VALLE,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,2,0,2
POTOSI,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,384,0,384
PRESTO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,6,11,17
PUCARA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,1,0,1
PUCARANI,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,35,0,35
PUERTO ACOSTA,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,5,3,8
PUERTO CARABUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,6,4,10
PUERTO GONZALO MORENO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,4,1,5
PUERTO PEREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,1,0,1
PUERTO QUIJARRO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,8,0,8
PUERTO RICO,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,17,2,19
PUERTO SILES,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,4,0,4
PUERTO SUAREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2011-08-01,34,0,34
