,group,variable,month,NUEVAS ANTES DEL 5TO MES DE EMBARAZO CANTIDAD,NUEVAS ANTES DEL 5TO MES DE EMBARAZO CANTIDAD,TOTALES
YOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-07-01,5,2,7
YOTALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-07-01,11,0,11
YUNCHARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-07-01,2,3,5
ZUDAÑEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-07-01,5,0,5
ACACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,14,0,14
ACHACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,46,3,49
ACHOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,11,1,12
AIQUILE,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,37,1,38
ALALAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,3,1,4
ALCALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,2,1,3
ALTO BENI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,18,0,18
ANCORAIMES,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,14,2,16
ANDAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,0,2,2
ANTEQUERA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,4,0,4
ANZALDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,5,2,7
APOLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,21,7,28
ARAMPAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,11,3,14
ARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,14,0,14
ARBIETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,9,2,11
ARQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,10,0,10
ASCENCION DE GUARAYOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,63,0,63
ATOCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,21,0,21
AUCAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,6,0,6
AYATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,9,2,11
AYO AYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,7,0,7
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,27,1,28
AZURDUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,11,6,17
BATALLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,21,2,23
BAURES,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,8,0,8
BELEN DE ANDAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,1,0,1
BELEN DE URMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,2,2,4
BELLA FLOR,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,3,0,3
BERMEJO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,109,0,109
BETANZOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,43,2,45
BOLIVAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,12,2,14
BOLPEBRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,1,3,4
BOYUIBE,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,3,0,3
BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,34,3,37
CABEZAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,43,0,43
CAIROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,13,0,13
"CAIZA ""D""",consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,6,0,6
CAJUATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,9,5,14
CALACOTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,4,3,7
CALAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,23,2,25
CAMARGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,40,2,42
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,2,2,4
CAMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,110,1,111
CAPINOTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,50,0,50
CAQUIAVIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,5,0,5
CARACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,18,0,18
CARANAVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,101,4,105
CARAPARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,20,0,20
CARIPUYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,9,11,20
CARMEN RIVERO TORREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,9,0,9
CHACARILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,0,1,1
CHALLAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,58,6,64
CHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,12,2,14
CHARAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,47,2,49
CHARAÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,1,1,2
CHAYANTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,19,3,22
CHIMORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,42,2,44
CHIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,2,0,2
CHOQUE COTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,1,0,1
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,30,1,31
CHUMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,4,2,6
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,9,2,11
CKOCHAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,13,3,16
CLIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,54,0,54
COBIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,137,1,138
COCAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,14,16,30
COCHABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,1890,4,1894
COLCAPIRHUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,109,2,111
"COLCHA ""K""",consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,11,2,13
COLLANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,2,0,2
COLOMI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,28,0,28
COLPA BELGICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,4,0,4
COLQUECHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,46,10,56
COLQUENCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,7,0,7
COLQUIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,18,5,23
COMANCHE,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,2,0,2
COMARAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,37,0,37
COMBAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,0,1,1
CONCEPCION,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,38,2,40
COPACABANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,19,1,20
CORIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,19,0,19
CORO CORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,2,1,3
COROICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,18,1,19
CORQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,5,2,7
COTAGAITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,38,0,38
COTOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,108,0,108
CUATRO CAÑADAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,14,2,16
CUEVO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,5,0,5
CULPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,34,1,35
CURAHUARA DE CARANGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,4,0,4
CURVA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,1,2,3
DESAGUADERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,13,0,13
EL ALTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,1546,18,1564
EL CHORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,2,2,4
EL PUENTE(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,31,0,31
EL PUENTE(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,16,0,16
EL TORNO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,117,1,118
EL VILLAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,3,0,3
ENTRE RIOS TRJ,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,36,0,36
ENTRE RIOS CBBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,63,0,63
ESCOMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,7,0,7
EUCALIPTUS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,7,0,7
EUREKA (SANTOS MERCADO),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,0,4,4
EXALTACION,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,4,0,4
FERNANDEZ ALONSO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,30,0,30
FILADELFIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,16,4,20
GENERAL SAAVEDRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,39,2,41
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,14,2,16
GUANAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,25,1,26
GUAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,5,4,9
GUAYARAMERIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,97,2,99
GUTIERREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,17,4,21
HUACARETA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,11,3,14
HUACAYA (VILLA DE HUACAYA),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,2,0,2
HUANUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,55,0,55
HUARACAJE,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,12,0,12
HUARINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,5,0,5
HUAYLLAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,1,0,1
HUMANATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,3,0,3
ICHOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,3,1,4
ICLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,8,1,9
INCAHUASI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,16,13,29
INGAVI (HUMAITA),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,3,3,6
INQUISIVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,6,3,9
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,15,0,15
IXIAMAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,12,0,12
JESUS DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,22,0,22
LA ASUNTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,91,0,91
LA GUARDIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,186,0,186
LA PAZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,1910,1,1911
LAGUNILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,7,1,8
LAJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,12,0,12
LAS CARRERAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,8,3,11
LICOMA PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,2,0,2
LLALLAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,73,7,80
LLICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,13,2,15
LORETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,2,0,2
LURIBAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,6,0,6
MACHACAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,5,0,5
MACHARETI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,13,0,13
MAGDALENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,32,1,33
MAIRANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,18,0,18
MALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,0,1,1
MAPIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,32,0,32
MECAPACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,13,1,14
MINEROS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,45,0,45
MIZQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,42,1,43
MOCOMOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,13,0,13
MOJOCOYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,9,1,10
MONTEAGUDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,50,4,54
MONTERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,303,0,303
MORO MORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,2,0,2
MOROCHATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,10,6,16
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,6,0,6
NAZACARA DE PACAJES,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,5,3,8
OCURI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,18,10,28
OKINAWA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,27,0,27
OMEREQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,13,0,13
ORURO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,873,1,874
PADCAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,20,1,21
PADILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,18,4,22
PAILON,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,74,8,82
PALCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,13,0,13
PALOS BLANCOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,56,0,56
PAMPA AULLAGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,1,0,1
PAMPA GRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,14,0,14
PAPEL PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,3,0,3
PASORAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,5,0,5
PATACAMAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,55,0,55
PAZÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,8,0,8
PELECHUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,8,0,8
POCOATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,19,6,25
POCONA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,25,0,25
POJO (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,14,0,14
POOPO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,15,0,15
PORCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,17,0,17
POROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,20,3,23
PORONGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,11,3,14
PORTACHUELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,51,3,54
PORVENIR,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,16,1,17
POTOSI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,793,0,793
PRESTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,2,10,12
PUCARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,1,0,1
PUCARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,37,0,37
PUERTO ACOSTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,6,0,6
PUERTO CARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,8,0,8
PUERTO GONZALO MORENO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,15,1,16
PUERTO PEREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,4,1,5
PUERTO QUIJARRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,18,0,18
PUERTO RICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,15,3,18
PUERTO SILES,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,3,0,3
PUERTO SUAREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,55,0,55
PUERTO VILLARROEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,143,0,143
PUNA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,27,0,27
PUNATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,49,0,49
QUIABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,5,0,5
QUILLACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,234,2,236
QUIME,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,11,0,11
RAVELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,13,1,14
REYES,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,25,8,33
RIBERALTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,215,24,239
ROBORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,34,0,34
RURRENABAQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,28,10,38
SABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,3,0,3
SACABA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,356,0,356
SACABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,7,1,8
SACACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,41,4,45
SAIPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,10,1,11
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,12,1,13
SAMAIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,17,0,17
SAN AGUSTIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,3,0,3
SAN ANDRES,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,18,1,19
SAN ANDRES DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,3,2,5
SAN ANTONIO DE ESMORUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,2,0,2
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,5,2,7
SAN BENITO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,23,0,23
SAN BORJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,75,8,83
SAN BUENA VENTURA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,36,1,37
SAN CARLOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,64,0,64
SAN IGNACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,40,4,44
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-08-01,142,10,152
