,group,variable,month,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO CANTIDAD,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO CANTIDAD,TOTALES
TOMINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-07-01,4,0,4
TORO TORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-07-01,5,6,11
TOTORA(CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-07-01,9,7,16
TOTORA(ORR),consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-07-01,2,1,3
TRINIDAD,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-07-01,153,0,153
TUPIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-07-01,25,2,27
TURCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-07-01,7,0,7
UMALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-07-01,3,3,6
UNCIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-07-01,6,5,11
URIONDO (A. CONCEPCION),consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-07-01,3,1,4
URUBICHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-07-01,3,0,3
UYUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-07-01,23,0,23
VACAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-07-01,9,3,12
VALLEGRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-07-01,9,0,9
VIACHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-07-01,45,0,45
VILA VILA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-07-01,8,1,9
VILLA CHARCAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-07-01,2,1,3
VILLA MONTES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-07-01,25,0,25
VILLA RIVERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-07-01,14,2,16
VILLA SERRANO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-07-01,3,0,3
VILLA TUNARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-07-01,110,1,111
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-07-01,2,0,2
VILLAZON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-07-01,36,2,38
VINTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-07-01,114,20,134
VITICHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-07-01,7,0,7
WALDO BALLIVIAN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-07-01,1,1,2
WARNES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-07-01,99,3,102
YACO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-07-01,6,7,13
YACUIBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-07-01,94,0,94
YANACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-07-01,3,0,3
YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-07-01,106,0,106
YOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-07-01,7,0,7
YOTALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-07-01,2,0,2
YUNCHARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-07-01,1,1,2
ZUDAÑEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-07-01,3,1,4
ACACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,7,0,7
ACHACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,30,4,34
ACHOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,6,1,7
AIQUILE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,26,2,28
ALALAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,2,0,2
ALTO BENI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,8,6,14
ANCORAIMES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,10,3,13
ANDAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,1,1,2
ANTEQUERA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,4,2,6
ANZALDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,5,5,10
APOLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,7,3,10
ARAMPAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,5,1,6
ARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,10,0,10
ARBIETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,9,1,10
ARQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,19,0,19
ASCENCION DE GUARAYOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,17,0,17
ATOCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,8,1,9
AUCAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,5,1,6
AYATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,7,2,9
AYO AYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,5,0,5
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,16,4,20
AZURDUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,2,2,4
BATALLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,16,3,19
BAURES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,3,0,3
BELEN DE ANDAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,0,1,1
BELEN DE URMIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,0,3,3
BERMEJO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,36,0,36
BETANZOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,26,7,33
BOLIVAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,4,2,6
BOLPEBRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,2,0,2
BOYUIBE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,1,0,1
BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,3,1,4
CABEZAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,24,0,24
CAIROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,9,0,9
"CAIZA ""D""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,9,2,11
CAJUATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,3,0,3
CALACOTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,0,6,6
CALAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,4,0,4
CAMARGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,15,1,16
CAMIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,30,1,31
CAPINOTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,24,3,27
CAQUIAVIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,8,1,9
CARACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,25,0,25
CARANAVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,32,4,36
CARAPARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,5,0,5
CARIPUYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,3,6,9
CARMEN RIVERO TORREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,6,0,6
CHALLAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,35,6,41
CHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,6,1,7
CHARAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,39,6,45
CHAYANTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,3,8,11
CHIMORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,30,1,31
CHOQUE COTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,0,2,2
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,10,0,10
CHUMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,5,0,5
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,2,5,7
CKOCHAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,15,5,20
CLIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,25,0,25
COBIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,49,0,49
COCAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,6,23,29
COCHABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,1483,12,1495
COLCAPIRHUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,92,0,92
"COLCHA ""K""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,9,2,11
COLLANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,2,0,2
COLOMI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,22,0,22
COLPA BELGICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,3,0,3
COLQUECHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,25,6,31
COLQUENCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,10,0,10
COLQUIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,3,6,9
COMANCHE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,2,0,2
COMARAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,11,0,11
COMBAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,0,2,2
CONCEPCION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,15,2,17
COPACABANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,6,0,6
CORIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,14,0,14
CORO CORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,2,1,3
COROICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,24,0,24
CORQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,2,1,3
COTAGAITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,20,0,20
COTOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,49,0,49
CUATRO CAÑADAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,3,3,6
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,1,0,1
CUEVO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,2,0,2
CULPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,9,3,12
CURAHUARA DE CARANGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,3,0,3
CURVA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,1,2,3
DESAGUADERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,4,0,4
EL ALTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,970,11,981
EL CHORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,2,2,4
EL PUENTE(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,10,0,10
EL PUENTE(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,2,0,2
EL TORNO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,26,0,26
ENTRE RIOS TRJ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,8,0,8
ENTRE RIOS CBBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,37,0,37
ESCOMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,3,0,3
EUCALIPTUS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,3,0,3
EUREKA (SANTOS MERCADO),consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,2,2,4
FERNANDEZ ALONSO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,15,0,15
FILADELFIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,15,1,16
GENERAL SAAVEDRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,20,1,21
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,10,4,14
GUANAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,5,3,8
GUAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,4,2,6
GUAYARAMERIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,51,1,52
GUTIERREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,13,4,17
HUACARETA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,0,1,1
HUACAYA (VILLA DE HUACAYA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,0,1,1
HUANUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,23,0,23
HUARINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,0,3,3
HUAYLLAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,2,0,2
HUMANATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,2,0,2
ICHOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,2,1,3
ICLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,1,0,1
INCAHUASI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,5,1,6
INGAVI (HUMAITA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,2,1,3
INQUISIVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,6,3,9
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,7,0,7
IXIAMAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,5,0,5
JESUS DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,8,0,8
LA ASUNTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,48,1,49
LA GUARDIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,57,0,57
LA PAZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,1583,2,1585
LA RIVERA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,0,1,1
LAJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,10,3,13
LICOMA PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,2,0,2
LLALLAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,49,1,50
LLICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,3,0,3
LORETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,1,4,5
LURIBAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,4,2,6
MACHARETI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,1,1,2
MAGDALENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,10,0,10
MAIRANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,8,0,8
MALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,0,1,1
MAPIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,13,0,13
MECAPACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,10,7,17
MINEROS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,13,0,13
MIZQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,23,1,24
MOCOMOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,11,2,13
MOJINETE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,1,0,1
MOJOCOYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,1,1,2
MONTEAGUDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,5,2,7
MONTERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,141,0,141
MORO MORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,1,0,1
MOROCHATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,9,6,15
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,2,0,2
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,0,1,1
OCURI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,11,7,18
OKINAWA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,15,2,17
OMEREQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,3,0,3
ORURO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,573,0,573
PADCAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,4,0,4
PADILLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,1,1,2
PAILON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,25,6,31
PALCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,11,2,13
PALOS BLANCOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,13,0,13
PAMPA AULLAGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,1,1,2
PAMPA GRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,2,0,2
PAPEL PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,0,1,1
PASORAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,1,0,1
PATACAMAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,18,1,19
PAZÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,4,0,4
PELECHUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,11,1,12
POCOATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,6,6,12
POCONA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,7,1,8
POJO (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,8,0,8
POOPO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,2,0,2
PORCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,3,0,3
POROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,12,2,14
PORONGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,10,2,12
PORTACHUELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,12,4,16
PORVENIR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,3,0,3
POTOSI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,547,0,547
PRESTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,2,1,3
PUCARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,12,1,13
PUERTO ACOSTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,5,0,5
PUERTO CARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,7,1,8
PUERTO GONZALO MORENO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,5,1,6
PUERTO PEREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,2,0,2
PUERTO QUIJARRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,9,0,9
PUERTO RICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,3,9,12
PUERTO SUAREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,35,0,35
PUERTO VILLARROEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,58,0,58
PUNA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-08-01,10,1,11
