,group,variable,month,CONSULTAS NUEVAS DE 60 AÑOS Y MÁS CANTIDAD,CONSULTAS NUEVAS DE 60 AÑOS Y MÁS CANTIDAD,TOTALES,TOTALES,TOTALES
PAZÑA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,8,19,8,19,27
PELECHUCO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,3,5,3,5,8
POCOATA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,12,3,12,3,15
POCONA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,2,1,2,1,3
POJO (CBBA),atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,0,6,0,6,6
POOPO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,4,0,4,0,4
PORCO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,0,2,0,2,2
POROMA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,4,6,4,6,10
PORONGO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,1,1,1,1,2
PORTACHUELO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,14,8,14,8,22
POSTRER VALLE,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,1,1,1,1,2
POTOSI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,45,68,45,68,113
PRESTO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,1,3,1,3,4
PUCARA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,2,1,2,1,3
PUCARANI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,54,27,54,27,81
PUERTO ACOSTA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,0,2,0,2,2
PUERTO CARABUCO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,3,14,3,14,17
PUERTO QUIJARRO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,26,7,26,7,33
PUERTO RICO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,2,2,2,2,4
PUERTO SUAREZ,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,14,0,14,0,14
PUERTO VILLARROEL,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,10,6,10,6,16
PUNA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,23,21,23,21,44
PUNATA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,18,26,18,26,44
QUIABAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,1,0,1,0,1
QUILLACOLLO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,35,18,35,18,53
QUIME,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,9,1,9,1,10
QUIRUSILLAS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,0,4,0,4,4
RAVELO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,5,14,5,14,19
REYES,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,10,9,10,9,19
RIBERALTA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,2,0,2,0,2
ROBORE,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,5,1,5,1,6
RURRENABAQUE,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,1,3,1,3,4
SABAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,12,6,12,6,18
SACABA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,1,5,1,5,6
SACABAMBA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,4,4,4,4,8
SACACA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,2,2,2,2,4
SAIPINA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,7,8,7,8,15
SALINAS DE GARCI MENDOZA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,9,5,9,5,14
SAMAIPATA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,1,17,1,17,18
SAN ANDRES DE MACHACA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,36,40,36,40,76
SAN ANTONIO DE LOMERIO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,3,3,3,3,6
SAN BENITO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,41,14,41,14,55
SAN BORJA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,4,4,4,4,8
SAN BUENA VENTURA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,2,1,2,1,3
SAN CARLOS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,15,1,15,1,16
SAN IGNACIO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,3,2,3,2,5
SAN IGNACIO DE VELASCO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,11,5,11,5,16
SAN JAVIER(STC),atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,0,1,0,1,1
SAN JOSE DE CHIQUITOS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,3,1,3,1,4
SAN JUAN DE YAPACANI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,0,5,0,5,5
SAN LORENZO(TJA),atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,10,1,10,1,11
SAN LUCAS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,3,2,3,2,5
SAN MATIAS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,13,5,13,5,18
SAN MIGUEL DE VELASCO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,6,6,6,6,12
SAN PEDRO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,1,1,1,1,2
SAN PEDRO DE BUENA VISTA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,0,1,0,1,1
SAN PEDRO DE CURAHUARA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,5,2,5,2,7
SAN PEDRO DE TIQUINA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,4,5,4,5,9
SAN RAFAEL,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,1,0,1,0,1
SAN RAMON BENI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,2,0,2,0,2
SAN RAMON SCZ,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,5,22,5,22,27
SANTA CRUZ DE LA SIERRA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,179,197,179,197,376
SANTA ROSA DEL SARA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,2,5,2,5,7
SANTIAGO DE CALLAPA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,8,10,8,10,18
SANTIAGO DE HUARI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,18,30,18,30,48
SANTIAGO DE HUATA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,5,1,5,1,6
SANTIAGO DE MACHACA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,7,16,7,16,23
SANTIVAÑES,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,1,0,1,0,1
SAPAHAQUI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,3,0,3,0,3
SICA SICA (VILLA AROMA),atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,6,3,6,3,9
SICAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,2,1,2,1,3
SIPE SIPE,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,3,10,3,10,13
SOPACHUY,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,1,1,1,1,2
SORACACHI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,0,5,0,5,5
SORATA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,11,4,11,4,15
SUCRE,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,222,149,222,149,371
TACACOMA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,1,1,1,1,2
TACOPAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,1,0,1,0,1
TAPACARI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,3,5,3,5,8
TARABUCO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,10,16,10,16,26
TARACO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,22,19,22,19,41
TARATA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,10,12,10,12,22
TARIJA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,11,11,11,11,22
TARVITA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,1,7,1,7,8
TIAWANACU,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,19,9,19,9,28
TINGUIPAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,1,3,1,3,4
TIPUANI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,4,6,4,6,10
TIQUIPAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,6,3,6,3,9
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,0,4,0,4,4
TOCO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,7,22,7,22,29
TOLATA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,11,15,11,15,26
TOLEDO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,0,1,0,1,1
TOMAVE,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,9,21,9,21,30
TOMINA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,7,20,7,20,27
TORO TORO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,0,1,0,1,1
TOTORA(CBBA),atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,3,1,3,1,4
TOTORA(ORR),atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,1,1,1,1,2
TRINIDAD,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,66,45,66,45,111
TUPIZA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,31,37,31,37,68
TURCO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,2,14,2,14,16
UMALA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,1,0,1,0,1
UNCIA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,2,4,2,4,6
URIONDO (A. CONCEPCION),atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,5,5,5,5,10
UYUNI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,12,16,12,16,28
VACAS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,2,18,2,18,20
VALLEGRANDE,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,10,4,10,4,14
VIACHA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,82,29,82,29,111
VILLA CHARCAS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,1,1,1,1,2
VILLA MONTES,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,14,5,14,5,19
VILLA RIVERO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,3,12,3,12,15
VILLA SERRANO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,5,4,5,4,9
VILLA TUNARI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,12,2,12,2,14
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,7,5,7,5,12
VILLAZON,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,29,34,29,34,63
VINTO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,0,1,0,1,1
VITICHI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,5,7,5,7,12
WARNES,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,5,1,5,1,6
YACO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,14,3,14,3,17
YACUIBA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,7,5,7,5,12
YAMPARAEZ,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,0,1,0,1,1
YANACACHI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,1,1,1,1,2
YAPACANI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,10,8,10,8,18
YOCALLA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,7,2,7,2,9
YOTALA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,2,1,2,1,3
YUNCHARA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,0,1,0,1,1
ZUDAÑEZ,atencion odontologica,consultas nuevas de 60 anos y mas,2010-07-01,1,0,1,0,1
ACACIO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,1,0,1,0,1
ACHACACHI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,35,53,35,53,88
ACHOCALLA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,8,6,8,6,14
AIQUILE,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,18,19,18,19,37
ALCALA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,0,1,0,1,1
ALTO BENI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,1,1,1,1,2
ANCORAIMES,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,3,6,3,6,9
ANDAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,2,2,2,2,4
ANTEQUERA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,10,0,10,0,10
ANZALDO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,5,14,5,14,19
APOLO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,5,4,5,4,9
ARANI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,1,3,1,3,4
ARBIETO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,1,4,1,4,5
ARQUE,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,1,3,1,3,4
ASCENCION DE GUARAYOS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,2,5,2,5,7
ATOCHA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,17,5,17,5,22
AYATA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,4,0,4,0,4
AYO AYO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,1,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,1,10,1,10,11
BATALLAS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,2,3,2,3,5
BAURES,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,3,0,3,0,3
BELEN DE ANDAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,7,12,7,12,19
BELEN DE URMIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,3,4,3,4,7
BERMEJO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,2,2,2,2,4
BETANZOS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,5,17,5,17,22
BOLIVAR,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,2,5,2,5,7
BOLPEBRA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,1,0,1,0,1
BOYUIBE,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,7,0,7,0,7
BUENA VISTA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,7,1,7,1,8
CABEZAS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,5,0,5,0,5
CAIROMA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,2,7,2,7,9
"CAIZA ""D""",atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,1,3,1,3,4
CALACOTO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,2,6,2,6,8
CALAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,5,2,5,2,7
CAMARGO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,4,7,4,7,11
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,1,2,1,2,3
CAMIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,14,17,14,17,31
CAPINOTA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,7,8,7,8,15
CAQUIAVIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,5,4,5,4,9
CARACOLLO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,25,24,25,24,49
CARANAVI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,1,0,1,0,1
CARAPARI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,4,1,4,1,5
CARMEN RIVERO TORREZ,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,6,10,6,10,16
CATACORA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,3,4,3,4,7
CHALLAPATA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,23,34,23,34,57
CHAQUI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,0,1,0,1,1
CHARAGUA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,3,2,3,2,5
CHARAÑA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,2,4,2,4,6
CHAYANTA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,25,32,25,32,57
CHIMORE,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,4,4,4,4,8
CHOQUE COTA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,3,5,3,5,8
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,9,9,9,9,18
CHUMA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,10,3,10,3,13
CKOCHAS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,1,3,1,3,4
CLIZA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,8,25,8,25,33
COBIJA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,5,0,5,0,5
COCHABAMBA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,412,392,412,392,804
COIPASA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,2,0,2,0,2
COLCAPIRHUA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,3,6,3,6,9
"COLCHA ""K""",atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,1,1,1,1,2
COLLANA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,0,2,0,2,2
COLQUECHACA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,3,8,3,8,11
COLQUIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,323,11,323,11,334
COMANCHE,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,4,11,4,11,15
COMARAPA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,3,1,3,1,4
CONCEPCION,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,1,0,1,0,1
COPACABANA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,3,7,3,7,10
CORIPATA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,11,7,11,7,18
CORO CORO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,2,1,2,1,3
COROICO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,20,6,20,6,26
CORQUE,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,9,1,9,1,10
COTAGAITA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,21,11,21,11,32
COTOCA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,8,8,8,8,16
CUATRO CAÑADAS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,9,17,9,17,26
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,0,5,0,5,5
CUEVO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,5,4,5,4,9
CULPINA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,1,7,1,7,8
CURAHUARA DE CARANGAS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,5,4,5,4,9
CURVA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,2,3,2,3,5
DESAGUADERO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,2,4,2,4,6
EL ALTO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,106,132,106,132,238
EL CHORO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,3,1,3,1,4
EL PUENTE(STC),atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,1,2,1,2,3
EL PUENTE(TJA),atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,4,2,4,2,6
EL TORNO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,28,15,28,15,43
EL VILLAR,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,2,10,2,10,12
ENTRE RIOS TRJ,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,4,5,4,5,9
ESCOMA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,0,2,0,2,2
EUCALIPTUS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,2,9,2,9,11
FERNANDEZ ALONSO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,2,2,2,2,4
FILADELFIA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,1,2,1,2,3
GENERAL SAAVEDRA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,0,6,0,6,6
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,2,3,2,3,5
GUANAY,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,12,5,12,5,17
GUAQUI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,17,15,17,15,32
GUAYARAMERIN,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,7,1,7,1,8
GUTIERREZ,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,15,26,15,26,41
HUACARETA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,2,7,2,7,9
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,0,1,0,1,1
HUACHACALLA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,5,8,5,8,13
HUANUNI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,2,3,2,3,5
HUARACAJE,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,0,3,0,3,3
HUARINA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,0,3,0,3,3
HUAYLLAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-08-01,12,6,12,6,18
