,group,variable,month,ACCIONES PREVENTIVAS FUERA DEL ESTABLECIMIENTO CANTIDAD,ACCIONES PREVENTIVAS FUERA DEL ESTABLECIMIENTO CANTIDAD,TOTALES,TOTALES,TOTALES
SANTUARIO DE QUILLACAS,atencion odontologica,acciones preventivas fuera del establecimiento,2010-08-01,5,17,5,17,22
SENA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-08-01,288,271,288,271,559
SICAYA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-08-01,7,5,7,5,12
SIPE SIPE,atencion odontologica,acciones preventivas fuera del establecimiento,2010-08-01,7,0,7,0,7
SOPACHUY,atencion odontologica,acciones preventivas fuera del establecimiento,2010-08-01,5,11,5,11,16
SORATA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-08-01,26,39,26,39,65
SUCRE,atencion odontologica,acciones preventivas fuera del establecimiento,2010-08-01,177,215,177,215,392
TACOPAYA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-08-01,25,28,25,28,53
TAPACARI,atencion odontologica,acciones preventivas fuera del establecimiento,2010-08-01,114,157,114,157,271
TARABUCO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-08-01,132,123,132,123,255
TARATA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-08-01,52,20,52,20,72
TARIJA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-08-01,93,112,93,112,205
TARVITA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-08-01,36,35,36,35,71
TEOPONTE,atencion odontologica,acciones preventivas fuera del establecimiento,2010-08-01,100,128,100,128,228
TIAWANACU,atencion odontologica,acciones preventivas fuera del establecimiento,2010-08-01,4,2,4,2,6
TIQUIPAYA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-08-01,27,62,27,62,89
TIRAQUE (CBBA),atencion odontologica,acciones preventivas fuera del establecimiento,2010-08-01,685,595,685,595,1280
TOCO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-08-01,3,0,3,0,3
TOMAVE,atencion odontologica,acciones preventivas fuera del establecimiento,2010-08-01,3,9,3,9,12
TOMINA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-08-01,202,116,202,116,318
TORO TORO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-08-01,47,48,47,48,95
TOTORA(CBBA),atencion odontologica,acciones preventivas fuera del establecimiento,2010-08-01,603,479,603,479,1082
TRINIDAD,atencion odontologica,acciones preventivas fuera del establecimiento,2010-08-01,60,71,60,71,131
UMALA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-08-01,45,41,45,41,86
UNCIA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-08-01,10,9,10,9,19
URIONDO (A. CONCEPCION),atencion odontologica,acciones preventivas fuera del establecimiento,2010-08-01,60,67,60,67,127
UYUNI,atencion odontologica,acciones preventivas fuera del establecimiento,2010-08-01,1,1,1,1,2
VALLEGRANDE,atencion odontologica,acciones preventivas fuera del establecimiento,2010-08-01,37,46,37,46,83
VIACHA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-08-01,52,43,52,43,95
VILLA CHARCAS,atencion odontologica,acciones preventivas fuera del establecimiento,2010-08-01,61,68,61,68,129
VILLA MONTES,atencion odontologica,acciones preventivas fuera del establecimiento,2010-08-01,10,1,10,1,11
VILLA NUEVA (LOMA ALTA),atencion odontologica,acciones preventivas fuera del establecimiento,2010-08-01,10,24,10,24,34
VILLA RIVERO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-08-01,2,2,2,2,4
VILLA SERRANO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-08-01,29,27,29,27,56
VILLA TUNARI,atencion odontologica,acciones preventivas fuera del establecimiento,2010-08-01,296,270,296,270,566
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,acciones preventivas fuera del establecimiento,2010-08-01,0,13,0,13,13
WARNES,atencion odontologica,acciones preventivas fuera del establecimiento,2010-08-01,4,6,4,6,10
YACUIBA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-08-01,10,4,10,4,14
YAPACANI,atencion odontologica,acciones preventivas fuera del establecimiento,2010-08-01,15,18,15,18,33
YOTALA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-08-01,26,36,26,36,62
YUNCHARA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-08-01,10,10,10,10,20
ZUDAÑEZ,atencion odontologica,acciones preventivas fuera del establecimiento,2010-08-01,57,76,57,76,133
ACACIO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,2,3,2,3,5
ACHACACHI,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,157,108,157,108,265
AIQUILE,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,78,100,78,100,178
ALALAY,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,45,45,45,45,90
ALCALA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,68,92,68,92,160
ALTO BENI,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,30,34,30,34,64
ANCORAIMES,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,91,77,91,77,168
ANDAMARCA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,13,14,13,14,27
ANTEQUERA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,73,82,73,82,155
APOLO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,41,33,41,33,74
ARAMPAMPA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,143,123,143,123,266
ARANI,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,80,40,80,40,120
ARBIETO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,90,132,90,132,222
ARQUE,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,33,54,33,54,87
ATOCHA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,24,30,24,30,54
AYATA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,268,200,268,200,468
AYO AYO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,119,121,119,121,240
BELLA FLOR,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,105,96,105,96,201
BERMEJO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,378,440,378,440,818
BETANZOS,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,4,2,4,2,6
BOLIVAR,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,3,10,3,10,13
BOLPEBRA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,80,94,80,94,174
BOYUIBE,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,8,11,8,11,19
CABEZAS,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,500,168,500,168,668
CAIROMA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,40,28,40,28,68
"CAIZA ""D""",atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,16,12,16,12,28
CALACOTO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,18,34,18,34,52
CALAMARCA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,121,113,121,113,234
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,0,3,0,3,3
CAMIRI,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,34,20,34,20,54
CAQUIAVIRI,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,33,25,33,25,58
CARANAVI,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,235,263,235,263,498
CARAPARI,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,8,31,8,31,39
CARIPUYO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,65,50,65,50,115
CATACORA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,5,10,5,10,15
CHARAGUA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,24,24,24,24,48
CHARAÑA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,28,6,28,6,34
CHAYANTA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,41,39,41,39,80
CHIMORE,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,14,18,14,18,32
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,28,25,28,25,53
CHUMA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,19,29,19,29,48
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,36,29,36,29,65
CLIZA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,150,81,150,81,231
COBIJA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,24,68,24,68,92
COCAPATA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,8,21,8,21,29
COCHABAMBA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,162,191,162,191,353
"COLCHA ""K""",atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,39,32,39,32,71
COLLANA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,8,8,8,8,16
COLOMI,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,895,818,895,818,1713
COLPA BELGICA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,257,227,257,227,484
COLQUECHACA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,6,20,6,20,26
COMARAPA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,180,120,180,120,300
CONCEPCION,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,10,11,10,11,21
CORIPATA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,50,38,50,38,88
CORO CORO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,11,19,11,19,30
COTAGAITA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,2,0,2,0,2
COTOCA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,440,475,440,475,915
CUATRO CAÑADAS,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,7,11,7,11,18
CUEVO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,102,47,102,47,149
CULPINA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,113,117,113,117,230
CURVA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,43,39,43,39,82
DESAGUADERO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,0,2,0,2,2
EL ALTO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,107,139,107,139,246
EL PUENTE(STC),atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,3,6,3,6,9
EL PUENTE(TJA),atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,1,4,1,4,5
EL TORNO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,169,213,169,213,382
EL VILLAR,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,11,11,11,11,22
ENTRE RIOS TRJ,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,0,4,0,4,4
ENTRE RIOS CBBA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,2,2,2,2,4
FERNANDEZ ALONSO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,15,15,15,15,30
FILADELFIA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,36,33,36,33,69
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,10,11,10,11,21
GUANAY,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,55,65,55,65,120
GUAYARAMERIN,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,21,1,21,1,22
GUTIERREZ,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,15,22,15,22,37
HUACAYA (VILLA DE HUACAYA),atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,32,33,32,33,65
HUMANATA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,9,10,9,10,19
ICLA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,107,115,107,115,222
INCAHUASI,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,12,34,12,34,46
IXIAMAS,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,4,2,4,2,6
JESUS DE MACHACA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,58,52,58,52,110
LA ASUNTA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,263,363,263,363,626
LA GUARDIA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,618,587,618,587,1205
LA PAZ,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,719,550,719,550,1269
LAGUNILLAS,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,2,2,2,2,4
LAS CARRERAS,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,5,8,5,8,13
LLALLAGUA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,938,1045,938,1045,1983
MACHACAMARCA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,0,5,0,5,5
MACHARETI,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,86,113,86,113,199
MAIRANA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,96,76,96,76,172
MAPIRI,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,50,11,50,11,61
MINEROS,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,40,50,40,50,90
MOCOMOCO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,218,214,218,214,432
MOJOCOYA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,1,2,1,2,3
MONTEAGUDO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,51,35,51,35,86
MONTERO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,133,144,133,144,277
MOROCHATA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,57,78,57,78,135
OCURI,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,6,5,6,5,11
OKINAWA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,20,29,20,29,49
ORURO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,188,281,188,281,469
PADCAYA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,0,4,0,4,4
PADILLA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,23,21,23,21,44
PAILON,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,49,44,49,44,93
PALCA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,186,200,186,200,386
PAMPA GRANDE,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,7,15,7,15,22
PAPEL PAMPA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,15,6,15,6,21
PAZÑA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,2,4,2,4,6
PELECHUCO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,14,20,14,20,34
POCOATA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,48,41,48,41,89
POCONA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,177,165,177,165,342
POJO (CBBA),atencion odontologica,acciones preventivas fuera del establecimiento,2010-09-01,3,1,3,1,4
