,group,variable,month,OTRAS ACCIONES CANTIDAD,OTRAS ACCIONES CANTIDAD,TOTALES,TOTALES,TOTALES
SAN PEDRO DE TIQUINA,atencion odontologica,otras acciones,2010-08-01,15,30,15,30,45
SAN RAFAEL,atencion odontologica,otras acciones,2010-08-01,12,4,12,4,16
SANTA ANA,atencion odontologica,otras acciones,2010-08-01,59,23,59,23,82
SANTA CRUZ DE LA SIERRA,atencion odontologica,otras acciones,2010-08-01,969,983,969,983,1952
SANTA ROSA,atencion odontologica,otras acciones,2010-08-01,196,189,196,189,385
SANTA ROSA DEL SARA,atencion odontologica,otras acciones,2010-08-01,84,82,84,82,166
SANTIAGO DE CALLAPA,atencion odontologica,otras acciones,2010-08-01,4,9,4,9,13
SANTIAGO DE HUARI,atencion odontologica,otras acciones,2010-08-01,56,69,56,69,125
SANTIAGO DE HUATA,atencion odontologica,otras acciones,2010-08-01,0,2,0,2,2
SANTIAGO DE MACHACA,atencion odontologica,otras acciones,2010-08-01,3,8,3,8,11
SANTIVAÑES,atencion odontologica,otras acciones,2010-08-01,18,25,18,25,43
SANTUARIO DE QUILLACAS,atencion odontologica,otras acciones,2010-08-01,0,4,0,4,4
SAPAHAQUI,atencion odontologica,otras acciones,2010-08-01,5,4,5,4,9
SENA,atencion odontologica,otras acciones,2010-08-01,33,25,33,25,58
SICA SICA (VILLA AROMA),atencion odontologica,otras acciones,2010-08-01,10,15,10,15,25
SICAYA,atencion odontologica,otras acciones,2010-08-01,16,52,16,52,68
SIPE SIPE,atencion odontologica,otras acciones,2010-08-01,52,90,52,90,142
SOPACHUY,atencion odontologica,otras acciones,2010-08-01,39,77,39,77,116
SORACACHI,atencion odontologica,otras acciones,2010-08-01,17,29,17,29,46
SORATA,atencion odontologica,otras acciones,2010-08-01,0,3,0,3,3
SUCRE,atencion odontologica,otras acciones,2010-08-01,596,878,596,878,1474
TACACOMA,atencion odontologica,otras acciones,2010-08-01,5,3,5,3,8
TAPACARI,atencion odontologica,otras acciones,2010-08-01,14,17,14,17,31
TARABUCO,atencion odontologica,otras acciones,2010-08-01,4,3,4,3,7
TARACO,atencion odontologica,otras acciones,2010-08-01,5,15,5,15,20
TARIJA,atencion odontologica,otras acciones,2010-08-01,683,1077,683,1077,1760
TARVITA,atencion odontologica,otras acciones,2010-08-01,7,13,7,13,20
TIAWANACU,atencion odontologica,otras acciones,2010-08-01,28,45,28,45,73
TINGUIPAYA,atencion odontologica,otras acciones,2010-08-01,10,8,10,8,18
TIQUIPAYA,atencion odontologica,otras acciones,2010-08-01,111,214,111,214,325
TIRAQUE (CBBA),atencion odontologica,otras acciones,2010-08-01,43,68,43,68,111
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,otras acciones,2010-08-01,5,5,5,5,10
TOCO,atencion odontologica,otras acciones,2010-08-01,19,15,19,15,34
TOLATA,atencion odontologica,otras acciones,2010-08-01,47,122,47,122,169
TOLEDO,atencion odontologica,otras acciones,2010-08-01,0,3,0,3,3
TOMAVE,atencion odontologica,otras acciones,2010-08-01,27,30,27,30,57
TOMINA,atencion odontologica,otras acciones,2010-08-01,390,411,390,411,801
TORO TORO,atencion odontologica,otras acciones,2010-08-01,17,28,17,28,45
TOTORA(CBBA),atencion odontologica,otras acciones,2010-08-01,44,112,44,112,156
TOTORA(ORR),atencion odontologica,otras acciones,2010-08-01,20,5,20,5,25
TRINIDAD,atencion odontologica,otras acciones,2010-08-01,52,69,52,69,121
TUPIZA,atencion odontologica,otras acciones,2010-08-01,53,48,53,48,101
TURCO,atencion odontologica,otras acciones,2010-08-01,34,35,34,35,69
URIONDO (A. CONCEPCION),atencion odontologica,otras acciones,2010-08-01,82,229,82,229,311
URUBICHA,atencion odontologica,otras acciones,2010-08-01,1,3,1,3,4
UYUNI,atencion odontologica,otras acciones,2010-08-01,92,143,92,143,235
VACAS,atencion odontologica,otras acciones,2010-08-01,20,15,20,15,35
VALLEGRANDE,atencion odontologica,otras acciones,2010-08-01,19,19,19,19,38
VIACHA,atencion odontologica,otras acciones,2010-08-01,22,32,22,32,54
VILLA CHARCAS,atencion odontologica,otras acciones,2010-08-01,11,10,11,10,21
VILLA MONTES,atencion odontologica,otras acciones,2010-08-01,44,79,44,79,123
VILLA RIVERO,atencion odontologica,otras acciones,2010-08-01,16,22,16,22,38
VILLA SERRANO,atencion odontologica,otras acciones,2010-08-01,20,27,20,27,47
VILLA TUNARI,atencion odontologica,otras acciones,2010-08-01,44,74,44,74,118
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,otras acciones,2010-08-01,9,6,9,6,15
VILLAZON,atencion odontologica,otras acciones,2010-08-01,106,246,106,246,352
VITICHI,atencion odontologica,otras acciones,2010-08-01,12,45,12,45,57
WARNES,atencion odontologica,otras acciones,2010-08-01,33,54,33,54,87
YACO,atencion odontologica,otras acciones,2010-08-01,2,9,2,9,11
YACUIBA,atencion odontologica,otras acciones,2010-08-01,86,224,86,224,310
YANACACHI,atencion odontologica,otras acciones,2010-08-01,11,13,11,13,24
YAPACANI,atencion odontologica,otras acciones,2010-08-01,7,9,7,9,16
YOCALLA,atencion odontologica,otras acciones,2010-08-01,23,26,23,26,49
YOTALA,atencion odontologica,otras acciones,2010-08-01,34,38,34,38,72
YUNCHARA,atencion odontologica,otras acciones,2010-08-01,5,9,5,9,14
ZUDAÑEZ,atencion odontologica,otras acciones,2010-08-01,18,27,18,27,45
ACACIO,atencion odontologica,otras acciones,2010-09-01,5,9,5,9,14
ACHACACHI,atencion odontologica,otras acciones,2010-09-01,29,34,29,34,63
ACHOCALLA,atencion odontologica,otras acciones,2010-09-01,0,1,0,1,1
ALCALA,atencion odontologica,otras acciones,2010-09-01,28,69,28,69,97
ANCORAIMES,atencion odontologica,otras acciones,2010-09-01,14,9,14,9,23
ANDAMARCA,atencion odontologica,otras acciones,2010-09-01,33,26,33,26,59
ANTEQUERA,atencion odontologica,otras acciones,2010-09-01,31,35,31,35,66
ANZALDO,atencion odontologica,otras acciones,2010-09-01,8,13,8,13,21
APOLO,atencion odontologica,otras acciones,2010-09-01,15,39,15,39,54
ARAMPAMPA,atencion odontologica,otras acciones,2010-09-01,2,3,2,3,5
ARANI,atencion odontologica,otras acciones,2010-09-01,2,0,2,0,2
ATOCHA,atencion odontologica,otras acciones,2010-09-01,140,169,140,169,309
AYO AYO,atencion odontologica,otras acciones,2010-09-01,9,16,9,16,25
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,otras acciones,2010-09-01,26,33,26,33,59
AZURDUY,atencion odontologica,otras acciones,2010-09-01,3,13,3,13,16
BATALLAS,atencion odontologica,otras acciones,2010-09-01,1,2,1,2,3
BELEN DE ANDAMARCA,atencion odontologica,otras acciones,2010-09-01,0,2,0,2,2
BELEN DE URMIRI,atencion odontologica,otras acciones,2010-09-01,6,4,6,4,10
BERMEJO,atencion odontologica,otras acciones,2010-09-01,40,79,40,79,119
BETANZOS,atencion odontologica,otras acciones,2010-09-01,10,13,10,13,23
BOLIVAR,atencion odontologica,otras acciones,2010-09-01,1,1,1,1,2
BOLPEBRA,atencion odontologica,otras acciones,2010-09-01,3,0,3,0,3
BUENA VISTA,atencion odontologica,otras acciones,2010-09-01,10,11,10,11,21
CABEZAS,atencion odontologica,otras acciones,2010-09-01,26,44,26,44,70
CAIROMA,atencion odontologica,otras acciones,2010-09-01,21,45,21,45,66
"CAIZA ""D""",atencion odontologica,otras acciones,2010-09-01,22,32,22,32,54
CALACOTO,atencion odontologica,otras acciones,2010-09-01,0,2,0,2,2
CALAMARCA,atencion odontologica,otras acciones,2010-09-01,22,54,22,54,76
CAMARGO,atencion odontologica,otras acciones,2010-09-01,68,102,68,102,170
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,otras acciones,2010-09-01,44,56,44,56,100
CAMIRI,atencion odontologica,otras acciones,2010-09-01,89,99,89,99,188
CAPINOTA,atencion odontologica,otras acciones,2010-09-01,57,81,57,81,138
CAQUIAVIRI,atencion odontologica,otras acciones,2010-09-01,11,19,11,19,30
CARACOLLO,atencion odontologica,otras acciones,2010-09-01,93,113,93,113,206
CARANAVI,atencion odontologica,otras acciones,2010-09-01,83,109,83,109,192
CARAPARI,atencion odontologica,otras acciones,2010-09-01,29,37,29,37,66
CARIPUYO,atencion odontologica,otras acciones,2010-09-01,3,4,3,4,7
CARMEN RIVERO TORREZ,atencion odontologica,otras acciones,2010-09-01,11,9,11,9,20
CATACORA,atencion odontologica,otras acciones,2010-09-01,2,10,2,10,12
CHALLAPATA,atencion odontologica,otras acciones,2010-09-01,130,175,130,175,305
CHAQUI,atencion odontologica,otras acciones,2010-09-01,5,6,5,6,11
CHARAÑA,atencion odontologica,otras acciones,2010-09-01,2,4,2,4,6
CHAYANTA,atencion odontologica,otras acciones,2010-09-01,63,101,63,101,164
CHIMORE,atencion odontologica,otras acciones,2010-09-01,28,52,28,52,80
CHIPAYA,atencion odontologica,otras acciones,2010-09-01,7,4,7,4,11
CHOQUE COTA,atencion odontologica,otras acciones,2010-09-01,21,25,21,25,46
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,otras acciones,2010-09-01,31,62,31,62,93
CHUMA,atencion odontologica,otras acciones,2010-09-01,5,14,5,14,19
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,otras acciones,2010-09-01,6,37,6,37,43
CKOCHAS,atencion odontologica,otras acciones,2010-09-01,8,11,8,11,19
CLIZA,atencion odontologica,otras acciones,2010-09-01,52,108,52,108,160
COBIJA,atencion odontologica,otras acciones,2010-09-01,8,30,8,30,38
COCAPATA,atencion odontologica,otras acciones,2010-09-01,12,20,12,20,32
COCHABAMBA,atencion odontologica,otras acciones,2010-09-01,1596,2115,1596,2115,3711
COIPASA,atencion odontologica,otras acciones,2010-09-01,4,0,4,0,4
COLCAPIRHUA,atencion odontologica,otras acciones,2010-09-01,42,119,42,119,161
"COLCHA ""K""",atencion odontologica,otras acciones,2010-09-01,8,8,8,8,16
COLLANA,atencion odontologica,otras acciones,2010-09-01,0,4,0,4,4
COLOMI,atencion odontologica,otras acciones,2010-09-01,0,7,0,7,7
COLQUECHACA,atencion odontologica,otras acciones,2010-09-01,10,22,10,22,32
COLQUIRI,atencion odontologica,otras acciones,2010-09-01,111,101,111,101,212
COMANCHE,atencion odontologica,otras acciones,2010-09-01,91,88,91,88,179
COMARAPA,atencion odontologica,otras acciones,2010-09-01,35,100,35,100,135
COPACABANA,atencion odontologica,otras acciones,2010-09-01,15,30,15,30,45
CORIPATA,atencion odontologica,otras acciones,2010-09-01,39,52,39,52,91
CORO CORO,atencion odontologica,otras acciones,2010-09-01,3,4,3,4,7
COROICO,atencion odontologica,otras acciones,2010-09-01,15,30,15,30,45
CORQUE,atencion odontologica,otras acciones,2010-09-01,26,23,26,23,49
COTAGAITA,atencion odontologica,otras acciones,2010-09-01,22,25,22,25,47
CUATRO CAÑADAS,atencion odontologica,otras acciones,2010-09-01,18,64,18,64,82
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,otras acciones,2010-09-01,2,1,2,1,3
CULPINA,atencion odontologica,otras acciones,2010-09-01,33,51,33,51,84
CURAHUARA DE CARANGAS,atencion odontologica,otras acciones,2010-09-01,8,18,8,18,26
CURVA,atencion odontologica,otras acciones,2010-09-01,7,4,7,4,11
DESAGUADERO,atencion odontologica,otras acciones,2010-09-01,4,6,4,6,10
EL ALTO,atencion odontologica,otras acciones,2010-09-01,1873,1976,1873,1976,3849
EL CHORO,atencion odontologica,otras acciones,2010-09-01,4,0,4,0,4
EL PUENTE(STC),atencion odontologica,otras acciones,2010-09-01,11,15,11,15,26
EL PUENTE(TJA),atencion odontologica,otras acciones,2010-09-01,4,15,4,15,19
EL TORNO,atencion odontologica,otras acciones,2010-09-01,1,13,1,13,14
EL VILLAR,atencion odontologica,otras acciones,2010-09-01,11,4,11,4,15
ENTRE RIOS TRJ,atencion odontologica,otras acciones,2010-09-01,26,78,26,78,104
ENTRE RIOS CBBA,atencion odontologica,otras acciones,2010-09-01,30,3,30,3,33
ESCOMA,atencion odontologica,otras acciones,2010-09-01,7,18,7,18,25
EUCALIPTUS,atencion odontologica,otras acciones,2010-09-01,1,32,1,32,33
FERNANDEZ ALONSO,atencion odontologica,otras acciones,2010-09-01,1,0,1,0,1
FILADELFIA,atencion odontologica,otras acciones,2010-09-01,4,6,4,6,10
GENERAL SAAVEDRA,atencion odontologica,otras acciones,2010-09-01,6,24,6,24,30
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,otras acciones,2010-09-01,21,29,21,29,50
GUAQUI,atencion odontologica,otras acciones,2010-09-01,15,29,15,29,44
GUAYARAMERIN,atencion odontologica,otras acciones,2010-09-01,6,15,6,15,21
GUTIERREZ,atencion odontologica,otras acciones,2010-09-01,80,140,80,140,220
HUACAYA (VILLA DE HUACAYA),atencion odontologica,otras acciones,2010-09-01,2,4,2,4,6
HUACHACALLA,atencion odontologica,otras acciones,2010-09-01,15,40,15,40,55
HUANUNI,atencion odontologica,otras acciones,2010-09-01,11,32,11,32,43
HUAYLLAMARCA,atencion odontologica,otras acciones,2010-09-01,19,20,19,20,39
HUMANATA,atencion odontologica,otras acciones,2010-09-01,5,2,5,2,7
ICLA,atencion odontologica,otras acciones,2010-09-01,8,16,8,16,24
INCAHUASI,atencion odontologica,otras acciones,2010-09-01,4,8,4,8,12
INQUISIVI,atencion odontologica,otras acciones,2010-09-01,6,7,6,7,13
IRUPANA (VILLA DE LANZA),atencion odontologica,otras acciones,2010-09-01,23,29,23,29,52
IXIAMAS,atencion odontologica,otras acciones,2010-09-01,21,30,21,30,51
JESUS DE MACHACA,atencion odontologica,otras acciones,2010-09-01,20,43,20,43,63
LA ASUNTA,atencion odontologica,otras acciones,2010-09-01,9,9,9,9,18
LA PAZ,atencion odontologica,otras acciones,2010-09-01,4074,4077,4074,4077,8151
LAGUNILLAS,atencion odontologica,otras acciones,2010-09-01,0,1,0,1,1
LAJA,atencion odontologica,otras acciones,2010-09-01,6,1,6,1,7
LICOMA PAMPA,atencion odontologica,otras acciones,2010-09-01,1,0,1,0,1
LLALLAGUA,atencion odontologica,otras acciones,2010-09-01,80,212,80,212,292
LLICA,atencion odontologica,otras acciones,2010-09-01,50,65,50,65,115
LURIBAY,atencion odontologica,otras acciones,2010-09-01,7,9,7,9,16
MACHACAMARCA,atencion odontologica,otras acciones,2010-09-01,2,4,2,4,6
MACHARETI,atencion odontologica,otras acciones,2010-09-01,10,8,10,8,18
MAGDALENA,atencion odontologica,otras acciones,2010-09-01,10,13,10,13,23
MAIRANA,atencion odontologica,otras acciones,2010-09-01,20,38,20,38,58
MINEROS,atencion odontologica,otras acciones,2010-09-01,20,92,20,92,112
MIZQUE,atencion odontologica,otras acciones,2010-09-01,7,19,7,19,26
MOCOMOCO,atencion odontologica,otras acciones,2010-09-01,6,3,6,3,9
MOJOCOYA,atencion odontologica,otras acciones,2010-09-01,14,34,14,34,48
MONTEAGUDO,atencion odontologica,otras acciones,2010-09-01,31,114,31,114,145
MONTERO,atencion odontologica,otras acciones,2010-09-01,18,21,18,21,39
MOROCHATA,atencion odontologica,otras acciones,2010-09-01,0,9,0,9,9
OCURI,atencion odontologica,otras acciones,2010-09-01,6,12,6,12,18
OMEREQUE,atencion odontologica,otras acciones,2010-09-01,1,4,1,4,5
ORURO,atencion odontologica,otras acciones,2010-09-01,998,1396,998,1396,2394
PADCAYA,atencion odontologica,otras acciones,2010-09-01,22,26,22,26,48
PADILLA,atencion odontologica,otras acciones,2010-09-01,1,0,1,0,1
PAILON,atencion odontologica,otras acciones,2010-09-01,0,1,0,1,1
PALCA,atencion odontologica,otras acciones,2010-09-01,0,8,0,8,8
PALOS BLANCOS,atencion odontologica,otras acciones,2010-09-01,6,9,6,9,15
PAMPA AULLAGAS,atencion odontologica,otras acciones,2010-09-01,1,9,1,9,10
PAMPA GRANDE,atencion odontologica,otras acciones,2010-09-01,25,30,25,30,55
PATACAMAYA,atencion odontologica,otras acciones,2010-09-01,15,23,15,23,38
PAZÑA,atencion odontologica,otras acciones,2010-09-01,25,41,25,41,66
PELECHUCO,atencion odontologica,otras acciones,2010-09-01,14,11,14,11,25
POCOATA,atencion odontologica,otras acciones,2010-09-01,6,14,6,14,20
POCONA,atencion odontologica,otras acciones,2010-09-01,55,78,55,78,133
POJO (CBBA),atencion odontologica,otras acciones,2010-09-01,3,31,3,31,34
POOPO,atencion odontologica,otras acciones,2010-09-01,15,27,15,27,42
PORCO,atencion odontologica,otras acciones,2010-09-01,31,47,31,47,78
POROMA,atencion odontologica,otras acciones,2010-09-01,9,32,9,32,41
PORONGO,atencion odontologica,otras acciones,2010-09-01,2,3,2,3,5
PORTACHUELO,atencion odontologica,otras acciones,2010-09-01,36,67,36,67,103
PORVENIR,atencion odontologica,otras acciones,2010-09-01,12,383,12,383,395
POTOSI,atencion odontologica,otras acciones,2010-09-01,386,712,386,712,1098
PUCARA,atencion odontologica,otras acciones,2010-09-01,8,0,8,0,8
PUCARANI,atencion odontologica,otras acciones,2010-09-01,65,108,65,108,173
PUERTO ACOSTA,atencion odontologica,otras acciones,2010-09-01,1,4,1,4,5
PUERTO CARABUCO,atencion odontologica,otras acciones,2010-09-01,5,6,5,6,11
PUERTO GONZALO MORENO,atencion odontologica,otras acciones,2010-09-01,2,0,2,0,2
PUERTO QUIJARRO,atencion odontologica,otras acciones,2010-09-01,36,84,36,84,120
PUERTO RICO,atencion odontologica,otras acciones,2010-09-01,7,10,7,10,17
PUERTO SUAREZ,atencion odontologica,otras acciones,2010-09-01,9,8,9,8,17
PUERTO VILLARROEL,atencion odontologica,otras acciones,2010-09-01,14,35,14,35,49
PUNA,atencion odontologica,otras acciones,2010-09-01,29,50,29,50,79
PUNATA,atencion odontologica,otras acciones,2010-09-01,45,40,45,40,85
QUIABAYA,atencion odontologica,otras acciones,2010-09-01,3,1,3,1,4
QUILLACOLLO,atencion odontologica,otras acciones,2010-09-01,136,263,136,263,399
QUIME,atencion odontologica,otras acciones,2010-09-01,51,42,51,42,93
QUIRUSILLAS,atencion odontologica,otras acciones,2010-09-01,14,19,14,19,33
RAVELO,atencion odontologica,otras acciones,2010-09-01,5,16,5,16,21
REYES,atencion odontologica,otras acciones,2010-09-01,0,15,0,15,15
RIBERALTA,atencion odontologica,otras acciones,2010-09-01,33,48,33,48,81
ROBORE,atencion odontologica,otras acciones,2010-09-01,4,4,4,4,8
RURRENABAQUE,atencion odontologica,otras acciones,2010-09-01,40,32,40,32,72
SABAYA,atencion odontologica,otras acciones,2010-09-01,36,63,36,63,99
SACABA,atencion odontologica,otras acciones,2010-09-01,278,449,278,449,727
SACACA,atencion odontologica,otras acciones,2010-09-01,6,8,6,8,14
SAIPINA,atencion odontologica,otras acciones,2010-09-01,16,36,16,36,52
SALINAS DE GARCI MENDOZA,atencion odontologica,otras acciones,2010-09-01,47,61,47,61,108
SAMAIPATA,atencion odontologica,otras acciones,2010-09-01,10,10,10,10,20
SAN AGUSTIN,atencion odontologica,otras acciones,2010-09-01,6,2,6,2,8
SAN ANDRES,atencion odontologica,otras acciones,2010-09-01,3,2,3,2,5
SAN ANDRES DE MACHACA,atencion odontologica,otras acciones,2010-09-01,52,42,52,42,94
SAN ANTONIO DE LOMERIO,atencion odontologica,otras acciones,2010-09-01,14,7,14,7,21
SAN BENITO,atencion odontologica,otras acciones,2010-09-01,16,16,16,16,32
SAN BORJA,atencion odontologica,otras acciones,2010-09-01,4,16,4,16,20
SAN CARLOS,atencion odontologica,otras acciones,2010-09-01,1,13,1,13,14
SAN IGNACIO,atencion odontologica,otras acciones,2010-09-01,12,16,12,16,28
SAN IGNACIO DE VELASCO,atencion odontologica,otras acciones,2010-09-01,1,4,1,4,5
SAN JOSE DE CHIQUITOS,atencion odontologica,otras acciones,2010-09-01,41,61,41,61,102
SAN JUAN DE YAPACANI,atencion odontologica,otras acciones,2010-09-01,0,4,0,4,4
SAN LORENZO(PND),atencion odontologica,otras acciones,2010-09-01,0,2,0,2,2
SAN LORENZO(TJA),atencion odontologica,otras acciones,2010-09-01,156,217,156,217,373
SAN LUCAS,atencion odontologica,otras acciones,2010-09-01,18,37,18,37,55
SAN MATIAS,atencion odontologica,otras acciones,2010-09-01,3,6,3,6,9
SAN MIGUEL DE VELASCO,atencion odontologica,otras acciones,2010-09-01,22,33,22,33,55
SAN PEDRO,atencion odontologica,otras acciones,2010-09-01,1,0,1,0,1
SAN PEDRO DE BUENA VISTA,atencion odontologica,otras acciones,2010-09-01,16,20,16,20,36
SAN PEDRO DE CURAHUARA,atencion odontologica,otras acciones,2010-09-01,16,20,16,20,36
SAN PEDRO DE TIQUINA,atencion odontologica,otras acciones,2010-09-01,13,17,13,17,30
SAN RAFAEL,atencion odontologica,otras acciones,2010-09-01,1,2,1,2,3
SAN RAMON SCZ,atencion odontologica,otras acciones,2010-09-01,3,3,3,3,6
SANTA ANA,atencion odontologica,otras acciones,2010-09-01,0,3,0,3,3
SANTA CRUZ DE LA SIERRA,atencion odontologica,otras acciones,2010-09-01,389,589,389,589,978
SANTA ROSA,atencion odontologica,otras acciones,2010-09-01,144,154,144,154,298
SANTA ROSA DEL SARA,atencion odontologica,otras acciones,2010-09-01,1,15,1,15,16
SANTIAGO DE CALLAPA,atencion odontologica,otras acciones,2010-09-01,0,3,0,3,3
SANTIAGO DE HUARI,atencion odontologica,otras acciones,2010-09-01,45,71,45,71,116
SANTIAGO DE MACHACA,atencion odontologica,otras acciones,2010-09-01,12,26,12,26,38
SANTIVAÑES,atencion odontologica,otras acciones,2010-09-01,13,20,13,20,33
SANTUARIO DE QUILLACAS,atencion odontologica,otras acciones,2010-09-01,9,5,9,5,14
