,group,variable,month,CONSULTAS NUEVAS DE 5 A 59 AÑOS CANTIDAD,CONSULTAS NUEVAS DE 5 A 59 AÑOS CANTIDAD,TOTALES,TOTALES,TOTALES
SAN IGNACIO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,143,186,143,186,329
SAN IGNACIO DE VELASCO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,71,147,71,147,218
SAN JAVIER(BNI),atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,5,15,5,15,20
SAN JAVIER(STC),atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,6,18,6,18,24
SAN JOAQUIN,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,128,123,128,123,251
SAN JOSE DE CHIQUITOS,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,56,99,56,99,155
SAN JUAN DE YAPACANI,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,27,47,27,47,74
SAN JULIAN,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,39,144,39,144,183
SAN LORENZO(PND),atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,1,2,1,2,3
SAN LORENZO(TJA),atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,279,316,279,316,595
SAN LUCAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,374,422,374,422,796
SAN MATIAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,9,44,9,44,53
SAN MIGUEL DE VELASCO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,24,37,24,37,61
SAN PEDRO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,39,76,39,76,115
SAN PEDRO DE BUENA VISTA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,50,54,50,54,104
SAN PEDRO DE CURAHUARA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,16,19,16,19,35
SAN PEDRO DE TIQUINA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,30,74,30,74,104
SAN RAFAEL,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,13,63,13,63,76
SAN RAMON BENI,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,128,142,128,142,270
SAN RAMON SCZ,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,22,57,22,57,79
SANTA ANA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,156,386,156,386,542
SANTA CRUZ DE LA SIERRA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,3211,5289,3211,5289,8500
SANTA ROSA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,241,239,241,239,480
SANTA ROSA DEL SARA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,214,226,214,226,440
SANTIAGO DE CALLAPA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,12,25,12,25,37
SANTIAGO DE HUARI,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,202,211,202,211,413
SANTIAGO DE HUATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,56,66,56,66,122
SANTIAGO DE MACHACA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,34,51,34,51,85
SANTIVAÑES,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,195,326,195,326,521
SANTUARIO DE QUILLACAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,25,34,25,34,59
SAPAHAQUI,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,22,23,22,23,45
SENA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,279,268,279,268,547
SHINAOTA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,23,10,23,10,33
SICA SICA (VILLA AROMA),atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,31,47,31,47,78
SICAYA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,2,53,2,53,55
SIPE SIPE,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,64,257,64,257,321
SOPACHUY,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,33,101,33,101,134
SORACACHI,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,52,60,52,60,112
SORATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,79,115,79,115,194
SUCRE,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,2381,3486,2381,3486,5867
TACACOMA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,32,54,32,54,86
TACOPAYA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,31,81,31,81,112
TAPACARI,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,116,242,116,242,358
TARABUCO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,62,95,62,95,157
TARACO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,23,35,23,35,58
TARATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,36,64,36,64,100
TARIJA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,1907,3361,1907,3361,5268
TARVITA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,70,126,70,126,196
TEOPONTE,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,7,12,7,12,19
TIAWANACU,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,85,119,85,119,204
TINGUIPAYA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,21,26,21,26,47
TIPUANI,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,8,8,8,8,16
TIQUIPAYA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,146,191,146,191,337
TIRAQUE (CBBA),atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,31,46,31,46,77
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,31,41,31,41,72
TOCO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,71,83,71,83,154
TOLATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,70,72,70,72,142
TOLEDO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,40,43,40,43,83
TOMAVE,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,36,51,36,51,87
TOMINA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,196,462,196,462,658
TORO TORO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,107,136,107,136,243
TOTORA(CBBA),atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,424,382,424,382,806
TOTORA(ORR),atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,17,13,17,13,30
TRINIDAD,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,424,798,424,798,1222
TUPIZA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,173,160,173,160,333
TURCO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,60,115,60,115,175
UMALA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,5,3,5,3,8
UNCIA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,52,49,52,49,101
URIONDO (A. CONCEPCION),atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,315,606,315,606,921
UYUNI,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,56,105,56,105,161
VACAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,2,19,2,19,21
VALLEGRANDE,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,96,179,96,179,275
VIACHA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,27,139,27,139,166
VILA VILA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,8,10,8,10,18
VILLA CHARCAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,66,78,66,78,144
VILLA MONTES,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,469,745,469,745,1214
VILLA NUEVA (LOMA ALTA),atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,18,22,18,22,40
VILLA RIVERO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,22,33,22,33,55
VILLA SERRANO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,52,109,52,109,161
VILLA TUNARI,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,467,683,467,683,1150
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,79,85,79,85,164
VILLAZON,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,210,263,210,263,473
VINTO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,4,32,4,32,36
VITICHI,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,21,60,21,60,81
WALDO BALLIVIAN,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,18,17,18,17,35
WARNES,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,208,434,208,434,642
YACO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,22,37,22,37,59
YACUIBA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,464,902,464,902,1366
YANACACHI,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,15,39,15,39,54
YAPACANI,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,148,117,148,117,265
YOCALLA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,17,23,17,23,40
YOTALA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,21,16,21,16,37
YUNCHARA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,25,61,25,61,86
ZUDAÑEZ,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-08-01,22,31,22,31,53
ACACIO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,4,12,4,12,16
ACHACACHI,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,86,87,86,87,173
ACHOCALLA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,33,43,33,43,76
AIQUILE,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,22,53,22,53,75
ALALAY,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,48,54,48,54,102
ALCALA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,46,99,46,99,145
ALTO BENI,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,38,37,38,37,75
ANCORAIMES,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,31,45,31,45,76
ANDAMARCA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,23,42,23,42,65
ANTEQUERA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,113,116,113,116,229
ANZALDO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,30,50,30,50,80
APOLO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,50,126,50,126,176
ARAMPAMPA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,160,146,160,146,306
ARANI,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,70,64,70,64,134
ARBIETO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,13,25,13,25,38
ARQUE,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,70,129,70,129,199
ASCENCION DE GUARAYOS,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,12,14,12,14,26
ATOCHA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,355,410,355,410,765
AYATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,311,235,311,235,546
AYO AYO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,16,29,16,29,45
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,356,336,356,336,692
AZURDUY,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,16,26,16,26,42
BATALLAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,35,57,35,57,92
BAURES,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,18,18,18,18,36
BELEN DE ANDAMARCA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,3,5,3,5,8
BELEN DE URMIRI,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,8,13,8,13,21
BELLA FLOR,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,114,96,114,96,210
BERMEJO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,654,826,654,826,1480
BETANZOS,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,59,129,59,129,188
BOLIVAR,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,25,31,25,31,56
BOLPEBRA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,51,70,51,70,121
BOYUIBE,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,17,19,17,19,36
BUENA VISTA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,29,39,29,39,68
CABEZAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,102,120,102,120,222
CAIROMA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,59,45,59,45,104
"CAIZA ""D""",atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,51,46,51,46,97
CAJUATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,1,0,1,0,1
CALACOTO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,52,74,52,74,126
CALAMARCA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,135,206,135,206,341
CAMARGO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,218,242,218,242,460
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,16,45,16,45,61
CAMIRI,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,196,263,196,263,459
CAPINOTA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,117,154,117,154,271
CAQUIAVIRI,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,74,107,74,107,181
CARACOLLO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,150,219,150,219,369
CARANAVI,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,139,263,139,263,402
CARAPARI,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,263,408,263,408,671
CARIPUYO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,74,62,74,62,136
CARMEN RIVERO TORREZ,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,6,4,6,4,10
CATACORA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,60,90,60,90,150
CHALLAPATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,233,421,233,421,654
CHAQUI,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,13,13,13,13,26
CHARAGUA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,129,235,129,235,364
CHARAÑA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,43,58,43,58,101
CHAYANTA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,85,147,85,147,232
CHIMORE,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,60,55,60,55,115
CHIPAYA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,3,5,3,5,8
CHOQUE COTA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,11,26,11,26,37
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,26,55,26,55,81
CHUMA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,66,114,66,114,180
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,31,47,31,47,78
CKOCHAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,16,18,16,18,34
CLIZA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,90,133,90,133,223
COBIJA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,110,218,110,218,328
COCAPATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,34,63,34,63,97
COCHABAMBA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,1971,3045,1971,3045,5016
COIPASA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,10,15,10,15,25
COLCAPIRHUA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,21,73,21,73,94
"COLCHA ""K""",atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,19,38,19,38,57
COLLANA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,11,27,11,27,38
COLOMI,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,1552,1651,1552,1651,3203
COLPA BELGICA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,148,184,148,184,332
COLQUECHACA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,37,72,37,72,109
COLQUENCHA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,19,50,19,50,69
COLQUIRI,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,79,67,79,67,146
COMANCHE,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,168,221,168,221,389
COMARAPA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,59,164,59,164,223
CONCEPCION,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,5,14,5,14,19
COPACABANA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,25,35,25,35,60
CORIPATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,66,101,66,101,167
CORO CORO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,36,51,36,51,87
COROICO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,97,126,97,126,223
CORQUE,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,68,47,68,47,115
COTAGAITA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,16,43,16,43,59
COTOCA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,40,72,40,72,112
CUATRO CAÑADAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,21,65,21,65,86
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,2,5,2,5,7
CUEVO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,17,38,17,38,55
CULPINA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,162,193,162,193,355
CURAHUARA DE CARANGAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,21,28,21,28,49
CURVA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,53,41,53,41,94
DESAGUADERO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,18,35,18,35,53
EL ALTO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,3532,5264,3532,5264,8796
EL CHORO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,15,15,15,15,30
EL PUENTE(STC),atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,41,60,41,60,101
EL PUENTE(TJA),atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,80,240,80,240,320
EL TORNO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,345,373,345,373,718
EL VILLAR,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,24,51,24,51,75
ENTRE RIOS TRJ,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,119,249,119,249,368
ENTRE RIOS CBBA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,1,31,1,31,32
ESCOMA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,49,68,49,68,117
EUCALIPTUS,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,35,81,35,81,116
FERNANDEZ ALONSO,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,85,143,85,143,228
FILADELFIA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,45,55,45,55,100
GENERAL SAAVEDRA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,23,92,23,92,115
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,36,65,36,65,101
GUANAY,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,32,81,32,81,113
GUAQUI,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,26,50,26,50,76
GUAYARAMERIN,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,277,414,277,414,691
GUTIERREZ,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,63,177,63,177,240
HUACARETA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,26,32,26,32,58
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,21,26,21,26,47
HUACHACALLA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,21,42,21,42,63
HUANUNI,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,43,63,43,63,106
HUARACAJE,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,3,6,3,6,9
HUARINA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,8,12,8,12,20
HUAYLLAMARCA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,84,112,84,112,196
HUMANATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,9,51,9,51,60
ICLA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,37,70,37,70,107
INCAHUASI,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,46,64,46,64,110
INQUISIVI,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,18,51,18,51,69
IRUPANA (VILLA DE LANZA),atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,52,60,52,60,112
IXIAMAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,43,89,43,89,132
JESUS DE MACHACA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,102,152,102,152,254
LA ASUNTA,atencion odontologica,consultas nuevas de 5 a 59 anos,2010-09-01,19,70,19,70,89
