,group,variable,month,CONSULTAS NUEVAS MENORES DE 5 AÑOS CANTIDAD,CONSULTAS NUEVAS MENORES DE 5 AÑOS CANTIDAD,TOTALES,TOTALES,TOTALES
PORVENIR,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,34,13,34,13,47
POSTRER VALLE,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,14,13,14,13,27
POTOSI,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,503,530,503,530,1033
PRESTO,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,48,28,48,28,76
PUCARA,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,5,8,5,8,13
PUCARANI,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,150,211,150,211,361
PUERTO ACOSTA,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,11,8,11,8,19
PUERTO CARABUCO,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,10,4,10,4,14
PUERTO GONZALO MORENO,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,4,2,4,2,6
PUERTO QUIJARRO,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,18,14,18,14,32
PUERTO RICO,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,34,34,34,34,68
PUERTO SUAREZ,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,28,28,28,28,56
PUERTO VILLARROEL,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,125,173,125,173,298
PUNA,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,8,24,8,24,32
PUNATA,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,147,164,147,164,311
QUIABAYA,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,11,13,11,13,24
QUILLACOLLO,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,420,463,420,463,883
QUIME,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,18,19,18,19,37
QUIRUSILLAS,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,2,10,2,10,12
RAVELO,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,8,5,8,5,13
REYES,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,9,12,9,12,21
RIBERALTA,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,180,228,180,228,408
ROBORE,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,3,3,3,3,6
RURRENABAQUE,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,28,37,28,37,65
SABAYA,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,9,5,9,5,14
SACABA,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,437,589,437,589,1026
SACABAMBA,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,2,29,2,29,31
SACACA,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,12,32,12,32,44
SAIPINA,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,12,7,12,7,19
SALINAS DE GARCI MENDOZA,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,83,74,83,74,157
SAMAIPATA,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,25,31,25,31,56
SAN AGUSTIN,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,0,2,0,2,2
SAN ANDRES,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,3,8,3,8,11
SAN ANDRES DE MACHACA,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,13,20,13,20,33
SAN ANTONIO DE LOMERIO,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,2,4,2,4,6
SAN BENITO,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,56,76,56,76,132
SAN BORJA,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,47,48,47,48,95
SAN BUENA VENTURA,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,6,10,6,10,16
SAN CARLOS,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,20,15,20,15,35
SAN IGNACIO,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,7,6,7,6,13
SAN IGNACIO DE VELASCO,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,51,50,51,50,101
SAN JAVIER(BNI),atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,17,12,17,12,29
SAN JAVIER(STC),atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,6,8,6,8,14
SAN JOAQUIN,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,5,4,5,4,9
SAN JOSE DE CHIQUITOS,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,33,37,33,37,70
SAN JUAN DE YAPACANI,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,13,14,13,14,27
SAN JULIAN,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,54,100,54,100,154
SAN LORENZO(PND),atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,8,5,8,5,13
SAN LORENZO(TJA),atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,37,33,37,33,70
SAN LUCAS,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,57,28,57,28,85
SAN MATIAS,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,4,14,4,14,18
SAN MIGUEL DE VELASCO,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,23,16,23,16,39
SAN PEDRO,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,6,14,6,14,20
SAN PEDRO DE BUENA VISTA,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,32,18,32,18,50
SAN PEDRO DE CURAHUARA,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,12,10,12,10,22
SAN PEDRO DE TIQUINA,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,7,5,7,5,12
SAN RAFAEL,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,4,8,4,8,12
SAN RAMON BENI,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,4,2,4,2,6
SAN RAMON SCZ,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,144,114,144,114,258
SANTA ANA,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,37,63,37,63,100
SANTA CRUZ DE LA SIERRA,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,1837,2117,1837,2117,3954
SANTA ROSA,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,14,9,14,9,23
SANTA ROSA DEL SARA,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,43,39,43,39,82
SANTIAGO DE CALLAPA,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,6,3,6,3,9
SANTIAGO DE HUARI,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,60,40,60,40,100
SANTIAGO DE HUATA,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,1,0,1,0,1
SANTIAGO DE MACHACA,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,21,34,21,34,55
SANTIVAÑES,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,5,23,5,23,28
SANTUARIO DE QUILLACAS,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,15,16,15,16,31
SAPAHAQUI,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,20,10,20,10,30
SENA,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,6,2,6,2,8
SICA SICA (VILLA AROMA),atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,37,31,37,31,68
SICAYA,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,38,46,38,46,84
SIPE SIPE,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,158,116,158,116,274
SOPACHUY,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,6,9,6,9,15
SORACACHI,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,8,10,8,10,18
SORATA,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,31,60,31,60,91
SUCRE,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,671,666,671,666,1337
TACACOMA,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,12,19,12,19,31
TACOPAYA,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,6,5,6,5,11
TAHUA,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,2,2,2,2,4
TAPACARI,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,16,22,16,22,38
TARABUCO,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,172,176,172,176,348
TARACO,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,2,18,2,18,20
TARATA,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,24,30,24,30,54
TARIJA,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,118,92,118,92,210
TARVITA,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,45,46,45,46,91
TEOPONTE,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,9,3,9,3,12
TIAWANACU,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,10,12,10,12,22
TINGUIPAYA,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,6,7,6,7,13
TIPUANI,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,21,19,21,19,40
TIQUIPAYA,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,557,602,557,602,1159
TIRAQUE (CBBA),atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,25,19,25,19,44
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,4,1,4,1,5
TOCO,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,11,13,11,13,24
TOLATA,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,1,34,1,34,35
TOLEDO,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,16,15,16,15,31
TOMAVE,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,28,19,28,19,47
TOMINA,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,126,222,126,222,348
TORO TORO,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,7,6,7,6,13
TOTORA(CBBA),atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,12,21,12,21,33
TRIGAL,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,1,1,1,1,2
TRINIDAD,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,68,49,68,49,117
TUPIZA,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,57,57,57,57,114
TURCO,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,4,20,4,20,24
UMALA,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,4,6,4,6,10
UNCIA,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,27,35,27,35,62
URIONDO (A. CONCEPCION),atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,26,7,26,7,33
UYUNI,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,2,10,2,10,12
VACAS,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,15,51,15,51,66
VALLEGRANDE,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,75,72,75,72,147
VIACHA,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,78,70,78,70,148
VILA VILA,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,2,0,2,0,2
VILLA CHARCAS,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,6,8,6,8,14
VILLA MONTES,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,28,38,28,38,66
VILLA RIVERO,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,26,29,26,29,55
VILLA SERRANO,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,49,52,49,52,101
VILLA TUNARI,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,118,99,118,99,217
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,41,30,41,30,71
VILLAZON,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,119,102,119,102,221
VINTO,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,67,80,67,80,147
VITICHI,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,3,1,3,1,4
WALDO BALLIVIAN,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,2,5,2,5,7
WARNES,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,74,38,74,38,112
YACO,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,12,11,12,11,23
YACUIBA,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,59,54,59,54,113
YAMPARAEZ,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,4,3,4,3,7
YANACACHI,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,3,13,3,13,16
YAPACANI,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,57,63,57,63,120
YOCALLA,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,1,6,1,6,7
YOTALA,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,34,25,34,25,59
YUNCHARA,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,6,2,6,2,8
ZUDAÑEZ,atencion odontologica,consultas nuevas menores de 5 anos,2010-07-01,111,89,111,89,200
ACACIO,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,6,9,6,9,15
ACHACACHI,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,32,24,32,24,56
ACHOCALLA,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,24,30,24,30,54
AIQUILE,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,34,24,34,24,58
ALCALA,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,114,103,114,103,217
ALTO BENI,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,31,15,31,15,46
ANCORAIMES,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,24,16,24,16,40
ANDAMARCA,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,1,1,1,1,2
ANTEQUERA,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,12,6,12,6,18
ANZALDO,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,24,40,24,40,64
APOLO,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,30,36,30,36,66
ARAMPAMPA,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,0,3,0,3,3
ARANI,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,2,3,2,3,5
ARBIETO,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,59,86,59,86,145
ARQUE,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,73,22,73,22,95
ASCENCION DE GUARAYOS,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,14,10,14,10,24
ATOCHA,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,24,19,24,19,43
AYATA,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,15,34,15,34,49
AYO AYO,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,19,5,19,5,24
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,37,41,37,41,78
AZURDUY,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,8,13,8,13,21
BATALLAS,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,15,14,15,14,29
BAURES,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,15,11,15,11,26
BELEN DE ANDAMARCA,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,6,11,6,11,17
BELEN DE URMIRI,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,0,2,0,2,2
BERMEJO,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,21,26,21,26,47
BETANZOS,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,9,12,9,12,21
BOLIVAR,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,6,2,6,2,8
BOLPEBRA,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,13,7,13,7,20
BOYUIBE,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,28,29,28,29,57
BUENA VISTA,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,9,3,9,3,12
CABEZAS,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,56,117,56,117,173
CAIROMA,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,4,7,4,7,11
"CAIZA ""D""",atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,10,18,10,18,28
CALACOTO,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,16,9,16,9,25
CALAMARCA,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,115,102,115,102,217
CAMARGO,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,60,52,60,52,112
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,44,34,44,34,78
CAMIRI,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,52,65,52,65,117
CAPINOTA,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,64,47,64,47,111
CAQUIAVIRI,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,15,15,15,15,30
CARACOLLO,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,27,36,27,36,63
CARANAVI,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,98,58,98,58,156
CARAPARI,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,3,8,3,8,11
CARIPUYO,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,15,13,15,13,28
CARMEN RIVERO TORREZ,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,12,18,12,18,30
CATACORA,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,7,5,7,5,12
CHALLAPATA,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,89,93,89,93,182
CHARAGUA,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,27,44,27,44,71
CHARAÑA,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,2,3,2,3,5
CHAYANTA,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,58,60,58,60,118
CHIMORE,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,76,64,76,64,140
CHIPAYA,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,2,5,2,5,7
CHOQUE COTA,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,19,13,19,13,32
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,11,59,11,59,70
CHUMA,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,12,6,12,6,18
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,60,67,60,67,127
CKOCHAS,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,25,10,25,10,35
CLIZA,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,127,86,127,86,213
COBIJA,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,123,102,123,102,225
COCAPATA,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,8,11,8,11,19
COCHABAMBA,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,1889,1780,1889,1780,3669
COIPASA,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,3,4,3,4,7
COLCAPIRHUA,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,180,171,180,171,351
"COLCHA ""K""",atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,4,1,4,1,5
COLLANA,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,3,2,3,2,5
COLOMI,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,35,64,35,64,99
COLPA BELGICA,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,26,26,26,26,52
COLQUECHACA,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,12,21,12,21,33
COLQUENCHA,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,1,4,1,4,5
COLQUIRI,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,28,40,28,40,68
COMANCHE,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,12,42,12,42,54
COMARAPA,atencion odontologica,consultas nuevas menores de 5 anos,2010-08-01,37,35,37,35,72
