,group,variable,month,CONSULTAS NUEVAS A MUJER EMBARAZADA O PUÉRPERA CANTIDAD,CONSULTAS NUEVAS A MUJER EMBARAZADA O PUÉRPERA CANTIDAD,TOTALES,TOTALES,TOTALES
PORVENIR,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,80,0,80,80
POSTRER VALLE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,4,0,4,4
POTOSI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,276,0,276,276
PRESTO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,27,0,27,27
PUCARA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,10,0,10,10
PUCARANI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,62,0,62,62
PUERTO ACOSTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,4,0,4,4
PUERTO CARABUCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,10,0,10,10
PUERTO QUIJARRO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,83,0,83,83
PUERTO RICO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,15,0,15,15
PUERTO SUAREZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,44,0,44,44
PUERTO VILLARROEL,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,92,0,92,92
PUNA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,16,0,16,16
PUNATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,59,0,59,59
QUIABAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,1,0,1,1
QUILLACOLLO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,219,0,219,219
QUIME,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,15,0,15,15
QUIRUSILLAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,2,0,2,2
RAVELO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,24,0,24,24
REYES,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,9,0,9,9
RIBERALTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,182,0,182,182
RURRENABAQUE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,11,0,11,11
SABAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,3,0,3,3
SACABA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,267,0,267,267
SACABAMBA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,41,0,41,41
SACACA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,5,0,5,5
SAIPINA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,22,0,22,22
SALINAS DE GARCI MENDOZA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,71,0,71,71
SAMAIPATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,31,0,31,31
SAN ANDRES,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,2,0,2,2
SAN ANDRES DE MACHACA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,7,0,7,7
SAN ANTONIO DE LOMERIO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,7,0,7,7
SAN BENITO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,25,0,25,25
SAN BORJA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,101,0,101,101
SAN BUENA VENTURA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,4,0,4,4
SAN CARLOS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,47,0,47,47
SAN IGNACIO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,9,0,9,9
SAN IGNACIO DE VELASCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,96,0,96,96
SAN JAVIER(BNI),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,1,0,1,1
SAN JAVIER(STC),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,17,0,17,17
SAN JOSE DE CHIQUITOS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,11,0,11,11
SAN JUAN DE YAPACANI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,20,0,20,20
SAN JULIAN,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,29,0,29,29
SAN LORENZO(PND),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,8,0,8,8
SAN LORENZO(TJA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,3,0,3,3
SAN LUCAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,36,0,36,36
SAN MATIAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,23,0,23,23
SAN MIGUEL DE VELASCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,42,0,42,42
SAN PEDRO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,15,0,15,15
SAN PEDRO DE BUENA VISTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,29,0,29,29
SAN PEDRO DE CURAHUARA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,4,0,4,4
SAN PEDRO DE TIQUINA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,2,0,2,2
SAN RAFAEL,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,25,0,25,25
SAN RAMON BENI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,11,0,11,11
SAN RAMON SCZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,40,0,40,40
SANTA ANA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,93,0,93,93
SANTA CRUZ DE LA SIERRA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,1705,0,1705,1705
SANTA ROSA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,3,0,3,3
SANTA ROSA DEL SARA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,47,0,47,47
SANTIAGO DE CALLAPA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,1,0,1,1
SANTIAGO DE HUARI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,18,0,18,18
SANTIAGO DE HUATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,4,0,4,4
SANTIAGO DE MACHACA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,1,0,1,1
SANTIVAÑES,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,7,0,7,7
SANTUARIO DE QUILLACAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,5,0,5,5
SAPAHAQUI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,4,0,4,4
SENA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,5,0,5,5
SICA SICA (VILLA AROMA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,21,0,21,21
SICAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,25,0,25,25
SIPE SIPE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,169,0,169,169
SOPACHUY,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,16,0,16,16
SORACACHI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,5,0,5,5
SORATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,16,0,16,16
SUCRE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,453,0,453,453
TACACOMA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,18,0,18,18
TACOPAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,5,0,5,5
TAHUA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,2,0,2,2
TAPACARI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,15,0,15,15
TARABUCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,34,0,34,34
TARACO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,9,0,9,9
TARATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,39,0,39,39
TARIJA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,99,0,99,99
TARVITA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,47,0,47,47
TEOPONTE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,1,0,1,1
TIAWANACU,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,9,0,9,9
TINGUIPAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,12,0,12,12
TIPUANI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,6,0,6,6
TIQUIPAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,584,0,584,584
TIRAQUE (CBBA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,54,0,54,54
TOCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,18,0,18,18
TOLATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,29,0,29,29
TOLEDO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,12,0,12,12
TOMAVE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,18,0,18,18
TOMINA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,21,0,21,21
TORO TORO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,2,0,2,2
TOTORA(CBBA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,57,0,57,57
TRINIDAD,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,116,0,116,116
TUPIZA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,48,0,48,48
TURCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,1,0,1,1
UMALA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,1,0,1,1
UNCIA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,63,0,63,63
URIONDO (A. CONCEPCION),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,7,0,7,7
URUBICHA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,11,0,11,11
UYUNI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,7,0,7,7
VACAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,28,0,28,28
VALLEGRANDE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,85,0,85,85
VIACHA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,47,0,47,47
VILA VILA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,3,0,3,3
VILLA CHARCAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,19,0,19,19
VILLA MONTES,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,6,0,6,6
VILLA RIVERO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,6,0,6,6
VILLA SERRANO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,22,0,22,22
VILLA TUNARI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,294,0,294,294
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,61,0,61,61
VILLAZON,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,74,0,74,74
VINTO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,91,0,91,91
VITICHI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,29,0,29,29
WARNES,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,67,0,67,67
YACUIBA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,15,0,15,15
YAMPARAEZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,5,0,5,5
YANACACHI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,18,0,18,18
YAPACANI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,172,0,172,172
YOCALLA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,14,0,14,14
YOTALA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,27,0,27,27
ZUDAÑEZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-07-01,0,14,0,14,14
ACACIO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-08-01,0,13,0,13,13
ACHACACHI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-08-01,0,36,0,36,36
ACHOCALLA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-08-01,0,24,0,24,24
AIQUILE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-08-01,0,42,0,42,42
ALALAY,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-08-01,0,4,0,4,4
ALCALA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-08-01,0,20,0,20,20
ALTO BENI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-08-01,0,3,0,3,3
ANCORAIMES,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-08-01,0,20,0,20,20
ANDAMARCA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-08-01,0,9,0,9,9
ANTEQUERA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-08-01,0,8,0,8,8
ANZALDO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-08-01,0,22,0,22,22
APOLO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-08-01,0,77,0,77,77
ARAMPAMPA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-08-01,0,5,0,5,5
ARANI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-08-01,0,1,0,1,1
ARBIETO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-08-01,0,82,0,82,82
ARQUE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-08-01,0,33,0,33,33
ASCENCION DE GUARAYOS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-08-01,0,32,0,32,32
ATOCHA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-08-01,0,10,0,10,10
AYATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-08-01,0,32,0,32,32
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-08-01,0,23,0,23,23
AZURDUY,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-08-01,0,23,0,23,23
BATALLAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-08-01,0,39,0,39,39
BELEN DE URMIRI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-08-01,0,2,0,2,2
BERMEJO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-08-01,0,27,0,27,27
BETANZOS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-08-01,0,9,0,9,9
BOLIVAR,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-08-01,0,13,0,13,13
BOLPEBRA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-08-01,0,1,0,1,1
BOYUIBE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-08-01,0,6,0,6,6
BUENA VISTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-08-01,0,39,0,39,39
CABEZAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-08-01,0,27,0,27,27
CAIROMA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-08-01,0,6,0,6,6
"CAIZA ""D""",atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-08-01,0,13,0,13,13
CALAMARCA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-08-01,0,26,0,26,26
CAMARGO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-08-01,0,88,0,88,88
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-08-01,0,26,0,26,26
CAMIRI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-08-01,0,67,0,67,67
CAPINOTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-08-01,0,12,0,12,12
CAQUIAVIRI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-08-01,0,16,0,16,16
CARACOLLO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-08-01,0,36,0,36,36
CARANAVI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-08-01,0,21,0,21,21
CARAPARI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-08-01,0,2,0,2,2
CARIPUYO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-08-01,0,22,0,22,22
CARMEN RIVERO TORREZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-08-01,0,4,0,4,4
CATACORA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-08-01,0,3,0,3,3
CHALLAPATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-08-01,0,98,0,98,98
CHARAGUA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-08-01,0,45,0,45,45
CHAYANTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-08-01,0,54,0,54,54
CHIMORE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-08-01,0,100,0,100,100
CHIPAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-08-01,0,2,0,2,2
CHOQUE COTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-08-01,0,4,0,4,4
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-08-01,0,58,0,58,58
CHUMA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-08-01,0,32,0,32,32
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-08-01,0,16,0,16,16
CKOCHAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-08-01,0,5,0,5,5
CLIZA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-08-01,0,106,0,106,106
COBIJA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-08-01,0,239,0,239,239
COCAPATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-08-01,0,20,0,20,20
COCHABAMBA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-08-01,0,1169,0,1169,1169
COIPASA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-08-01,0,9,0,9,9
