,group,variable,month,PRIMERA CONSULTA CANTIDAD,PRIMERA CONSULTA CANTIDAD,TOTALES,TOTALES,TOTALES
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,primera consulta,2010-08-01,58,89,58,89,147
GUANAY,atencion odontologica,primera consulta,2010-08-01,116,199,116,199,315
GUAQUI,atencion odontologica,primera consulta,2010-08-01,28,32,28,32,60
GUAYARAMERIN,atencion odontologica,primera consulta,2010-08-01,174,279,174,279,453
GUTIERREZ,atencion odontologica,primera consulta,2010-08-01,25,57,25,57,82
HUACARETA,atencion odontologica,primera consulta,2010-08-01,2,15,2,15,17
HUACAYA (VILLA DE HUACAYA),atencion odontologica,primera consulta,2010-08-01,3,10,3,10,13
HUACHACALLA,atencion odontologica,primera consulta,2010-08-01,12,8,12,8,20
HUANUNI,atencion odontologica,primera consulta,2010-08-01,62,68,62,68,130
HUARACAJE,atencion odontologica,primera consulta,2010-08-01,11,11,11,11,22
HUARINA,atencion odontologica,primera consulta,2010-08-01,5,15,5,15,20
HUAYLLAMARCA,atencion odontologica,primera consulta,2010-08-01,24,46,24,46,70
HUMANATA,atencion odontologica,primera consulta,2010-08-01,29,38,29,38,67
ICLA,atencion odontologica,primera consulta,2010-08-01,16,25,16,25,41
INCAHUASI,atencion odontologica,primera consulta,2010-08-01,55,58,55,58,113
INQUISIVI,atencion odontologica,primera consulta,2010-08-01,19,44,19,44,63
IRUPANA (VILLA DE LANZA),atencion odontologica,primera consulta,2010-08-01,23,36,23,36,59
IXIAMAS,atencion odontologica,primera consulta,2010-08-01,14,10,14,10,24
JESUS DE MACHACA,atencion odontologica,primera consulta,2010-08-01,316,301,316,301,617
LA ASUNTA,atencion odontologica,primera consulta,2010-08-01,34,38,34,38,72
LA GUARDIA,atencion odontologica,primera consulta,2010-08-01,88,133,88,133,221
LA PAZ,atencion odontologica,primera consulta,2010-08-01,3825,4051,3825,4051,7876
LAGUNILLAS,atencion odontologica,primera consulta,2010-08-01,28,25,28,25,53
LAJA,atencion odontologica,primera consulta,2010-08-01,96,126,96,126,222
LAS CARRERAS,atencion odontologica,primera consulta,2010-08-01,6,11,6,11,17
LICOMA PAMPA,atencion odontologica,primera consulta,2010-08-01,4,31,4,31,35
LLALLAGUA,atencion odontologica,primera consulta,2010-08-01,97,143,97,143,240
LLICA,atencion odontologica,primera consulta,2010-08-01,23,30,23,30,53
LORETO,atencion odontologica,primera consulta,2010-08-01,1,0,1,0,1
LURIBAY,atencion odontologica,primera consulta,2010-08-01,22,35,22,35,57
MACHACAMARCA,atencion odontologica,primera consulta,2010-08-01,17,12,17,12,29
MACHARETI,atencion odontologica,primera consulta,2010-08-01,14,19,14,19,33
MAGDALENA,atencion odontologica,primera consulta,2010-08-01,15,29,15,29,44
MAIRANA,atencion odontologica,primera consulta,2010-08-01,32,41,32,41,73
MALLA,atencion odontologica,primera consulta,2010-08-01,23,24,23,24,47
MAPIRI,atencion odontologica,primera consulta,2010-08-01,75,134,75,134,209
MECAPACA,atencion odontologica,primera consulta,2010-08-01,43,50,43,50,93
MINEROS,atencion odontologica,primera consulta,2010-08-01,275,589,275,589,864
MIZQUE,atencion odontologica,primera consulta,2010-08-01,102,82,102,82,184
MOCOMOCO,atencion odontologica,primera consulta,2010-08-01,69,98,69,98,167
MOJOCOYA,atencion odontologica,primera consulta,2010-08-01,11,20,11,20,31
MONTEAGUDO,atencion odontologica,primera consulta,2010-08-01,47,91,47,91,138
MONTERO,atencion odontologica,primera consulta,2010-08-01,339,541,339,541,880
MORO MORO,atencion odontologica,primera consulta,2010-08-01,11,10,11,10,21
MOROCHATA,atencion odontologica,primera consulta,2010-08-01,19,27,19,27,46
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,primera consulta,2010-08-01,5,4,5,4,9
OCURI,atencion odontologica,primera consulta,2010-08-01,24,56,24,56,80
OKINAWA,atencion odontologica,primera consulta,2010-08-01,33,31,33,31,64
OMEREQUE,atencion odontologica,primera consulta,2010-08-01,2,3,2,3,5
ORURO,atencion odontologica,primera consulta,2010-08-01,997,1241,997,1241,2238
PADCAYA,atencion odontologica,primera consulta,2010-08-01,88,122,88,122,210
PADILLA,atencion odontologica,primera consulta,2010-08-01,92,126,92,126,218
PAILON,atencion odontologica,primera consulta,2010-08-01,52,53,52,53,105
PALCA,atencion odontologica,primera consulta,2010-08-01,63,72,63,72,135
PALOS BLANCOS,atencion odontologica,primera consulta,2010-08-01,54,45,54,45,99
PAMPA AULLAGAS,atencion odontologica,primera consulta,2010-08-01,12,6,12,6,18
PAMPA GRANDE,atencion odontologica,primera consulta,2010-08-01,18,23,18,23,41
PAPEL PAMPA,atencion odontologica,primera consulta,2010-08-01,43,63,43,63,106
PASORAPA,atencion odontologica,primera consulta,2010-08-01,3,6,3,6,9
PATACAMAYA,atencion odontologica,primera consulta,2010-08-01,27,42,27,42,69
PAZÑA,atencion odontologica,primera consulta,2010-08-01,9,8,9,8,17
PELECHUCO,atencion odontologica,primera consulta,2010-08-01,60,92,60,92,152
POCOATA,atencion odontologica,primera consulta,2010-08-01,34,69,34,69,103
POCONA,atencion odontologica,primera consulta,2010-08-01,72,66,72,66,138
POJO (CBBA),atencion odontologica,primera consulta,2010-08-01,29,58,29,58,87
POOPO,atencion odontologica,primera consulta,2010-08-01,32,44,32,44,76
PORCO,atencion odontologica,primera consulta,2010-08-01,19,34,19,34,53
POROMA,atencion odontologica,primera consulta,2010-08-01,1,11,1,11,12
PORONGO,atencion odontologica,primera consulta,2010-08-01,30,39,30,39,69
PORTACHUELO,atencion odontologica,primera consulta,2010-08-01,49,93,49,93,142
PORVENIR,atencion odontologica,primera consulta,2010-08-01,18,30,18,30,48
POSTRER VALLE,atencion odontologica,primera consulta,2010-08-01,21,35,21,35,56
POTOSI,atencion odontologica,primera consulta,2010-08-01,373,590,373,590,963
PRESTO,atencion odontologica,primera consulta,2010-08-01,9,6,9,6,15
PUCARA,atencion odontologica,primera consulta,2010-08-01,13,36,13,36,49
PUCARANI,atencion odontologica,primera consulta,2010-08-01,247,289,247,289,536
PUERTO ACOSTA,atencion odontologica,primera consulta,2010-08-01,9,4,9,4,13
PUERTO CARABUCO,atencion odontologica,primera consulta,2010-08-01,19,23,19,23,42
PUERTO GONZALO MORENO,atencion odontologica,primera consulta,2010-08-01,1,0,1,0,1
PUERTO QUIJARRO,atencion odontologica,primera consulta,2010-08-01,29,30,29,30,59
PUERTO RICO,atencion odontologica,primera consulta,2010-08-01,58,20,58,20,78
PUERTO SILES,atencion odontologica,primera consulta,2010-08-01,10,22,10,22,32
PUERTO SUAREZ,atencion odontologica,primera consulta,2010-08-01,43,58,43,58,101
PUERTO VILLARROEL,atencion odontologica,primera consulta,2010-08-01,101,152,101,152,253
PUNA,atencion odontologica,primera consulta,2010-08-01,36,64,36,64,100
PUNATA,atencion odontologica,primera consulta,2010-08-01,85,110,85,110,195
QUIABAYA,atencion odontologica,primera consulta,2010-08-01,79,84,79,84,163
QUILLACOLLO,atencion odontologica,primera consulta,2010-08-01,255,482,255,482,737
QUIME,atencion odontologica,primera consulta,2010-08-01,165,176,165,176,341
QUIRUSILLAS,atencion odontologica,primera consulta,2010-08-01,6,12,6,12,18
RAVELO,atencion odontologica,primera consulta,2010-08-01,16,31,16,31,47
REYES,atencion odontologica,primera consulta,2010-08-01,0,1,0,1,1
RIBERALTA,atencion odontologica,primera consulta,2010-08-01,484,786,484,786,1270
ROBORE,atencion odontologica,primera consulta,2010-08-01,39,39,39,39,78
RURRENABAQUE,atencion odontologica,primera consulta,2010-08-01,59,68,59,68,127
SABAYA,atencion odontologica,primera consulta,2010-08-01,16,25,16,25,41
SACABA,atencion odontologica,primera consulta,2010-08-01,180,280,180,280,460
SACABAMBA,atencion odontologica,primera consulta,2010-08-01,9,12,9,12,21
SACACA,atencion odontologica,primera consulta,2010-08-01,57,82,57,82,139
SAIPINA,atencion odontologica,primera consulta,2010-08-01,35,50,35,50,85
SALINAS DE GARCI MENDOZA,atencion odontologica,primera consulta,2010-08-01,51,73,51,73,124
SAMAIPATA,atencion odontologica,primera consulta,2010-08-01,33,24,33,24,57
SAN ANDRES,atencion odontologica,primera consulta,2010-08-01,18,19,18,19,37
SAN ANDRES DE MACHACA,atencion odontologica,primera consulta,2010-08-01,98,111,98,111,209
SAN ANTONIO DE LOMERIO,atencion odontologica,primera consulta,2010-08-01,12,21,12,21,33
SAN BENITO,atencion odontologica,primera consulta,2010-08-01,11,34,11,34,45
SAN BORJA,atencion odontologica,primera consulta,2010-08-01,235,274,235,274,509
SAN BUENA VENTURA,atencion odontologica,primera consulta,2010-08-01,69,76,69,76,145
SAN CARLOS,atencion odontologica,primera consulta,2010-08-01,65,154,65,154,219
SAN IGNACIO,atencion odontologica,primera consulta,2010-08-01,96,142,96,142,238
SAN IGNACIO DE VELASCO,atencion odontologica,primera consulta,2010-08-01,75,82,75,82,157
SAN JAVIER(STC),atencion odontologica,primera consulta,2010-08-01,10,15,10,15,25
SAN JOAQUIN,atencion odontologica,primera consulta,2010-08-01,128,123,128,123,251
SAN JOSE DE CHIQUITOS,atencion odontologica,primera consulta,2010-08-01,103,164,103,164,267
SAN JUAN DE YAPACANI,atencion odontologica,primera consulta,2010-08-01,22,54,22,54,76
SAN JULIAN,atencion odontologica,primera consulta,2010-08-01,236,378,236,378,614
SAN LORENZO(PND),atencion odontologica,primera consulta,2010-08-01,23,26,23,26,49
SAN LORENZO(TJA),atencion odontologica,primera consulta,2010-08-01,114,124,114,124,238
SAN LUCAS,atencion odontologica,primera consulta,2010-08-01,360,396,360,396,756
SAN MATIAS,atencion odontologica,primera consulta,2010-08-01,68,163,68,163,231
SAN MIGUEL DE VELASCO,atencion odontologica,primera consulta,2010-08-01,67,91,67,91,158
SAN PEDRO,atencion odontologica,primera consulta,2010-08-01,35,55,35,55,90
SAN PEDRO DE BUENA VISTA,atencion odontologica,primera consulta,2010-08-01,32,30,32,30,62
SAN PEDRO DE CURAHUARA,atencion odontologica,primera consulta,2010-08-01,31,46,31,46,77
SAN PEDRO DE TIQUINA,atencion odontologica,primera consulta,2010-08-01,40,134,40,134,174
SAN RAFAEL,atencion odontologica,primera consulta,2010-08-01,70,33,70,33,103
SAN RAMON BENI,atencion odontologica,primera consulta,2010-08-01,129,143,129,143,272
SAN RAMON SCZ,atencion odontologica,primera consulta,2010-08-01,22,53,22,53,75
SANTA ANA,atencion odontologica,primera consulta,2010-08-01,162,252,162,252,414
SANTA CRUZ DE LA SIERRA,atencion odontologica,primera consulta,2010-08-01,4179,5590,4179,5590,9769
SANTA ROSA,atencion odontologica,primera consulta,2010-08-01,253,257,253,257,510
SANTA ROSA DEL SARA,atencion odontologica,primera consulta,2010-08-01,208,216,208,216,424
SANTIAGO DE CALLAPA,atencion odontologica,primera consulta,2010-08-01,10,13,10,13,23
SANTIAGO DE HUARI,atencion odontologica,primera consulta,2010-08-01,12,32,12,32,44
SANTIAGO DE HUATA,atencion odontologica,primera consulta,2010-08-01,75,79,75,79,154
SANTIAGO DE MACHACA,atencion odontologica,primera consulta,2010-08-01,20,22,20,22,42
SANTIVAÑES,atencion odontologica,primera consulta,2010-08-01,5,8,5,8,13
SANTUARIO DE QUILLACAS,atencion odontologica,primera consulta,2010-08-01,9,11,9,11,20
SAPAHAQUI,atencion odontologica,primera consulta,2010-08-01,25,30,25,30,55
SENA,atencion odontologica,primera consulta,2010-08-01,5,17,5,17,22
SHINAOTA,atencion odontologica,primera consulta,2010-08-01,3,4,3,4,7
SICA SICA (VILLA AROMA),atencion odontologica,primera consulta,2010-08-01,46,71,46,71,117
SICAYA,atencion odontologica,primera consulta,2010-08-01,26,33,26,33,59
SIPE SIPE,atencion odontologica,primera consulta,2010-08-01,66,141,66,141,207
SOPACHUY,atencion odontologica,primera consulta,2010-08-01,8,12,8,12,20
SORACACHI,atencion odontologica,primera consulta,2010-08-01,19,17,19,17,36
SORATA,atencion odontologica,primera consulta,2010-08-01,67,109,67,109,176
SUCRE,atencion odontologica,primera consulta,2010-08-01,947,1349,947,1349,2296
TACACOMA,atencion odontologica,primera consulta,2010-08-01,35,38,35,38,73
TACOPAYA,atencion odontologica,primera consulta,2010-08-01,53,78,53,78,131
TAPACARI,atencion odontologica,primera consulta,2010-08-01,97,124,97,124,221
TARABUCO,atencion odontologica,primera consulta,2010-08-01,41,83,41,83,124
TARACO,atencion odontologica,primera consulta,2010-08-01,21,29,21,29,50
TARATA,atencion odontologica,primera consulta,2010-08-01,24,27,24,27,51
TARIJA,atencion odontologica,primera consulta,2010-08-01,895,1244,895,1244,2139
TARVITA,atencion odontologica,primera consulta,2010-08-01,73,90,73,90,163
TEOPONTE,atencion odontologica,primera consulta,2010-08-01,16,22,16,22,38
TIAWANACU,atencion odontologica,primera consulta,2010-08-01,113,134,113,134,247
TINGUIPAYA,atencion odontologica,primera consulta,2010-08-01,21,35,21,35,56
TIPUANI,atencion odontologica,primera consulta,2010-08-01,28,43,28,43,71
TIQUIPAYA,atencion odontologica,primera consulta,2010-08-01,137,290,137,290,427
TIRAQUE (CBBA),atencion odontologica,primera consulta,2010-08-01,12,27,12,27,39
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,primera consulta,2010-08-01,44,39,44,39,83
TOCO,atencion odontologica,primera consulta,2010-08-01,24,33,24,33,57
TOLATA,atencion odontologica,primera consulta,2010-08-01,17,29,17,29,46
TOLEDO,atencion odontologica,primera consulta,2010-08-01,37,62,37,62,99
TOMAVE,atencion odontologica,primera consulta,2010-08-01,33,48,33,48,81
TOMINA,atencion odontologica,primera consulta,2010-08-01,58,42,58,42,100
TORO TORO,atencion odontologica,primera consulta,2010-08-01,102,140,102,140,242
TOTORA(CBBA),atencion odontologica,primera consulta,2010-08-01,69,92,69,92,161
TOTORA(ORR),atencion odontologica,primera consulta,2010-08-01,13,11,13,11,24
TRINIDAD,atencion odontologica,primera consulta,2010-08-01,212,445,212,445,657
TUPIZA,atencion odontologica,primera consulta,2010-08-01,206,238,206,238,444
TURCO,atencion odontologica,primera consulta,2010-08-01,19,26,19,26,45
UMALA,atencion odontologica,primera consulta,2010-08-01,24,12,24,12,36
UNCIA,atencion odontologica,primera consulta,2010-08-01,31,37,31,37,68
URIONDO (A. CONCEPCION),atencion odontologica,primera consulta,2010-08-01,112,184,112,184,296
UYUNI,atencion odontologica,primera consulta,2010-08-01,101,141,101,141,242
VACAS,atencion odontologica,primera consulta,2010-08-01,1,2,1,2,3
VALLEGRANDE,atencion odontologica,primera consulta,2010-08-01,80,126,80,126,206
VIACHA,atencion odontologica,primera consulta,2010-08-01,116,162,116,162,278
VILA VILA,atencion odontologica,primera consulta,2010-08-01,4,3,4,3,7
VILLA CHARCAS,atencion odontologica,primera consulta,2010-08-01,15,17,15,17,32
VILLA MONTES,atencion odontologica,primera consulta,2010-08-01,217,389,217,389,606
VILLA NUEVA (LOMA ALTA),atencion odontologica,primera consulta,2010-08-01,24,47,24,47,71
VILLA RIVERO,atencion odontologica,primera consulta,2010-08-01,12,15,12,15,27
VILLA SERRANO,atencion odontologica,primera consulta,2010-08-01,26,56,26,56,82
VILLA TUNARI,atencion odontologica,primera consulta,2010-08-01,471,665,471,665,1136
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,primera consulta,2010-08-01,28,22,28,22,50
VILLAZON,atencion odontologica,primera consulta,2010-08-01,84,181,84,181,265
VINTO,atencion odontologica,primera consulta,2010-08-01,16,31,16,31,47
VITICHI,atencion odontologica,primera consulta,2010-08-01,19,45,19,45,64
WALDO BALLIVIAN,atencion odontologica,primera consulta,2010-08-01,20,23,20,23,43
WARNES,atencion odontologica,primera consulta,2010-08-01,140,217,140,217,357
YACO,atencion odontologica,primera consulta,2010-08-01,34,38,34,38,72
YACUIBA,atencion odontologica,primera consulta,2010-08-01,237,405,237,405,642
YANACACHI,atencion odontologica,primera consulta,2010-08-01,9,18,9,18,27
YAPACANI,atencion odontologica,primera consulta,2010-08-01,228,111,228,111,339
YOCALLA,atencion odontologica,primera consulta,2010-08-01,17,19,17,19,36
YOTALA,atencion odontologica,primera consulta,2010-08-01,31,35,31,35,66
YUNCHARA,atencion odontologica,primera consulta,2010-08-01,24,46,24,46,70
ZUDAÑEZ,atencion odontologica,primera consulta,2010-08-01,23,43,23,43,66
ACACIO,atencion odontologica,primera consulta,2010-09-01,9,5,9,5,14
ACHACACHI,atencion odontologica,primera consulta,2010-09-01,170,212,170,212,382
ACHOCALLA,atencion odontologica,primera consulta,2010-09-01,43,50,43,50,93
AIQUILE,atencion odontologica,primera consulta,2010-09-01,43,62,43,62,105
ALALAY,atencion odontologica,primera consulta,2010-09-01,50,57,50,57,107
ALCALA,atencion odontologica,primera consulta,2010-09-01,11,17,11,17,28
ALTO BENI,atencion odontologica,primera consulta,2010-09-01,33,15,33,15,48
ANCORAIMES,atencion odontologica,primera consulta,2010-09-01,17,16,17,16,33
ANDAMARCA,atencion odontologica,primera consulta,2010-09-01,9,14,9,14,23
ANTEQUERA,atencion odontologica,primera consulta,2010-09-01,39,37,39,37,76
ANZALDO,atencion odontologica,primera consulta,2010-09-01,28,46,28,46,74
APOLO,atencion odontologica,primera consulta,2010-09-01,12,33,12,33,45
ARAMPAMPA,atencion odontologica,primera consulta,2010-09-01,7,14,7,14,21
ARANI,atencion odontologica,primera consulta,2010-09-01,85,92,85,92,177
ARBIETO,atencion odontologica,primera consulta,2010-09-01,28,56,28,56,84
ARQUE,atencion odontologica,primera consulta,2010-09-01,17,14,17,14,31
ASCENCION DE GUARAYOS,atencion odontologica,primera consulta,2010-09-01,16,49,16,49,65
ATOCHA,atencion odontologica,primera consulta,2010-09-01,384,433,384,433,817
AYATA,atencion odontologica,primera consulta,2010-09-01,309,232,309,232,541
AYO AYO,atencion odontologica,primera consulta,2010-09-01,20,27,20,27,47
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,primera consulta,2010-09-01,607,336,607,336,943
AZURDUY,atencion odontologica,primera consulta,2010-09-01,6,14,6,14,20
BATALLAS,atencion odontologica,primera consulta,2010-09-01,29,46,29,46,75
BAURES,atencion odontologica,primera consulta,2010-09-01,0,1,0,1,1
BELEN DE ANDAMARCA,atencion odontologica,primera consulta,2010-09-01,9,9,9,9,18
BELEN DE URMIRI,atencion odontologica,primera consulta,2010-09-01,5,5,5,5,10
BELLA FLOR,atencion odontologica,primera consulta,2010-09-01,134,114,134,114,248
BERMEJO,atencion odontologica,primera consulta,2010-09-01,594,763,594,763,1357
BETANZOS,atencion odontologica,primera consulta,2010-09-01,64,128,64,128,192
BOLIVAR,atencion odontologica,primera consulta,2010-09-01,27,38,27,38,65
BOLPEBRA,atencion odontologica,primera consulta,2010-09-01,14,14,14,14,28
BOYUIBE,atencion odontologica,primera consulta,2010-09-01,5,12,5,12,17
BUENA VISTA,atencion odontologica,primera consulta,2010-09-01,18,28,18,28,46
CABEZAS,atencion odontologica,primera consulta,2010-09-01,134,130,134,130,264
CAIROMA,atencion odontologica,primera consulta,2010-09-01,75,65,75,65,140
"CAIZA ""D""",atencion odontologica,primera consulta,2010-09-01,43,31,43,31,74
