,group,variable,month,CIRUGIA BUCAL MENOR CANTIDAD,CIRUGIA BUCAL MENOR CANTIDAD,TOTALES,TOTALES,TOTALES
BATALLAS,atencion odontologica,cirugia bucal menor,2010-08-01,13,31,13,31,44
BAURES,atencion odontologica,cirugia bucal menor,2010-08-01,1,4,1,4,5
BELEN DE ANDAMARCA,atencion odontologica,cirugia bucal menor,2010-08-01,8,11,8,11,19
BELEN DE URMIRI,atencion odontologica,cirugia bucal menor,2010-08-01,4,7,4,7,11
BERMEJO,atencion odontologica,cirugia bucal menor,2010-08-01,85,172,85,172,257
BETANZOS,atencion odontologica,cirugia bucal menor,2010-08-01,10,35,10,35,45
BOLIVAR,atencion odontologica,cirugia bucal menor,2010-08-01,12,22,12,22,34
BOLPEBRA,atencion odontologica,cirugia bucal menor,2010-08-01,8,2,8,2,10
BOYUIBE,atencion odontologica,cirugia bucal menor,2010-08-01,18,22,18,22,40
BUENA VISTA,atencion odontologica,cirugia bucal menor,2010-08-01,1,0,1,0,1
CABEZAS,atencion odontologica,cirugia bucal menor,2010-08-01,20,49,20,49,69
CAIROMA,atencion odontologica,cirugia bucal menor,2010-08-01,34,51,34,51,85
"CAIZA ""D""",atencion odontologica,cirugia bucal menor,2010-08-01,17,24,17,24,41
CALACOTO,atencion odontologica,cirugia bucal menor,2010-08-01,14,12,14,12,26
CALAMARCA,atencion odontologica,cirugia bucal menor,2010-08-01,42,58,42,58,100
CAMARGO,atencion odontologica,cirugia bucal menor,2010-08-01,25,64,25,64,89
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,cirugia bucal menor,2010-08-01,8,15,8,15,23
CAMIRI,atencion odontologica,cirugia bucal menor,2010-08-01,49,49,49,49,98
CAPINOTA,atencion odontologica,cirugia bucal menor,2010-08-01,2,11,2,11,13
CAQUIAVIRI,atencion odontologica,cirugia bucal menor,2010-08-01,27,34,27,34,61
CARACOLLO,atencion odontologica,cirugia bucal menor,2010-08-01,54,72,54,72,126
CARANAVI,atencion odontologica,cirugia bucal menor,2010-08-01,26,38,26,38,64
CARAPARI,atencion odontologica,cirugia bucal menor,2010-08-01,74,96,74,96,170
CARIPUYO,atencion odontologica,cirugia bucal menor,2010-08-01,4,8,4,8,12
CARMEN RIVERO TORREZ,atencion odontologica,cirugia bucal menor,2010-08-01,16,26,16,26,42
CATACORA,atencion odontologica,cirugia bucal menor,2010-08-01,25,28,25,28,53
CHALLAPATA,atencion odontologica,cirugia bucal menor,2010-08-01,98,130,98,130,228
CHAQUI,atencion odontologica,cirugia bucal menor,2010-08-01,1,3,1,3,4
CHARAGUA,atencion odontologica,cirugia bucal menor,2010-08-01,54,119,54,119,173
CHARAÑA,atencion odontologica,cirugia bucal menor,2010-08-01,13,21,13,21,34
CHAYANTA,atencion odontologica,cirugia bucal menor,2010-08-01,38,56,38,56,94
CHIMORE,atencion odontologica,cirugia bucal menor,2010-08-01,37,59,37,59,96
CHIPAYA,atencion odontologica,cirugia bucal menor,2010-08-01,7,10,7,10,17
CHOQUE COTA,atencion odontologica,cirugia bucal menor,2010-08-01,5,8,5,8,13
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,cirugia bucal menor,2010-08-01,19,44,19,44,63
CHUMA,atencion odontologica,cirugia bucal menor,2010-08-01,45,91,45,91,136
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,cirugia bucal menor,2010-08-01,22,34,22,34,56
CKOCHAS,atencion odontologica,cirugia bucal menor,2010-08-01,2,13,2,13,15
CLIZA,atencion odontologica,cirugia bucal menor,2010-08-01,7,24,7,24,31
COBIJA,atencion odontologica,cirugia bucal menor,2010-08-01,62,81,62,81,143
COCAPATA,atencion odontologica,cirugia bucal menor,2010-08-01,3,17,3,17,20
COCHABAMBA,atencion odontologica,cirugia bucal menor,2010-08-01,274,476,274,476,750
COIPASA,atencion odontologica,cirugia bucal menor,2010-08-01,4,4,4,4,8
COLCAPIRHUA,atencion odontologica,cirugia bucal menor,2010-08-01,23,38,23,38,61
"COLCHA ""K""",atencion odontologica,cirugia bucal menor,2010-08-01,5,2,5,2,7
COLLANA,atencion odontologica,cirugia bucal menor,2010-08-01,5,9,5,9,14
COLOMI,atencion odontologica,cirugia bucal menor,2010-08-01,11,16,11,16,27
COLPA BELGICA,atencion odontologica,cirugia bucal menor,2010-08-01,7,20,7,20,27
COLQUECHACA,atencion odontologica,cirugia bucal menor,2010-08-01,14,35,14,35,49
COLQUENCHA,atencion odontologica,cirugia bucal menor,2010-08-01,13,28,13,28,41
COLQUIRI,atencion odontologica,cirugia bucal menor,2010-08-01,86,43,86,43,129
COMANCHE,atencion odontologica,cirugia bucal menor,2010-08-01,45,53,45,53,98
COMARAPA,atencion odontologica,cirugia bucal menor,2010-08-01,14,50,14,50,64
CONCEPCION,atencion odontologica,cirugia bucal menor,2010-08-01,6,14,6,14,20
COPACABANA,atencion odontologica,cirugia bucal menor,2010-08-01,14,29,14,29,43
CORIPATA,atencion odontologica,cirugia bucal menor,2010-08-01,29,57,29,57,86
CORO CORO,atencion odontologica,cirugia bucal menor,2010-08-01,9,8,9,8,17
COROICO,atencion odontologica,cirugia bucal menor,2010-08-01,41,63,41,63,104
CORQUE,atencion odontologica,cirugia bucal menor,2010-08-01,12,15,12,15,27
COTAGAITA,atencion odontologica,cirugia bucal menor,2010-08-01,67,90,67,90,157
COTOCA,atencion odontologica,cirugia bucal menor,2010-08-01,55,93,55,93,148
CUATRO CAÑADAS,atencion odontologica,cirugia bucal menor,2010-08-01,24,42,24,42,66
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,cirugia bucal menor,2010-08-01,0,6,0,6,6
CUEVO,atencion odontologica,cirugia bucal menor,2010-08-01,6,14,6,14,20
CULPINA,atencion odontologica,cirugia bucal menor,2010-08-01,10,19,10,19,29
CURAHUARA DE CARANGAS,atencion odontologica,cirugia bucal menor,2010-08-01,26,30,26,30,56
CURVA,atencion odontologica,cirugia bucal menor,2010-08-01,16,19,16,19,35
DESAGUADERO,atencion odontologica,cirugia bucal menor,2010-08-01,13,25,13,25,38
EL ALTO,atencion odontologica,cirugia bucal menor,2010-08-01,944,1363,944,1363,2307
EL CHORO,atencion odontologica,cirugia bucal menor,2010-08-01,2,2,2,2,4
EL PUENTE(STC),atencion odontologica,cirugia bucal menor,2010-08-01,4,26,4,26,30
EL PUENTE(TJA),atencion odontologica,cirugia bucal menor,2010-08-01,29,110,29,110,139
EL TORNO,atencion odontologica,cirugia bucal menor,2010-08-01,12,19,12,19,31
EL VILLAR,atencion odontologica,cirugia bucal menor,2010-08-01,15,51,15,51,66
ENTRE RIOS TRJ,atencion odontologica,cirugia bucal menor,2010-08-01,39,89,39,89,128
ENTRE RIOS CBBA,atencion odontologica,cirugia bucal menor,2010-08-01,6,11,6,11,17
ESCOMA,atencion odontologica,cirugia bucal menor,2010-08-01,46,49,46,49,95
EUCALIPTUS,atencion odontologica,cirugia bucal menor,2010-08-01,17,30,17,30,47
FILADELFIA,atencion odontologica,cirugia bucal menor,2010-08-01,53,57,53,57,110
GENERAL SAAVEDRA,atencion odontologica,cirugia bucal menor,2010-08-01,26,27,26,27,53
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,cirugia bucal menor,2010-08-01,17,29,17,29,46
GUANAY,atencion odontologica,cirugia bucal menor,2010-08-01,36,55,36,55,91
GUAQUI,atencion odontologica,cirugia bucal menor,2010-08-01,28,39,28,39,67
GUAYARAMERIN,atencion odontologica,cirugia bucal menor,2010-08-01,23,36,23,36,59
GUTIERREZ,atencion odontologica,cirugia bucal menor,2010-08-01,28,84,28,84,112
HUACARETA,atencion odontologica,cirugia bucal menor,2010-08-01,9,31,9,31,40
HUACAYA (VILLA DE HUACAYA),atencion odontologica,cirugia bucal menor,2010-08-01,0,9,0,9,9
HUACHACALLA,atencion odontologica,cirugia bucal menor,2010-08-01,6,10,6,10,16
HUANUNI,atencion odontologica,cirugia bucal menor,2010-08-01,22,27,22,27,49
HUARACAJE,atencion odontologica,cirugia bucal menor,2010-08-01,10,14,10,14,24
HUARINA,atencion odontologica,cirugia bucal menor,2010-08-01,0,6,0,6,6
HUAYLLAMARCA,atencion odontologica,cirugia bucal menor,2010-08-01,25,49,25,49,74
HUMANATA,atencion odontologica,cirugia bucal menor,2010-08-01,0,30,0,30,30
ICLA,atencion odontologica,cirugia bucal menor,2010-08-01,5,9,5,9,14
INCAHUASI,atencion odontologica,cirugia bucal menor,2010-08-01,3,21,3,21,24
INGAVI (HUMAITA),atencion odontologica,cirugia bucal menor,2010-08-01,8,9,8,9,17
INQUISIVI,atencion odontologica,cirugia bucal menor,2010-08-01,22,67,22,67,89
IRUPANA (VILLA DE LANZA),atencion odontologica,cirugia bucal menor,2010-08-01,23,32,23,32,55
IXIAMAS,atencion odontologica,cirugia bucal menor,2010-08-01,16,20,16,20,36
JESUS DE MACHACA,atencion odontologica,cirugia bucal menor,2010-08-01,55,50,55,50,105
LA ASUNTA,atencion odontologica,cirugia bucal menor,2010-08-01,50,52,50,52,102
LA GUARDIA,atencion odontologica,cirugia bucal menor,2010-08-01,32,45,32,45,77
LA PAZ,atencion odontologica,cirugia bucal menor,2010-08-01,732,806,732,806,1538
LAGUNILLAS,atencion odontologica,cirugia bucal menor,2010-08-01,7,29,7,29,36
LAJA,atencion odontologica,cirugia bucal menor,2010-08-01,57,93,57,93,150
LAS CARRERAS,atencion odontologica,cirugia bucal menor,2010-08-01,0,5,0,5,5
LICOMA PAMPA,atencion odontologica,cirugia bucal menor,2010-08-01,3,10,3,10,13
LLALLAGUA,atencion odontologica,cirugia bucal menor,2010-08-01,29,80,29,80,109
LLICA,atencion odontologica,cirugia bucal menor,2010-08-01,15,32,15,32,47
LURIBAY,atencion odontologica,cirugia bucal menor,2010-08-01,7,19,7,19,26
MACHACAMARCA,atencion odontologica,cirugia bucal menor,2010-08-01,25,11,25,11,36
MACHARETI,atencion odontologica,cirugia bucal menor,2010-08-01,3,7,3,7,10
MAGDALENA,atencion odontologica,cirugia bucal menor,2010-08-01,21,32,21,32,53
MAIRANA,atencion odontologica,cirugia bucal menor,2010-08-01,19,18,19,18,37
MALLA,atencion odontologica,cirugia bucal menor,2010-08-01,28,20,28,20,48
MAPIRI,atencion odontologica,cirugia bucal menor,2010-08-01,21,43,21,43,64
MECAPACA,atencion odontologica,cirugia bucal menor,2010-08-01,23,32,23,32,55
MIZQUE,atencion odontologica,cirugia bucal menor,2010-08-01,8,6,8,6,14
MOCOMOCO,atencion odontologica,cirugia bucal menor,2010-08-01,20,46,20,46,66
MOJOCOYA,atencion odontologica,cirugia bucal menor,2010-08-01,15,33,15,33,48
MONTEAGUDO,atencion odontologica,cirugia bucal menor,2010-08-01,13,30,13,30,43
MONTERO,atencion odontologica,cirugia bucal menor,2010-08-01,10,14,10,14,24
MORO MORO,atencion odontologica,cirugia bucal menor,2010-08-01,5,5,5,5,10
MOROCHATA,atencion odontologica,cirugia bucal menor,2010-08-01,8,23,8,23,31
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,cirugia bucal menor,2010-08-01,2,1,2,1,3
OCURI,atencion odontologica,cirugia bucal menor,2010-08-01,16,43,16,43,59
OKINAWA,atencion odontologica,cirugia bucal menor,2010-08-01,15,22,15,22,37
OMEREQUE,atencion odontologica,cirugia bucal menor,2010-08-01,7,14,7,14,21
ORURO,atencion odontologica,cirugia bucal menor,2010-08-01,290,468,290,468,758
PADCAYA,atencion odontologica,cirugia bucal menor,2010-08-01,37,80,37,80,117
PADILLA,atencion odontologica,cirugia bucal menor,2010-08-01,10,29,10,29,39
PAILON,atencion odontologica,cirugia bucal menor,2010-08-01,18,36,18,36,54
PALCA,atencion odontologica,cirugia bucal menor,2010-08-01,24,35,24,35,59
PALOS BLANCOS,atencion odontologica,cirugia bucal menor,2010-08-01,21,29,21,29,50
PAMPA AULLAGAS,atencion odontologica,cirugia bucal menor,2010-08-01,5,22,5,22,27
PAMPA GRANDE,atencion odontologica,cirugia bucal menor,2010-08-01,9,9,9,9,18
PAPEL PAMPA,atencion odontologica,cirugia bucal menor,2010-08-01,12,22,12,22,34
PASORAPA,atencion odontologica,cirugia bucal menor,2010-08-01,13,3,13,3,16
PATACAMAYA,atencion odontologica,cirugia bucal menor,2010-08-01,16,41,16,41,57
PAZÑA,atencion odontologica,cirugia bucal menor,2010-08-01,15,34,15,34,49
PELECHUCO,atencion odontologica,cirugia bucal menor,2010-08-01,23,39,23,39,62
POCOATA,atencion odontologica,cirugia bucal menor,2010-08-01,12,48,12,48,60
POCONA,atencion odontologica,cirugia bucal menor,2010-08-01,41,53,41,53,94
POJO (CBBA),atencion odontologica,cirugia bucal menor,2010-08-01,10,34,10,34,44
POOPO,atencion odontologica,cirugia bucal menor,2010-08-01,7,3,7,3,10
PORCO,atencion odontologica,cirugia bucal menor,2010-08-01,2,10,2,10,12
POROMA,atencion odontologica,cirugia bucal menor,2010-08-01,6,41,6,41,47
PORONGO,atencion odontologica,cirugia bucal menor,2010-08-01,11,17,11,17,28
PORTACHUELO,atencion odontologica,cirugia bucal menor,2010-08-01,33,60,33,60,93
PORVENIR,atencion odontologica,cirugia bucal menor,2010-08-01,8,14,8,14,22
POSTRER VALLE,atencion odontologica,cirugia bucal menor,2010-08-01,14,22,14,22,36
POTOSI,atencion odontologica,cirugia bucal menor,2010-08-01,58,125,58,125,183
PRESTO,atencion odontologica,cirugia bucal menor,2010-08-01,7,26,7,26,33
PUCARA,atencion odontologica,cirugia bucal menor,2010-08-01,1,5,1,5,6
PUCARANI,atencion odontologica,cirugia bucal menor,2010-08-01,131,163,131,163,294
PUERTO ACOSTA,atencion odontologica,cirugia bucal menor,2010-08-01,9,12,9,12,21
PUERTO CARABUCO,atencion odontologica,cirugia bucal menor,2010-08-01,23,38,23,38,61
PUERTO QUIJARRO,atencion odontologica,cirugia bucal menor,2010-08-01,8,23,8,23,31
PUERTO RICO,atencion odontologica,cirugia bucal menor,2010-08-01,28,19,28,19,47
PUERTO SILES,atencion odontologica,cirugia bucal menor,2010-08-01,12,34,12,34,46
PUERTO SUAREZ,atencion odontologica,cirugia bucal menor,2010-08-01,15,41,15,41,56
PUERTO VILLARROEL,atencion odontologica,cirugia bucal menor,2010-08-01,53,55,53,55,108
PUNA,atencion odontologica,cirugia bucal menor,2010-08-01,18,40,18,40,58
PUNATA,atencion odontologica,cirugia bucal menor,2010-08-01,27,40,27,40,67
QUIABAYA,atencion odontologica,cirugia bucal menor,2010-08-01,10,19,10,19,29
QUILLACOLLO,atencion odontologica,cirugia bucal menor,2010-08-01,10,82,10,82,92
QUIME,atencion odontologica,cirugia bucal menor,2010-08-01,62,66,62,66,128
QUIRUSILLAS,atencion odontologica,cirugia bucal menor,2010-08-01,4,10,4,10,14
RAVELO,atencion odontologica,cirugia bucal menor,2010-08-01,13,26,13,26,39
REYES,atencion odontologica,cirugia bucal menor,2010-08-01,9,24,9,24,33
RIBERALTA,atencion odontologica,cirugia bucal menor,2010-08-01,114,239,114,239,353
ROBORE,atencion odontologica,cirugia bucal menor,2010-08-01,6,4,6,4,10
RURRENABAQUE,atencion odontologica,cirugia bucal menor,2010-08-01,11,11,11,11,22
SABAYA,atencion odontologica,cirugia bucal menor,2010-08-01,11,15,11,15,26
SACABA,atencion odontologica,cirugia bucal menor,2010-08-01,170,225,170,225,395
SACABAMBA,atencion odontologica,cirugia bucal menor,2010-08-01,10,5,10,5,15
SACACA,atencion odontologica,cirugia bucal menor,2010-08-01,27,22,27,22,49
SAIPINA,atencion odontologica,cirugia bucal menor,2010-08-01,12,20,12,20,32
SALINAS DE GARCI MENDOZA,atencion odontologica,cirugia bucal menor,2010-08-01,16,24,16,24,40
SAMAIPATA,atencion odontologica,cirugia bucal menor,2010-08-01,30,30,30,30,60
SAN AGUSTIN,atencion odontologica,cirugia bucal menor,2010-08-01,7,1,7,1,8
SAN ANDRES DE MACHACA,atencion odontologica,cirugia bucal menor,2010-08-01,33,43,33,43,76
SAN ANTONIO DE LOMERIO,atencion odontologica,cirugia bucal menor,2010-08-01,4,40,4,40,44
SAN BENITO,atencion odontologica,cirugia bucal menor,2010-08-01,7,10,7,10,17
SAN BORJA,atencion odontologica,cirugia bucal menor,2010-08-01,116,187,116,187,303
SAN BUENA VENTURA,atencion odontologica,cirugia bucal menor,2010-08-01,28,26,28,26,54
SAN CARLOS,atencion odontologica,cirugia bucal menor,2010-08-01,10,23,10,23,33
SAN IGNACIO,atencion odontologica,cirugia bucal menor,2010-08-01,50,47,50,47,97
SAN IGNACIO DE VELASCO,atencion odontologica,cirugia bucal menor,2010-08-01,29,67,29,67,96
SAN JAVIER(STC),atencion odontologica,cirugia bucal menor,2010-08-01,2,3,2,3,5
SAN JUAN DE YAPACANI,atencion odontologica,cirugia bucal menor,2010-08-01,17,39,17,39,56
SAN JULIAN,atencion odontologica,cirugia bucal menor,2010-08-01,1,3,1,3,4
SAN LORENZO(PND),atencion odontologica,cirugia bucal menor,2010-08-01,0,1,0,1,1
SAN LORENZO(TJA),atencion odontologica,cirugia bucal menor,2010-08-01,39,79,39,79,118
SAN LUCAS,atencion odontologica,cirugia bucal menor,2010-08-01,41,106,41,106,147
SAN MATIAS,atencion odontologica,cirugia bucal menor,2010-08-01,17,22,17,22,39
SAN MIGUEL DE VELASCO,atencion odontologica,cirugia bucal menor,2010-08-01,18,45,18,45,63
SAN PEDRO DE BUENA VISTA,atencion odontologica,cirugia bucal menor,2010-08-01,21,38,21,38,59
SAN PEDRO DE CURAHUARA,atencion odontologica,cirugia bucal menor,2010-08-01,13,13,13,13,26
SAN PEDRO DE TIQUINA,atencion odontologica,cirugia bucal menor,2010-08-01,18,26,18,26,44
SAN RAFAEL,atencion odontologica,cirugia bucal menor,2010-08-01,5,28,5,28,33
SAN RAMON BENI,atencion odontologica,cirugia bucal menor,2010-08-01,10,15,10,15,25
SAN RAMON SCZ,atencion odontologica,cirugia bucal menor,2010-08-01,4,5,4,5,9
SANTA ANA,atencion odontologica,cirugia bucal menor,2010-08-01,112,143,112,143,255
SANTA CRUZ DE LA SIERRA,atencion odontologica,cirugia bucal menor,2010-08-01,250,458,250,458,708
SANTA ROSA,atencion odontologica,cirugia bucal menor,2010-08-01,8,14,8,14,22
SANTA ROSA DEL SARA,atencion odontologica,cirugia bucal menor,2010-08-01,17,29,17,29,46
SANTIAGO DE CALLAPA,atencion odontologica,cirugia bucal menor,2010-08-01,5,15,5,15,20
SANTIAGO DE HUARI,atencion odontologica,cirugia bucal menor,2010-08-01,40,42,40,42,82
SANTIAGO DE HUATA,atencion odontologica,cirugia bucal menor,2010-08-01,9,8,9,8,17
SANTIAGO DE MACHACA,atencion odontologica,cirugia bucal menor,2010-08-01,27,28,27,28,55
SANTIVAÑES,atencion odontologica,cirugia bucal menor,2010-08-01,5,8,5,8,13
SANTUARIO DE QUILLACAS,atencion odontologica,cirugia bucal menor,2010-08-01,8,11,8,11,19
SAPAHAQUI,atencion odontologica,cirugia bucal menor,2010-08-01,20,17,20,17,37
SENA,atencion odontologica,cirugia bucal menor,2010-08-01,13,34,13,34,47
SHINAOTA,atencion odontologica,cirugia bucal menor,2010-08-01,8,7,8,7,15
SICA SICA (VILLA AROMA),atencion odontologica,cirugia bucal menor,2010-08-01,32,37,32,37,69
SICAYA,atencion odontologica,cirugia bucal menor,2010-08-01,0,7,0,7,7
SIPE SIPE,atencion odontologica,cirugia bucal menor,2010-08-01,21,56,21,56,77
SOPACHUY,atencion odontologica,cirugia bucal menor,2010-08-01,5,33,5,33,38
SORACACHI,atencion odontologica,cirugia bucal menor,2010-08-01,6,13,6,13,19
SORATA,atencion odontologica,cirugia bucal menor,2010-08-01,29,63,29,63,92
SUCRE,atencion odontologica,cirugia bucal menor,2010-08-01,312,507,312,507,819
TACACOMA,atencion odontologica,cirugia bucal menor,2010-08-01,31,29,31,29,60
TACOPAYA,atencion odontologica,cirugia bucal menor,2010-08-01,9,10,9,10,19
TAPACARI,atencion odontologica,cirugia bucal menor,2010-08-01,47,68,47,68,115
TARABUCO,atencion odontologica,cirugia bucal menor,2010-08-01,28,46,28,46,74
TARACO,atencion odontologica,cirugia bucal menor,2010-08-01,11,12,11,12,23
TARATA,atencion odontologica,cirugia bucal menor,2010-08-01,7,9,7,9,16
TARIJA,atencion odontologica,cirugia bucal menor,2010-08-01,455,711,455,711,1166
TARVITA,atencion odontologica,cirugia bucal menor,2010-08-01,13,31,13,31,44
TEOPONTE,atencion odontologica,cirugia bucal menor,2010-08-01,13,15,13,15,28
TIAWANACU,atencion odontologica,cirugia bucal menor,2010-08-01,65,73,65,73,138
TINGUIPAYA,atencion odontologica,cirugia bucal menor,2010-08-01,8,18,8,18,26
TIPUANI,atencion odontologica,cirugia bucal menor,2010-08-01,6,13,6,13,19
TIQUIPAYA,atencion odontologica,cirugia bucal menor,2010-08-01,34,88,34,88,122
TIRAQUE (CBBA),atencion odontologica,cirugia bucal menor,2010-08-01,11,27,11,27,38
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,cirugia bucal menor,2010-08-01,30,41,30,41,71
TOCO,atencion odontologica,cirugia bucal menor,2010-08-01,12,13,12,13,25
TOLATA,atencion odontologica,cirugia bucal menor,2010-08-01,15,23,15,23,38
TOLEDO,atencion odontologica,cirugia bucal menor,2010-08-01,17,29,17,29,46
TOMAVE,atencion odontologica,cirugia bucal menor,2010-08-01,24,51,24,51,75
TOMINA,atencion odontologica,cirugia bucal menor,2010-08-01,16,8,16,8,24
TORO TORO,atencion odontologica,cirugia bucal menor,2010-08-01,3,12,3,12,15
TOTORA(CBBA),atencion odontologica,cirugia bucal menor,2010-08-01,32,65,32,65,97
TOTORA(ORR),atencion odontologica,cirugia bucal menor,2010-08-01,1,3,1,3,4
TRINIDAD,atencion odontologica,cirugia bucal menor,2010-08-01,89,125,89,125,214
TUPIZA,atencion odontologica,cirugia bucal menor,2010-08-01,47,52,47,52,99
TURCO,atencion odontologica,cirugia bucal menor,2010-08-01,46,74,46,74,120
UNCIA,atencion odontologica,cirugia bucal menor,2010-08-01,19,27,19,27,46
URIONDO (A. CONCEPCION),atencion odontologica,cirugia bucal menor,2010-08-01,111,173,111,173,284
URUBICHA,atencion odontologica,cirugia bucal menor,2010-08-01,9,14,9,14,23
UYUNI,atencion odontologica,cirugia bucal menor,2010-08-01,21,43,21,43,64
VACAS,atencion odontologica,cirugia bucal menor,2010-08-01,12,21,12,21,33
VALLEGRANDE,atencion odontologica,cirugia bucal menor,2010-08-01,13,48,13,48,61
VIACHA,atencion odontologica,cirugia bucal menor,2010-08-01,17,28,17,28,45
VILLA CHARCAS,atencion odontologica,cirugia bucal menor,2010-08-01,5,12,5,12,17
