,group,variable,month,PERIODONCIAS CANTIDAD,PERIODONCIAS CANTIDAD,TOTALES,TOTALES,TOTALES
SAN MIGUEL DE VELASCO,atencion odontologica,periodoncias,2010-08-01,2,2,2,2,4
SAN PEDRO,atencion odontologica,periodoncias,2010-08-01,0,1,0,1,1
SAN PEDRO DE BUENA VISTA,atencion odontologica,periodoncias,2010-08-01,1,2,1,2,3
SAN PEDRO DE TIQUINA,atencion odontologica,periodoncias,2010-08-01,1,4,1,4,5
SAN RAFAEL,atencion odontologica,periodoncias,2010-08-01,33,70,33,70,103
SAN RAMON SCZ,atencion odontologica,periodoncias,2010-08-01,1,22,1,22,23
SANTA ANA,atencion odontologica,periodoncias,2010-08-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,atencion odontologica,periodoncias,2010-08-01,556,1052,556,1052,1608
SANTA ROSA,atencion odontologica,periodoncias,2010-08-01,5,9,5,9,14
SANTA ROSA DEL SARA,atencion odontologica,periodoncias,2010-08-01,0,1,0,1,1
SANTIAGO DE HUARI,atencion odontologica,periodoncias,2010-08-01,0,1,0,1,1
SANTIVAÑES,atencion odontologica,periodoncias,2010-08-01,0,2,0,2,2
SANTUARIO DE QUILLACAS,atencion odontologica,periodoncias,2010-08-01,1,3,1,3,4
SAPAHAQUI,atencion odontologica,periodoncias,2010-08-01,0,1,0,1,1
SHINAOTA,atencion odontologica,periodoncias,2010-08-01,6,5,6,5,11
SICA SICA (VILLA AROMA),atencion odontologica,periodoncias,2010-08-01,6,10,6,10,16
SICAYA,atencion odontologica,periodoncias,2010-08-01,0,1,0,1,1
SIPE SIPE,atencion odontologica,periodoncias,2010-08-01,5,28,5,28,33
SOPACHUY,atencion odontologica,periodoncias,2010-08-01,1,4,1,4,5
SORATA,atencion odontologica,periodoncias,2010-08-01,4,6,4,6,10
SUCRE,atencion odontologica,periodoncias,2010-08-01,189,246,189,246,435
TACOPAYA,atencion odontologica,periodoncias,2010-08-01,1,0,1,0,1
TAPACARI,atencion odontologica,periodoncias,2010-08-01,4,8,4,8,12
TARABUCO,atencion odontologica,periodoncias,2010-08-01,0,3,0,3,3
TARACO,atencion odontologica,periodoncias,2010-08-01,0,2,0,2,2
TARATA,atencion odontologica,periodoncias,2010-08-01,1,0,1,0,1
TARIJA,atencion odontologica,periodoncias,2010-08-01,204,300,204,300,504
TARVITA,atencion odontologica,periodoncias,2010-08-01,2,6,2,6,8
TEOPONTE,atencion odontologica,periodoncias,2010-08-01,1,2,1,2,3
TIAWANACU,atencion odontologica,periodoncias,2010-08-01,0,2,0,2,2
TINGUIPAYA,atencion odontologica,periodoncias,2010-08-01,0,1,0,1,1
TIQUIPAYA,atencion odontologica,periodoncias,2010-08-01,11,137,11,137,148
TIRAQUE (CBBA),atencion odontologica,periodoncias,2010-08-01,287,266,287,266,553
TOCO,atencion odontologica,periodoncias,2010-08-01,1,6,1,6,7
TOLATA,atencion odontologica,periodoncias,2010-08-01,3,4,3,4,7
TOLEDO,atencion odontologica,periodoncias,2010-08-01,2,3,2,3,5
TOMINA,atencion odontologica,periodoncias,2010-08-01,10,5,10,5,15
TORO TORO,atencion odontologica,periodoncias,2010-08-01,1,1,1,1,2
TOTORA(CBBA),atencion odontologica,periodoncias,2010-08-01,2,5,2,5,7
TRINIDAD,atencion odontologica,periodoncias,2010-08-01,93,124,93,124,217
TUPIZA,atencion odontologica,periodoncias,2010-08-01,16,10,16,10,26
TURCO,atencion odontologica,periodoncias,2010-08-01,3,1,3,1,4
UMALA,atencion odontologica,periodoncias,2010-08-01,3,3,3,3,6
UNCIA,atencion odontologica,periodoncias,2010-08-01,3,0,3,0,3
URIONDO (A. CONCEPCION),atencion odontologica,periodoncias,2010-08-01,9,29,9,29,38
UYUNI,atencion odontologica,periodoncias,2010-08-01,0,3,0,3,3
VACAS,atencion odontologica,periodoncias,2010-08-01,3,2,3,2,5
VALLEGRANDE,atencion odontologica,periodoncias,2010-08-01,1,2,1,2,3
VIACHA,atencion odontologica,periodoncias,2010-08-01,23,12,23,12,35
VILLA CHARCAS,atencion odontologica,periodoncias,2010-08-01,1,1,1,1,2
VILLA MONTES,atencion odontologica,periodoncias,2010-08-01,11,11,11,11,22
VILLA NUEVA (LOMA ALTA),atencion odontologica,periodoncias,2010-08-01,2,1,2,1,3
VILLA RIVERO,atencion odontologica,periodoncias,2010-08-01,1,4,1,4,5
VILLA SERRANO,atencion odontologica,periodoncias,2010-08-01,0,3,0,3,3
VILLA TUNARI,atencion odontologica,periodoncias,2010-08-01,38,93,38,93,131
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,periodoncias,2010-08-01,3,0,3,0,3
VILLAZON,atencion odontologica,periodoncias,2010-08-01,17,47,17,47,64
VINTO,atencion odontologica,periodoncias,2010-08-01,0,1,0,1,1
VITICHI,atencion odontologica,periodoncias,2010-08-01,1,18,1,18,19
WARNES,atencion odontologica,periodoncias,2010-08-01,21,23,21,23,44
YACO,atencion odontologica,periodoncias,2010-08-01,0,1,0,1,1
YACUIBA,atencion odontologica,periodoncias,2010-08-01,20,60,20,60,80
YANACACHI,atencion odontologica,periodoncias,2010-08-01,0,3,0,3,3
YAPACANI,atencion odontologica,periodoncias,2010-08-01,49,50,49,50,99
YOTALA,atencion odontologica,periodoncias,2010-08-01,1,0,1,0,1
YUNCHARA,atencion odontologica,periodoncias,2010-08-01,0,8,0,8,8
ZUDAÑEZ,atencion odontologica,periodoncias,2010-08-01,1,1,1,1,2
ACHACACHI,atencion odontologica,periodoncias,2010-09-01,2,0,2,0,2
AIQUILE,atencion odontologica,periodoncias,2010-09-01,9,12,9,12,21
ALALAY,atencion odontologica,periodoncias,2010-09-01,0,5,0,5,5
ALCALA,atencion odontologica,periodoncias,2010-09-01,1,13,1,13,14
ALTO BENI,atencion odontologica,periodoncias,2010-09-01,1,1,1,1,2
ANCORAIMES,atencion odontologica,periodoncias,2010-09-01,0,12,0,12,12
ANTEQUERA,atencion odontologica,periodoncias,2010-09-01,0,1,0,1,1
APOLO,atencion odontologica,periodoncias,2010-09-01,5,6,5,6,11
ARAMPAMPA,atencion odontologica,periodoncias,2010-09-01,0,1,0,1,1
ARANI,atencion odontologica,periodoncias,2010-09-01,4,2,4,2,6
ARBIETO,atencion odontologica,periodoncias,2010-09-01,4,12,4,12,16
ARQUE,atencion odontologica,periodoncias,2010-09-01,2,2,2,2,4
ASCENCION DE GUARAYOS,atencion odontologica,periodoncias,2010-09-01,0,3,0,3,3
ATOCHA,atencion odontologica,periodoncias,2010-09-01,11,19,11,19,30
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,periodoncias,2010-09-01,0,3,0,3,3
AZURDUY,atencion odontologica,periodoncias,2010-09-01,0,6,0,6,6
BELLA FLOR,atencion odontologica,periodoncias,2010-09-01,3,0,3,0,3
BERMEJO,atencion odontologica,periodoncias,2010-09-01,24,50,24,50,74
BETANZOS,atencion odontologica,periodoncias,2010-09-01,3,5,3,5,8
BOLIVAR,atencion odontologica,periodoncias,2010-09-01,0,5,0,5,5
BOLPEBRA,atencion odontologica,periodoncias,2010-09-01,4,4,4,4,8
BUENA VISTA,atencion odontologica,periodoncias,2010-09-01,3,0,3,0,3
CABEZAS,atencion odontologica,periodoncias,2010-09-01,4,31,4,31,35
CAIROMA,atencion odontologica,periodoncias,2010-09-01,8,7,8,7,15
"CAIZA ""D""",atencion odontologica,periodoncias,2010-09-01,1,0,1,0,1
CAMARGO,atencion odontologica,periodoncias,2010-09-01,5,5,5,5,10
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,periodoncias,2010-09-01,0,3,0,3,3
CAMIRI,atencion odontologica,periodoncias,2010-09-01,17,25,17,25,42
CAPINOTA,atencion odontologica,periodoncias,2010-09-01,1,1,1,1,2
CARACOLLO,atencion odontologica,periodoncias,2010-09-01,16,23,16,23,39
CARANAVI,atencion odontologica,periodoncias,2010-09-01,1,9,1,9,10
CARAPARI,atencion odontologica,periodoncias,2010-09-01,23,27,23,27,50
CARMEN RIVERO TORREZ,atencion odontologica,periodoncias,2010-09-01,0,3,0,3,3
CATACORA,atencion odontologica,periodoncias,2010-09-01,2,3,2,3,5
CHALLAPATA,atencion odontologica,periodoncias,2010-09-01,4,4,4,4,8
CHAQUI,atencion odontologica,periodoncias,2010-09-01,1,1,1,1,2
CHARAGUA,atencion odontologica,periodoncias,2010-09-01,2,9,2,9,11
CHARAÑA,atencion odontologica,periodoncias,2010-09-01,1,3,1,3,4
CHAYANTA,atencion odontologica,periodoncias,2010-09-01,1,0,1,0,1
CHIMORE,atencion odontologica,periodoncias,2010-09-01,6,11,6,11,17
CHIPAYA,atencion odontologica,periodoncias,2010-09-01,0,4,0,4,4
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,periodoncias,2010-09-01,2,5,2,5,7
CHUMA,atencion odontologica,periodoncias,2010-09-01,3,5,3,5,8
CLIZA,atencion odontologica,periodoncias,2010-09-01,18,70,18,70,88
COBIJA,atencion odontologica,periodoncias,2010-09-01,18,7,18,7,25
COCAPATA,atencion odontologica,periodoncias,2010-09-01,0,2,0,2,2
COCHABAMBA,atencion odontologica,periodoncias,2010-09-01,504,711,504,711,1215
COIPASA,atencion odontologica,periodoncias,2010-09-01,0,1,0,1,1
COLCAPIRHUA,atencion odontologica,periodoncias,2010-09-01,6,21,6,21,27
"COLCHA ""K""",atencion odontologica,periodoncias,2010-09-01,1,0,1,0,1
COLOMI,atencion odontologica,periodoncias,2010-09-01,2,0,2,0,2
COLPA BELGICA,atencion odontologica,periodoncias,2010-09-01,0,16,0,16,16
COLQUECHACA,atencion odontologica,periodoncias,2010-09-01,3,7,3,7,10
COLQUIRI,atencion odontologica,periodoncias,2010-09-01,16,7,16,7,23
COMANCHE,atencion odontologica,periodoncias,2010-09-01,17,24,17,24,41
COMARAPA,atencion odontologica,periodoncias,2010-09-01,3,3,3,3,6
CONCEPCION,atencion odontologica,periodoncias,2010-09-01,1,3,1,3,4
CORIPATA,atencion odontologica,periodoncias,2010-09-01,1,0,1,0,1
CORO CORO,atencion odontologica,periodoncias,2010-09-01,0,1,0,1,1
COROICO,atencion odontologica,periodoncias,2010-09-01,0,3,0,3,3
COTOCA,atencion odontologica,periodoncias,2010-09-01,0,73,0,73,73
CUATRO CAÑADAS,atencion odontologica,periodoncias,2010-09-01,0,5,0,5,5
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,periodoncias,2010-09-01,3,3,3,3,6
CURVA,atencion odontologica,periodoncias,2010-09-01,0,1,0,1,1
EL ALTO,atencion odontologica,periodoncias,2010-09-01,154,320,154,320,474
EL PUENTE(STC),atencion odontologica,periodoncias,2010-09-01,3,0,3,0,3
EL PUENTE(TJA),atencion odontologica,periodoncias,2010-09-01,2,1,2,1,3
EL TORNO,atencion odontologica,periodoncias,2010-09-01,7,17,7,17,24
EL VILLAR,atencion odontologica,periodoncias,2010-09-01,0,15,0,15,15
ENTRE RIOS TRJ,atencion odontologica,periodoncias,2010-09-01,0,1,0,1,1
ENTRE RIOS CBBA,atencion odontologica,periodoncias,2010-09-01,0,9,0,9,9
FERNANDEZ ALONSO,atencion odontologica,periodoncias,2010-09-01,1,3,1,3,4
FILADELFIA,atencion odontologica,periodoncias,2010-09-01,0,1,0,1,1
GENERAL SAAVEDRA,atencion odontologica,periodoncias,2010-09-01,0,7,0,7,7
GUANAY,atencion odontologica,periodoncias,2010-09-01,1,4,1,4,5
GUAYARAMERIN,atencion odontologica,periodoncias,2010-09-01,15,20,15,20,35
GUTIERREZ,atencion odontologica,periodoncias,2010-09-01,3,7,3,7,10
HUACARETA,atencion odontologica,periodoncias,2010-09-01,0,1,0,1,1
HUANUNI,atencion odontologica,periodoncias,2010-09-01,1,2,1,2,3
HUARACAJE,atencion odontologica,periodoncias,2010-09-01,3,2,3,2,5
HUAYLLAMARCA,atencion odontologica,periodoncias,2010-09-01,1,2,1,2,3
HUMANATA,atencion odontologica,periodoncias,2010-09-01,0,1,0,1,1
INQUISIVI,atencion odontologica,periodoncias,2010-09-01,0,1,0,1,1
IRUPANA (VILLA DE LANZA),atencion odontologica,periodoncias,2010-09-01,4,5,4,5,9
JESUS DE MACHACA,atencion odontologica,periodoncias,2010-09-01,0,3,0,3,3
LA ASUNTA,atencion odontologica,periodoncias,2010-09-01,1,4,1,4,5
LA GUARDIA,atencion odontologica,periodoncias,2010-09-01,9,14,9,14,23
LA PAZ,atencion odontologica,periodoncias,2010-09-01,1835,2409,1835,2409,4244
LAGUNILLAS,atencion odontologica,periodoncias,2010-09-01,8,19,8,19,27
LAJA,atencion odontologica,periodoncias,2010-09-01,0,4,0,4,4
LAS CARRERAS,atencion odontologica,periodoncias,2010-09-01,0,2,0,2,2
LICOMA PAMPA,atencion odontologica,periodoncias,2010-09-01,0,1,0,1,1
LLALLAGUA,atencion odontologica,periodoncias,2010-09-01,1,7,1,7,8
LLICA,atencion odontologica,periodoncias,2010-09-01,0,6,0,6,6
MACHACAMARCA,atencion odontologica,periodoncias,2010-09-01,1,2,1,2,3
MAGDALENA,atencion odontologica,periodoncias,2010-09-01,5,3,5,3,8
MAIRANA,atencion odontologica,periodoncias,2010-09-01,0,4,0,4,4
MALLA,atencion odontologica,periodoncias,2010-09-01,1,1,1,1,2
MAPIRI,atencion odontologica,periodoncias,2010-09-01,1,3,1,3,4
MECAPACA,atencion odontologica,periodoncias,2010-09-01,0,2,0,2,2
MINEROS,atencion odontologica,periodoncias,2010-09-01,0,11,0,11,11
MIZQUE,atencion odontologica,periodoncias,2010-09-01,1,11,1,11,12
MOCOMOCO,atencion odontologica,periodoncias,2010-09-01,1,1,1,1,2
MONTEAGUDO,atencion odontologica,periodoncias,2010-09-01,1,11,1,11,12
MONTERO,atencion odontologica,periodoncias,2010-09-01,21,68,21,68,89
MORO MORO,atencion odontologica,periodoncias,2010-09-01,0,1,0,1,1
MOROCHATA,atencion odontologica,periodoncias,2010-09-01,3,15,3,15,18
OCURI,atencion odontologica,periodoncias,2010-09-01,0,1,0,1,1
OKINAWA,atencion odontologica,periodoncias,2010-09-01,6,12,6,12,18
OMEREQUE,atencion odontologica,periodoncias,2010-09-01,1,6,1,6,7
ORURO,atencion odontologica,periodoncias,2010-09-01,154,202,154,202,356
PADCAYA,atencion odontologica,periodoncias,2010-09-01,4,7,4,7,11
PADILLA,atencion odontologica,periodoncias,2010-09-01,1,2,1,2,3
PAILON,atencion odontologica,periodoncias,2010-09-01,1,5,1,5,6
PALCA,atencion odontologica,periodoncias,2010-09-01,1,0,1,0,1
PALOS BLANCOS,atencion odontologica,periodoncias,2010-09-01,0,1,0,1,1
PAMPA AULLAGAS,atencion odontologica,periodoncias,2010-09-01,1,0,1,0,1
PAMPA GRANDE,atencion odontologica,periodoncias,2010-09-01,0,7,0,7,7
PAPEL PAMPA,atencion odontologica,periodoncias,2010-09-01,0,2,0,2,2
PASORAPA,atencion odontologica,periodoncias,2010-09-01,1,1,1,1,2
PATACAMAYA,atencion odontologica,periodoncias,2010-09-01,12,14,12,14,26
PAZÑA,atencion odontologica,periodoncias,2010-09-01,4,1,4,1,5
POCONA,atencion odontologica,periodoncias,2010-09-01,1,11,1,11,12
POJO (CBBA),atencion odontologica,periodoncias,2010-09-01,2,11,2,11,13
POOPO,atencion odontologica,periodoncias,2010-09-01,7,6,7,6,13
PORTACHUELO,atencion odontologica,periodoncias,2010-09-01,7,10,7,10,17
PORVENIR,atencion odontologica,periodoncias,2010-09-01,2,1,2,1,3
POSTRER VALLE,atencion odontologica,periodoncias,2010-09-01,2,1,2,1,3
POTOSI,atencion odontologica,periodoncias,2010-09-01,25,49,25,49,74
PRESTO,atencion odontologica,periodoncias,2010-09-01,1,1,1,1,2
PUCARA,atencion odontologica,periodoncias,2010-09-01,1,0,1,0,1
PUCARANI,atencion odontologica,periodoncias,2010-09-01,8,13,8,13,21
PUERTO ACOSTA,atencion odontologica,periodoncias,2010-09-01,0,1,0,1,1
PUERTO CARABUCO,atencion odontologica,periodoncias,2010-09-01,3,5,3,5,8
PUERTO GONZALO MORENO,atencion odontologica,periodoncias,2010-09-01,1,0,1,0,1
PUERTO QUIJARRO,atencion odontologica,periodoncias,2010-09-01,1,0,1,0,1
PUERTO RICO,atencion odontologica,periodoncias,2010-09-01,1,1,1,1,2
PUERTO SUAREZ,atencion odontologica,periodoncias,2010-09-01,17,23,17,23,40
PUERTO VILLARROEL,atencion odontologica,periodoncias,2010-09-01,9,15,9,15,24
PUNA,atencion odontologica,periodoncias,2010-09-01,0,3,0,3,3
PUNATA,atencion odontologica,periodoncias,2010-09-01,28,53,28,53,81
QUILLACOLLO,atencion odontologica,periodoncias,2010-09-01,9,52,9,52,61
QUIRUSILLAS,atencion odontologica,periodoncias,2010-09-01,1,7,1,7,8
REYES,atencion odontologica,periodoncias,2010-09-01,1,3,1,3,4
RIBERALTA,atencion odontologica,periodoncias,2010-09-01,72,145,72,145,217
ROBORE,atencion odontologica,periodoncias,2010-09-01,13,15,13,15,28
RURRENABAQUE,atencion odontologica,periodoncias,2010-09-01,4,30,4,30,34
SABAYA,atencion odontologica,periodoncias,2010-09-01,0,1,0,1,1
SACABA,atencion odontologica,periodoncias,2010-09-01,76,106,76,106,182
SACABAMBA,atencion odontologica,periodoncias,2010-09-01,0,2,0,2,2
SACACA,atencion odontologica,periodoncias,2010-09-01,0,3,0,3,3
SAIPINA,atencion odontologica,periodoncias,2010-09-01,3,6,3,6,9
SALINAS DE GARCI MENDOZA,atencion odontologica,periodoncias,2010-09-01,3,3,3,3,6
SAMAIPATA,atencion odontologica,periodoncias,2010-09-01,5,6,5,6,11
SAN ANDRES,atencion odontologica,periodoncias,2010-09-01,7,21,7,21,28
SAN ANDRES DE MACHACA,atencion odontologica,periodoncias,2010-09-01,19,19,19,19,38
SAN BENITO,atencion odontologica,periodoncias,2010-09-01,6,14,6,14,20
SAN BORJA,atencion odontologica,periodoncias,2010-09-01,16,13,16,13,29
SAN CARLOS,atencion odontologica,periodoncias,2010-09-01,11,40,11,40,51
SAN IGNACIO,atencion odontologica,periodoncias,2010-09-01,0,6,0,6,6
SAN IGNACIO DE VELASCO,atencion odontologica,periodoncias,2010-09-01,5,18,5,18,23
SAN JULIAN,atencion odontologica,periodoncias,2010-09-01,2,8,2,8,10
SAN LORENZO(TJA),atencion odontologica,periodoncias,2010-09-01,6,6,6,6,12
SAN LUCAS,atencion odontologica,periodoncias,2010-09-01,2,5,2,5,7
SAN MATIAS,atencion odontologica,periodoncias,2010-09-01,8,3,8,3,11
SAN PEDRO,atencion odontologica,periodoncias,2010-09-01,1,2,1,2,3
SAN PEDRO DE BUENA VISTA,atencion odontologica,periodoncias,2010-09-01,0,3,0,3,3
SAN PEDRO DE CURAHUARA,atencion odontologica,periodoncias,2010-09-01,0,8,0,8,8
SAN PEDRO DE TIQUINA,atencion odontologica,periodoncias,2010-09-01,1,1,1,1,2
SAN RAFAEL,atencion odontologica,periodoncias,2010-09-01,32,58,32,58,90
SAN RAMON SCZ,atencion odontologica,periodoncias,2010-09-01,2,14,2,14,16
SANTA ANA,atencion odontologica,periodoncias,2010-09-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,atencion odontologica,periodoncias,2010-09-01,619,850,619,850,1469
SANTA ROSA,atencion odontologica,periodoncias,2010-09-01,5,5,5,5,10
SANTA ROSA DEL SARA,atencion odontologica,periodoncias,2010-09-01,0,11,0,11,11
SANTIAGO DE HUARI,atencion odontologica,periodoncias,2010-09-01,0,1,0,1,1
SANTIVAÑES,atencion odontologica,periodoncias,2010-09-01,0,1,0,1,1
SANTUARIO DE QUILLACAS,atencion odontologica,periodoncias,2010-09-01,2,5,2,5,7
SAPAHAQUI,atencion odontologica,periodoncias,2010-09-01,1,0,1,0,1
SHINAOTA,atencion odontologica,periodoncias,2010-09-01,6,4,6,4,10
SICA SICA (VILLA AROMA),atencion odontologica,periodoncias,2010-09-01,9,17,9,17,26
SICAYA,atencion odontologica,periodoncias,2010-09-01,0,2,0,2,2
SIPE SIPE,atencion odontologica,periodoncias,2010-09-01,2,18,2,18,20
SOPACHUY,atencion odontologica,periodoncias,2010-09-01,0,1,0,1,1
SORATA,atencion odontologica,periodoncias,2010-09-01,2,0,2,0,2
SUCRE,atencion odontologica,periodoncias,2010-09-01,270,323,270,323,593
TACOPAYA,atencion odontologica,periodoncias,2010-09-01,8,11,8,11,19
TAPACARI,atencion odontologica,periodoncias,2010-09-01,11,10,11,10,21
TARABUCO,atencion odontologica,periodoncias,2010-09-01,1,6,1,6,7
TARATA,atencion odontologica,periodoncias,2010-09-01,0,1,0,1,1
TARIJA,atencion odontologica,periodoncias,2010-09-01,119,276,119,276,395
TARVITA,atencion odontologica,periodoncias,2010-09-01,2,13,2,13,15
TIAWANACU,atencion odontologica,periodoncias,2010-09-01,2,3,2,3,5
TIQUIPAYA,atencion odontologica,periodoncias,2010-09-01,9,69,9,69,78
TIRAQUE (CBBA),atencion odontologica,periodoncias,2010-09-01,9,20,9,20,29
TOCO,atencion odontologica,periodoncias,2010-09-01,1,3,1,3,4
TOLATA,atencion odontologica,periodoncias,2010-09-01,0,3,0,3,3
TOLEDO,atencion odontologica,periodoncias,2010-09-01,1,1,1,1,2
TOMINA,atencion odontologica,periodoncias,2010-09-01,8,7,8,7,15
TOTORA(CBBA),atencion odontologica,periodoncias,2010-09-01,1,6,1,6,7
TRIGAL,atencion odontologica,periodoncias,2010-09-01,0,1,0,1,1
TRINIDAD,atencion odontologica,periodoncias,2010-09-01,45,88,45,88,133
TUPIZA,atencion odontologica,periodoncias,2010-09-01,122,104,122,104,226
TURCO,atencion odontologica,periodoncias,2010-09-01,1,2,1,2,3
UMALA,atencion odontologica,periodoncias,2010-09-01,1,1,1,1,2
UNCIA,atencion odontologica,periodoncias,2010-09-01,3,0,3,0,3
URIONDO (A. CONCEPCION),atencion odontologica,periodoncias,2010-09-01,5,11,5,11,16
UYUNI,atencion odontologica,periodoncias,2010-09-01,4,3,4,3,7
VACAS,atencion odontologica,periodoncias,2010-09-01,4,18,4,18,22
VALLEGRANDE,atencion odontologica,periodoncias,2010-09-01,0,8,0,8,8
VIACHA,atencion odontologica,periodoncias,2010-09-01,16,24,16,24,40
VILLA CHARCAS,atencion odontologica,periodoncias,2010-09-01,0,1,0,1,1
VILLA MONTES,atencion odontologica,periodoncias,2010-09-01,14,19,14,19,33
VILLA RIVERO,atencion odontologica,periodoncias,2010-09-01,0,5,0,5,5
VILLA SERRANO,atencion odontologica,periodoncias,2010-09-01,1,13,1,13,14
VILLA TUNARI,atencion odontologica,periodoncias,2010-09-01,52,95,52,95,147
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,periodoncias,2010-09-01,1,4,1,4,5
VILLAZON,atencion odontologica,periodoncias,2010-09-01,13,31,13,31,44
VITICHI,atencion odontologica,periodoncias,2010-09-01,0,3,0,3,3
WARNES,atencion odontologica,periodoncias,2010-09-01,15,24,15,24,39
YACUIBA,atencion odontologica,periodoncias,2010-09-01,51,76,51,76,127
YAMPARAEZ,atencion odontologica,periodoncias,2010-09-01,1,49,1,49,50
YANACACHI,atencion odontologica,periodoncias,2010-09-01,1,1,1,1,2
YAPACANI,atencion odontologica,periodoncias,2010-09-01,6,20,6,20,26
YOTALA,atencion odontologica,periodoncias,2010-09-01,1,4,1,4,5
YUNCHARA,atencion odontologica,periodoncias,2010-09-01,6,9,6,9,15
ZUDAÑEZ,atencion odontologica,periodoncias,2010-09-01,1,0,1,0,1
ACACIO,atencion odontologica,periodoncias,2010-10-01,0,7,0,7,7
ACHOCALLA,atencion odontologica,periodoncias,2010-10-01,1,0,1,0,1
AIQUILE,atencion odontologica,periodoncias,2010-10-01,10,34,10,34,44
ALALAY,atencion odontologica,periodoncias,2010-10-01,0,4,0,4,4
ALCALA,atencion odontologica,periodoncias,2010-10-01,3,14,3,14,17
ALTO BENI,atencion odontologica,periodoncias,2010-10-01,9,10,9,10,19
ANCORAIMES,atencion odontologica,periodoncias,2010-10-01,0,18,0,18,18
ANDAMARCA,atencion odontologica,periodoncias,2010-10-01,1,0,1,0,1
ANZALDO,atencion odontologica,periodoncias,2010-10-01,0,3,0,3,3
APOLO,atencion odontologica,periodoncias,2010-10-01,0,7,0,7,7
ARANI,atencion odontologica,periodoncias,2010-10-01,5,15,5,15,20
ARBIETO,atencion odontologica,periodoncias,2010-10-01,5,12,5,12,17
ARQUE,atencion odontologica,periodoncias,2010-10-01,0,3,0,3,3
