,group,variable,month,RESTAURACIONES CANTIDAD,RESTAURACIONES CANTIDAD,TOTALES,TOTALES,TOTALES
SABAYA,atencion odontologica,restauraciones,2010-07-01,20,32,20,32,52
SACABA,atencion odontologica,restauraciones,2010-07-01,529,1142,529,1142,1671
SACABAMBA,atencion odontologica,restauraciones,2010-07-01,1,6,1,6,7
SACACA,atencion odontologica,restauraciones,2010-07-01,23,69,23,69,92
SAIPINA,atencion odontologica,restauraciones,2010-07-01,14,27,14,27,41
SALINAS DE GARCI MENDOZA,atencion odontologica,restauraciones,2010-07-01,34,64,34,64,98
SAMAIPATA,atencion odontologica,restauraciones,2010-07-01,13,39,13,39,52
SAN AGUSTIN,atencion odontologica,restauraciones,2010-07-01,2,5,2,5,7
SAN ANDRES,atencion odontologica,restauraciones,2010-07-01,17,22,17,22,39
SAN ANDRES DE MACHACA,atencion odontologica,restauraciones,2010-07-01,55,78,55,78,133
SAN ANTONIO DE LOMERIO,atencion odontologica,restauraciones,2010-07-01,11,25,11,25,36
SAN BENITO,atencion odontologica,restauraciones,2010-07-01,44,76,44,76,120
SAN BORJA,atencion odontologica,restauraciones,2010-07-01,91,184,91,184,275
SAN BUENA VENTURA,atencion odontologica,restauraciones,2010-07-01,7,19,7,19,26
SAN CARLOS,atencion odontologica,restauraciones,2010-07-01,39,86,39,86,125
SAN IGNACIO,atencion odontologica,restauraciones,2010-07-01,40,68,40,68,108
SAN IGNACIO DE VELASCO,atencion odontologica,restauraciones,2010-07-01,46,78,46,78,124
SAN JAVIER(BNI),atencion odontologica,restauraciones,2010-07-01,3,12,3,12,15
SAN JAVIER(STC),atencion odontologica,restauraciones,2010-07-01,14,30,14,30,44
SAN JOAQUIN,atencion odontologica,restauraciones,2010-07-01,0,5,0,5,5
SAN JOSE DE CHIQUITOS,atencion odontologica,restauraciones,2010-07-01,88,126,88,126,214
SAN JUAN DE YAPACANI,atencion odontologica,restauraciones,2010-07-01,1,5,1,5,6
SAN JULIAN,atencion odontologica,restauraciones,2010-07-01,34,116,34,116,150
SAN LORENZO(PND),atencion odontologica,restauraciones,2010-07-01,0,4,0,4,4
SAN LORENZO(TJA),atencion odontologica,restauraciones,2010-07-01,99,216,99,216,315
SAN LUCAS,atencion odontologica,restauraciones,2010-07-01,37,98,37,98,135
SAN MATIAS,atencion odontologica,restauraciones,2010-07-01,2,1,2,1,3
SAN MIGUEL DE VELASCO,atencion odontologica,restauraciones,2010-07-01,55,110,55,110,165
SAN PEDRO,atencion odontologica,restauraciones,2010-07-01,26,57,26,57,83
SAN PEDRO DE BUENA VISTA,atencion odontologica,restauraciones,2010-07-01,19,29,19,29,48
SAN PEDRO DE CURAHUARA,atencion odontologica,restauraciones,2010-07-01,11,18,11,18,29
SAN PEDRO DE TIQUINA,atencion odontologica,restauraciones,2010-07-01,7,0,7,0,7
SAN RAFAEL,atencion odontologica,restauraciones,2010-07-01,14,21,14,21,35
SAN RAMON BENI,atencion odontologica,restauraciones,2010-07-01,39,48,39,48,87
SAN RAMON SCZ,atencion odontologica,restauraciones,2010-07-01,28,20,28,20,48
SANTA ANA,atencion odontologica,restauraciones,2010-07-01,16,169,16,169,185
SANTA CRUZ DE LA SIERRA,atencion odontologica,restauraciones,2010-07-01,2169,3568,2169,3568,5737
SANTA ROSA,atencion odontologica,restauraciones,2010-07-01,20,10,20,10,30
SANTA ROSA DEL SARA,atencion odontologica,restauraciones,2010-07-01,24,66,24,66,90
SANTIAGO DE CALLAPA,atencion odontologica,restauraciones,2010-07-01,4,0,4,0,4
SANTIAGO DE HUARI,atencion odontologica,restauraciones,2010-07-01,63,70,63,70,133
SANTIAGO DE MACHACA,atencion odontologica,restauraciones,2010-07-01,11,20,11,20,31
SANTIVAÑES,atencion odontologica,restauraciones,2010-07-01,3,43,3,43,46
SANTUARIO DE QUILLACAS,atencion odontologica,restauraciones,2010-07-01,4,6,4,6,10
SAPAHAQUI,atencion odontologica,restauraciones,2010-07-01,11,12,11,12,23
SENA,atencion odontologica,restauraciones,2010-07-01,1,3,1,3,4
SICA SICA (VILLA AROMA),atencion odontologica,restauraciones,2010-07-01,32,56,32,56,88
SICAYA,atencion odontologica,restauraciones,2010-07-01,1,14,1,14,15
SIPE SIPE,atencion odontologica,restauraciones,2010-07-01,162,339,162,339,501
SOPACHUY,atencion odontologica,restauraciones,2010-07-01,12,35,12,35,47
SORACACHI,atencion odontologica,restauraciones,2010-07-01,9,14,9,14,23
SORATA,atencion odontologica,restauraciones,2010-07-01,60,68,60,68,128
SUCRE,atencion odontologica,restauraciones,2010-07-01,2212,3674,2212,3674,5886
TACACOMA,atencion odontologica,restauraciones,2010-07-01,10,22,10,22,32
TACOPAYA,atencion odontologica,restauraciones,2010-07-01,3,10,3,10,13
TAHUA,atencion odontologica,restauraciones,2010-07-01,3,2,3,2,5
TAPACARI,atencion odontologica,restauraciones,2010-07-01,26,61,26,61,87
TARABUCO,atencion odontologica,restauraciones,2010-07-01,23,44,23,44,67
TARACO,atencion odontologica,restauraciones,2010-07-01,24,35,24,35,59
TARATA,atencion odontologica,restauraciones,2010-07-01,16,88,16,88,104
TARIJA,atencion odontologica,restauraciones,2010-07-01,1284,2324,1284,2324,3608
TARVITA,atencion odontologica,restauraciones,2010-07-01,9,36,9,36,45
TEOPONTE,atencion odontologica,restauraciones,2010-07-01,4,5,4,5,9
TIAWANACU,atencion odontologica,restauraciones,2010-07-01,15,17,15,17,32
TINGUIPAYA,atencion odontologica,restauraciones,2010-07-01,6,14,6,14,20
TIPUANI,atencion odontologica,restauraciones,2010-07-01,8,5,8,5,13
TIQUIPAYA,atencion odontologica,restauraciones,2010-07-01,257,695,257,695,952
TIRAQUE (CBBA),atencion odontologica,restauraciones,2010-07-01,20,45,20,45,65
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,restauraciones,2010-07-01,1,0,1,0,1
TOCO,atencion odontologica,restauraciones,2010-07-01,17,16,17,16,33
TOLATA,atencion odontologica,restauraciones,2010-07-01,44,83,44,83,127
TOLEDO,atencion odontologica,restauraciones,2010-07-01,24,43,24,43,67
TOMAVE,atencion odontologica,restauraciones,2010-07-01,22,22,22,22,44
TOMINA,atencion odontologica,restauraciones,2010-07-01,116,113,116,113,229
TORO TORO,atencion odontologica,restauraciones,2010-07-01,3,6,3,6,9
TOTORA(CBBA),atencion odontologica,restauraciones,2010-07-01,21,54,21,54,75
TOTORA(ORR),atencion odontologica,restauraciones,2010-07-01,2,5,2,5,7
TRIGAL,atencion odontologica,restauraciones,2010-07-01,0,1,0,1,1
TRINIDAD,atencion odontologica,restauraciones,2010-07-01,612,466,612,466,1078
TUPIZA,atencion odontologica,restauraciones,2010-07-01,99,95,99,95,194
TURCO,atencion odontologica,restauraciones,2010-07-01,13,35,13,35,48
UNCIA,atencion odontologica,restauraciones,2010-07-01,24,78,24,78,102
URIONDO (A. CONCEPCION),atencion odontologica,restauraciones,2010-07-01,159,312,159,312,471
URUBICHA,atencion odontologica,restauraciones,2010-07-01,0,18,0,18,18
UYUNI,atencion odontologica,restauraciones,2010-07-01,1,8,1,8,9
VACAS,atencion odontologica,restauraciones,2010-07-01,80,79,80,79,159
VALLEGRANDE,atencion odontologica,restauraciones,2010-07-01,97,208,97,208,305
VIACHA,atencion odontologica,restauraciones,2010-07-01,61,73,61,73,134
VILA VILA,atencion odontologica,restauraciones,2010-07-01,7,24,7,24,31
VILLA CHARCAS,atencion odontologica,restauraciones,2010-07-01,8,17,8,17,25
VILLA MONTES,atencion odontologica,restauraciones,2010-07-01,226,322,226,322,548
VILLA RIVERO,atencion odontologica,restauraciones,2010-07-01,14,25,14,25,39
VILLA SERRANO,atencion odontologica,restauraciones,2010-07-01,44,103,44,103,147
VILLA TUNARI,atencion odontologica,restauraciones,2010-07-01,199,470,199,470,669
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,restauraciones,2010-07-01,31,96,31,96,127
VILLAZON,atencion odontologica,restauraciones,2010-07-01,59,95,59,95,154
VINTO,atencion odontologica,restauraciones,2010-07-01,42,68,42,68,110
VITICHI,atencion odontologica,restauraciones,2010-07-01,3,33,3,33,36
WALDO BALLIVIAN,atencion odontologica,restauraciones,2010-07-01,2,18,2,18,20
WARNES,atencion odontologica,restauraciones,2010-07-01,130,278,130,278,408
YACO,atencion odontologica,restauraciones,2010-07-01,2,4,2,4,6
YACUIBA,atencion odontologica,restauraciones,2010-07-01,437,775,437,775,1212
YAMPARAEZ,atencion odontologica,restauraciones,2010-07-01,6,16,6,16,22
YANACACHI,atencion odontologica,restauraciones,2010-07-01,13,36,13,36,49
YAPACANI,atencion odontologica,restauraciones,2010-07-01,79,221,79,221,300
YOCALLA,atencion odontologica,restauraciones,2010-07-01,3,3,3,3,6
YOTALA,atencion odontologica,restauraciones,2010-07-01,25,89,25,89,114
YUNCHARA,atencion odontologica,restauraciones,2010-07-01,11,26,11,26,37
ZUDAÑEZ,atencion odontologica,restauraciones,2010-07-01,53,44,53,44,97
ACACIO,atencion odontologica,restauraciones,2010-08-01,4,6,4,6,10
ACHACACHI,atencion odontologica,restauraciones,2010-08-01,25,31,25,31,56
ACHOCALLA,atencion odontologica,restauraciones,2010-08-01,6,13,6,13,19
AIQUILE,atencion odontologica,restauraciones,2010-08-01,32,82,32,82,114
ALALAY,atencion odontologica,restauraciones,2010-08-01,0,7,0,7,7
ALCALA,atencion odontologica,restauraciones,2010-08-01,47,73,47,73,120
ALTO BENI,atencion odontologica,restauraciones,2010-08-01,117,13,117,13,130
ANCORAIMES,atencion odontologica,restauraciones,2010-08-01,7,5,7,5,12
ANDAMARCA,atencion odontologica,restauraciones,2010-08-01,18,19,18,19,37
ANTEQUERA,atencion odontologica,restauraciones,2010-08-01,21,11,21,11,32
ANZALDO,atencion odontologica,restauraciones,2010-08-01,17,30,17,30,47
APOLO,atencion odontologica,restauraciones,2010-08-01,42,87,42,87,129
ARAMPAMPA,atencion odontologica,restauraciones,2010-08-01,2,8,2,8,10
ARANI,atencion odontologica,restauraciones,2010-08-01,10,49,10,49,59
ARBIETO,atencion odontologica,restauraciones,2010-08-01,7,64,7,64,71
ARQUE,atencion odontologica,restauraciones,2010-08-01,37,60,37,60,97
ASCENCION DE GUARAYOS,atencion odontologica,restauraciones,2010-08-01,12,15,12,15,27
ATOCHA,atencion odontologica,restauraciones,2010-08-01,82,97,82,97,179
AYATA,atencion odontologica,restauraciones,2010-08-01,9,40,9,40,49
AYO AYO,atencion odontologica,restauraciones,2010-08-01,11,12,11,12,23
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,restauraciones,2010-08-01,32,46,32,46,78
AZURDUY,atencion odontologica,restauraciones,2010-08-01,4,18,4,18,22
BATALLAS,atencion odontologica,restauraciones,2010-08-01,12,51,12,51,63
BAURES,atencion odontologica,restauraciones,2010-08-01,10,9,10,9,19
BELEN DE ANDAMARCA,atencion odontologica,restauraciones,2010-08-01,2,5,2,5,7
BELEN DE URMIRI,atencion odontologica,restauraciones,2010-08-01,0,3,0,3,3
BERMEJO,atencion odontologica,restauraciones,2010-08-01,199,226,199,226,425
BETANZOS,atencion odontologica,restauraciones,2010-08-01,22,46,22,46,68
BOLIVAR,atencion odontologica,restauraciones,2010-08-01,11,25,11,25,36
BOLPEBRA,atencion odontologica,restauraciones,2010-08-01,6,2,6,2,8
BOYUIBE,atencion odontologica,restauraciones,2010-08-01,8,13,8,13,21
BUENA VISTA,atencion odontologica,restauraciones,2010-08-01,36,19,36,19,55
CABEZAS,atencion odontologica,restauraciones,2010-08-01,8,42,8,42,50
CAIROMA,atencion odontologica,restauraciones,2010-08-01,19,38,19,38,57
"CAIZA ""D""",atencion odontologica,restauraciones,2010-08-01,5,31,5,31,36
CALACOTO,atencion odontologica,restauraciones,2010-08-01,44,21,44,21,65
CALAMARCA,atencion odontologica,restauraciones,2010-08-01,19,36,19,36,55
CAMARGO,atencion odontologica,restauraciones,2010-08-01,64,176,64,176,240
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,restauraciones,2010-08-01,14,24,14,24,38
CAMIRI,atencion odontologica,restauraciones,2010-08-01,73,123,73,123,196
CAPINOTA,atencion odontologica,restauraciones,2010-08-01,65,101,65,101,166
CAQUIAVIRI,atencion odontologica,restauraciones,2010-08-01,22,28,22,28,50
CARACOLLO,atencion odontologica,restauraciones,2010-08-01,61,89,61,89,150
CARANAVI,atencion odontologica,restauraciones,2010-08-01,33,60,33,60,93
CARAPARI,atencion odontologica,restauraciones,2010-08-01,59,64,59,64,123
CARIPUYO,atencion odontologica,restauraciones,2010-08-01,0,31,0,31,31
CARMEN RIVERO TORREZ,atencion odontologica,restauraciones,2010-08-01,11,12,11,12,23
CATACORA,atencion odontologica,restauraciones,2010-08-01,27,42,27,42,69
CHALLAPATA,atencion odontologica,restauraciones,2010-08-01,78,158,78,158,236
CHAQUI,atencion odontologica,restauraciones,2010-08-01,1,1,1,1,2
CHARAGUA,atencion odontologica,restauraciones,2010-08-01,38,59,38,59,97
CHARAÑA,atencion odontologica,restauraciones,2010-08-01,26,30,26,30,56
CHAYANTA,atencion odontologica,restauraciones,2010-08-01,46,51,46,51,97
CHIMORE,atencion odontologica,restauraciones,2010-08-01,38,164,38,164,202
CHIPAYA,atencion odontologica,restauraciones,2010-08-01,0,1,0,1,1
CHOQUE COTA,atencion odontologica,restauraciones,2010-08-01,13,15,13,15,28
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,restauraciones,2010-08-01,18,77,18,77,95
CHUMA,atencion odontologica,restauraciones,2010-08-01,22,21,22,21,43
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,restauraciones,2010-08-01,24,44,24,44,68
CKOCHAS,atencion odontologica,restauraciones,2010-08-01,15,14,15,14,29
CLIZA,atencion odontologica,restauraciones,2010-08-01,111,195,111,195,306
COBIJA,atencion odontologica,restauraciones,2010-08-01,57,79,57,79,136
COCAPATA,atencion odontologica,restauraciones,2010-08-01,0,8,0,8,8
COCHABAMBA,atencion odontologica,restauraciones,2010-08-01,2263,3465,2263,3465,5728
COIPASA,atencion odontologica,restauraciones,2010-08-01,1,6,1,6,7
COLCAPIRHUA,atencion odontologica,restauraciones,2010-08-01,100,194,100,194,294
"COLCHA ""K""",atencion odontologica,restauraciones,2010-08-01,2,1,2,1,3
COLLANA,atencion odontologica,restauraciones,2010-08-01,2,3,2,3,5
COLOMI,atencion odontologica,restauraciones,2010-08-01,20,46,20,46,66
COLPA BELGICA,atencion odontologica,restauraciones,2010-08-01,16,18,16,18,34
COLQUECHACA,atencion odontologica,restauraciones,2010-08-01,11,28,11,28,39
COLQUENCHA,atencion odontologica,restauraciones,2010-08-01,5,14,5,14,19
COLQUIRI,atencion odontologica,restauraciones,2010-08-01,83,30,83,30,113
COMANCHE,atencion odontologica,restauraciones,2010-08-01,38,65,38,65,103
COMARAPA,atencion odontologica,restauraciones,2010-08-01,34,120,34,120,154
CONCEPCION,atencion odontologica,restauraciones,2010-08-01,19,25,19,25,44
COPACABANA,atencion odontologica,restauraciones,2010-08-01,1,15,1,15,16
CORIPATA,atencion odontologica,restauraciones,2010-08-01,30,16,30,16,46
CORO CORO,atencion odontologica,restauraciones,2010-08-01,9,18,9,18,27
COROICO,atencion odontologica,restauraciones,2010-08-01,85,181,85,181,266
CORQUE,atencion odontologica,restauraciones,2010-08-01,16,15,16,15,31
COTAGAITA,atencion odontologica,restauraciones,2010-08-01,113,145,113,145,258
COTOCA,atencion odontologica,restauraciones,2010-08-01,14,80,14,80,94
CUATRO CAÑADAS,atencion odontologica,restauraciones,2010-08-01,21,77,21,77,98
CUEVO,atencion odontologica,restauraciones,2010-08-01,1,8,1,8,9
CULPINA,atencion odontologica,restauraciones,2010-08-01,9,17,9,17,26
CURAHUARA DE CARANGAS,atencion odontologica,restauraciones,2010-08-01,4,11,4,11,15
CURVA,atencion odontologica,restauraciones,2010-08-01,10,15,10,15,25
DESAGUADERO,atencion odontologica,restauraciones,2010-08-01,4,8,4,8,12
EL ALTO,atencion odontologica,restauraciones,2010-08-01,2138,3434,2138,3434,5572
EL CHORO,atencion odontologica,restauraciones,2010-08-01,3,4,3,4,7
EL PUENTE(STC),atencion odontologica,restauraciones,2010-08-01,7,9,7,9,16
EL PUENTE(TJA),atencion odontologica,restauraciones,2010-08-01,48,91,48,91,139
EL TORNO,atencion odontologica,restauraciones,2010-08-01,50,102,50,102,152
EL VILLAR,atencion odontologica,restauraciones,2010-08-01,20,33,20,33,53
ENTRE RIOS TRJ,atencion odontologica,restauraciones,2010-08-01,25,53,25,53,78
ENTRE RIOS CBBA,atencion odontologica,restauraciones,2010-08-01,89,70,89,70,159
ESCOMA,atencion odontologica,restauraciones,2010-08-01,29,29,29,29,58
EUCALIPTUS,atencion odontologica,restauraciones,2010-08-01,17,44,17,44,61
FERNANDEZ ALONSO,atencion odontologica,restauraciones,2010-08-01,45,51,45,51,96
FILADELFIA,atencion odontologica,restauraciones,2010-08-01,23,24,23,24,47
GENERAL SAAVEDRA,atencion odontologica,restauraciones,2010-08-01,7,1,7,1,8
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,restauraciones,2010-08-01,9,25,9,25,34
GUANAY,atencion odontologica,restauraciones,2010-08-01,24,49,24,49,73
GUAQUI,atencion odontologica,restauraciones,2010-08-01,7,17,7,17,24
GUAYARAMERIN,atencion odontologica,restauraciones,2010-08-01,151,306,151,306,457
GUTIERREZ,atencion odontologica,restauraciones,2010-08-01,19,22,19,22,41
HUACARETA,atencion odontologica,restauraciones,2010-08-01,11,34,11,34,45
HUACHACALLA,atencion odontologica,restauraciones,2010-08-01,9,13,9,13,22
HUANUNI,atencion odontologica,restauraciones,2010-08-01,29,67,29,67,96
HUARACAJE,atencion odontologica,restauraciones,2010-08-01,4,15,4,15,19
HUARINA,atencion odontologica,restauraciones,2010-08-01,2,2,2,2,4
HUAYLLAMARCA,atencion odontologica,restauraciones,2010-08-01,32,61,32,61,93
HUMANATA,atencion odontologica,restauraciones,2010-08-01,20,6,20,6,26
ICLA,atencion odontologica,restauraciones,2010-08-01,4,17,4,17,21
INCAHUASI,atencion odontologica,restauraciones,2010-08-01,1,11,1,11,12
INQUISIVI,atencion odontologica,restauraciones,2010-08-01,4,6,4,6,10
IRUPANA (VILLA DE LANZA),atencion odontologica,restauraciones,2010-08-01,28,81,28,81,109
IXIAMAS,atencion odontologica,restauraciones,2010-08-01,7,4,7,4,11
JESUS DE MACHACA,atencion odontologica,restauraciones,2010-08-01,8,22,8,22,30
LA ASUNTA,atencion odontologica,restauraciones,2010-08-01,34,46,34,46,80
LA GUARDIA,atencion odontologica,restauraciones,2010-08-01,84,155,84,155,239
LA PAZ,atencion odontologica,restauraciones,2010-08-01,5368,7038,5368,7038,12406
LAGUNILLAS,atencion odontologica,restauraciones,2010-08-01,7,12,7,12,19
LAJA,atencion odontologica,restauraciones,2010-08-01,16,18,16,18,34
LAS CARRERAS,atencion odontologica,restauraciones,2010-08-01,0,3,0,3,3
LICOMA PAMPA,atencion odontologica,restauraciones,2010-08-01,1,12,1,12,13
LLALLAGUA,atencion odontologica,restauraciones,2010-08-01,75,159,75,159,234
LLICA,atencion odontologica,restauraciones,2010-08-01,4,12,4,12,16
LURIBAY,atencion odontologica,restauraciones,2010-08-01,2,3,2,3,5
MACHACAMARCA,atencion odontologica,restauraciones,2010-08-01,29,31,29,31,60
MACHARETI,atencion odontologica,restauraciones,2010-08-01,29,44,29,44,73
MAGDALENA,atencion odontologica,restauraciones,2010-08-01,28,40,28,40,68
MAIRANA,atencion odontologica,restauraciones,2010-08-01,24,58,24,58,82
MALLA,atencion odontologica,restauraciones,2010-08-01,6,10,6,10,16
MAPIRI,atencion odontologica,restauraciones,2010-08-01,45,135,45,135,180
MECAPACA,atencion odontologica,restauraciones,2010-08-01,18,21,18,21,39
MINEROS,atencion odontologica,restauraciones,2010-08-01,98,104,98,104,202
MIZQUE,atencion odontologica,restauraciones,2010-08-01,26,52,26,52,78
MOCOMOCO,atencion odontologica,restauraciones,2010-08-01,5,8,5,8,13
MOJOCOYA,atencion odontologica,restauraciones,2010-08-01,6,20,6,20,26
MONTEAGUDO,atencion odontologica,restauraciones,2010-08-01,61,207,61,207,268
MONTERO,atencion odontologica,restauraciones,2010-08-01,208,317,208,317,525
MORO MORO,atencion odontologica,restauraciones,2010-08-01,2,11,2,11,13
MOROCHATA,atencion odontologica,restauraciones,2010-08-01,11,29,11,29,40
OCURI,atencion odontologica,restauraciones,2010-08-01,3,8,3,8,11
OKINAWA,atencion odontologica,restauraciones,2010-08-01,19,47,19,47,66
OMEREQUE,atencion odontologica,restauraciones,2010-08-01,13,24,13,24,37
ORURO,atencion odontologica,restauraciones,2010-08-01,646,973,646,973,1619
PADCAYA,atencion odontologica,restauraciones,2010-08-01,40,121,40,121,161
PADILLA,atencion odontologica,restauraciones,2010-08-01,15,64,15,64,79
PAILON,atencion odontologica,restauraciones,2010-08-01,53,109,53,109,162
