,group,variable,month,ACCIONES PREVENTIVAS DENTRO DEL ESTABLECIMIENTO CANTIDAD,ACCIONES PREVENTIVAS DENTRO DEL ESTABLECIMIENTO CANTIDAD,TOTALES,TOTALES,TOTALES
COIPASA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,1,0,1,0,1
COLCAPIRHUA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,105,253,105,253,358
"COLCHA ""K""",atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,2,2,2,2,4
COLLANA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,2,2,2,2,4
COLOMI,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,155,174,155,174,329
COLPA BELGICA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,33,50,33,50,83
COLQUECHACA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,6,17,6,17,23
COLQUENCHA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,3,2,3,2,5
COLQUIRI,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,0,4,0,4,4
COMANCHE,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,20,14,20,14,34
COMARAPA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,42,45,42,45,87
CONCEPCION,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,2,2,2,2,4
COPACABANA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,1,5,1,5,6
CORIPATA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,12,9,12,9,21
CORO CORO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,0,5,0,5,5
COROICO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,1,0,1,0,1
CORQUE,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,6,7,6,7,13
COTAGAITA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,88,171,88,171,259
COTOCA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,25,89,25,89,114
CUATRO CAÑADAS,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,18,37,18,37,55
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,1,2,1,2,3
CUEVO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,1,4,1,4,5
CULPINA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,4,5,4,5,9
CURVA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,3,3,3,3,6
EL ALTO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,2120,2055,2120,2055,4175
EL CHORO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,12,25,12,25,37
EL PUENTE(STC),atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,48,45,48,45,93
EL PUENTE(TJA),atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,21,39,21,39,60
EL TORNO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,61,98,61,98,159
EL VILLAR,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,4,9,4,9,13
ENTRE RIOS TRJ,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,9,4,9,4,13
ENTRE RIOS CBBA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,12,16,12,16,28
EUCALIPTUS,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,14,25,14,25,39
FERNANDEZ ALONSO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,19,42,19,42,61
FILADELFIA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,2,3,2,3,5
GENERAL SAAVEDRA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,7,7,7,7,14
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,1,1,1,1,2
GUANAY,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,5,8,5,8,13
GUAQUI,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,8,10,8,10,18
GUAYARAMERIN,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,27,66,27,66,93
GUTIERREZ,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,32,54,32,54,86
HUACARETA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,1,1,1,1,2
HUACAYA (VILLA DE HUACAYA),atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,1,3,1,3,4
HUACHACALLA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,0,14,0,14,14
HUANUNI,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,37,78,37,78,115
HUARACAJE,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,7,10,7,10,17
HUAYLLAMARCA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,13,15,13,15,28
ICLA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,3,1,3,1,4
INCAHUASI,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,7,30,7,30,37
INQUISIVI,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,2,1,2,1,3
IRUPANA (VILLA DE LANZA),atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,7,8,7,8,15
IXIAMAS,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,8,20,8,20,28
JESUS DE MACHACA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,24,28,24,28,52
LA ASUNTA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,20,16,20,16,36
LA GUARDIA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,36,29,36,29,65
LA PAZ,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,2245,2652,2245,2652,4897
LA RIVERA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,6,1,6,1,7
LAGUNILLAS,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,12,21,12,21,33
LAJA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,4,9,4,9,13
LAS CARRERAS,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,4,6,4,6,10
LLALLAGUA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,85,151,85,151,236
LLICA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,2,2,2,2,4
MACHACAMARCA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,14,16,14,16,30
MACHARETI,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,18,11,18,11,29
MAGDALENA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,14,16,14,16,30
MAIRANA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,2,2,2,2,4
MALLA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,1,0,1,0,1
MAPIRI,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,5,20,5,20,25
MECAPACA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,9,7,9,7,16
MINEROS,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,4,13,4,13,17
MIZQUE,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,22,52,22,52,74
MOJOCOYA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,9,5,9,5,14
MONTEAGUDO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,118,90,118,90,208
MONTERO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,339,982,339,982,1321
MORO MORO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,1,5,1,5,6
MOROCHATA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,2,17,2,17,19
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,1,1,1,1,2
OMEREQUE,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,30,65,30,65,95
ORURO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,660,958,660,958,1618
PADCAYA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,6,8,6,8,14
PADILLA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,7,4,7,4,11
PAILON,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,70,63,70,63,133
PALCA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,40,39,40,39,79
PALOS BLANCOS,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,25,25,25,25,50
PAMPA AULLAGAS,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,3,4,3,4,7
PAMPA GRANDE,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,20,26,20,26,46
PASORAPA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,6,6,6,6,12
PATACAMAYA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,41,34,41,34,75
PAZÑA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,11,3,11,3,14
PELECHUCO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,6,15,6,15,21
POCOATA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,32,22,32,22,54
POCONA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,16,37,16,37,53
POJO (CBBA),atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,42,12,42,12,54
POOPO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,6,30,6,30,36
PORCO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,11,24,11,24,35
POROMA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,4,6,4,6,10
PORONGO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,11,22,11,22,33
PORTACHUELO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,11,12,11,12,23
PORVENIR,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,41,72,41,72,113
POSTRER VALLE,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,3,4,3,4,7
POTOSI,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,191,161,191,161,352
PRESTO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,23,26,23,26,49
PUCARA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,3,6,3,6,9
PUCARANI,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,64,98,64,98,162
PUERTO ACOSTA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,3,0,3,0,3
PUERTO CARABUCO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,0,4,0,4,4
PUERTO GONZALO MORENO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,5,0,5,0,5
PUERTO QUIJARRO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,17,16,17,16,33
PUERTO RICO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,19,9,19,9,28
PUERTO SUAREZ,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,25,30,25,30,55
PUERTO VILLARROEL,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,51,60,51,60,111
PUNA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,8,6,8,6,14
PUNATA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,263,670,263,670,933
QUIABAYA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,16,19,16,19,35
QUILLACOLLO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,574,645,574,645,1219
QUIME,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,113,35,113,35,148
QUIRUSILLAS,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,15,5,15,5,20
RAVELO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,0,8,0,8,8
REYES,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,7,8,7,8,15
RIBERALTA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,158,265,158,265,423
RURRENABAQUE,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,4,7,4,7,11
SABAYA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,8,8,8,8,16
SACABA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,577,1030,577,1030,1607
SACABAMBA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,0,21,0,21,21
SACACA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,0,5,0,5,5
SAIPINA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,16,26,16,26,42
SALINAS DE GARCI MENDOZA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,59,88,59,88,147
SAMAIPATA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,21,24,21,24,45
SAN AGUSTIN,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,2,0,2,0,2
SAN ANDRES,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,24,30,24,30,54
SAN ANDRES DE MACHACA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,31,44,31,44,75
SAN ANTONIO DE LOMERIO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,0,2,0,2,2
SAN BENITO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,126,30,126,30,156
SAN BORJA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,83,119,83,119,202
SAN BUENA VENTURA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,3,2,3,2,5
SAN CARLOS,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,10,25,10,25,35
SAN IGNACIO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,5,18,5,18,23
SAN IGNACIO DE VELASCO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,134,146,134,146,280
SAN JAVIER(BNI),atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,12,15,12,15,27
SAN JAVIER(STC),atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,0,5,0,5,5
SAN JOAQUIN,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,95,101,95,101,196
SAN JOSE DE CHIQUITOS,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,17,37,17,37,54
SAN JULIAN,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,24,37,24,37,61
SAN LORENZO(PND),atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,8,4,8,4,12
SAN LORENZO(TJA),atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,11,13,11,13,24
SAN LUCAS,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,9,44,9,44,53
SAN MIGUEL DE VELASCO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,28,23,28,23,51
SAN PEDRO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,8,2,8,2,10
SAN PEDRO DE BUENA VISTA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,28,10,28,10,38
SAN PEDRO DE CURAHUARA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,1,0,1,0,1
SAN PEDRO DE TIQUINA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,1,9,1,9,10
SAN RAFAEL,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,22,44,22,44,66
SAN RAMON SCZ,atencion odontologica,acciones preventivas dentro del establecimiento,2010-07-01,66,69,66,69,135
