municipality,group,variable,month,Niños de 6 a 11 meses con dosis única de vitam,TOTAL
LLICA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,7,7
LORETO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,6,6
LURIBAY,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,36,36
MACHACAMARCA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,1,1
MACHARETI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,17,17
MAGDALENA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,34,34
MAIRANA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,23,23
MALLA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,1,1
MAPIRI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,22,22
MECAPACA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,13,13
MINEROS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,49,49
MIZQUE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,53,53
MOCOMOCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,43,43
MOJINETE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,1,1
MOJOCOYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,11,11
MONTEAGUDO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,41,41
MONTERO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,213,213
MORO MORO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,4,4
MOROCHATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,54,54
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,8,8
OCURI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,37,37
OKINAWA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,33,33
OMEREQUE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,7,7
ORURO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,310,310
PADCAYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,18,18
PADILLA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,8,8
PAILON,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,20,20
PALCA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,16,16
PALOS BLANCOS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,45,45
PAMPA AULLAGAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,2,2
PAMPA GRANDE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,14,14
PAPEL PAMPA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,12,12
PASORAPA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,12,12
PATACAMAYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,17,17
PAZÑA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,3,3
PELECHUCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,22,22
POCOATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,28,28
POCONA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,24,24
POJO (CBBA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,20,20
POOPO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,15,15
PORCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,17,17
POROMA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,24,24
PORONGO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,18,18
PORTACHUELO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,17,17
PORVENIR,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,11,11
POSTRER VALLE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,1,1
POTOSI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,248,248
PRESTO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,13,13
PUCARA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,3,3
PUCARANI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,50,50
PUERTO ACOSTA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,50,50
PUERTO CARABUCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,38,38
PUERTO GONZALO MORENO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,9,9
PUERTO QUIJARRO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,12,12
PUERTO RICO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,4,4
PUERTO SUAREZ,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,25,25
PUERTO VILLARROEL,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,58,58
PUNA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,55,55
PUNATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,43,43
QUILLACOLLO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,62,62
QUIME,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,11,11
QUIRUSILLAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,4,4
RAVELO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,24,24
REYES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,21,21
RIBERALTA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,163,163
ROBORE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,29,29
RURRENABAQUE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,90,90
SABAYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,7,7
SACABA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,195,195
SACABAMBA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,7,7
SACACA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,94,94
SAIPINA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,16,16
SALINAS DE GARCI MENDOZA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,22,22
SAMAIPATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,12,12
SAN AGUSTIN,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,1,1
SAN ANDRES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,20,20
SAN ANDRES DE MACHACA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,6,6
SAN ANTONIO DE ESMORUCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,6,6
SAN ANTONIO DE LOMERIO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,12,12
SAN BENITO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,16,16
SAN BORJA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,220,220
SAN BUENA VENTURA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,15,15
SAN CARLOS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,34,34
SAN IGNACIO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,20,20
SAN IGNACIO DE VELASCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,113,113
SAN JAVIER(BNI),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,6,6
SAN JAVIER(STC),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,30,30
SAN JOAQUIN,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,3,3
SAN JOSE DE CHIQUITOS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,26,26
SAN JUAN DE YAPACANI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,25,25
SAN JULIAN,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,56,56
SAN LORENZO(PND),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,14,14
SAN LORENZO(TJA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,36,36
SAN LUCAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,125,125
SAN MATIAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,7,7
SAN MIGUEL DE VELASCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,33,33
SAN PABLO DE LIPEZ,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,4,4
SAN PEDRO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,26,26
SAN PEDRO DE BUENA VISTA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,93,93
SAN PEDRO DE CURAHUARA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,6,6
SAN PEDRO DE TIQUINA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,6,6
SAN PEDRO(PND),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,32,32
SAN RAFAEL,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,6,6
SAN RAMON,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,8,8
SAN RAMON,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,8,8
SANTA ANA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,26,26
SANTA CRUZ DE LA SIERRA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,2018,2018
SANTA ROSA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,47,47
SANTA ROSA DEL SARA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,12,12
SANTIAGO DE CALLAPA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,8,8
SANTIAGO DE HUARI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,8,8
SANTIAGO DE MACHACA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,11,11
SANTIVAÑES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,8,8
SAPAHAQUI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,17,17
SENA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,3,3
SICA SICA (VILLA AROMA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,22,22
SICAYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,7,7
SIPE SIPE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,61,61
SOPACHUY,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,15,15
SORACACHI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,32,32
SORATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,39,39
SUCRE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,395,395
TACACHI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,4,4
TACACOMA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,11,11
TACOBAMBA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,29,29
TACOPAYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,19,19
TAHUA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,1,1
TAPACARI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,50,50
TARABUCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,55,55
TARATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,30,30
TARIJA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,280,280
TARVITA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,28,28
TEOPONTE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,8,8
TIAWANACU,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,12,12
TINGUIPAYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,74,74
TIPUANI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,29,29
TIQUIPAYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,40,40
TIRAQUE (CBBA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,132,132
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,1,1
TOCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,12,12
TOLATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,18,18
TOLEDO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,6,6
TOMAVE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,15,15
TOMINA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,23,23
TORO TORO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,24,24
TOTORA(CBBA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,15,15
TOTORA(ORR),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,14,14
TRIGAL,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,1,1
TRINIDAD,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,140,140
TUPIZA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,55,55
TURCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,7,7
UMALA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,11,11
UNCIA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,3,3
URIONDO (A. CONCEPCION),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,17,17
URUBICHA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,26,26
UYUNI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,17,17
VACAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,20,20
VALLEGRANDE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,8,8
VIACHA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,36,36
VILA VILA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,9,9
VILLA MONTES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,69,69
VILLA NUEVA (LOMA ALTA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,1,1
VILLA RIVERO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,19,19
VILLA SERRANO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,20,20
VILLA TUNARI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,147,147
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,26,26
VILLAZON,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,84,84
VINTO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,14,14
VITICHI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,11,11
WALDO BALLIVIAN,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,5,5
WARNES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,124,124
YACO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,21,21
YACUIBA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,72,72
YAMPARAEZ,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,10,10
YANACACHI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,4,4
YAPACANI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,69,69
YOCALLA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,13,13
YOTALA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,10,10
YUNCHARA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,11,11
ZUDAÑEZ,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-08-01,12,12
ACACIO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-09-01,1,1
ACHACACHI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-09-01,104,104
ACHOCALLA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-09-01,12,12
AIQUILE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-09-01,56,56
ALCALA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-09-01,4,4
ANCORAIMES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-09-01,14,14
ANDAMARCA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-09-01,4,4
ANTEQUERA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-09-01,1,1
ANZALDO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-09-01,9,9
APOLO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-09-01,43,43
ARAMPAMPA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-09-01,5,5
ARANI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-09-01,14,14
ARBIETO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-09-01,8,8
ARQUE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-09-01,24,24
ASCENCION DE GUARAYOS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-09-01,2,2
ATOCHA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-09-01,12,12
AUCAPATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-09-01,12,12
AYATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-09-01,30,30
AYO AYO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-09-01,16,16
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-09-01,50,50
AZURDUY,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-09-01,19,19
BATALLAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-09-01,26,26
BAURES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-09-01,7,7
BELEN DE URMIRI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-09-01,3,3
BELLA FLOR,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-09-01,5,5
BERMEJO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-09-01,34,34
BETANZOS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-09-01,27,27
BOLIVAR,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-09-01,62,62
BOLPEBRA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-09-01,3,3
BOYUIBE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-09-01,3,3
BUENA VISTA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-09-01,24,24
CABEZAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-09-01,19,19
CAIROMA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-09-01,30,30
"CAIZA ""D""",micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-09-01,8,8
CAJUATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-09-01,33,33
CALACOTO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-09-01,8,8
CALAMARCA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-09-01,15,15
CAMARGO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-09-01,34,34
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-09-01,2,2
CAMIRI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-09-01,51,51
CAPINOTA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-09-01,37,37
CAQUIAVIRI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-09-01,5,5
CARACOLLO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-09-01,22,22
CARANAVI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-09-01,124,124
