municipality,group,variable,month,Nº de visitas familiares realizadas,TOTAL
AIQUILE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,440,440
ALALAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,45,45
ALCALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,139,139
ALTO BENI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,59,59
ANCORAIMES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,15,15
ANDAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,357,357
ANTEQUERA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,557,557
ANZALDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,421,421
APOLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,13,13
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,179,179
ARANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,170,170
ARBIETO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,489,489
ARQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,46,46
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,202,202
ATOCHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,195,195
AUCAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,14,14
AYO AYO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,71,71
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,132,132
AZURDUY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,232,232
BATALLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,21,21
BAURES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,128,128
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,63,63
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,75,75
BERMEJO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,259,259
BETANZOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,422,422
BOLIVAR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,216,216
BOLPEBRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,76,76
BOYUIBE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,543,543
BUENA VISTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,288,288
CABEZAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,232,232
CAIROMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,81,81
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,510,510
CAJUATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,54,54
CALACOTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,11,11
CALAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,42,42
CAMARGO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,291,291
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,113,113
CAMIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,503,503
CAPINOTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,2180,2180
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,414,414
CARACOLLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,450,450
CARANAVI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,102,102
CARANGAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,10,10
CARAPARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,80,80
CARIPUYO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,76,76
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,75,75
CATACORA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,18,18
CHACARILLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,110,110
CHALLAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,1049,1049
CHAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,241,241
CHARAGUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,164,164
CHAYANTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,101,101
CHIMORE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,413,413
CHIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,13,13
CHOQUE COTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,18,18
CHUMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,326,326
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,40,40
CKOCHAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,223,223
CLIZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,633,633
COBIJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,313,313
COCAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,25,25
COCHABAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,209,209
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,370,370
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,350,350
COLLANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,33,33
COLOMI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,160,160
COLPA BELGICA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,42,42
COLQUECHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,302,302
COLQUENCHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,57,57
COLQUIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,19,19
COMANCHE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,16,16
COMARAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,431,431
COMBAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,4,4
CONCEPCION,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,538,538
COPACABANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,30,30
CORIPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,11,11
COROICO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,85,85
CORQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,307,307
COTAGAITA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,643,643
COTOCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,349,349
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,11,11
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,403,403
CUEVO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,86,86
CULPINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,569,569
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,131,131
CURVA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,12,12
DESAGUADERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,15,15
EL ALTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,4436,4436
EL CHORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,175,175
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,163,163
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,347,347
EL TORNO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,861,861
EL VILLAR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,195,195
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,754,754
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,197,197
ESCOMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,48,48
ESMERALDA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,19,19
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,83,83
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,487,487
FILADELFIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,1,1
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,198,198
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,205,205
GUANAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,25,25
GUAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,60,60
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,160,160
GUTIERREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,265,265
HUACARETA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,257,257
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,238,238
HUACHACALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,66,66
HUANUNI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,562,562
