municipality,group,variable,month,Nuevas en personas de 60 años o más -Hombre,Nuevas en personas de 60 años o más -Mujer,TOTAL-H,TOTAL-M,TOTAL
RURRENABAQUE,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,141,109,141,109,250
SABAYA,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,28,51,28,51,79
SACABA,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,225,340,225,340,565
SACABAMBA,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,21,34,21,34,55
SACACA,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,43,78,43,78,121
SAIPINA,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,72,126,72,126,198
SALINAS DE GARCI MENDOZA,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,78,73,78,73,151
SAMAIPATA,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,73,62,73,62,135
SAN AGUSTIN,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,12,19,12,19,31
SAN ANDRES,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,8,15,8,15,23
SAN ANDRES DE MACHACA,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,48,54,48,54,102
SAN ANTONIO DE ESMORUCO,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,8,4,8,4,12
SAN ANTONIO DE LOMERIO,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,33,47,33,47,80
SAN BENITO,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,17,34,17,34,51
SAN BORJA,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,182,206,182,206,388
SAN BUENA VENTURA,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,32,27,32,27,59
SAN CARLOS,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,146,159,146,159,305
SAN IGNACIO,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,105,127,105,127,232
SAN IGNACIO DE VELASCO,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,285,361,285,361,646
SAN JAVIER(BNI),consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,12,17,12,17,29
SAN JAVIER(STC),consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,52,51,52,51,103
SAN JOAQUIN,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,122,126,122,126,248
SAN JOSE DE CHIQUITOS,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,86,84,86,84,170
SAN JUAN DE YAPACANI,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,47,58,47,58,105
SAN JULIAN,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,139,114,139,114,253
SAN LORENZO(PND),consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,6,3,6,3,9
SAN LORENZO(TJA),consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,80,167,80,167,247
SAN LUCAS,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,218,415,218,415,633
SAN MATIAS,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,23,21,23,21,44
SAN MIGUEL DE VELASCO,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,33,69,33,69,102
SAN PABLO DE LIPEZ,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,21,26,21,26,47
SAN PEDRO,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,91,70,91,70,161
SAN PEDRO DE BUENA VISTA,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,44,92,44,92,136
SAN PEDRO DE CURAHUARA,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,33,35,33,35,68
SAN PEDRO DE QUEMES,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,10,6,10,6,16
SAN PEDRO DE TIQUINA,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,18,20,18,20,38
SAN PEDRO(PND),consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,2,5,2,5,7
SAN RAFAEL,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,12,19,12,19,31
SAN RAMON,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,60,71,60,71,131
SAN RAMON,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,16,10,16,10,26
SANTA ANA,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,101,136,101,136,237
SANTA CRUZ DE LA SIERRA,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,7867,9843,7867,9843,17710
SANTA ROSA,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,89,73,89,73,162
SANTA ROSA DEL SARA,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,78,43,78,43,121
SANTIAGO DE CALLAPA,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,14,14,14,14,28
SANTIAGO DE HUARI,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,111,108,111,108,219
SANTIAGO DE MACHACA,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,22,20,22,20,42
SANTIVAÑES,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,24,38,24,38,62
SANTUARIO DE QUILLACAS,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,7,16,7,16,23
SAPAHAQUI,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,28,43,28,43,71
SENA,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,14,3,14,3,17
SICA SICA (VILLA AROMA),consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,40,35,40,35,75
SICAYA,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,0,1,0,1,1
SIPE SIPE,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,23,54,23,54,77
SOPACHUY,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,48,84,48,84,132
SORACACHI,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,28,33,28,33,61
SORATA,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,68,76,68,76,144
SUCRE,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,3392,4151,3392,4151,7543
TACACHI,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,0,6,0,6,6
TACACOMA,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,11,11,11,11,22
TACOBAMBA,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,48,73,48,73,121
TACOPAYA,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,17,43,17,43,60
TAHUA,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,11,18,11,18,29
TAPACARI,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,41,66,41,66,107
TARABUCO,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,67,141,67,141,208
TARACO,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,33,25,33,25,58
TARATA,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,14,23,14,23,37
TARIJA,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,1876,2281,1876,2281,4157
TARVITA,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,123,182,123,182,305
TEOPONTE,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,61,30,61,30,91
TIAWANACU,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,20,22,20,22,42
TINGUIPAYA,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,43,69,43,69,112
TIPUANI,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,29,16,29,16,45
TIQUIPAYA,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,36,45,36,45,81
TIRAQUE (CBBA),consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,49,33,49,33,82
TITO YUPANQUI (PARQUIPUJIO),consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,14,15,14,15,29
TOCO,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,17,17,17,17,34
TODOS SANTOS,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,2,0,2,0,2
TOLATA,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,5,13,5,13,18
TOLEDO,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,49,47,49,47,96
TOMAVE,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,68,120,68,120,188
TOMINA,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,62,94,62,94,156
TORO TORO,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,55,86,55,86,141
TOTORA(CBBA),consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,13,18,13,18,31
TOTORA(ORR),consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,25,30,25,30,55
TRIGAL,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,23,46,23,46,69
TRINIDAD,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,392,435,392,435,827
TUPIZA,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,332,547,332,547,879
TURCO,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,31,37,31,37,68
UMALA,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,10,14,10,14,24
UNCIA,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,211,291,211,291,502
URIONDO (A. CONCEPCION),consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,53,83,53,83,136
URUBICHA,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,14,15,14,15,29
UYUNI,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,226,228,226,228,454
VACAS,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,50,109,50,109,159
VALLEGRANDE,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,319,363,319,363,682
VIACHA,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,353,289,353,289,642
VILA VILA,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,10,13,10,13,23
VILLA MONTES,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,220,259,220,259,479
VILLA NUEVA (LOMA ALTA),consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,1,2,1,2,3
VILLA RIVERO,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,16,11,16,11,27
VILLA SERRANO,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,89,87,89,87,176
VILLA TUNARI,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,92,73,92,73,165
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,47,101,47,101,148
VILLAZON,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,259,327,259,327,586
VINTO,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,45,77,45,77,122
VITICHI,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,68,122,68,122,190
WALDO BALLIVIAN,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,3,9,3,9,12
WARNES,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,254,210,254,210,464
YACO,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,32,24,32,24,56
YACUIBA,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,698,753,698,753,1451
YAMPARAEZ,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,47,91,47,91,138
YANACACHI,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,59,40,59,40,99
YAPACANI,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,220,117,220,117,337
YOCALLA,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,77,66,77,66,143
YOTALA,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,59,75,59,75,134
YUNCHARA,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,14,26,14,26,40
ZUDAÑEZ,consulta externa,nuevas en personas de 60 anos o mas,2007-08-01,68,108,68,108,176
ACACIO,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,27,42,27,42,69
ACHACACHI,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,149,143,149,143,292
ACHOCALLA,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,14,11,14,11,25
AIQUILE,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,120,153,120,153,273
ALALAY,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,9,11,9,11,20
ALCALA,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,25,47,25,47,72
ANCORAIMES,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,26,37,26,37,63
ANDAMARCA,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,32,60,32,60,92
ANTEQUERA,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,1,6,1,6,7
ANZALDO,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,17,33,17,33,50
APOLO,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,46,41,46,41,87
ARAMPAMPA,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,14,18,14,18,32
ARANI,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,11,18,11,18,29
ARBIETO,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,33,61,33,61,94
ARQUE,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,10,13,10,13,23
ASCENCION DE GUARAYOS,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,23,20,23,20,43
ATOCHA,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,78,102,78,102,180
AUCAPATA,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,24,28,24,28,52
AYATA,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,21,28,21,28,49
AYO AYO,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,23,10,23,10,33
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,53,80,53,80,133
AZURDUY,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,69,102,69,102,171
BATALLAS,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,48,36,48,36,84
BAURES,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,33,28,33,28,61
BELEN DE ANDAMARCA,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,18,10,18,10,28
BELEN DE URMIRI,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,11,20,11,20,31
BELLA FLOR,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,10,9,10,9,19
BERMEJO,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,323,428,323,428,751
BETANZOS,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,222,380,222,380,602
BOLIVAR,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,26,40,26,40,66
BOLPEBRA,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,7,5,7,5,12
BOYUIBE,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,15,42,15,42,57
BUENA VISTA,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,87,73,87,73,160
CABEZAS,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,48,170,48,170,218
CAIROMA,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,29,30,29,30,59
"CAIZA ""D""",consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,56,107,56,107,163
CAJUATA,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,58,43,58,43,101
CALACOTO,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,117,118,117,118,235
CALAMARCA,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,26,27,26,27,53
CAMARGO,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,309,484,309,484,793
CAMATAQUI (C. VILLA ABECIA),consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,49,61,49,61,110
CAMIRI,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,733,882,733,882,1615
CAPINOTA,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,66,63,66,63,129
CAQUIAVIRI,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,39,51,39,51,90
CARACOLLO,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,90,70,90,70,160
CARANAVI,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,298,167,298,167,465
CARANGAS,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,5,1,5,1,6
CARAPARI,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,54,75,54,75,129
CARIPUYO,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,13,27,13,27,40
CARMEN RIVERO TORREZ,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,4,2,4,2,6
CATACORA,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,8,4,8,4,12
CHACARILLA,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,3,2,3,2,5
CHALLAPATA,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,188,143,188,143,331
CHAQUI,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,20,71,20,71,91
CHARAGUA,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,57,58,57,58,115
CHARAÑA,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,16,20,16,20,36
CHAYANTA,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,58,104,58,104,162
CHIMORE,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,20,20,20,20,40
CHIPAYA,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,4,4,4,4,8
CHOQUE COTA,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,15,16,15,16,31
CHULUMANI (V. DE LA LIBERTAD),consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,88,64,88,64,152
CHUMA,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,56,57,56,57,113
CLIZA,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,34,65,34,65,99
COBIJA,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,220,228,220,228,448
COCHABAMBA,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,4518,6811,4518,6811,11329
COIPASA,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,8,2,8,2,10
COLCAPIRHUA,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,141,269,141,269,410
"COLCHA ""K""",consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,76,92,76,92,168
COLLANA,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,12,15,12,15,27
COLOMI,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,6,13,6,13,19
COLPA BELGICA,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,111,42,111,42,153
COLQUECHACA,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,102,111,102,111,213
COLQUENCHA,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,34,87,34,87,121
COLQUIRI,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,55,56,55,56,111
COMANCHE,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,26,23,26,23,49
COMARAPA,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,139,157,139,157,296
COMBAYA,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,8,5,8,5,13
CONCEPCION,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,34,23,34,23,57
COPACABANA,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,28,31,28,31,59
CORIPATA,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,34,26,34,26,60
CORO CORO,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,15,19,15,19,34
COROICO,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,54,56,54,56,110
CORQUE,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,60,70,60,70,130
COTAGAITA,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,267,443,267,443,710
COTOCA,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,177,191,177,191,368
CUATRO CAÑADAS,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,68,50,68,50,118
CUCHUMUELA (V. G. VILLARROEL),consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,5,8,5,8,13
CUEVO,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,11,27,11,27,38
CULPINA,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,80,110,80,110,190
CURAHUARA DE CARANGAS,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,34,30,34,30,64
CURVA,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,12,15,12,15,27
DESAGUADERO,consulta externa,nuevas en personas de 60 anos o mas,2007-09-01,25,12,25,12,37
