municipality,group,variable,month,Repetidas en personas de 5 a 14 años -Hombre,Repetidas en personas de 5 a 14 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
BELEN DE ANDAMARCA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,1,6,1,6,7
BELEN DE URMIRI,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,5,1,5,1,6
BELLA FLOR,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,0,3,0,3,3
BERMEJO,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,35,37,35,37,72
BETANZOS,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,3,5,3,5,8
BOLIVAR,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,0,3,0,3,3
BOYUIBE,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,1,0,1,0,1
BUENA VISTA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,9,0,9,0,9
CABEZAS,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,8,4,8,4,12
CAIROMA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,2,4,2,4,6
"CAIZA ""D""",consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,0,2,0,2,2
CAJUATA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,3,3,3,3,6
CALACOTO,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,2,0,2,0,2
CALAMARCA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,5,0,5,0,5
CAMARGO,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,3,1,3,1,4
CAMATAQUI (C. VILLA ABECIA),consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,1,1,1,1,2
CAMIRI,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,30,55,30,55,85
CAPINOTA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,6,10,6,10,16
CAQUIAVIRI,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,3,1,3,1,4
CARACOLLO,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,4,2,4,2,6
CARANAVI,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,54,70,54,70,124
CARAPARI,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,3,3,3,3,6
CARMEN RIVERO TORREZ,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,4,0,4,0,4
CHACARILLA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,1,0,1,0,1
CHALLAPATA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,12,49,12,49,61
CHARAGUA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,3,8,3,8,11
CHARAÑA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,1,0,1,0,1
CHIMORE,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,0,2,0,2,2
CHULUMANI (V. DE LA LIBERTAD),consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,16,19,16,19,35
CHUMA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,2,1,2,1,3
CLIZA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,1,3,1,3,4
COBIJA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,25,61,25,61,86
COCHABAMBA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,2554,1849,2554,1849,4403
COIPASA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,0,1,0,1,1
COLCAPIRHUA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,68,38,68,38,106
"COLCHA ""K""",consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,5,4,5,4,9
COLOMI,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,0,2,0,2,2
COLPA BELGICA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,15,6,15,6,21
COLQUECHACA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,3,1,3,1,4
COLQUENCHA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,0,1,0,1,1
COLQUIRI,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,2,1,2,1,3
COMANCHE,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,1,2,1,2,3
COMARAPA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,53,58,53,58,111
COPACABANA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,2,1,2,1,3
CORIPATA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,2,2,2,2,4
CORO CORO,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,1,0,1,0,1
COROICO,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,8,8,8,8,16
COTAGAITA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,9,22,9,22,31
COTOCA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,6,15,6,15,21
CUATRO CAÑADAS,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,50,49,50,49,99
CUEVO,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,2,0,2,0,2
CULPINA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,1,0,1,0,1
CURVA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,0,1,0,1,1
EL ALTO,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,1660,1826,1660,1826,3486
EL PUENTE(TJA),consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,1,1,1,1,2
EL TORNO,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,38,63,38,63,101
EL VILLAR,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,0,1,0,1,1
ENTRE RIOS,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,36,31,36,31,67
ENTRE RIOS,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,15,14,15,14,29
EUCALIPTUS,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,1,2,1,2,3
EXALTACION,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,0,4,0,4,4
FERNANDEZ ALONSO,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,1,42,1,42,43
FILADELFIA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,1,0,1,0,1
GENERAL SAAVEDRA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,2,4,2,4,6
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,0,1,0,1,1
GUAQUI,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,3,4,3,4,7
GUAYARAMERIN,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,191,61,191,61,252
GUTIERREZ,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,3,2,3,2,5
HUACARETA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,8,2,8,2,10
HUACHACALLA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,1,3,1,3,4
HUANUNI,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,321,271,321,271,592
HUARACAJE,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,5,0,5,0,5
HUAYLLAMARCA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,6,0,6,0,6
ICLA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,9,8,9,8,17
INCAHUASI,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,2,1,2,1,3
INGAVI (HUMAITA),consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,34,29,34,29,63
IRUPANA (VILLA DE LANZA),consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,2,2,2,2,4
IXIAMAS,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,2,1,2,1,3
JESUS DE MACHACA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,1,0,1,0,1
LA ASUNTA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,74,50,74,50,124
LA GUARDIA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,13,12,13,12,25
LA PAZ,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,2831,2833,2831,2833,5664
LAGUNILLAS,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,0,2,0,2,2
LAJA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,2,9,2,9,11
LAS CARRERAS,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,2,4,2,4,6
LLALLAGUA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,6,13,6,13,19
LLICA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,1,0,1,0,1
LORETO,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,1,1,1,1,2
LURIBAY,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,1,1,1,1,2
MACHACAMARCA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,3,3,3,3,6
MACHARETI,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,2,3,2,3,5
MAGDALENA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,19,25,19,25,44
MAIRANA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,0,1,0,1,1
MALLA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,5,6,5,6,11
MAPIRI,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,1,3,1,3,4
MECAPACA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,2,1,2,1,3
MINEROS,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,0,4,0,4,4
MIZQUE,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,17,10,17,10,27
MOCOMOCO,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,8,1,8,1,9
MOJINETE,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,1,0,1,0,1
MOJOCOYA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,6,7,6,7,13
MONTEAGUDO,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,19,20,19,20,39
MONTERO,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,515,610,515,610,1125
MORO MORO,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,9,8,9,8,17
MOROCHATA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,1,1,1,1,2
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,7,2,7,2,9
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,1,2,1,2,3
OKINAWA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,3,6,3,6,9
OMEREQUE,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,3,3,3,3,6
ORURO,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,474,468,474,468,942
PADCAYA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,6,16,6,16,22
PADILLA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,2,4,2,4,6
PALCA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,3,2,3,2,5
PALOS BLANCOS,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,11,15,11,15,26
PAMPA AULLAGAS,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,0,2,0,2,2
PAMPA GRANDE,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,0,2,0,2,2
PASORAPA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,0,1,0,1,1
PATACAMAYA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,0,1,0,1,1
PAZÑA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,1,1,1,1,2
POCOATA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,1,0,1,0,1
POOPO,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,3,1,3,1,4
PORCO,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,1,0,1,0,1
POROMA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,15,23,15,23,38
PORONGO,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,6,4,6,4,10
PORTACHUELO,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,7,11,7,11,18
POSTRER VALLE,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,1,0,1,0,1
POTOSI,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,471,469,471,469,940
PRESTO,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,0,1,0,1,1
PUCARA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,1,0,1,0,1
PUCARANI,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,2,1,2,1,3
PUERTO CARABUCO,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,1,0,1,0,1
PUERTO GONZALO MORENO,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,2,2,2,2,4
PUERTO PEREZ,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,0,2,0,2,2
PUERTO QUIJARRO,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,16,4,16,4,20
PUERTO RICO,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,21,15,21,15,36
PUERTO SILES,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,1,3,1,3,4
PUERTO SUAREZ,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,11,7,11,7,18
PUERTO VILLARROEL,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,10,8,10,8,18
PUNA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,3,1,3,1,4
PUNATA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,23,13,23,13,36
QUILLACOLLO,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,79,79,79,79,158
QUIME,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,1,1,1,1,2
REYES,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,3,12,3,12,15
RIBERALTA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,17,43,17,43,60
ROBORE,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,12,10,12,10,22
RURRENABAQUE,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,5,17,5,17,22
SACABA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,106,109,106,109,215
SACABAMBA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,3,4,3,4,7
SACACA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,1,0,1,0,1
SAIPINA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,0,7,0,7,7
SALINAS DE GARCI MENDOZA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,2,1,2,1,3
SAMAIPATA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,1,1,1,1,2
SAN AGUSTIN,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,1,0,1,0,1
SAN ANDRES,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,0,2,0,2,2
SAN ANDRES DE MACHACA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,1,0,1,0,1
SAN ANTONIO DE ESMORUCO,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,11,0,11,0,11
SAN ANTONIO DE LOMERIO,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,1,0,1,0,1
SAN BENITO,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,7,3,7,3,10
SAN BORJA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,10,13,10,13,23
SAN BUENA VENTURA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,3,6,3,6,9
SAN CARLOS,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,5,5,5,5,10
SAN IGNACIO,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,22,23,22,23,45
SAN IGNACIO DE VELASCO,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,102,121,102,121,223
SAN JAVIER(STC),consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,4,1,4,1,5
SAN JOAQUIN,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,34,28,34,28,62
SAN JOSE DE CHIQUITOS,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,4,6,4,6,10
SAN JUAN DE YAPACANI,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,27,24,27,24,51
SAN JULIAN,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,18,24,18,24,42
SAN LORENZO(TJA),consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,6,6,6,6,12
SAN LUCAS,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,12,9,12,9,21
SAN MATIAS,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,3,0,3,0,3
SAN MIGUEL DE VELASCO,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,0,1,0,1,1
SAN PABLO DE LIPEZ,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,3,4,3,4,7
SAN PEDRO,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,4,5,4,5,9
SAN PEDRO DE CURAHUARA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,1,1,1,1,2
SAN PEDRO DE QUEMES,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,1,0,1,0,1
SAN PEDRO DE TIQUINA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,6,0,6,0,6
SAN RAFAEL,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,1,4,1,4,5
SAN RAMON,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,10,3,10,3,13
SAN RAMON,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,5,14,5,14,19
SANTA ANA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,4,9,4,9,13
SANTA CRUZ DE LA SIERRA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,2157,2084,2157,2084,4241
SANTA ROSA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,2,3,2,3,5
SANTA ROSA DEL SARA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,0,1,0,1,1
SANTIAGO DE HUARI,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,0,2,0,2,2
SANTIVAÑES,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,1,0,1,0,1
SAPAHAQUI,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,1,0,1,0,1
SENA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,39,46,39,46,85
SIPE SIPE,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,34,30,34,30,64
SOPACHUY,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,1,1,1,1,2
SORATA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,1,1,1,1,2
SUCRE,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,787,786,787,786,1573
TACACHI,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,3,0,3,0,3
TACACOMA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,1,1,1,1,2
TACOBAMBA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,1,1,1,1,2
TAPACARI,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,2,0,2,0,2
TARABUCO,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,12,2,12,2,14
TARATA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,4,0,4,0,4
TARIJA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,557,394,557,394,951
TARVITA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,3,2,3,2,5
TEOPONTE,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,3,2,3,2,5
TIAWANACU,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,3,1,3,1,4
TINGUIPAYA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,1,0,1,0,1
TIPUANI,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,2,2,2,2,4
TIQUIPAYA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,19,20,19,20,39
TIRAQUE (CBBA),consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,18,13,18,13,31
TOCO,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,0,2,0,2,2
TOLATA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,3,0,3,0,3
TOLEDO,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,3,3,3,3,6
TOMAVE,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,4,1,4,1,5
TOMINA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,1,0,1,0,1
TORO TORO,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,2,1,2,1,3
TOTORA(CBBA),consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,1,1,1,1,2
TOTORA(ORR),consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,1,0,1,0,1
TRINIDAD,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,294,330,294,330,624
TUPIZA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,89,106,89,106,195
UNCIA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,14,33,14,33,47
URIONDO (A. CONCEPCION),consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,2,2,2,2,4
URUBICHA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,0,1,0,1,1
UYUNI,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,7,5,7,5,12
VACAS,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,2,3,2,3,5
VALLEGRANDE,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,62,67,62,67,129
VIACHA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,52,51,52,51,103
VILA VILA,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,0,3,0,3,3
VILLA MONTES,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,23,12,23,12,35
VILLA NUEVA (LOMA ALTA),consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,0,1,0,1,1
VILLA RIVERO,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,3,0,3,0,3
VILLA SERRANO,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,0,2,0,2,2
VILLA TUNARI,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,28,23,28,23,51
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,1,2,1,2,3
VILLAZON,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,34,40,34,40,74
VINTO,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,18,23,18,23,41
VITICHI,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,1,0,1,0,1
WARNES,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,11,3,11,3,14
YACO,consulta externa,repetidas en personas de 5 a 14 anos,2007-08-01,2,0,2,0,2
