municipality,group,variable,month,Repetidas en personas de 15 a 59 años -Hombre,Repetidas en personas de 15 a 59 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
CUATRO CAÑADAS,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,59,72,59,72,131
CUCHUMUELA (V. G. VILLARROEL),consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,0,2,0,2,2
CUEVO,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,5,4,5,4,9
CULPINA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,7,10,7,10,17
CURAHUARA DE CARANGAS,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,2,0,2,0,2
CURVA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,0,6,0,6,6
DESAGUADERO,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,2,2,2,2,4
EL ALTO,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,3638,6827,3638,6827,10465
EL CHORO,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,5,5,5,5,10
EL PUENTE(STC),consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,3,6,3,6,9
EL PUENTE(TJA),consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,2,1,2,1,3
EL TORNO,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,127,182,127,182,309
EL VILLAR,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,4,6,4,6,10
ENTRE RIOS,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,3,11,3,11,14
ENTRE RIOS,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,9,12,9,12,21
EUCALIPTUS,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,4,5,4,5,9
EXALTACION,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,0,4,0,4,4
FERNANDEZ ALONSO,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,8,29,8,29,37
FILADELFIA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,68,69,68,69,137
GENERAL SAAVEDRA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,10,4,10,4,14
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,6,6,6,6,12
GUANAY,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,4,4,4,4,8
GUAQUI,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,6,16,6,16,22
GUAYARAMERIN,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,134,216,134,216,350
GUTIERREZ,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,9,17,9,17,26
HUACARETA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,18,40,18,40,58
HUACHACALLA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,0,1,0,1,1
HUANUNI,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,219,268,219,268,487
HUARACAJE,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,7,4,7,4,11
ICHOCA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,0,2,0,2,2
ICLA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,12,2,12,2,14
INCAHUASI,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,2,12,2,12,14
INGAVI (HUMAITA),consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,8,0,8,0,8
INQUISIVI,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,5,2,5,2,7
IRUPANA (VILLA DE LANZA),consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,14,12,14,12,26
IXIAMAS,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,4,0,4,0,4
JESUS DE MACHACA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,6,16,6,16,22
LA ASUNTA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,16,21,16,21,37
LA GUARDIA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,20,73,20,73,93
LA PAZ,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,15032,31524,15032,31524,46556
LA RIVERA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,1,0,1,0,1
LAGUNILLAS,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,2,3,2,3,5
LAJA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,8,14,8,14,22
LAS CARRERAS,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,4,6,4,6,10
LICOMA PAMPA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,1,4,1,4,5
LLALLAGUA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,95,126,95,126,221
LLICA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,3,1,3,1,4
LORETO,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,2,1,2,1,3
LURIBAY,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,13,30,13,30,43
MACHACAMARCA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,11,17,11,17,28
MACHARETI,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,7,18,7,18,25
MAGDALENA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,35,66,35,66,101
MAIRANA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,3,1,3,1,4
MALLA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,3,2,3,2,5
MAPIRI,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,8,11,8,11,19
MECAPACA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,30,17,30,17,47
MINEROS,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,0,1,0,1,1
MIZQUE,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,14,21,14,21,35
MOCOMOCO,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,8,20,8,20,28
MOJINETE,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,1,0,1,0,1
MOJOCOYA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,11,38,11,38,49
MONTEAGUDO,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,118,347,118,347,465
MONTERO,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,815,1413,815,1413,2228
MORO MORO,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,3,10,3,10,13
MOROCHATA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,13,78,13,78,91
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,3,0,3,0,3
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,2,0,2,0,2
OCURI,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,4,4,4,4,8
OKINAWA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,21,61,21,61,82
OMEREQUE,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,1,9,1,9,10
ORURO,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,1748,3314,1748,3314,5062
PADCAYA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,15,24,15,24,39
PADILLA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,17,84,17,84,101
PAILON,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,5,7,5,7,12
PALCA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,7,9,7,9,16
PALOS BLANCOS,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,28,16,28,16,44
PAMPA AULLAGAS,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,4,2,4,2,6
PAMPA GRANDE,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,0,15,0,15,15
PASORAPA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,0,1,0,1,1
PATACAMAYA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,0,2,0,2,2
PAZÑA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,21,22,21,22,43
PELECHUCO,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,3,1,3,1,4
POCOATA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,3,12,3,12,15
POCONA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,3,4,3,4,7
POJO (CBBA),consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,3,4,3,4,7
POOPO,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,11,12,11,12,23
PORCO,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,0,2,0,2,2
POROMA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,3,5,3,5,8
PORONGO,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,2,0,2,0,2
PORTACHUELO,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,45,93,45,93,138
PORVENIR,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,5,5,5,5,10
POSTRER VALLE,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,7,2,7,2,9
POTOSI,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,1566,4051,1566,4051,5617
PRESTO,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,1,1,1,1,2
PUCARA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,3,0,3,0,3
PUCARANI,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,13,24,13,24,37
PUERTO ACOSTA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,3,6,3,6,9
PUERTO CARABUCO,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,7,9,7,9,16
PUERTO GONZALO MORENO,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,6,4,6,4,10
PUERTO PEREZ,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,3,0,3,0,3
PUERTO QUIJARRO,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,11,32,11,32,43
PUERTO RICO,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,8,17,8,17,25
PUERTO SUAREZ,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,40,47,40,47,87
PUERTO VILLARROEL,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,21,28,21,28,49
PUNA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,9,16,9,16,25
PUNATA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,112,249,112,249,361
QUIABAYA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,1,3,1,3,4
QUILLACOLLO,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,195,707,195,707,902
QUIME,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,10,1,10,1,11
QUIRUSILLAS,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,0,1,0,1,1
RAVELO,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,0,1,0,1,1
REYES,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,14,33,14,33,47
RIBERALTA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,35,245,35,245,280
ROBORE,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,38,86,38,86,124
RURRENABAQUE,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,31,121,31,121,152
SABAYA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,1,7,1,7,8
SACABA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,240,346,240,346,586
SACABAMBA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,7,16,7,16,23
SACACA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,7,9,7,9,16
SAIPINA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,1,3,1,3,4
SALINAS DE GARCI MENDOZA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,2,5,2,5,7
SAMAIPATA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,2,6,2,6,8
SAN AGUSTIN,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,6,3,6,3,9
SAN ANDRES,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,2,6,2,6,8
SAN ANDRES DE MACHACA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,1,3,1,3,4
SAN ANTONIO DE ESMORUCO,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,4,4,4,4,8
SAN ANTONIO DE LOMERIO,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,0,1,0,1,1
SAN BENITO,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,14,14,14,14,28
SAN BORJA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,28,99,28,99,127
SAN BUENA VENTURA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,24,59,24,59,83
SAN CARLOS,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,5,173,5,173,178
SAN IGNACIO,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,29,72,29,72,101
SAN IGNACIO DE VELASCO,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,95,222,95,222,317
SAN JAVIER(BNI),consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,1,1,1,1,2
SAN JAVIER(STC),consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,5,63,5,63,68
SAN JOAQUIN,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,102,190,102,190,292
SAN JOSE DE CHIQUITOS,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,18,21,18,21,39
SAN JUAN DE YAPACANI,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,11,46,11,46,57
SAN JULIAN,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,19,114,19,114,133
SAN LORENZO(TJA),consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,12,47,12,47,59
SAN LUCAS,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,46,66,46,66,112
SAN MATIAS,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,3,17,3,17,20
SAN MIGUEL DE VELASCO,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,9,25,9,25,34
SAN PABLO DE LIPEZ,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,6,14,6,14,20
SAN PEDRO,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,22,41,22,41,63
SAN PEDRO DE BUENA VISTA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,2,0,2,0,2
SAN PEDRO DE CURAHUARA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,1,2,1,2,3
SAN PEDRO DE QUEMES,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,2,0,2,0,2
SAN PEDRO DE TIQUINA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,5,6,5,6,11
SAN RAFAEL,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,5,14,5,14,19
SAN RAMON,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,35,182,35,182,217
SAN RAMON,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,12,28,12,28,40
SANTA ANA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,14,66,14,66,80
SANTA CRUZ DE LA SIERRA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,6613,16232,6613,16232,22845
SANTA ROSA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,3,1,3,1,4
SANTA ROSA DEL SARA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,2,2,2,2,4
SANTIAGO DE CALLAPA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,1,1,1,1,2
SANTIAGO DE HUARI,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,18,26,18,26,44
SANTIAGO DE MACHACA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,2,1,2,1,3
SANTIVAÑES,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,1,6,1,6,7
SANTUARIO DE QUILLACAS,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,1,0,1,0,1
SAPAHAQUI,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,5,6,5,6,11
SENA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,0,2,0,2,2
SICA SICA (VILLA AROMA),consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,1,3,1,3,4
SIPE SIPE,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,33,170,33,170,203
SOPACHUY,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,3,17,3,17,20
SORACACHI,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,3,4,3,4,7
SORATA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,10,12,10,12,22
SUCRE,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,6865,7895,6865,7895,14760
TACACHI,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,2,6,2,6,8
TACOBAMBA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,3,2,3,2,5
TACOPAYA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,0,2,0,2,2
TAPACARI,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,3,37,3,37,40
TARABUCO,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,45,12,45,12,57
TARACO,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,2,2,2,2,4
TARATA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,1,2,1,2,3
TARIJA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,2155,5436,2155,5436,7591
TARVITA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,5,19,5,19,24
TEOPONTE,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,18,23,18,23,41
TIAWANACU,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,5,6,5,6,11
TINGUIPAYA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,5,6,5,6,11
TIPUANI,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,16,14,16,14,30
TIQUIPAYA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,32,303,32,303,335
TIRAQUE (CBBA),consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,42,284,42,284,326
TITO YUPANQUI (PARQUIPUJIO),consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,4,5,4,5,9
TOCO,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,1,6,1,6,7
TOLATA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,5,22,5,22,27
TOLEDO,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,5,13,5,13,18
TOMAVE,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,4,11,4,11,15
TOMINA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,6,11,6,11,17
TORO TORO,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,2,2,2,2,4
TOTORA(CBBA),consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,5,9,5,9,14
TOTORA(ORR),consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,0,1,0,1,1
TRIGAL,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,2,0,2,0,2
TRINIDAD,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,359,836,359,836,1195
TUPIZA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,161,230,161,230,391
TURCO,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,0,7,0,7,7
UNCIA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,62,199,62,199,261
URIONDO (A. CONCEPCION),consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,8,10,8,10,18
URUBICHA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,0,128,0,128,128
UYUNI,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,58,158,58,158,216
VACAS,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,18,34,18,34,52
VALLEGRANDE,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,108,321,108,321,429
VIACHA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,156,337,156,337,493
VILA VILA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,3,1,3,1,4
VILLA MONTES,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,117,155,117,155,272
VILLA RIVERO,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,4,21,4,21,25
VILLA SERRANO,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,0,3,0,3,3
VILLA TUNARI,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,42,76,42,76,118
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,5,49,5,49,54
VILLAZON,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,178,300,178,300,478
VINTO,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,60,154,60,154,214
VITICHI,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,3,5,3,5,8
WALDO BALLIVIAN,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,1,0,1,0,1
WARNES,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,14,152,14,152,166
YACO,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,2,4,2,4,6
YACUIBA,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,339,997,339,997,1336
YAMPARAEZ,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,13,16,13,16,29
YANACACHI,consulta externa,repetidas en personas de 15 a 59 anos,2007-07-01,5,7,5,7,12
