municipality,group,variable,month,Repetidas en personas de 60 años o más -Hombre,Repetidas en personas de 60 años o más -Mujer,TOTAL-H,TOTAL-M,TOTAL
ACHACACHI,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,20,27,20,27,47
ACHOCALLA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,8,2,8,2,10
AIQUILE,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,43,59,43,59,102
ALALAY,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,0,1,0,1,1
ANCORAIMES,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,4,6,4,6,10
ANDAMARCA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,2,8,2,8,10
ANZALDO,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,2,2,2,2,4
APOLO,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,10,8,10,8,18
ARANI,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,6,12,6,12,18
ARBIETO,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,2,2,2,2,4
ASCENCION DE GUARAYOS,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,1,2,1,2,3
ATOCHA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,35,45,35,45,80
AUCAPATA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,1,2,1,2,3
AYATA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,4,6,4,6,10
AYO AYO,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,1,2,1,2,3
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,1,4,1,4,5
AZURDUY,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,1,0,1,0,1
BATALLAS,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,3,1,3,1,4
BAURES,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,6,3,6,3,9
BELEN DE ANDAMARCA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,3,2,3,2,5
BELEN DE URMIRI,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,2,2,2,2,4
BERMEJO,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,68,47,68,47,115
BETANZOS,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,63,131,63,131,194
BOLIVAR,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,2,0,2,0,2
BOLPEBRA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,1,0,1,0,1
BOYUIBE,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,0,4,0,4,4
BUENA VISTA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,17,16,17,16,33
CABEZAS,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,4,6,4,6,10
CAIROMA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,6,2,6,2,8
"CAIZA ""D""",consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,4,17,4,17,21
CAJUATA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,2,6,2,6,8
CALACOTO,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,1,4,1,4,5
CALAMARCA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,7,1,7,1,8
CAMARGO,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,20,12,20,12,32
CAMATAQUI (C. VILLA ABECIA),consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,3,9,3,9,12
CAMIRI,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,89,61,89,61,150
CAPINOTA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,30,26,30,26,56
CAQUIAVIRI,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,5,0,5,0,5
CARACOLLO,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,24,9,24,9,33
CARANAVI,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,24,10,24,10,34
CATACORA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,2,3,2,3,5
CHALLAPATA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,59,60,59,60,119
CHARAGUA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,16,5,16,5,21
CHAYANTA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,2,4,2,4,6
CHIMORE,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,2,1,2,1,3
CHOQUE COTA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,1,5,1,5,6
CHULUMANI (V. DE LA LIBERTAD),consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,27,28,27,28,55
CHUMA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,4,2,4,2,6
CLIZA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,22,12,22,12,34
COBIJA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,33,81,33,81,114
COCHABAMBA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,6425,8181,6425,8181,14606
COLCAPIRHUA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,64,136,64,136,200
"COLCHA ""K""",consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,4,7,4,7,11
COLLANA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,1,0,1,0,1
COLOMI,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,1,1,1,1,2
COLPA BELGICA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,29,13,29,13,42
COLQUECHACA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,0,7,0,7,7
COLQUENCHA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,4,7,4,7,11
COLQUIRI,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,8,9,8,9,17
COMANCHE,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,2,3,2,3,5
COMARAPA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,8,14,8,14,22
CONCEPCION,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,0,1,0,1,1
COPACABANA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,4,8,4,8,12
CORIPATA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,8,4,8,4,12
CORO CORO,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,3,2,3,2,5
COROICO,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,68,61,68,61,129
CORQUE,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,2,6,2,6,8
COTAGAITA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,22,29,22,29,51
COTOCA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,38,52,38,52,90
CUATRO CAÑADAS,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,1,0,1,0,1
CUCHUMUELA (V. G. VILLARROEL),consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,2,1,2,1,3
CUEVO,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,0,2,0,2,2
CULPINA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,2,2,2,2,4
CURAHUARA DE CARANGAS,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,1,0,1,0,1
DESAGUADERO,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,4,2,4,2,6
EL ALTO,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,1330,1439,1330,1439,2769
EL CHORO,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,1,7,1,7,8
EL PUENTE(STC),consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,1,1,1,1,2
EL PUENTE(TJA),consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,2,0,2,0,2
EL TORNO,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,238,294,238,294,532
EL VILLAR,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,1,5,1,5,6
ENTRE RIOS,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,3,2,3,2,5
ENTRE RIOS,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,0,1,0,1,1
EUCALIPTUS,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,4,2,4,2,6
EXALTACION,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,1,0,1,0,1
FERNANDEZ ALONSO,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,0,2,0,2,2
FILADELFIA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,1,1,1,1,2
GENERAL SAAVEDRA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,1,0,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,2,2,2,2,4
GUANAY,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,17,10,17,10,27
GUAQUI,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,14,13,14,13,27
GUAYARAMERIN,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,169,156,169,156,325
GUTIERREZ,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,3,3,3,3,6
HUACARETA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,7,13,7,13,20
HUACAYA (VILLA DE HUACAYA),consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,1,1,1,1,2
HUANUNI,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,146,207,146,207,353
HUARACAJE,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,3,0,3,0,3
HUAYLLAMARCA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,2,7,2,7,9
ICHOCA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,0,3,0,3,3
ICLA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,3,8,3,8,11
INCAHUASI,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,2,0,2,0,2
INGAVI (HUMAITA),consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,4,2,4,2,6
INQUISIVI,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,2,0,2,0,2
IRUPANA (VILLA DE LANZA),consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,10,14,10,14,24
IXIAMAS,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,4,1,4,1,5
JESUS DE MACHACA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,12,18,12,18,30
LA ASUNTA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,1,3,1,3,4
LA GUARDIA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,7,10,7,10,17
LA PAZ,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,10845,14664,10845,14664,25509
LAGUNILLAS,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,1,1,1,1,2
LAJA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,7,6,7,6,13
LAS CARRERAS,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,4,9,4,9,13
LICOMA PAMPA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,4,0,4,0,4
LLALLAGUA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,42,51,42,51,93
LLICA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,10,1,10,1,11
LURIBAY,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,9,9,9,9,18
MACHACAMARCA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,30,42,30,42,72
MACHARETI,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,17,20,17,20,37
MAGDALENA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,46,78,46,78,124
MAIRANA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,0,1,0,1,1
MALLA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,5,0,5,0,5
MAPIRI,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,5,8,5,8,13
MECAPACA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,9,5,9,5,14
MINEROS,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,1,0,1,0,1
MIZQUE,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,2,3,2,3,5
MOCOMOCO,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,3,8,3,8,11
MOJINETE,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,1,0,1,0,1
MOJOCOYA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,9,13,9,13,22
MONTEAGUDO,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,91,101,91,101,192
MONTERO,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,202,287,202,287,489
MORO MORO,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,3,5,3,5,8
MOROCHATA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,3,10,3,10,13
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,1,0,1,0,1
OKINAWA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,4,10,4,10,14
OMEREQUE,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,1,2,1,2,3
ORURO,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,1885,2250,1885,2250,4135
PADCAYA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,1,9,1,9,10
PADILLA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,13,29,13,29,42
PAILON,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,0,1,0,1,1
PALCA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,14,9,14,9,23
PALOS BLANCOS,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,3,5,3,5,8
PAMPA AULLAGAS,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,1,0,1,0,1
PAMPA GRANDE,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,2,11,2,11,13
PAPEL PAMPA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,2,1,2,1,3
PASORAPA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,0,1,0,1,1
PAZÑA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,18,14,18,14,32
POCOATA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,0,4,0,4,4
POCONA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,1,2,1,2,3
POOPO,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,16,11,16,11,27
PORCO,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,0,2,0,2,2
POROMA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,7,4,7,4,11
PORTACHUELO,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,54,53,54,53,107
PORVENIR,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,4,1,4,1,5
POSTRER VALLE,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,3,1,3,1,4
POTOSI,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,1105,1441,1105,1441,2546
PRESTO,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,1,0,1,0,1
PUCARA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,0,2,0,2,2
PUCARANI,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,5,6,5,6,11
PUERTO ACOSTA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,3,3,3,3,6
PUERTO CARABUCO,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,2,3,2,3,5
PUERTO GONZALO MORENO,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,2,1,2,1,3
PUERTO PEREZ,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,0,8,0,8,8
PUERTO QUIJARRO,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,7,5,7,5,12
PUERTO RICO,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,3,3,3,3,6
PUERTO SILES,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,0,1,0,1,1
PUERTO SUAREZ,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,12,5,12,5,17
PUERTO VILLARROEL,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,7,5,7,5,12
PUNA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,12,16,12,16,28
PUNATA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,80,92,80,92,172
QUILLACOLLO,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,321,390,321,390,711
QUIME,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,6,1,6,1,7
QUIRUSILLAS,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,10,12,10,12,22
REYES,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,42,34,42,34,76
RIBERALTA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,146,11,146,11,157
ROBORE,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,24,22,24,22,46
RURRENABAQUE,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,85,89,85,89,174
SABAYA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,2,7,2,7,9
SACABA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,160,131,160,131,291
SACABAMBA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,5,5,5,5,10
SACACA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,3,2,3,2,5
SAIPINA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,7,34,7,34,41
SALINAS DE GARCI MENDOZA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,3,3,3,3,6
SAMAIPATA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,1,3,1,3,4
SAN AGUSTIN,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,1,1,1,1,2
SAN ANDRES,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,5,9,5,9,14
SAN ANDRES DE MACHACA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,4,7,4,7,11
SAN ANTONIO DE LOMERIO,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,1,5,1,5,6
SAN BENITO,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,4,7,4,7,11
SAN BORJA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,56,52,56,52,108
SAN BUENA VENTURA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,5,4,5,4,9
SAN CARLOS,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,9,8,9,8,17
SAN IGNACIO,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,50,70,50,70,120
SAN IGNACIO DE VELASCO,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,76,79,76,79,155
SAN JAVIER(STC),consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,5,2,5,2,7
SAN JOAQUIN,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,41,38,41,38,79
SAN JOSE DE CHIQUITOS,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,5,6,5,6,11
SAN JUAN DE YAPACANI,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,27,28,27,28,55
SAN JULIAN,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,5,2,5,2,7
SAN LORENZO(TJA),consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,4,9,4,9,13
SAN LUCAS,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,31,50,31,50,81
SAN MATIAS,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,0,1,0,1,1
SAN MIGUEL DE VELASCO,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,22,51,22,51,73
SAN PABLO DE LIPEZ,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,0,4,0,4,4
SAN PEDRO,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,13,10,13,10,23
SAN PEDRO DE BUENA VISTA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,0,1,0,1,1
SAN PEDRO DE CURAHUARA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,11,5,11,5,16
SAN PEDRO DE QUEMES,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,1,2,1,2,3
SAN PEDRO DE TIQUINA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,9,5,9,5,14
SAN PEDRO(PND),consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,1,0,1,0,1
SAN RAFAEL,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,2,4,2,4,6
SAN RAMON,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,18,46,18,46,64
SAN RAMON,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,9,4,9,4,13
SANTA ANA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,41,45,41,45,86
SANTA CRUZ DE LA SIERRA,consulta externa,repetidas en personas de 60 anos o mas,2007-08-01,3440,5335,3440,5335,8775
