municipality,group,variable,month,Nuevas en personas de 15 a 59 años -Hombre,Nuevas en personas de 15 a 59 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
BUENA VISTA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,185,242,185,242,427
CABEZAS,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,314,662,314,662,976
CAIROMA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,179,259,179,259,438
"CAIZA ""D""",consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,249,302,249,302,551
CAJUATA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,144,217,144,217,361
CALACOTO,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,85,110,85,110,195
CALAMARCA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,79,163,79,163,242
CAMARGO,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,337,737,337,737,1074
CAMATAQUI (C. VILLA ABECIA),consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,77,223,77,223,300
CAMIRI,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,913,1575,913,1575,2488
CAPINOTA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,205,323,205,323,528
CAQUIAVIRI,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,88,156,88,156,244
CARACOLLO,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,139,226,139,226,365
CARANAVI,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,995,1623,995,1623,2618
CARANGAS,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,3,6,3,6,9
CARAPARI,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,265,476,265,476,741
CARIPUYO,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,68,170,68,170,238
CARMEN RIVERO TORREZ,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,40,83,40,83,123
CATACORA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,6,28,6,28,34
CHACARILLA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,24,23,24,23,47
CHALLAPATA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,301,486,301,486,787
CHAQUI,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,89,178,89,178,267
CHARAGUA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,196,385,196,385,581
CHARAÑA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,57,58,57,58,115
CHAYANTA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,182,429,182,429,611
CHIMORE,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,122,225,122,225,347
CHIPAYA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,16,20,16,20,36
CHOQUE COTA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,11,35,11,35,46
CHULUMANI (V. DE LA LIBERTAD),consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,232,318,232,318,550
CHUMA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,136,220,136,220,356
CLIZA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,72,90,72,90,162
COBIJA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,1069,2386,1069,2386,3455
COCHABAMBA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,12374,21822,12374,21822,34196
COIPASA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,10,13,10,13,23
COLCAPIRHUA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,337,756,337,756,1093
"COLCHA ""K""",consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,187,385,187,385,572
COLLANA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,39,40,39,40,79
COLOMI,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,95,247,95,247,342
COLPA BELGICA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,118,214,118,214,332
COLQUECHACA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,446,767,446,767,1213
COLQUENCHA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,130,212,130,212,342
COLQUIRI,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,261,410,261,410,671
COMANCHE,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,37,84,37,84,121
COMARAPA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,205,439,205,439,644
COMBAYA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,14,14,14,14,28
CONCEPCION,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,44,123,44,123,167
COPACABANA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,113,251,113,251,364
CORIPATA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,150,201,150,201,351
CORO CORO,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,55,128,55,128,183
COROICO,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,225,338,225,338,563
CORQUE,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,85,135,85,135,220
COTAGAITA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,887,1393,887,1393,2280
COTOCA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,210,652,210,652,862
CUATRO CAÑADAS,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,145,289,145,289,434
CUCHUMUELA (V. G. VILLARROEL),consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,14,31,14,31,45
CUEVO,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,79,149,79,149,228
CULPINA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,344,711,344,711,1055
CURAHUARA DE CARANGAS,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,86,135,86,135,221
CURVA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,28,56,28,56,84
DESAGUADERO,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,30,52,30,52,82
EL ALTO,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,7362,14906,7362,14906,22268
EL CHORO,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,93,153,93,153,246
EL PUENTE(STC),consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,105,183,105,183,288
EL PUENTE(TJA),consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,259,617,259,617,876
EL TORNO,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,854,1655,854,1655,2509
EL VILLAR,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,141,340,141,340,481
ENTRE RIOS,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,623,1002,623,1002,1625
ENTRE RIOS,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,177,328,177,328,505
ESCARA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,4,5,4,5,9
EUCALIPTUS,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,38,76,38,76,114
EUREKA (SANTOS MERCADO),consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,6,11,6,11,17
EXALTACION,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,26,36,26,36,62
FERNANDEZ ALONSO,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,170,375,170,375,545
FILADELFIA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,172,238,172,238,410
GENERAL SAAVEDRA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,222,399,222,399,621
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,113,200,113,200,313
GUANAY,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,136,299,136,299,435
GUAQUI,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,46,89,46,89,135
GUAYARAMERIN,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,659,1569,659,1569,2228
GUTIERREZ,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,230,432,230,432,662
HUACARETA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,326,591,326,591,917
HUACAYA (VILLA DE HUACAYA),consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,62,143,62,143,205
HUACHACALLA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,155,172,155,172,327
HUANUNI,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,386,626,386,626,1012
HUARACAJE,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,46,88,46,88,134
HUAYLLAMARCA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,37,67,37,67,104
ICHOCA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,61,90,61,90,151
ICLA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,169,356,169,356,525
INCAHUASI,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,251,907,251,907,1158
INGAVI (HUMAITA),consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,14,20,14,20,34
INQUISIVI,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,116,201,116,201,317
IRUPANA (VILLA DE LANZA),consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,213,368,213,368,581
IXIAMAS,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,144,206,144,206,350
JESUS DE MACHACA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,97,353,97,353,450
LA ASUNTA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,295,504,295,504,799
LA GUARDIA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,293,731,293,731,1024
LA PAZ,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,22406,41577,22406,41577,63983
LA RIVERA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,9,12,9,12,21
LAGUNILLAS,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,159,222,159,222,381
LAJA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,63,130,63,130,193
LAS CARRERAS,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,95,238,95,238,333
LICOMA PAMPA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,23,40,23,40,63
LLALLAGUA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,524,860,524,860,1384
LLICA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,114,176,114,176,290
LORETO,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,10,39,10,39,49
LURIBAY,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,155,235,155,235,390
MACHACAMARCA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,39,55,39,55,94
MACHARETI,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,341,581,341,581,922
MAGDALENA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,149,325,149,325,474
MAIRANA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,405,975,405,975,1380
MALLA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,40,68,40,68,108
MAPIRI,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,180,296,180,296,476
MECAPACA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,151,248,151,248,399
MINEROS,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,136,369,136,369,505
MIZQUE,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,87,250,87,250,337
MOCOMOCO,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,267,343,267,343,610
MOJINETE,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,24,47,24,47,71
MOJOCOYA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,118,352,118,352,470
MONTEAGUDO,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,912,1558,912,1558,2470
MONTERO,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,1245,2869,1245,2869,4114
MORO MORO,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,55,114,55,114,169
MOROCHATA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,140,273,140,273,413
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,188,154,188,154,342
NAZACARA DE PACAJES,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,10,6,10,6,16
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,50,58,50,58,108
OCURI,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,210,553,210,553,763
OKINAWA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,233,450,233,450,683
OMEREQUE,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,98,153,98,153,251
ORURO,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,6927,11973,6927,11973,18900
PADCAYA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,624,1146,624,1146,1770
PADILLA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,407,812,407,812,1219
PAILON,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,115,177,115,177,292
PALCA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,136,215,136,215,351
PALOS BLANCOS,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,458,473,458,473,931
PAMPA AULLAGAS,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,14,22,14,22,36
PAMPA GRANDE,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,106,195,106,195,301
PAPEL PAMPA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,48,70,48,70,118
PASORAPA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,51,79,51,79,130
PATACAMAYA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,278,333,278,333,611
PAZÑA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,125,192,125,192,317
PELECHUCO,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,115,103,115,103,218
POCOATA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,227,334,227,334,561
POCONA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,131,206,131,206,337
POJO (CBBA),consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,39,70,39,70,109
POOPO,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,172,188,172,188,360
PORCO,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,104,159,104,159,263
POROMA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,339,703,339,703,1042
PORONGO,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,79,132,79,132,211
PORTACHUELO,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,256,688,256,688,944
PORVENIR,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,128,184,128,184,312
POSTRER VALLE,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,28,71,28,71,99
POTOSI,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,3772,7682,3772,7682,11454
PRESTO,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,124,307,124,307,431
PUCARA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,42,103,42,103,145
PUCARANI,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,151,299,151,299,450
PUERTO ACOSTA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,355,485,355,485,840
PUERTO CARABUCO,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,178,222,178,222,400
PUERTO GONZALO MORENO,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,98,220,98,220,318
PUERTO PEREZ,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,56,76,56,76,132
PUERTO QUIJARRO,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,472,498,472,498,970
PUERTO RICO,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,195,263,195,263,458
PUERTO SILES,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,9,5,9,5,14
PUERTO SUAREZ,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,374,447,374,447,821
PUERTO VILLARROEL,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,641,957,641,957,1598
PUNA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,527,950,527,950,1477
PUNATA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,309,723,309,723,1032
QUIABAYA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,19,51,19,51,70
QUILLACOLLO,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,923,1766,923,1766,2689
QUIME,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,322,148,322,148,470
QUIRUSILLAS,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,39,75,39,75,114
RAVELO,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,194,376,194,376,570
REYES,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,99,165,99,165,264
RIBERALTA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,697,2129,697,2129,2826
ROBORE,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,252,676,252,676,928
RURRENABAQUE,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,183,356,183,356,539
SABAYA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,87,110,87,110,197
SACABA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,688,1803,688,1803,2491
SACABAMBA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,33,41,33,41,74
SACACA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,232,540,232,540,772
SAIPINA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,165,277,165,277,442
SALINAS DE GARCI MENDOZA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,196,262,196,262,458
SAMAIPATA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,116,196,116,196,312
SAN AGUSTIN,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,35,103,35,103,138
SAN ANDRES,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,78,153,78,153,231
SAN ANDRES DE MACHACA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,94,130,94,130,224
SAN ANTONIO DE ESMORUCO,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,44,76,44,76,120
SAN ANTONIO DE LOMERIO,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,64,82,64,82,146
SAN BENITO,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,56,161,56,161,217
SAN BORJA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,416,1133,416,1133,1549
SAN BUENA VENTURA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,133,135,133,135,268
SAN CARLOS,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,180,579,180,579,759
SAN IGNACIO,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,303,660,303,660,963
SAN IGNACIO DE VELASCO,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,823,1454,823,1454,2277
SAN JAVIER(BNI),consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,36,65,36,65,101
SAN JAVIER(STC),consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,150,266,150,266,416
SAN JOAQUIN,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,176,283,176,283,459
SAN JOSE DE CHIQUITOS,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,240,427,240,427,667
SAN JUAN DE YAPACANI,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,202,420,202,420,622
SAN JULIAN,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,839,1166,839,1166,2005
SAN LORENZO(PND),consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,117,160,117,160,277
SAN LORENZO(TJA),consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,420,980,420,980,1400
SAN LUCAS,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,793,1794,793,1794,2587
SAN MATIAS,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,116,199,116,199,315
SAN MIGUEL DE VELASCO,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,89,210,89,210,299
SAN PABLO DE LIPEZ,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,77,152,77,152,229
SAN PEDRO,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,319,527,319,527,846
SAN PEDRO DE BUENA VISTA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,283,530,283,530,813
SAN PEDRO DE CURAHUARA,consulta externa,nuevas en personas de 15 a 59 anos,2007-08-01,95,150,95,150,245
