municipality,group,variable,month,N°de visitas familiares planificadas,TOTAL
ROBORE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,5,5
SABAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,25,25
SACABA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,197,197
SACABAMBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,74,74
SACACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,100,100
SAIPINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,365,365
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,64,64
SAMAIPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,55,55
SAN AGUSTIN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,4,4
SAN ANDRES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,36,36
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,45,45
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,111,111
SAN BENITO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,40,40
SAN BORJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,165,165
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,10,10
SAN CARLOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,330,330
SAN IGNACIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,63,63
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,45,45
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,33,33
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,126,126
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,63,63
SAN JULIAN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,1295,1295
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,16,16
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,30,30
SAN LUCAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,1412,1412
SAN MATIAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,9,9
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,29,29
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,64,64
SAN PEDRO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,94,94
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,303,303
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,215,215
SAN RAFAEL,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,3,3
SAN RAMON BENI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,1,1
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,174,174
SANTA ANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,12,12
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,3534,3534
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,10,10
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,44,44
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,5,5
SANTIVAÑES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,75,75
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,160,160
SAPAHAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,306,306
SHINAOTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,29,29
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,46,46
SIPE SIPE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,688,688
SOPACHUY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,259,259
SORACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,115,115
SORATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,297,297
SUCRE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,1982,1982
TACOPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,39,39
TAHUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,48,48
TAPACARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,125,125
TARABUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,804,804
TARATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,20,20
TARIJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,2106,2106
TARVITA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,602,602
TEOPONTE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,12,12
TIAWANACU,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,1,1
TINGUIPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,131,131
TIQUIPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,525,525
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,52,52
TOCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,160,160
TODOS SANTOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,2,2
TOLATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,57,57
TOLEDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,107,107
TOMAVE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,11,11
TOMINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,284,284
TORO TORO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,62,62
TOTORA(CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,30,30
TOTORA(ORR),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,14,14
TRINIDAD,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,185,185
TUPIZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,574,574
TURCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,56,56
UMALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,97,97
UNCIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,150,150
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,77,77
URUBICHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,4,4
UYUNI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,4,4
VACAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,30,30
VALLEGRANDE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,431,431
VIACHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,99,99
VILLA CHARCAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,722,722
VILLA MONTES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,88,88
VILLA RIVERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,252,252
VILLA SERRANO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,310,310
VILLA TUNARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,222,222
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,388,388
VILLAZON,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,572,572
VINTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,776,776
VITICHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,157,157
WARNES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,120,120
YACUIBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,1160,1160
YAMPARAEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,401,401
YANACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,66,66
YAPACANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,1041,1041
YOCALLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,11,11
YOTALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,331,331
ZUDAÑEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,380,380
ACACIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-08-01,104,104
ACHACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-08-01,239,239
ACHOCALLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-08-01,50,50
AIQUILE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-08-01,504,504
ALCALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-08-01,269,269
ALTO BENI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-08-01,8,8
ANDAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-08-01,85,85
ANTEQUERA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-08-01,88,88
ANZALDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-08-01,163,163
APOLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-08-01,9,9
ARAMPAMPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-08-01,78,78
ARANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-08-01,51,51
