municipality,group,variable,month,Nº de actividades educativas en Salud,TOTAL
SAN JULIAN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,226,226
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,1,1
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,8,8
SAN LUCAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,61,61
SAN MATIAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,11,11
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,12,12
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,4,4
SAN PEDRO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,38,38
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,130,130
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,4,4
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,1,1
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,37,37
SAN RAMON BENI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,1,1
SANTA ANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,2,2
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,680,680
SANTA ROSA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,1,1
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,1,1
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,6,6
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,1,1
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,10,10
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,18,18
SHINAOTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,17,17
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,22,22
SICAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,3,3
SIPE SIPE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,11,11
SOPACHUY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,2,2
SORACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,17,17
SORATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,8,8
SUCRE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,73,73
TACOBAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,1,1
TACOPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,55,55
TAHUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,2,2
TAPACARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,10,10
TARABUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,73,73
TARATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,2,2
TARIJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,146,146
TARVITA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,79,79
TEOPONTE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,2,2
TIAWANACU,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,1,1
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,17,17
TIPUANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,1,1
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,67,67
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,40,40
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,1,1
TOCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,15,15
TODOS SANTOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,8,8
TOLEDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,3,3
TOMAVE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,5,5
TOMINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,27,27
TORO TORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,2,2
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,1,1
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,22,22
TRIGAL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,2,2
TRINIDAD,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,61,61
TUPIZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,24,24
TURCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,2,2
UMALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,8,8
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,52,52
URUBICHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,2,2
UYUNI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,9,9
VACAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,1,1
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,17,17
VIACHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,30,30
VILA VILA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,1,1
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,20,20
VILLA MONTES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,3,3
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,11,11
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,1,1
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,52,52
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,3,3
VILLAZON,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,91,91
VINTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,18,18
VITICHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,26,26
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,1,1
WARNES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,45,45
YACO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,1,1
YACUIBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,131,131
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,50,50
YANACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,10,10
YAPACANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,316,316
YOCALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,2,2
YOTALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,14,14
YUNCHARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,7,7
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,34,34
ACACIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-08-01,2,2
ACHACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-08-01,4,4
ACHOCALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-08-01,10,10
AIQUILE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-08-01,29,29
ALALAY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-08-01,2,2
ALCALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-08-01,25,25
ALTO BENI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-08-01,4,4
ANCORAIMES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-08-01,1,1
ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-08-01,77,77
ANTEQUERA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-08-01,5,5
ANZALDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-08-01,9,9
APOLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-08-01,3,3
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-08-01,28,28
ARANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-08-01,6,6
ARBIETO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-08-01,19,19
ARQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-08-01,8,8
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-08-01,43,43
ATOCHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-08-01,9,9
AYATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-08-01,2,2
