,group,variable,month,APLICACIÓN DE FLUOR MENORES DE 5 AÑOS,APLICACIÓN DE FLUOR MENORES DE 5 AÑOS,APLICACIÓN DE FLUOR 5 A 13 AÑOS,APLICACIÓN DE FLUOR 5 A 13 AÑOS,APLICACIÓN DE FLUOR 14 A 19 AÑOS,APLICACIÓN DE FLUOR 14 A 19 AÑOS,APLICACIÓN DE FLUOR 20 A 59 AÑOS,APLICACIÓN DE FLUOR 20 A 59 AÑOS,APLICACIÓN DE FLUOR 60 AÑOS Y MAS,APLICACIÓN DE FLUOR 60 AÑOS Y MAS,APLICACIÓN DE FLUOR EMB,APLICACIÓN DE FLUOR EMB,APLICACIÓN DE FLUOR POST,APLICACIÓN DE FLUOR POST,TOTALES
INCAHUASI,atencion odontologica,aplicacion de fluor,2018-08-01,36,28,0,0,0,0,0,0,0,0,0,0,0,0,64
INQUISIVI,atencion odontologica,aplicacion de fluor,2018-08-01,8,6,4,14,0,2,0,0,0,0,0,0,0,0,34
IRUPANA (VILLA DE LANZA),atencion odontologica,aplicacion de fluor,2018-08-01,17,15,36,39,0,1,0,4,1,0,0,0,0,0,113
IXIAMAS,atencion odontologica,aplicacion de fluor,2018-08-01,2,3,44,43,0,0,0,0,0,0,0,0,0,0,92
JESUS DE MACHACA,atencion odontologica,aplicacion de fluor,2018-08-01,14,14,15,12,0,0,0,0,0,0,0,0,0,0,55
LA ASUNTA,atencion odontologica,aplicacion de fluor,2018-08-01,48,55,62,38,1,0,1,15,1,0,0,0,0,0,221
LA GUARDIA,atencion odontologica,aplicacion de fluor,2018-08-01,137,169,30,29,0,7,0,12,6,8,0,0,0,0,398
LA PAZ,atencion odontologica,aplicacion de fluor,2018-08-01,781,731,482,640,30,26,215,204,20,30,0,0,0,0,3159
LAGUNILLAS,atencion odontologica,aplicacion de fluor,2018-08-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
LAJA,atencion odontologica,aplicacion de fluor,2018-08-01,13,9,0,0,0,0,0,0,0,0,0,0,0,0,22
LAS CARRERAS,atencion odontologica,aplicacion de fluor,2018-08-01,1,0,5,9,0,0,0,0,0,0,0,0,0,0,15
LICOMA PAMPA,atencion odontologica,aplicacion de fluor,2018-08-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
LLALLAGUA,atencion odontologica,aplicacion de fluor,2018-08-01,6,15,5,4,3,5,147,13,2,0,0,0,0,0,200
LORETO,atencion odontologica,aplicacion de fluor,2018-08-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
LURIBAY,atencion odontologica,aplicacion de fluor,2018-08-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MACHACAMARCA,atencion odontologica,aplicacion de fluor,2018-08-01,0,0,0,4,0,9,2,3,2,2,0,0,0,0,22
MACHARETI,atencion odontologica,aplicacion de fluor,2018-08-01,2,1,1,1,0,2,0,2,0,0,0,0,0,0,9
MAIRANA,atencion odontologica,aplicacion de fluor,2018-08-01,24,26,2,2,1,4,1,7,1,1,0,0,0,0,69
MALLA,atencion odontologica,aplicacion de fluor,2018-08-01,2,0,10,5,0,0,0,0,0,0,0,0,0,0,17
MAPIRI,atencion odontologica,aplicacion de fluor,2018-08-01,4,3,0,0,0,0,0,0,0,0,0,0,0,0,7
MECAPACA,atencion odontologica,aplicacion de fluor,2018-08-01,5,10,1,8,0,0,0,0,0,0,0,0,0,0,24
MIZQUE,atencion odontologica,aplicacion de fluor,2018-08-01,4,6,0,0,0,0,0,1,0,0,0,0,0,0,11
MOCOMOCO,atencion odontologica,aplicacion de fluor,2018-08-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
MOJOCOYA,atencion odontologica,aplicacion de fluor,2018-08-01,0,1,1,3,1,0,2,0,0,0,0,0,0,0,8
MONTEAGUDO,atencion odontologica,aplicacion de fluor,2018-08-01,7,8,2,0,0,1,0,6,0,0,0,0,0,0,24
MONTERO,atencion odontologica,aplicacion de fluor,2018-08-01,66,56,7,5,2,12,2,14,1,0,0,0,0,0,165
MORO MORO,atencion odontologica,aplicacion de fluor,2018-08-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MOROCHATA,atencion odontologica,aplicacion de fluor,2018-08-01,4,2,0,0,0,2,2,0,1,1,0,0,0,0,12
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,aplicacion de fluor,2018-08-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
NAZACARA DE PACAJES,atencion odontologica,aplicacion de fluor,2018-08-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
OCURI,atencion odontologica,aplicacion de fluor,2018-08-01,9,9,3,6,0,0,0,0,0,0,0,0,0,0,27
OMEREQUE,atencion odontologica,aplicacion de fluor,2018-08-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ORURO,atencion odontologica,aplicacion de fluor,2018-08-01,39,58,21,27,19,22,63,87,13,25,0,0,0,0,374
PADCAYA,atencion odontologica,aplicacion de fluor,2018-08-01,7,8,16,16,1,0,0,0,0,0,0,0,0,0,48
PADILLA,atencion odontologica,aplicacion de fluor,2018-08-01,2,2,4,9,1,1,1,5,0,0,0,0,0,0,25
PAILON,atencion odontologica,aplicacion de fluor,2018-08-01,10,7,0,3,0,8,0,6,1,0,0,0,0,0,35
PALCA,atencion odontologica,aplicacion de fluor,2018-08-01,19,14,0,0,0,0,0,2,0,0,0,0,0,0,35
PALOS BLANCOS,atencion odontologica,aplicacion de fluor,2018-08-01,53,55,564,558,4,4,3,6,0,0,0,0,0,0,1247
PAMPA GRANDE,atencion odontologica,aplicacion de fluor,2018-08-01,16,25,1,1,0,2,0,10,0,1,0,0,0,0,56
PAPEL PAMPA,atencion odontologica,aplicacion de fluor,2018-08-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PATACAMAYA,atencion odontologica,aplicacion de fluor,2018-08-01,4,8,1,0,0,0,0,0,0,0,0,0,0,0,13
PAZÑA,atencion odontologica,aplicacion de fluor,2018-08-01,2,3,2,5,0,0,0,3,0,0,0,0,0,0,15
PELECHUCO,atencion odontologica,aplicacion de fluor,2018-08-01,6,9,73,71,0,1,0,0,0,0,0,0,0,0,160
POCOATA,atencion odontologica,aplicacion de fluor,2018-08-01,12,9,0,0,0,0,0,0,0,2,0,0,0,0,23
POCONA,atencion odontologica,aplicacion de fluor,2018-08-01,2,0,12,14,0,0,0,0,0,0,0,0,0,0,28
POJO (CBBA),atencion odontologica,aplicacion de fluor,2018-08-01,3,2,1,1,0,0,0,0,0,0,0,0,0,0,7
POOPO,atencion odontologica,aplicacion de fluor,2018-08-01,0,0,0,0,1,0,4,1,1,0,0,0,0,0,7
PORCO,atencion odontologica,aplicacion de fluor,2018-08-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
POROMA,atencion odontologica,aplicacion de fluor,2018-08-01,8,4,32,22,10,3,2,6,0,1,0,0,0,0,88
PORONGO,atencion odontologica,aplicacion de fluor,2018-08-01,9,1,14,16,0,2,0,14,0,0,0,0,0,0,56
PORTACHUELO,atencion odontologica,aplicacion de fluor,2018-08-01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3
PORVENIR,atencion odontologica,aplicacion de fluor,2018-08-01,17,17,0,0,1,2,0,0,0,0,0,0,0,0,37
POSTRER VALLE,atencion odontologica,aplicacion de fluor,2018-08-01,2,3,0,0,0,0,0,0,0,0,0,0,0,0,5
POTOSI,atencion odontologica,aplicacion de fluor,2018-08-01,39,40,16,16,7,9,38,58,6,10,0,0,0,0,239
PRESTO,atencion odontologica,aplicacion de fluor,2018-08-01,8,8,5,5,1,3,0,4,0,0,0,0,0,0,34
PUCARA,atencion odontologica,aplicacion de fluor,2018-08-01,6,9,11,6,0,0,0,0,0,0,0,0,0,0,32
PUCARANI,atencion odontologica,aplicacion de fluor,2018-08-01,17,12,150,159,0,0,1,4,1,0,0,0,0,0,344
PUERTO ACOSTA,atencion odontologica,aplicacion de fluor,2018-08-01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
PUERTO GONZALO MORENO,atencion odontologica,aplicacion de fluor,2018-08-01,8,4,10,18,0,5,2,12,1,0,0,0,0,0,60
PUERTO QUIJARRO,atencion odontologica,aplicacion de fluor,2018-08-01,9,24,0,0,0,1,0,0,0,0,0,0,0,0,34
PUERTO RICO,atencion odontologica,aplicacion de fluor,2018-08-01,24,27,0,0,0,0,0,0,0,0,0,0,0,0,51
PUERTO SUAREZ,atencion odontologica,aplicacion de fluor,2018-08-01,1,0,10,15,11,12,6,4,5,6,0,0,0,0,70
PUERTO VILLARROEL,atencion odontologica,aplicacion de fluor,2018-08-01,27,34,2,0,1,1,0,0,1,0,0,0,0,0,66
PUNA,atencion odontologica,aplicacion de fluor,2018-08-01,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3
PUNATA,atencion odontologica,aplicacion de fluor,2018-08-01,4,6,3,4,1,1,0,9,0,0,0,0,0,0,28
QUIABAYA,atencion odontologica,aplicacion de fluor,2018-08-01,10,9,150,104,1,2,0,0,0,0,0,0,0,0,276
QUILLACOLLO,atencion odontologica,aplicacion de fluor,2018-08-01,27,29,7,8,1,4,2,18,1,8,0,0,0,0,105
QUIME,atencion odontologica,aplicacion de fluor,2018-08-01,9,9,0,1,0,0,0,0,0,0,0,0,0,0,19
QUIRUSILLAS,atencion odontologica,aplicacion de fluor,2018-08-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
RAVELO,atencion odontologica,aplicacion de fluor,2018-08-01,86,73,0,0,0,0,0,0,2,2,0,0,0,0,163
REYES,atencion odontologica,aplicacion de fluor,2018-08-01,0,0,1,1,0,1,1,3,0,0,0,0,0,0,7
RIBERALTA,atencion odontologica,aplicacion de fluor,2018-08-01,32,30,10,20,2,20,4,25,0,0,0,0,0,0,143
ROBORE,atencion odontologica,aplicacion de fluor,2018-08-01,2,2,26,49,1,4,11,13,0,0,0,0,0,0,108
RURRENABAQUE,atencion odontologica,aplicacion de fluor,2018-08-01,4,3,4,3,3,2,0,2,0,0,0,0,0,0,21
SABAYA,atencion odontologica,aplicacion de fluor,2018-08-01,2,3,14,15,0,0,1,0,0,0,0,0,0,0,35
SACABA,atencion odontologica,aplicacion de fluor,2018-08-01,12,21,51,40,5,13,2,11,2,6,0,0,0,0,163
SACACA,atencion odontologica,aplicacion de fluor,2018-08-01,0,0,0,0,0,3,0,2,0,1,0,0,0,0,6
SALINAS DE GARCI MENDOZA,atencion odontologica,aplicacion de fluor,2018-08-01,12,12,10,7,3,6,1,4,2,1,0,0,0,0,58
SAMAIPATA,atencion odontologica,aplicacion de fluor,2018-08-01,13,10,4,0,0,1,1,2,14,8,0,0,0,0,53
SAN AGUSTIN,atencion odontologica,aplicacion de fluor,2018-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SAN ANDRES,atencion odontologica,aplicacion de fluor,2018-08-01,10,17,0,1,0,0,0,0,0,0,0,0,0,0,28
SAN ANDRES DE MACHACA,atencion odontologica,aplicacion de fluor,2018-08-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
SAN ANTONIO DE LOMERIO,atencion odontologica,aplicacion de fluor,2018-08-01,1,2,0,2,0,0,0,0,0,0,0,0,0,0,5
SAN BENITO,atencion odontologica,aplicacion de fluor,2018-08-01,1,1,0,0,0,1,0,1,3,1,0,0,0,0,8
SAN BORJA,atencion odontologica,aplicacion de fluor,2018-08-01,0,2,1,1,0,0,0,0,0,0,0,0,0,0,4
SAN BUENA VENTURA,atencion odontologica,aplicacion de fluor,2018-08-01,7,6,2,4,0,0,0,0,0,0,0,0,0,0,19
SAN IGNACIO,atencion odontologica,aplicacion de fluor,2018-08-01,0,3,2,2,0,0,2,1,1,1,0,0,0,0,12
SAN IGNACIO DE VELASCO,atencion odontologica,aplicacion de fluor,2018-08-01,7,13,3,0,4,2,0,1,0,0,0,0,0,0,30
SAN JAVIER(BNI),atencion odontologica,aplicacion de fluor,2018-08-01,2,1,1,0,0,0,0,0,0,0,0,0,0,0,4
SAN JAVIER(STC),atencion odontologica,aplicacion de fluor,2018-08-01,121,139,453,514,2,8,6,27,2,1,0,0,0,0,1273
SAN JOSE DE CHIQUITOS,atencion odontologica,aplicacion de fluor,2018-08-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
SAN JUAN DE YAPACANI,atencion odontologica,aplicacion de fluor,2018-08-01,2,3,0,0,0,0,0,0,0,0,0,0,0,0,5
SAN JULIAN,atencion odontologica,aplicacion de fluor,2018-08-01,48,50,9,9,7,17,2,11,0,2,0,0,0,0,155
SAN LORENZO(PND),atencion odontologica,aplicacion de fluor,2018-08-01,6,3,1,0,0,0,0,1,0,0,0,0,0,0,11
SAN LORENZO(TJA),atencion odontologica,aplicacion de fluor,2018-08-01,0,0,2,2,1,1,0,1,0,0,0,0,0,0,7
SAN LUCAS,atencion odontologica,aplicacion de fluor,2018-08-01,17,19,0,0,0,0,0,1,0,0,0,0,0,0,37
SAN MATIAS,atencion odontologica,aplicacion de fluor,2018-08-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
SAN MIGUEL DE VELASCO,atencion odontologica,aplicacion de fluor,2018-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SAN PEDRO DE BUENA VISTA,atencion odontologica,aplicacion de fluor,2018-08-01,11,7,0,1,0,2,0,6,1,0,0,0,0,0,28
SAN PEDRO DE CURAHUARA,atencion odontologica,aplicacion de fluor,2018-08-01,1,6,2,1,0,0,0,0,0,0,0,0,0,0,10
SAN PEDRO DE TIQUINA,atencion odontologica,aplicacion de fluor,2018-08-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAN PEDRO(PND),atencion odontologica,aplicacion de fluor,2018-08-01,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3
SAN RAFAEL,atencion odontologica,aplicacion de fluor,2018-08-01,14,18,0,1,0,3,1,3,0,0,0,0,0,0,40
SAN RAMON BENI,atencion odontologica,aplicacion de fluor,2018-08-01,71,56,70,70,0,0,0,0,0,0,0,0,0,0,267
SAN RAMON SCZ,atencion odontologica,aplicacion de fluor,2018-08-01,39,12,14,14,0,12,0,0,0,0,0,0,0,0,91
SANTA CRUZ DE LA SIERRA,atencion odontologica,aplicacion de fluor,2018-08-01,1067,1154,313,292,105,179,436,1033,100,82,0,0,0,0,4761
SANTA ROSA,atencion odontologica,aplicacion de fluor,2018-08-01,4,5,17,25,7,5,1,3,0,0,0,0,0,0,67
SANTA ROSA DEL SARA,atencion odontologica,aplicacion de fluor,2018-08-01,14,9,0,0,0,0,0,2,1,0,0,0,0,0,26
SANTIAGO DE CALLAPA,atencion odontologica,aplicacion de fluor,2018-08-01,4,8,18,19,0,0,0,0,0,0,0,0,0,0,49
SANTIAGO DE HUARI,atencion odontologica,aplicacion de fluor,2018-08-01,6,8,3,2,0,3,0,2,0,0,0,0,0,0,24
SANTIAGO DE HUATA,atencion odontologica,aplicacion de fluor,2018-08-01,7,6,29,25,0,0,0,0,0,0,0,0,0,0,67
SANTIVAÑES,atencion odontologica,aplicacion de fluor,2018-08-01,1,0,1,2,0,0,0,0,0,0,0,0,0,0,4
SANTUARIO DE QUILLACAS,atencion odontologica,aplicacion de fluor,2018-08-01,4,3,0,0,0,0,0,0,0,0,0,0,0,0,7
SAPAHAQUI,atencion odontologica,aplicacion de fluor,2018-08-01,22,10,81,89,0,1,0,0,0,0,0,0,0,0,203
SENA,atencion odontologica,aplicacion de fluor,2018-08-01,5,2,0,0,0,0,0,0,0,0,0,0,0,0,7
SICA SICA (VILLA AROMA),atencion odontologica,aplicacion de fluor,2018-08-01,21,20,1,0,0,1,0,0,0,0,0,0,0,0,43
SICAYA,atencion odontologica,aplicacion de fluor,2018-08-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SIPE SIPE,atencion odontologica,aplicacion de fluor,2018-08-01,15,28,0,0,0,1,0,1,0,0,0,0,0,0,45
SOPACHUY,atencion odontologica,aplicacion de fluor,2018-08-01,2,4,1,0,0,0,0,0,0,0,0,0,0,0,7
SORACACHI,atencion odontologica,aplicacion de fluor,2018-08-01,2,6,21,21,0,2,0,3,0,0,0,0,0,0,55
SORATA,atencion odontologica,aplicacion de fluor,2018-08-01,8,3,74,75,0,1,0,1,0,0,0,0,0,0,162
SUCRE,atencion odontologica,aplicacion de fluor,2018-08-01,103,120,48,46,10,21,33,108,12,6,0,0,0,0,507
TACACOMA,atencion odontologica,aplicacion de fluor,2018-08-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TAHUA,atencion odontologica,aplicacion de fluor,2018-08-01,5,4,0,0,0,0,0,2,0,2,0,0,0,0,13
TAPACARI,atencion odontologica,aplicacion de fluor,2018-08-01,14,16,0,0,0,0,0,1,0,0,0,0,0,0,31
TARABUCO,atencion odontologica,aplicacion de fluor,2018-08-01,17,16,2,0,1,3,1,5,0,0,0,0,0,0,45
TARACO,atencion odontologica,aplicacion de fluor,2018-08-01,1,4,33,32,0,3,0,0,0,0,0,0,0,0,73
TARATA,atencion odontologica,aplicacion de fluor,2018-08-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TARIJA,atencion odontologica,aplicacion de fluor,2018-08-01,16,19,16,37,4,17,2,7,0,0,0,0,0,0,118
TARVITA,atencion odontologica,aplicacion de fluor,2018-08-01,27,21,1,0,0,0,0,0,0,0,0,0,0,0,49
TEOPONTE,atencion odontologica,aplicacion de fluor,2018-08-01,8,3,2,1,0,1,0,0,2,0,0,0,0,0,17
TIAWANACU,atencion odontologica,aplicacion de fluor,2018-08-01,3,2,0,0,0,0,0,0,0,0,0,0,0,0,5
TINGUIPAYA,atencion odontologica,aplicacion de fluor,2018-08-01,9,5,0,2,0,2,0,16,0,2,0,0,0,0,36
TIPUANI,atencion odontologica,aplicacion de fluor,2018-08-01,20,20,2,2,0,0,0,0,0,0,0,0,0,0,44
TIQUIPAYA,atencion odontologica,aplicacion de fluor,2018-08-01,50,40,5,3,1,1,1,11,1,0,0,0,0,0,113
TIRAQUE (CBBA),atencion odontologica,aplicacion de fluor,2018-08-01,2,3,2,6,0,1,0,2,0,0,0,0,0,0,16
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,aplicacion de fluor,2018-08-01,0,0,2,3,0,0,0,0,0,0,0,0,0,0,5
TOCO,atencion odontologica,aplicacion de fluor,2018-08-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TOLATA,atencion odontologica,aplicacion de fluor,2018-08-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TOLEDO,atencion odontologica,aplicacion de fluor,2018-08-01,4,4,4,2,1,3,0,1,0,3,0,0,0,0,22
TOMAVE,atencion odontologica,aplicacion de fluor,2018-08-01,4,3,0,0,0,0,0,0,0,0,0,0,0,0,7
TOMINA,atencion odontologica,aplicacion de fluor,2018-08-01,0,0,2,1,0,2,2,3,0,0,0,0,0,0,10
TORO TORO,atencion odontologica,aplicacion de fluor,2018-08-01,20,24,0,2,0,1,0,1,0,0,0,0,0,0,48
TOTORA(CBBA),atencion odontologica,aplicacion de fluor,2018-08-01,3,0,11,17,0,0,0,0,0,0,0,0,0,0,31
TOTORA(ORR),atencion odontologica,aplicacion de fluor,2018-08-01,1,1,0,0,1,0,1,5,1,2,0,0,0,0,12
TRIGAL,atencion odontologica,aplicacion de fluor,2018-08-01,4,3,0,0,0,0,0,0,0,0,0,0,0,0,7
TRINIDAD,atencion odontologica,aplicacion de fluor,2018-08-01,34,34,24,29,10,18,2,35,1,2,0,0,0,0,189
TUPIZA,atencion odontologica,aplicacion de fluor,2018-08-01,19,41,15,51,6,6,11,39,14,5,0,0,0,0,207
TURCO,atencion odontologica,aplicacion de fluor,2018-08-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
UMALA,atencion odontologica,aplicacion de fluor,2018-08-01,3,4,0,0,0,0,0,0,0,0,0,0,0,0,7
URIONDO (A. CONCEPCION),atencion odontologica,aplicacion de fluor,2018-08-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
URUBICHA,atencion odontologica,aplicacion de fluor,2018-08-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
UYUNI,atencion odontologica,aplicacion de fluor,2018-08-01,2,8,1,1,0,3,0,9,1,7,0,0,0,0,32
VACAS,atencion odontologica,aplicacion de fluor,2018-08-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
VALLEGRANDE,atencion odontologica,aplicacion de fluor,2018-08-01,76,62,19,16,3,1,2,0,0,0,0,0,0,0,179
VIACHA,atencion odontologica,aplicacion de fluor,2018-08-01,11,20,5,5,0,1,7,7,2,0,0,0,0,0,58
VILLA CHARCAS,atencion odontologica,aplicacion de fluor,2018-08-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
VILLA MONTES,atencion odontologica,aplicacion de fluor,2018-08-01,7,7,7,13,2,2,2,5,2,0,0,0,0,0,47
VILLA NUEVA (LOMA ALTA),atencion odontologica,aplicacion de fluor,2018-08-01,1,2,3,1,0,0,0,0,0,0,0,0,0,0,7
VILLA RIVERO,atencion odontologica,aplicacion de fluor,2018-08-01,3,2,0,0,0,3,0,3,0,0,0,0,0,0,11
VILLA SERRANO,atencion odontologica,aplicacion de fluor,2018-08-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
VILLA TUNARI,atencion odontologica,aplicacion de fluor,2018-08-01,6,2,1,1,0,1,2,7,0,2,0,0,0,0,22
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,aplicacion de fluor,2018-08-01,4,4,0,0,0,1,0,4,0,0,0,0,0,0,13
VILLAZON,atencion odontologica,aplicacion de fluor,2018-08-01,7,7,5,2,1,2,2,12,0,1,0,0,0,0,39
VINTO,atencion odontologica,aplicacion de fluor,2018-08-01,6,6,0,0,0,0,0,3,0,0,0,0,0,0,15
WARNES,atencion odontologica,aplicacion de fluor,2018-08-01,95,86,0,1,2,5,0,13,1,1,0,0,0,0,204
YACO,atencion odontologica,aplicacion de fluor,2018-08-01,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
YACUIBA,atencion odontologica,aplicacion de fluor,2018-08-01,8,12,6,15,2,2,1,7,1,1,0,0,0,0,55
YAMPARAEZ,atencion odontologica,aplicacion de fluor,2018-08-01,14,18,0,0,0,0,0,0,0,0,0,0,0,0,32
YANACACHI,atencion odontologica,aplicacion de fluor,2018-08-01,0,1,4,7,0,0,0,0,0,0,0,0,0,0,12
YAPACANI,atencion odontologica,aplicacion de fluor,2018-08-01,20,15,0,0,0,1,0,1,2,3,0,0,0,0,42
YOCALLA,atencion odontologica,aplicacion de fluor,2018-08-01,1,2,0,0,0,0,0,3,0,0,0,0,0,0,6
YOTALA,atencion odontologica,aplicacion de fluor,2018-08-01,11,5,1,2,1,2,0,1,0,1,0,0,0,0,24
YUNCHARA,atencion odontologica,aplicacion de fluor,2018-08-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ZUDAÑEZ,atencion odontologica,aplicacion de fluor,2018-08-01,1,3,0,1,0,0,0,0,0,0,0,0,0,0,5
ACACIO,atencion odontologica,aplicacion de fluor,2018-09-01,12,27,0,0,0,3,0,6,1,2,0,0,0,0,51
ACHACACHI,atencion odontologica,aplicacion de fluor,2018-09-01,11,14,2,4,0,0,0,3,0,0,0,0,0,0,34
ACHOCALLA,atencion odontologica,aplicacion de fluor,2018-09-01,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4
AIQUILE,atencion odontologica,aplicacion de fluor,2018-09-01,1,4,1,1,1,13,0,1,1,0,0,0,0,0,23
ALCALA,atencion odontologica,aplicacion de fluor,2018-09-01,1,3,0,1,0,0,0,0,0,0,0,0,0,0,5
ALTO BENI,atencion odontologica,aplicacion de fluor,2018-09-01,14,10,0,1,0,0,0,2,1,1,0,0,0,0,29
ANCORAIMES,atencion odontologica,aplicacion de fluor,2018-09-01,4,4,1,4,0,0,0,0,0,0,0,0,0,0,13
ANDAMARCA,atencion odontologica,aplicacion de fluor,2018-09-01,0,2,10,12,1,3,0,1,3,1,0,0,0,0,33
ANTEQUERA,atencion odontologica,aplicacion de fluor,2018-09-01,2,1,0,0,0,0,0,1,0,0,0,0,0,0,4
APOLO,atencion odontologica,aplicacion de fluor,2018-09-01,7,8,0,0,0,0,0,0,0,0,0,0,0,0,15
ARAMPAMPA,atencion odontologica,aplicacion de fluor,2018-09-01,7,3,4,0,3,4,0,2,1,0,0,0,0,0,24
ARANI,atencion odontologica,aplicacion de fluor,2018-09-01,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3
ARBIETO,atencion odontologica,aplicacion de fluor,2018-09-01,1,2,0,2,1,0,0,0,0,1,0,0,0,0,7
ARQUE,atencion odontologica,aplicacion de fluor,2018-09-01,4,3,4,11,1,1,0,2,0,1,0,0,0,0,27
ASCENCION DE GUARAYOS,atencion odontologica,aplicacion de fluor,2018-09-01,55,45,0,0,0,24,0,5,0,0,0,0,0,0,129
ATOCHA,atencion odontologica,aplicacion de fluor,2018-09-01,3,8,76,76,0,0,0,0,0,0,0,0,0,0,163
AUCAPATA,atencion odontologica,aplicacion de fluor,2018-09-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AYATA,atencion odontologica,aplicacion de fluor,2018-09-01,3,2,0,0,0,0,0,0,0,0,0,0,0,0,5
AYO AYO,atencion odontologica,aplicacion de fluor,2018-09-01,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,aplicacion de fluor,2018-09-01,1,0,0,1,0,2,2,3,0,0,0,0,0,0,9
AZURDUY,atencion odontologica,aplicacion de fluor,2018-09-01,3,2,1,0,0,1,0,2,0,0,0,0,0,0,9
BATALLAS,atencion odontologica,aplicacion de fluor,2018-09-01,4,1,0,0,0,0,0,0,0,0,0,0,0,0,5
BAURES,atencion odontologica,aplicacion de fluor,2018-09-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
BELLA FLOR,atencion odontologica,aplicacion de fluor,2018-09-01,6,3,7,3,0,3,0,2,0,0,0,0,0,0,24
BERMEJO,atencion odontologica,aplicacion de fluor,2018-09-01,1,0,0,2,1,2,0,3,0,0,0,0,0,0,9
BETANZOS,atencion odontologica,aplicacion de fluor,2018-09-01,12,25,3,4,0,0,1,0,0,0,0,0,0,0,45
BOLIVAR,atencion odontologica,aplicacion de fluor,2018-09-01,2,0,11,9,0,0,0,2,3,1,0,0,0,0,28
BOLPEBRA,atencion odontologica,aplicacion de fluor,2018-09-01,19,16,0,0,0,0,0,0,0,0,0,0,0,0,35
CABEZAS,atencion odontologica,aplicacion de fluor,2018-09-01,64,66,1,3,0,9,0,14,1,0,0,0,0,0,158
CAIROMA,atencion odontologica,aplicacion de fluor,2018-09-01,2,1,25,32,0,0,0,0,0,0,0,0,0,0,60
CAJUATA,atencion odontologica,aplicacion de fluor,2018-09-01,1,4,0,2,0,0,0,0,0,0,0,0,0,0,7
CALACOTO,atencion odontologica,aplicacion de fluor,2018-09-01,3,2,1,0,0,0,0,0,0,0,0,0,0,0,6
CALAMARCA,atencion odontologica,aplicacion de fluor,2018-09-01,2,2,4,4,0,0,0,0,0,0,0,0,0,0,12
CAMARGO,atencion odontologica,aplicacion de fluor,2018-09-01,0,12,0,0,0,1,0,0,0,0,0,0,0,0,13
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,aplicacion de fluor,2018-09-01,2,2,3,4,0,1,1,3,0,0,0,0,0,0,16
CAMIRI,atencion odontologica,aplicacion de fluor,2018-09-01,84,62,49,54,0,9,19,30,3,14,0,0,0,0,324
CAPINOTA,atencion odontologica,aplicacion de fluor,2018-09-01,1,9,0,0,0,0,0,0,0,0,0,0,0,0,10
