,group,variable,month,CONSULTA REPETIDA MENORES DE 5 AÑOS,CONSULTA REPETIDA MENORES DE 5 AÑOS,CONSULTA REPETIDA 5 A 13 AÑOS,CONSULTA REPETIDA 5 A 13 AÑOS,CONSULTA REPETIDA 14 A 19 AÑOS,CONSULTA REPETIDA 14 A 19 AÑOS,CONSULTA REPETIDA 20 A 59 AÑOS,CONSULTA REPETIDA 20 A 59 AÑOS,CONSULTA REPETIDA 60 AÑOS Y MAS,CONSULTA REPETIDA 60 AÑOS Y MAS,CONSULTA REPETIDA EMB,CONSULTA REPETIDA EMB,CONSULTA REPETIDA POST,CONSULTA REPETIDA POST,TOTALES
MACHACAMARCA,atencion odontologica,consulta repetida,2018-08-01,0,1,8,7,0,2,14,22,18,16,0,1,0,2,91
MACHARETI,atencion odontologica,consulta repetida,2018-08-01,0,0,0,0,0,2,5,3,0,0,0,0,0,0,10
MAGDALENA,atencion odontologica,consulta repetida,2018-08-01,0,1,2,2,0,0,0,2,1,0,0,0,0,0,8
MAIRANA,atencion odontologica,consulta repetida,2018-08-01,2,5,4,2,4,0,0,18,1,2,0,2,0,5,45
MALLA,atencion odontologica,consulta repetida,2018-08-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
MAPIRI,atencion odontologica,consulta repetida,2018-08-01,0,1,1,3,0,3,2,10,0,0,0,3,0,1,24
MECAPACA,atencion odontologica,consulta repetida,2018-08-01,2,4,2,3,4,0,1,3,0,0,0,0,0,0,19
MINEROS,atencion odontologica,consulta repetida,2018-08-01,2,3,0,0,0,1,0,16,2,0,0,0,0,13,37
MIZQUE,atencion odontologica,consulta repetida,2018-08-01,24,13,16,15,9,16,9,26,1,2,0,2,0,20,153
MOCOMOCO,atencion odontologica,consulta repetida,2018-08-01,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
MOJINETE,atencion odontologica,consulta repetida,2018-08-01,0,0,0,0,0,0,0,4,0,0,0,0,0,1,5
MOJOCOYA,atencion odontologica,consulta repetida,2018-08-01,3,0,3,2,5,10,5,25,0,2,0,0,0,0,55
MONTEAGUDO,atencion odontologica,consulta repetida,2018-08-01,5,17,9,7,2,13,25,31,9,7,0,4,0,11,140
MONTERO,atencion odontologica,consulta repetida,2018-08-01,22,17,53,45,14,13,63,78,22,21,0,0,0,0,348
MORO MORO,atencion odontologica,consulta repetida,2018-08-01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
OCURI,atencion odontologica,consulta repetida,2018-08-01,0,0,0,0,0,1,2,12,3,0,0,3,0,4,25
OMEREQUE,atencion odontologica,consulta repetida,2018-08-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
ORURO,atencion odontologica,consulta repetida,2018-08-01,372,458,282,330,136,211,493,884,222,129,0,67,0,72,3656
PADCAYA,atencion odontologica,consulta repetida,2018-08-01,1,5,7,5,11,9,29,30,4,0,0,0,0,0,101
PADILLA,atencion odontologica,consulta repetida,2018-08-01,29,15,8,6,37,30,27,54,15,5,0,8,0,8,242
PAILON,atencion odontologica,consulta repetida,2018-08-01,0,0,1,0,0,0,0,3,4,0,0,0,0,1,9
PALCA,atencion odontologica,consulta repetida,2018-08-01,1,0,2,1,0,1,0,11,1,1,0,1,0,2,21
PALOS BLANCOS,atencion odontologica,consulta repetida,2018-08-01,18,8,6,3,0,6,3,8,13,2,0,5,0,12,84
PAMPA AULLAGAS,atencion odontologica,consulta repetida,2018-08-01,7,6,5,3,1,0,4,11,2,0,0,0,0,1,40
PAMPA GRANDE,atencion odontologica,consulta repetida,2018-08-01,0,0,0,0,0,0,0,2,3,2,0,0,0,0,7
PAPEL PAMPA,atencion odontologica,consulta repetida,2018-08-01,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
PASORAPA,atencion odontologica,consulta repetida,2018-08-01,0,1,0,2,0,2,1,17,1,3,0,1,0,9,37
PATACAMAYA,atencion odontologica,consulta repetida,2018-08-01,11,15,3,3,1,0,1,16,3,2,0,9,0,10,74
PAZÑA,atencion odontologica,consulta repetida,2018-08-01,1,6,6,3,1,0,5,21,5,2,0,3,0,4,57
POCOATA,atencion odontologica,consulta repetida,2018-08-01,0,0,0,0,0,0,1,12,0,0,0,2,0,10,25
POCONA,atencion odontologica,consulta repetida,2018-08-01,0,1,0,1,0,3,4,9,0,5,0,1,0,4,28
POJO (CBBA),atencion odontologica,consulta repetida,2018-08-01,7,5,7,4,4,9,4,19,0,1,0,2,0,2,64
POOPO,atencion odontologica,consulta repetida,2018-08-01,3,2,2,5,3,5,17,26,2,1,0,3,0,2,71
PORCO,atencion odontologica,consulta repetida,2018-08-01,3,1,2,1,4,1,1,7,0,0,0,2,0,2,24
POROMA,atencion odontologica,consulta repetida,2018-08-01,0,0,0,8,0,5,3,14,0,0,0,4,0,0,34
PORONGO,atencion odontologica,consulta repetida,2018-08-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
PORVENIR,atencion odontologica,consulta repetida,2018-08-01,1,2,3,4,0,1,0,7,0,0,0,0,0,1,19
POSTRER VALLE,atencion odontologica,consulta repetida,2018-08-01,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
POTOSI,atencion odontologica,consulta repetida,2018-08-01,197,241,144,190,123,227,672,1206,61,51,0,72,0,182,3366
PRESTO,atencion odontologica,consulta repetida,2018-08-01,0,16,0,5,0,14,1,6,0,2,0,0,0,0,44
PUCARANI,atencion odontologica,consulta repetida,2018-08-01,11,6,0,0,1,2,1,3,0,0,0,3,0,1,28
PUERTO CARABUCO,atencion odontologica,consulta repetida,2018-08-01,0,1,0,0,2,0,0,0,0,1,0,0,0,0,4
PUERTO GONZALO MORENO,atencion odontologica,consulta repetida,2018-08-01,1,0,0,0,0,2,0,0,0,0,0,2,0,0,5
PUERTO PEREZ,atencion odontologica,consulta repetida,2018-08-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
PUERTO QUIJARRO,atencion odontologica,consulta repetida,2018-08-01,10,7,0,0,39,0,1,13,0,0,0,8,0,5,83
PUERTO RICO,atencion odontologica,consulta repetida,2018-08-01,0,0,0,0,4,0,1,1,1,2,0,0,0,0,9
PUERTO SUAREZ,atencion odontologica,consulta repetida,2018-08-01,3,1,2,3,3,2,2,8,3,4,0,2,0,2,35
PUERTO VILLARROEL,atencion odontologica,consulta repetida,2018-08-01,30,18,3,7,0,31,7,57,23,13,0,12,0,36,237
PUNA,atencion odontologica,consulta repetida,2018-08-01,3,0,1,2,0,1,6,17,4,4,0,2,0,0,40
PUNATA,atencion odontologica,consulta repetida,2018-08-01,50,19,41,50,12,22,12,81,23,33,0,12,0,45,400
QUIABAYA,atencion odontologica,consulta repetida,2018-08-01,0,0,0,2,0,0,0,0,1,0,0,0,0,0,3
QUILLACOLLO,atencion odontologica,consulta repetida,2018-08-01,25,23,13,11,5,11,41,83,26,17,0,0,0,22,277
RAVELO,atencion odontologica,consulta repetida,2018-08-01,2,1,1,0,1,5,10,5,15,3,0,2,0,1,46
REYES,atencion odontologica,consulta repetida,2018-08-01,2,11,9,22,17,1,25,57,0,2,0,0,0,0,146
RIBERALTA,atencion odontologica,consulta repetida,2018-08-01,19,24,43,60,51,58,70,45,52,35,0,1,0,0,458
ROBORE,atencion odontologica,consulta repetida,2018-08-01,0,0,2,3,0,0,15,15,1,0,0,0,0,0,36
RURRENABAQUE,atencion odontologica,consulta repetida,2018-08-01,0,0,1,3,1,0,3,17,6,1,0,0,0,0,32
SABAYA,atencion odontologica,consulta repetida,2018-08-01,3,0,1,3,0,2,0,1,0,0,0,3,0,0,13
SACABA,atencion odontologica,consulta repetida,2018-08-01,52,46,188,169,24,72,15,51,16,15,0,4,0,6,658
SACABAMBA,atencion odontologica,consulta repetida,2018-08-01,0,0,1,0,0,3,0,0,1,0,0,0,0,1,6
SACACA,atencion odontologica,consulta repetida,2018-08-01,3,1,0,1,0,3,2,21,1,0,0,0,0,1,33
SAIPINA,atencion odontologica,consulta repetida,2018-08-01,2,2,0,0,0,0,0,7,0,2,0,0,0,1,14
SALINAS DE GARCI MENDOZA,atencion odontologica,consulta repetida,2018-08-01,1,4,2,13,1,8,12,10,1,8,0,0,0,0,60
SAMAIPATA,atencion odontologica,consulta repetida,2018-08-01,0,3,10,0,0,0,1,0,0,0,0,0,0,0,14
SAN ANDRES,atencion odontologica,consulta repetida,2018-08-01,1,0,0,0,0,0,1,2,0,0,0,0,0,0,4
SAN ANDRES DE MACHACA,atencion odontologica,consulta repetida,2018-08-01,0,0,0,1,1,1,7,2,2,0,0,0,0,0,14
SAN ANTONIO DE ESMORUCO,atencion odontologica,consulta repetida,2018-08-01,16,16,0,0,0,0,0,0,0,0,0,0,0,0,32
SAN BENITO,atencion odontologica,consulta repetida,2018-08-01,28,25,19,28,14,50,6,84,22,24,0,17,0,24,341
SAN BORJA,atencion odontologica,consulta repetida,2018-08-01,3,1,7,15,1,16,9,23,3,0,0,5,0,3,86
SAN BUENA VENTURA,atencion odontologica,consulta repetida,2018-08-01,3,1,0,0,0,1,1,3,0,0,0,0,0,0,9
SAN CARLOS,atencion odontologica,consulta repetida,2018-08-01,4,5,4,5,4,4,8,10,2,2,0,0,0,0,48
SAN IGNACIO,atencion odontologica,consulta repetida,2018-08-01,1,2,1,7,2,14,19,46,5,1,0,9,0,4,111
SAN IGNACIO DE VELASCO,atencion odontologica,consulta repetida,2018-08-01,3,3,16,11,2,11,11,41,0,1,0,0,0,7,106
SAN JAVIER(BNI),atencion odontologica,consulta repetida,2018-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SAN JAVIER(STC),atencion odontologica,consulta repetida,2018-08-01,0,0,2,5,1,0,0,1,0,0,0,6,0,1,16
SAN JOAQUIN,atencion odontologica,consulta repetida,2018-08-01,21,5,0,14,0,0,2,9,0,0,0,2,0,4,57
SAN JOSE DE CHIQUITOS,atencion odontologica,consulta repetida,2018-08-01,0,3,0,3,0,0,7,5,1,1,0,1,0,0,21
SAN JULIAN,atencion odontologica,consulta repetida,2018-08-01,3,10,0,0,4,6,1,26,4,4,0,1,0,13,72
SAN LORENZO(PND),atencion odontologica,consulta repetida,2018-08-01,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
SAN LORENZO(TJA),atencion odontologica,consulta repetida,2018-08-01,5,11,20,20,15,21,37,84,1,0,0,0,0,1,215
SAN LUCAS,atencion odontologica,consulta repetida,2018-08-01,3,0,8,6,2,5,6,21,0,2,0,2,0,1,56
SAN MATIAS,atencion odontologica,consulta repetida,2018-08-01,1,3,0,0,2,1,2,4,0,0,0,0,0,0,13
SAN MIGUEL DE VELASCO,atencion odontologica,consulta repetida,2018-08-01,1,2,0,12,7,5,7,33,1,0,0,0,0,2,70
SAN PABLO DE LIPEZ,atencion odontologica,consulta repetida,2018-08-01,0,0,0,1,1,1,0,2,0,0,0,0,0,0,5
SAN PEDRO,atencion odontologica,consulta repetida,2018-08-01,0,0,5,2,0,9,3,14,1,3,0,0,0,0,37
SAN PEDRO DE BUENA VISTA,atencion odontologica,consulta repetida,2018-08-01,6,3,1,0,3,11,8,16,10,5,0,5,0,4,72
SAN PEDRO DE CURAHUARA,atencion odontologica,consulta repetida,2018-08-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SAN PEDRO DE TIQUINA,atencion odontologica,consulta repetida,2018-08-01,4,3,71,42,1,6,6,13,5,1,0,2,0,0,154
SAN RAFAEL,atencion odontologica,consulta repetida,2018-08-01,0,0,0,3,0,1,10,9,0,2,0,1,0,0,26
SAN RAMON BENI,atencion odontologica,consulta repetida,2018-08-01,0,0,0,0,0,3,0,1,0,0,0,0,0,0,4
SANTA ANA,atencion odontologica,consulta repetida,2018-08-01,0,0,1,1,2,4,12,39,16,2,0,0,0,0,77
SANTA CRUZ DE LA SIERRA,atencion odontologica,consulta repetida,2018-08-01,403,360,575,593,280,441,1412,2227,409,277,0,43,0,20,7040
SANTA ROSA,atencion odontologica,consulta repetida,2018-08-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
SANTA ROSA DEL SARA,atencion odontologica,consulta repetida,2018-08-01,0,0,2,0,0,4,2,8,2,0,0,0,0,2,20
SANTIAGO DE HUARI,atencion odontologica,consulta repetida,2018-08-01,14,16,9,10,5,4,25,28,23,22,0,0,0,0,156
SANTIAGO DE HUATA,atencion odontologica,consulta repetida,2018-08-01,3,0,1,0,0,0,0,1,0,0,0,1,0,0,6
SANTIVAÑES,atencion odontologica,consulta repetida,2018-08-01,1,6,7,12,2,3,1,11,7,2,0,1,0,0,53
SANTUARIO DE QUILLACAS,atencion odontologica,consulta repetida,2018-08-01,1,3,6,3,0,6,3,13,5,2,0,0,0,0,42
SAPAHAQUI,atencion odontologica,consulta repetida,2018-08-01,0,0,2,0,0,2,0,1,0,0,0,0,0,0,5
SHINAOTA,atencion odontologica,consulta repetida,2018-08-01,0,0,0,0,0,0,0,2,0,0,0,2,0,0,4
SICAYA,atencion odontologica,consulta repetida,2018-08-01,1,0,0,0,0,4,1,15,0,9,0,8,0,5,43
SIPE SIPE,atencion odontologica,consulta repetida,2018-08-01,187,183,28,12,0,19,5,73,55,61,0,28,0,36,687
SOPACHUY,atencion odontologica,consulta repetida,2018-08-01,0,5,1,1,2,1,9,16,1,0,0,0,0,0,36
SORACACHI,atencion odontologica,consulta repetida,2018-08-01,3,2,0,2,5,6,2,13,11,2,0,10,0,4,60
SORATA,atencion odontologica,consulta repetida,2018-08-01,0,0,0,10,0,3,4,9,0,0,0,0,0,2,28
SUCRE,atencion odontologica,consulta repetida,2018-08-01,231,237,301,370,178,292,779,1317,114,74,0,65,0,39,3997
TACACHI,atencion odontologica,consulta repetida,2018-08-01,0,0,0,2,0,0,9,19,0,0,0,0,0,0,30
TACACOMA,atencion odontologica,consulta repetida,2018-08-01,0,0,0,1,0,0,0,3,0,0,0,1,0,0,5
TACOPAYA,atencion odontologica,consulta repetida,2018-08-01,3,3,0,0,0,0,1,7,19,34,0,2,0,5,74
TAHUA,atencion odontologica,consulta repetida,2018-08-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
TAPACARI,atencion odontologica,consulta repetida,2018-08-01,1,0,0,1,0,2,0,4,2,0,0,0,0,0,10
TARABUCO,atencion odontologica,consulta repetida,2018-08-01,3,0,2,0,1,1,5,7,2,1,0,1,0,1,24
TARACO,atencion odontologica,consulta repetida,2018-08-01,0,0,2,0,0,0,0,0,0,2,0,0,0,0,4
TARATA,atencion odontologica,consulta repetida,2018-08-01,0,2,7,9,4,0,7,22,0,8,0,3,0,2,64
TARIJA,atencion odontologica,consulta repetida,2018-08-01,83,71,197,265,91,192,464,960,113,82,0,10,0,9,2537
TARVITA,atencion odontologica,consulta repetida,2018-08-01,0,1,0,4,3,5,3,22,0,0,0,0,0,4,42
TEOPONTE,atencion odontologica,consulta repetida,2018-08-01,0,0,0,0,0,0,2,3,0,0,0,0,0,1,6
TIAWANACU,atencion odontologica,consulta repetida,2018-08-01,6,0,1,12,3,6,4,15,1,0,0,0,0,0,48
TINGUIPAYA,atencion odontologica,consulta repetida,2018-08-01,0,0,0,0,0,0,0,1,2,4,0,0,0,0,7
TIPUANI,atencion odontologica,consulta repetida,2018-08-01,4,2,0,0,0,2,0,5,2,0,0,0,0,1,16
TIQUIPAYA,atencion odontologica,consulta repetida,2018-08-01,72,71,1,1,2,2,2,41,6,14,0,13,0,19,244
TIRAQUE (CBBA),atencion odontologica,consulta repetida,2018-08-01,4,20,0,8,3,10,1,7,6,4,0,2,0,7,72
TOCO,atencion odontologica,consulta repetida,2018-08-01,4,14,4,0,7,5,10,24,0,2,0,3,0,4,77
TODOS SANTOS,atencion odontologica,consulta repetida,2018-08-01,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3
TOLATA,atencion odontologica,consulta repetida,2018-08-01,0,9,0,2,0,4,0,6,1,1,0,0,0,1,24
TOLEDO,atencion odontologica,consulta repetida,2018-08-01,1,5,2,1,0,0,6,6,0,1,0,0,0,2,24
TOMAVE,atencion odontologica,consulta repetida,2018-08-01,0,0,1,4,0,13,2,30,1,0,0,0,0,3,54
TOMINA,atencion odontologica,consulta repetida,2018-08-01,18,1,20,24,4,22,15,52,3,1,0,3,0,1,164
TORO TORO,atencion odontologica,consulta repetida,2018-08-01,1,2,0,0,10,7,3,12,4,8,0,3,0,7,57
TOTORA(CBBA),atencion odontologica,consulta repetida,2018-08-01,8,7,12,5,6,5,4,15,5,1,0,0,0,6,74
TOTORA(ORR),atencion odontologica,consulta repetida,2018-08-01,0,0,0,0,3,0,1,0,0,0,0,0,0,0,4
TRIGAL,atencion odontologica,consulta repetida,2018-08-01,2,0,0,0,0,0,0,0,1,0,0,0,0,0,3
TRINIDAD,atencion odontologica,consulta repetida,2018-08-01,47,46,120,86,56,55,146,324,75,54,0,2,0,0,1011
TUPIZA,atencion odontologica,consulta repetida,2018-08-01,31,52,33,49,15,40,72,166,46,42,0,1,0,0,547
TURCO,atencion odontologica,consulta repetida,2018-08-01,6,2,0,1,0,4,2,6,4,0,0,1,0,0,26
UMALA,atencion odontologica,consulta repetida,2018-08-01,2,1,13,20,0,1,2,0,0,1,0,0,0,0,40
UNCIA,atencion odontologica,consulta repetida,2018-08-01,28,11,6,24,6,15,18,74,1,8,0,15,0,22,228
URIONDO (A. CONCEPCION),atencion odontologica,consulta repetida,2018-08-01,0,5,14,19,3,31,21,82,3,2,0,0,0,1,181
UYUNI,atencion odontologica,consulta repetida,2018-08-01,10,4,5,9,7,16,22,14,11,10,0,3,0,1,112
VACAS,atencion odontologica,consulta repetida,2018-08-01,6,0,7,1,3,7,4,20,2,2,0,1,0,1,54
VALLEGRANDE,atencion odontologica,consulta repetida,2018-08-01,4,2,20,19,22,17,14,13,9,18,0,0,0,3,141
VIACHA,atencion odontologica,consulta repetida,2018-08-01,59,66,18,18,15,24,24,81,4,8,0,9,0,20,346
VILA VILA,atencion odontologica,consulta repetida,2018-08-01,0,1,0,1,0,5,1,3,9,1,0,0,0,4,25
VILLA CHARCAS,atencion odontologica,consulta repetida,2018-08-01,0,0,5,1,1,1,0,8,0,0,0,2,0,4,22
VILLA MONTES,atencion odontologica,consulta repetida,2018-08-01,1,7,7,10,14,17,23,49,7,2,0,3,0,0,140
VILLA RIVERO,atencion odontologica,consulta repetida,2018-08-01,11,9,6,6,0,21,9,23,0,1,0,14,0,12,112
VILLA SERRANO,atencion odontologica,consulta repetida,2018-08-01,0,0,0,0,0,0,0,1,0,2,0,0,0,1,4
VILLA TUNARI,atencion odontologica,consulta repetida,2018-08-01,3,6,4,3,1,3,7,39,4,1,0,4,0,3,78
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consulta repetida,2018-08-01,3,2,10,0,0,2,3,7,4,1,0,0,0,2,34
VILLAZON,atencion odontologica,consulta repetida,2018-08-01,43,40,34,36,25,29,25,85,17,18,0,17,0,8,377
VINTO,atencion odontologica,consulta repetida,2018-08-01,7,5,2,1,0,0,0,1,1,0,0,0,0,1,18
VITICHI,atencion odontologica,consulta repetida,2018-08-01,4,2,3,4,2,5,11,28,0,1,0,1,0,2,63
WARNES,atencion odontologica,consulta repetida,2018-08-01,44,10,2,3,0,1,11,21,2,0,0,2,0,15,111
YACUIBA,atencion odontologica,consulta repetida,2018-08-01,5,21,21,13,6,10,50,106,6,7,0,10,0,2,257
YAMPARAEZ,atencion odontologica,consulta repetida,2018-08-01,27,34,1,3,0,14,4,29,0,1,0,16,0,7,136
YANACACHI,atencion odontologica,consulta repetida,2018-08-01,0,0,0,0,0,1,8,8,4,0,0,0,0,0,21
YAPACANI,atencion odontologica,consulta repetida,2018-08-01,40,17,20,8,8,10,18,28,3,4,0,7,0,7,170
YOCALLA,atencion odontologica,consulta repetida,2018-08-01,0,2,3,6,0,1,11,22,3,0,0,18,0,3,69
YOTALA,atencion odontologica,consulta repetida,2018-08-01,27,3,1,7,4,10,6,12,0,2,0,0,0,7,79
YUNCHARA,atencion odontologica,consulta repetida,2018-08-01,0,0,1,0,0,0,2,2,1,0,0,0,0,0,6
ZUDAÑEZ,atencion odontologica,consulta repetida,2018-08-01,0,0,7,0,3,5,5,20,0,0,0,0,0,0,40
ACACIO,atencion odontologica,consulta repetida,2018-09-01,0,0,2,6,2,7,1,28,0,0,0,5,0,2,53
ACHACACHI,atencion odontologica,consulta repetida,2018-09-01,55,29,11,9,5,37,26,62,31,29,0,3,0,30,327
ACHOCALLA,atencion odontologica,consulta repetida,2018-09-01,1,2,0,0,0,0,1,1,0,0,0,0,0,0,5
AIQUILE,atencion odontologica,consulta repetida,2018-09-01,12,9,4,9,6,35,5,30,12,3,0,12,0,1,138
ALALAY,atencion odontologica,consulta repetida,2018-09-01,2,0,2,3,0,1,0,0,0,0,0,0,0,0,8
ALCALA,atencion odontologica,consulta repetida,2018-09-01,2,0,0,7,3,4,10,56,2,5,0,1,0,0,90
ANCORAIMES,atencion odontologica,consulta repetida,2018-09-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ANDAMARCA,atencion odontologica,consulta repetida,2018-09-01,4,1,2,3,3,5,15,18,16,5,0,0,0,0,72
ANTEQUERA,atencion odontologica,consulta repetida,2018-09-01,4,11,7,16,11,5,8,16,0,0,0,3,0,0,81
APOLO,atencion odontologica,consulta repetida,2018-09-01,2,6,0,0,0,0,0,0,0,0,0,0,0,0,8
ARAMPAMPA,atencion odontologica,consulta repetida,2018-09-01,0,0,2,0,1,2,2,1,2,2,0,0,0,3,15
ARANI,atencion odontologica,consulta repetida,2018-09-01,14,10,6,1,1,2,4,15,1,2,0,1,0,2,59
ARBIETO,atencion odontologica,consulta repetida,2018-09-01,10,11,3,0,0,0,1,5,2,0,0,2,0,1,35
ARQUE,atencion odontologica,consulta repetida,2018-09-01,2,0,0,0,0,0,2,17,0,4,0,3,0,8,36
ASCENCION DE GUARAYOS,atencion odontologica,consulta repetida,2018-09-01,14,11,0,1,0,21,0,39,2,11,0,25,0,30,154
ATOCHA,atencion odontologica,consulta repetida,2018-09-01,21,9,24,45,19,33,113,140,17,19,0,7,0,2,449
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consulta repetida,2018-09-01,8,10,16,21,2,13,12,33,4,0,0,4,0,6,129
AZURDUY,atencion odontologica,consulta repetida,2018-09-01,16,9,6,22,5,3,16,79,3,2,0,32,0,31,224
BAURES,atencion odontologica,consulta repetida,2018-09-01,0,0,0,1,0,2,1,2,0,0,0,0,0,0,6
BELEN DE URMIRI,atencion odontologica,consulta repetida,2018-09-01,2,6,0,0,0,8,1,1,2,1,0,0,0,0,21
BERMEJO,atencion odontologica,consulta repetida,2018-09-01,23,13,21,35,23,35,57,161,7,22,0,1,0,0,398
BETANZOS,atencion odontologica,consulta repetida,2018-09-01,7,9,6,16,6,15,24,52,4,11,0,13,0,11,174
BOLIVAR,atencion odontologica,consulta repetida,2018-09-01,0,0,1,2,1,2,3,1,0,0,0,0,0,0,10
BOYUIBE,atencion odontologica,consulta repetida,2018-09-01,0,1,0,2,1,1,1,7,0,0,0,0,0,0,13
BUENA VISTA,atencion odontologica,consulta repetida,2018-09-01,28,29,3,3,3,4,6,26,8,4,0,7,0,11,132
CABEZAS,atencion odontologica,consulta repetida,2018-09-01,6,5,0,0,0,0,3,4,0,0,0,0,0,0,18
CAIROMA,atencion odontologica,consulta repetida,2018-09-01,0,0,5,0,0,3,4,5,0,0,0,0,0,1,18
"CAIZA ""D""",atencion odontologica,consulta repetida,2018-09-01,12,3,7,0,4,4,2,16,4,5,0,0,0,1,58
CAJUATA,atencion odontologica,consulta repetida,2018-09-01,3,0,0,0,3,4,0,7,0,1,0,0,0,3,21
CALAMARCA,atencion odontologica,consulta repetida,2018-09-01,0,0,2,2,2,3,7,26,0,3,0,0,0,1,46
CAMARGO,atencion odontologica,consulta repetida,2018-09-01,22,18,10,3,1,10,1,32,0,0,0,12,0,9,118
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consulta repetida,2018-09-01,11,13,15,12,3,3,22,26,0,2,0,8,0,1,116
CAMIRI,atencion odontologica,consulta repetida,2018-09-01,8,19,7,2,6,12,21,53,10,11,0,2,0,5,156
CAPINOTA,atencion odontologica,consulta repetida,2018-09-01,9,13,24,16,3,3,19,35,7,4,0,0,0,1,134
CAQUIAVIRI,atencion odontologica,consulta repetida,2018-09-01,0,0,0,0,0,2,2,9,0,0,0,0,0,6,19
CARACOLLO,atencion odontologica,consulta repetida,2018-09-01,6,6,8,11,2,5,20,39,12,5,0,6,0,2,122
CARANAVI,atencion odontologica,consulta repetida,2018-09-01,14,18,13,15,11,15,10,17,4,0,0,7,0,1,125
CARANGAS,atencion odontologica,consulta repetida,2018-09-01,0,0,0,0,0,0,0,12,3,5,0,0,0,5,25
CARAPARI,atencion odontologica,consulta repetida,2018-09-01,0,0,4,9,4,15,14,47,1,2,0,1,0,3,100
CARIPUYO,atencion odontologica,consulta repetida,2018-09-01,0,0,1,1,3,0,1,3,0,0,0,0,0,0,9
CHALLAPATA,atencion odontologica,consulta repetida,2018-09-01,26,23,20,40,2,6,4,49,2,13,0,6,0,10,201
CHAQUI,atencion odontologica,consulta repetida,2018-09-01,0,0,8,1,0,6,3,12,6,3,0,3,0,2,44
CHARAGUA,atencion odontologica,consulta repetida,2018-09-01,15,18,0,2,1,3,1,6,3,3,0,1,0,1,54
CHAYANTA,atencion odontologica,consulta repetida,2018-09-01,0,0,1,0,9,23,22,27,8,8,0,6,0,4,108
CHIMORE,atencion odontologica,consulta repetida,2018-09-01,33,8,2,7,0,16,20,16,13,10,0,8,0,12,145
CHIPAYA,atencion odontologica,consulta repetida,2018-09-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CHOQUE COTA,atencion odontologica,consulta repetida,2018-09-01,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
CHUA COCANI,atencion odontologica,consulta repetida,2018-09-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consulta repetida,2018-09-01,14,7,0,1,0,0,2,9,1,0,0,0,0,1,35
CHUMA,atencion odontologica,consulta repetida,2018-09-01,0,0,3,1,0,4,9,4,0,0,0,0,0,2,23
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consulta repetida,2018-09-01,1,1,13,12,5,15,14,23,0,0,0,5,0,6,95
CKOCHAS,atencion odontologica,consulta repetida,2018-09-01,0,0,0,2,0,7,1,20,0,0,0,16,0,7,53
CLIZA,atencion odontologica,consulta repetida,2018-09-01,10,48,21,24,1,3,9,49,32,54,0,17,0,6,274
COBIJA,atencion odontologica,consulta repetida,2018-09-01,30,43,42,27,34,54,121,102,21,4,0,8,0,17,503
COCAPATA,atencion odontologica,consulta repetida,2018-09-01,2,2,0,0,0,0,1,0,0,0,0,0,0,0,5
COCHABAMBA,atencion odontologica,consulta repetida,2018-09-01,496,485,641,578,276,347,968,1631,322,328,0,57,0,100,6229
COIPASA,atencion odontologica,consulta repetida,2018-09-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
COLCAPIRHUA,atencion odontologica,consulta repetida,2018-09-01,15,8,0,1,4,5,3,14,5,2,0,2,0,2,61
"COLCHA ""K""",atencion odontologica,consulta repetida,2018-09-01,1,0,0,1,0,2,1,7,0,2,0,0,0,0,14
COLOMI,atencion odontologica,consulta repetida,2018-09-01,2,2,0,0,0,3,0,4,2,5,0,0,0,6,24
COLPA BELGICA,atencion odontologica,consulta repetida,2018-09-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
COLQUECHACA,atencion odontologica,consulta repetida,2018-09-01,9,4,7,11,4,17,22,74,17,16,0,18,0,20,219
COLQUENCHA,atencion odontologica,consulta repetida,2018-09-01,0,0,0,1,4,3,1,3,0,0,0,0,0,0,12
