,group,variable,month,EXODONCIA MENORES DE 5 AÑOS,EXODONCIA MENORES DE 5 AÑOS,EXODONCIA 5 A 13 AÑOS,EXODONCIA 5 A 13 AÑOS,EXODONCIA 14 A 19 AÑOS,EXODONCIA 14 A 19 AÑOS,EXODONCIA 20 A 59 AÑOS,EXODONCIA 20 A 59 AÑOS,EXODONCIA 60 AÑOS Y MAS,EXODONCIA 60 AÑOS Y MAS,EXODONCIA EMB,EXODONCIA EMB,EXODONCIA POST,EXODONCIA POST,TOTALES
BOLPEBRA,atencion odontologica,exodoncia,2018-07-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BOYUIBE,atencion odontologica,exodoncia,2018-07-01,0,0,5,5,0,0,6,11,0,0,0,0,0,0,27
CABEZAS,atencion odontologica,exodoncia,2018-07-01,0,0,3,1,3,1,1,18,7,2,0,0,0,0,36
CAIROMA,atencion odontologica,exodoncia,2018-07-01,2,0,5,17,2,9,13,17,3,0,0,0,0,0,68
"CAIZA ""D""",atencion odontologica,exodoncia,2018-07-01,0,0,10,7,3,9,6,18,7,9,0,0,0,0,69
CAJUATA,atencion odontologica,exodoncia,2018-07-01,0,1,11,12,1,6,6,19,7,5,0,0,0,0,68
CALACOTO,atencion odontologica,exodoncia,2018-07-01,0,0,0,1,0,2,0,4,11,7,0,0,0,0,25
CALAMARCA,atencion odontologica,exodoncia,2018-07-01,0,0,8,7,6,8,7,13,2,5,0,0,0,0,56
CAMARGO,atencion odontologica,exodoncia,2018-07-01,0,0,2,4,0,4,3,6,8,11,0,0,0,0,38
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,exodoncia,2018-07-01,0,2,4,2,0,0,4,10,2,1,0,0,0,0,25
CAMIRI,atencion odontologica,exodoncia,2018-07-01,4,1,3,4,4,3,14,34,25,15,0,0,0,0,107
CAPINOTA,atencion odontologica,exodoncia,2018-07-01,1,0,6,6,0,0,0,1,3,5,0,0,0,0,22
CAQUIAVIRI,atencion odontologica,exodoncia,2018-07-01,5,0,10,11,4,9,8,25,25,40,0,0,0,0,137
CARACOLLO,atencion odontologica,exodoncia,2018-07-01,2,0,11,13,2,8,5,14,7,5,0,0,0,0,67
CARANAVI,atencion odontologica,exodoncia,2018-07-01,3,2,14,20,3,12,25,38,12,12,0,0,0,0,141
CARAPARI,atencion odontologica,exodoncia,2018-07-01,0,1,35,15,4,8,14,30,1,2,0,0,0,0,110
CARIPUYO,atencion odontologica,exodoncia,2018-07-01,0,0,0,1,1,1,1,4,2,0,0,0,0,0,10
CARMEN RIVERO TORREZ,atencion odontologica,exodoncia,2018-07-01,0,1,1,2,0,0,6,10,2,2,0,0,0,0,24
CATACORA,atencion odontologica,exodoncia,2018-07-01,0,1,1,4,0,1,7,0,0,0,0,0,0,0,14
CHACARILLA,atencion odontologica,exodoncia,2018-07-01,0,0,0,0,0,0,0,2,2,0,0,0,0,0,4
CHALLAPATA,atencion odontologica,exodoncia,2018-07-01,1,0,49,58,9,11,12,31,20,11,0,0,0,0,202
CHAQUI,atencion odontologica,exodoncia,2018-07-01,0,0,9,6,3,6,5,14,8,24,0,0,0,0,75
CHARAGUA,atencion odontologica,exodoncia,2018-07-01,0,1,10,24,11,10,22,40,16,14,0,0,0,0,148
CHARAÑA,atencion odontologica,exodoncia,2018-07-01,0,0,1,1,0,0,1,1,0,0,0,0,0,0,4
CHAYANTA,atencion odontologica,exodoncia,2018-07-01,0,2,11,9,2,8,17,24,14,10,0,0,0,0,97
CHIMORE,atencion odontologica,exodoncia,2018-07-01,0,0,3,6,0,3,1,4,3,1,0,0,0,0,21
CHIPAYA,atencion odontologica,exodoncia,2018-07-01,0,0,0,2,1,0,0,0,2,0,0,0,0,0,5
CHOQUE COTA,atencion odontologica,exodoncia,2018-07-01,0,0,0,0,0,3,0,0,0,1,0,0,0,0,4
CHUA COCANI,atencion odontologica,exodoncia,2018-07-01,0,0,4,4,1,3,1,7,7,2,0,0,0,0,29
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,exodoncia,2018-07-01,3,1,11,7,0,5,8,9,3,2,0,0,0,0,49
CHUMA,atencion odontologica,exodoncia,2018-07-01,0,0,5,7,1,10,21,31,26,24,0,0,0,0,125
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,exodoncia,2018-07-01,0,0,1,3,0,1,1,2,11,9,0,0,0,0,28
CKOCHAS,atencion odontologica,exodoncia,2018-07-01,0,0,2,3,0,0,2,4,5,6,0,0,0,0,22
CLIZA,atencion odontologica,exodoncia,2018-07-01,1,1,15,9,3,3,1,16,20,7,0,0,0,0,76
COBIJA,atencion odontologica,exodoncia,2018-07-01,3,2,26,28,11,11,41,34,8,9,0,0,0,0,173
COCAPATA,atencion odontologica,exodoncia,2018-07-01,1,0,6,3,7,4,10,41,19,28,0,0,0,0,119
COCHABAMBA,atencion odontologica,exodoncia,2018-07-01,4,4,241,298,40,75,99,161,88,84,0,0,0,0,1094
COIPASA,atencion odontologica,exodoncia,2018-07-01,0,0,4,1,0,0,0,5,0,0,0,0,0,0,10
COLCAPIRHUA,atencion odontologica,exodoncia,2018-07-01,2,1,5,15,1,1,2,18,4,10,0,0,0,0,59
"COLCHA ""K""",atencion odontologica,exodoncia,2018-07-01,0,0,5,7,7,1,5,13,9,6,0,0,0,0,53
COLLANA,atencion odontologica,exodoncia,2018-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
COLOMI,atencion odontologica,exodoncia,2018-07-01,0,1,5,4,0,3,0,4,23,9,0,0,0,0,49
COLPA BELGICA,atencion odontologica,exodoncia,2018-07-01,0,0,0,1,0,0,1,7,0,0,0,0,0,0,9
COLQUECHACA,atencion odontologica,exodoncia,2018-07-01,3,4,4,13,7,12,14,39,31,19,0,0,0,0,146
COLQUENCHA,atencion odontologica,exodoncia,2018-07-01,0,0,17,8,12,7,10,26,2,4,0,0,0,0,86
COLQUIRI,atencion odontologica,exodoncia,2018-07-01,1,2,8,7,3,4,7,18,11,6,0,0,0,0,67
COMANCHE,atencion odontologica,exodoncia,2018-07-01,1,0,8,12,1,0,0,22,3,4,0,0,0,0,51
COMARAPA,atencion odontologica,exodoncia,2018-07-01,0,0,5,2,1,11,5,15,11,2,0,0,0,0,52
COMBAYA,atencion odontologica,exodoncia,2018-07-01,0,0,0,1,0,0,2,3,0,2,0,0,0,0,8
CONCEPCION,atencion odontologica,exodoncia,2018-07-01,0,0,7,2,3,9,3,23,9,6,0,0,0,0,62
COPACABANA,atencion odontologica,exodoncia,2018-07-01,0,0,3,4,3,1,7,11,3,6,0,0,0,0,38
CORIPATA,atencion odontologica,exodoncia,2018-07-01,0,0,1,5,1,2,5,3,0,0,0,0,0,0,17
CORO CORO,atencion odontologica,exodoncia,2018-07-01,0,0,6,8,2,8,7,23,6,1,0,0,0,0,61
COROICO,atencion odontologica,exodoncia,2018-07-01,1,0,6,6,3,9,11,24,7,4,0,0,0,0,71
CORQUE,atencion odontologica,exodoncia,2018-07-01,0,0,1,6,2,0,4,10,2,4,0,0,0,0,29
COTAGAITA,atencion odontologica,exodoncia,2018-07-01,1,1,16,14,3,4,12,50,19,27,0,0,0,0,147
COTOCA,atencion odontologica,exodoncia,2018-07-01,3,2,2,5,2,5,1,12,14,7,0,0,0,0,53
CUATRO CAÑADAS,atencion odontologica,exodoncia,2018-07-01,3,0,3,10,0,4,3,16,3,4,0,0,0,0,46
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,exodoncia,2018-07-01,0,0,2,2,2,0,2,1,0,5,0,0,0,0,14
CUEVO,atencion odontologica,exodoncia,2018-07-01,0,0,0,4,1,3,4,11,0,1,0,0,0,0,24
CULPINA,atencion odontologica,exodoncia,2018-07-01,0,0,7,9,2,5,5,17,11,6,0,0,0,0,62
CURAHUARA DE CARANGAS,atencion odontologica,exodoncia,2018-07-01,0,0,3,0,0,4,3,5,3,4,0,0,0,0,22
CURVA,atencion odontologica,exodoncia,2018-07-01,0,0,2,1,0,3,1,0,2,1,0,0,0,0,10
DESAGUADERO,atencion odontologica,exodoncia,2018-07-01,0,0,1,4,0,0,2,4,4,2,0,0,0,0,17
EL ALTO,atencion odontologica,exodoncia,2018-07-01,15,21,648,665,97,157,102,192,116,62,0,0,0,0,2075
EL CHORO,atencion odontologica,exodoncia,2018-07-01,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
EL PUENTE(STC),atencion odontologica,exodoncia,2018-07-01,0,0,5,3,0,3,5,3,0,3,0,0,0,0,22
EL PUENTE(TJA),atencion odontologica,exodoncia,2018-07-01,0,0,11,9,3,6,7,24,4,1,0,0,0,0,65
EL TORNO,atencion odontologica,exodoncia,2018-07-01,1,5,10,21,10,9,12,38,17,11,0,0,0,0,134
EL VILLAR,atencion odontologica,exodoncia,2018-07-01,0,0,6,2,1,2,5,20,2,4,0,0,0,0,42
ENTRE RIOS TRJ,atencion odontologica,exodoncia,2018-07-01,0,0,15,13,9,7,4,39,10,1,0,0,0,0,98
ENTRE RIOS CBBA,atencion odontologica,exodoncia,2018-07-01,1,0,5,3,0,0,0,2,2,0,0,0,0,0,13
ESCARA,atencion odontologica,exodoncia,2018-07-01,0,0,0,0,0,0,2,1,1,0,0,0,0,0,4
ESCOMA,atencion odontologica,exodoncia,2018-07-01,1,1,3,3,2,2,5,3,9,4,0,0,0,0,33
ESMERALDA,atencion odontologica,exodoncia,2018-07-01,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3
EUCALIPTUS,atencion odontologica,exodoncia,2018-07-01,0,0,7,5,0,1,4,4,6,4,0,0,0,0,31
FERNANDEZ ALONSO,atencion odontologica,exodoncia,2018-07-01,0,0,4,6,3,1,4,5,2,4,0,0,0,0,29
FILADELFIA,atencion odontologica,exodoncia,2018-07-01,0,0,9,3,7,2,1,6,2,0,0,0,0,0,30
GENERAL SAAVEDRA,atencion odontologica,exodoncia,2018-07-01,0,1,4,9,0,0,2,7,2,2,0,0,0,0,27
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,exodoncia,2018-07-01,3,0,3,2,1,6,13,31,15,12,0,0,0,0,86
GUANAY,atencion odontologica,exodoncia,2018-07-01,0,0,0,1,0,2,1,4,20,12,0,0,0,0,40
GUAQUI,atencion odontologica,exodoncia,2018-07-01,0,1,6,7,1,4,3,18,17,17,0,0,0,0,74
GUAYARAMERIN,atencion odontologica,exodoncia,2018-07-01,6,1,41,43,5,8,11,27,3,0,0,0,0,0,145
GUTIERREZ,atencion odontologica,exodoncia,2018-07-01,7,4,11,14,11,23,26,33,7,8,0,0,0,0,144
HUACARETA,atencion odontologica,exodoncia,2018-07-01,0,0,6,4,2,1,7,36,4,10,0,0,0,0,70
HUACAYA (VILLA DE HUACAYA),atencion odontologica,exodoncia,2018-07-01,0,0,3,4,1,0,1,10,5,0,0,0,0,0,24
HUACHACALLA,atencion odontologica,exodoncia,2018-07-01,0,0,0,0,0,1,0,5,0,0,0,0,0,0,6
HUANUNI,atencion odontologica,exodoncia,2018-07-01,0,1,19,11,34,14,19,37,11,7,0,0,0,0,153
HUARACAJE,atencion odontologica,exodoncia,2018-07-01,0,0,1,2,1,0,2,4,5,6,0,0,0,0,21
HUARINA,atencion odontologica,exodoncia,2018-07-01,0,0,5,1,4,3,5,2,4,1,0,0,0,0,25
HUATAJATA,atencion odontologica,exodoncia,2018-07-01,0,0,4,1,3,2,6,6,4,3,0,0,0,0,29
HUAYLLAMARCA,atencion odontologica,exodoncia,2018-07-01,0,0,4,1,0,1,3,2,5,11,0,0,0,0,27
ICHOCA,atencion odontologica,exodoncia,2018-07-01,0,0,5,1,1,5,2,8,13,18,0,0,0,0,53
ICLA,atencion odontologica,exodoncia,2018-07-01,1,0,4,10,5,4,6,30,2,9,0,0,0,0,71
INCAHUASI,atencion odontologica,exodoncia,2018-07-01,0,0,6,4,0,5,3,19,20,11,0,0,0,0,68
INQUISIVI,atencion odontologica,exodoncia,2018-07-01,0,1,10,13,2,7,13,26,11,16,0,0,0,0,99
IRUPANA (VILLA DE LANZA),atencion odontologica,exodoncia,2018-07-01,1,1,7,11,0,4,7,13,12,6,0,0,0,0,62
IXIAMAS,atencion odontologica,exodoncia,2018-07-01,1,0,6,7,0,8,17,15,5,2,0,0,0,0,61
JESUS DE MACHACA,atencion odontologica,exodoncia,2018-07-01,0,0,6,6,8,7,12,25,18,20,0,0,0,0,102
LA ASUNTA,atencion odontologica,exodoncia,2018-07-01,2,0,26,30,3,20,27,44,2,5,0,0,0,0,159
LA GUARDIA,atencion odontologica,exodoncia,2018-07-01,0,0,7,6,0,1,5,20,21,12,0,0,0,0,72
LA PAZ,atencion odontologica,exodoncia,2018-07-01,33,32,305,367,83,145,226,469,221,113,0,0,0,0,1994
LA RIVERA,atencion odontologica,exodoncia,2018-07-01,0,0,3,1,2,0,0,0,0,2,0,0,0,0,8
LAGUNILLAS,atencion odontologica,exodoncia,2018-07-01,0,0,5,3,1,3,1,13,1,1,0,0,0,0,28
LAJA,atencion odontologica,exodoncia,2018-07-01,0,0,8,9,3,6,2,10,11,14,0,0,0,0,63
LAS CARRERAS,atencion odontologica,exodoncia,2018-07-01,0,0,2,3,2,0,0,6,7,8,0,0,0,0,28
LICOMA PAMPA,atencion odontologica,exodoncia,2018-07-01,0,0,2,2,1,4,4,5,11,6,0,0,0,0,35
LLALLAGUA,atencion odontologica,exodoncia,2018-07-01,2,2,14,23,6,25,10,32,20,13,0,0,0,0,147
LLICA,atencion odontologica,exodoncia,2018-07-01,0,0,0,2,1,1,3,14,12,5,0,0,0,0,38
LORETO,atencion odontologica,exodoncia,2018-07-01,1,0,20,15,3,6,19,13,1,0,0,0,0,0,78
LURIBAY,atencion odontologica,exodoncia,2018-07-01,0,0,0,0,0,1,2,5,1,0,0,0,0,0,9
MACHACAMARCA,atencion odontologica,exodoncia,2018-07-01,0,0,6,5,0,1,2,2,2,4,0,0,0,0,22
MACHARETI,atencion odontologica,exodoncia,2018-07-01,0,0,16,10,1,10,6,13,3,3,0,0,0,0,62
MAGDALENA,atencion odontologica,exodoncia,2018-07-01,0,0,13,10,4,2,7,8,4,1,0,0,0,0,49
MAIRANA,atencion odontologica,exodoncia,2018-07-01,1,1,5,3,0,1,3,6,2,5,0,0,0,0,27
MALLA,atencion odontologica,exodoncia,2018-07-01,0,0,1,2,2,1,3,0,1,4,0,0,0,0,14
MAPIRI,atencion odontologica,exodoncia,2018-07-01,0,0,0,3,2,2,3,17,2,1,0,0,0,0,30
MECAPACA,atencion odontologica,exodoncia,2018-07-01,0,1,8,8,1,3,11,13,1,1,0,0,0,0,47
MINEROS,atencion odontologica,exodoncia,2018-07-01,0,1,0,0,0,4,0,5,9,5,0,0,0,0,24
MIZQUE,atencion odontologica,exodoncia,2018-07-01,2,0,18,19,2,9,12,27,37,31,0,0,0,0,157
MOCOMOCO,atencion odontologica,exodoncia,2018-07-01,1,0,12,9,9,12,26,32,13,8,0,0,0,0,122
MOJINETE,atencion odontologica,exodoncia,2018-07-01,0,0,0,1,0,0,1,3,1,0,0,0,0,0,6
MOJOCOYA,atencion odontologica,exodoncia,2018-07-01,0,0,10,12,1,1,4,18,1,4,0,0,0,0,51
MONTEAGUDO,atencion odontologica,exodoncia,2018-07-01,0,1,22,12,2,2,5,34,8,1,0,0,0,0,87
MONTERO,atencion odontologica,exodoncia,2018-07-01,0,1,48,42,14,8,15,62,17,17,0,0,0,0,224
MORO MORO,atencion odontologica,exodoncia,2018-07-01,0,0,1,1,0,0,3,8,2,0,0,0,0,0,15
MOROCHATA,atencion odontologica,exodoncia,2018-07-01,0,0,0,2,2,2,3,8,14,8,0,0,0,0,39
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,exodoncia,2018-07-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
NAZACARA DE PACAJES,atencion odontologica,exodoncia,2018-07-01,0,0,0,1,0,1,0,1,0,1,0,0,0,0,4
NUEVO MANOA (NUEVA ESPERANZA),atencion odontologica,exodoncia,2018-07-01,0,0,1,1,1,2,2,1,0,0,0,0,0,0,8
OCURI,atencion odontologica,exodoncia,2018-07-01,0,0,2,0,0,2,4,3,3,2,0,0,0,0,16
OKINAWA,atencion odontologica,exodoncia,2018-07-01,0,0,0,6,0,1,2,3,5,5,0,0,0,0,22
OMEREQUE,atencion odontologica,exodoncia,2018-07-01,0,0,0,3,0,0,5,9,10,3,0,0,0,0,30
ORURO,atencion odontologica,exodoncia,2018-07-01,7,10,168,215,45,84,140,262,115,69,0,0,0,0,1115
PADCAYA,atencion odontologica,exodoncia,2018-07-01,0,0,19,6,2,6,28,33,5,1,0,0,0,0,100
PADILLA,atencion odontologica,exodoncia,2018-07-01,0,0,9,6,1,1,5,17,8,5,0,0,0,0,52
PAILON,atencion odontologica,exodoncia,2018-07-01,0,0,7,6,4,3,5,13,11,5,0,0,0,0,54
PALCA,atencion odontologica,exodoncia,2018-07-01,0,2,8,9,6,8,12,22,21,3,0,0,0,0,91
PALOS BLANCOS,atencion odontologica,exodoncia,2018-07-01,3,0,6,6,0,6,12,9,10,2,0,0,0,0,54
PAMPA AULLAGAS,atencion odontologica,exodoncia,2018-07-01,0,0,4,3,0,1,2,3,2,2,0,0,0,0,17
PAMPA GRANDE,atencion odontologica,exodoncia,2018-07-01,0,0,0,0,0,0,1,2,0,1,0,0,0,0,4
PAPEL PAMPA,atencion odontologica,exodoncia,2018-07-01,0,0,0,1,0,0,3,3,9,6,0,0,0,0,22
PASORAPA,atencion odontologica,exodoncia,2018-07-01,0,0,1,2,0,0,1,1,1,2,0,0,0,0,8
PATACAMAYA,atencion odontologica,exodoncia,2018-07-01,0,0,6,3,0,0,0,4,3,4,0,0,0,0,20
PAZÑA,atencion odontologica,exodoncia,2018-07-01,0,0,9,17,0,2,5,5,3,2,0,0,0,0,43
PELECHUCO,atencion odontologica,exodoncia,2018-07-01,1,2,5,2,4,6,13,7,7,3,0,0,0,0,50
POCOATA,atencion odontologica,exodoncia,2018-07-01,0,0,2,4,1,3,6,16,7,10,0,0,0,0,49
POCONA,atencion odontologica,exodoncia,2018-07-01,0,1,11,6,4,5,4,7,1,5,0,0,0,0,44
POJO (CBBA),atencion odontologica,exodoncia,2018-07-01,0,0,7,7,0,2,5,13,7,4,0,0,0,0,45
POOPO,atencion odontologica,exodoncia,2018-07-01,3,1,10,10,1,2,6,7,2,3,0,0,0,0,45
PORCO,atencion odontologica,exodoncia,2018-07-01,1,0,2,3,0,1,1,9,3,4,0,0,0,0,24
POROMA,atencion odontologica,exodoncia,2018-07-01,0,0,17,12,5,2,11,59,15,7,0,0,0,0,128
PORONGO,atencion odontologica,exodoncia,2018-07-01,0,1,2,0,0,2,1,3,3,2,0,0,0,0,14
PORTACHUELO,atencion odontologica,exodoncia,2018-07-01,0,0,9,10,0,0,1,5,1,1,0,0,0,0,27
PORVENIR,atencion odontologica,exodoncia,2018-07-01,0,0,4,4,1,4,9,7,6,1,0,0,0,0,36
POSTRER VALLE,atencion odontologica,exodoncia,2018-07-01,0,0,0,0,1,0,3,2,0,2,0,0,0,0,8
POTOSI,atencion odontologica,exodoncia,2018-07-01,1,3,56,63,28,39,35,93,50,58,0,0,0,0,426
PRESTO,atencion odontologica,exodoncia,2018-07-01,0,0,7,2,0,5,7,18,0,2,0,0,0,0,41
PUCARA,atencion odontologica,exodoncia,2018-07-01,0,0,0,1,2,0,0,1,0,0,0,0,0,0,4
PUCARANI,atencion odontologica,exodoncia,2018-07-01,0,1,25,14,12,27,27,36,18,9,0,0,0,0,169
PUERTO ACOSTA,atencion odontologica,exodoncia,2018-07-01,1,1,5,9,2,5,6,12,13,17,0,0,0,0,71
PUERTO CARABUCO,atencion odontologica,exodoncia,2018-07-01,0,0,2,6,2,5,6,17,3,13,0,0,0,0,54
PUERTO GONZALO MORENO,atencion odontologica,exodoncia,2018-07-01,0,0,1,7,2,2,2,10,0,1,0,0,0,0,25
PUERTO PEREZ,atencion odontologica,exodoncia,2018-07-01,0,0,6,6,0,2,1,2,1,2,0,0,0,0,20
PUERTO QUIJARRO,atencion odontologica,exodoncia,2018-07-01,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
PUERTO RICO,atencion odontologica,exodoncia,2018-07-01,0,0,12,8,8,2,17,9,15,5,0,0,0,0,76
PUERTO SUAREZ,atencion odontologica,exodoncia,2018-07-01,0,0,0,1,2,0,0,9,4,5,0,0,0,0,21
PUERTO VILLARROEL,atencion odontologica,exodoncia,2018-07-01,6,7,7,13,0,8,6,30,7,21,0,0,0,0,105
PUNA,atencion odontologica,exodoncia,2018-07-01,0,0,5,3,1,8,12,26,9,11,0,0,0,0,75
PUNATA,atencion odontologica,exodoncia,2018-07-01,0,0,6,9,1,2,0,6,6,3,0,0,0,0,33
QUIABAYA,atencion odontologica,exodoncia,2018-07-01,0,0,1,7,1,2,7,5,3,0,0,0,0,0,26
QUILLACOLLO,atencion odontologica,exodoncia,2018-07-01,3,1,29,37,0,3,9,30,14,21,0,0,0,0,147
QUIME,atencion odontologica,exodoncia,2018-07-01,1,1,16,14,6,11,13,18,10,5,0,0,0,0,95
QUIRUSILLAS,atencion odontologica,exodoncia,2018-07-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RAVELO,atencion odontologica,exodoncia,2018-07-01,1,0,5,4,2,2,8,35,22,22,0,0,0,0,101
RIBERALTA,atencion odontologica,exodoncia,2018-07-01,5,1,35,37,5,20,22,64,33,22,0,0,0,0,244
ROBORE,atencion odontologica,exodoncia,2018-07-01,1,2,14,9,1,9,16,15,3,5,0,0,0,0,75
RURRENABAQUE,atencion odontologica,exodoncia,2018-07-01,1,1,9,9,4,3,12,13,5,3,0,0,0,0,60
SABAYA,atencion odontologica,exodoncia,2018-07-01,0,0,2,4,0,1,4,2,8,1,0,0,0,0,22
SACABA,atencion odontologica,exodoncia,2018-07-01,0,3,151,197,11,27,6,17,26,30,0,0,0,0,468
SACABAMBA,atencion odontologica,exodoncia,2018-07-01,0,0,0,1,0,2,0,5,1,1,0,0,0,0,10
SACACA,atencion odontologica,exodoncia,2018-07-01,1,3,10,10,6,7,14,26,11,19,0,0,0,0,107
SAIPINA,atencion odontologica,exodoncia,2018-07-01,0,0,5,1,0,0,0,4,1,4,0,0,0,0,15
SALINAS DE GARCI MENDOZA,atencion odontologica,exodoncia,2018-07-01,1,0,10,11,2,2,8,11,8,7,0,0,0,0,60
SAMAIPATA,atencion odontologica,exodoncia,2018-07-01,0,1,5,2,0,0,1,9,2,3,0,0,0,0,23
SAN AGUSTIN,atencion odontologica,exodoncia,2018-07-01,0,0,0,1,5,1,0,0,0,1,0,0,0,0,8
SAN ANDRES,atencion odontologica,exodoncia,2018-07-01,0,0,7,7,2,1,3,2,0,0,0,0,0,0,22
SAN ANDRES DE MACHACA,atencion odontologica,exodoncia,2018-07-01,0,0,1,4,0,2,1,4,9,6,0,0,0,0,27
SAN ANTONIO DE LOMERIO,atencion odontologica,exodoncia,2018-07-01,0,0,0,0,1,0,1,2,4,1,0,0,0,0,9
SAN BENITO,atencion odontologica,exodoncia,2018-07-01,1,0,5,5,0,2,1,7,10,5,0,0,0,0,36
SAN BORJA,atencion odontologica,exodoncia,2018-07-01,0,0,8,14,12,5,5,17,9,0,0,0,0,0,70
SAN BUENA VENTURA,atencion odontologica,exodoncia,2018-07-01,2,2,3,1,1,3,5,10,6,8,0,0,0,0,41
SAN CARLOS,atencion odontologica,exodoncia,2018-07-01,6,5,18,12,7,6,7,17,11,3,0,0,0,0,92
SAN IGNACIO,atencion odontologica,exodoncia,2018-07-01,0,0,19,16,2,4,17,20,2,1,0,0,0,0,81
SAN IGNACIO DE VELASCO,atencion odontologica,exodoncia,2018-07-01,0,0,2,1,1,1,2,17,18,19,0,0,0,0,61
SAN JAVIER(BNI),atencion odontologica,exodoncia,2018-07-01,0,0,0,0,0,1,0,3,0,0,0,0,0,0,4
SAN JAVIER(STC),atencion odontologica,exodoncia,2018-07-01,2,1,5,6,0,3,9,16,6,5,0,0,0,0,53
SAN JOAQUIN,atencion odontologica,exodoncia,2018-07-01,1,0,0,10,2,7,21,0,0,0,0,0,0,0,41
SAN JOSE DE CHIQUITOS,atencion odontologica,exodoncia,2018-07-01,0,2,11,18,4,7,8,24,4,1,0,0,0,0,79
SAN JUAN DE YAPACANI,atencion odontologica,exodoncia,2018-07-01,3,0,15,5,0,0,5,17,7,5,0,0,0,0,57
SAN JULIAN,atencion odontologica,exodoncia,2018-07-01,1,6,5,6,1,3,3,4,7,2,0,0,0,0,38
SAN LORENZO(PND),atencion odontologica,exodoncia,2018-07-01,1,0,2,4,0,2,1,5,2,1,0,0,0,0,18
SAN LORENZO(TJA),atencion odontologica,exodoncia,2018-07-01,0,0,23,25,7,11,10,41,2,4,0,0,0,0,123
SAN LUCAS,atencion odontologica,exodoncia,2018-07-01,0,1,12,20,5,15,18,54,29,32,0,0,0,0,186
SAN MATIAS,atencion odontologica,exodoncia,2018-07-01,4,2,6,7,5,6,3,13,4,10,0,0,0,0,60
SAN MIGUEL DE VELASCO,atencion odontologica,exodoncia,2018-07-01,0,0,12,9,3,5,5,11,9,4,0,0,0,0,58
SAN PABLO DE LIPEZ,atencion odontologica,exodoncia,2018-07-01,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3
SAN PEDRO,atencion odontologica,exodoncia,2018-07-01,0,0,11,16,7,7,18,15,1,5,0,0,0,0,80
SAN PEDRO DE BUENA VISTA,atencion odontologica,exodoncia,2018-07-01,0,0,3,4,1,6,11,27,23,31,0,0,0,0,106
SAN PEDRO DE CURAHUARA,atencion odontologica,exodoncia,2018-07-01,0,0,6,0,0,2,0,9,0,0,0,0,0,0,17
SAN PEDRO DE QUEMES,atencion odontologica,exodoncia,2018-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SAN PEDRO DE TIQUINA,atencion odontologica,exodoncia,2018-07-01,2,2,0,0,3,4,3,4,2,1,0,0,0,0,21
SAN PEDRO(PND),atencion odontologica,exodoncia,2018-07-01,0,0,2,6,0,0,1,2,5,2,0,0,0,0,18
SAN RAFAEL,atencion odontologica,exodoncia,2018-07-01,1,0,3,3,0,5,4,15,2,0,0,0,0,0,33
SAN RAMON BENI,atencion odontologica,exodoncia,2018-07-01,1,0,1,1,0,1,1,3,1,0,0,0,0,0,9
SAN RAMON SCZ,atencion odontologica,exodoncia,2018-07-01,0,0,15,20,0,1,1,0,1,1,0,0,0,0,39
SANTA ANA,atencion odontologica,exodoncia,2018-07-01,0,0,12,13,4,0,3,14,5,1,0,0,0,0,52
SANTA CRUZ DE LA SIERRA,atencion odontologica,exodoncia,2018-07-01,29,29,270,261,51,73,261,440,212,166,0,0,0,0,1792
SANTA ROSA,atencion odontologica,exodoncia,2018-07-01,0,0,19,38,6,8,16,23,6,0,0,0,0,0,116
SANTA ROSA DEL SARA,atencion odontologica,exodoncia,2018-07-01,0,1,3,5,2,4,8,27,15,0,0,0,0,0,65
SANTIAGO DE CALLAPA,atencion odontologica,exodoncia,2018-07-01,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
SANTIAGO DE HUARI,atencion odontologica,exodoncia,2018-07-01,0,0,19,11,2,4,5,8,11,19,0,0,0,0,79
SANTIAGO DE HUATA,atencion odontologica,exodoncia,2018-07-01,0,0,1,1,1,4,4,6,3,4,0,0,0,0,24
SANTIAGO DE MACHACA,atencion odontologica,exodoncia,2018-07-01,0,0,1,5,4,3,3,9,6,5,0,0,0,0,36
SANTIVAÑES,atencion odontologica,exodoncia,2018-07-01,0,0,12,9,0,1,0,2,1,5,0,0,0,0,30
SANTUARIO DE QUILLACAS,atencion odontologica,exodoncia,2018-07-01,0,0,3,0,0,0,4,1,5,2,0,0,0,0,15
