municipality,group,variable,month,Repetidas,TOTAL
URUBICHA,consultas prenatales,repetidas,2008-07-01,38,38
UYUNI,consultas prenatales,repetidas,2008-07-01,130,130
VACAS,consultas prenatales,repetidas,2008-07-01,41,41
VALLEGRANDE,consultas prenatales,repetidas,2008-07-01,82,82
VIACHA,consultas prenatales,repetidas,2008-07-01,286,286
VILA VILA,consultas prenatales,repetidas,2008-07-01,21,21
VILLA MONTES,consultas prenatales,repetidas,2008-07-01,263,263
VILLA NUEVA (LOMA ALTA),consultas prenatales,repetidas,2008-07-01,6,6
VILLA RIVERO,consultas prenatales,repetidas,2008-07-01,9,9
VILLA SERRANO,consultas prenatales,repetidas,2008-07-01,84,84
VILLA TUNARI,consultas prenatales,repetidas,2008-07-01,475,475
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,repetidas,2008-07-01,65,65
VILLAZON,consultas prenatales,repetidas,2008-07-01,321,321
VINTO,consultas prenatales,repetidas,2008-07-01,154,154
VITICHI,consultas prenatales,repetidas,2008-07-01,52,52
WALDO BALLIVIAN,consultas prenatales,repetidas,2008-07-01,17,17
WARNES,consultas prenatales,repetidas,2008-07-01,432,432
YACO,consultas prenatales,repetidas,2008-07-01,16,16
YACUIBA,consultas prenatales,repetidas,2008-07-01,499,499
YAMPARAEZ,consultas prenatales,repetidas,2008-07-01,47,47
YANACACHI,consultas prenatales,repetidas,2008-07-01,9,9
YAPACANI,consultas prenatales,repetidas,2008-07-01,278,278
YOCALLA,consultas prenatales,repetidas,2008-07-01,25,25
YOTALA,consultas prenatales,repetidas,2008-07-01,66,66
YUNCHARA,consultas prenatales,repetidas,2008-07-01,34,34
ZUDAÑEZ,consultas prenatales,repetidas,2008-07-01,67,67
ACACIO,consultas prenatales,repetidas,2008-08-01,26,26
ACHACACHI,consultas prenatales,repetidas,2008-08-01,181,181
ACHOCALLA,consultas prenatales,repetidas,2008-08-01,64,64
AIQUILE,consultas prenatales,repetidas,2008-08-01,203,203
ALALAY,consultas prenatales,repetidas,2008-08-01,5,5
ALCALA,consultas prenatales,repetidas,2008-08-01,26,26
ANCORAIMES,consultas prenatales,repetidas,2008-08-01,58,58
ANDAMARCA,consultas prenatales,repetidas,2008-08-01,9,9
ANTEQUERA,consultas prenatales,repetidas,2008-08-01,9,9
ANZALDO,consultas prenatales,repetidas,2008-08-01,22,22
APOLO,consultas prenatales,repetidas,2008-08-01,103,103
ARAMPAMPA,consultas prenatales,repetidas,2008-08-01,31,31
ARANI,consultas prenatales,repetidas,2008-08-01,39,39
ARBIETO,consultas prenatales,repetidas,2008-08-01,37,37
ARQUE,consultas prenatales,repetidas,2008-08-01,54,54
ASCENCION DE GUARAYOS,consultas prenatales,repetidas,2008-08-01,152,152
ATOCHA,consultas prenatales,repetidas,2008-08-01,62,62
AUCAPATA,consultas prenatales,repetidas,2008-08-01,2,2
AYATA,consultas prenatales,repetidas,2008-08-01,13,13
AYO AYO,consultas prenatales,repetidas,2008-08-01,15,15
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,repetidas,2008-08-01,162,162
AZURDUY,consultas prenatales,repetidas,2008-08-01,80,80
BATALLAS,consultas prenatales,repetidas,2008-08-01,61,61
BAURES,consultas prenatales,repetidas,2008-08-01,24,24
BELEN DE ANDAMARCA,consultas prenatales,repetidas,2008-08-01,2,2
BELEN DE URMIRI,consultas prenatales,repetidas,2008-08-01,3,3
BELLA FLOR,consultas prenatales,repetidas,2008-08-01,17,17
BERMEJO,consultas prenatales,repetidas,2008-08-01,243,243
BETANZOS,consultas prenatales,repetidas,2008-08-01,204,204
BOLIVAR,consultas prenatales,repetidas,2008-08-01,30,30
BOLPEBRA,consultas prenatales,repetidas,2008-08-01,7,7
BOYUIBE,consultas prenatales,repetidas,2008-08-01,18,18
BUENA VISTA,consultas prenatales,repetidas,2008-08-01,59,59
CABEZAS,consultas prenatales,repetidas,2008-08-01,118,118
CAIROMA,consultas prenatales,repetidas,2008-08-01,41,41
"CAIZA ""D""",consultas prenatales,repetidas,2008-08-01,49,49
CAJUATA,consultas prenatales,repetidas,2008-08-01,45,45
CALACOTO,consultas prenatales,repetidas,2008-08-01,8,8
CALAMARCA,consultas prenatales,repetidas,2008-08-01,51,51
CAMARGO,consultas prenatales,repetidas,2008-08-01,135,135
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,repetidas,2008-08-01,14,14
CAMIRI,consultas prenatales,repetidas,2008-08-01,175,175
CAPINOTA,consultas prenatales,repetidas,2008-08-01,148,148
CAQUIAVIRI,consultas prenatales,repetidas,2008-08-01,24,24
CARACOLLO,consultas prenatales,repetidas,2008-08-01,109,109
CARANAVI,consultas prenatales,repetidas,2008-08-01,334,334
CARANGAS,consultas prenatales,repetidas,2008-08-01,1,1
CARAPARI,consultas prenatales,repetidas,2008-08-01,49,49
CARIPUYO,consultas prenatales,repetidas,2008-08-01,25,25
CARMEN RIVERO TORREZ,consultas prenatales,repetidas,2008-08-01,11,11
CATACORA,consultas prenatales,repetidas,2008-08-01,3,3
CHALLAPATA,consultas prenatales,repetidas,2008-08-01,171,171
CHAQUI,consultas prenatales,repetidas,2008-08-01,23,23
CHARAGUA,consultas prenatales,repetidas,2008-08-01,172,172
CHARAÑA,consultas prenatales,repetidas,2008-08-01,7,7
CHAYANTA,consultas prenatales,repetidas,2008-08-01,75,75
CHIMORE,consultas prenatales,repetidas,2008-08-01,68,68
CHIPAYA,consultas prenatales,repetidas,2008-08-01,8,8
CHOQUE COTA,consultas prenatales,repetidas,2008-08-01,5,5
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,repetidas,2008-08-01,153,153
CHUMA,consultas prenatales,repetidas,2008-08-01,29,29
CLIZA,consultas prenatales,repetidas,2008-08-01,128,128
COBIJA,consultas prenatales,repetidas,2008-08-01,529,529
COCHABAMBA,consultas prenatales,repetidas,2008-08-01,5313,5313
COIPASA,consultas prenatales,repetidas,2008-08-01,3,3
COLCAPIRHUA,consultas prenatales,repetidas,2008-08-01,396,396
"COLCHA ""K""",consultas prenatales,repetidas,2008-08-01,53,53
COLLANA,consultas prenatales,repetidas,2008-08-01,10,10
COLOMI,consultas prenatales,repetidas,2008-08-01,126,126
COLPA BELGICA,consultas prenatales,repetidas,2008-08-01,30,30
COLQUECHACA,consultas prenatales,repetidas,2008-08-01,92,92
COLQUENCHA,consultas prenatales,repetidas,2008-08-01,33,33
COLQUIRI,consultas prenatales,repetidas,2008-08-01,104,104
COMANCHE,consultas prenatales,repetidas,2008-08-01,10,10
COMARAPA,consultas prenatales,repetidas,2008-08-01,156,156
COMBAYA,consultas prenatales,repetidas,2008-08-01,9,9
CONCEPCION,consultas prenatales,repetidas,2008-08-01,106,106
COPACABANA,consultas prenatales,repetidas,2008-08-01,67,67
CORIPATA,consultas prenatales,repetidas,2008-08-01,68,68
CORO CORO,consultas prenatales,repetidas,2008-08-01,26,26
COROICO,consultas prenatales,repetidas,2008-08-01,120,120
CORQUE,consultas prenatales,repetidas,2008-08-01,28,28
COTAGAITA,consultas prenatales,repetidas,2008-08-01,132,132
COTOCA,consultas prenatales,repetidas,2008-08-01,294,294
CUATRO CAÑADAS,consultas prenatales,repetidas,2008-08-01,79,79
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,repetidas,2008-08-01,3,3
CUEVO,consultas prenatales,repetidas,2008-08-01,21,21
CULPINA,consultas prenatales,repetidas,2008-08-01,103,103
CURAHUARA DE CARANGAS,consultas prenatales,repetidas,2008-08-01,33,33
CURVA,consultas prenatales,repetidas,2008-08-01,8,8
DESAGUADERO,consultas prenatales,repetidas,2008-08-01,31,31
EL ALTO,consultas prenatales,repetidas,2008-08-01,5528,5528
EL CHORO,consultas prenatales,repetidas,2008-08-01,17,17
EL PUENTE(STC),consultas prenatales,repetidas,2008-08-01,70,70
EL PUENTE(TJA),consultas prenatales,repetidas,2008-08-01,51,51
EL TORNO,consultas prenatales,repetidas,2008-08-01,369,369
EL VILLAR,consultas prenatales,repetidas,2008-08-01,22,22
ENTRE RIOS,consultas prenatales,repetidas,2008-08-01,114,114
ENTRE RIOS,consultas prenatales,repetidas,2008-08-01,102,102
ESCARA,consultas prenatales,repetidas,2008-08-01,3,3
ESMERALDA,consultas prenatales,repetidas,2008-08-01,2,2
EUCALIPTUS,consultas prenatales,repetidas,2008-08-01,18,18
EUREKA (SANTOS MERCADO),consultas prenatales,repetidas,2008-08-01,2,2
EXALTACION,consultas prenatales,repetidas,2008-08-01,7,7
FERNANDEZ ALONSO,consultas prenatales,repetidas,2008-08-01,85,85
FILADELFIA,consultas prenatales,repetidas,2008-08-01,20,20
GENERAL SAAVEDRA,consultas prenatales,repetidas,2008-08-01,95,95
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,repetidas,2008-08-01,25,25
GUANAY,consultas prenatales,repetidas,2008-08-01,94,94
GUAQUI,consultas prenatales,repetidas,2008-08-01,27,27
GUAYARAMERIN,consultas prenatales,repetidas,2008-08-01,377,377
GUTIERREZ,consultas prenatales,repetidas,2008-08-01,56,56
HUACARETA,consultas prenatales,repetidas,2008-08-01,65,65
HUACAYA (VILLA DE HUACAYA),consultas prenatales,repetidas,2008-08-01,34,34
HUACHACALLA,consultas prenatales,repetidas,2008-08-01,7,7
HUANUNI,consultas prenatales,repetidas,2008-08-01,199,199
HUARACAJE,consultas prenatales,repetidas,2008-08-01,17,17
HUAYLLAMARCA,consultas prenatales,repetidas,2008-08-01,4,4
ICHOCA,consultas prenatales,repetidas,2008-08-01,9,9
ICLA,consultas prenatales,repetidas,2008-08-01,70,70
INCAHUASI,consultas prenatales,repetidas,2008-08-01,261,261
INGAVI (HUMAITA),consultas prenatales,repetidas,2008-08-01,5,5
INQUISIVI,consultas prenatales,repetidas,2008-08-01,27,27
IRUPANA (VILLA DE LANZA),consultas prenatales,repetidas,2008-08-01,74,74
IXIAMAS,consultas prenatales,repetidas,2008-08-01,81,81
JESUS DE MACHACA,consultas prenatales,repetidas,2008-08-01,54,54
LA ASUNTA,consultas prenatales,repetidas,2008-08-01,278,278
LA GUARDIA,consultas prenatales,repetidas,2008-08-01,611,611
LA PAZ,consultas prenatales,repetidas,2008-08-01,6223,6223
LA RIVERA,consultas prenatales,repetidas,2008-08-01,1,1
LAGUNILLAS,consultas prenatales,repetidas,2008-08-01,35,35
LAJA,consultas prenatales,repetidas,2008-08-01,49,49
LAS CARRERAS,consultas prenatales,repetidas,2008-08-01,22,22
LICOMA PAMPA,consultas prenatales,repetidas,2008-08-01,14,14
LLALLAGUA,consultas prenatales,repetidas,2008-08-01,245,245
LLICA,consultas prenatales,repetidas,2008-08-01,20,20
LORETO,consultas prenatales,repetidas,2008-08-01,11,11
LURIBAY,consultas prenatales,repetidas,2008-08-01,31,31
MACHACAMARCA,consultas prenatales,repetidas,2008-08-01,24,24
MACHARETI,consultas prenatales,repetidas,2008-08-01,63,63
MAGDALENA,consultas prenatales,repetidas,2008-08-01,80,80
MAIRANA,consultas prenatales,repetidas,2008-08-01,66,66
MALLA,consultas prenatales,repetidas,2008-08-01,7,7
MAPIRI,consultas prenatales,repetidas,2008-08-01,88,88
MECAPACA,consultas prenatales,repetidas,2008-08-01,32,32
MINEROS,consultas prenatales,repetidas,2008-08-01,106,106
MIZQUE,consultas prenatales,repetidas,2008-08-01,129,129
MOCOMOCO,consultas prenatales,repetidas,2008-08-01,30,30
MOJINETE,consultas prenatales,repetidas,2008-08-01,3,3
MOJOCOYA,consultas prenatales,repetidas,2008-08-01,42,42
MONTEAGUDO,consultas prenatales,repetidas,2008-08-01,249,249
MONTERO,consultas prenatales,repetidas,2008-08-01,762,762
MORO MORO,consultas prenatales,repetidas,2008-08-01,6,6
MOROCHATA,consultas prenatales,repetidas,2008-08-01,86,86
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,repetidas,2008-08-01,16,16
NAZACARA DE PACAJES,consultas prenatales,repetidas,2008-08-01,5,5
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,repetidas,2008-08-01,3,3
OCURI,consultas prenatales,repetidas,2008-08-01,117,117
OKINAWA,consultas prenatales,repetidas,2008-08-01,100,100
OMEREQUE,consultas prenatales,repetidas,2008-08-01,34,34
ORURO,consultas prenatales,repetidas,2008-08-01,2393,2393
PADCAYA,consultas prenatales,repetidas,2008-08-01,79,79
PADILLA,consultas prenatales,repetidas,2008-08-01,65,65
PAILON,consultas prenatales,repetidas,2008-08-01,54,54
PALCA,consultas prenatales,repetidas,2008-08-01,39,39
PALOS BLANCOS,consultas prenatales,repetidas,2008-08-01,163,163
PAMPA AULLAGAS,consultas prenatales,repetidas,2008-08-01,20,20
PAMPA GRANDE,consultas prenatales,repetidas,2008-08-01,57,57
PAPEL PAMPA,consultas prenatales,repetidas,2008-08-01,1,1
PASORAPA,consultas prenatales,repetidas,2008-08-01,19,19
PATACAMAYA,consultas prenatales,repetidas,2008-08-01,111,111
PAZÑA,consultas prenatales,repetidas,2008-08-01,27,27
PELECHUCO,consultas prenatales,repetidas,2008-08-01,23,23
POCOATA,consultas prenatales,repetidas,2008-08-01,91,91
POCONA,consultas prenatales,repetidas,2008-08-01,45,45
POJO (CBBA),consultas prenatales,repetidas,2008-08-01,67,67
POOPO,consultas prenatales,repetidas,2008-08-01,29,29
PORCO,consultas prenatales,repetidas,2008-08-01,66,66
POROMA,consultas prenatales,repetidas,2008-08-01,102,102
PORONGO,consultas prenatales,repetidas,2008-08-01,34,34
PORTACHUELO,consultas prenatales,repetidas,2008-08-01,211,211
PORVENIR,consultas prenatales,repetidas,2008-08-01,30,30
POSTRER VALLE,consultas prenatales,repetidas,2008-08-01,3,3
POTOSI,consultas prenatales,repetidas,2008-08-01,1657,1657
PRESTO,consultas prenatales,repetidas,2008-08-01,60,60
PUCARA,consultas prenatales,repetidas,2008-08-01,2,2
PUCARANI,consultas prenatales,repetidas,2008-08-01,101,101
PUERTO ACOSTA,consultas prenatales,repetidas,2008-08-01,74,74
PUERTO CARABUCO,consultas prenatales,repetidas,2008-08-01,32,32
PUERTO GONZALO MORENO,consultas prenatales,repetidas,2008-08-01,16,16
PUERTO PEREZ,consultas prenatales,repetidas,2008-08-01,13,13
PUERTO QUIJARRO,consultas prenatales,repetidas,2008-08-01,76,76
PUERTO RICO,consultas prenatales,repetidas,2008-08-01,42,42
PUERTO SILES,consultas prenatales,repetidas,2008-08-01,5,5
PUERTO SUAREZ,consultas prenatales,repetidas,2008-08-01,119,119
PUERTO VILLARROEL,consultas prenatales,repetidas,2008-08-01,308,308
PUNA,consultas prenatales,repetidas,2008-08-01,149,149
PUNATA,consultas prenatales,repetidas,2008-08-01,173,173
QUIABAYA,consultas prenatales,repetidas,2008-08-01,10,10
QUILLACOLLO,consultas prenatales,repetidas,2008-08-01,466,466
QUIME,consultas prenatales,repetidas,2008-08-01,37,37
QUIRUSILLAS,consultas prenatales,repetidas,2008-08-01,9,9
RAVELO,consultas prenatales,repetidas,2008-08-01,122,122
REYES,consultas prenatales,repetidas,2008-08-01,61,61
RIBERALTA,consultas prenatales,repetidas,2008-08-01,820,820
ROBORE,consultas prenatales,repetidas,2008-08-01,112,112
RURRENABAQUE,consultas prenatales,repetidas,2008-08-01,88,88
SABAYA,consultas prenatales,repetidas,2008-08-01,15,15
SACABA,consultas prenatales,repetidas,2008-08-01,701,701
SACABAMBA,consultas prenatales,repetidas,2008-08-01,13,13
SACACA,consultas prenatales,repetidas,2008-08-01,161,161
SAIPINA,consultas prenatales,repetidas,2008-08-01,31,31
SALINAS DE GARCI MENDOZA,consultas prenatales,repetidas,2008-08-01,47,47
SAMAIPATA,consultas prenatales,repetidas,2008-08-01,37,37
SAN AGUSTIN,consultas prenatales,repetidas,2008-08-01,7,7
SAN ANDRES,consultas prenatales,repetidas,2008-08-01,35,35
SAN ANDRES DE MACHACA,consultas prenatales,repetidas,2008-08-01,20,20
SAN ANTONIO DE ESMORUCO,consultas prenatales,repetidas,2008-08-01,15,15
SAN ANTONIO DE LOMERIO,consultas prenatales,repetidas,2008-08-01,34,34
SAN BENITO,consultas prenatales,repetidas,2008-08-01,67,67
SAN BORJA,consultas prenatales,repetidas,2008-08-01,234,234
SAN BUENA VENTURA,consultas prenatales,repetidas,2008-08-01,110,110
SAN CARLOS,consultas prenatales,repetidas,2008-08-01,128,128
SAN IGNACIO,consultas prenatales,repetidas,2008-08-01,166,166
SAN IGNACIO DE VELASCO,consultas prenatales,repetidas,2008-08-01,456,456
SAN JAVIER(BNI),consultas prenatales,repetidas,2008-08-01,4,4
SAN JAVIER(STC),consultas prenatales,repetidas,2008-08-01,109,109
SAN JOAQUIN,consultas prenatales,repetidas,2008-08-01,7,7
SAN JOSE DE CHIQUITOS,consultas prenatales,repetidas,2008-08-01,87,87
SAN JUAN DE YAPACANI,consultas prenatales,repetidas,2008-08-01,59,59
SAN JULIAN,consultas prenatales,repetidas,2008-08-01,214,214
SAN LORENZO(PND),consultas prenatales,repetidas,2008-08-01,20,20
SAN LORENZO(TJA),consultas prenatales,repetidas,2008-08-01,59,59
SAN LUCAS,consultas prenatales,repetidas,2008-08-01,308,308
SAN MATIAS,consultas prenatales,repetidas,2008-08-01,76,76
SAN MIGUEL DE VELASCO,consultas prenatales,repetidas,2008-08-01,63,63
SAN PABLO DE LIPEZ,consultas prenatales,repetidas,2008-08-01,18,18
SAN PEDRO,consultas prenatales,repetidas,2008-08-01,90,90
SAN PEDRO DE BUENA VISTA,consultas prenatales,repetidas,2008-08-01,122,122
SAN PEDRO DE CURAHUARA,consultas prenatales,repetidas,2008-08-01,15,15
SAN PEDRO DE QUEMES,consultas prenatales,repetidas,2008-08-01,3,3
SAN PEDRO DE TIQUINA,consultas prenatales,repetidas,2008-08-01,12,12
SAN PEDRO(PND),consultas prenatales,repetidas,2008-08-01,6,6
SAN RAFAEL,consultas prenatales,repetidas,2008-08-01,44,44
SAN RAMON,consultas prenatales,repetidas,2008-08-01,91,91
SAN RAMON,consultas prenatales,repetidas,2008-08-01,21,21
SANTA ANA,consultas prenatales,repetidas,2008-08-01,144,144
SANTA CRUZ DE LA SIERRA,consultas prenatales,repetidas,2008-08-01,6295,6295
SANTA ROSA,consultas prenatales,repetidas,2008-08-01,67,67
SANTA ROSA DEL SARA,consultas prenatales,repetidas,2008-08-01,137,137
SANTIAGO DE CALLAPA,consultas prenatales,repetidas,2008-08-01,21,21
SANTIAGO DE HUARI,consultas prenatales,repetidas,2008-08-01,29,29
SANTIAGO DE MACHACA,consultas prenatales,repetidas,2008-08-01,6,6
SANTIVAÑES,consultas prenatales,repetidas,2008-08-01,17,17
SANTUARIO DE QUILLACAS,consultas prenatales,repetidas,2008-08-01,11,11
SAPAHAQUI,consultas prenatales,repetidas,2008-08-01,14,14
SENA,consultas prenatales,repetidas,2008-08-01,10,10
SICA SICA (VILLA AROMA),consultas prenatales,repetidas,2008-08-01,80,80
SICAYA,consultas prenatales,repetidas,2008-08-01,6,6
SIPE SIPE,consultas prenatales,repetidas,2008-08-01,301,301
SOPACHUY,consultas prenatales,repetidas,2008-08-01,65,65
SORACACHI,consultas prenatales,repetidas,2008-08-01,26,26
SORATA,consultas prenatales,repetidas,2008-08-01,68,68
SUCRE,consultas prenatales,repetidas,2008-08-01,2562,2562
TACACHI,consultas prenatales,repetidas,2008-08-01,2,2
TACACOMA,consultas prenatales,repetidas,2008-08-01,32,32
TACOBAMBA,consultas prenatales,repetidas,2008-08-01,11,11
TACOPAYA,consultas prenatales,repetidas,2008-08-01,43,43
TAHUA,consultas prenatales,repetidas,2008-08-01,3,3
TAPACARI,consultas prenatales,repetidas,2008-08-01,125,125
TARABUCO,consultas prenatales,repetidas,2008-08-01,163,163
TARACO,consultas prenatales,repetidas,2008-08-01,17,17
TARATA,consultas prenatales,repetidas,2008-08-01,31,31
TARIJA,consultas prenatales,repetidas,2008-08-01,962,962
TARVITA,consultas prenatales,repetidas,2008-08-01,104,104
TEOPONTE,consultas prenatales,repetidas,2008-08-01,45,45
TIAWANACU,consultas prenatales,repetidas,2008-08-01,41,41
TINGUIPAYA,consultas prenatales,repetidas,2008-08-01,66,66
TIPUANI,consultas prenatales,repetidas,2008-08-01,78,78
TIQUIPAYA,consultas prenatales,repetidas,2008-08-01,343,343
TIRAQUE (CBBA),consultas prenatales,repetidas,2008-08-01,271,271
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,repetidas,2008-08-01,3,3
TOCO,consultas prenatales,repetidas,2008-08-01,15,15
TODOS SANTOS,consultas prenatales,repetidas,2008-08-01,2,2
TOLATA,consultas prenatales,repetidas,2008-08-01,23,23
TOLEDO,consultas prenatales,repetidas,2008-08-01,22,22
TOMAVE,consultas prenatales,repetidas,2008-08-01,29,29
TOMINA,consultas prenatales,repetidas,2008-08-01,74,74
TORO TORO,consultas prenatales,repetidas,2008-08-01,44,44
TOTORA(CBBA),consultas prenatales,repetidas,2008-08-01,84,84
TOTORA(ORR),consultas prenatales,repetidas,2008-08-01,17,17
TRIGAL,consultas prenatales,repetidas,2008-08-01,3,3
TRINIDAD,consultas prenatales,repetidas,2008-08-01,759,759
TUPIZA,consultas prenatales,repetidas,2008-08-01,303,303
TURCO,consultas prenatales,repetidas,2008-08-01,16,16
UMALA,consultas prenatales,repetidas,2008-08-01,7,7
UNCIA,consultas prenatales,repetidas,2008-08-01,177,177
URIONDO (A. CONCEPCION),consultas prenatales,repetidas,2008-08-01,90,90
URUBICHA,consultas prenatales,repetidas,2008-08-01,46,46
UYUNI,consultas prenatales,repetidas,2008-08-01,187,187
VACAS,consultas prenatales,repetidas,2008-08-01,41,41
VALLEGRANDE,consultas prenatales,repetidas,2008-08-01,103,103
VIACHA,consultas prenatales,repetidas,2008-08-01,192,192
VILA VILA,consultas prenatales,repetidas,2008-08-01,18,18
VILLA MONTES,consultas prenatales,repetidas,2008-08-01,228,228
VILLA NUEVA (LOMA ALTA),consultas prenatales,repetidas,2008-08-01,6,6
VILLA RIVERO,consultas prenatales,repetidas,2008-08-01,24,24
VILLA SERRANO,consultas prenatales,repetidas,2008-08-01,85,85
VILLA TUNARI,consultas prenatales,repetidas,2008-08-01,455,455
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,repetidas,2008-08-01,58,58
