municipality,group,variable,month,Mujeres con 4ta consulta prenatal,TOTAL
AUCAPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,1,1
AYATA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,3,3
AYO AYO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,27,27
AZURDUY,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,23,23
BATALLAS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,12,12
BAURES,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,5,5
BELEN DE ANDAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,1,1
BELEN DE URMIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,1,1
BELLA FLOR,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,3,3
BERMEJO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,45,45
BETANZOS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,35,35
BOLIVAR,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,8,8
BOYUIBE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,5,5
BUENA VISTA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,13,13
CABEZAS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,29,29
CAIROMA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,10,10
"CAIZA ""D""",consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,15,15
CAJUATA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,3,3
CALACOTO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,3,3
CALAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,9,9
CAMARGO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,25,25
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,4,4
CAMIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,71,71
CAPINOTA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,11,11
CAQUIAVIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,4,4
CARACOLLO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,17,17
CARANAVI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,133,133
CARAPARI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,11,11
CARIPUYO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,6,6
CARMEN RIVERO TORREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,1,1
CATACORA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,1,1
CHALLAPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,37,37
CHAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,9,9
CHARAGUA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,51,51
CHARAÑA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,2,2
CHAYANTA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,20,20
CHIMORE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,21,21
CHIPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,2,2
CHOQUE COTA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,1,1
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,35,35
CHUMA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,7,7
CLIZA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,29,29
COBIJA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,84,84
COCHABAMBA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,1129,1129
COIPASA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,1,1
COLCAPIRHUA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,30,30
"COLCHA ""K""",consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,11,11
COLLANA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,2,2
COLOMI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,24,24
COLPA BELGICA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,4,4
COLQUECHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,32,32
COLQUENCHA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,7,7
COLQUIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,37,37
COMANCHE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,3,3
COMARAPA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,30,30
COMBAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,5,5
CONCEPCION,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,21,21
COPACABANA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,13,13
CORIPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,18,18
CORO CORO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,4,4
COROICO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,15,15
CORQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,11,11
COTAGAITA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,34,34
COTOCA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,59,59
CUATRO CAÑADAS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,15,15
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,3,3
CUEVO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,1,1
CULPINA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,31,31
CURAHUARA DE CARANGAS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,2,2
CURVA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,1,1
DESAGUADERO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,6,6
EL ALTO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,1095,1095
EL CHORO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,5,5
EL PUENTE(STC),consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,10,10
EL PUENTE(TJA),consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,10,10
EL TORNO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,59,59
EL VILLAR,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,3,3
ENTRE RIOS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,23,23
ENTRE RIOS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,36,36
ESCARA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,2,2
ESMERALDA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,1,1
EUCALIPTUS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,7,7
EUREKA (SANTOS MERCADO),consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,1,1
EXALTACION,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,4,4
FERNANDEZ ALONSO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,20,20
FILADELFIA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,10,10
GENERAL SAAVEDRA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,30,30
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,8,8
GUANAY,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,21,21
GUAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,7,7
GUAYARAMERIN,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,63,63
GUTIERREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,9,9
HUACARETA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,14,14
HUACAYA (VILLA DE HUACAYA),consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,8,8
HUACHACALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,1,1
HUANUNI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,62,62
HUARACAJE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,3,3
HUAYLLAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,1,1
ICHOCA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,4,4
ICLA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,12,12
INCAHUASI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,69,69
INQUISIVI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,10,10
IRUPANA (VILLA DE LANZA),consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,20,20
IXIAMAS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,20,20
JESUS DE MACHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,10,10
LA ASUNTA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,98,98
LA GUARDIA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,74,74
LA PAZ,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,967,967
LA RIVERA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,1,1
LAGUNILLAS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,11,11
LAJA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,9,9
LAS CARRERAS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,4,4
LICOMA PAMPA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,3,3
LLALLAGUA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,34,34
LLICA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,7,7
LORETO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,7,7
LURIBAY,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,2,2
MACHACAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,3,3
MACHARETI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,10,10
MAGDALENA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,16,16
MAIRANA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,17,17
MAPIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,16,16
MECAPACA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,5,5
MINEROS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,31,31
MIZQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,22,22
MOCOMOCO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,10,10
MOJINETE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,1,1
MOJOCOYA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,14,14
MONTEAGUDO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,48,48
MONTERO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,146,146
MOROCHATA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,21,21
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,4,4
NAZACARA DE PACAJES,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,2,2
OCURI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,32,32
OKINAWA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,29,29
OMEREQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,11,11
ORURO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,610,610
PADCAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,20,20
PADILLA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,16,16
PAILON,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,19,19
PALCA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,9,9
PALOS BLANCOS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,32,32
PAMPA AULLAGAS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,4,4
PAMPA GRANDE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,10,10
PAPEL PAMPA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,1,1
PASORAPA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,2,2
PATACAMAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,37,37
PAZÑA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,8,8
PELECHUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,9,9
POCOATA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,21,21
POCONA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,16,16
POJO (CBBA),consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,13,13
POOPO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,4,4
PORCO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,9,9
POROMA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,28,28
PORONGO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,21,21
PORTACHUELO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,68,68
PORVENIR,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,2,2
POTOSI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,368,368
PRESTO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,12,12
PUCARANI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,28,28
PUERTO ACOSTA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,10,10
PUERTO CARABUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,8,8
PUERTO GONZALO MORENO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,9,9
PUERTO PEREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,2,2
PUERTO QUIJARRO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,31,31
PUERTO RICO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,11,11
PUERTO SILES,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,1,1
PUERTO SUAREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,28,28
PUERTO VILLARROEL,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,64,64
PUNA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,42,42
PUNATA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,34,34
QUIABAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,7,7
QUILLACOLLO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,132,132
QUIME,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,11,11
QUIRUSILLAS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,2,2
RAVELO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,27,27
REYES,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,21,21
RIBERALTA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,191,191
ROBORE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,15,15
RURRENABAQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,27,27
SABAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,1,1
SACABA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,135,135
SACABAMBA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,4,4
SACACA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,41,41
SAIPINA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,7,7
SALINAS DE GARCI MENDOZA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,14,14
SAMAIPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,5,5
SAN AGUSTIN,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,2,2
SAN ANDRES,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,9,9
SAN ANDRES DE MACHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,5,5
SAN ANTONIO DE ESMORUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,6,6
SAN ANTONIO DE LOMERIO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,10,10
SAN BENITO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,24,24
SAN BORJA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,55,55
SAN BUENA VENTURA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,18,18
SAN CARLOS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,51,51
SAN IGNACIO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,66,66
SAN IGNACIO DE VELASCO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,76,76
SAN JAVIER(BNI),consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,1,1
SAN JAVIER(STC),consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,12,12
SAN JOAQUIN,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,5,5
SAN JOSE DE CHIQUITOS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,25,25
SAN JUAN DE YAPACANI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,16,16
SAN JULIAN,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,58,58
SAN LORENZO(PND),consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,7,7
SAN LORENZO(TJA),consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,18,18
SAN LUCAS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,93,93
SAN MATIAS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,19,19
SAN MIGUEL DE VELASCO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,21,21
SAN PABLO DE LIPEZ,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,4,4
SAN PEDRO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,14,14
SAN PEDRO DE BUENA VISTA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,27,27
SAN PEDRO DE CURAHUARA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,4,4
SAN PEDRO DE TIQUINA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,3,3
SAN PEDRO(PND),consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,1,1
SAN RAFAEL,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,5,5
SAN RAMON,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,25,25
SAN RAMON,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,15,15
SANTA ANA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,28,28
SANTA CRUZ DE LA SIERRA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,1234,1234
SANTA ROSA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,14,14
SANTA ROSA DEL SARA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,24,24
SANTIAGO DE CALLAPA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,6,6
SANTIAGO DE HUARI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,10,10
SANTIAGO DE MACHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,4,4
SANTIVAÑES,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,7,7
SANTUARIO DE QUILLACAS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,4,4
SAPAHAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,3,3
SENA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,4,4
SICA SICA (VILLA AROMA),consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,21,21
SICAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,3,3
SIPE SIPE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-08-01,61,61
