municipality,group,variable,month,Nuevas a partir del 5to mes de embarazo,TOTAL
COLQUENCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,11,11
COLQUIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,8,8
COMANCHE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,4,4
COMARAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,7,7
COMBAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,2,2
CONCEPCION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,12,12
COPACABANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,15,15
CORIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,9,9
CORO CORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,7,7
COROICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,16,16
CORQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,12,12
COTAGAITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,13,13
COTOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,36,36
CUATRO CAÑADAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,12,12
CUEVO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,5,5
CULPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,16,16
CURAHUARA DE CARANGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,6,6
CURVA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,2,2
DESAGUADERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,5,5
EL ALTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,955,955
EL CHORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,6,6
EL PUENTE(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,4,4
EL PUENTE(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,6,6
EL TORNO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,33,33
ENTRE RIOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,13,13
ENTRE RIOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,35,35
ESCARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,1,1
ESMERALDA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,1,1
EUCALIPTUS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,6,6
EUREKA (SANTOS MERCADO),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,1,1
EXALTACION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,1,1
FERNANDEZ ALONSO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,6,6
FILADELFIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,2,2
GENERAL SAAVEDRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,15,15
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,10,10
GUANAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,8,8
GUAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,7,7
GUAYARAMERIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,26,26
GUTIERREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,12,12
HUACARETA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,9,9
HUACAYA (VILLA DE HUACAYA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,2,2
HUANUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,24,24
HUARACAJE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,3,3
HUAYLLAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,4,4
ICHOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,12,12
ICLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,2,2
INCAHUASI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,8,8
INGAVI (HUMAITA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,2,2
INQUISIVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,11,11
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,7,7
IXIAMAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,5,5
JESUS DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,6,6
LA ASUNTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,39,39
LA GUARDIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,54,54
LA PAZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,870,870
LAGUNILLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,4,4
LAJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,10,10
LICOMA PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,2,2
LLALLAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,41,41
LLICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,5,5
LORETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,11,11
LURIBAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,10,10
MACHACAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,3,3
MACHARETI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,4,4
MAGDALENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,8,8
MAIRANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,6,6
MALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,3,3
MAPIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,10,10
MECAPACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,7,7
MINEROS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,7,7
MIZQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,29,29
MOCOMOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,15,15
MOJOCOYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,5,5
MONTEAGUDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,10,10
MONTERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,119,119
MOROCHATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,43,43
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,2,2
OCURI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,23,23
OKINAWA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,11,11
OMEREQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,5,5
ORURO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,440,440
PADCAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,6,6
PADILLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,7,7
PAILON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,15,15
PALCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,19,19
PALOS BLANCOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,19,19
PAMPA GRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,10,10
PAPEL PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,2,2
PASORAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,1,1
PATACAMAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,34,34
PAZÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,3,3
PELECHUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,11,11
POCOATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,34,34
POCONA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,13,13
POJO (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,19,19
POOPO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,8,8
PORCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,11,11
POROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,8,8
PORONGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,12,12
PORTACHUELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,11,11
PORVENIR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,3,3
POSTRER VALLE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,1,1
POTOSI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,1109,1109
PRESTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,6,6
PUCARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,18,18
PUERTO ACOSTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,24,24
PUERTO CARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,10,10
PUERTO GONZALO MORENO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,3,3
PUERTO PEREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,4,4
PUERTO QUIJARRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,21,21
PUERTO RICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,7,7
PUERTO SILES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,1,1
PUERTO SUAREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,16,16
PUERTO VILLARROEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,103,103
PUNA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,41,41
PUNATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,37,37
QUIABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,3,3
QUILLACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,109,109
QUIME,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,2,2
QUIRUSILLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,1,1
RAVELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,16,16
REYES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,22,22
RIBERALTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,162,162
ROBORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,2,2
RURRENABAQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,15,15
SABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,4,4
SACABA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,174,174
SACABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,5,5
SACACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,31,31
SAIPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,7,7
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,17,17
SAMAIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,3,3
SAN AGUSTIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,2,2
SAN ANDRES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,4,4
SAN ANDRES DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,2,2
SAN ANTONIO DE ESMORUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,1,1
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,6,6
SAN BENITO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,14,14
SAN BORJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,37,37
SAN BUENA VENTURA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,18,18
SAN CARLOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,8,8
SAN IGNACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,40,40
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,56,56
SAN JAVIER(BNI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,3,3
SAN JAVIER(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,8,8
SAN JOAQUIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,1,1
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,12,12
SAN JUAN DE YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,18,18
SAN JULIAN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,28,28
SAN LORENZO(PND),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,7,7
SAN LORENZO(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,11,11
SAN LUCAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,16,16
SAN MATIAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,20,20
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,3,3
SAN PABLO DE LIPEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,3,3
SAN PEDRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,7,7
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,44,44
SAN PEDRO DE CURAHUARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,7,7
SAN PEDRO DE TIQUINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,5,5
SAN PEDRO(PND),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,1,1
SAN RAFAEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,1,1
SAN RAMON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,26,26
SAN RAMON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,7,7
SANTA ANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,25,25
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,2539,2539
SANTA ROSA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,8,8
SANTA ROSA DEL SARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,13,13
SANTIAGO DE CALLAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,4,4
SANTIAGO DE HUARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,2,2
SANTIAGO DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,5,5
SANTIVAÑES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,1,1
SANTUARIO DE QUILLACAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,2,2
SAPAHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,9,9
SENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,4,4
SICA SICA (VILLA AROMA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,27,27
SICAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,3,3
SIPE SIPE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,43,43
SOPACHUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,4,4
SORACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,15,15
SORATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,29,29
SUCRE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,286,286
TACACOMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,7,7
TACOBAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,10,10
TACOPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,15,15
TAPACARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,27,27
TARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,13,13
TARACO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,2,2
TARATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,11,11
TARIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,205,205
TARVITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,3,3
TEOPONTE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,1,1
TIAWANACU,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,11,11
TINGUIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,29,29
TIPUANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,12,12
TIQUIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,63,63
TIRAQUE (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,58,58
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,3,3
TOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,4,4
TOLATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,4,4
TOLEDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,2,2
TOMAVE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,4,4
TOMINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,4,4
TORO TORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,17,17
TOTORA(CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,26,26
TOTORA(ORR),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,4,4
TRINIDAD,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,155,155
TUPIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,22,22
TURCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,1,1
UMALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,9,9
UNCIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,42,42
URIONDO (A. CONCEPCION),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,3,3
URUBICHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,4,4
UYUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,29,29
VACAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-08-01,4,4
