,group,variable,month,PERSONAS DE 5 A 9 AÑOS NUEVA,PERSONAS DE 5 A 9 AÑOS NUEVA,PERSONAS DE 5 A 9 AÑOS REPETIDAS,PERSONAS DE 5 A 9 AÑOS REPETIDAS,TOTALES,TOTALES,TOTALES
COTOCA,consulta externa,personas de 5 a 9 anos,2008-07-01,99,62,10,6,109,68,177
CUATRO CAÑADAS,consulta externa,personas de 5 a 9 anos,2008-07-01,41,36,1,1,42,37,79
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 5 a 9 anos,2008-07-01,23,9,1,0,24,9,33
CUEVO,consulta externa,personas de 5 a 9 anos,2008-07-01,29,39,4,3,33,42,75
CULPINA,consulta externa,personas de 5 a 9 anos,2008-07-01,86,88,0,0,86,88,174
CURAHUARA DE CARANGAS,consulta externa,personas de 5 a 9 anos,2008-07-01,13,16,0,0,13,16,29
CURVA,consulta externa,personas de 5 a 9 anos,2008-07-01,2,3,0,0,2,3,5
DESAGUADERO,consulta externa,personas de 5 a 9 anos,2008-07-01,4,5,4,0,8,5,13
EL ALTO,consulta externa,personas de 5 a 9 anos,2008-07-01,2724,2886,796,715,3520,3601,7121
EL CHORO,consulta externa,personas de 5 a 9 anos,2008-07-01,16,10,0,0,16,10,26
EL PUENTE(STC),consulta externa,personas de 5 a 9 anos,2008-07-01,51,59,5,1,56,60,116
EL PUENTE(TJA),consulta externa,personas de 5 a 9 anos,2008-07-01,104,117,0,0,104,117,221
EL TORNO,consulta externa,personas de 5 a 9 anos,2008-07-01,304,320,24,31,328,351,679
EL VILLAR,consulta externa,personas de 5 a 9 anos,2008-07-01,24,22,1,0,25,22,47
ENTRE RIOS,consulta externa,personas de 5 a 9 anos,2008-07-01,55,36,2,2,57,38,95
ENTRE RIOS,consulta externa,personas de 5 a 9 anos,2008-07-01,142,183,1,3,143,186,329
ESCARA,consulta externa,personas de 5 a 9 anos,2008-07-01,2,2,0,0,2,2,4
ESMERALDA,consulta externa,personas de 5 a 9 anos,2008-07-01,4,9,0,0,4,9,13
EUCALIPTUS,consulta externa,personas de 5 a 9 anos,2008-07-01,6,7,1,0,7,7,14
EUREKA (SANTOS MERCADO),consulta externa,personas de 5 a 9 anos,2008-07-01,1,1,0,0,1,1,2
EXALTACION,consulta externa,personas de 5 a 9 anos,2008-07-01,6,16,3,4,9,20,29
FERNANDEZ ALONSO,consulta externa,personas de 5 a 9 anos,2008-07-01,34,39,1,1,35,40,75
FILADELFIA,consulta externa,personas de 5 a 9 anos,2008-07-01,16,16,0,0,16,16,32
GENERAL SAAVEDRA,consulta externa,personas de 5 a 9 anos,2008-07-01,59,48,0,3,59,51,110
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 5 a 9 anos,2008-07-01,30,20,3,1,33,21,54
GUANAY,consulta externa,personas de 5 a 9 anos,2008-07-01,16,20,1,0,17,20,37
GUAQUI,consulta externa,personas de 5 a 9 anos,2008-07-01,13,12,0,4,13,16,29
GUAYARAMERIN,consulta externa,personas de 5 a 9 anos,2008-07-01,325,348,50,37,375,385,760
GUTIERREZ,consulta externa,personas de 5 a 9 anos,2008-07-01,73,87,0,1,73,88,161
HUACARETA,consulta externa,personas de 5 a 9 anos,2008-07-01,43,37,11,6,54,43,97
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 5 a 9 anos,2008-07-01,23,20,0,1,23,21,44
HUACHACALLA,consulta externa,personas de 5 a 9 anos,2008-07-01,13,11,3,2,16,13,29
HUANUNI,consulta externa,personas de 5 a 9 anos,2008-07-01,149,142,203,201,352,343,695
HUARACAJE,consulta externa,personas de 5 a 9 anos,2008-07-01,25,19,5,5,30,24,54
HUAYLLAMARCA,consulta externa,personas de 5 a 9 anos,2008-07-01,10,4,0,0,10,4,14
ICHOCA,consulta externa,personas de 5 a 9 anos,2008-07-01,8,2,0,0,8,2,10
ICLA,consulta externa,personas de 5 a 9 anos,2008-07-01,21,11,0,0,21,11,32
INCAHUASI,consulta externa,personas de 5 a 9 anos,2008-07-01,102,87,0,0,102,87,189
INGAVI (HUMAITA),consulta externa,personas de 5 a 9 anos,2008-07-01,0,4,0,20,0,24,24
INQUISIVI,consulta externa,personas de 5 a 9 anos,2008-07-01,22,12,0,0,22,12,34
IRUPANA (VILLA DE LANZA),consulta externa,personas de 5 a 9 anos,2008-07-01,43,34,2,4,45,38,83
IXIAMAS,consulta externa,personas de 5 a 9 anos,2008-07-01,27,21,1,0,28,21,49
JESUS DE MACHACA,consulta externa,personas de 5 a 9 anos,2008-07-01,23,21,2,1,25,22,47
LA ASUNTA,consulta externa,personas de 5 a 9 anos,2008-07-01,41,67,1,0,42,67,109
LA GUARDIA,consulta externa,personas de 5 a 9 anos,2008-07-01,185,178,21,17,206,195,401
LA PAZ,consulta externa,personas de 5 a 9 anos,2008-07-01,3874,3573,1779,1867,5653,5440,11093
LAGUNILLAS,consulta externa,personas de 5 a 9 anos,2008-07-01,27,42,0,0,27,42,69
LAJA,consulta externa,personas de 5 a 9 anos,2008-07-01,11,20,0,3,11,23,34
LAS CARRERAS,consulta externa,personas de 5 a 9 anos,2008-07-01,19,12,1,1,20,13,33
LICOMA PAMPA,consulta externa,personas de 5 a 9 anos,2008-07-01,10,14,0,0,10,14,24
LLALLAGUA,consulta externa,personas de 5 a 9 anos,2008-07-01,89,71,8,1,97,72,169
LLICA,consulta externa,personas de 5 a 9 anos,2008-07-01,25,15,0,0,25,15,40
LORETO,consulta externa,personas de 5 a 9 anos,2008-07-01,42,40,5,6,47,46,93
LURIBAY,consulta externa,personas de 5 a 9 anos,2008-07-01,29,28,1,1,30,29,59
MACHACAMARCA,consulta externa,personas de 5 a 9 anos,2008-07-01,21,13,2,0,23,13,36
MACHARETI,consulta externa,personas de 5 a 9 anos,2008-07-01,37,47,0,0,37,47,84
MAGDALENA,consulta externa,personas de 5 a 9 anos,2008-07-01,33,30,6,9,39,39,78
MAIRANA,consulta externa,personas de 5 a 9 anos,2008-07-01,16,7,0,0,16,7,23
MALLA,consulta externa,personas de 5 a 9 anos,2008-07-01,9,9,1,1,10,10,20
MAPIRI,consulta externa,personas de 5 a 9 anos,2008-07-01,29,34,2,0,31,34,65
MECAPACA,consulta externa,personas de 5 a 9 anos,2008-07-01,35,30,5,1,40,31,71
MINEROS,consulta externa,personas de 5 a 9 anos,2008-07-01,13,24,2,0,15,24,39
MIZQUE,consulta externa,personas de 5 a 9 anos,2008-07-01,27,25,2,2,29,27,56
MOCOMOCO,consulta externa,personas de 5 a 9 anos,2008-07-01,39,35,0,1,39,36,75
MOJINETE,consulta externa,personas de 5 a 9 anos,2008-07-01,3,6,0,1,3,7,10
MOJOCOYA,consulta externa,personas de 5 a 9 anos,2008-07-01,14,23,0,1,14,24,38
MONTEAGUDO,consulta externa,personas de 5 a 9 anos,2008-07-01,162,186,17,17,179,203,382
MONTERO,consulta externa,personas de 5 a 9 anos,2008-07-01,778,812,126,137,904,949,1853
MORO MORO,consulta externa,personas de 5 a 9 anos,2008-07-01,4,7,0,0,4,7,11
MOROCHATA,consulta externa,personas de 5 a 9 anos,2008-07-01,28,25,2,1,30,26,56
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 5 a 9 anos,2008-07-01,35,28,2,1,37,29,66
NAZACARA DE PACAJES,consulta externa,personas de 5 a 9 anos,2008-07-01,1,3,0,0,1,3,4
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 5 a 9 anos,2008-07-01,9,2,0,0,9,2,11
OCURI,consulta externa,personas de 5 a 9 anos,2008-07-01,61,46,3,2,64,48,112
OKINAWA,consulta externa,personas de 5 a 9 anos,2008-07-01,80,87,1,5,81,92,173
OMEREQUE,consulta externa,personas de 5 a 9 anos,2008-07-01,11,12,3,8,14,20,34
ORURO,consulta externa,personas de 5 a 9 anos,2008-07-01,1676,1606,496,447,2172,2053,4225
PADCAYA,consulta externa,personas de 5 a 9 anos,2008-07-01,200,204,5,6,205,210,415
PADILLA,consulta externa,personas de 5 a 9 anos,2008-07-01,50,35,0,1,50,36,86
PAILON,consulta externa,personas de 5 a 9 anos,2008-07-01,57,58,1,1,58,59,117
PALCA,consulta externa,personas de 5 a 9 anos,2008-07-01,24,37,0,0,24,37,61
PALOS BLANCOS,consulta externa,personas de 5 a 9 anos,2008-07-01,125,85,6,2,131,87,218
PAMPA AULLAGAS,consulta externa,personas de 5 a 9 anos,2008-07-01,11,9,0,0,11,9,20
PAMPA GRANDE,consulta externa,personas de 5 a 9 anos,2008-07-01,26,15,1,0,27,15,42
PAPEL PAMPA,consulta externa,personas de 5 a 9 anos,2008-07-01,7,12,0,0,7,12,19
PASORAPA,consulta externa,personas de 5 a 9 anos,2008-07-01,8,8,0,0,8,8,16
PATACAMAYA,consulta externa,personas de 5 a 9 anos,2008-07-01,24,18,0,0,24,18,42
PAZÑA,consulta externa,personas de 5 a 9 anos,2008-07-01,14,23,0,1,14,24,38
PELECHUCO,consulta externa,personas de 5 a 9 anos,2008-07-01,23,14,1,0,24,14,38
POCOATA,consulta externa,personas de 5 a 9 anos,2008-07-01,33,29,0,0,33,29,62
POCONA,consulta externa,personas de 5 a 9 anos,2008-07-01,33,41,0,0,33,41,74
POJO (CBBA),consulta externa,personas de 5 a 9 anos,2008-07-01,17,20,2,1,19,21,40
POOPO,consulta externa,personas de 5 a 9 anos,2008-07-01,14,17,1,1,15,18,33
PORCO,consulta externa,personas de 5 a 9 anos,2008-07-01,20,18,0,0,20,18,38
POROMA,consulta externa,personas de 5 a 9 anos,2008-07-01,105,118,1,0,106,118,224
PORONGO,consulta externa,personas de 5 a 9 anos,2008-07-01,35,41,2,1,37,42,79
PORTACHUELO,consulta externa,personas de 5 a 9 anos,2008-07-01,120,99,5,2,125,101,226
PORVENIR,consulta externa,personas de 5 a 9 anos,2008-07-01,33,22,3,3,36,25,61
POSTRER VALLE,consulta externa,personas de 5 a 9 anos,2008-07-01,23,8,1,0,24,8,32
POTOSI,consulta externa,personas de 5 a 9 anos,2008-07-01,1160,1264,459,531,1619,1795,3414
PRESTO,consulta externa,personas de 5 a 9 anos,2008-07-01,26,38,0,0,26,38,64
PUCARA,consulta externa,personas de 5 a 9 anos,2008-07-01,10,5,0,0,10,5,15
PUCARANI,consulta externa,personas de 5 a 9 anos,2008-07-01,28,25,0,0,28,25,53
PUERTO ACOSTA,consulta externa,personas de 5 a 9 anos,2008-07-01,42,32,0,0,42,32,74
PUERTO CARABUCO,consulta externa,personas de 5 a 9 anos,2008-07-01,48,32,1,1,49,33,82
PUERTO GONZALO MORENO,consulta externa,personas de 5 a 9 anos,2008-07-01,20,17,1,0,21,17,38
PUERTO PEREZ,consulta externa,personas de 5 a 9 anos,2008-07-01,4,4,0,0,4,4,8
PUERTO QUIJARRO,consulta externa,personas de 5 a 9 anos,2008-07-01,86,92,8,7,94,99,193
PUERTO RICO,consulta externa,personas de 5 a 9 anos,2008-07-01,45,47,1,1,46,48,94
PUERTO SILES,consulta externa,personas de 5 a 9 anos,2008-07-01,3,8,0,1,3,9,12
PUERTO SUAREZ,consulta externa,personas de 5 a 9 anos,2008-07-01,76,69,9,3,85,72,157
PUERTO VILLARROEL,consulta externa,personas de 5 a 9 anos,2008-07-01,139,140,17,6,156,146,302
PUNA,consulta externa,personas de 5 a 9 anos,2008-07-01,87,99,2,2,89,101,190
PUNATA,consulta externa,personas de 5 a 9 anos,2008-07-01,56,43,10,4,66,47,113
QUIABAYA,consulta externa,personas de 5 a 9 anos,2008-07-01,8,4,0,2,8,6,14
QUILLACOLLO,consulta externa,personas de 5 a 9 anos,2008-07-01,242,204,57,76,299,280,579
QUIME,consulta externa,personas de 5 a 9 anos,2008-07-01,25,37,3,3,28,40,68
QUIRUSILLAS,consulta externa,personas de 5 a 9 anos,2008-07-01,4,3,0,0,4,3,7
RAVELO,consulta externa,personas de 5 a 9 anos,2008-07-01,50,31,0,0,50,31,81
REYES,consulta externa,personas de 5 a 9 anos,2008-07-01,65,61,6,11,71,72,143
RIBERALTA,consulta externa,personas de 5 a 9 anos,2008-07-01,304,260,125,17,429,277,706
ROBORE,consulta externa,personas de 5 a 9 anos,2008-07-01,90,58,1,2,91,60,151
RURRENABAQUE,consulta externa,personas de 5 a 9 anos,2008-07-01,69,83,0,0,69,83,152
SABAYA,consulta externa,personas de 5 a 9 anos,2008-07-01,10,7,0,0,10,7,17
SACABA,consulta externa,personas de 5 a 9 anos,2008-07-01,198,211,57,45,255,256,511
SACABAMBA,consulta externa,personas de 5 a 9 anos,2008-07-01,13,11,2,1,15,12,27
SACACA,consulta externa,personas de 5 a 9 anos,2008-07-01,41,62,0,1,41,63,104
SAIPINA,consulta externa,personas de 5 a 9 anos,2008-07-01,10,10,0,3,10,13,23
SALINAS DE GARCI MENDOZA,consulta externa,personas de 5 a 9 anos,2008-07-01,13,24,0,0,13,24,37
SAMAIPATA,consulta externa,personas de 5 a 9 anos,2008-07-01,17,13,0,0,17,13,30
SAN AGUSTIN,consulta externa,personas de 5 a 9 anos,2008-07-01,4,4,0,0,4,4,8
SAN ANDRES,consulta externa,personas de 5 a 9 anos,2008-07-01,47,41,2,3,49,44,93
SAN ANDRES DE MACHACA,consulta externa,personas de 5 a 9 anos,2008-07-01,12,20,0,1,12,21,33
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 5 a 9 anos,2008-07-01,10,11,0,4,10,15,25
SAN ANTONIO DE LOMERIO,consulta externa,personas de 5 a 9 anos,2008-07-01,17,9,0,0,17,9,26
SAN BENITO,consulta externa,personas de 5 a 9 anos,2008-07-01,25,31,1,4,26,35,61
SAN BORJA,consulta externa,personas de 5 a 9 anos,2008-07-01,154,142,11,8,165,150,315
SAN BUENA VENTURA,consulta externa,personas de 5 a 9 anos,2008-07-01,73,80,15,17,88,97,185
SAN CARLOS,consulta externa,personas de 5 a 9 anos,2008-07-01,159,169,2,0,161,169,330
SAN IGNACIO,consulta externa,personas de 5 a 9 anos,2008-07-01,168,154,14,10,182,164,346
SAN IGNACIO DE VELASCO,consulta externa,personas de 5 a 9 anos,2008-07-01,140,124,29,23,169,147,316
SAN JAVIER(BNI),consulta externa,personas de 5 a 9 anos,2008-07-01,23,23,0,2,23,25,48
SAN JAVIER(STC),consulta externa,personas de 5 a 9 anos,2008-07-01,48,43,1,1,49,44,93
SAN JOAQUIN,consulta externa,personas de 5 a 9 anos,2008-07-01,25,27,0,0,25,27,52
SAN JOSE DE CHIQUITOS,consulta externa,personas de 5 a 9 anos,2008-07-01,88,70,5,3,93,73,166
SAN JUAN DE YAPACANI,consulta externa,personas de 5 a 9 anos,2008-07-01,24,40,13,22,37,62,99
SAN JULIAN,consulta externa,personas de 5 a 9 anos,2008-07-01,208,239,11,7,219,246,465
SAN LORENZO(PND),consulta externa,personas de 5 a 9 anos,2008-07-01,12,25,0,0,12,25,37
SAN LORENZO(TJA),consulta externa,personas de 5 a 9 anos,2008-07-01,175,205,2,0,177,205,382
SAN LUCAS,consulta externa,personas de 5 a 9 anos,2008-07-01,110,115,5,3,115,118,233
SAN MATIAS,consulta externa,personas de 5 a 9 anos,2008-07-01,50,67,0,3,50,70,120
SAN MIGUEL DE VELASCO,consulta externa,personas de 5 a 9 anos,2008-07-01,32,39,0,4,32,43,75
SAN PABLO DE LIPEZ,consulta externa,personas de 5 a 9 anos,2008-07-01,19,27,3,0,22,27,49
SAN PEDRO,consulta externa,personas de 5 a 9 anos,2008-07-01,84,89,10,6,94,95,189
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 5 a 9 anos,2008-07-01,106,38,4,0,110,38,148
SAN PEDRO DE CURAHUARA,consulta externa,personas de 5 a 9 anos,2008-07-01,32,19,1,1,33,20,53
SAN PEDRO DE QUEMES,consulta externa,personas de 5 a 9 anos,2008-07-01,2,1,0,0,2,1,3
SAN PEDRO DE TIQUINA,consulta externa,personas de 5 a 9 anos,2008-07-01,5,8,1,1,6,9,15
SAN PEDRO(PND),consulta externa,personas de 5 a 9 anos,2008-07-01,6,1,0,0,6,1,7
SAN RAFAEL,consulta externa,personas de 5 a 9 anos,2008-07-01,19,9,1,0,20,9,29
SAN RAMON,consulta externa,personas de 5 a 9 anos,2008-07-01,37,32,5,4,42,36,78
SAN RAMON,consulta externa,personas de 5 a 9 anos,2008-07-01,97,96,55,58,152,154,306
SANTA ANA,consulta externa,personas de 5 a 9 anos,2008-07-01,32,48,17,25,49,73,122
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 5 a 9 anos,2008-07-01,6855,6420,2080,1720,8935,8140,17075
SANTA ROSA,consulta externa,personas de 5 a 9 anos,2008-07-01,63,91,3,0,66,91,157
SANTA ROSA DEL SARA,consulta externa,personas de 5 a 9 anos,2008-07-01,52,51,3,1,55,52,107
SANTIAGO DE CALLAPA,consulta externa,personas de 5 a 9 anos,2008-07-01,11,10,0,0,11,10,21
SANTIAGO DE HUARI,consulta externa,personas de 5 a 9 anos,2008-07-01,20,27,3,0,23,27,50
SANTIAGO DE MACHACA,consulta externa,personas de 5 a 9 anos,2008-07-01,1,3,0,0,1,3,4
SANTIVAÑES,consulta externa,personas de 5 a 9 anos,2008-07-01,15,13,1,0,16,13,29
SANTUARIO DE QUILLACAS,consulta externa,personas de 5 a 9 anos,2008-07-01,1,1,0,0,1,1,2
SAPAHAQUI,consulta externa,personas de 5 a 9 anos,2008-07-01,21,26,0,0,21,26,47
SENA,consulta externa,personas de 5 a 9 anos,2008-07-01,11,16,0,0,11,16,27
SICA SICA (VILLA AROMA),consulta externa,personas de 5 a 9 anos,2008-07-01,29,20,0,0,29,20,49
SICAYA,consulta externa,personas de 5 a 9 anos,2008-07-01,2,9,0,0,2,9,11
SIPE SIPE,consulta externa,personas de 5 a 9 anos,2008-07-01,36,31,2,4,38,35,73
SOPACHUY,consulta externa,personas de 5 a 9 anos,2008-07-01,39,36,0,0,39,36,75
SORACACHI,consulta externa,personas de 5 a 9 anos,2008-07-01,16,16,1,0,17,16,33
SORATA,consulta externa,personas de 5 a 9 anos,2008-07-01,48,37,3,1,51,38,89
SUCRE,consulta externa,personas de 5 a 9 anos,2008-07-01,1792,2238,453,446,2245,2684,4929
TACACHI,consulta externa,personas de 5 a 9 anos,2008-07-01,2,2,1,0,3,2,5
TACACOMA,consulta externa,personas de 5 a 9 anos,2008-07-01,9,3,0,1,9,4,13
TACOBAMBA,consulta externa,personas de 5 a 9 anos,2008-07-01,20,14,0,0,20,14,34
TACOPAYA,consulta externa,personas de 5 a 9 anos,2008-07-01,13,5,0,0,13,5,18
TAHUA,consulta externa,personas de 5 a 9 anos,2008-07-01,18,16,0,1,18,17,35
TAPACARI,consulta externa,personas de 5 a 9 anos,2008-07-01,30,27,4,3,34,30,64
TARABUCO,consulta externa,personas de 5 a 9 anos,2008-07-01,98,107,1,5,99,112,211
TARACO,consulta externa,personas de 5 a 9 anos,2008-07-01,5,3,0,0,5,3,8
TARATA,consulta externa,personas de 5 a 9 anos,2008-07-01,17,25,1,2,18,27,45
TARIJA,consulta externa,personas de 5 a 9 anos,2008-07-01,1341,1534,436,547,1777,2081,3858
TARVITA,consulta externa,personas de 5 a 9 anos,2008-07-01,60,59,2,0,62,59,121
TEOPONTE,consulta externa,personas de 5 a 9 anos,2008-07-01,19,26,1,0,20,26,46
TIAWANACU,consulta externa,personas de 5 a 9 anos,2008-07-01,22,22,1,1,23,23,46
TINGUIPAYA,consulta externa,personas de 5 a 9 anos,2008-07-01,51,36,0,0,51,36,87
TIPUANI,consulta externa,personas de 5 a 9 anos,2008-07-01,13,13,0,0,13,13,26
TIQUIPAYA,consulta externa,personas de 5 a 9 anos,2008-07-01,192,202,23,25,215,227,442
TIRAQUE (CBBA),consulta externa,personas de 5 a 9 anos,2008-07-01,94,86,7,8,101,94,195
TITO YUPANQUI (PARQUIPUJIO),consulta externa,personas de 5 a 9 anos,2008-07-01,2,4,0,0,2,4,6
TOCO,consulta externa,personas de 5 a 9 anos,2008-07-01,9,10,2,0,11,10,21
TODOS SANTOS,consulta externa,personas de 5 a 9 anos,2008-07-01,5,0,1,0,6,0,6
TOLATA,consulta externa,personas de 5 a 9 anos,2008-07-01,14,14,0,0,14,14,28
TOLEDO,consulta externa,personas de 5 a 9 anos,2008-07-01,17,12,1,2,18,14,32
TOMAVE,consulta externa,personas de 5 a 9 anos,2008-07-01,40,36,2,1,42,37,79
TOMINA,consulta externa,personas de 5 a 9 anos,2008-07-01,34,36,0,2,34,38,72
TORO TORO,consulta externa,personas de 5 a 9 anos,2008-07-01,19,33,0,0,19,33,52
TOTORA(CBBA),consulta externa,personas de 5 a 9 anos,2008-07-01,3,3,0,0,3,3,6
TOTORA(ORR),consulta externa,personas de 5 a 9 anos,2008-07-01,23,27,0,1,23,28,51
TRIGAL,consulta externa,personas de 5 a 9 anos,2008-07-01,8,8,1,0,9,8,17
TRINIDAD,consulta externa,personas de 5 a 9 anos,2008-07-01,532,457,64,136,596,593,1189
TUPIZA,consulta externa,personas de 5 a 9 anos,2008-07-01,298,410,15,26,313,436,749
TURCO,consulta externa,personas de 5 a 9 anos,2008-07-01,14,12,0,0,14,12,26
UMALA,consulta externa,personas de 5 a 9 anos,2008-07-01,1,13,0,0,1,13,14
UNCIA,consulta externa,personas de 5 a 9 anos,2008-07-01,173,159,0,23,173,182,355
URIONDO (A. CONCEPCION),consulta externa,personas de 5 a 9 anos,2008-07-01,166,170,7,2,173,172,345
URUBICHA,consulta externa,personas de 5 a 9 anos,2008-07-01,30,30,0,0,30,30,60
UYUNI,consulta externa,personas de 5 a 9 anos,2008-07-01,51,44,4,7,55,51,106
VACAS,consulta externa,personas de 5 a 9 anos,2008-07-01,10,11,1,2,11,13,24
VALLEGRANDE,consulta externa,personas de 5 a 9 anos,2008-07-01,47,40,35,34,82,74,156
VIACHA,consulta externa,personas de 5 a 9 anos,2008-07-01,121,143,24,16,145,159,304
VILA VILA,consulta externa,personas de 5 a 9 anos,2008-07-01,8,6,0,0,8,6,14
VILLA MONTES,consulta externa,personas de 5 a 9 anos,2008-07-01,244,271,13,13,257,284,541
VILLA NUEVA (LOMA ALTA),consulta externa,personas de 5 a 9 anos,2008-07-01,10,15,2,2,12,17,29
VILLA RIVERO,consulta externa,personas de 5 a 9 anos,2008-07-01,9,8,1,1,10,9,19
VILLA SERRANO,consulta externa,personas de 5 a 9 anos,2008-07-01,25,28,0,0,25,28,53
VILLA TUNARI,consulta externa,personas de 5 a 9 anos,2008-07-01,204,170,12,4,216,174,390
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,personas de 5 a 9 anos,2008-07-01,57,67,1,0,58,67,125
VILLAZON,consulta externa,personas de 5 a 9 anos,2008-07-01,296,320,57,40,353,360,713
VINTO,consulta externa,personas de 5 a 9 anos,2008-07-01,72,100,42,32,114,132,246
VITICHI,consulta externa,personas de 5 a 9 anos,2008-07-01,33,32,0,0,33,32,65
WALDO BALLIVIAN,consulta externa,personas de 5 a 9 anos,2008-07-01,3,6,0,1,3,7,10
WARNES,consulta externa,personas de 5 a 9 anos,2008-07-01,202,200,7,8,209,208,417
YACO,consulta externa,personas de 5 a 9 anos,2008-07-01,25,18,0,0,25,18,43
YACUIBA,consulta externa,personas de 5 a 9 anos,2008-07-01,685,754,84,54,769,808,1577
YAMPARAEZ,consulta externa,personas de 5 a 9 anos,2008-07-01,34,44,2,0,36,44,80
YANACACHI,consulta externa,personas de 5 a 9 anos,2008-07-01,16,9,0,0,16,9,25
YAPACANI,consulta externa,personas de 5 a 9 anos,2008-07-01,131,149,7,3,138,152,290
YOCALLA,consulta externa,personas de 5 a 9 anos,2008-07-01,22,17,2,2,24,19,43
YOTALA,consulta externa,personas de 5 a 9 anos,2008-07-01,32,33,2,1,34,34,68
YUNCHARA,consulta externa,personas de 5 a 9 anos,2008-07-01,47,67,2,1,49,68,117
ZUDAÑEZ,consulta externa,personas de 5 a 9 anos,2008-07-01,97,104,0,3,97,107,204
ACACIO,consulta externa,personas de 5 a 9 anos,2008-08-01,33,22,1,0,34,22,56
ACHACACHI,consulta externa,personas de 5 a 9 anos,2008-08-01,63,60,7,13,70,73,143
ACHOCALLA,consulta externa,personas de 5 a 9 anos,2008-08-01,12,11,5,0,17,11,28
AIQUILE,consulta externa,personas de 5 a 9 anos,2008-08-01,88,119,8,5,96,124,220
ALALAY,consulta externa,personas de 5 a 9 anos,2008-08-01,6,6,0,1,6,7,13
ALCALA,consulta externa,personas de 5 a 9 anos,2008-08-01,53,54,1,3,54,57,111
ANCORAIMES,consulta externa,personas de 5 a 9 anos,2008-08-01,21,13,1,1,22,14,36
ANDAMARCA,consulta externa,personas de 5 a 9 anos,2008-08-01,26,27,1,1,27,28,55
ANTEQUERA,consulta externa,personas de 5 a 9 anos,2008-08-01,30,23,3,0,33,23,56
ANZALDO,consulta externa,personas de 5 a 9 anos,2008-08-01,15,23,0,0,15,23,38
APOLO,consulta externa,personas de 5 a 9 anos,2008-08-01,31,30,0,0,31,30,61
ARAMPAMPA,consulta externa,personas de 5 a 9 anos,2008-08-01,8,8,0,0,8,8,16
ARANI,consulta externa,personas de 5 a 9 anos,2008-08-01,16,12,0,0,16,12,28
ARBIETO,consulta externa,personas de 5 a 9 anos,2008-08-01,15,23,2,1,17,24,41
ARQUE,consulta externa,personas de 5 a 9 anos,2008-08-01,18,15,0,0,18,15,33
ASCENCION DE GUARAYOS,consulta externa,personas de 5 a 9 anos,2008-08-01,65,54,14,13,79,67,146
ATOCHA,consulta externa,personas de 5 a 9 anos,2008-08-01,132,133,16,26,148,159,307
AUCAPATA,consulta externa,personas de 5 a 9 anos,2008-08-01,40,31,0,2,40,33,73
AYATA,consulta externa,personas de 5 a 9 anos,2008-08-01,18,34,0,0,18,34,52
AYO AYO,consulta externa,personas de 5 a 9 anos,2008-08-01,20,14,1,2,21,16,37
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 5 a 9 anos,2008-08-01,58,67,6,0,64,67,131
AZURDUY,consulta externa,personas de 5 a 9 anos,2008-08-01,18,28,0,0,18,28,46
BATALLAS,consulta externa,personas de 5 a 9 anos,2008-08-01,25,21,0,1,25,22,47
BAURES,consulta externa,personas de 5 a 9 anos,2008-08-01,20,36,2,3,22,39,61
BELEN DE ANDAMARCA,consulta externa,personas de 5 a 9 anos,2008-08-01,5,4,1,0,6,4,10
BELEN DE URMIRI,consulta externa,personas de 5 a 9 anos,2008-08-01,19,12,1,0,20,12,32
BELLA FLOR,consulta externa,personas de 5 a 9 anos,2008-08-01,8,19,0,0,8,19,27
