,group,variable,month,PERSONAS DE 10 A 20 AÑOS NUEVA,PERSONAS DE 10 A 20 AÑOS NUEVA,PERSONAS DE 10 A 20 AÑOS REPETIDAS,PERSONAS DE 10 A 20 AÑOS REPETIDAS,TOTALES,TOTALES,TOTALES
ESCARA,consulta externa,personas de 10 a 20 anos,2008-08-01,1,2,0,0,1,2,3
ESMERALDA,consulta externa,personas de 10 a 20 anos,2008-08-01,2,2,0,0,2,2,4
EUCALIPTUS,consulta externa,personas de 10 a 20 anos,2008-08-01,15,24,1,3,16,27,43
EUREKA (SANTOS MERCADO),consulta externa,personas de 10 a 20 anos,2008-08-01,10,5,2,0,12,5,17
EXALTACION,consulta externa,personas de 10 a 20 anos,2008-08-01,9,12,0,2,9,14,23
FERNANDEZ ALONSO,consulta externa,personas de 10 a 20 anos,2008-08-01,18,46,0,1,18,47,65
FILADELFIA,consulta externa,personas de 10 a 20 anos,2008-08-01,28,45,14,7,42,52,94
GENERAL SAAVEDRA,consulta externa,personas de 10 a 20 anos,2008-08-01,84,100,4,3,88,103,191
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 10 a 20 anos,2008-08-01,34,44,4,6,38,50,88
GUANAY,consulta externa,personas de 10 a 20 anos,2008-08-01,31,45,2,3,33,48,81
GUAQUI,consulta externa,personas de 10 a 20 anos,2008-08-01,14,17,0,0,14,17,31
GUAYARAMERIN,consulta externa,personas de 10 a 20 anos,2008-08-01,282,610,21,79,303,689,992
GUTIERREZ,consulta externa,personas de 10 a 20 anos,2008-08-01,56,135,0,1,56,136,192
HUACARETA,consulta externa,personas de 10 a 20 anos,2008-08-01,72,99,11,11,83,110,193
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 10 a 20 anos,2008-08-01,24,37,0,5,24,42,66
HUACHACALLA,consulta externa,personas de 10 a 20 anos,2008-08-01,29,37,6,3,35,40,75
HUANUNI,consulta externa,personas de 10 a 20 anos,2008-08-01,244,279,249,276,493,555,1048
HUARACAJE,consulta externa,personas de 10 a 20 anos,2008-08-01,19,49,3,0,22,49,71
HUAYLLAMARCA,consulta externa,personas de 10 a 20 anos,2008-08-01,11,15,0,0,11,15,26
ICHOCA,consulta externa,personas de 10 a 20 anos,2008-08-01,14,17,0,0,14,17,31
ICLA,consulta externa,personas de 10 a 20 anos,2008-08-01,35,71,0,1,35,72,107
INCAHUASI,consulta externa,personas de 10 a 20 anos,2008-08-01,112,162,0,1,112,163,275
INGAVI (HUMAITA),consulta externa,personas de 10 a 20 anos,2008-08-01,8,7,0,0,8,7,15
INQUISIVI,consulta externa,personas de 10 a 20 anos,2008-08-01,33,38,0,0,33,38,71
IRUPANA (VILLA DE LANZA),consulta externa,personas de 10 a 20 anos,2008-08-01,50,109,1,3,51,112,163
IXIAMAS,consulta externa,personas de 10 a 20 anos,2008-08-01,56,61,4,1,60,62,122
JESUS DE MACHACA,consulta externa,personas de 10 a 20 anos,2008-08-01,60,95,4,3,64,98,162
LA ASUNTA,consulta externa,personas de 10 a 20 anos,2008-08-01,108,199,9,7,117,206,323
LA GUARDIA,consulta externa,personas de 10 a 20 anos,2008-08-01,161,304,13,18,174,322,496
LA PAZ,consulta externa,personas de 10 a 20 anos,2008-08-01,4957,6211,2575,3322,7532,9533,17065
LA RIVERA,consulta externa,personas de 10 a 20 anos,2008-08-01,2,4,0,0,2,4,6
LAGUNILLAS,consulta externa,personas de 10 a 20 anos,2008-08-01,48,65,0,2,48,67,115
LAJA,consulta externa,personas de 10 a 20 anos,2008-08-01,43,38,4,9,47,47,94
LAS CARRERAS,consulta externa,personas de 10 a 20 anos,2008-08-01,27,66,1,3,28,69,97
LICOMA PAMPA,consulta externa,personas de 10 a 20 anos,2008-08-01,11,14,3,0,14,14,28
LLALLAGUA,consulta externa,personas de 10 a 20 anos,2008-08-01,61,111,1,5,62,116,178
LLICA,consulta externa,personas de 10 a 20 anos,2008-08-01,28,35,0,1,28,36,64
LORETO,consulta externa,personas de 10 a 20 anos,2008-08-01,57,75,1,0,58,75,133
LURIBAY,consulta externa,personas de 10 a 20 anos,2008-08-01,59,49,5,7,64,56,120
MACHACAMARCA,consulta externa,personas de 10 a 20 anos,2008-08-01,16,24,1,3,17,27,44
MACHARETI,consulta externa,personas de 10 a 20 anos,2008-08-01,55,96,1,7,56,103,159
MAGDALENA,consulta externa,personas de 10 a 20 anos,2008-08-01,44,123,11,24,55,147,202
MAIRANA,consulta externa,personas de 10 a 20 anos,2008-08-01,49,85,11,0,60,85,145
MALLA,consulta externa,personas de 10 a 20 anos,2008-08-01,34,37,2,1,36,38,74
MAPIRI,consulta externa,personas de 10 a 20 anos,2008-08-01,39,73,0,2,39,75,114
MECAPACA,consulta externa,personas de 10 a 20 anos,2008-08-01,46,64,3,5,49,69,118
MINEROS,consulta externa,personas de 10 a 20 anos,2008-08-01,13,32,0,2,13,34,47
MIZQUE,consulta externa,personas de 10 a 20 anos,2008-08-01,36,76,3,36,39,112,151
MOCOMOCO,consulta externa,personas de 10 a 20 anos,2008-08-01,95,117,2,6,97,123,220
MOJINETE,consulta externa,personas de 10 a 20 anos,2008-08-01,9,22,2,4,11,26,37
MOJOCOYA,consulta externa,personas de 10 a 20 anos,2008-08-01,54,85,3,7,57,92,149
MONTEAGUDO,consulta externa,personas de 10 a 20 anos,2008-08-01,237,352,41,69,278,421,699
MONTERO,consulta externa,personas de 10 a 20 anos,2008-08-01,603,1124,189,403,792,1527,2319
MORO MORO,consulta externa,personas de 10 a 20 anos,2008-08-01,6,13,0,0,6,13,19
MOROCHATA,consulta externa,personas de 10 a 20 anos,2008-08-01,54,80,3,7,57,87,144
NAZACARA DE PACAJES,consulta externa,personas de 10 a 20 anos,2008-08-01,4,4,0,2,4,6,10
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 10 a 20 anos,2008-08-01,39,17,5,0,44,17,61
OCURI,consulta externa,personas de 10 a 20 anos,2008-08-01,43,61,2,6,45,67,112
OKINAWA,consulta externa,personas de 10 a 20 anos,2008-08-01,68,151,2,2,70,153,223
OMEREQUE,consulta externa,personas de 10 a 20 anos,2008-08-01,25,32,9,10,34,42,76
ORURO,consulta externa,personas de 10 a 20 anos,2008-08-01,3242,3991,891,1549,4133,5540,9673
PADCAYA,consulta externa,personas de 10 a 20 anos,2008-08-01,413,544,5,9,418,553,971
PADILLA,consulta externa,personas de 10 a 20 anos,2008-08-01,93,96,2,4,95,100,195
PAILON,consulta externa,personas de 10 a 20 anos,2008-08-01,90,102,0,5,90,107,197
PALCA,consulta externa,personas de 10 a 20 anos,2008-08-01,49,59,2,0,51,59,110
PALOS BLANCOS,consulta externa,personas de 10 a 20 anos,2008-08-01,186,146,21,6,207,152,359
PAMPA AULLAGAS,consulta externa,personas de 10 a 20 anos,2008-08-01,16,26,2,0,18,26,44
PAMPA GRANDE,consulta externa,personas de 10 a 20 anos,2008-08-01,37,43,0,2,37,45,82
PAPEL PAMPA,consulta externa,personas de 10 a 20 anos,2008-08-01,15,29,0,0,15,29,44
PASORAPA,consulta externa,personas de 10 a 20 anos,2008-08-01,25,34,2,0,27,34,61
PATACAMAYA,consulta externa,personas de 10 a 20 anos,2008-08-01,44,69,1,0,45,69,114
PAZÑA,consulta externa,personas de 10 a 20 anos,2008-08-01,25,40,2,5,27,45,72
PELECHUCO,consulta externa,personas de 10 a 20 anos,2008-08-01,45,42,0,0,45,42,87
POCOATA,consulta externa,personas de 10 a 20 anos,2008-08-01,63,92,0,0,63,92,155
POCONA,consulta externa,personas de 10 a 20 anos,2008-08-01,61,83,1,3,62,86,148
POJO (CBBA),consulta externa,personas de 10 a 20 anos,2008-08-01,19,20,3,0,22,20,42
POOPO,consulta externa,personas de 10 a 20 anos,2008-08-01,22,22,1,1,23,23,46
PORCO,consulta externa,personas de 10 a 20 anos,2008-08-01,43,55,0,0,43,55,98
POROMA,consulta externa,personas de 10 a 20 anos,2008-08-01,78,158,6,12,84,170,254
PORONGO,consulta externa,personas de 10 a 20 anos,2008-08-01,53,61,2,2,55,63,118
PORTACHUELO,consulta externa,personas de 10 a 20 anos,2008-08-01,110,157,10,7,120,164,284
PORVENIR,consulta externa,personas de 10 a 20 anos,2008-08-01,22,36,10,7,32,43,75
POSTRER VALLE,consulta externa,personas de 10 a 20 anos,2008-08-01,17,33,0,1,17,34,51
POTOSI,consulta externa,personas de 10 a 20 anos,2008-08-01,1526,2843,649,1064,2175,3907,6082
PRESTO,consulta externa,personas de 10 a 20 anos,2008-08-01,52,65,1,0,53,65,118
PUCARA,consulta externa,personas de 10 a 20 anos,2008-08-01,4,13,0,0,4,13,17
PUCARANI,consulta externa,personas de 10 a 20 anos,2008-08-01,52,98,1,3,53,101,154
PUERTO ACOSTA,consulta externa,personas de 10 a 20 anos,2008-08-01,106,101,4,2,110,103,213
PUERTO CARABUCO,consulta externa,personas de 10 a 20 anos,2008-08-01,94,54,11,3,105,57,162
PUERTO GONZALO MORENO,consulta externa,personas de 10 a 20 anos,2008-08-01,42,38,51,1,93,39,132
PUERTO PEREZ,consulta externa,personas de 10 a 20 anos,2008-08-01,22,29,1,2,23,31,54
PUERTO QUIJARRO,consulta externa,personas de 10 a 20 anos,2008-08-01,40,48,0,0,40,48,88
PUERTO RICO,consulta externa,personas de 10 a 20 anos,2008-08-01,39,90,0,0,39,90,129
PUERTO SILES,consulta externa,personas de 10 a 20 anos,2008-08-01,23,26,0,0,23,26,49
PUERTO SUAREZ,consulta externa,personas de 10 a 20 anos,2008-08-01,106,118,8,12,114,130,244
PUERTO VILLARROEL,consulta externa,personas de 10 a 20 anos,2008-08-01,358,483,13,99,371,582,953
PUNA,consulta externa,personas de 10 a 20 anos,2008-08-01,207,228,1,6,208,234,442
PUNATA,consulta externa,personas de 10 a 20 anos,2008-08-01,98,216,16,23,114,239,353
QUIABAYA,consulta externa,personas de 10 a 20 anos,2008-08-01,14,19,0,1,14,20,34
QUILLACOLLO,consulta externa,personas de 10 a 20 anos,2008-08-01,213,260,45,79,258,339,597
QUIME,consulta externa,personas de 10 a 20 anos,2008-08-01,41,48,0,1,41,49,90
QUIRUSILLAS,consulta externa,personas de 10 a 20 anos,2008-08-01,7,15,0,0,7,15,22
RAVELO,consulta externa,personas de 10 a 20 anos,2008-08-01,67,93,0,1,67,94,161
REYES,consulta externa,personas de 10 a 20 anos,2008-08-01,44,87,3,8,47,95,142
RIBERALTA,consulta externa,personas de 10 a 20 anos,2008-08-01,459,1110,40,188,499,1298,1797
ROBORE,consulta externa,personas de 10 a 20 anos,2008-08-01,79,161,7,45,86,206,292
RURRENABAQUE,consulta externa,personas de 10 a 20 anos,2008-08-01,48,96,2,10,50,106,156
SABAYA,consulta externa,personas de 10 a 20 anos,2008-08-01,14,23,0,0,14,23,37
SACABA,consulta externa,personas de 10 a 20 anos,2008-08-01,238,397,66,66,304,463,767
SACABAMBA,consulta externa,personas de 10 a 20 anos,2008-08-01,34,25,1,1,35,26,61
SACACA,consulta externa,personas de 10 a 20 anos,2008-08-01,69,131,1,0,70,131,201
SAIPINA,consulta externa,personas de 10 a 20 anos,2008-08-01,39,29,0,1,39,30,69
SALINAS DE GARCI MENDOZA,consulta externa,personas de 10 a 20 anos,2008-08-01,41,66,0,0,41,66,107
SAMAIPATA,consulta externa,personas de 10 a 20 anos,2008-08-01,39,42,2,1,41,43,84
SAN AGUSTIN,consulta externa,personas de 10 a 20 anos,2008-08-01,6,21,1,0,7,21,28
SAN ANDRES,consulta externa,personas de 10 a 20 anos,2008-08-01,82,115,4,3,86,118,204
SAN ANDRES DE MACHACA,consulta externa,personas de 10 a 20 anos,2008-08-01,47,50,2,2,49,52,101
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 10 a 20 anos,2008-08-01,15,26,2,1,17,27,44
SAN ANTONIO DE LOMERIO,consulta externa,personas de 10 a 20 anos,2008-08-01,18,15,0,0,18,15,33
SAN BENITO,consulta externa,personas de 10 a 20 anos,2008-08-01,49,63,6,23,55,86,141
SAN BORJA,consulta externa,personas de 10 a 20 anos,2008-08-01,126,213,11,22,137,235,372
SAN BUENA VENTURA,consulta externa,personas de 10 a 20 anos,2008-08-01,50,111,3,5,53,116,169
SAN CARLOS,consulta externa,personas de 10 a 20 anos,2008-08-01,47,129,3,23,50,152,202
SAN IGNACIO,consulta externa,personas de 10 a 20 anos,2008-08-01,366,510,7,14,373,524,897
SAN IGNACIO DE VELASCO,consulta externa,personas de 10 a 20 anos,2008-08-01,245,420,24,34,269,454,723
SAN JAVIER(BNI),consulta externa,personas de 10 a 20 anos,2008-08-01,28,52,0,0,28,52,80
SAN JAVIER(STC),consulta externa,personas de 10 a 20 anos,2008-08-01,30,36,3,2,33,38,71
SAN JOAQUIN,consulta externa,personas de 10 a 20 anos,2008-08-01,243,295,181,229,424,524,948
SAN JOSE DE CHIQUITOS,consulta externa,personas de 10 a 20 anos,2008-08-01,112,172,9,14,121,186,307
SAN JUAN DE YAPACANI,consulta externa,personas de 10 a 20 anos,2008-08-01,223,155,89,182,312,337,649
SAN JULIAN,consulta externa,personas de 10 a 20 anos,2008-08-01,195,242,14,17,209,259,468
SAN LORENZO(PND),consulta externa,personas de 10 a 20 anos,2008-08-01,7,12,0,1,7,13,20
SAN LORENZO(TJA),consulta externa,personas de 10 a 20 anos,2008-08-01,258,363,2,5,260,368,628
SAN LUCAS,consulta externa,personas de 10 a 20 anos,2008-08-01,173,342,5,5,178,347,525
SAN MATIAS,consulta externa,personas de 10 a 20 anos,2008-08-01,22,33,0,0,22,33,55
SAN MIGUEL DE VELASCO,consulta externa,personas de 10 a 20 anos,2008-08-01,45,45,2,3,47,48,95
SAN PABLO DE LIPEZ,consulta externa,personas de 10 a 20 anos,2008-08-01,30,53,6,5,36,58,94
SAN PEDRO,consulta externa,personas de 10 a 20 anos,2008-08-01,120,141,4,11,124,152,276
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 10 a 20 anos,2008-08-01,113,154,0,1,113,155,268
SAN PEDRO DE CURAHUARA,consulta externa,personas de 10 a 20 anos,2008-08-01,86,102,7,8,93,110,203
SAN PEDRO DE QUEMES,consulta externa,personas de 10 a 20 anos,2008-08-01,3,4,3,0,6,4,10
SAN PEDRO DE TIQUINA,consulta externa,personas de 10 a 20 anos,2008-08-01,19,15,6,0,25,15,40
SAN PEDRO(PND),consulta externa,personas de 10 a 20 anos,2008-08-01,9,14,0,1,9,15,24
SAN RAFAEL,consulta externa,personas de 10 a 20 anos,2008-08-01,46,60,1,4,47,64,111
SAN RAMON,consulta externa,personas de 10 a 20 anos,2008-08-01,4,8,0,5,4,13,17
SAN RAMON,consulta externa,personas de 10 a 20 anos,2008-08-01,26,68,0,0,26,68,94
SANTA ANA,consulta externa,personas de 10 a 20 anos,2008-08-01,66,105,5,20,71,125,196
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 10 a 20 anos,2008-08-01,9178,14827,1381,2467,10559,17294,27853
SANTA ROSA,consulta externa,personas de 10 a 20 anos,2008-08-01,132,201,0,3,132,204,336
SANTA ROSA DEL SARA,consulta externa,personas de 10 a 20 anos,2008-08-01,84,91,3,2,87,93,180
SANTIAGO DE CALLAPA,consulta externa,personas de 10 a 20 anos,2008-08-01,26,34,2,5,28,39,67
SANTIAGO DE HUARI,consulta externa,personas de 10 a 20 anos,2008-08-01,36,69,3,2,39,71,110
SANTIAGO DE MACHACA,consulta externa,personas de 10 a 20 anos,2008-08-01,11,15,0,0,11,15,26
SANTIVAÑES,consulta externa,personas de 10 a 20 anos,2008-08-01,16,25,1,1,17,26,43
SANTUARIO DE QUILLACAS,consulta externa,personas de 10 a 20 anos,2008-08-01,2,5,0,0,2,5,7
SAPAHAQUI,consulta externa,personas de 10 a 20 anos,2008-08-01,50,49,4,0,54,49,103
SENA,consulta externa,personas de 10 a 20 anos,2008-08-01,13,14,0,0,13,14,27
SICA SICA (VILLA AROMA),consulta externa,personas de 10 a 20 anos,2008-08-01,32,67,0,0,32,67,99
SICAYA,consulta externa,personas de 10 a 20 anos,2008-08-01,3,11,0,0,3,11,14
SIPE SIPE,consulta externa,personas de 10 a 20 anos,2008-08-01,37,38,1,7,38,45,83
SOPACHUY,consulta externa,personas de 10 a 20 anos,2008-08-01,45,74,0,0,45,74,119
SORACACHI,consulta externa,personas de 10 a 20 anos,2008-08-01,37,36,2,0,39,36,75
SORATA,consulta externa,personas de 10 a 20 anos,2008-08-01,68,89,4,0,72,89,161
SUCRE,consulta externa,personas de 10 a 20 anos,2008-08-01,2453,3691,805,1066,3258,4757,8015
TACACHI,consulta externa,personas de 10 a 20 anos,2008-08-01,6,3,0,0,6,3,9
TACACOMA,consulta externa,personas de 10 a 20 anos,2008-08-01,19,35,0,0,19,35,54
TACOBAMBA,consulta externa,personas de 10 a 20 anos,2008-08-01,54,56,3,0,57,56,113
TACOPAYA,consulta externa,personas de 10 a 20 anos,2008-08-01,9,22,0,0,9,22,31
TAHUA,consulta externa,personas de 10 a 20 anos,2008-08-01,6,11,0,0,6,11,17
TAPACARI,consulta externa,personas de 10 a 20 anos,2008-08-01,56,113,3,6,59,119,178
TARABUCO,consulta externa,personas de 10 a 20 anos,2008-08-01,55,148,4,16,59,164,223
TARACO,consulta externa,personas de 10 a 20 anos,2008-08-01,15,17,0,1,15,18,33
TARATA,consulta externa,personas de 10 a 20 anos,2008-08-01,27,39,0,2,27,41,68
TARIJA,consulta externa,personas de 10 a 20 anos,2008-08-01,1653,2614,429,1568,2082,4182,6264
TARVITA,consulta externa,personas de 10 a 20 anos,2008-08-01,85,164,1,6,86,170,256
TEOPONTE,consulta externa,personas de 10 a 20 anos,2008-08-01,30,68,1,1,31,69,100
TIAWANACU,consulta externa,personas de 10 a 20 anos,2008-08-01,39,66,0,13,39,79,118
TINGUIPAYA,consulta externa,personas de 10 a 20 anos,2008-08-01,67,99,0,1,67,100,167
TIPUANI,consulta externa,personas de 10 a 20 anos,2008-08-01,13,88,0,0,13,88,101
TIQUIPAYA,consulta externa,personas de 10 a 20 anos,2008-08-01,133,261,16,20,149,281,430
TIRAQUE (CBBA),consulta externa,personas de 10 a 20 anos,2008-08-01,98,167,30,29,128,196,324
TITO YUPANQUI (PARQUIPUJIO),consulta externa,personas de 10 a 20 anos,2008-08-01,10,9,0,1,10,10,20
TOCO,consulta externa,personas de 10 a 20 anos,2008-08-01,13,21,0,1,13,22,35
TODOS SANTOS,consulta externa,personas de 10 a 20 anos,2008-08-01,3,4,1,0,4,4,8
TOLATA,consulta externa,personas de 10 a 20 anos,2008-08-01,10,24,0,2,10,26,36
TOLEDO,consulta externa,personas de 10 a 20 anos,2008-08-01,30,37,1,0,31,37,68
TOMAVE,consulta externa,personas de 10 a 20 anos,2008-08-01,71,94,7,0,78,94,172
TOMINA,consulta externa,personas de 10 a 20 anos,2008-08-01,35,76,1,0,36,76,112
TORO TORO,consulta externa,personas de 10 a 20 anos,2008-08-01,61,71,1,2,62,73,135
TOTORA(CBBA),consulta externa,personas de 10 a 20 anos,2008-08-01,8,19,0,1,8,20,28
TOTORA(ORR),consulta externa,personas de 10 a 20 anos,2008-08-01,43,48,0,0,43,48,91
TRIGAL,consulta externa,personas de 10 a 20 anos,2008-08-01,9,9,2,0,11,9,20
TRINIDAD,consulta externa,personas de 10 a 20 anos,2008-08-01,446,751,141,186,587,937,1524
TUPIZA,consulta externa,personas de 10 a 20 anos,2008-08-01,372,612,18,28,390,640,1030
TURCO,consulta externa,personas de 10 a 20 anos,2008-08-01,21,35,1,2,22,37,59
UMALA,consulta externa,personas de 10 a 20 anos,2008-08-01,16,9,0,0,16,9,25
UNCIA,consulta externa,personas de 10 a 20 anos,2008-08-01,475,697,0,0,475,697,1172
URIONDO (A. CONCEPCION),consulta externa,personas de 10 a 20 anos,2008-08-01,170,303,5,6,175,309,484
URUBICHA,consulta externa,personas de 10 a 20 anos,2008-08-01,27,24,0,1,27,25,52
UYUNI,consulta externa,personas de 10 a 20 anos,2008-08-01,80,123,1,5,81,128,209
VACAS,consulta externa,personas de 10 a 20 anos,2008-08-01,24,39,1,6,25,45,70
VALLEGRANDE,consulta externa,personas de 10 a 20 anos,2008-08-01,89,133,44,54,133,187,320
VIACHA,consulta externa,personas de 10 a 20 anos,2008-08-01,135,197,42,48,177,245,422
VILA VILA,consulta externa,personas de 10 a 20 anos,2008-08-01,5,20,0,0,5,20,25
VILLA MONTES,consulta externa,personas de 10 a 20 anos,2008-08-01,208,298,16,30,224,328,552
VILLA NUEVA (LOMA ALTA),consulta externa,personas de 10 a 20 anos,2008-08-01,9,7,0,0,9,7,16
VILLA RIVERO,consulta externa,personas de 10 a 20 anos,2008-08-01,17,21,4,21,21,42,63
VILLA SERRANO,consulta externa,personas de 10 a 20 anos,2008-08-01,50,98,5,0,55,98,153
VILLA TUNARI,consulta externa,personas de 10 a 20 anos,2008-08-01,274,579,8,24,282,603,885
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,personas de 10 a 20 anos,2008-08-01,102,89,5,4,107,93,200
VILLAZON,consulta externa,personas de 10 a 20 anos,2008-08-01,131,275,15,18,146,293,439
VINTO,consulta externa,personas de 10 a 20 anos,2008-08-01,59,81,33,25,92,106,198
VITICHI,consulta externa,personas de 10 a 20 anos,2008-08-01,54,71,1,1,55,72,127
WALDO BALLIVIAN,consulta externa,personas de 10 a 20 anos,2008-08-01,13,14,1,0,14,14,28
WARNES,consulta externa,personas de 10 a 20 anos,2008-08-01,179,318,2,29,181,347,528
YACO,consulta externa,personas de 10 a 20 anos,2008-08-01,62,84,0,2,62,86,148
YACUIBA,consulta externa,personas de 10 a 20 anos,2008-08-01,711,1093,83,128,794,1221,2015
YAMPARAEZ,consulta externa,personas de 10 a 20 anos,2008-08-01,29,41,2,5,31,46,77
YANACACHI,consulta externa,personas de 10 a 20 anos,2008-08-01,31,36,0,2,31,38,69
YAPACANI,consulta externa,personas de 10 a 20 anos,2008-08-01,146,199,3,17,149,216,365
YOCALLA,consulta externa,personas de 10 a 20 anos,2008-08-01,50,49,4,1,54,50,104
YOTALA,consulta externa,personas de 10 a 20 anos,2008-08-01,41,60,5,16,46,76,122
YUNCHARA,consulta externa,personas de 10 a 20 anos,2008-08-01,81,147,2,2,83,149,232
ZUDAÑEZ,consulta externa,personas de 10 a 20 anos,2008-08-01,108,140,0,3,108,143,251
ACACIO,consulta externa,personas de 10 a 20 anos,2008-09-01,68,54,0,1,68,55,123
ACHACACHI,consulta externa,personas de 10 a 20 anos,2008-09-01,141,214,17,15,158,229,387
ACHOCALLA,consulta externa,personas de 10 a 20 anos,2008-09-01,19,28,1,3,20,31,51
AIQUILE,consulta externa,personas de 10 a 20 anos,2008-09-01,138,165,10,8,148,173,321
ALALAY,consulta externa,personas de 10 a 20 anos,2008-09-01,8,6,0,0,8,6,14
ALCALA,consulta externa,personas de 10 a 20 anos,2008-09-01,84,91,1,2,85,93,178
ANCORAIMES,consulta externa,personas de 10 a 20 anos,2008-09-01,49,54,2,4,51,58,109
ANDAMARCA,consulta externa,personas de 10 a 20 anos,2008-09-01,15,23,1,4,16,27,43
ANTEQUERA,consulta externa,personas de 10 a 20 anos,2008-09-01,16,16,0,0,16,16,32
ANZALDO,consulta externa,personas de 10 a 20 anos,2008-09-01,17,22,1,3,18,25,43
APOLO,consulta externa,personas de 10 a 20 anos,2008-09-01,44,65,0,5,44,70,114
ARAMPAMPA,consulta externa,personas de 10 a 20 anos,2008-09-01,13,42,2,0,15,42,57
ARANI,consulta externa,personas de 10 a 20 anos,2008-09-01,20,40,1,2,21,42,63
ARBIETO,consulta externa,personas de 10 a 20 anos,2008-09-01,29,48,0,1,29,49,78
ARQUE,consulta externa,personas de 10 a 20 anos,2008-09-01,29,54,1,3,30,57,87
ASCENCION DE GUARAYOS,consulta externa,personas de 10 a 20 anos,2008-09-01,76,79,2,3,78,82,160
ATOCHA,consulta externa,personas de 10 a 20 anos,2008-09-01,250,355,51,80,301,435,736
AUCAPATA,consulta externa,personas de 10 a 20 anos,2008-09-01,36,22,1,0,37,22,59
AYATA,consulta externa,personas de 10 a 20 anos,2008-09-01,26,36,2,2,28,38,66
AYO AYO,consulta externa,personas de 10 a 20 anos,2008-09-01,33,42,2,2,35,44,79
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 10 a 20 anos,2008-09-01,141,183,4,10,145,193,338
AZURDUY,consulta externa,personas de 10 a 20 anos,2008-09-01,89,113,0,1,89,114,203
BATALLAS,consulta externa,personas de 10 a 20 anos,2008-09-01,37,59,2,1,39,60,99
