municipality,group,variable,month,RN con corte tardío de Cordón Umbilical,TOTAL
PUERTO GONZALO MORENO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,1,1
PUERTO PEREZ,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,3,3
PUERTO VILLARROEL,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,1,1
PUNA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,4,4
QUILLACOLLO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,1,1
QUIME,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,5,5
RAVELO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,7,7
SABAYA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,2,2
SACABA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,3,3
SACABAMBA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,1,1
SACACA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,14,14
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,2,2
SAN ANDRES DE MACHACA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,2,2
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,3,3
SAN BORJA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,11,11
SAN BUENA VENTURA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,1,1
SAN LORENZO(PND),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,1,1
SAN LUCAS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,14,14
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,1,1
SAN PABLO DE LIPEZ,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,4,4
SAN PEDRO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,29,29
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,1,1
SAN PEDRO DE MACHA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,17,17
SAN PEDRO DE QUEMES,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,1,1
SAN PEDRO(PND),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,1,1
SANTA ANA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,26,26
SANTIAGO DE CALLAPA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,2,2
SANTIAGO DE HUARI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,2,2
SANTIAGO DE HUATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,3,3
SANTIAGO DE MACHACA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,2,2
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,1,1
SAPAHAQUI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,2,2
SENA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,12,12
SICAYA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,2,2
SORACACHI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,3,3
SORATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,4,4
SUCRE,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,4,4
TACOBAMBA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,6,6
TACOPAYA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,3,3
TAPACARI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,13,13
TARABUCO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,4,4
TARACO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,2,2
TARATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,1,1
TARVITA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,2,2
TIAHUANACU,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,2,2
TINGUIPAYA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,4,4
TIQUIPAYA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,4,4
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,1,1
TOMAVE,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,2,2
TOMINA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,1,1
TORO TORO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,12,12
TOTORA(CBBA),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,1,1
TOTORA(ORR),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,3,3
TUPIZA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,3,3
UMALA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,7,7
UNCIA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,2,2
URIONDO (A. CONCEPCION),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,1,1
URUBICHA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,1,1
UYUNI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,5,5
VIACHA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,3,3
VILA VILA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,1,1
VILLA CHARCAS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,1,1
VILLA MONTES,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,1,1
VILLA SERRANO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,1,1
VILLA TUNARI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,6,6
VITICHI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,3,3
YACO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,5,5
YACUIBA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,1,1
YANACACHI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,1,1
YAPACANI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,2,2
YOCALLA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,2,2
YOTALA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,1,1
ZUDAÑEZ,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-08-01,1,1
ACACIO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,1,1
ACHACACHI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,8,8
ACHOCALLA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,7,7
AIQUILE,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,6,6
ALALAY,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,3,3
ANCORAIMES,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,6,6
ANDAMARCA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,1,1
ANZALDO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,1,1
APOLO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,6,6
ARAMPAMPA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,3,3
ARQUE,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,6,6
ATOCHA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,1,1
AUCAPATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,5,5
AYATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,4,4
AYO AYO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,5,5
AZURDUY,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,7,7
BATALLAS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,2,2
BELEN DE ANDAMARCA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,1,1
BELEN DE URMIRI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,2,2
BERMEJO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,2,2
BETANZOS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,7,7
BOLIVAR,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,4,4
CABEZAS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,21,21
CAIROMA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,2,2
"CAIZA ""D""",atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,2,2
CAJUATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,1,1
CALAMARCA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,10,10
CAMARGO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,2,2
CAQUIAVIRI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,9,9
CARACOLLO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,2,2
CARANAVI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,3,3
CARIPUYO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,4,4
CHALLAPATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,4,4
CHAQUI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,1,1
CHAYANTA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,5,5
CHIMORE,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,3,3
CHIPAYA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,1,1
CHOQUE COTA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,1,1
CHUMA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,6,6
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,1,1
CKOCHAS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,14,14
COCAPATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,16,16
"COLCHA ""K""",atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,4,4
COLOMI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,1,1
COLQUECHACA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,12,12
COLQUENCHA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,6,6
COLQUIRI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,6,6
COPACABANA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,2,2
CORIPATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,1,1
COROICO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,8,8
CORQUE,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,2,2
COTAGAITA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,4,4
COTOCA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,5,5
CULPINA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,3,3
CURAHUARA DE CARANGAS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,1,1
EL ALTO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,11,11
EL PUENTE(STC),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,1,1
EL PUENTE(TJA),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,2,2
EL VILLAR,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,1,1
ENTRE RIOS TRJ,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,2,2
ENTRE RIOS CBBA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,1,1
EUCALIPTUS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,1,1
GAIOC JATUN AYLLU YURA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,10,10
GUAQUI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,4,4
HUANUNI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,2,2
HUATAJATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,1,1
HUAYLLAMARCA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,2,2
HUMANATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,3,3
ICHOCA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,3,3
ICLA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,5,5
INCAHUASI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,9,9
INGAVI (HUMAITA),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,1,1
INQUISIVI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,9,9
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,1,1
JESUS DE MACHACA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,3,3
LA ASUNTA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,1,1
LAJA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,7,7
LLALLAGUA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,3,3
LLICA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,1,1
LURIBAY,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,2,2
MALLA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,2,2
MAPIRI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,3,3
MECAPACA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,2,2
MINEROS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,3,3
MIZQUE,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,1,1
MOCOMOCO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,13,13
MOROCHATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,2,2
OCURI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,7,7
ORURO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,3,3
PADILLA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,1,1
PALCA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,4,4
PALOS BLANCOS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,12,12
PAPEL PAMPA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,1,1
PELECHUCO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,2,2
POCOATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,26,26
POJO (CBBA),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-09-01,1,1
