,group,variable,month,PRIMERA CONSULTA MENORES DE 5 AÑOS,PRIMERA CONSULTA MENORES DE 5 AÑOS,PRIMERA CONSULTA 5 A 13 AÑOS,PRIMERA CONSULTA 5 A 13 AÑOS,PRIMERA CONSULTA 14 A 19 AÑOS,PRIMERA CONSULTA 14 A 19 AÑOS,PRIMERA CONSULTA 20 A 59 AÑOS,PRIMERA CONSULTA 20 A 59 AÑOS,PRIMERA CONSULTA 60 AÑOS Y MAS,PRIMERA CONSULTA 60 AÑOS Y MAS,PRIMERA CONSULTA EMB,PRIMERA CONSULTA EMB,PRIMERA CONSULTA POST,PRIMERA CONSULTA POST,TOTALES
TORO TORO,atencion odontologica,primera consulta,2024-06-01,8,3,27,25,14,14,26,39,6,11,0,6,0,1,180
TOTORA(CBBA),atencion odontologica,primera consulta,2024-06-01,17,22,19,20,6,17,18,36,5,6,0,4,0,5,175
TOTORA(ORR),atencion odontologica,primera consulta,2024-06-01,2,4,10,13,3,5,6,18,0,2,0,1,0,0,64
TRIGAL,atencion odontologica,primera consulta,2024-06-01,2,1,5,5,2,1,3,5,2,0,0,0,0,0,26
TRINIDAD,atencion odontologica,primera consulta,2024-06-01,49,51,134,109,34,43,187,304,29,37,0,25,0,4,1006
TUPIZA,atencion odontologica,primera consulta,2024-06-01,25,29,93,88,31,35,85,152,34,33,0,31,0,3,639
TURCO,atencion odontologica,primera consulta,2024-06-01,1,3,4,0,31,21,15,19,8,12,0,3,0,0,117
UMALA,atencion odontologica,primera consulta,2024-06-01,4,10,30,24,2,11,11,23,14,12,0,8,0,0,149
UNCIA,atencion odontologica,primera consulta,2024-06-01,9,11,44,82,29,36,29,88,12,5,0,21,0,0,366
URIONDO (A. CONCEPCION),atencion odontologica,primera consulta,2024-06-01,13,15,138,146,13,25,45,85,12,15,0,2,0,3,512
URUBICHA,atencion odontologica,primera consulta,2024-06-01,2,2,5,5,8,5,6,32,1,1,0,5,0,0,72
UYUNI,atencion odontologica,primera consulta,2024-06-01,11,15,46,52,20,25,58,95,18,8,0,6,0,2,356
VACAS,atencion odontologica,primera consulta,2024-06-01,2,3,31,20,6,13,16,31,3,7,0,2,0,0,134
VALLEGRANDE,atencion odontologica,primera consulta,2024-06-01,22,32,45,39,12,11,23,57,7,10,0,8,0,1,267
VIACHA,atencion odontologica,primera consulta,2024-06-01,21,30,84,79,29,34,44,108,15,12,0,46,0,1,503
VILA VILA,atencion odontologica,primera consulta,2024-06-01,0,3,5,6,3,3,3,7,4,5,0,0,0,0,39
VILLA CHARCAS,atencion odontologica,primera consulta,2024-06-01,23,21,12,20,4,7,12,48,2,8,0,12,0,0,169
VILLA MONTES,atencion odontologica,primera consulta,2024-06-01,10,17,154,193,22,44,81,211,27,36,0,13,0,0,808
VILLA NUEVA (LOMA ALTA),atencion odontologica,primera consulta,2024-06-01,1,5,15,10,2,4,5,6,1,0,0,2,0,2,53
VILLA RIVERO,atencion odontologica,primera consulta,2024-06-01,9,5,2,9,2,4,6,24,2,2,0,4,0,2,71
VILLA SERRANO,atencion odontologica,primera consulta,2024-06-01,8,14,30,23,6,9,18,29,3,5,0,4,0,0,149
VILLA TUNARI,atencion odontologica,primera consulta,2024-06-01,41,45,56,72,29,49,66,173,15,13,0,13,0,3,575
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,primera consulta,2024-06-01,11,11,25,26,6,12,21,56,7,6,0,18,0,3,202
VILLAZON,atencion odontologica,primera consulta,2024-06-01,51,42,118,147,14,33,39,132,21,21,0,40,0,3,661
VINTO,atencion odontologica,primera consulta,2024-06-01,30,14,38,50,12,18,23,93,11,11,0,0,0,0,300
VITICHI,atencion odontologica,primera consulta,2024-06-01,13,4,25,31,10,13,23,46,7,12,0,1,0,2,187
WALDO BALLIVIAN,atencion odontologica,primera consulta,2024-06-01,4,2,5,5,5,5,4,8,1,0,0,0,0,0,39
WARNES,atencion odontologica,primera consulta,2024-06-01,19,16,35,54,10,18,50,94,13,16,0,16,0,0,341
YACO,atencion odontologica,primera consulta,2024-06-01,2,4,16,28,6,13,14,24,6,5,0,2,0,0,120
YACUIBA,atencion odontologica,primera consulta,2024-06-01,23,32,107,100,27,40,104,195,20,20,0,9,0,2,679
YAMPARAEZ,atencion odontologica,primera consulta,2024-06-01,4,5,18,17,4,10,10,14,3,2,0,3,0,0,90
YANACACHI,atencion odontologica,primera consulta,2024-06-01,4,8,31,33,2,9,2,10,0,1,0,3,0,1,104
YAPACANI,atencion odontologica,primera consulta,2024-06-01,33,35,51,79,6,12,27,53,10,11,0,12,0,15,344
YOCALLA,atencion odontologica,primera consulta,2024-06-01,6,9,10,14,8,11,6,24,6,4,0,5,0,1,104
YOTALA,atencion odontologica,primera consulta,2024-06-01,1,1,2,7,4,11,6,40,9,8,0,6,0,0,95
YUNCHARA,atencion odontologica,primera consulta,2024-06-01,3,10,39,28,4,3,16,32,3,4,0,2,0,0,144
YUNGUYO DE LITORAL,atencion odontologica,primera consulta,2024-06-01,0,0,0,0,1,0,3,0,1,1,0,0,0,0,6
ZUDAÑEZ,atencion odontologica,primera consulta,2024-06-01,6,1,7,13,0,8,9,17,5,0,0,7,0,0,73
ACACIO,atencion odontologica,primera consulta,2024-07-01,4,4,11,13,1,5,32,26,21,28,0,0,0,1,146
ACHACACHI,atencion odontologica,primera consulta,2024-07-01,9,22,55,82,45,55,50,128,20,16,0,12,0,4,498
ACHOCALLA,atencion odontologica,primera consulta,2024-07-01,36,27,58,62,17,29,20,73,11,7,0,33,0,1,374
AIQUILE,atencion odontologica,primera consulta,2024-07-01,4,3,18,20,2,9,11,27,4,8,0,0,0,1,107
ALALAY,atencion odontologica,primera consulta,2024-07-01,1,2,13,6,2,6,2,5,0,1,0,2,0,0,40
ALCALA,atencion odontologica,primera consulta,2024-07-01,4,1,9,4,7,11,14,6,2,4,0,1,0,0,63
ALTO BENI,atencion odontologica,primera consulta,2024-07-01,7,3,10,7,6,2,10,17,3,0,0,3,0,0,68
ANCORAIMES,atencion odontologica,primera consulta,2024-07-01,8,6,18,26,12,27,18,44,12,12,0,6,0,0,189
ANDAMARCA,atencion odontologica,primera consulta,2024-07-01,6,2,6,15,4,3,13,28,8,9,0,2,0,0,96
ANTEQUERA,atencion odontologica,primera consulta,2024-07-01,3,2,7,4,0,5,7,19,2,4,0,2,0,0,55
ANZALDO,atencion odontologica,primera consulta,2024-07-01,2,2,11,11,4,16,13,18,3,5,0,5,0,1,91
APOLO,atencion odontologica,primera consulta,2024-07-01,6,8,9,10,4,7,5,7,2,0,0,2,0,0,60
ARAMPAMPA,atencion odontologica,primera consulta,2024-07-01,1,0,2,2,0,0,4,6,1,2,0,0,0,0,18
ARANI,atencion odontologica,primera consulta,2024-07-01,7,6,10,12,6,13,8,20,2,5,0,0,0,0,89
ARBIETO,atencion odontologica,primera consulta,2024-07-01,16,13,57,51,21,21,21,79,9,10,0,4,0,3,305
ARQUE,atencion odontologica,primera consulta,2024-07-01,1,3,12,19,6,12,15,22,2,4,0,8,0,3,107
ASCENCION DE GUARAYOS,atencion odontologica,primera consulta,2024-07-01,18,25,70,64,31,40,36,94,16,11,0,19,0,0,424
ATOCHA,atencion odontologica,primera consulta,2024-07-01,15,10,35,43,26,25,31,73,6,6,0,5,0,1,276
AUCAPATA,atencion odontologica,primera consulta,2024-07-01,1,0,2,8,3,3,19,22,2,0,0,3,0,0,63
AYATA,atencion odontologica,primera consulta,2024-07-01,7,7,19,18,5,13,30,35,5,6,0,3,0,3,151
AYO AYO,atencion odontologica,primera consulta,2024-07-01,5,3,12,24,10,19,11,22,5,3,0,2,0,0,116
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,primera consulta,2024-07-01,14,20,47,54,12,24,58,82,9,14,0,12,0,11,357
AZURDUY,atencion odontologica,primera consulta,2024-07-01,4,2,14,9,4,16,12,26,3,3,0,8,0,0,101
BATALLAS,atencion odontologica,primera consulta,2024-07-01,6,7,22,36,12,16,20,64,10,13,0,2,0,0,208
BAURES,atencion odontologica,primera consulta,2024-07-01,1,1,14,6,3,5,7,15,2,2,0,0,0,1,57
BELEN DE ANDAMARCA,atencion odontologica,primera consulta,2024-07-01,0,0,3,3,0,0,0,4,1,3,0,0,0,0,14
BELEN DE URMIRI,atencion odontologica,primera consulta,2024-07-01,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
BELLA FLOR,atencion odontologica,primera consulta,2024-07-01,9,10,21,22,1,4,4,13,5,3,0,1,0,0,93
BERMEJO,atencion odontologica,primera consulta,2024-07-01,12,7,68,87,34,49,72,148,16,12,0,15,0,0,520
BETANZOS,atencion odontologica,primera consulta,2024-07-01,13,12,44,44,18,32,40,108,10,12,0,22,0,7,362
BOLIVAR,atencion odontologica,primera consulta,2024-07-01,0,0,8,4,4,8,5,16,6,3,0,0,0,0,54
BOLPEBRA,atencion odontologica,primera consulta,2024-07-01,2,3,8,5,3,0,1,4,0,0,0,1,0,1,28
BOYUIBE,atencion odontologica,primera consulta,2024-07-01,1,0,10,12,5,8,5,18,3,2,0,5,0,0,69
BUENA VISTA,atencion odontologica,primera consulta,2024-07-01,11,21,37,36,14,21,20,47,11,1,0,6,0,2,227
CABEZAS,atencion odontologica,primera consulta,2024-07-01,11,14,26,62,20,33,23,101,5,5,0,16,0,7,323
CAIROMA,atencion odontologica,primera consulta,2024-07-01,5,3,12,10,2,9,5,19,1,0,0,2,0,0,68
"CAIZA ""D""",atencion odontologica,primera consulta,2024-07-01,5,4,18,16,5,8,8,28,10,10,0,7,0,6,125
CAJUATA,atencion odontologica,primera consulta,2024-07-01,8,10,24,45,12,14,30,66,3,2,0,14,0,1,229
CALACOTO,atencion odontologica,primera consulta,2024-07-01,1,4,10,7,6,3,11,18,13,12,0,1,0,0,86
CALAMARCA,atencion odontologica,primera consulta,2024-07-01,11,12,24,26,16,23,19,46,2,4,0,6,0,0,189
CAMARGO,atencion odontologica,primera consulta,2024-07-01,9,7,13,24,2,21,14,54,3,3,0,19,0,0,169
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,primera consulta,2024-07-01,3,2,15,10,5,17,7,12,2,1,0,1,0,0,75
CAMIRI,atencion odontologica,primera consulta,2024-07-01,16,19,69,84,18,45,55,115,11,18,0,21,0,0,471
CAPINOTA,atencion odontologica,primera consulta,2024-07-01,3,5,30,38,9,14,7,25,8,3,0,1,0,3,146
CAQUIAVIRI,atencion odontologica,primera consulta,2024-07-01,17,8,14,10,3,10,16,19,5,5,0,4,0,1,112
CARACOLLO,atencion odontologica,primera consulta,2024-07-01,14,19,48,44,24,43,47,104,20,20,0,15,0,1,399
CARANAVI,atencion odontologica,primera consulta,2024-07-01,41,44,89,75,40,54,67,147,17,9,0,12,0,1,596
CARANGAS,atencion odontologica,primera consulta,2024-07-01,0,1,0,0,1,2,2,4,2,1,0,0,0,0,13
CARAPARI,atencion odontologica,primera consulta,2024-07-01,7,5,44,44,22,31,39,76,4,3,0,5,0,0,280
CARIPUYO,atencion odontologica,primera consulta,2024-07-01,2,5,8,14,1,14,19,21,4,6,0,1,0,0,95
CARMEN RIVERO TORREZ,atencion odontologica,primera consulta,2024-07-01,9,9,14,7,2,7,8,30,2,1,0,14,0,1,104
CATACORA,atencion odontologica,primera consulta,2024-07-01,2,5,5,8,0,1,2,8,2,1,0,3,0,0,37
CHACARILLA,atencion odontologica,primera consulta,2024-07-01,1,0,2,2,4,3,8,11,6,11,0,3,0,1,52
CHALLAPATA,atencion odontologica,primera consulta,2024-07-01,21,26,73,83,26,48,45,140,26,24,0,52,0,2,566
CHAQUI,atencion odontologica,primera consulta,2024-07-01,2,5,16,12,1,11,10,34,6,14,0,4,0,0,115
CHARAGUA,atencion odontologica,primera consulta,2024-07-01,6,3,30,30,15,17,37,78,5,3,0,7,0,1,232
CHARAÑA,atencion odontologica,primera consulta,2024-07-01,1,2,3,4,0,5,9,10,0,1,0,3,0,2,40
CHAYANTA,atencion odontologica,primera consulta,2024-07-01,25,22,51,27,16,33,33,94,7,12,0,5,0,0,325
CHIMORE,atencion odontologica,primera consulta,2024-07-01,14,17,61,70,11,44,29,74,4,5,0,6,0,5,340
CHIPAYA,atencion odontologica,primera consulta,2024-07-01,1,0,6,5,16,24,4,14,7,9,0,5,0,0,91
CHOQUE COTA,atencion odontologica,primera consulta,2024-07-01,4,1,1,0,1,0,7,9,10,17,0,0,0,0,50
CHUA COCANI,atencion odontologica,primera consulta,2024-07-01,0,0,1,2,3,2,5,10,6,1,0,1,0,0,31
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,primera consulta,2024-07-01,6,7,18,22,8,11,12,36,4,0,0,0,0,0,124
CHUMA,atencion odontologica,primera consulta,2024-07-01,3,3,15,21,10,17,38,47,12,8,0,6,0,1,181
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,primera consulta,2024-07-01,2,3,10,20,5,7,6,24,0,2,0,4,0,0,83
CKOCHAS,atencion odontologica,primera consulta,2024-07-01,5,9,18,25,7,8,17,43,12,13,0,6,0,3,166
CLIZA,atencion odontologica,primera consulta,2024-07-01,11,6,33,42,15,19,19,86,7,11,0,21,0,12,282
COBIJA,atencion odontologica,primera consulta,2024-07-01,90,83,116,132,61,101,140,288,29,20,0,60,0,19,1139
COCAPATA,atencion odontologica,primera consulta,2024-07-01,7,4,10,17,11,10,17,33,10,6,0,4,0,3,132
COCHABAMBA,atencion odontologica,primera consulta,2024-07-01,161,186,622,669,296,473,513,1113,176,205,0,140,0,22,4576
COIPASA,atencion odontologica,primera consulta,2024-07-01,1,2,0,4,4,3,4,3,2,0,0,0,0,0,23
COLCAPIRHUA,atencion odontologica,primera consulta,2024-07-01,11,10,54,62,14,48,29,76,8,12,0,4,0,1,329
"COLCHA ""K""",atencion odontologica,primera consulta,2024-07-01,6,11,26,33,12,18,16,51,13,7,0,4,0,1,198
COLLANA,atencion odontologica,primera consulta,2024-07-01,3,0,4,4,4,2,2,19,1,3,0,3,0,1,46
COLOMI,atencion odontologica,primera consulta,2024-07-01,19,26,46,53,23,38,46,72,16,19,0,13,0,1,372
COLPA BELGICA,atencion odontologica,primera consulta,2024-07-01,1,1,1,4,1,2,3,1,0,0,0,0,0,0,14
COLQUECHACA,atencion odontologica,primera consulta,2024-07-01,7,4,33,39,27,51,38,64,8,13,0,23,0,8,315
COLQUENCHA,atencion odontologica,primera consulta,2024-07-01,6,6,22,30,9,22,25,34,11,6,0,5,0,0,176
COLQUIRI,atencion odontologica,primera consulta,2024-07-01,19,21,16,13,3,23,17,38,5,5,0,11,0,0,171
COMANCHE,atencion odontologica,primera consulta,2024-07-01,1,0,5,12,4,6,6,12,7,4,0,1,0,0,58
COMARAPA,atencion odontologica,primera consulta,2024-07-01,5,6,42,41,16,23,22,53,6,1,0,6,0,5,226
COMBAYA,atencion odontologica,primera consulta,2024-07-01,1,0,3,5,1,2,3,4,0,1,0,0,0,0,20
CONCEPCION,atencion odontologica,primera consulta,2024-07-01,1,6,15,6,0,0,0,0,0,0,0,0,0,0,28
COPACABANA,atencion odontologica,primera consulta,2024-07-01,11,6,23,26,9,14,9,22,3,3,0,9,0,0,135
CORIPATA,atencion odontologica,primera consulta,2024-07-01,7,5,11,13,6,9,14,28,2,1,0,3,0,0,99
CORO CORO,atencion odontologica,primera consulta,2024-07-01,2,1,8,8,6,4,25,9,2,4,0,1,0,0,70
COROICO,atencion odontologica,primera consulta,2024-07-01,13,12,73,62,13,38,34,85,8,3,0,4,0,0,345
CORQUE,atencion odontologica,primera consulta,2024-07-01,2,1,12,20,4,9,14,29,12,17,0,10,0,0,130
COTAGAITA,atencion odontologica,primera consulta,2024-07-01,10,6,57,74,15,47,67,107,17,24,0,13,0,9,446
COTOCA,atencion odontologica,primera consulta,2024-07-01,29,18,66,79,25,35,46,132,19,25,0,4,0,1,479
CRUZ DE MACHACAMARCA,atencion odontologica,primera consulta,2024-07-01,0,0,1,0,0,0,1,0,1,0,0,0,0,0,3
CUATRO CAÑADAS,atencion odontologica,primera consulta,2024-07-01,28,17,34,49,13,22,24,69,6,7,0,7,0,6,282
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,primera consulta,2024-07-01,4,3,5,12,5,3,5,18,2,0,0,0,0,0,57
CUEVO,atencion odontologica,primera consulta,2024-07-01,2,0,7,7,6,15,5,22,3,2,0,4,0,0,73
CULPINA,atencion odontologica,primera consulta,2024-07-01,2,1,16,15,12,29,22,54,11,17,0,18,0,0,197
CURAHUARA DE CARANGAS,atencion odontologica,primera consulta,2024-07-01,2,1,12,18,2,6,5,7,3,2,0,0,0,1,59
CURVA,atencion odontologica,primera consulta,2024-07-01,3,3,3,7,2,3,2,5,1,1,0,0,0,2,32
DESAGUADERO,atencion odontologica,primera consulta,2024-07-01,1,2,6,10,5,8,5,19,4,0,0,7,0,3,70
EL ALTO,atencion odontologica,primera consulta,2024-07-01,340,354,760,829,334,453,336,1124,80,60,0,367,0,33,5070
EL CHORO,atencion odontologica,primera consulta,2024-07-01,3,5,8,12,2,8,6,13,5,6,0,4,0,0,72
EL PUENTE(STC),atencion odontologica,primera consulta,2024-07-01,11,17,19,27,13,18,18,43,6,3,0,2,0,0,177
EL PUENTE(TJA),atencion odontologica,primera consulta,2024-07-01,1,1,35,32,15,20,13,70,7,14,0,3,0,0,211
EL TORNO,atencion odontologica,primera consulta,2024-07-01,39,45,127,131,56,66,43,149,18,17,0,25,0,15,731
EL VILLAR,atencion odontologica,primera consulta,2024-07-01,2,3,19,9,4,7,6,6,0,1,0,2,0,0,59
ENTRE RIOS TRJ,atencion odontologica,primera consulta,2024-07-01,16,11,52,70,26,39,51,104,12,12,0,5,0,0,398
ENTRE RIOS CBBA,atencion odontologica,primera consulta,2024-07-01,23,22,51,64,19,38,29,74,3,1,0,8,0,4,336
ESCARA,atencion odontologica,primera consulta,2024-07-01,1,3,4,2,0,1,1,4,0,2,0,2,0,0,20
ESCOMA,atencion odontologica,primera consulta,2024-07-01,10,3,7,22,11,11,9,32,6,6,0,5,0,0,122
ESMERALDA,atencion odontologica,primera consulta,2024-07-01,0,0,0,3,0,1,3,2,1,4,0,1,0,0,15
EUCALIPTUS,atencion odontologica,primera consulta,2024-07-01,4,4,22,16,5,9,10,28,2,4,0,9,0,1,114
FERNANDEZ ALONSO,atencion odontologica,primera consulta,2024-07-01,14,8,24,29,19,26,21,73,7,10,0,10,0,1,242
FILADELFIA,atencion odontologica,primera consulta,2024-07-01,8,8,17,23,3,7,11,31,2,1,0,4,0,1,116
GAIOC JATUN AYLLU YURA,atencion odontologica,primera consulta,2024-07-01,2,2,13,17,8,17,6,16,2,5,0,1,0,0,89
GENERAL SAAVEDRA,atencion odontologica,primera consulta,2024-07-01,8,6,22,24,7,9,8,45,0,6,0,4,0,1,140
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,primera consulta,2024-07-01,6,7,12,12,6,20,20,48,6,0,0,7,0,3,147
GUANAY,atencion odontologica,primera consulta,2024-07-01,16,7,13,19,4,18,15,54,7,8,0,33,0,1,195
GUAQUI,atencion odontologica,primera consulta,2024-07-01,0,4,10,14,6,14,20,30,10,11,0,1,0,2,122
GUAYARAMERIN,atencion odontologica,primera consulta,2024-07-01,26,27,86,97,48,61,35,114,6,8,0,49,0,2,559
GUTIERREZ,atencion odontologica,primera consulta,2024-07-01,14,11,9,5,3,6,5,26,7,11,0,18,0,1,116
HUACARAJE,atencion odontologica,primera consulta,2024-07-01,3,3,11,14,6,13,16,29,13,4,0,1,0,0,113
HUACARETA,atencion odontologica,primera consulta,2024-07-01,2,3,8,12,4,14,6,19,1,1,0,2,0,0,72
HUACAYA (VILLA DE HUACAYA),atencion odontologica,primera consulta,2024-07-01,0,1,5,6,2,16,5,11,0,0,0,2,0,2,50
HUACHACALLA,atencion odontologica,primera consulta,2024-07-01,1,0,2,0,0,0,2,1,0,0,0,0,0,0,6
HUANUNI,atencion odontologica,primera consulta,2024-07-01,19,13,54,59,34,47,26,93,23,44,0,12,0,0,424
HUARINA,atencion odontologica,primera consulta,2024-07-01,5,6,21,23,8,14,14,27,2,6,0,1,0,1,128
HUATAJATA,atencion odontologica,primera consulta,2024-07-01,13,4,8,16,11,11,8,55,7,4,0,1,0,0,138
HUAYLLAMARCA,atencion odontologica,primera consulta,2024-07-01,4,2,7,4,7,11,5,6,2,5,0,0,0,0,53
HUMANATA,atencion odontologica,primera consulta,2024-07-01,1,7,15,29,9,9,6,20,5,11,0,1,0,1,114
ICHOCA,atencion odontologica,primera consulta,2024-07-01,2,3,12,10,12,14,10,11,15,10,0,0,0,1,100
ICLA,atencion odontologica,primera consulta,2024-07-01,4,3,5,4,5,16,13,21,3,2,0,4,0,0,80
INCAHUASI,atencion odontologica,primera consulta,2024-07-01,2,1,10,10,10,24,16,39,4,0,0,17,0,2,135
INQUISIVI,atencion odontologica,primera consulta,2024-07-01,20,22,32,33,15,25,41,72,20,12,0,12,0,1,305
IRUPANA (VILLA DE LANZA),atencion odontologica,primera consulta,2024-07-01,26,11,38,50,11,28,37,75,9,9,0,7,0,1,302
IXIAMAS,atencion odontologica,primera consulta,2024-07-01,2,3,11,23,10,32,7,20,3,1,0,6,0,0,118
JESUS DE MACHACA,atencion odontologica,primera consulta,2024-07-01,15,10,28,33,25,19,29,55,15,16,0,12,0,2,259
LA ASUNTA,atencion odontologica,primera consulta,2024-07-01,72,54,131,122,56,88,91,198,28,17,0,43,0,4,904
LA GUARDIA,atencion odontologica,primera consulta,2024-07-01,41,42,119,115,24,59,54,179,19,34,0,19,0,5,710
LA PAZ,atencion odontologica,primera consulta,2024-07-01,364,309,837,963,382,538,855,1502,191,200,0,177,0,21,6339
LA RIVERA,atencion odontologica,primera consulta,2024-07-01,1,1,1,3,2,1,2,3,2,2,0,0,0,0,18
LAGUNILLAS,atencion odontologica,primera consulta,2024-07-01,21,11,10,10,3,8,9,36,14,9,0,9,0,1,141
LAJA,atencion odontologica,primera consulta,2024-07-01,15,28,42,46,6,34,21,82,12,4,0,24,0,19,333
LAS CARRERAS,atencion odontologica,primera consulta,2024-07-01,1,3,4,4,3,8,8,17,4,1,0,2,0,0,55
LICOMA PAMPA,atencion odontologica,primera consulta,2024-07-01,0,0,1,0,0,0,0,2,1,0,0,2,0,0,6
LLALLAGUA,atencion odontologica,primera consulta,2024-07-01,25,29,80,84,30,43,30,110,3,10,0,11,0,0,455
LLICA,atencion odontologica,primera consulta,2024-07-01,2,2,5,4,2,4,3,12,2,2,0,7,0,0,45
LORETO,atencion odontologica,primera consulta,2024-07-01,0,0,1,0,2,1,0,3,3,0,0,0,0,0,10
LURIBAY,atencion odontologica,primera consulta,2024-07-01,13,1,11,18,5,0,12,18,13,9,0,1,0,1,102
MACHACAMARCA,atencion odontologica,primera consulta,2024-07-01,5,3,11,7,5,7,11,24,2,3,0,2,0,0,80
MACHARETI,atencion odontologica,primera consulta,2024-07-01,12,5,8,18,2,4,8,36,6,29,0,8,0,0,136
MAGDALENA,atencion odontologica,primera consulta,2024-07-01,2,1,9,7,4,12,6,22,0,3,0,6,0,0,72
MAIRANA,atencion odontologica,primera consulta,2024-07-01,8,4,26,25,12,19,36,50,10,12,0,7,0,5,214
MALLA,atencion odontologica,primera consulta,2024-07-01,3,3,4,3,2,3,10,7,1,1,0,0,0,0,37
MAPIRI,atencion odontologica,primera consulta,2024-07-01,4,7,11,19,5,16,3,43,2,1,0,11,0,0,122
MECAPACA,atencion odontologica,primera consulta,2024-07-01,11,8,32,52,24,40,31,76,10,2,0,2,0,3,291
MINEROS,atencion odontologica,primera consulta,2024-07-01,9,4,78,106,7,11,6,31,1,1,0,3,0,0,257
MIZQUE,atencion odontologica,primera consulta,2024-07-01,18,22,38,44,12,20,26,69,9,8,0,26,0,4,296
MOCOMOCO,atencion odontologica,primera consulta,2024-07-01,7,11,18,10,21,19,18,35,8,9,0,7,0,2,165
MOJINETE,atencion odontologica,primera consulta,2024-07-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
MOJOCOYA,atencion odontologica,primera consulta,2024-07-01,5,5,7,12,3,3,7,17,3,0,0,4,0,0,66
MONTEAGUDO,atencion odontologica,primera consulta,2024-07-01,9,22,47,48,22,53,40,76,6,4,0,6,0,0,333
MONTERO,atencion odontologica,primera consulta,2024-07-01,158,155,187,197,84,126,141,414,45,34,0,75,0,10,1626
MORO MORO,atencion odontologica,primera consulta,2024-07-01,0,1,6,15,5,4,8,14,2,2,0,0,0,0,57
MOROCHATA,atencion odontologica,primera consulta,2024-07-01,9,7,16,34,8,30,32,60,22,14,0,3,0,0,235
NAZACARA DE PACAJES,atencion odontologica,primera consulta,2024-07-01,1,1,2,1,0,0,1,3,0,1,0,0,0,0,10
OCURI,atencion odontologica,primera consulta,2024-07-01,8,9,23,18,15,31,28,41,25,18,0,9,0,0,225
OKINAWA,atencion odontologica,primera consulta,2024-07-01,5,7,27,28,10,12,14,42,3,7,0,4,0,1,160
OMEREQUE,atencion odontologica,primera consulta,2024-07-01,1,0,6,6,0,3,1,12,0,1,0,1,0,0,31
ORURO,atencion odontologica,primera consulta,2024-07-01,216,198,511,618,270,430,468,1221,115,103,0,365,0,34,4549
PADCAYA,atencion odontologica,primera consulta,2024-07-01,7,10,32,24,19,16,36,92,17,14,0,3,0,0,270
PADILLA,atencion odontologica,primera consulta,2024-07-01,4,6,34,38,17,14,16,36,7,2,0,13,0,0,187
PAILON,atencion odontologica,primera consulta,2024-07-01,6,8,57,52,20,46,37,104,11,6,0,17,0,4,368
PALCA,atencion odontologica,primera consulta,2024-07-01,5,11,43,38,18,17,40,59,7,10,0,8,0,0,256
PALOS BLANCOS,atencion odontologica,primera consulta,2024-07-01,23,23,49,68,25,44,42,139,7,13,0,37,0,4,474
PAMPA AULLAGAS,atencion odontologica,primera consulta,2024-07-01,0,0,3,4,0,3,5,4,0,0,0,4,0,0,23
PAMPA GRANDE,atencion odontologica,primera consulta,2024-07-01,4,1,14,27,5,12,5,33,2,0,0,1,0,2,106
PAPEL PAMPA,atencion odontologica,primera consulta,2024-07-01,8,8,9,13,5,7,9,17,6,7,0,2,0,0,91
PASORAPA,atencion odontologica,primera consulta,2024-07-01,2,1,9,10,9,9,10,29,5,3,0,3,0,0,90
PATACAMAYA,atencion odontologica,primera consulta,2024-07-01,9,16,88,103,28,76,43,112,7,6,0,11,0,9,508
PAZÑA,atencion odontologica,primera consulta,2024-07-01,6,2,12,15,7,12,8,33,13,10,0,5,0,0,123
PELECHUCO,atencion odontologica,primera consulta,2024-07-01,8,7,23,34,12,13,33,43,1,5,0,4,0,0,183
POCOATA,atencion odontologica,primera consulta,2024-07-01,24,17,41,26,9,23,30,52,15,13,0,12,0,5,267
POCONA,atencion odontologica,primera consulta,2024-07-01,3,4,27,20,9,14,18,31,8,2,0,3,0,0,139
POJO (CBBA),atencion odontologica,primera consulta,2024-07-01,5,4,23,37,11,30,15,43,2,6,0,1,0,1,178
POOPO,atencion odontologica,primera consulta,2024-07-01,5,6,13,14,6,17,19,36,4,9,0,7,0,0,136
PORCO,atencion odontologica,primera consulta,2024-07-01,2,9,19,17,5,21,7,44,0,2,0,31,0,4,161
POROMA,atencion odontologica,primera consulta,2024-07-01,9,11,18,29,6,17,21,39,2,3,0,9,0,5,169
PORONGO,atencion odontologica,primera consulta,2024-07-01,38,19,45,54,24,34,41,76,46,39,0,7,0,0,423
PORTACHUELO,atencion odontologica,primera consulta,2024-07-01,0,0,13,11,9,9,11,20,0,4,0,1,0,0,78
PORVENIR,atencion odontologica,primera consulta,2024-07-01,9,11,22,25,11,19,14,28,0,2,0,8,0,0,149
POSTRER VALLE,atencion odontologica,primera consulta,2024-07-01,0,2,10,6,2,3,2,3,0,0,0,0,0,0,28
