,group,variable,month,ANTI AMARÍLICA,ANTI AMARÍLICA,TOTALES,TOTALES,TOTALES
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,2387,133,2387,133,2520
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,9,11,9,11,20
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,8,7,8,7,15
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,3,12,3,12,15
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,2,38,2,38,40
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,0,10,0,10,10
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,7,3,7,3,10
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,1,6,1,6,7
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,2,9,2,9,11
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,2,11,2,11,13
SENA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,0,4,0,4,4
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,33,16,33,16,49
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,21,15,21,15,36
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,73,6,73,6,79
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,5,13,5,13,18
SORACACHI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,2,39,2,39,41
SORATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,23,29,23,29,52
SUCRE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,450,86,450,86,536
TACACOMA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,8,6,8,6,14
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,5,4,5,4,9
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,11,11,11,11,22
TAPACARI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,23,23,23,23,46
TARABUCO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,9,22,9,22,31
TARACO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,4,14,4,14,18
TARATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,5,8,5,8,13
TARIJA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,305,7,305,7,312
TARVITA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,15,30,15,30,45
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,5,27,5,27,32
TIAWANACU,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,11,16,11,16,27
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,20,21,20,21,41
TIPUANI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,2,9,2,9,11
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,59,20,59,20,79
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,27,47,27,47,74
TOCO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,6,4,6,4,10
TOLATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,6,0,6,0,6
TOLEDO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,7,2,7,2,9
TOMAVE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,3,10,3,10,13
TOMINA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,0,2,0,2,2
TORO TORO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,4,14,4,14,18
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,16,21,16,21,37
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,4,0,4,0,4
TRIGAL,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,2,0,2,0,2
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,207,34,207,34,241
TUPIZA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,57,19,57,19,76
TURCO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,1,6,1,6,7
UMALA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,4,18,4,18,22
UNCIA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,49,23,49,23,72
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,18,2,18,2,20
URUBICHA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,12,5,12,5,17
UYUNI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,47,6,47,6,53
VACAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,3,16,3,16,19
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,27,2,27,2,29
VIACHA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,118,0,118,0,118
VILA VILA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,0,4,0,4,4
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,9,10,9,10,19
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,65,33,65,33,98
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,1,4,1,4,5
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,0,16,0,16,16
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,21,10,21,10,31
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,139,64,139,64,203
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,17,19,17,19,36
VILLAZON,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,77,42,77,42,119
VINTO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,63,10,63,10,73
VITICHI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,15,14,15,14,29
WARNES,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,126,43,126,43,169
YACO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,7,5,7,5,12
YACUIBA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,113,52,113,52,165
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,7,1,7,1,8
YANACACHI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,0,8,0,8,8
YAPACANI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,82,28,82,28,110
YOCALLA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,1,4,1,4,5
YOTALA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-08-01,4,4,4,4,8
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,27,28,27,28,55
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,12,3,12,3,15
AIQUILE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,23,12,23,12,35
ALALAY,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,0,4,0,4,4
ALCALA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,5,3,5,3,8
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,9,2,9,2,11
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,10,5,10,5,15
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,5,3,5,3,8
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,3,4,3,4,7
ANZALDO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,8,11,8,11,19
APOLO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,18,17,18,17,35
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,1,15,1,15,16
ARANI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,26,7,26,7,33
ARBIETO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,7,17,7,17,24
ARQUE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,8,11,8,11,19
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,28,0,28,0,28
ATOCHA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,12,30,12,30,42
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,3,0,3,0,3
AYATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,11,7,11,7,18
AYO AYO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,0,4,0,4,4
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,21,22,21,22,43
AZURDUY,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,15,22,15,22,37
BATALLAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,15,11,15,11,26
BAURES,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,5,0,5,0,5
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,0,1,0,1,1
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,0,6,0,6,6
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,0,16,0,16,16
BERMEJO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,37,61,37,61,98
BETANZOS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,30,50,30,50,80
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,3,12,3,12,15
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,1,10,1,10,11
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,7,11,7,11,18
CABEZAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,12,37,12,37,49
CAIROMA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,4,10,4,10,14
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,9,27,9,27,36
CAJUATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,6,2,6,2,8
CALACOTO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,0,4,0,4,4
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,6,6,6,6,12
CAMARGO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,27,7,27,7,34
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,2,0,2,0,2
CAMIRI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,57,14,57,14,71
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,14,8,14,8,22
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,21,6,21,6,27
CARANAVI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,97,90,97,90,187
CARAPARI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,11,20,11,20,31
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,3,9,3,9,12
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,0,9,0,9,9
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,33,36,33,36,69
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,5,69,5,69,74
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,15,44,15,44,59
CHIMORE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,37,10,37,10,47
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,3,0,3,0,3
CHOQUE COTA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,3,0,3,0,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,21,12,21,12,33
CHUMA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,8,15,8,15,23
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,0,1,0,1,1
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,47,18,47,18,65
CLIZA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,29,17,29,17,46
COBIJA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,47,29,47,29,76
COCAPATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,9,14,9,14,23
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,1170,7,1170,7,1177
COIPASA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,2,0,2,0,2
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,85,9,85,9,94
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,8,2,8,2,10
COLOMI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,28,6,28,6,34
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,4,6,4,6,10
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,21,40,21,40,61
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,0,18,0,18,18
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,7,22,7,22,29
COMANCHE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,0,7,0,7,7
COMARAPA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,20,7,20,7,27
COMBAYA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,0,11,0,11,11
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,13,5,13,5,18
CORIPATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,3,11,3,11,14
CORO CORO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,2,18,2,18,20
COROICO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,7,20,7,20,27
CORQUE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,5,7,5,7,12
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,17,24,17,24,41
COTOCA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,103,22,103,22,125
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,25,14,25,14,39
CUEVO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,0,3,0,3,3
CULPINA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,25,25,25,25,50
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,5,3,5,3,8
CURVA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,0,7,0,7,7
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,9,4,9,4,13
EL ALTO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,1716,260,1716,260,1976
EL CHORO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,2,0,2,0,2
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,16,3,16,3,19
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,7,3,7,3,10
EL TORNO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,36,10,36,10,46
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,5,3,5,3,8
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,2,14,2,14,16
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,66,23,66,23,89
ESCARA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,1,0,1,0,1
ESCOMA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,0,3,0,3,3
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,4,1,4,1,5
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,0,8,0,8,8
EXALTACION,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,0,3,0,3,3
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,9,22,9,22,31
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,22,25,22,25,47
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,9,9,9,9,18
GUANAY,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,8,6,8,6,14
GUAQUI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,1,4,1,4,5
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,34,35,34,35,69
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,21,40,21,40,61
HUACARETA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,15,17,15,17,32
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,0,2,0,2,2
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,1,0,1,0,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,35,6,35,6,41
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,6,0,6,0,6
HUARINA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,0,3,0,3,3
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,1,3,1,3,4
HUMANATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,6,6,6,6,12
ICHOCA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,0,1,0,1,1
ICLA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,3,12,3,12,15
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,5,15,5,15,20
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,5,19,5,19,24
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,4,3,4,3,7
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,10,10,10,10,20
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,16,6,16,6,22
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,35,19,35,19,54
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,78,7,78,7,85
LA PAZ,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,1241,58,1241,58,1299
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,0,15,0,15,15
LAJA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,14,11,14,11,25
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,3,9,3,9,12
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,1,2,1,2,3
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,77,81,77,81,158
LLICA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,3,4,3,4,7
LURIBAY,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,9,7,9,7,16
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,5,1,5,1,6
MACHARETI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,3,1,3,1,4
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,2,18,2,18,20
MAIRANA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,26,0,26,0,26
MALLA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,0,1,0,1,1
MAPIRI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,22,42,22,42,64
MECAPACA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,1,15,1,15,16
MINEROS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,13,27,13,27,40
MIZQUE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,34,13,34,13,47
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,16,10,16,10,26
MOJINETE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,0,5,0,5,5
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,8,22,8,22,30
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,40,13,40,13,53
MONTERO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,207,53,207,53,260
MORO MORO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,3,5,3,5,8
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,0,5,0,5,5
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,0,8,0,8,8
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,1,0,1,0,1
OCURI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,15,40,15,40,55
OKINAWA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,19,12,19,12,31
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,3,12,3,12,15
ORURO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,433,33,433,33,466
PADCAYA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,12,13,12,13,25
PADILLA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,13,1,13,1,14
PAILON,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,24,82,24,82,106
PALCA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,6,17,6,17,23
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,38,29,38,29,67
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,0,5,0,5,5
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,13,3,13,3,16
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,2,17,2,17,19
PASORAPA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,5,0,5,0,5
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,41,0,41,0,41
PAZÑA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,5,4,5,4,9
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,2,3,2,3,5
POCOATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,7,36,7,36,43
POCONA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,0,19,0,19,19
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,4,30,4,30,34
POOPO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,4,4,4,4,8
PORCO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,4,10,4,10,14
POROMA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,7,18,7,18,25
PORONGO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,3,2,3,2,5
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,16,0,16,0,16
PORVENIR,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,4,2,4,2,6
POSTRER VALLE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,2,5,2,5,7
POTOSI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,427,6,427,6,433
PUCARA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,2,5,2,5,7
PUCARANI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,19,20,19,20,39
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-09-01,8,6,8,6,14
