,group,variable,month,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,TOTALES,TOTALES,TOTALES
ZUDAÑEZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-11-01,0,0,2,3,2,3,5
APOLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-12-01,0,0,0,2,0,2,2
BELEN DE URMIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-12-01,0,0,1,2,1,2,3
BETANZOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-12-01,0,3,1,0,1,3,4
CARACOLLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-12-01,1,0,0,0,1,0,1
CHARAGUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-12-01,11,15,0,2,11,17,28
COBIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-12-01,5,3,3,6,8,9,17
COCHABAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-12-01,2,2,0,0,2,2,4
COLOMI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-12-01,3,6,8,5,11,11,22
COLPA BELGICA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-12-01,0,0,0,1,0,1,1
COLQUENCHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-12-01,4,5,1,2,5,7,12
COLQUIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-12-01,2,0,1,1,3,1,4
CORQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-12-01,0,1,0,0,0,1,1
COTAGAITA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-12-01,0,1,0,0,0,1,1
EXALTACION,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-12-01,0,0,7,13,7,13,20
LA PAZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-12-01,71,57,28,65,99,122,221
MAPIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-12-01,0,0,1,3,1,3,4
MIZQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-12-01,0,1,0,1,0,2,2
ORURO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-12-01,7,27,4,4,11,31,42
PAMPA AULLAGAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-12-01,0,0,0,2,0,2,2
POOPO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-12-01,0,0,2,6,2,6,8
POTOSI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-12-01,0,0,0,1,0,1,1
QUIME,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-12-01,0,0,2,0,2,0,2
ROBORE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-12-01,0,0,1,2,1,2,3
RURRENABAQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-12-01,3,2,8,11,11,13,24
SACABA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-12-01,30,25,0,0,30,25,55
SAN BORJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-12-01,16,19,4,7,20,26,46
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-12-01,12,18,31,25,43,43,86
SAN PEDRO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-12-01,0,0,1,0,1,0,1
SANTA ANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-12-01,0,0,55,55,55,55,110
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-12-01,0,1,1,2,1,3,4
SAPAHAQUI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-12-01,1,0,2,2,3,2,5
SENA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-12-01,0,0,2,5,2,5,7
SICAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-12-01,2,0,0,0,2,0,2
SORATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-12-01,0,1,1,8,1,9,10
SUCRE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-12-01,4,6,2,10,6,16,22
TACACOMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-12-01,3,0,42,24,45,24,69
TIAWANACU,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-12-01,1,2,0,0,1,2,3
TIPUANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-12-01,0,1,10,16,10,17,27
TOMAVE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-12-01,0,0,0,1,0,1,1
TRINIDAD,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-12-01,0,7,0,0,0,7,7
TUPIZA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-12-01,0,0,2,2,2,2,4
VALLEGRANDE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-12-01,4,2,0,4,4,6,10
VILLA MONTES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-12-01,5,7,0,1,5,8,13
YACUIBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-12-01,0,0,6,2,6,2,8
