municipality,group,variable,month,Nº de actividades de educación en Salud Oral,TOTAL
TACACOMA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-07-01,4,4
TACOBAMBA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-07-01,1,1
TACOPAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-07-01,2,2
TAHUA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-07-01,9,9
TAPACARI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-07-01,17,17
TARABUCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-07-01,35,35
TARACO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-07-01,12,12
TARATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-07-01,6,6
TARIJA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-07-01,226,226
TARVITA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-07-01,35,35
TEOPONTE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-07-01,2,2
TIAWANACU,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-07-01,20,20
TINGUIPAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-07-01,5,5
TIPUANI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-07-01,22,22
TIQUIPAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-07-01,64,64
TIRAQUE (CBBA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-07-01,3,3
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-07-01,2,2
TOCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-07-01,2,2
TOLATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-07-01,5,5
TOLEDO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-07-01,4,4
TOMAVE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-07-01,7,7
TOMINA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-07-01,7,7
TORO TORO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-07-01,8,8
TOTORA(CBBA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-07-01,4,4
TOTORA(ORR),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-07-01,4,4
TRIGAL,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-07-01,7,7
TRINIDAD,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-07-01,90,90
TUPIZA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-07-01,6,6
UMALA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-07-01,6,6
URIONDO (A. CONCEPCION),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-07-01,70,70
UYUNI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-07-01,19,19
VACAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-07-01,4,4
VALLEGRANDE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-07-01,49,49
VIACHA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-07-01,8,8
VILA VILA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-07-01,8,8
VILLA CHARCAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-07-01,19,19
VILLA MONTES,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-07-01,22,22
VILLA RIVERO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-07-01,14,14
VILLA SERRANO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-07-01,12,12
VILLA TUNARI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-07-01,90,90
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-07-01,1,1
VILLAZON,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-07-01,22,22
VINTO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-07-01,2,2
VITICHI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-07-01,7,7
WARNES,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-07-01,27,27
YACUIBA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-07-01,117,117
YAMPARAEZ,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-07-01,21,21
YANACACHI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-07-01,5,5
YAPACANI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-07-01,13,13
YOCALLA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-07-01,2,2
YOTALA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-07-01,9,9
YUNCHARA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-07-01,144,144
ZUDAÑEZ,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-07-01,12,12
ACACIO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,5,5
ACHACACHI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,42,42
ACHOCALLA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,7,7
AIQUILE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,21,21
ALCALA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,12,12
ALTO BENI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,5,5
ANCORAIMES,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,3,3
ANDAMARCA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,6,6
ANTEQUERA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,7,7
ANZALDO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,12,12
APOLO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,3,3
ARAMPAMPA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,8,8
ARANI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,10,10
ARBIETO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,9,9
ARQUE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,18,18
ATOCHA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,50,50
AYATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,6,6
AYO AYO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,25,25
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,14,14
AZURDUY,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,17,17
BAURES,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,1,1
BELEN DE ANDAMARCA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,4,4
BELLA FLOR,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,14,14
BERMEJO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,17,17
BETANZOS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,8,8
BOLIVAR,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,10,10
BOLPEBRA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,8,8
CABEZAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,10,10
CAIROMA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,42,42
"CAIZA ""D""",atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,7,7
CAJUATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,8,8
CALACOTO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,6,6
CALAMARCA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,3,3
CAMARGO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,12,12
CAMATAQUI (C. VILLA ABECIA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,9,9
CAMIRI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,21,21
CAPINOTA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,21,21
CAQUIAVIRI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,6,6
CARACOLLO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,13,13
CARANAVI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,49,49
CARAPARI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,10,10
CARIPUYO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,5,5
CARMEN RIVERO TORREZ,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,11,11
CATACORA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,2,2
CHALLAPATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,36,36
CHAQUI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,1,1
CHARAGUA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,72,72
CHARAÑA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,1,1
CHAYANTA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,15,15
CHIMORE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,25,25
CHIPAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,3,3
CHOQUE COTA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,4,4
CHUMA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,8,8
CKOCHAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,8,8
CLIZA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,30,30
COBIJA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,10,10
COCAPATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,38,38
COCHABAMBA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,90,90
COLCAPIRHUA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,79,79
"COLCHA ""K""",atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-08-01,16,16
