municipality,group,variable,month,Nº de actividades de educación en Salud Oral,TOTAL
EL VILLAR,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,5,5
ENTRE RIOS TRJ,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,30,30
ENTRE RIOS CBBA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,6,6
EUCALIPTUS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,12,12
FERNANDEZ ALONSO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,2,2
FILADELFIA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,10,10
GENERAL SAAVEDRA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,10,10
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,8,8
GUANAY,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,3,3
GUAQUI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,5,5
GUAYARAMERIN,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,295,295
GUTIERREZ,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,57,57
HUACARETA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,376,376
HUACAYA (VILLA DE HUACAYA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,8,8
HUANUNI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,5,5
HUARACAJE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,1,1
HUAYLLAMARCA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,8,8
ICLA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,13,13
INCAHUASI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,3,3
INQUISIVI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,3,3
IRUPANA (VILLA DE LANZA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,9,9
IXIAMAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,3,3
JESUS DE MACHACA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,11,11
LA ASUNTA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,5,5
LA GUARDIA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,7,7
LA PAZ,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,504,504
LAGUNILLAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,8,8
LAJA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,5,5
LAS CARRERAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,15,15
LLICA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,3,3
LORETO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,1,1
LURIBAY,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,2,2
MACHACAMARCA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,17,17
MACHARETI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,18,18
MAGDALENA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,19,19
MAIRANA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,13,13
MALLA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,14,14
MINEROS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,2,2
MIZQUE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,7,7
MOCOMOCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,4,4
MOJOCOYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,8,8
MONTERO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,28,28
MOROCHATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,18,18
OKINAWA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,2,2
ORURO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,21,21
PADCAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,26,26
PADILLA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,50,50
PAILON,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,9,9
PALCA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,4,4
PALOS BLANCOS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,1,1
PAMPA GRANDE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,4,4
PASORAPA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,3,3
PATACAMAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,3,3
PAZÑA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,7,7
PELECHUCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,6,6
POCOATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,15,15
POCONA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,21,21
POJO (CBBA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,3,3
PORCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,2,2
POROMA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,126,126
PORVENIR,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,5,5
POSTRER VALLE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,4,4
POTOSI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,131,131
PRESTO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,1,1
PUCARA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,6,6
PUCARANI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,11,11
PUERTO ACOSTA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,2,2
PUERTO CARABUCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,15,15
PUERTO PEREZ,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,6,6
PUERTO QUIJARRO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,1,1
PUERTO RICO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,18,18
PUERTO VILLARROEL,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,106,106
PUNA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,8,8
PUNATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,161,161
QUIABAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,6,6
QUILLACOLLO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,24,24
QUIME,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,2,2
QUIRUSILLAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,3,3
RAVELO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,2,2
RIBERALTA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,22,22
ROBORE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,79,79
RURRENABAQUE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,1,1
SABAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,5,5
SACABA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,11,11
SACACA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,1,1
SAIPINA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,3,3
SALINAS DE GARCI MENDOZA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,13,13
SAN ANDRES,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,3,3
SAN BENITO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,151,151
SAN BUENA VENTURA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,1,1
SAN CARLOS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,68,68
SAN IGNACIO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,3,3
SAN IGNACIO DE VELASCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,334,334
SAN JAVIER(BNI),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,7,7
SAN JAVIER(STC),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,14,14
SAN JOAQUIN,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,3,3
SAN JOSE DE CHIQUITOS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,30,30
SAN JUAN DE YAPACANI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,38,38
SAN JULIAN,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,9,9
SAN LORENZO(PND),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,13,13
SAN LORENZO(TJA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,34,34
SAN LUCAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,280,280
SAN MATIAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,1,1
SAN MIGUEL DE VELASCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,94,94
SAN PEDRO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,4,4
SAN PEDRO DE BUENA VISTA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,2,2
SAN PEDRO DE TIQUINA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,7,7
SAN RAFAEL,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,1,1
SAN RAMON SCZ,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,21,21
SANTA ANA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,18,18
SANTA CRUZ DE LA SIERRA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,1270,1270
