,group,variable,month,ANTIROTAVIRÍCA 1RA DOSIS DENTRO,ANTIROTAVIRÍCA 1RA DOSIS DENTRO,ANTIROTAVIRÍCA 1RA DOSIS FUERA,ANTIROTAVIRÍCA 1RA DOSIS FUERA,TOTALES
COLCAPIRHUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,28,24,1,2,55
"COLCHA ""K""",vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,11,2,2,0,15
COLLANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,1,0,0,0,1
COLOMI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,13,12,1,1,27
COLPA BELGICA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,3,4,0,0,7
COLQUECHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,11,12,2,3,28
COLQUENCHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,6,8,0,0,14
COLQUIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,12,11,5,3,31
COMANCHE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,2,1,1,0,4
COMARAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,9,7,0,1,17
COMBAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,0,0,1,1,2
CONCEPCION,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,20,13,2,6,41
COPACABANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,5,4,0,2,11
CORIPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,17,12,2,0,31
CORO CORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,5,2,1,0,8
COROICO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,13,9,1,2,25
CORQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,1,4,0,0,5
COTAGAITA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,17,10,1,2,30
COTOCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,68,60,4,2,134
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,23,13,9,6,51
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,0,2,0,0,2
CUEVO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,7,5,0,1,13
CULPINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,6,5,1,1,13
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,2,0,0,0,2
CURVA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,0,1,0,1,2
DESAGUADERO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,4,2,1,1,8
EL ALTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,539,498,196,174,1407
EL CHORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,1,0,0,0,1
EL PUENTE(STC),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,7,6,0,0,13
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,2,5,2,1,10
EL TORNO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,40,35,0,0,75
EL VILLAR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,0,2,1,0,3
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,12,11,2,6,31
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,44,34,5,2,85
ESCARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,1,0,0,0,1
ESCOMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,0,0,0,1,1
EUCALIPTUS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,4,3,0,0,7
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,0,1,0,0,1
EXALTACION,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,2,3,0,1,6
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,6,6,2,5,19
FILADELFIA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,5,2,6,3,16
GAIOC JATUN AYLLU YURA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,3,2,1,0,6
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,12,14,0,0,26
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,2,3,1,3,9
GUANAY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,14,6,4,2,26
GUAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,5,2,1,0,8
GUAYARAMERIN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,16,20,5,3,44
GUTIERREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,15,15,1,1,32
HUACARETA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,4,1,2,1,8
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,0,2,0,0,2
HUACHACALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,0,0,0,1,1
HUANUNI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,9,11,4,5,29
HUARACAJE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,6,1,0,0,7
HUARINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,4,6,0,0,10
HUATAJATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,1,2,0,0,3
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,3,1,1,0,5
HUMANATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,0,0,1,0,1
ICHOCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,1,2,2,2,7
ICLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,1,3,0,3,7
INCAHUASI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,7,3,4,0,14
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,0,0,1,0,1
INQUISIVI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,7,7,5,2,21
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,7,5,2,3,17
IXIAMAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,7,9,3,4,23
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,3,6,0,0,9
LA ASUNTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,36,28,4,2,70
LA GUARDIA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,96,85,3,6,190
LA PAZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,420,481,7,5,913
LA RIVERA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,0,1,0,0,1
LAGUNILLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,6,5,1,2,14
LAJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,11,7,2,1,21
LAS CARRERAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,2,0,0,0,2
LICOMA PAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,2,3,0,0,5
LLALLAGUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,12,17,23,24,76
LLICA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,1,1,0,0,2
LORETO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,2,1,2,1,6
LURIBAY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,5,4,0,1,10
MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,2,0,0,1,3
MACHARETI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,3,4,1,0,8
MAGDALENA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,12,10,2,1,25
MAIRANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,10,8,1,2,21
MALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,1,0,1,1,3
MAPIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,18,11,0,0,29
MECAPACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,5,5,0,1,11
MINEROS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,25,9,0,1,35
MIZQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,13,16,1,2,32
MOCOMOCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,3,7,1,1,12
MOJINETE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,1,1,0,0,2
MOJOCOYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,4,2,1,1,8
MONTEAGUDO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,16,18,1,1,36
MONTERO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,110,111,9,6,236
MORO MORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,1,2,0,1,4
MOROCHATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,3,4,2,4,13
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,2,0,1,1,4
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,3,1,0,0,4
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,2,1,0,1,4
OCURI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,2,3,6,1,12
OKINAWA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,10,8,1,1,20
OMEREQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,3,0,0,0,3
ORURO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,259,262,19,11,551
PADCAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,6,5,0,1,12
PADILLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,2,2,0,1,5
PAILON,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,17,24,18,13,72
PALCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,17,14,3,2,36
PALOS BLANCOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,21,14,1,5,41
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,1,4,0,0,5
PAMPA GRANDE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,10,7,1,1,19
PAPEL PAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,0,3,0,1,4
PASORAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,2,1,1,1,5
PATACAMAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,17,14,3,4,38
PAZÑA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,2,2,1,2,7
PELECHUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,5,0,1,1,7
POCOATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,9,11,8,9,37
POCONA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,4,1,5,4,14
POJO (CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,13,10,2,3,28
POOPO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,5,2,1,1,9
PORCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,16,12,2,2,32
POROMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,6,5,3,4,18
PORONGO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,7,15,0,1,23
PORTACHUELO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,15,17,1,0,33
PORVENIR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,4,4,1,1,10
POSTRER VALLE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,1,1,0,2,4
POTOSI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,240,215,17,13,485
PRESTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,2,1,5,0,8
PUCARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,1,1,0,0,2
PUCARANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,16,15,3,5,39
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,1,1,3,1,6
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,9,5,1,2,17
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,2,3,0,2,7
PUERTO PEREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,1,1,2,1,5
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,9,6,0,0,15
PUERTO RICO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,7,2,3,1,13
PUERTO SILES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,1,1,0,0,2
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,29,16,2,4,51
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,55,58,7,14,134
PUNA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,4,3,2,5,14
PUNATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,23,18,8,6,55
QUIABAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,1,0,0,0,1
QUILLACOLLO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,74,66,67,71,278
QUIME,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,3,5,1,2,11
QUIRUSILLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,0,2,0,0,2
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,6,4,1,1,12
RAVELO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,2,2,0,3,7
REYES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,3,5,0,0,8
RIBERALTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,75,74,7,7,163
ROBORE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,24,28,3,3,58
RURRENABAQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,20,14,2,1,37
SABAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,3,4,0,0,7
SACABA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,102,119,19,24,264
SACABAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,2,4,0,0,6
SACACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,10,7,5,4,26
SAIPINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,4,2,1,0,7
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,2,4,3,1,10
SAMAIPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,9,6,0,0,15
SAN AGUSTIN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,1,0,0,0,1
SAN ANDRES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,16,2,1,2,21
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,0,1,0,0,1
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,0,2,0,0,2
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,7,6,1,2,16
SAN BENITO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,5,1,1,2,9
SAN BORJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,41,39,26,25,131
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,5,10,2,0,17
SAN CARLOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,4,5,0,0,9
SAN IGNACIO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,12,13,4,2,31
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,54,46,8,7,115
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,0,2,4,3,9
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,12,17,0,0,29
SAN JOAQUIN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,2,3,0,0,5
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,19,17,31,25,92
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,2,4,2,0,8
SAN JULIAN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,55,32,10,5,102
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,4,3,1,4,12
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,7,11,0,1,19
SAN LUCAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,13,17,7,9,46
SAN MATIAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,15,13,2,4,34
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,10,11,1,1,23
SAN PEDRO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,8,10,0,0,18
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,16,8,14,9,47
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,1,1,0,0,2
SAN PEDRO DE MACHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,3,1,3,3,10
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,2,3,1,0,6
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,0,0,3,1,4
SAN RAFAEL,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,9,5,2,3,19
SAN RAMON BENI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,2,3,0,2,7
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,4,5,0,0,9
SANTA ANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,17,17,1,2,37
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,1148,1127,5,11,2291
SANTA ROSA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,8,6,1,1,16
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,13,8,1,2,24
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,3,3,2,1,9
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,2,1,1,1,5
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,1,1,0,0,2
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,2,5,1,0,8
SANTIVAÑES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,6,8,0,1,15
SAPAHAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,5,5,3,2,15
SENA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,6,8,3,3,20
SHINAOTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,17,24,1,4,46
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,14,13,0,0,27
SICAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,5,2,1,0,8
SIPE SIPE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,43,54,4,9,110
SOPACHUY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,0,2,2,1,5
SORACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,2,11,3,1,17
SORATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,10,7,1,3,21
SUCRE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,220,203,0,8,431
TACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,1,0,0,1,2
TACACOMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,3,2,0,0,5
TACOBAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,1,1,3,3,8
TACOPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,2,1,1,3,7
TAHUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,1,0,0,0,1
TAPACARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,12,15,7,2,36
TARABUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,5,7,1,2,15
TARACO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,2,4,0,0,6
TARATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,8,8,1,0,17
TARIJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,133,135,8,8,284
TARVITA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,7,8,3,1,19
TEOPONTE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,14,8,2,1,25
TIAHUANACU,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,7,4,0,0,11
TINGUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,4,2,6,7,19
TIPUANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,6,6,0,2,14
TIQUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,30,53,10,6,99
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,8,9,3,6,26
TOCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,0,5,0,0,5
TODOS SANTOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,0,1,0,0,1
TOLATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,5,2,0,1,8
TOLEDO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,3,1,0,0,4
TOMAVE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,2,5,2,2,11
TOMINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,3,5,1,0,9
TORO TORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,9,6,7,3,25
TOTORA(CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,12,16,2,2,32
TOTORA(ORR),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,2,1,1,0,4
TRIGAL,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,0,1,0,1,2
TRINIDAD,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,83,61,0,7,151
TUPIZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,37,28,4,3,72
TURCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,1,1,0,0,2
UMALA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,7,1,0,3,11
UNCIA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,10,7,2,2,21
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,13,6,2,0,21
URUBICHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,6,1,0,0,7
UYUNI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,27,20,2,2,51
VACAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,3,0,3,1,7
VALLEGRANDE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,14,12,0,0,26
VIACHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,56,44,1,12,113
VILA VILA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,0,0,0,5,5
VILLA CHARCAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-08-01,6,3,1,2,12
