,group,variable,month,ANTINEUMOCÓCICA 3RA DOSIS DENTRO,ANTINEUMOCÓCICA 3RA DOSIS DENTRO,ANTINEUMOCÓCICA 3RA DOSIS FUERA,ANTINEUMOCÓCICA 3RA DOSIS FUERA,TOTALES
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,5,5,1,4,15
GUANAY,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,2,10,6,1,19
GUAQUI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,5,2,0,1,8
GUAYARAMERIN,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,28,26,1,0,55
GUTIERREZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,13,7,1,2,23
HUACARETA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,1,6,3,6,16
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,0,2,2,1,5
HUACHACALLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,0,1,0,0,1
HUANUNI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,6,6,2,0,14
HUARACAJE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,6,4,0,0,10
HUARINA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,2,4,5,1,12
HUATAJATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,1,1,2,0,4
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,2,1,2,1,6
HUMANATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,2,2,2,2,8
ICHOCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,2,0,1,3,6
ICLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,0,2,1,3,6
INCAHUASI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,4,6,3,8,21
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,2,0,1,0,3
INQUISIVI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,3,3,2,4,12
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,3,5,2,2,12
IXIAMAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,7,3,2,2,14
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,5,6,1,1,13
LA ASUNTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,31,44,4,5,84
LA GUARDIA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,103,111,7,8,229
LA PAZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,378,372,6,7,763
LA RIVERA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,0,0,1,0,1
LAGUNILLAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,2,1,1,2,6
LAJA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,14,15,3,2,34
LAS CARRERAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,2,2,0,0,4
LICOMA PAMPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,2,0,0,0,2
LLALLAGUA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,18,12,29,22,81
LLICA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,1,1,0,0,2
LORETO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,1,2,0,0,3
LURIBAY,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,9,2,1,0,12
MACHACAMARCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,4,1,0,0,5
MACHARETI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,3,11,1,0,15
MAGDALENA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,8,4,1,0,13
MAIRANA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,8,15,0,1,24
MALLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,2,1,5,0,8
MAPIRI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,15,12,0,0,27
MECAPACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,9,2,4,0,15
MINEROS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,14,10,12,11,47
MIZQUE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,21,16,2,2,41
MOCOMOCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,4,5,2,4,15
MOJOCOYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,1,4,0,0,5
MONTEAGUDO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,17,14,2,0,33
MONTERO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,114,91,10,16,231
MORO MORO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,0,1,1,1,3
MOROCHATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,3,7,2,2,14
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,1,3,2,2,8
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,1,1,0,0,2
OCURI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,2,0,2,3,7
OKINAWA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,5,9,2,3,19
OMEREQUE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,2,3,2,2,9
ORURO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,200,221,2,5,428
PADCAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,6,8,4,5,23
PADILLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,3,7,1,0,11
PAILON,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,11,11,9,5,36
PALCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,7,13,3,2,25
PALOS BLANCOS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,15,17,2,0,34
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,3,0,0,1,4
PAMPA GRANDE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,5,7,0,0,12
PAPEL PAMPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,3,1,1,0,5
PASORAPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,1,0,0,0,1
PATACAMAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,12,18,2,1,33
PAZÑA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,5,5,0,0,10
PELECHUCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,5,5,0,1,11
POCOATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,10,6,12,7,35
POCONA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,4,3,5,8,20
POJO (CBBA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,13,6,2,1,22
POOPO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,4,4,1,0,9
PORCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,8,11,1,0,20
POROMA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,4,5,3,3,15
PORONGO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,6,4,0,0,10
PORTACHUELO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,17,10,0,2,29
PORVENIR,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,2,1,1,0,4
POSTRER VALLE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,1,0,0,0,1
POTOSI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,156,149,16,8,329
PRESTO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,2,2,0,1,5
PUCARA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,0,1,0,0,1
PUCARANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,15,17,3,2,37
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,5,2,1,2,10
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,7,5,2,7,21
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,0,8,1,6,15
PUERTO PEREZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,3,0,0,0,3
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,9,4,1,1,15
PUERTO RICO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,4,4,3,1,12
PUERTO SILES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,0,1,0,0,1
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,15,9,1,2,27
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,53,43,5,4,105
PUNA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,7,3,6,7,23
PUNATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,15,11,8,5,39
QUIABAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,3,1,0,0,4
QUILLACOLLO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,58,67,47,43,215
QUIME,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,6,3,0,1,10
QUIRUSILLAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,1,1,0,1,3
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,2,1,1,0,4
RAVELO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,8,6,2,5,21
REYES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,8,3,0,0,11
RIBERALTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,89,86,22,18,215
ROBORE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,10,23,1,0,34
RURRENABAQUE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,19,12,4,1,36
SABAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,1,1,0,2,4
SACABA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,83,89,28,22,222
SACABAMBA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,0,1,2,0,3
SACACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,6,11,7,4,28
SAIPINA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,3,3,0,2,8
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,1,4,1,2,8
SAMAIPATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,9,8,1,0,18
SAN AGUSTIN,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,1,1,0,0,2
SAN ANDRES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,11,3,2,0,16
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,0,0,0,1,1
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,1,0,0,0,1
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,3,6,2,2,13
SAN BENITO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,9,1,0,3,13
SAN BORJA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,27,46,6,2,81
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,2,7,3,3,15
SAN CARLOS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,17,11,3,2,33
SAN IGNACIO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,25,9,10,10,54
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,47,49,20,13,129
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,2,1,0,1,4
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,18,15,0,1,34
SAN JOAQUIN,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,5,5,3,7,20
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,11,15,6,5,37
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,6,3,0,0,9
SAN JULIAN,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,41,49,4,1,95
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,7,5,3,1,16
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,8,19,3,3,33
SAN LUCAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,15,12,7,6,40
SAN MATIAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,15,17,2,1,35
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,11,8,4,2,25
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,0,1,0,0,1
SAN PEDRO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,7,9,2,1,19
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,8,14,15,11,48
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,1,2,0,0,3
SAN PEDRO DE MACHA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,9,11,9,7,36
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,1,0,0,0,1
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,4,4,0,0,8
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,0,0,1,2,3
SAN RAFAEL,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,3,6,2,0,11
SAN RAMON BENI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,1,0,0,0,1
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,6,6,0,0,12
SANTA ANA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,9,12,0,0,21
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,1019,982,27,22,2050
SANTA ROSA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,7,10,1,3,21
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,14,10,3,0,27
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,1,1,2,2,6
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,3,4,2,1,10
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,3,0,0,1,4
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,1,3,0,0,4
SANTIVAÑES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,3,4,0,0,7
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,1,1,0,0,2
SAPAHAQUI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,9,6,2,2,19
SENA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,10,11,0,1,22
SHINAOTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,20,21,1,2,44
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,6,15,2,1,24
SICAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,2,2,1,1,6
SIPE SIPE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,38,24,2,6,70
SOPACHUY,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,4,3,0,0,7
SORACACHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,6,2,2,2,12
SORATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,4,6,4,3,17
SUCRE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,206,180,4,2,392
TACACHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,0,1,0,0,1
TACACOMA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,2,4,1,3,10
TACOBAMBA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,4,4,1,0,9
TACOPAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,4,2,2,2,10
TAPACARI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,14,12,8,7,41
TARABUCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,9,7,3,6,25
TARACO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,2,1,0,0,3
TARATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,4,5,0,2,11
TARIJA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,126,119,6,8,259
TARVITA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,6,5,3,2,16
TEOPONTE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,3,6,0,1,10
TIAHUANACU,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,11,9,0,1,21
TINGUIPAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,5,5,5,4,19
TIPUANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,4,4,3,1,12
TIQUIPAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,27,33,5,8,73
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,10,9,7,5,31
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,1,0,0,0,1
TOCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,5,5,2,1,13
TOLATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,3,4,0,0,7
TOLEDO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,0,3,0,0,3
TOMAVE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,0,2,0,2,4
TOMINA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,2,4,1,2,9
TORO TORO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,5,6,4,3,18
TOTORA(CBBA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,5,11,2,2,20
TOTORA(ORR),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,3,2,0,0,5
TRIGAL,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,0,1,0,0,1
TRINIDAD,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,88,73,0,2,163
TUPIZA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,24,22,4,2,52
TURCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,3,1,0,0,4
UMALA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,2,1,1,1,5
UNCIA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,9,12,2,3,26
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,11,11,1,2,25
URUBICHA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,4,4,0,0,8
UYUNI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,19,26,0,0,45
VACAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,0,0,1,0,1
VALLEGRANDE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,9,10,0,3,22
VIACHA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,43,43,8,6,100
VILA VILA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,0,1,0,2,3
VILLA CHARCAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,4,6,6,5,21
VILLA MONTES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,28,26,3,2,59
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,0,1,2,2,5
VILLA RIVERO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,2,6,2,2,12
VILLA SERRANO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,3,3,2,0,8
VILLA TUNARI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,75,64,8,15,162
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,6,4,0,1,11
VILLAZON,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,31,21,1,3,56
VINTO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,20,20,25,25,90
VITICHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,2,4,1,0,7
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,0,1,0,0,1
WARNES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,99,93,1,3,196
YACO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,4,2,1,4,11
YACUIBA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,49,42,4,1,96
YAMPARAEZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,1,1,2,0,4
YANACACHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,3,5,0,0,8
YAPACANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,16,24,21,29,90
YOCALLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,7,4,0,1,12
YOTALA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,1,2,2,0,5
YUNCHARA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,1,1,1,1,4
ZUDAÑEZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-07-01,3,2,2,4,11
ACACIO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-08-01,2,1,2,5,10
ACHACACHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-08-01,9,12,3,3,27
ACHOCALLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-08-01,14,10,0,1,25
AIQUILE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-08-01,12,11,3,5,31
ALALAY,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-08-01,0,0,3,1,4
ALCALA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-08-01,1,0,0,0,1
ALTO BENI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-08-01,8,9,1,2,20
ANCORAIMES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-08-01,7,2,2,1,12
ANDAMARCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-08-01,3,1,1,2,7
ANTEQUERA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-08-01,1,0,0,2,3
ANZALDO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-08-01,3,3,0,1,7
APOLO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-08-01,10,10,2,7,29
ARAMPAMPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-08-01,1,0,2,1,4
