,group,variable,month,PENTAVALENTE 2DA DOSIS DENTRO,PENTAVALENTE 2DA DOSIS DENTRO,PENTAVALENTE 2DA DOSIS FUERA,PENTAVALENTE 2DA DOSIS FUERA,TOTALES
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,5,5,1,0,11
PUERTO PEREZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,2,1,0,2,5
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,13,17,7,0,37
PUERTO RICO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,10,3,1,0,14
PUERTO SILES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,3,1,0,1,5
PUERTO SUAREZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,10,12,3,7,32
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,45,49,2,9,105
PUNA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,4,3,2,6,15
PUNATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,20,16,8,4,48
QUIABAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,0,0,0,1,1
QUILLACOLLO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,74,66,67,79,286
QUIME,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,4,4,0,0,8
QUIRUSILLAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,1,1,0,0,2
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,3,3,0,0,6
RAVELO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,6,6,6,4,22
REYES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,2,1,0,0,3
RIBERALTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,108,111,16,12,247
ROBORE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,17,17,0,0,34
RURRENABAQUE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,10,14,1,0,25
SABAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,2,1,1,0,4
SACABA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,119,135,10,7,271
SACABAMBA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,1,1,4,4,10
SACACA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,6,12,12,11,41
SAIPINA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,6,3,0,0,9
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,4,5,0,0,9
SAMAIPATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,6,11,3,1,21
SAN AGUSTIN,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,0,2,0,0,2
SAN ANDRES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,7,4,1,4,16
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,0,0,3,4,7
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,0,2,0,0,2
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,5,2,1,2,10
SAN BENITO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,10,7,0,1,18
SAN BORJA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,49,37,4,7,97
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,6,3,4,2,15
SAN CARLOS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,13,15,12,10,50
SAN IGNACIO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,22,15,8,8,53
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,49,55,21,27,152
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,3,5,0,0,8
SAN JAVIER(STC),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,22,8,1,1,32
SAN JOAQUIN,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,3,3,0,0,6
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,16,9,10,14,49
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,1,4,4,5,14
SAN JULIAN,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,41,41,8,10,100
SAN LORENZO(PND),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,4,3,5,4,16
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,11,14,1,1,27
SAN LUCAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,14,10,9,8,41
SAN MATIAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,3,4,2,2,11
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,7,3,3,4,17
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,3,4,0,0,7
SAN PEDRO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,14,13,2,0,29
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,17,12,13,12,54
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,4,2,0,0,6
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,1,4,1,3,9
SAN PEDRO(PND),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,0,0,3,4,7
SAN RAFAEL,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,4,3,2,2,11
SAN RAMON BENI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,5,2,2,3,12
SAN RAMON SCZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,7,3,1,1,12
SANTA ANA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,16,14,0,0,30
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,1300,1196,98,116,2710
SANTA ROSA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,2,2,1,2,7
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,14,8,1,1,24
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,0,2,3,0,5
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,3,3,4,1,11
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,3,1,0,0,4
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,5,1,0,0,6
SANTIVAÑES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,3,3,2,0,8
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,1,0,1,1,3
SAPAHAQUI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,5,5,2,4,16
SENA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,6,3,4,4,17
SHINAOTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,31,16,4,0,51
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,11,8,0,3,22
SICAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,2,5,1,1,9
SIPE SIPE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,44,42,1,6,93
SOPACHUY,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,2,4,2,2,10
SORACACHI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,4,6,1,1,12
SORATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,8,10,5,7,30
SUCRE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,257,221,1,4,483
TACACHI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,1,1,2,1,5
TACACOMA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,0,3,0,0,3
TACOBAMBA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,2,1,3,3,9
TACOPAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,2,5,2,4,13
TAHUA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,0,1,0,2,3
TAPACARI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,11,16,10,7,44
TARABUCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,4,7,4,2,17
TARACO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,2,2,0,0,4
TARATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,5,7,3,1,16
TARIJA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,122,109,14,16,261
TARVITA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,6,4,9,7,26
TEOPONTE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,1,3,2,1,7
TIAHUANACU,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,7,3,1,0,11
TINGUIPAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,6,7,11,8,32
TIPUANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,3,5,3,7,18
TIQUIPAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,39,40,14,10,103
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,12,8,9,5,34
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,1,0,0,0,1
TOCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,0,1,1,1,3
TODOS SANTOS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,0,1,0,0,1
TOLATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,4,4,2,2,12
TOLEDO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,0,1,0,0,1
TOMAVE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,6,6,3,1,16
TOMINA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,4,3,1,2,10
TORO TORO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,6,4,5,6,21
TOTORA(CBBA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,6,10,0,0,16
TOTORA(ORR),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,2,0,1,0,3
TRINIDAD,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,124,103,14,16,257
TUPIZA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,34,18,5,5,62
TURCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,0,1,0,1,2
UMALA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,2,1,3,3,9
UNCIA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,10,21,4,1,36
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,4,4,5,8,21
URUBICHA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,7,8,0,1,16
UYUNI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,19,21,4,3,47
VACAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,5,4,4,1,14
VALLEGRANDE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,9,7,3,3,22
VIACHA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,54,66,15,5,140
VILA VILA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,1,0,2,1,4
VILLA CHARCAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,6,7,1,2,16
VILLA MONTES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,27,32,3,3,65
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,1,1,2,1,5
VILLA RIVERO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,4,5,2,0,11
VILLA SERRANO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,0,5,2,1,8
VILLA TUNARI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,66,75,12,8,161
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,2,0,6,5,13
VILLAZON,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,24,18,2,2,46
VINTO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,29,24,29,27,109
VITICHI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,2,0,3,2,7
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,5,3,0,0,8
WARNES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,140,158,7,6,311
YACO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,5,6,0,1,12
YACUIBA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,58,51,8,6,123
YAMPARAEZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,2,3,1,2,8
YANACACHI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,1,1,0,0,2
YAPACANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,24,32,14,19,89
YOCALLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,3,7,0,0,10
YOTALA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,3,4,5,1,13
YUNCHARA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,0,2,4,1,7
ZUDAÑEZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-08-01,3,1,2,2,8
ACACIO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,0,0,2,0,2
ACHACACHI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,16,24,5,4,49
ACHOCALLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,8,17,0,2,27
AIQUILE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,7,16,7,4,34
ALALAY,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,0,2,2,2,6
ALCALA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,1,0,0,0,1
ALTO BENI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,9,5,0,1,15
ANCORAIMES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,7,8,0,2,17
ANDAMARCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,0,0,0,1,1
ANTEQUERA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,1,1,0,0,2
ANZALDO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,1,2,1,1,5
APOLO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,12,9,4,12,37
ARAMPAMPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,1,0,1,5,7
ARANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,6,6,1,7,20
ARBIETO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,22,13,2,2,39
ARQUE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,2,2,3,3,10
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,42,44,3,3,92
ATOCHA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,7,5,1,0,13
AUCAPATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,1,3,0,0,4
AYATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,2,2,3,2,9
AYO AYO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,2,9,1,2,14
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,12,8,11,11,42
AZURDUY,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,1,4,1,4,10
BATALLAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,10,10,0,0,20
BAURES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,1,2,1,0,4
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,1,0,0,0,1
BELEN DE URMIRI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,0,2,2,0,4
BELLA FLOR,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,1,1,3,1,6
BERMEJO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,22,20,0,2,44
BETANZOS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,14,15,6,7,42
BOLIVAR,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,3,6,0,1,10
BOLPEBRA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,0,0,1,0,1
BOYUIBE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,3,3,1,0,7
BUENA VISTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,20,8,4,2,34
CABEZAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,10,24,10,5,49
CAIROMA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,9,7,1,3,20
"CAIZA ""D""",vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,0,4,5,1,10
CAJUATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,11,14,1,0,26
CALACOTO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,0,1,1,1,3
CALAMARCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,10,11,2,1,24
CAMARGO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,5,7,4,4,20
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,1,0,0,0,1
CAMIRI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,21,43,4,3,71
CAPINOTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,11,21,0,0,32
CAQUIAVIRI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,8,3,1,0,12
CARACOLLO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,13,13,2,4,32
CARANAVI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,35,28,3,3,69
CARAPARI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,10,9,4,1,24
CARIPUYO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,0,5,0,0,5
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,8,2,1,11,22
CATACORA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,1,0,0,0,1
CHACARILLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,2,0,0,0,2
CHALLAPATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,15,14,5,6,40
CHAQUI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,4,2,0,3,9
CHARAGUA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,24,33,25,23,105
CHARAÑA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,1,4,0,0,5
CHAYANTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,6,6,4,6,22
CHIMORE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,23,22,3,6,54
CHOQUE COTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,0,0,0,1,1
CHUA COCANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,3,2,0,0,5
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,6,13,0,0,19
CHUMA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,3,3,1,7,14
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,8,4,2,2,16
CKOCHAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,6,5,6,9,26
CLIZA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,18,9,7,3,37
COBIJA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,49,52,8,10,119
COCAPATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,8,5,6,8,27
COCHABAMBA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,604,536,32,21,1193
COLCAPIRHUA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,30,20,0,0,50
"COLCHA ""K""",vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,2,4,5,4,15
COLLANA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,0,0,2,7,9
COLOMI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,6,13,0,2,21
COLPA BELGICA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,4,6,2,1,13
COLQUECHACA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,18,13,6,11,48
COLQUENCHA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,9,8,0,0,17
COLQUIRI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,8,6,8,4,26
COMANCHE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,0,2,0,0,2
COMARAPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,19,18,1,0,38
CONCEPCION,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,28,23,9,11,71
COPACABANA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,1,1,2,5,9
CORIPATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,15,17,0,0,32
CORO CORO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,8,3,0,0,11
COROICO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,12,16,2,2,32
CORQUE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,4,7,0,1,12
COTAGAITA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,8,8,2,3,21
COTOCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,92,94,8,5,199
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,22,21,1,2,46
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,0,1,0,0,1
CUEVO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,2,5,1,1,9
CULPINA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,14,11,1,2,28
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,3,3,0,1,7
CURVA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,2,1,1,0,4
DESAGUADERO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,7,5,0,0,12
EL ALTO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,533,577,264,272,1646
EL CHORO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,0,3,0,0,3
EL PUENTE(STC),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,9,13,4,3,29
EL PUENTE(TJA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,3,3,1,3,10
EL TORNO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,68,66,1,2,137
EL VILLAR,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,2,2,2,0,6
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,13,18,5,2,38
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,46,39,3,1,89
ESCARA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,1,1,0,0,2
ESCOMA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,3,3,3,0,9
ESMERALDA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,1,0,0,0,1
EUCALIPTUS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,2,3,2,0,7
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-09-01,0,4,0,0,4
