,group,variable,month,ANTIROTAVIRÍCA 1RA DOSIS DENTRO,ANTIROTAVIRÍCA 1RA DOSIS DENTRO,ANTIROTAVIRÍCA 1RA DOSIS FUERA,ANTIROTAVIRÍCA 1RA DOSIS FUERA,TOTALES
MORO MORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,0,0,4,1,5
MOROCHATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,3,3,7,8,21
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,0,1,0,0,1
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,0,0,2,1,3
OCURI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,4,6,0,1,11
OKINAWA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,9,7,10,2,28
OMEREQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,2,2,2,4,10
ORURO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,209,228,4,4,445
PADCAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,10,11,1,3,25
PADILLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,1,1,5,6,13
PAILON,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,13,5,31,27,76
PALCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,9,5,7,0,21
PALOS BLANCOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,19,20,1,5,45
PAMPA GRANDE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,7,10,0,0,17
PAPEL PAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,1,1,0,1,3
PASORAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,0,0,1,3,4
PATACAMAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,12,10,2,0,24
PAZÑA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,2,3,0,0,5
PELECHUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,6,5,1,1,13
POCOATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,3,10,6,8,27
POCONA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,6,6,1,6,19
POJO (CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,5,4,0,0,9
POOPO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,3,1,0,1,5
PORCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,13,10,2,1,26
POROMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,7,1,1,4,13
PORONGO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,9,8,6,5,28
PORTACHUELO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,21,32,1,0,54
PORVENIR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,0,0,2,1,3
POSTRER VALLE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,0,1,0,0,1
POTOSI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,205,153,10,12,380
PRESTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,2,2,1,0,5
PUCARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,2,1,0,0,3
PUCARANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,11,14,2,3,30
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,0,5,5,2,12
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,5,6,0,2,13
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,2,5,1,2,10
PUERTO PEREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,2,1,2,2,7
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,11,13,0,3,27
PUERTO RICO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,7,10,3,0,20
PUERTO SILES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,0,1,0,0,1
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,10,8,11,17,46
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,79,64,1,3,147
PUNA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,7,2,4,4,17
PUNATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,20,18,7,6,51
QUIABAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,1,0,0,0,1
QUILLACOLLO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,59,47,41,45,192
QUIME,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,5,4,0,0,9
QUIRUSILLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,1,1,0,0,2
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,4,3,0,2,9
RAVELO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,6,3,8,5,22
REYES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,13,6,0,0,19
RIBERALTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,100,90,4,5,199
ROBORE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,11,8,0,0,19
RURRENABAQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,17,22,2,4,45
SABAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,2,0,0,1,3
SACABA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,97,97,5,7,206
SACABAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,1,2,0,0,3
SACACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,9,7,12,6,34
SAIPINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,5,5,1,1,12
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,5,3,1,1,10
SAMAIPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,10,10,3,2,25
SAN ANDRES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,15,12,5,3,35
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,2,2,0,0,4
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,5,3,4,2,14
SAN BENITO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,8,7,0,2,17
SAN BORJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,32,43,3,3,81
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,6,4,1,4,15
SAN CARLOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,8,7,19,16,50
SAN IGNACIO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,17,18,0,5,40
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,25,27,38,24,114
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,3,6,5,2,16
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,19,14,4,2,39
SAN JOAQUIN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,2,0,0,0,2
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,28,28,5,7,68
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,8,6,1,1,16
SAN JULIAN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,40,46,3,4,93
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,3,1,1,0,5
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,12,13,1,2,28
SAN LUCAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,7,13,6,6,32
SAN MATIAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,7,4,0,0,11
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,7,5,1,2,15
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,0,2,0,0,2
SAN PEDRO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,17,11,2,2,32
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,18,16,11,9,54
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,3,2,1,0,6
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,2,1,1,0,4
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,1,0,0,1,2
SAN RAFAEL,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,3,1,1,2,7
SAN RAMON BENI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,2,1,3,3,9
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,6,7,0,0,13
SANTA ANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,7,4,2,4,17
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,1635,1608,10,16,3269
SANTA ROSA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,2,1,8,5,16
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,14,15,0,0,29
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,2,3,0,0,5
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,2,3,2,1,8
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,0,1,0,0,1
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,4,1,1,0,6
SANTIVAÑES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,2,3,2,2,9
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,0,0,1,1,2
SAPAHAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,3,2,2,3,10
SENA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,4,9,4,0,17
SHINAOTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,26,20,0,1,47
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,23,9,0,2,34
SICAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,1,2,0,2,5
SIPE SIPE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,32,42,2,2,78
SOPACHUY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,4,4,2,3,13
SORACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,7,8,1,0,16
SORATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,4,3,6,7,20
SUCRE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,187,191,4,1,383
TACACOMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,3,3,0,0,6
TACOBAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,3,3,5,0,11
TACOPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,6,4,2,4,16
TAHUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,0,0,1,0,1
TAPACARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,11,5,1,2,19
TARABUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,11,5,2,5,23
TARACO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,2,4,0,0,6
TARATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,0,0,3,1,4
TARIJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,136,153,9,13,311
TARVITA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,3,3,3,5,14
TEOPONTE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,9,7,1,0,17
TIAHUANACU,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,5,8,0,0,13
TINGUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,5,8,5,9,27
TIPUANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,5,4,0,1,10
TIQUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,30,28,11,8,77
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,7,9,8,8,32
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,2,0,0,0,2
TOCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,2,2,0,0,4
TOLATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,5,0,2,0,7
TOLEDO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,0,3,0,0,3
TOMAVE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,6,5,4,4,19
TOMINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,2,4,2,1,9
TORO TORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,3,4,0,2,9
TOTORA(CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,7,5,3,0,15
TOTORA(ORR),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,1,1,0,0,2
TRIGAL,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,0,1,1,2,4
TRINIDAD,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,141,120,19,23,303
TUPIZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,39,32,5,5,81
TURCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,3,2,0,0,5
UMALA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,2,6,1,3,12
UNCIA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,11,15,5,1,32
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,1,1,4,3,9
URUBICHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,1,6,1,0,8
UYUNI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,24,26,5,3,58
VACAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,4,2,2,3,11
VALLEGRANDE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,15,6,4,3,28
VIACHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,35,44,13,14,106
VILA VILA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,0,1,3,1,5
VILLA CHARCAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,5,9,3,3,20
VILLA MONTES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,54,56,3,6,119
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,2,3,2,1,8
VILLA RIVERO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,7,2,2,3,14
VILLA SERRANO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,4,1,0,1,6
VILLA TUNARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,65,75,20,15,175
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,2,1,3,5,11
VILLAZON,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,31,31,0,0,62
VINTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,23,34,14,18,89
VITICHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,2,3,4,3,12
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,1,2,0,0,3
WARNES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,152,164,1,2,319
YACO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,1,4,1,2,8
YACUIBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,77,79,7,7,170
YAMPARAEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,0,1,1,0,2
YANACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,2,1,0,0,3
YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,37,37,34,25,133
YOCALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,3,11,0,0,14
YOTALA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,4,3,2,2,11
YUNCHARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,2,4,4,5,15
ZUDAÑEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-07-01,3,3,0,2,8
ACACIO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,1,1,3,1,6
ACHACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,21,17,4,10,52
ACHOCALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,16,10,0,0,26
AIQUILE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,8,12,5,4,29
ALALAY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,0,1,0,1,2
ALCALA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,2,1,1,0,4
ALTO BENI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,4,2,1,0,7
ANCORAIMES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,7,8,1,1,17
ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,1,2,1,1,5
ANTEQUERA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,3,1,1,1,6
ANZALDO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,0,0,2,1,3
APOLO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,7,7,2,3,19
ARAMPAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,1,1,2,3,7
ARANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,6,3,1,0,10
ARBIETO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,22,13,4,3,42
ARQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,7,3,5,6,21
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,39,34,10,5,88
ATOCHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,2,7,3,1,13
AUCAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,2,2,0,0,4
AYATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,3,4,1,4,12
AYO AYO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,1,4,0,1,6
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,7,11,7,10,35
AZURDUY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,4,4,3,4,15
BATALLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,8,5,0,1,14
BAURES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,3,1,0,1,5
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,1,0,0,0,1
BELLA FLOR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,2,0,2,1,5
BERMEJO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,34,40,2,1,77
BETANZOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,10,13,10,11,44
BOLIVAR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,1,2,1,3,7
BOLPEBRA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,1,1,0,0,2
BOYUIBE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,3,5,0,0,8
BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,14,6,5,3,28
CABEZAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,27,26,25,16,94
CAIROMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,8,4,0,2,14
"CAIZA ""D""",vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,5,5,2,1,13
CAJUATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,13,14,0,0,27
CALACOTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,0,2,1,0,3
CALAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,9,13,0,0,22
CAMARGO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,11,8,1,1,21
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,3,1,0,0,4
CAMIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,19,22,2,1,44
CAPINOTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,16,11,1,1,29
CAQUIAVIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,2,5,0,1,8
CARACOLLO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,22,12,5,7,46
CARANAVI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,35,37,1,2,75
CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,0,1,0,0,1
CARAPARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,12,14,2,2,30
CARIPUYO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,7,3,0,0,10
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,5,4,5,4,18
CATACORA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,2,0,0,0,2
CHALLAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,12,18,1,2,33
CHAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,1,11,0,0,12
CHARAGUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,18,24,14,10,66
CHARAÑA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,1,1,1,0,3
CHAYANTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,9,6,4,4,23
CHIMORE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,14,13,5,2,34
CHIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,2,0,0,0,2
CHOQUE COTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,0,1,1,0,2
CHUA COCANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,1,2,0,0,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,8,9,0,2,19
CHUMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,1,2,3,4,10
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,6,7,3,0,16
CKOCHAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,8,6,6,5,25
CLIZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,14,13,3,6,36
COBIJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,63,62,2,1,128
COCAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,6,3,9,8,26
COCHABAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,599,599,5,6,1209
COIPASA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,1,0,0,0,1
COLCAPIRHUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,37,31,0,0,68
"COLCHA ""K""",vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,7,4,2,4,17
COLLANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,0,0,2,8,10
COLOMI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,16,20,1,1,38
COLPA BELGICA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,3,6,0,1,10
COLQUECHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-08-01,18,17,17,10,62
